time,"I(L0)","I(LQ|XO1)"
1.152000e-10,1.913216e-06,3.216095e-07
1.154000e-10,1.914455e-06,3.502538e-07
1.156000e-10,1.915019e-06,3.814415e-07
1.158000e-10,1.914902e-06,4.150295e-07
1.160000e-10,1.914085e-06,4.508868e-07
1.162000e-10,1.912522e-06,4.889435e-07
1.164000e-10,1.910136e-06,5.292328e-07
1.166000e-10,1.906815e-06,5.719202e-07
1.168000e-10,1.902422e-06,6.173149e-07
1.170000e-10,1.896811e-06,6.658660e-07
1.172000e-10,1.889841e-06,7.181415e-07
1.174000e-10,1.881386e-06,7.747985e-07
1.176000e-10,1.871344e-06,8.365483e-07
1.178000e-10,1.859627e-06,9.041237e-07
1.180000e-10,1.846152e-06,9.782552e-07
1.182000e-10,1.830815e-06,1.059660e-06
1.184000e-10,1.813476e-06,1.149046e-06
1.186000e-10,1.793935e-06,1.247133e-06
1.188000e-10,1.771919e-06,1.354685e-06
1.190000e-10,1.747080e-06,1.472556e-06
1.192000e-10,1.718997e-06,1.601739e-06
1.194000e-10,1.687188e-06,1.743418e-06
1.196000e-10,1.651125e-06,1.899018e-06
1.198000e-10,1.610244e-06,2.070239e-06
1.200000e-10,1.563954e-06,2.259092e-06
1.202000e-10,1.511636e-06,2.467922e-06
1.204000e-10,1.452628e-06,2.699421e-06
1.206000e-10,1.386206e-06,2.956636e-06
1.208000e-10,1.311558e-06,3.242986e-06
1.210000e-10,1.227747e-06,3.562271e-06
1.212000e-10,1.133691e-06,3.918692e-06
1.214000e-10,1.028134e-06,4.316878e-06
1.216000e-10,9.096456e-07,4.761909e-06
1.218000e-10,7.766177e-07,5.259334e-06
1.220000e-10,6.272934e-07,5.815164e-06
1.222000e-10,4.598080e-07,6.435819e-06
1.224000e-10,2.722593e-07,7.128007e-06
1.226000e-10,6.280900e-08,7.898474e-06
1.228000e-10,-1.701709e-07,8.753611e-06
1.230000e-10,-4.278923e-07,9.698819e-06
1.232000e-10,-7.108679e-07,1.073761e-05
1.234000e-10,-1.018534e-06,1.187035e-05
1.236000e-10,-1.348778e-06,1.309269e-05
1.238000e-10,-1.697381e-06,1.439359e-05
1.240000e-10,-2.057444e-06,1.575338e-05
1.242000e-10,-2.418904e-06,1.714183e-05
1.244000e-10,-2.768301e-06,1.851701e-05
1.246000e-10,-3.088983e-06,1.982541e-05
1.248000e-10,-3.361936e-06,2.100388e-05
1.250000e-10,-3.567307e-06,2.198372e-05
1.252000e-10,-3.686575e-06,2.269699e-05
1.254000e-10,-3.705166e-06,2.308434e-05
1.256000e-10,-3.615125e-06,2.310372e-05
1.258000e-10,-3.417426e-06,2.273840e-05
1.260000e-10,-3.123417e-06,2.200321e-05
1.262000e-10,-2.755009e-06,2.094746e-05
1.264000e-10,-2.343361e-06,1.965367e-05
1.266000e-10,-1.926016e-06,1.823155e-05
1.268000e-10,-1.542758e-06,1.680766e-05
1.270000e-10,-1.230724e-06,1.551182e-05
1.272000e-10,-1.019541e-06,1.446219e-05
1.274000e-10,-9.273594e-07,1.375142e-05
1.276000e-10,-9.585221e-07,1.343607e-05
1.278000e-10,-1.103372e-06,1.353107e-05
1.280000e-10,-1.340257e-06,1.401000e-05
1.282000e-10,-1.639364e-06,1.481098e-05
1.284000e-10,-1.967658e-06,1.584694e-05
1.286000e-10,-2.293951e-06,1.701842e-05
1.288000e-10,-2.593126e-06,1.822648e-05
1.290000e-10,-2.848741e-06,1.938358e-05
1.292000e-10,-3.053594e-06,2.042093e-05
1.294000e-10,-3.208304e-06,2.129147e-05
1.296000e-10,-3.318443e-06,2.196890e-05
1.298000e-10,-3.391040e-06,2.244385e-05
1.300000e-10,-3.431398e-06,2.271864e-05
1.302000e-10,-3.441039e-06,2.280222e-05
1.304000e-10,-3.417245e-06,2.270644e-05
1.306000e-10,-3.354280e-06,2.244429e-05
1.308000e-10,-3.245933e-06,2.203026e-05
1.310000e-10,-3.088718e-06,2.148234e-05
1.312000e-10,-2.884902e-06,2.082484e-05
1.314000e-10,-2.644547e-06,2.009095e-05
1.316000e-10,-2.385947e-06,1.932410e-05
1.318000e-10,-2.134184e-06,1.857722e-05
1.320000e-10,-1.917959e-06,1.790961e-05
1.322000e-10,-1.765236e-06,1.738164e-05
1.324000e-10,-1.698557e-06,1.704792e-05
1.326000e-10,-1.730967e-06,1.695013e-05
1.328000e-10,-1.863405e-06,1.711067e-05
1.330000e-10,-2.084063e-06,1.752831e-05
1.332000e-10,-2.369865e-06,1.817651e-05
1.334000e-10,-2.689744e-06,1.900500e-05
1.336000e-10,-3.009079e-06,1.994416e-05
1.338000e-10,-3.294472e-06,2.091192e-05
1.340000e-10,-3.518018e-06,2.182211e-05
1.342000e-10,-3.660434e-06,2.259330e-05
1.344000e-10,-3.712666e-06,2.315705e-05
1.346000e-10,-3.675945e-06,2.346483e-05
1.348000e-10,-3.560543e-06,2.349283e-05
1.350000e-10,-3.383619e-06,2.324433e-05
1.352000e-10,-3.166635e-06,2.274935e-05
1.354000e-10,-2.932719e-06,2.206166e-05
1.356000e-10,-2.704302e-06,2.125317e-05
1.358000e-10,-2.501189e-06,2.040641e-05
1.360000e-10,-2.339153e-06,1.960574e-05
1.362000e-10,-2.229067e-06,1.892837e-05
1.364000e-10,-2.176521e-06,1.843623e-05
1.366000e-10,-2.181890e-06,1.816988e-05
1.368000e-10,-2.240764e-06,1.814505e-05
1.370000e-10,-2.344707e-06,1.835227e-05
1.372000e-10,-2.482252e-06,1.875951e-05
1.374000e-10,-2.640072e-06,1.931717e-05
1.376000e-10,-2.804227e-06,1.996474e-05
1.378000e-10,-2.961384e-06,2.063800e-05
1.380000e-10,-3.099886e-06,2.127580e-05
1.382000e-10,-3.210581e-06,2.182567e-05
1.384000e-10,-3.287323e-06,2.224777e-05
1.386000e-10,-3.327114e-06,2.251703e-05
1.388000e-10,-3.329917e-06,2.262358e-05
1.390000e-10,-3.298215e-06,2.257173e-05
1.392000e-10,-3.236417e-06,2.237804e-05
1.394000e-10,-3.150263e-06,2.206858e-05
1.396000e-10,-3.046316e-06,2.167601e-05
1.398000e-10,-2.931621e-06,2.123661e-05
1.400000e-10,-2.813514e-06,2.078737e-05
1.402000e-10,-2.699536e-06,2.036352e-05
1.404000e-10,-2.597330e-06,1.999631e-05
1.406000e-10,-2.514417e-06,1.971127e-05
1.408000e-10,-2.457773e-06,1.952684e-05
1.410000e-10,-2.433200e-06,1.945353e-05
1.412000e-10,-2.444542e-06,1.949349e-05
1.414000e-10,-2.492898e-06,1.964058e-05
1.416000e-10,-2.576002e-06,1.988091e-05
1.418000e-10,-2.687938e-06,2.019390e-05
1.420000e-10,-2.819338e-06,2.055378e-05
1.422000e-10,-2.958090e-06,2.093141e-05
1.424000e-10,-3.090535e-06,2.129650e-05
1.426000e-10,-3.202993e-06,2.161981e-05
1.428000e-10,-3.283423e-06,2.187551e-05
1.430000e-10,-3.322962e-06,2.204325e-05
1.432000e-10,-3.317124e-06,2.210990e-05
1.434000e-10,-3.266460e-06,2.207084e-05
1.436000e-10,-3.176582e-06,2.193046e-05
1.438000e-10,-3.057527e-06,2.170204e-05
1.440000e-10,-2.922547e-06,2.140669e-05
1.442000e-10,-2.786481e-06,2.107159e-05
1.444000e-10,-2.663936e-06,2.072753e-05
1.446000e-10,-2.567531e-06,2.040602e-05
1.448000e-10,-2.506443e-06,2.013622e-05
1.450000e-10,-2.485458e-06,1.994213e-05
1.452000e-10,-2.504617e-06,1.984019e-05
1.454000e-10,-2.559510e-06,1.983777e-05
1.456000e-10,-2.642098e-06,1.993255e-05
1.458000e-10,-2.741941e-06,2.011303e-05
1.460000e-10,-2.847609e-06,2.035989e-05
1.462000e-10,-2.948077e-06,2.064815e-05
1.464000e-10,-3.033913e-06,2.094985e-05
1.466000e-10,-3.098134e-06,2.123682e-05
1.468000e-10,-3.136667e-06,2.148340e-05
1.470000e-10,-3.148410e-06,2.166868e-05
1.472000e-10,-3.134950e-06,2.177830e-05
1.474000e-10,-3.100034e-06,2.180534e-05
1.476000e-10,-3.048888e-06,2.175072e-05
1.478000e-10,-2.987505e-06,2.162264e-05
1.480000e-10,-2.921967e-06,2.143563e-05
1.482000e-10,-2.857899e-06,2.120885e-05
1.484000e-10,-2.800063e-06,2.096427e-05
1.486000e-10,-2.752129e-06,2.072454e-05
1.488000e-10,-2.716594e-06,2.051092e-05
1.490000e-10,-2.694824e-06,2.034146e-05
1.492000e-10,-2.687176e-06,2.022946e-05
1.494000e-10,-2.693163e-06,2.018255e-05
1.496000e-10,-2.711606e-06,2.020218e-05
1.498000e-10,-2.740777e-06,2.028378e-05
1.500000e-10,-2.778498e-06,2.041746e-05
1.502000e-10,-2.822364e-06,2.059686e-05
1.504000e-10,-2.865894e-06,2.080734e-05
1.506000e-10,-2.898187e-06,2.104721e-05
1.508000e-10,-2.906414e-06,2.132273e-05
1.510000e-10,-2.880001e-06,2.163866e-05
1.512000e-10,-2.814577e-06,2.199007e-05
1.514000e-10,-2.713812e-06,2.235859e-05
1.516000e-10,-2.588335e-06,2.271499e-05
1.518000e-10,-2.452388e-06,2.302694e-05
1.520000e-10,-2.319761e-06,2.326877e-05
1.522000e-10,-2.200676e-06,2.342873e-05
1.524000e-10,-2.100534e-06,2.351126e-05
1.526000e-10,-2.020454e-06,2.353381e-05
1.528000e-10,-1.958813e-06,2.352088e-05
1.530000e-10,-1.912794e-06,2.349798e-05
1.532000e-10,-1.879279e-06,2.348814e-05
1.534000e-10,-1.855038e-06,2.351107e-05
1.536000e-10,-1.836567e-06,2.358400e-05
1.538000e-10,-1.820098e-06,2.372244e-05
1.540000e-10,-1.802042e-06,2.393936e-05
1.542000e-10,-1.779757e-06,2.424281e-05
1.544000e-10,-1.752222e-06,2.463297e-05
1.546000e-10,-1.720178e-06,2.509997e-05
1.548000e-10,-1.685586e-06,2.562407e-05
1.550000e-10,-1.650573e-06,2.617838e-05
1.552000e-10,-1.616332e-06,2.673344e-05
1.554000e-10,-1.582440e-06,2.726237e-05
1.556000e-10,-1.546880e-06,2.774472e-05
1.558000e-10,-1.506710e-06,2.816833e-05
1.560000e-10,-1.459093e-06,2.852900e-05
1.562000e-10,-1.402263e-06,2.882897e-05
1.564000e-10,-1.336112e-06,2.907515e-05
1.566000e-10,-1.262271e-06,2.927810e-05
1.568000e-10,-1.183758e-06,2.945162e-05
1.570000e-10,-1.104394e-06,2.961262e-05
1.572000e-10,-1.028183e-06,2.978058e-05
1.574000e-10,-9.587619e-07,2.997602e-05
1.576000e-10,-8.989711e-07,3.021832e-05
1.578000e-10,-8.505158e-07,3.052322e-05
1.580000e-10,-8.137408e-07,3.090083e-05
1.582000e-10,-7.875504e-07,3.135475e-05
1.584000e-10,-7.695316e-07,3.188250e-05
1.586000e-10,-7.563089e-07,3.247691e-05
1.588000e-10,-7.440895e-07,3.312800e-05
1.590000e-10,-7.292894e-07,3.382462e-05
1.592000e-10,-7.090841e-07,3.455558e-05
1.594000e-10,-6.817468e-07,3.531012e-05
1.596000e-10,-6.467022e-07,3.607804e-05
1.598000e-10,-6.043183e-07,3.684981e-05
1.600000e-10,-5.555313e-07,3.761705e-05
1.602000e-10,-5.014368e-07,3.837314e-05
1.604000e-10,-4.429631e-07,3.911413e-05
1.606000e-10,-3.806930e-07,3.983918e-05
1.608000e-10,-3.148480e-07,4.055066e-05
1.610000e-10,-2.453993e-07,4.125358e-05
1.612000e-10,-1.722527e-07,4.195477e-05
1.614000e-10,-9.545075e-08,4.266185e-05
1.616000e-10,-1.534431e-08,4.338266e-05
1.618000e-10,6.730292e-08,4.412484e-05
1.620000e-10,1.513019e-07,4.489592e-05
1.622000e-10,2.351304e-07,4.570339e-05
1.624000e-10,3.171235e-07,4.655475e-05
1.626000e-10,3.957322e-07,4.745722e-05
1.628000e-10,4.697995e-07,4.841725e-05
1.630000e-10,5.387864e-07,4.943992e-05
1.632000e-10,6.028908e-07,5.052850e-05
1.634000e-10,6.630220e-07,5.168417e-05
1.636000e-10,7.206303e-07,5.290613e-05
1.638000e-10,7.774286e-07,5.419187e-05
1.640000e-10,8.350710e-07,5.553745e-05
1.642000e-10,8.948575e-07,5.693778e-05
1.644000e-10,9.575266e-07,5.838662e-05
1.646000e-10,1.023171e-06,5.987651e-05
1.648000e-10,1.091280e-06,6.139867e-05
1.650000e-10,1.160890e-06,6.294309e-05
1.652000e-10,1.230797e-06,6.449869e-05
1.654000e-10,1.299786e-06,6.605377e-05
1.656000e-10,1.366829e-06,6.759650e-05
1.658000e-10,1.431226e-06,6.911534e-05
1.660000e-10,1.492650e-06,7.059942e-05
1.662000e-10,1.551114e-06,7.203875e-05
1.664000e-10,1.606868e-06,7.342435e-05
1.666000e-10,1.660258e-06,7.474840e-05
1.668000e-10,1.711582e-06,7.600449e-05
1.670000e-10,1.760989e-06,7.718794e-05
1.672000e-10,1.808428e-06,7.829605e-05
1.674000e-10,1.853677e-06,7.932842e-05
1.676000e-10,1.896426e-06,8.028701e-05
1.678000e-10,1.936397e-06,8.117602e-05
1.680000e-10,1.973459e-06,8.200167e-05
1.682000e-10,2.007723e-06,8.277178e-05
1.684000e-10,2.039571e-06,8.349535e-05
1.686000e-10,2.069638e-06,8.418213e-05
1.688000e-10,2.098723e-06,8.484214e-05
1.690000e-10,2.127686e-06,8.548527e-05
1.692000e-10,2.157320e-06,8.612075e-05
1.694000e-10,2.188249e-06,8.675666e-05
1.696000e-10,2.220856e-06,8.739944e-05
1.698000e-10,2.255258e-06,8.805343e-05
1.700000e-10,2.291322e-06,8.872057e-05
1.702000e-10,2.328714e-06,8.940022e-05
1.704000e-10,2.366964e-06,9.008926e-05
1.706000e-10,2.405534e-06,9.078230e-05
1.708000e-10,2.443870e-06,9.147209e-05
1.710000e-10,2.481446e-06,9.215013e-05
1.712000e-10,2.517775e-06,9.280723e-05
1.714000e-10,2.552429e-06,9.343430e-05
1.716000e-10,2.585041e-06,9.402306e-05
1.718000e-10,2.615327e-06,9.456674e-05
1.720000e-10,2.643114e-06,9.506074e-05
1.722000e-10,2.668380e-06,9.550306e-05
1.724000e-10,2.691289e-06,9.589459e-05
1.726000e-10,2.712222e-06,9.623908e-05
1.728000e-10,2.731775e-06,9.654282e-05
1.730000e-10,2.750723e-06,9.681419e-05
1.732000e-10,2.769948e-06,9.706285e-05
1.734000e-10,2.790338e-06,9.729895e-05
1.736000e-10,2.812663e-06,9.753227e-05
1.738000e-10,2.837465e-06,9.777137e-05
1.740000e-10,2.864970e-06,9.802296e-05
1.742000e-10,2.895038e-06,9.829134e-05
1.744000e-10,2.927181e-06,9.857814e-05
1.746000e-10,2.960613e-06,9.888225e-05
1.748000e-10,2.994370e-06,9.920001e-05
1.750000e-10,3.027433e-06,9.952566e-05
1.752000e-10,3.058876e-06,9.985191e-05
1.754000e-10,3.087987e-06,1.001707e-04
1.756000e-10,3.114358e-06,1.004739e-04
1.758000e-10,3.137930e-06,1.007543e-04
1.760000e-10,3.158990e-06,1.010061e-04
1.762000e-10,3.178118e-06,1.012253e-04
1.764000e-10,3.196105e-06,1.014103e-04
1.766000e-10,3.213845e-06,1.015618e-04
1.768000e-10,3.232226e-06,1.016824e-04
1.770000e-10,3.252029e-06,1.017767e-04
1.772000e-10,3.273850e-06,1.018503e-04
1.774000e-10,3.298039e-06,1.019095e-04
1.776000e-10,3.324690e-06,1.019606e-04
1.778000e-10,3.353640e-06,1.020094e-04
1.780000e-10,3.384506e-06,1.020605e-04
1.782000e-10,3.416742e-06,1.021171e-04
1.784000e-10,3.449706e-06,1.021808e-04
1.786000e-10,3.482736e-06,1.022518e-04
1.788000e-10,3.515223e-06,1.023287e-04
1.790000e-10,3.546678e-06,1.024088e-04
1.792000e-10,3.576782e-06,1.024888e-04
1.794000e-10,3.605420e-06,1.025648e-04
1.796000e-10,3.632687e-06,1.026329e-04
1.798000e-10,3.658877e-06,1.026895e-04
1.800000e-10,3.684441e-06,1.027315e-04
1.802000e-10,3.709932e-06,1.027565e-04
1.804000e-10,3.735940e-06,1.027632e-04
1.806000e-10,3.763021e-06,1.027508e-04
1.808000e-10,3.791635e-06,1.027194e-04
1.810000e-10,3.822096e-06,1.026696e-04
1.812000e-10,3.854551e-06,1.026027e-04
1.814000e-10,3.888979e-06,1.025198e-04
1.816000e-10,3.925211e-06,1.024225e-04
1.818000e-10,3.962975e-06,1.023119e-04
1.820000e-10,4.001950e-06,1.021893e-04
1.822000e-10,4.041826e-06,1.020555e-04
1.824000e-10,4.082347e-06,1.019112e-04
1.826000e-10,4.123354e-06,1.017569e-04
1.828000e-10,4.164799e-06,1.015926e-04
1.830000e-10,4.206741e-06,1.014186e-04
1.832000e-10,4.249326e-06,1.012347e-04
1.834000e-10,4.292754e-06,1.010407e-04
1.836000e-10,4.337240e-06,1.008363e-04
1.838000e-10,4.382977e-06,1.006210e-04
1.840000e-10,4.430104e-06,1.003944e-04
1.842000e-10,4.478691e-06,1.001557e-04
1.844000e-10,4.528737e-06,9.990403e-05
1.846000e-10,4.580174e-06,9.963840e-05
1.848000e-10,4.632886e-06,9.935759e-05
1.850000e-10,4.686740e-06,9.906028e-05
1.852000e-10,4.741601e-06,9.874504e-05
1.854000e-10,4.797360e-06,9.841046e-05
1.856000e-10,4.853944e-06,9.805521e-05
1.858000e-10,4.911323e-06,9.767812e-05
1.860000e-10,4.969505e-06,9.727830e-05
1.862000e-10,5.028522e-06,9.685523e-05
1.864000e-10,5.088410e-06,9.640885e-05
1.866000e-10,5.149186e-06,9.593961e-05
1.868000e-10,5.210826e-06,9.544852e-05
1.870000e-10,5.273235e-06,9.493720e-05
1.872000e-10,5.336233e-06,9.440786e-05
1.874000e-10,5.399543e-06,9.386335e-05
1.876000e-10,5.462784e-06,9.330712e-05
1.878000e-10,5.525484e-06,9.274317e-05
1.880000e-10,5.587088e-06,9.217610e-05
1.882000e-10,5.646994e-06,9.161098e-05
1.884000e-10,5.704584e-06,9.105337e-05
1.886000e-10,5.759267e-06,9.050916e-05
1.888000e-10,5.810527e-06,8.998452e-05
1.890000e-10,5.857964e-06,8.948573e-05
1.892000e-10,5.901341e-06,8.901897e-05
1.894000e-10,5.940611e-06,8.859011e-05
1.896000e-10,5.975939e-06,8.820442e-05
1.898000e-10,6.007699e-06,8.786625e-05
1.900000e-10,6.036467e-06,8.757871e-05
1.902000e-10,6.062981e-06,8.734334e-05
1.904000e-10,6.088097e-06,8.715981e-05
1.906000e-10,6.112725e-06,8.702569e-05
1.908000e-10,6.137760e-06,8.693631e-05
1.910000e-10,6.164014e-06,8.688475e-05
1.912000e-10,6.192146e-06,8.686200e-05
1.914000e-10,6.222610e-06,8.685730e-05
1.916000e-10,6.255618e-06,8.685860e-05
1.918000e-10,6.291119e-06,8.685328e-05
1.920000e-10,6.328807e-06,8.682888e-05
1.922000e-10,6.368154e-06,8.677400e-05
1.924000e-10,6.408454e-06,8.667911e-05
1.926000e-10,6.448895e-06,8.653736e-05
1.928000e-10,6.488637e-06,8.634515e-05
1.930000e-10,6.526898e-06,8.610257e-05
1.932000e-10,6.563029e-06,8.581347e-05
1.934000e-10,6.596588e-06,8.548531e-05
1.936000e-10,6.627388e-06,8.512871e-05
1.938000e-10,6.655532e-06,8.475673e-05
1.940000e-10,6.681412e-06,8.438401e-05
1.942000e-10,6.705689e-06,8.402571e-05
1.944000e-10,6.729243e-06,8.369646e-05
1.946000e-10,6.753101e-06,8.340932e-05
1.948000e-10,6.778349e-06,8.317486e-05
1.950000e-10,6.806035e-06,8.300037e-05
1.952000e-10,6.837066e-06,8.288931e-05
1.954000e-10,6.872123e-06,8.284098e-05
1.956000e-10,6.911584e-06,8.285054e-05
1.958000e-10,6.955479e-06,8.290924e-05
1.960000e-10,7.003471e-06,8.300502e-05
1.962000e-10,7.054877e-06,8.312328e-05
1.964000e-10,7.108726e-06,8.324801e-05
1.966000e-10,7.163839e-06,8.336290e-05
1.968000e-10,7.218946e-06,8.345265e-05
1.970000e-10,7.272811e-06,8.350413e-05
1.972000e-10,7.324356e-06,8.350742e-05
1.974000e-10,7.372785e-06,8.345657e-05
1.976000e-10,7.417668e-06,8.335003e-05
1.978000e-10,7.459008e-06,8.319070e-05
1.980000e-10,7.497254e-06,8.298557e-05
1.982000e-10,7.533273e-06,8.274507e-05
1.984000e-10,7.568279e-06,8.248213e-05
1.986000e-10,7.603732e-06,8.221106e-05
1.988000e-10,7.641201e-06,8.194642e-05
1.990000e-10,7.682228e-06,8.170187e-05
1.992000e-10,7.728188e-06,8.148926e-05
1.994000e-10,7.780169e-06,8.131777e-05
1.996000e-10,7.838881e-06,8.119344e-05
1.998000e-10,7.904606e-06,8.111889e-05
2.000000e-10,7.977185e-06,8.109328e-05
2.002000e-10,8.056052e-06,8.111255e-05
2.004000e-10,8.140294e-06,8.116983e-05
2.006000e-10,8.228752e-06,8.125606e-05
2.008000e-10,8.320132e-06,8.136067e-05
2.010000e-10,8.413120e-06,8.147233e-05
2.012000e-10,8.506499e-06,8.157977e-05
2.014000e-10,8.599246e-06,8.167250e-05
2.016000e-10,8.690612e-06,8.174146e-05
2.018000e-10,8.780174e-06,8.177960e-05
2.020000e-10,8.867862e-06,8.178225e-05
2.022000e-10,8.953959e-06,8.174733e-05
2.024000e-10,9.039081e-06,8.167542e-05
2.026000e-10,9.124133e-06,8.156965e-05
2.028000e-10,9.210255e-06,8.143538e-05
2.030000e-10,9.298755e-06,8.127980e-05
2.032000e-10,9.391041e-06,8.111143e-05
2.034000e-10,9.488543e-06,8.093952e-05
2.036000e-10,9.592644e-06,8.077342e-05
2.038000e-10,9.704611e-06,8.062197e-05
2.040000e-10,9.825527e-06,8.049294e-05
2.042000e-10,9.956240e-06,8.039248e-05
2.044000e-10,1.009732e-05,8.032477e-05
2.046000e-10,1.024904e-05,8.029172e-05
2.048000e-10,1.041135e-05,8.029283e-05
2.050000e-10,1.058389e-05,8.032529e-05
2.052000e-10,1.076607e-05,8.038409e-05
2.054000e-10,1.095706e-05,8.046249e-05
2.056000e-10,1.115595e-05,8.055242e-05
2.058000e-10,1.136179e-05,8.064514e-05
2.060000e-10,1.157372e-05,8.073190e-05
2.062000e-10,1.179109e-05,8.080456e-05
2.064000e-10,1.201354e-05,8.085624e-05
2.066000e-10,1.224104e-05,8.088181e-05
2.068000e-10,1.247401e-05,8.087822e-05
2.070000e-10,1.271325e-05,8.084469e-05
2.072000e-10,1.295995e-05,8.078268e-05
2.074000e-10,1.321562e-05,8.069569e-05
2.076000e-10,1.348200e-05,8.058892e-05
2.078000e-10,1.376098e-05,8.046876e-05
2.080000e-10,1.405448e-05,8.034230e-05
2.082000e-10,1.436439e-05,8.021673e-05
2.084000e-10,1.469250e-05,8.009889e-05
2.086000e-10,1.504045e-05,7.999472e-05
2.088000e-10,1.540973e-05,7.990897e-05
2.090000e-10,1.580169e-05,7.984492e-05
2.092000e-10,1.621750e-05,7.980420e-05
2.094000e-10,1.665823e-05,7.978680e-05
2.096000e-10,1.712482e-05,7.979111e-05
2.098000e-10,1.761806e-05,7.981410e-05
2.100000e-10,1.813854e-05,7.985151e-05
2.102000e-10,1.868660e-05,7.989822e-05
2.104000e-10,1.926220e-05,7.994853e-05
2.106000e-10,1.986484e-05,7.999659e-05
2.108000e-10,2.049336e-05,8.003677e-05
2.110000e-10,2.114586e-05,8.006401e-05
2.112000e-10,2.181953e-05,8.007419e-05
2.114000e-10,2.251051e-05,8.006437e-05
2.116000e-10,2.321380e-05,8.003297e-05
2.118000e-10,2.392320e-05,7.997987e-05
2.120000e-10,2.463130e-05,7.990633e-05
2.122000e-10,2.532955e-05,7.981488e-05
2.124000e-10,2.600847e-05,7.970907e-05
2.126000e-10,2.665793e-05,7.959311e-05
2.128000e-10,2.726767e-05,7.947152e-05
2.130000e-10,2.782785e-05,7.934874e-05
2.132000e-10,2.832975e-05,7.922877e-05
2.134000e-10,2.876654e-05,7.911480e-05
2.136000e-10,2.913392e-05,7.900902e-05
2.138000e-10,2.943070e-05,7.891242e-05
2.140000e-10,2.965917e-05,7.882480e-05
2.142000e-10,2.982508e-05,7.874476e-05
2.144000e-10,2.993745e-05,7.866993e-05
2.146000e-10,3.000799e-05,7.859711e-05
2.148000e-10,3.005035e-05,7.852265e-05
2.150000e-10,3.007915e-05,7.844267e-05
2.152000e-10,3.010902e-05,7.835347e-05
2.154000e-10,3.015357e-05,7.825175e-05
2.156000e-10,3.022450e-05,7.813488e-05
2.158000e-10,3.033074e-05,7.800109e-05
2.160000e-10,3.047789e-05,7.784956e-05
2.162000e-10,3.066770e-05,7.768045e-05
2.164000e-10,3.089793e-05,7.749483e-05
2.166000e-10,3.116242e-05,7.729457e-05
2.168000e-10,3.145144e-05,7.708210e-05
2.170000e-10,3.175249e-05,7.686023e-05
2.172000e-10,3.205132e-05,7.663186e-05
2.174000e-10,3.233322e-05,7.639973e-05
2.176000e-10,3.258445e-05,7.616619e-05
2.178000e-10,3.279363e-05,7.593298e-05
2.180000e-10,3.295296e-05,7.570111e-05
2.182000e-10,3.305893e-05,7.547073e-05
2.184000e-10,3.311268e-05,7.524117e-05
2.186000e-10,3.311971e-05,7.501093e-05
2.188000e-10,3.308916e-05,7.477786e-05
2.190000e-10,3.303264e-05,7.453926e-05
2.192000e-10,3.296294e-05,7.429216e-05
2.194000e-10,3.289266e-05,7.403345e-05
2.196000e-10,3.283294e-05,7.376020e-05
2.198000e-10,3.279242e-05,7.346979e-05
2.200000e-10,3.277650e-05,7.316010e-05
2.202000e-10,3.278692e-05,7.282961e-05
2.204000e-10,3.282164e-05,7.247744e-05
2.206000e-10,3.287504e-05,7.210334e-05
2.208000e-10,3.293846e-05,7.170762e-05
2.210000e-10,3.300099e-05,7.129099e-05
2.212000e-10,3.305051e-05,7.085445e-05
2.214000e-10,3.307483e-05,7.039908e-05
2.216000e-10,3.306286e-05,6.992589e-05
2.218000e-10,3.300562e-05,6.943563e-05
2.220000e-10,3.289698e-05,6.892872e-05
2.222000e-10,3.273397e-05,6.840515e-05
2.224000e-10,3.251667e-05,6.786443e-05
2.226000e-10,3.224757e-05,6.730559e-05
2.228000e-10,3.193072e-05,6.672727e-05
2.230000e-10,3.157051e-05,6.612772e-05
2.232000e-10,3.117049e-05,6.550490e-05
2.234000e-10,3.073231e-05,6.485654e-05
2.236000e-10,3.025485e-05,6.418020e-05
2.238000e-10,2.973383e-05,6.347332e-05
2.240000e-10,2.916196e-05,6.273324e-05
2.242000e-10,2.852978e-05,6.195719e-05
2.244000e-10,2.782731e-05,6.114230e-05
2.246000e-10,2.704678e-05,6.028559e-05
2.248000e-10,2.618643e-05,5.938390e-05
2.250000e-10,2.525523e-05,5.843392e-05
2.252000e-10,2.427762e-05,5.743214e-05
2.254000e-10,2.329663e-05,5.637485e-05
2.256000e-10,2.237291e-05,5.525826e-05
2.258000e-10,2.157798e-05,5.407854e-05
2.260000e-10,2.098161e-05,5.283196e-05
2.262000e-10,2.063696e-05,5.151504e-05
2.264000e-10,2.056812e-05,5.012473e-05
2.266000e-10,2.076466e-05,4.865851e-05
2.268000e-10,2.118480e-05,4.711444e-05
2.270000e-10,2.176550e-05,4.549128e-05
2.272000e-10,2.243564e-05,4.378832e-05
2.274000e-10,2.312769e-05,4.200536e-05
2.276000e-10,2.378498e-05,4.014245e-05
2.278000e-10,2.436349e-05,3.819971e-05
2.280000e-10,2.482975e-05,3.617714e-05
2.282000e-10,2.515709e-05,3.407442e-05
2.284000e-10,2.532286e-05,3.189096e-05
2.286000e-10,2.530817e-05,2.962599e-05
2.288000e-10,2.510073e-05,2.727901e-05
2.290000e-10,2.470016e-05,2.485028e-05
