time,"I(LQ|XSSA1)"
2.340800e-09,3.642920e-07
2.341000e-09,2.600459e-07
2.341200e-09,1.466293e-07
2.341400e-09,3.028231e-08
2.341600e-09,-8.215793e-08
2.341800e-09,-1.836632e-07
2.342000e-09,-2.674816e-07
2.342200e-09,-3.276363e-07
2.342400e-09,-3.594184e-07
2.342600e-09,-3.598312e-07
2.342800e-09,-3.279457e-07
2.343000e-09,-2.651252e-07
2.343200e-09,-1.750892e-07
2.343400e-09,-6.379434e-08
2.343600e-09,6.087653e-08
2.343800e-09,1.896078e-07
2.344000e-09,3.123022e-07
2.344200e-09,4.188467e-07
2.344400e-09,4.999381e-07
2.344600e-09,5.478996e-07
2.344800e-09,5.574177e-07
2.345000e-09,5.261279e-07
2.345200e-09,4.549833e-07
2.345400e-09,3.483584e-07
2.345600e-09,2.138560e-07
2.345800e-09,6.181416e-08
2.346000e-09,-9.546368e-08
2.346200e-09,-2.447016e-07
2.346400e-09,-3.727910e-07
2.346600e-09,-4.679792e-07
2.346800e-09,-5.210001e-07
2.347000e-09,-5.260370e-07
2.347200e-09,-4.814169e-07
2.347400e-09,-3.899544e-07
2.347600e-09,-2.588894e-07
2.347800e-09,-9.940160e-08
2.348000e-09,7.427762e-08
2.348200e-09,2.460903e-07
2.348400e-09,3.996131e-07
2.348600e-09,5.196226e-07
2.348800e-09,5.936143e-07
2.349000e-09,6.131212e-07
2.349200e-09,5.746891e-07
2.349400e-09,4.803926e-07
2.349600e-09,3.378175e-07
2.349800e-09,1.594871e-07
2.350000e-09,-3.823132e-08
2.350200e-09,-2.366475e-07
2.350400e-09,-4.165543e-07
2.350600e-09,-5.601411e-07
2.350800e-09,-6.528188e-07
2.351000e-09,-6.847626e-07
2.351200e-09,-6.520008e-07
2.351400e-09,-5.569232e-07
2.351600e-09,-4.081388e-07
2.351800e-09,-2.196837e-07
2.352000e-09,-9.650520e-09
2.352200e-09,2.016241e-07
2.352400e-09,3.936252e-07
2.352600e-09,5.477585e-07
2.352800e-09,6.492554e-07
2.353000e-09,6.886745e-07
2.353200e-09,6.628345e-07
2.353400e-09,5.750767e-07
2.353600e-09,4.348343e-07
2.353800e-09,2.565606e-07
2.354000e-09,5.814477e-08
2.354200e-09,-1.410026e-07
2.354400e-09,-3.219767e-07
2.354600e-09,-4.682880e-07
2.354800e-09,-5.674452e-07
2.355000e-09,-6.120403e-07
2.355200e-09,-6.002335e-07
2.355400e-09,-5.356082e-07
2.355600e-09,-4.264442e-07
2.355800e-09,-2.845264e-07
2.356000e-09,-1.236545e-07
2.356200e-09,4.195148e-08
2.356400e-09,1.991522e-07
2.356600e-09,3.371205e-07
2.356800e-09,4.481741e-07
2.357000e-09,5.281383e-07
2.357200e-09,5.762388e-07
2.357400e-09,5.945881e-07
2.357600e-09,5.873802e-07
2.357800e-09,5.599390e-07
2.358000e-09,5.177785e-07
2.358200e-09,4.658136e-07
2.358400e-09,4.078331e-07
2.358600e-09,3.462941e-07
2.358800e-09,2.824432e-07
2.359000e-09,2.167160e-07
2.359200e-09,1.493198e-07
2.359400e-09,8.087654e-08
2.359600e-09,1.299691e-08
2.359800e-09,-5.133285e-08
2.360000e-09,-1.076365e-07
2.360200e-09,-1.501466e-07
2.360400e-09,-1.723050e-07
2.360600e-09,-1.675057e-07
2.360800e-09,-1.299755e-07
2.361000e-09,-5.566580e-08
2.361200e-09,5.697982e-08
2.361400e-09,2.065057e-07
2.361600e-09,3.882606e-07
2.361800e-09,5.945980e-07
2.362000e-09,8.154528e-07
2.362200e-09,1.039237e-06
2.362400e-09,1.253956e-06
2.362600e-09,1.448405e-06
2.362800e-09,1.613314e-06
2.363000e-09,1.742291e-06
2.363200e-09,1.832460e-06
2.363400e-09,1.884711e-06
2.363600e-09,1.903542e-06
2.363800e-09,1.896508e-06
2.364000e-09,1.873370e-06
2.364200e-09,1.845022e-06
2.364400e-09,1.822359e-06
2.364600e-09,1.815205e-06
2.364800e-09,1.831432e-06
2.365000e-09,1.876366e-06
2.365200e-09,1.952550e-06
2.365400e-09,2.059860e-06
2.365600e-09,2.195966e-06
2.365800e-09,2.357056e-06
2.366000e-09,2.538721e-06
2.366200e-09,2.736897e-06
2.366400e-09,2.948742e-06
2.366600e-09,3.173344e-06
2.366800e-09,3.412176e-06
2.367000e-09,3.669278e-06
2.367200e-09,3.951137e-06
2.367400e-09,4.266321e-06
2.367600e-09,4.624916e-06
2.367800e-09,5.037883e-06
2.368000e-09,5.516415e-06
2.368200e-09,6.071408e-06
2.368400e-09,6.713132e-06
2.368600e-09,7.451154e-06
2.368800e-09,8.294557e-06
2.369000e-09,9.252440e-06
2.369200e-09,1.033466e-05
2.369400e-09,1.155277e-05
2.369600e-09,1.292101e-05
2.369800e-09,1.445738e-05
2.370000e-09,1.618451e-05
2.370200e-09,1.813041e-05
2.370400e-09,2.032891e-05
2.370600e-09,2.281964e-05
2.370800e-09,2.564756e-05
2.371000e-09,2.886165e-05
2.371200e-09,3.251263e-05
2.371400e-09,3.664911e-05
2.371600e-09,4.131167e-05
2.371800e-09,4.652398e-05
2.372000e-09,5.228020e-05
2.372200e-09,5.852856e-05
2.372400e-09,6.515224e-05
2.372600e-09,7.195160e-05
2.372800e-09,7.863518e-05
2.373000e-09,8.482960e-05
2.373200e-09,9.011655e-05
2.373400e-09,9.409683e-05
2.373600e-09,9.646877e-05
2.373800e-09,9.709814e-05
2.374000e-09,9.605622e-05
2.374200e-09,9.361287e-05
2.374400e-09,9.018677e-05
2.374600e-09,8.626911e-05
2.374800e-09,8.234197e-05
2.375000e-09,7.881100e-05
2.375200e-09,7.596328e-05
2.375400e-09,7.395324e-05
2.375600e-09,7.281235e-05
2.375800e-09,7.247545e-05
2.376000e-09,7.281542e-05
2.376200e-09,7.367864e-05
2.376400e-09,7.491542e-05
2.376600e-09,7.640144e-05
2.376800e-09,7.804846e-05
2.377000e-09,7.980442e-05
2.377200e-09,8.164411e-05
2.377400e-09,8.355319e-05
2.377600e-09,8.550950e-05
2.377800e-09,8.746682e-05
2.378000e-09,8.934675e-05
2.378200e-09,9.104205e-05
2.378400e-09,9.243188e-05
2.378600e-09,9.340452e-05
2.378800e-09,9.388091e-05
2.379000e-09,9.383177e-05
2.379200e-09,9.328369e-05
2.379400e-09,9.231322e-05
2.379600e-09,9.103216e-05
2.379800e-09,8.956902e-05
2.380000e-09,8.805194e-05
2.380200e-09,8.659675e-05
2.380400e-09,8.530141e-05
2.380600e-09,8.424585e-05
2.380800e-09,8.349471e-05
2.381000e-09,8.310025e-05
2.381200e-09,8.310277e-05
2.381400e-09,8.352734e-05
2.381600e-09,8.437697e-05
2.381800e-09,8.562374e-05
2.382000e-09,8.720088e-05
2.382200e-09,8.899936e-05
2.382400e-09,9.087224e-05
2.382600e-09,9.264836e-05
2.382800e-09,9.415442e-05
2.383000e-09,9.524130e-05
2.383200e-09,9.580851e-05
2.383400e-09,9.582064e-05
2.383600e-09,9.531161e-05
2.383800e-09,9.437610e-05
2.384000e-09,9.315090e-05
2.384200e-09,9.179146e-05
2.384400e-09,9.044900e-05
2.384600e-09,8.925257e-05
2.384800e-09,8.829837e-05
2.385000e-09,8.764623e-05
2.385200e-09,8.732181e-05
2.385400e-09,8.732210e-05
2.385600e-09,8.762206e-05
2.385800e-09,8.818059e-05
2.386000e-09,8.894511e-05
2.386200e-09,8.985462e-05
2.386400e-09,9.084198e-05
2.386600e-09,9.183642e-05
2.386800e-09,9.276695e-05
2.387000e-09,9.356727e-05
2.387200e-09,9.418158e-05
2.387400e-09,9.457048e-05
2.387600e-09,9.471555e-05
2.387800e-09,9.462125e-05
2.388000e-09,9.431372e-05
2.388200e-09,9.383639e-05
2.388400e-09,9.324355e-05
2.388600e-09,9.259324e-05
2.388800e-09,9.194089e-05
2.389000e-09,9.133475e-05
2.389200e-09,9.081363e-05
2.389400e-09,9.040655e-05
2.389600e-09,9.013375e-05
2.389800e-09,9.000806e-05
2.390000e-09,9.003576e-05
2.390200e-09,9.021655e-05
2.390400e-09,9.054250e-05
2.390600e-09,9.099641e-05
2.390800e-09,9.155044e-05
2.391000e-09,9.216582e-05
2.391200e-09,9.279437e-05
2.391400e-09,9.338233e-05
2.391600e-09,9.387603e-05
2.391800e-09,9.422876e-05
2.392000e-09,9.440730e-05
2.392200e-09,9.439683e-05
2.392400e-09,9.420312e-05
2.392600e-09,9.385153e-05
2.392800e-09,9.338307e-05
2.393000e-09,9.284853e-05
2.393200e-09,9.230188e-05
2.393400e-09,9.179404e-05
2.393600e-09,9.136803e-05
2.393800e-09,9.105581e-05
2.394000e-09,9.087679e-05
2.394200e-09,9.083781e-05
2.394400e-09,9.093402e-05
2.394600e-09,9.115034e-05
2.394800e-09,9.146333e-05
2.395000e-09,9.184318e-05
2.395200e-09,9.225610e-05
2.395400e-09,9.266693e-05
2.395600e-09,9.304210e-05
2.395800e-09,9.335247e-05
2.396000e-09,9.357603e-05
2.396200e-09,9.369981e-05
2.396400e-09,9.372074e-05
2.396600e-09,9.364526e-05
2.396800e-09,9.348782e-05
2.397000e-09,9.326842e-05
2.397200e-09,9.300977e-05
2.397400e-09,9.273454e-05
2.397600e-09,9.246322e-05
2.397800e-09,9.221276e-05
2.398000e-09,9.199618e-05
2.398200e-09,9.182291e-05
2.398400e-09,9.169950e-05
2.398600e-09,9.163045e-05
2.398800e-09,9.161867e-05
2.399000e-09,9.166552e-05
2.399200e-09,9.177028e-05
2.399400e-09,9.192928e-05
2.399600e-09,9.213511e-05
2.399800e-09,9.237591e-05
2.400000e-09,9.263552e-05
2.400200e-09,9.289422e-05
2.400400e-09,9.313030e-05
2.400600e-09,9.332230e-05
2.400800e-09,9.345143e-05
2.401000e-09,9.350385e-05
2.401200e-09,9.347256e-05
2.401400e-09,9.335845e-05
2.401600e-09,9.317042e-05
2.401800e-09,9.292468e-05
2.402000e-09,9.264316e-05
2.402200e-09,9.235136e-05
2.402400e-09,9.207594e-05
2.402600e-09,9.184220e-05
2.402800e-09,9.167166e-05
2.403000e-09,9.158008e-05
2.403200e-09,9.157592e-05
2.403400e-09,9.165940e-05
2.403600e-09,9.182232e-05
2.403800e-09,9.204868e-05
2.404000e-09,9.231610e-05
2.404200e-09,9.259798e-05
2.404400e-09,9.286631e-05
2.404600e-09,9.309463e-05
2.404800e-09,9.326106e-05
2.405000e-09,9.335067e-05
2.405200e-09,9.335710e-05
2.405400e-09,9.328302e-05
2.405600e-09,9.313945e-05
2.405800e-09,9.294408e-05
2.406000e-09,9.271884e-05
2.406200e-09,9.248714e-05
2.406400e-09,9.227117e-05
2.406600e-09,9.208964e-05
2.406800e-09,9.195616e-05
2.407000e-09,9.187834e-05
2.407200e-09,9.185773e-05
2.407400e-09,9.189032e-05
2.407600e-09,9.196761e-05
2.407800e-09,9.207795e-05
2.408000e-09,9.220799e-05
2.408200e-09,9.234414e-05
2.408400e-09,9.247377e-05
2.408600e-09,9.258628e-05
2.408800e-09,9.267370e-05
2.409000e-09,9.273105e-05
2.409200e-09,9.275631e-05
2.409400e-09,9.275015e-05
2.409600e-09,9.271536e-05
2.409800e-09,9.265628e-05
2.410000e-09,9.257807e-05
2.410200e-09,9.248618e-05
2.410400e-09,9.238581e-05
2.410600e-09,9.228174e-05
2.410800e-09,9.217814e-05
2.411000e-09,9.207871e-05
2.411200e-09,9.198677e-05
2.411400e-09,9.190541e-05
2.411600e-09,9.183753e-05
2.411800e-09,9.178583e-05
2.412000e-09,9.175251e-05
2.412200e-09,9.173899e-05
2.412400e-09,9.174551e-05
2.412600e-09,9.177074e-05
2.412800e-09,9.181153e-05
2.413000e-09,9.186290e-05
2.413200e-09,9.191824e-05
2.413400e-09,9.196976e-05
2.413600e-09,9.200922e-05
2.413800e-09,9.202877e-05
2.414000e-09,9.202180e-05
2.414200e-09,9.198376e-05
2.414400e-09,9.191270e-05
2.414600e-09,9.180959e-05
2.414800e-09,9.167828e-05
2.415000e-09,9.152517e-05
2.415200e-09,9.135858e-05
2.415400e-09,9.118789e-05
2.415600e-09,9.102268e-05
2.415800e-09,9.087176e-05
2.416000e-09,9.074231e-05
2.416200e-09,9.063925e-05
2.416400e-09,9.056477e-05
2.416600e-09,9.051814e-05
2.416800e-09,9.049582e-05
2.417000e-09,9.049180e-05
2.417200e-09,9.049823e-05
2.417400e-09,9.050619e-05
2.417600e-09,9.050651e-05
2.417800e-09,9.049066e-05
2.418000e-09,9.045152e-05
2.418200e-09,9.038398e-05
2.418400e-09,9.028534e-05
2.418600e-09,9.015538e-05
2.418800e-09,8.999628e-05
2.419000e-09,8.981221e-05
2.419200e-09,8.960886e-05
2.419400e-09,8.939277e-05
2.419600e-09,8.917074e-05
2.419800e-09,8.894921e-05
2.420000e-09,8.873374e-05
2.420200e-09,8.852871e-05
2.420400e-09,8.833700e-05
2.420600e-09,8.815998e-05
2.420800e-09,8.799748e-05
2.421000e-09,8.784795e-05
2.421200e-09,8.770862e-05
2.421400e-09,8.757580e-05
2.421600e-09,8.744510e-05
2.421800e-09,8.731176e-05
2.422000e-09,8.717095e-05
2.422200e-09,8.701800e-05
2.422400e-09,8.684873e-05
2.422600e-09,8.665961e-05
2.422800e-09,8.644799e-05
2.423000e-09,8.621219e-05
2.423200e-09,8.595156e-05
2.423400e-09,8.566649e-05
2.423600e-09,8.535834e-05
2.423800e-09,8.502931e-05
2.424000e-09,8.468227e-05
2.424200e-09,8.432052e-05
2.424400e-09,8.394757e-05
2.424600e-09,8.356692e-05
2.424800e-09,8.318178e-05
2.425000e-09,8.279483e-05
2.425200e-09,8.240810e-05
2.425400e-09,8.202274e-05
2.425600e-09,8.163897e-05
2.425800e-09,8.125602e-05
2.426000e-09,8.087216e-05
2.426200e-09,8.048473e-05
2.426400e-09,8.009032e-05
2.426600e-09,7.968492e-05
2.426800e-09,7.926410e-05
2.427000e-09,7.882329e-05
2.427200e-09,7.835792e-05
2.427400e-09,7.786373e-05
2.427600e-09,7.733687e-05
2.427800e-09,7.677404e-05
2.428000e-09,7.617264e-05
2.428200e-09,7.553070e-05
2.428400e-09,7.484693e-05
2.428600e-09,7.412059e-05
2.428800e-09,7.335138e-05
2.429000e-09,7.253931e-05
2.429200e-09,7.168451e-05
2.429400e-09,7.078705e-05
2.429600e-09,6.984683e-05
2.429800e-09,6.886335e-05
2.430000e-09,6.783565e-05
2.430200e-09,6.676214e-05
2.430400e-09,6.564051e-05
2.430600e-09,6.446760e-05
2.430800e-09,6.323940e-05
2.431000e-09,6.195093e-05
2.431200e-09,6.059626e-05
2.431400e-09,5.916851e-05
2.431600e-09,5.765992e-05
2.431800e-09,5.606191e-05
2.432000e-09,5.436521e-05
2.432200e-09,5.255996e-05
2.432400e-09,5.063585e-05
2.432600e-09,4.858231e-05
2.432800e-09,4.638876e-05
2.433000e-09,4.404488e-05
2.433200e-09,4.154109e-05
2.433400e-09,3.886909e-05
2.433600e-09,3.602266e-05
2.433800e-09,3.299857e-05
2.434000e-09,2.979772e-05
2.434200e-09,2.642638e-05
2.434400e-09,2.289760e-05
2.434600e-09,1.923250e-05
2.434800e-09,1.546140e-05
2.435000e-09,1.162453e-05
2.435200e-09,7.772096e-06
2.435400e-09,3.963600e-06
2.435600e-09,2.662331e-07
2.435800e-09,-3.247499e-06
2.436000e-09,-6.502754e-06
2.436200e-09,-9.425640e-06
2.436400e-09,-1.194649e-05
2.436600e-09,-1.400289e-05
2.436800e-09,-1.554242e-05
2.437000e-09,-1.652497e-05
2.437200e-09,-1.692486e-05
2.437400e-09,-1.673266e-05
2.437600e-09,-1.595683e-05
2.437800e-09,-1.462506e-05
2.438000e-09,-1.278525e-05
2.438200e-09,-1.050573e-05
2.438400e-09,-7.874726e-06
2.438600e-09,-4.998384e-06
2.438800e-09,-1.997424e-06
2.439000e-09,9.979010e-07
2.439200e-09,3.854211e-06
2.439400e-09,6.442215e-06
2.439600e-09,8.643997e-06
2.439800e-09,1.035962e-05
2.440000e-09,1.151259e-05
2.440200e-09,1.205402e-05
2.440400e-09,1.196556e-05
2.440600e-09,1.126119e-05
2.440800e-09,9.987857e-06
2.441000e-09,8.224547e-06
2.441200e-09,6.079479e-06
2.441400e-09,3.684948e-06
2.441600e-09,1.189774e-06
2.441800e-09,-1.250298e-06
2.442000e-09,-3.483430e-06
2.442200e-09,-5.372598e-06
2.442400e-09,-6.805427e-06
2.442600e-09,-7.702025e-06
2.442800e-09,-8.020319e-06
2.443000e-09,-7.758719e-06
2.443200e-09,-6.956164e-06
2.443400e-09,-5.689529e-06
2.443600e-09,-4.068332e-06
2.443800e-09,-2.226723e-06
2.444000e-09,-3.130471e-07
2.444200e-09,1.522254e-06
2.444400e-09,3.139162e-06
2.444600e-09,4.419610e-06
2.444800e-09,5.276788e-06
2.445000e-09,5.661437e-06
2.445200e-09,5.564823e-06
2.445400e-09,5.018386e-06
2.445600e-09,4.090206e-06
2.445800e-09,2.878446e-06
2.446000e-09,1.502140e-06
2.446200e-09,8.998380e-08
2.446400e-09,-1.231793e-06
2.446600e-09,-2.351137e-06
2.446800e-09,-3.180134e-06
2.447000e-09,-3.662204e-06
2.447200e-09,-3.775935e-06
2.447400e-09,-3.535424e-06
2.447600e-09,-2.987260e-06
2.447800e-09,-2.204529e-06
2.448000e-09,-1.278414e-06
2.448200e-09,-3.082274e-07
2.448400e-09,6.090389e-07
2.448600e-09,1.388449e-06
2.448800e-09,1.965026e-06
2.449000e-09,2.299027e-06
2.449200e-09,2.378194e-06
2.449400e-09,2.216980e-06
2.449600e-09,1.853053e-06
2.449800e-09,1.341595e-06
2.450000e-09,7.481104e-07
2.450200e-09,1.405913e-07
2.450400e-09,-4.180029e-07
2.450600e-09,-8.760631e-07
2.450800e-09,-1.197770e-06
2.451000e-09,-1.365306e-06
2.451200e-09,-1.378821e-06
2.451400e-09,-1.254424e-06
2.451600e-09,-1.020631e-06
2.451800e-09,-7.138314e-07
2.452000e-09,-3.733887e-07
2.452200e-09,-3.699265e-08
2.452400e-09,2.631726e-07
2.452600e-09,5.030642e-07
2.452800e-09,6.680618e-07
2.453000e-09,7.529714e-07
2.453200e-09,7.609979e-07
2.453400e-09,7.020152e-07
2.453600e-09,5.904683e-07
2.453800e-09,4.432165e-07
2.454000e-09,2.775767e-07
2.454200e-09,1.097590e-07
2.454400e-09,-4.620628e-08
2.454600e-09,-1.790621e-07
2.454800e-09,-2.805453e-07
2.455000e-09,-3.453834e-07
2.455200e-09,-3.712024e-07
2.455400e-09,-3.584144e-07
2.455600e-09,-3.100911e-07
2.455800e-09,-2.317786e-07
2.456000e-09,-1.311978e-07
2.456200e-09,-1.777887e-08
2.456400e-09,9.800089e-08
2.456600e-09,2.054769e-07
2.456800e-09,2.948105e-07
2.457000e-09,3.580553e-07
2.457200e-09,3.901216e-07
2.457400e-09,3.894632e-07
2.457600e-09,3.583309e-07
2.457800e-09,3.025050e-07
2.458000e-09,2.305179e-07
2.458200e-09,1.524681e-07
2.458400e-09,7.860602e-08
2.458600e-09,1.790887e-08
2.458800e-09,-2.312799e-08
2.459000e-09,-4.128940e-08
2.459200e-09,-3.689576e-08
2.459400e-09,-1.347562e-08
2.459600e-09,2.307826e-08
2.459800e-09,6.570448e-08
2.460000e-09,1.074896e-07
2.460200e-09,1.428575e-07
2.460400e-09,1.684189e-07
2.460600e-09,1.833431e-07
2.460800e-09,1.892122e-07
2.461000e-09,1.894159e-07
2.461200e-09,1.882294e-07
2.461400e-09,1.897711e-07
2.461600e-09,1.970556e-07
2.461800e-09,2.113328e-07
2.462000e-09,2.318391e-07
2.462200e-09,2.559962e-07
2.462400e-09,2.799959e-07
2.462600e-09,2.996294e-07
2.462800e-09,3.111787e-07
2.463000e-09,3.121831e-07
2.463200e-09,3.019326e-07
2.463400e-09,2.816029e-07
2.463600e-09,2.540229e-07
2.463800e-09,2.231399e-07
2.464000e-09,1.933060e-07
2.464200e-09,1.685372e-07
2.464400e-09,1.518949e-07
2.464600e-09,1.451004e-07
2.464800e-09,1.484314e-07
2.465000e-09,1.608885e-07
2.465200e-09,1.805588e-07
2.465400e-09,2.050737e-07
2.465600e-09,2.320526e-07
2.465800e-09,2.594402e-07
2.466000e-09,2.856862e-07
2.466200e-09,3.097582e-07
2.466400e-09,3.310247e-07
2.466600e-09,3.490747e-07
2.466800e-09,3.635517e-07
2.467000e-09,3.740661e-07
2.467200e-09,3.802228e-07
2.467400e-09,3.817555e-07
2.467600e-09,3.787271e-07
2.467800e-09,3.717264e-07
2.468000e-09,3.619893e-07
2.468200e-09,3.513860e-07
2.468400e-09,3.422489e-07
2.468600e-09,3.370541e-07
2.468800e-09,3.380098e-07
2.469000e-09,3.466349e-07
2.469200e-09,3.634193e-07
2.469400e-09,3.876493e-07
2.469600e-09,4.174489e-07
2.469800e-09,4.500424e-07
2.470000e-09,4.821997e-07
2.470200e-09,5.107830e-07
2.470400e-09,5.332947e-07
2.470600e-09,5.483232e-07
2.470800e-09,5.558080e-07
2.471000e-09,5.570762e-07
2.471200e-09,5.546536e-07
2.471400e-09,5.518920e-07
2.471600e-09,5.524885e-07
2.471800e-09,5.599903e-07
2.472000e-09,5.773718e-07
2.472200e-09,6.067522e-07
2.472400e-09,6.492881e-07
2.472600e-09,7.052381e-07
2.472800e-09,7.741671e-07
2.473000e-09,8.552318e-07
2.473200e-09,9.474831e-07
2.473400e-09,1.050120e-06
2.473600e-09,1.162645e-06
2.473800e-09,1.284873e-06
2.474000e-09,1.416793e-06
2.474200e-09,1.558249e-06
2.474400e-09,1.708484e-06
2.474600e-09,1.865576e-06
2.474800e-09,2.025866e-06
2.475000e-09,2.183499e-06
2.475200e-09,2.330235e-06
2.475400e-09,2.455678e-06
2.475600e-09,2.548015e-06
2.475800e-09,2.595279e-06
2.476000e-09,2.587078e-06
2.476200e-09,2.516567e-06
2.476400e-09,2.382396e-06
2.476600e-09,2.190249e-06
2.476800e-09,1.953604e-06
2.477000e-09,1.693364e-06
2.477200e-09,1.436159e-06
2.477400e-09,1.211387e-06
2.477600e-09,1.047295e-06
2.477800e-09,9.667124e-07
2.478000e-09,9.831563e-07
2.478200e-09,1.098093e-06
2.478400e-09,1.299961e-06
2.478600e-09,1.565323e-06
2.478800e-09,1.862075e-06
2.479000e-09,2.154260e-06
2.479200e-09,2.407613e-06
2.479400e-09,2.594789e-06
2.479600e-09,2.699258e-06
2.479800e-09,2.717147e-06
2.480000e-09,2.656757e-06
2.480200e-09,2.535976e-06
2.480400e-09,2.378263e-06
2.480600e-09,2.208108e-06
2.480800e-09,2.046940e-06
2.481000e-09,1.910250e-06
2.481200e-09,1.806378e-06
2.481400e-09,1.736968e-06
2.481600e-09,1.698715e-06
2.481800e-09,1.685779e-06
2.482000e-09,1.692133e-06
2.482200e-09,1.713272e-06
2.482400e-09,1.746925e-06
2.482600e-09,1.792765e-06
2.482800e-09,1.851357e-06
2.483000e-09,1.922794e-06
2.483200e-09,2.005494e-06
2.483400e-09,2.095531e-06
2.483600e-09,2.186701e-06
2.483800e-09,2.271284e-06
2.484000e-09,2.341281e-06
2.484200e-09,2.389779e-06
2.484400e-09,2.412102e-06
2.484600e-09,2.406480e-06
2.484800e-09,2.374145e-06
2.485000e-09,2.318902e-06
2.485200e-09,2.246373e-06
2.485400e-09,2.163148e-06
2.485600e-09,2.076066e-06
2.485800e-09,1.991745e-06
2.486000e-09,1.916362e-06
2.486200e-09,1.855603e-06
2.486400e-09,1.814601e-06
2.486600e-09,1.797737e-06
2.486800e-09,1.808213e-06
2.487000e-09,1.847433e-06
2.487200e-09,1.914316e-06
2.487400e-09,2.004780e-06
2.487600e-09,2.111582e-06
2.487800e-09,2.224710e-06
2.488000e-09,2.332343e-06
2.488200e-09,2.422301e-06
2.488400e-09,2.483743e-06
2.488600e-09,2.508829e-06
2.488800e-09,2.494022e-06
2.489000e-09,2.440775e-06
2.489200e-09,2.355465e-06
2.489400e-09,2.248580e-06
2.489600e-09,2.133273e-06
2.489800e-09,2.023539e-06
2.490000e-09,1.932322e-06
2.490200e-09,1.869818e-06
2.490400e-09,1.842259e-06
2.490600e-09,1.851301e-06
2.490800e-09,1.894082e-06
2.491000e-09,1.963884e-06
2.491200e-09,2.051263e-06
2.491400e-09,2.145440e-06
2.491600e-09,2.235746e-06
2.491800e-09,2.312903e-06
2.492000e-09,2.369994e-06
2.492200e-09,2.403003e-06
2.492400e-09,2.410939e-06
2.492600e-09,2.395552e-06
2.492800e-09,2.360780e-06
2.493000e-09,2.312011e-06
2.493200e-09,2.255322e-06
2.493400e-09,2.196779e-06
2.493600e-09,2.141873e-06
2.493800e-09,2.095122e-06
2.494000e-09,2.059840e-06
2.494200e-09,2.038047e-06
2.494400e-09,2.030484e-06
2.494600e-09,2.036701e-06
2.494800e-09,2.055211e-06
2.495000e-09,2.083676e-06
2.495200e-09,2.119144e-06
2.495400e-09,2.158309e-06
2.495600e-09,2.197805e-06
2.495800e-09,2.234477e-06
2.496000e-09,2.265642e-06
2.496200e-09,2.289269e-06
2.496400e-09,2.304094e-06
2.496600e-09,2.309626e-06
2.496800e-09,2.306089e-06
2.497000e-09,2.294298e-06
2.497200e-09,2.275509e-06
2.497400e-09,2.251285e-06
2.497600e-09,2.223391e-06
2.497800e-09,2.193730e-06
2.498000e-09,2.164305e-06
2.498200e-09,2.137189e-06
2.498400e-09,2.114466e-06
2.498600e-09,2.098118e-06
2.498800e-09,2.089861e-06
2.499000e-09,2.090921e-06
2.499200e-09,2.101809e-06
2.499400e-09,2.122119e-06
2.499600e-09,2.150425e-06
2.499800e-09,2.184304e-06
2.500000e-09,2.220516e-06
2.500200e-09,2.255330e-06
2.500400e-09,2.284959e-06
2.500600e-09,2.306043e-06
2.500800e-09,2.316095e-06
2.501000e-09,2.313858e-06
2.501200e-09,2.299490e-06
2.501400e-09,2.274564e-06
2.501600e-09,2.241878e-06
2.501800e-09,2.205103e-06
2.502000e-09,2.168320e-06
2.502200e-09,2.135526e-06
2.502400e-09,2.110156e-06
2.502600e-09,2.094703e-06
2.502800e-09,2.090465e-06
2.503000e-09,2.097446e-06
2.503200e-09,2.114418e-06
2.503400e-09,2.139118e-06
2.503600e-09,2.168555e-06
2.503800e-09,2.199377e-06
2.504000e-09,2.228259e-06
2.504200e-09,2.252259e-06
2.504400e-09,2.269114e-06
2.504600e-09,2.277437e-06
2.504800e-09,2.276806e-06
2.505000e-09,2.267742e-06
2.505200e-09,2.251594e-06
2.505400e-09,2.230333e-06
2.505600e-09,2.206307e-06
2.505800e-09,2.181973e-06
2.506000e-09,2.159636e-06
2.506200e-09,2.141233e-06
2.506400e-09,2.128163e-06
2.506600e-09,2.121201e-06
2.506800e-09,2.120466e-06
2.507000e-09,2.125475e-06
2.507200e-09,2.135242e-06
2.507400e-09,2.148420e-06
2.507600e-09,2.163467e-06
2.507800e-09,2.178811e-06
2.508000e-09,2.192995e-06
2.508200e-09,2.204802e-06
2.508400e-09,2.213326e-06
2.508600e-09,2.218016e-06
2.508800e-09,2.218668e-06
2.509000e-09,2.215401e-06
2.509200e-09,2.208600e-06
2.509400e-09,2.198859e-06
2.509600e-09,2.186923e-06
2.509800e-09,2.173632e-06
2.510000e-09,2.159876e-06
2.510200e-09,2.146555e-06
2.510400e-09,2.134534e-06
2.510600e-09,2.124606e-06
2.510800e-09,2.117435e-06
2.511000e-09,2.113505e-06
2.511200e-09,2.113065e-06
2.511400e-09,2.116084e-06
2.511600e-09,2.122221e-06
2.511800e-09,2.130828e-06
2.512000e-09,2.140986e-06
2.512200e-09,2.151579e-06
2.512400e-09,2.161395e-06
2.512600e-09,2.169253e-06
2.512800e-09,2.174132e-06
2.513000e-09,2.175291e-06
2.513200e-09,2.172360e-06
2.513400e-09,2.165390e-06
2.513600e-09,2.154854e-06
2.513800e-09,2.141598e-06
2.514000e-09,2.126747e-06
