time,"I(RINA)","I(RINB)","I(LQ|XCOUT)","I(LQ|XSUM)"
1.551200e-09,5.000302e-06,5.005530e-06,-2.152114e-05,2.444414e-05
1.551400e-09,5.000258e-06,5.018260e-06,-2.167652e-05,2.457087e-05
1.551600e-09,5.000274e-06,5.025608e-06,-2.185861e-05,2.471175e-05
1.551800e-09,5.000334e-06,5.026216e-06,-2.206788e-05,2.487402e-05
1.552000e-09,5.000419e-06,5.020437e-06,-2.230289e-05,2.506280e-05
1.552200e-09,5.000506e-06,5.010133e-06,-2.256041e-05,2.528027e-05
1.552400e-09,5.000575e-06,4.998115e-06,-2.283560e-05,2.552526e-05
1.552600e-09,5.000613e-06,4.987396e-06,-2.312243e-05,2.579330e-05
1.552800e-09,5.000614e-06,4.980451e-06,-2.341414e-05,2.607716e-05
1.553000e-09,5.000583e-06,4.978659e-06,-2.370382e-05,2.636781e-05
1.553200e-09,5.000529e-06,4.982045e-06,-2.398502e-05,2.665561e-05
1.553400e-09,5.000469e-06,4.989380e-06,-2.425231e-05,2.693170e-05
1.553600e-09,5.000420e-06,4.998566e-06,-2.450184e-05,2.718924e-05
1.553800e-09,5.000396e-06,5.007219e-06,-2.473170e-05,2.742444e-05
1.554000e-09,5.000407e-06,5.013266e-06,-2.494219e-05,2.763725e-05
1.554200e-09,5.000454e-06,5.015431e-06,-2.513591e-05,2.783145e-05
1.554400e-09,5.000529e-06,5.013489e-06,-2.531754e-05,2.801439e-05
1.554600e-09,5.000616e-06,5.008241e-06,-2.549362e-05,2.819610e-05
1.554800e-09,5.000695e-06,5.001243e-06,-2.567195e-05,2.838811e-05
1.555000e-09,5.000744e-06,4.994366e-06,-2.586105e-05,2.860205e-05
1.555200e-09,5.000747e-06,4.989314e-06,-2.606936e-05,2.884818e-05
1.555400e-09,5.000692e-06,4.987213e-06,-2.630457e-05,2.913408e-05
1.555600e-09,5.000580e-06,4.988378e-06,-2.657290e-05,2.946367e-05
1.555800e-09,5.000421e-06,4.992286e-06,-2.687861e-05,2.983669e-05
1.556000e-09,5.000237e-06,4.997773e-06,-2.722355e-05,3.024872e-05
1.556200e-09,5.000054e-06,5.003359e-06,-2.760702e-05,3.069170e-05
1.556400e-09,4.999903e-06,5.007644e-06,-2.802587e-05,3.115496e-05
1.556600e-09,4.999810e-06,5.009645e-06,-2.847478e-05,3.162652e-05
1.556800e-09,4.999795e-06,5.009016e-06,-2.894673e-05,3.209464e-05
1.557000e-09,4.999862e-06,5.006089e-06,-2.943374e-05,3.254920e-05
1.557200e-09,5.000005e-06,5.001744e-06,-2.992753e-05,3.298302e-05
1.557400e-09,5.000201e-06,4.997159e-06,-3.042033e-05,3.339268e-05
1.557600e-09,5.000421e-06,4.993492e-06,-3.090560e-05,3.377894e-05
1.557800e-09,5.000628e-06,4.991599e-06,-3.137860e-05,3.414664e-05
1.558000e-09,5.000787e-06,4.991838e-06,-3.183679e-05,3.450411e-05
1.558200e-09,5.000870e-06,4.994015e-06,-3.228013e-05,3.486222e-05
1.558400e-09,5.000861e-06,4.997464e-06,-3.271094e-05,3.523307e-05
1.558600e-09,5.000761e-06,5.001245e-06,-3.313382e-05,3.562869e-05
1.558800e-09,5.000584e-06,5.004398e-06,-3.355515e-05,3.605972e-05
1.559000e-09,5.000359e-06,5.006176e-06,-3.398262e-05,3.653431e-05
1.559200e-09,5.000122e-06,5.006224e-06,-3.442455e-05,3.705740e-05
1.559400e-09,4.999910e-06,5.004640e-06,-3.488934e-05,3.763036e-05
1.559600e-09,4.999757e-06,5.001922e-06,-3.538479e-05,3.825110e-05
1.559800e-09,4.999685e-06,4.998820e-06,-3.591763e-05,3.891457e-05
1.560000e-09,4.999702e-06,4.996135e-06,-3.649313e-05,3.961358e-05
1.560200e-09,4.999800e-06,4.994514e-06,-3.711489e-05,4.033976e-05
1.560400e-09,4.999958e-06,4.994302e-06,-3.778471e-05,4.108466e-05
1.560600e-09,5.000144e-06,4.995470e-06,-3.850274e-05,4.184071e-05
1.560800e-09,5.000325e-06,4.997647e-06,-3.926762e-05,4.260201e-05
1.561000e-09,5.000469e-06,5.000232e-06,-4.007678e-05,4.336484e-05
1.561200e-09,5.000552e-06,5.002556e-06,-4.092681e-05,4.412788e-05
1.561400e-09,5.000565e-06,5.004052e-06,-4.181380e-05,4.489216e-05
1.561600e-09,5.000509e-06,5.004391e-06,-4.273374e-05,4.566065e-05
1.561800e-09,5.000401e-06,5.003550e-06,-4.368275e-05,4.643779e-05
1.562000e-09,5.000266e-06,5.001798e-06,-4.465744e-05,4.722885e-05
1.562200e-09,5.000131e-06,4.999618e-06,-4.565504e-05,4.803926e-05
1.562400e-09,5.000022e-06,4.997572e-06,-4.667356e-05,4.887400e-05
1.562600e-09,4.999956e-06,4.996160e-06,-4.771181e-05,4.973717e-05
1.562800e-09,4.999942e-06,4.995698e-06,-4.876944e-05,5.063163e-05
1.563000e-09,4.999976e-06,4.996255e-06,-4.984686e-05,5.155891e-05
1.563200e-09,5.000043e-06,4.997643e-06,-5.094511e-05,5.251923e-05
1.563400e-09,5.000124e-06,4.999481e-06,-5.206575e-05,5.351165e-05
1.563600e-09,5.000197e-06,5.001299e-06,-5.321067e-05,5.453439e-05
1.563800e-09,5.000242e-06,5.002655e-06,-5.438189e-05,5.558506e-05
1.564000e-09,5.000250e-06,5.003243e-06,-5.558136e-05,5.666101e-05
1.564200e-09,5.000218e-06,5.002960e-06,-5.681079e-05,5.775946e-05
1.564400e-09,5.000156e-06,5.001920e-06,-5.807137e-05,5.887772e-05
1.564600e-09,5.000078e-06,5.000414e-06,-5.936365e-05,6.001313e-05
1.564800e-09,5.000004e-06,4.998830e-06,-6.068734e-05,6.116307e-05
1.565000e-09,4.999953e-06,4.997551e-06,-6.204114e-05,6.232476e-05
1.565200e-09,4.999937e-06,4.996869e-06,-6.342265e-05,6.349509e-05
1.565400e-09,4.999963e-06,4.996913e-06,-6.482826e-05,6.467046e-05
1.565600e-09,5.000024e-06,4.997631e-06,-6.625311e-05,6.584657e-05
1.565800e-09,5.000108e-06,4.998811e-06,-6.769110e-05,6.701842e-05
1.566000e-09,5.000196e-06,5.000144e-06,-6.913489e-05,6.818024e-05
1.566200e-09,5.000268e-06,5.001301e-06,-7.057605e-05,6.932564e-05
1.566400e-09,5.000307e-06,5.002015e-06,-7.200519e-05,7.044789e-05
1.566600e-09,5.000303e-06,5.002142e-06,-7.341222e-05,7.154022e-05
1.566800e-09,5.000257e-06,5.001686e-06,-7.478661e-05,7.259625e-05
1.567000e-09,5.000176e-06,5.000790e-06,-7.611782e-05,7.361046e-05
1.567200e-09,5.000077e-06,4.999695e-06,-7.739568e-05,7.457862e-05
1.567400e-09,4.999981e-06,4.998676e-06,-7.861095e-05,7.549818e-05
1.567600e-09,4.999907e-06,4.997970e-06,-7.975575e-05,7.636853e-05
1.567800e-09,4.999872e-06,4.997729e-06,-8.082413e-05,7.719108e-05
1.568000e-09,4.999882e-06,4.997981e-06,-8.181244e-05,7.796926e-05
1.568200e-09,4.999936e-06,4.998638e-06,-8.271976e-05,7.870820e-05
1.568400e-09,5.000021e-06,4.999518e-06,-8.354802e-05,7.941438e-05
1.568600e-09,5.000120e-06,5.000398e-06,-8.430208e-05,8.009504e-05
1.568800e-09,5.000214e-06,5.001070e-06,-8.498954e-05,8.075758e-05
1.569000e-09,5.000283e-06,5.001384e-06,-8.562039e-05,8.140890e-05
1.569200e-09,5.000316e-06,5.001289e-06,-8.620640e-05,8.205481e-05
1.569400e-09,5.000308e-06,5.000831e-06,-8.676050e-05,8.269954e-05
1.569600e-09,5.000264e-06,5.000139e-06,-8.729587e-05,8.334536e-05
1.569800e-09,5.000197e-06,4.999393e-06,-8.782517e-05,8.399250e-05
1.570000e-09,5.000125e-06,4.998770e-06,-8.835965e-05,8.463912e-05
1.570200e-09,5.000067e-06,4.998411e-06,-8.890841e-05,8.528166e-05
1.570400e-09,5.000038e-06,4.998385e-06,-8.947780e-05,8.591520e-05
1.570600e-09,5.000047e-06,4.998678e-06,-9.007101e-05,8.653406e-05
1.570800e-09,5.000096e-06,4.999204e-06,-9.068784e-05,8.713243e-05
1.571000e-09,5.000178e-06,4.999827e-06,-9.132481e-05,8.770496e-05
1.571200e-09,5.000278e-06,5.000396e-06,-9.197541e-05,8.824739e-05
1.571400e-09,5.000382e-06,5.000786e-06,-9.263068e-05,8.875690e-05
1.571600e-09,5.000471e-06,5.000918e-06,-9.327993e-05,8.923244e-05
1.571800e-09,5.000535e-06,5.000779e-06,-9.391164e-05,8.967476e-05
1.572000e-09,5.000566e-06,5.000420e-06,-9.451444e-05,9.008630e-05
1.572200e-09,5.000566e-06,4.999939e-06,-9.507805e-05,9.047088e-05
1.572400e-09,5.000544e-06,4.999454e-06,-9.559422e-05,9.083323e-05
1.572600e-09,5.000513e-06,4.999075e-06,-9.605738e-05,9.117856e-05
1.572800e-09,5.000488e-06,4.998880e-06,-9.646517e-05,9.151195e-05
1.573000e-09,5.000481e-06,4.998898e-06,-9.681861e-05,9.183794e-05
1.573200e-09,5.000503e-06,4.999104e-06,-9.712197e-05,9.216009e-05
1.573400e-09,5.000558e-06,4.999433e-06,-9.738238e-05,9.248077e-05
1.573600e-09,5.000643e-06,4.999792e-06,-9.760918e-05,9.280102e-05
1.573800e-09,5.000751e-06,5.000089e-06,-9.781304e-05,9.312065e-05
1.574000e-09,5.000875e-06,5.000252e-06,-9.800504e-05,9.343836e-05
1.574200e-09,5.001005e-06,5.000241e-06,-9.819570e-05,9.375205e-05
1.574400e-09,5.001137e-06,5.000060e-06,-9.839412e-05,9.405917e-05
1.574600e-09,5.001272e-06,4.999752e-06,-9.860729e-05,9.435705e-05
1.574800e-09,5.001417e-06,4.999383e-06,-9.883953e-05,9.464326e-05
1.575000e-09,5.001586e-06,4.999031e-06,-9.909229e-05,9.491584e-05
1.575200e-09,5.001796e-06,4.998761e-06,-9.936417e-05,9.517351e-05
1.575400e-09,5.002069e-06,4.998618e-06,-9.965116e-05,9.541573e-05
1.575600e-09,5.002424e-06,4.998613e-06,-9.994719e-05,9.564273e-05
1.575800e-09,5.002878e-06,4.998725e-06,-1.002447e-04,9.585535e-05
1.576000e-09,5.003439e-06,4.998909e-06,-1.005356e-04,9.605495e-05
1.576200e-09,5.004098e-06,4.999103e-06,-1.008118e-04,9.624313e-05
1.576400e-09,5.004822e-06,4.999247e-06,-1.010661e-04,9.642162e-05
1.576600e-09,5.005539e-06,4.999290e-06,-1.012929e-04,9.659206e-05
1.576800e-09,5.006126e-06,4.999205e-06,-1.014884e-04,9.675590e-05
1.577000e-09,5.006414e-06,4.998983e-06,-1.016511e-04,9.691434e-05
1.577200e-09,5.006206e-06,4.998637e-06,-1.017817e-04,9.706836e-05
1.577400e-09,5.005319e-06,4.998190e-06,-1.018832e-04,9.721875e-05
1.577600e-09,5.003632e-06,4.997671e-06,-1.019600e-04,9.736617e-05
1.577800e-09,5.001142e-06,4.997099e-06,-1.020177e-04,9.751114e-05
1.578000e-09,4.998009e-06,4.996487e-06,-1.020622e-04,9.765407e-05
1.578200e-09,4.994566e-06,4.995837e-06,-1.020992e-04,9.779517e-05
1.578400e-09,4.991300e-06,4.995156e-06,-1.021334e-04,9.793453e-05
1.578600e-09,4.988774e-06,4.994465e-06,-1.021683e-04,9.807210e-05
1.578800e-09,4.987522e-06,4.993828e-06,-1.022058e-04,9.820781e-05
1.579000e-09,4.987916e-06,4.993359e-06,-1.022464e-04,9.834166e-05
1.579200e-09,4.990063e-06,4.993219e-06,-1.022891e-04,9.847374e-05
1.579400e-09,4.993741e-06,4.993595e-06,-1.023318e-04,9.860432e-05
1.579600e-09,4.998403e-06,4.994650e-06,-1.023715e-04,9.873386e-05
1.579800e-09,5.003265e-06,4.996476e-06,-1.024049e-04,9.886301e-05
1.580000e-09,5.007451e-06,4.999040e-06,-1.024286e-04,9.899267e-05
1.580200e-09,5.010186e-06,5.002144e-06,-1.024396e-04,9.912412e-05
1.580400e-09,5.010968e-06,5.005426e-06,-1.024359e-04,9.925913e-05
1.580600e-09,5.009696e-06,5.008401e-06,-1.024163e-04,9.940011e-05
1.580800e-09,5.006712e-06,5.010543e-06,-1.023813e-04,9.955018e-05
1.581000e-09,5.002735e-06,5.011397e-06,-1.023320e-04,9.971301e-05
1.581200e-09,4.998714e-06,5.010693e-06,-1.022709e-04,9.989256e-05
1.581400e-09,4.995603e-06,5.008436e-06,-1.022006e-04,1.000926e-04
1.581600e-09,4.994142e-06,5.004935e-06,-1.021236e-04,1.003160e-04
1.581800e-09,4.994675e-06,5.000773e-06,-1.020419e-04,1.005640e-04
1.582000e-09,4.997053e-06,4.996701e-06,-1.019565e-04,1.008354e-04
1.582200e-09,5.000665e-06,4.993484e-06,-1.018670e-04,1.011260e-04
1.582400e-09,5.004571e-06,4.991731e-06,-1.017721e-04,1.014282e-04
1.582600e-09,5.007720e-06,4.991753e-06,-1.016692e-04,1.017301e-04
1.582800e-09,5.009205e-06,4.993472e-06,-1.015549e-04,1.020168e-04
1.583000e-09,5.008483e-06,4.996432e-06,-1.014251e-04,1.022700e-04
1.583200e-09,5.005522e-06,4.999884e-06,-1.012758e-04,1.024695e-04
1.583400e-09,5.000824e-06,5.002954e-06,-1.011030e-04,1.025945e-04
1.583600e-09,4.995322e-06,5.004840e-06,-1.009037e-04,1.026253e-04
1.583800e-09,4.990175e-06,5.005003e-06,-1.006757e-04,1.025446e-04
1.584000e-09,4.986503e-06,5.003301e-06,-1.004187e-04,1.023392e-04
1.584200e-09,4.985131e-06,5.000031e-06,-1.001334e-04,1.020011e-04
1.584400e-09,4.986397e-06,4.995876e-06,-9.982206e-05,1.015277e-04
1.584600e-09,4.990072e-06,4.991754e-06,-9.948792e-05,1.009223e-04
1.584800e-09,4.995404e-06,4.988623e-06,-9.913468e-05,1.001935e-04
1.585000e-09,5.001292e-06,4.987255e-06,-9.876608e-05,9.935446e-05
1.585200e-09,5.006528e-06,4.988071e-06,-9.838539e-05,9.842230e-05
1.585400e-09,5.010066e-06,4.991031e-06,-9.799508e-05,9.741703e-05
1.585600e-09,5.011248e-06,4.995643e-06,-9.759660e-05,9.636055e-05
1.585800e-09,5.009943e-06,5.001062e-06,-9.719024e-05,9.527566e-05
1.586000e-09,5.006562e-06,5.006268e-06,-9.677528e-05,9.418495e-05
1.586200e-09,5.001956e-06,5.010282e-06,-9.635009e-05,9.310987e-05
1.586400e-09,4.997212e-06,5.012373e-06,-9.591247e-05,9.206968e-05
1.586600e-09,4.993409e-06,5.012208e-06,-9.545995e-05,9.108054e-05
1.586800e-09,4.991380e-06,5.009912e-06,-9.499026e-05,9.015459e-05
1.587000e-09,4.991538e-06,5.006039e-06,-9.450168e-05,8.929916e-05
1.587200e-09,4.993800e-06,5.001440e-06,-9.399347e-05,8.851609e-05
1.587400e-09,4.997625e-06,4.997080e-06,-9.346610e-05,8.780122e-05
1.587600e-09,5.002150e-06,4.993834e-06,-9.292151e-05,8.714441e-05
1.587800e-09,5.006388e-06,4.992305e-06,-9.236315e-05,8.652991e-05
1.588000e-09,5.009448e-06,4.992712e-06,-9.179586e-05,8.593749e-05
1.588200e-09,5.010722e-06,4.994856e-06,-9.122578e-05,8.534402e-05
1.588400e-09,5.009995e-06,4.998181e-06,-9.066001e-05,8.472572e-05
1.588600e-09,5.007478e-06,5.001905e-06,-9.010632e-05,8.406069e-05
1.588800e-09,5.003733e-06,5.005189e-06,-8.957279e-05,8.333174e-05
1.589000e-09,4.999542e-06,5.007320e-06,-8.906741e-05,8.252912e-05
1.589200e-09,4.995725e-06,5.007845e-06,-8.859767e-05,8.165279e-05
1.589400e-09,4.992971e-06,5.006658e-06,-8.817016e-05,8.071406e-05
1.589600e-09,4.991703e-06,5.004006e-06,-8.779023e-05,7.973608e-05
1.589800e-09,4.992016e-06,5.000419e-06,-8.746163e-05,7.875318e-05
1.590000e-09,4.993674e-06,4.996595e-06,-8.718623e-05,7.780901e-05
1.590200e-09,4.996194e-06,4.993248e-06,-8.696386e-05,7.695353e-05
1.590400e-09,4.998960e-06,4.990968e-06,-8.679219e-05,7.623925e-05
1.590600e-09,5.001366e-06,4.990115e-06,-8.666671e-05,7.571671e-05
1.590800e-09,5.002933e-06,4.990764e-06,-8.658090e-05,7.542965e-05
1.591000e-09,5.003402e-06,4.992708e-06,-8.652640e-05,7.540989e-05
1.591200e-09,5.002766e-06,4.995522e-06,-8.649339e-05,7.567246e-05
1.591400e-09,5.001249e-06,4.998658e-06,-8.647105e-05,7.621126e-05
1.591600e-09,4.999244e-06,5.001561e-06,-8.644808e-05,7.699608e-05
1.591800e-09,4.997215e-06,5.003772e-06,-8.641336e-05,7.797145e-05
1.592000e-09,4.995602e-06,5.005006e-06,-8.635661e-05,7.905810e-05
1.592200e-09,4.994739e-06,5.005185e-06,-8.626905e-05,8.015758e-05
1.592400e-09,4.994792e-06,5.004434e-06,-8.614397e-05,8.116000e-05
1.592600e-09,4.995747e-06,5.003031e-06,-8.597727e-05,8.195479e-05
1.592800e-09,4.997426e-06,5.001342e-06,-8.576774e-05,8.244310e-05
1.593000e-09,4.999531e-06,4.999737e-06,-8.551724e-05,8.255015e-05
1.593200e-09,5.001711e-06,4.998519e-06,-8.523057e-05,8.223542e-05
1.593400e-09,5.003624e-06,4.997877e-06,-8.491523e-05,8.149866e-05
1.593600e-09,5.004991e-06,4.997857e-06,-8.458096e-05,8.038072e-05
1.593800e-09,5.005636e-06,4.998375e-06,-8.423911e-05,7.895907e-05
1.594000e-09,5.005500e-06,4.999241e-06,-8.390194e-05,7.733902e-05
1.594200e-09,5.004639e-06,5.000214e-06,-8.358180e-05,7.564231e-05
1.594400e-09,5.003197e-06,5.001047e-06,-8.329038e-05,7.399491e-05
1.594600e-09,5.001382e-06,5.001539e-06,-8.303788e-05,7.251552e-05
1.594800e-09,4.999427e-06,5.001566e-06,-8.283239e-05,7.130602e-05
1.595000e-09,4.997560e-06,5.001103e-06,-8.267928e-05,7.044422e-05
1.595200e-09,4.995977e-06,5.000215e-06,-8.258078e-05,6.997913e-05
1.595400e-09,4.994829e-06,4.999046e-06,-8.253576e-05,6.992844e-05
1.595600e-09,4.994205e-06,4.997788e-06,-8.253968e-05,7.027804e-05
1.595800e-09,4.994138e-06,4.996644e-06,-8.258483e-05,7.098338e-05
1.596000e-09,4.994599e-06,4.995801e-06,-8.266071e-05,7.197281e-05
1.596200e-09,4.995512e-06,4.995398e-06,-8.275467e-05,7.315298e-05
1.596400e-09,4.996760e-06,4.995507e-06,-8.285276e-05,7.441638e-05
1.596600e-09,4.998197e-06,4.996127e-06,-8.294068e-05,7.565064e-05
1.596800e-09,4.999666e-06,4.997188e-06,-8.300485e-05,7.674899e-05
1.597000e-09,5.001012e-06,4.998557e-06,-8.303345e-05,7.762062e-05
1.597200e-09,5.002100e-06,5.000060e-06,-8.301736e-05,7.819946e-05
1.597400e-09,5.002827e-06,5.001505e-06,-8.295097e-05,7.845006e-05
1.597600e-09,5.003136e-06,5.002704e-06,-8.283267e-05,7.836943e-05
1.597800e-09,5.003017e-06,5.003498e-06,-8.266501e-05,7.798473e-05
1.598000e-09,5.002510e-06,5.003778e-06,-8.245454e-05,7.734731e-05
1.598200e-09,5.001697e-06,5.003498e-06,-8.221130e-05,7.652432e-05
1.598400e-09,5.000688e-06,5.002682e-06,-8.194797e-05,7.558960e-05
1.598600e-09,4.999611e-06,5.001423e-06,-8.167888e-05,7.461527e-05
1.598800e-09,4.998585e-06,4.999871e-06,-8.141883e-05,7.366510e-05
1.599000e-09,4.997715e-06,4.998218e-06,-8.118192e-05,7.279044e-05
1.599200e-09,4.997073e-06,4.996671e-06,-8.098044e-05,7.202870e-05
1.599400e-09,4.996697e-06,4.995425e-06,-8.082393e-05,7.140398e-05
1.599600e-09,4.996591e-06,4.994641e-06,-8.071850e-05,7.092930e-05
1.599800e-09,4.996727e-06,4.994417e-06,-8.066639e-05,7.060954e-05
1.600000e-09,4.997058e-06,4.994782e-06,-8.066587e-05,7.044435e-05
1.600200e-09,4.997523e-06,4.995684e-06,-8.071144e-05,7.043034e-05
1.600400e-09,4.998061e-06,4.997004e-06,-8.079431e-05,7.056217e-05
1.600600e-09,4.998617e-06,4.998563e-06,-8.090317e-05,7.083243e-05
1.600800e-09,4.999144e-06,5.000155e-06,-8.102510e-05,7.123035e-05
1.601000e-09,4.999602e-06,5.001568e-06,-8.114662e-05,7.173989e-05
1.601200e-09,4.999965e-06,5.002614e-06,-8.125474e-05,7.233770e-05
1.601400e-09,5.000208e-06,5.003154e-06,-8.133798e-05,7.299171e-05
1.601600e-09,5.000318e-06,5.003117e-06,-8.138717e-05,7.366093e-05
1.601800e-09,5.000283e-06,5.002507e-06,-8.139611e-05,7.429697e-05
1.602000e-09,5.000102e-06,5.001403e-06,-8.136193e-05,7.484742e-05
1.602200e-09,4.999780e-06,4.999945e-06,-8.128510e-05,7.526079e-05
1.602400e-09,4.999337e-06,4.998318e-06,-8.116935e-05,7.549254e-05
1.602600e-09,4.998805e-06,4.996725e-06,-8.102113e-05,7.551102e-05
1.602800e-09,4.998229e-06,4.995362e-06,-8.084909e-05,7.530244e-05
1.603000e-09,4.997663e-06,4.994392e-06,-8.066328e-05,7.487378e-05
1.603200e-09,4.997168e-06,4.993926e-06,-8.047443e-05,7.425313e-05
1.603400e-09,4.996797e-06,4.994009e-06,-8.029316e-05,7.348714e-05
1.603600e-09,4.996596e-06,4.994620e-06,-8.012926e-05,7.263629e-05
1.603800e-09,4.996590e-06,4.995672e-06,-7.999108e-05,7.176843e-05
1.604000e-09,4.996782e-06,4.997027e-06,-7.988506e-05,7.095175e-05
1.604200e-09,4.997149e-06,4.998513e-06,-7.981534e-05,7.024808e-05
1.604400e-09,4.997645e-06,4.999946e-06,-7.978357e-05,6.970730e-05
1.604600e-09,4.998205e-06,5.001152e-06,-7.978885e-05,6.936339e-05
1.604800e-09,4.998753e-06,5.001987e-06,-7.982780e-05,6.923222e-05
1.605000e-09,4.999216e-06,5.002355e-06,-7.989479e-05,6.931132e-05
1.605200e-09,4.999529e-06,5.002216e-06,-7.998232e-05,6.958128e-05
1.605400e-09,4.999642e-06,5.001589e-06,-8.008155e-05,7.000857e-05
1.605600e-09,4.999534e-06,5.000549e-06,-8.018287e-05,7.054937e-05
1.605800e-09,4.999207e-06,4.999215e-06,-8.027659e-05,7.115400e-05
1.606000e-09,4.998688e-06,4.997732e-06,-8.035368e-05,7.177149e-05
1.606200e-09,4.998025e-06,4.996256e-06,-8.040637e-05,7.235381e-05
1.606400e-09,4.997281e-06,4.994932e-06,-8.042879e-05,7.285934e-05
1.606600e-09,4.996524e-06,4.993878e-06,-8.041741e-05,7.325541e-05
1.606800e-09,4.995823e-06,4.993174e-06,-8.037122e-05,7.351966e-05
1.607000e-09,4.995235e-06,4.992853e-06,-8.029182e-05,7.364029e-05
1.607200e-09,4.994803e-06,4.992905e-06,-8.018324e-05,7.361546e-05
1.607400e-09,4.994550e-06,4.993278e-06,-8.005155e-05,7.345208e-05
1.607600e-09,4.994482e-06,4.993891e-06,-7.990433e-05,7.316424e-05
1.607800e-09,4.994582e-06,4.994646e-06,-7.975003e-05,7.277170e-05
1.608000e-09,4.994818e-06,4.995443e-06,-7.959733e-05,7.229838e-05
1.608200e-09,4.995145e-06,4.996191e-06,-7.945444e-05,7.177119e-05
1.608400e-09,4.995513e-06,4.996819e-06,-7.932852e-05,7.121887e-05
1.608600e-09,4.995868e-06,4.997278e-06,-7.922524e-05,7.067103e-05
1.608800e-09,4.996164e-06,4.997547e-06,-7.914842e-05,7.015695e-05
1.609000e-09,4.996361e-06,4.997625e-06,-7.909985e-05,6.970436e-05
1.609200e-09,4.996431e-06,4.997529e-06,-7.907929e-05,6.933795e-05
1.609400e-09,4.996361e-06,4.997283e-06,-7.908455e-05,6.907779e-05
1.609600e-09,4.996148e-06,4.996914e-06,-7.911174e-05,6.893771e-05
1.609800e-09,4.995801e-06,4.996446e-06,-7.915556e-05,6.892390e-05
1.610000e-09,4.995339e-06,4.995893e-06,-7.920969e-05,6.903390e-05
1.610200e-09,4.994783e-06,4.995263e-06,-7.926721e-05,6.925620e-05
1.610400e-09,4.994157e-06,4.994558e-06,-7.932103e-05,6.957061e-05
1.610600e-09,4.993481e-06,4.993775e-06,-7.936432e-05,6.994950e-05
1.610800e-09,4.992773e-06,4.992913e-06,-7.939095e-05,7.035980e-05
1.611000e-09,4.992044e-06,4.991978e-06,-7.939581e-05,7.076576e-05
1.611200e-09,4.991298e-06,4.990982e-06,-7.937515e-05,7.113202e-05
1.611400e-09,4.990535e-06,4.989944e-06,-7.932679e-05,7.142675e-05
1.611600e-09,4.989752e-06,4.988891e-06,-7.925026e-05,7.162447e-05
1.611800e-09,4.988944e-06,4.987850e-06,-7.914680e-05,7.170815e-05
1.612000e-09,4.988104e-06,4.986847e-06,-7.901926e-05,7.167030e-05
1.612200e-09,4.987229e-06,4.985899e-06,-7.887193e-05,7.151313e-05
1.612400e-09,4.986315e-06,4.985013e-06,-7.871019e-05,7.124759e-05
1.612600e-09,4.985359e-06,4.984180e-06,-7.854013e-05,7.089172e-05
1.612800e-09,4.984359e-06,4.983378e-06,-7.836814e-05,7.046846e-05
1.613000e-09,4.983307e-06,4.982572e-06,-7.820041e-05,7.000332e-05
1.613200e-09,4.982196e-06,4.981720e-06,-7.804249e-05,6.952218e-05
1.613400e-09,4.981009e-06,4.980773e-06,-7.789892e-05,6.904949e-05
1.613600e-09,4.979726e-06,4.979687e-06,-7.777288e-05,6.860684e-05
1.613800e-09,4.978322e-06,4.978419e-06,-7.766605e-05,6.821211e-05
1.614000e-09,4.976766e-06,4.976938e-06,-7.757845e-05,6.787895e-05
1.614200e-09,4.975027e-06,4.975220e-06,-7.750853e-05,6.761660e-05
1.614400e-09,4.973069e-06,4.973248e-06,-7.745331e-05,6.742992e-05
1.614600e-09,4.970859e-06,4.971009e-06,-7.740865e-05,6.731947e-05
1.614800e-09,4.968364e-06,4.968493e-06,-7.736954e-05,6.728171e-05
1.615000e-09,4.965553e-06,4.965686e-06,-7.733051e-05,6.730914e-05
1.615200e-09,4.962396e-06,4.962566e-06,-7.728594e-05,6.739061e-05
1.615400e-09,4.958866e-06,4.959105e-06,-7.723050e-05,6.751175e-05
1.615600e-09,4.954934e-06,4.955267e-06,-7.715937e-05,6.765556e-05
1.615800e-09,4.950574e-06,4.951009e-06,-7.706857e-05,6.780326e-05
1.616000e-09,4.945761e-06,4.946289e-06,-7.695508e-05,6.793537e-05
1.616200e-09,4.940474e-06,4.941071e-06,-7.681697e-05,6.803296e-05
1.616400e-09,4.934706e-06,4.935335e-06,-7.665341e-05,6.807898e-05
1.616600e-09,4.928469e-06,4.929089e-06,-7.646469e-05,6.805951e-05
1.616800e-09,4.921812e-06,4.922384e-06,-7.625204e-05,6.796476e-05
1.617000e-09,4.914835e-06,4.915330e-06,-7.601758e-05,6.778981e-05
1.617200e-09,4.907721e-06,4.908122e-06,-7.576409e-05,6.753476e-05
1.617400e-09,4.900757e-06,4.901063e-06,-7.549486e-05,6.720457e-05
1.617600e-09,4.894369e-06,4.894590e-06,-7.521346e-05,6.680834e-05
1.617800e-09,4.889139e-06,4.889295e-06,-7.492353e-05,6.635834e-05
1.618000e-09,4.885811e-06,4.885922e-06,-7.462858e-05,6.586881e-05
1.618200e-09,4.885254e-06,4.885336e-06,-7.433175e-05,6.535471e-05
1.618400e-09,4.888370e-06,4.888427e-06,-7.403570e-05,6.483061e-05
1.618600e-09,4.895936e-06,4.895961e-06,-7.374240e-05,6.430975e-05
1.618800e-09,4.908403e-06,4.908374e-06,-7.345305e-05,6.380330e-05
1.619000e-09,4.925682e-06,4.925570e-06,-7.316802e-05,6.332001e-05
