time,"I(LQ|XBFR1)","I(LQ|XBFR2)","I(LQ|XBFR3)","I(LQ|XBFR4)","I(LOUT|XBFR1)","I(RX1)","I(RX2)","I(RIN)","I(LYOUT)"
8.160000e-10,2.694935e-05,5.418038e-06,1.336274e-05,-7.650945e-05,-8.403484e-06,-3.904001e-04,-7.108488e-04,4.964710e-06,-2.608593e-05
8.162000e-10,2.857649e-05,5.649017e-06,1.340160e-05,-7.627676e-05,-8.911843e-06,-3.948583e-04,-7.083818e-04,4.961522e-06,-2.600692e-05
8.164000e-10,3.035240e-05,5.902504e-06,1.344345e-05,-7.604051e-05,-9.467069e-06,-3.993009e-04,-7.058868e-04,4.958006e-06,-2.592670e-05
8.166000e-10,3.229209e-05,6.180907e-06,1.348877e-05,-7.580253e-05,-1.007389e-05,-4.037277e-04,-7.033640e-04,4.954141e-06,-2.584590e-05
8.168000e-10,3.441148e-05,6.486741e-06,1.353782e-05,-7.556406e-05,-1.073733e-05,-4.081384e-04,-7.008134e-04,4.949905e-06,-2.576494e-05
8.170000e-10,3.672716e-05,6.822598e-06,1.359070e-05,-7.532562e-05,-1.146263e-05,-4.125330e-04,-6.982352e-04,4.945289e-06,-2.568404e-05
8.172000e-10,3.925584e-05,7.191103e-06,1.364745e-05,-7.508706e-05,-1.225506e-05,-4.169111e-04,-6.956294e-04,4.940293e-06,-2.560311e-05
8.174000e-10,4.201355e-05,7.594846e-06,1.370810e-05,-7.484750e-05,-1.311964e-05,-4.212727e-04,-6.929961e-04,4.934941e-06,-2.552186e-05
8.176000e-10,4.501450e-05,8.036270e-06,1.377276e-05,-7.460545e-05,-1.406080e-05,-4.256176e-04,-6.903354e-04,4.929285e-06,-2.543976e-05
8.178000e-10,4.826933e-05,8.517492e-06,1.384162e-05,-7.435885e-05,-1.508180e-05,-4.299456e-04,-6.876476e-04,4.923422e-06,-2.535610e-05
8.180000e-10,5.178283e-05,9.040022e-06,1.391492e-05,-7.410524e-05,-1.618401e-05,-4.342566e-04,-6.849325e-04,4.917507e-06,-2.527002e-05
8.182000e-10,5.555087e-05,9.604375e-06,1.399283e-05,-7.384190e-05,-1.736592e-05,-4.385504e-04,-6.821905e-04,4.911771e-06,-2.518056e-05
8.184000e-10,5.955657e-05,1.020953e-05,1.407536e-05,-7.356598e-05,-1.862194e-05,-4.428269e-04,-6.794215e-04,4.906542e-06,-2.508673e-05
8.186000e-10,6.376588e-05,1.085228e-05,1.416214e-05,-7.327468e-05,-1.994103e-05,-4.470862e-04,-6.766257e-04,4.902254e-06,-2.498755e-05
8.188000e-10,6.812294e-05,1.152640e-05,1.425233e-05,-7.296541e-05,-2.130524e-05,-4.513280e-04,-6.738032e-04,4.899450e-06,-2.488211e-05
8.190000e-10,7.254609e-05,1.222191e-05,1.434440e-05,-7.263592e-05,-2.268847e-05,-4.555524e-04,-6.709541e-04,4.898757e-06,-2.476963e-05
8.192000e-10,7.692592e-05,1.292430e-05,1.443603e-05,-7.228446e-05,-2.405594e-05,-4.597595e-04,-6.680785e-04,4.900830e-06,-2.464950e-05
8.194000e-10,8.112673e-05,1.361419e-05,1.452402e-05,-7.190991e-05,-2.536472e-05,-4.639490e-04,-6.651766e-04,4.906254e-06,-2.452133e-05
8.196000e-10,8.499324e-05,1.426754e-05,1.460429e-05,-7.151186e-05,-2.656598e-05,-4.681209e-04,-6.622484e-04,4.915416e-06,-2.438496e-05
8.198000e-10,8.836304e-05,1.485664e-05,1.467202e-05,-7.109067e-05,-2.760901e-05,-4.722750e-04,-6.592940e-04,4.928362e-06,-2.424054e-05
8.200000e-10,9.108423e-05,1.535222e-05,1.472185e-05,-7.064758e-05,-2.844689e-05,-4.764110e-04,-6.563136e-04,4.944687e-06,-2.408848e-05
8.202000e-10,9.303568e-05,1.572640e-05,1.474832e-05,-7.018462e-05,-2.904287e-05,-4.805283e-04,-6.533073e-04,4.963497e-06,-2.392950e-05
8.204000e-10,9.414580e-05,1.595645e-05,1.474639e-05,-6.970465e-05,-2.937617e-05,-4.846267e-04,-6.502752e-04,4.983480e-06,-2.376460e-05
8.206000e-10,9.440563e-05,1.602858e-05,1.471220e-05,-6.921117e-05,-2.944583e-05,-4.887057e-04,-6.472174e-04,5.003072e-06,-2.359501e-05
8.208000e-10,9.387292e-05,1.594120e-05,1.464373e-05,-6.870822e-05,-2.927165e-05,-4.927650e-04,-6.441340e-04,5.020693e-06,-2.342213e-05
8.210000e-10,9.266647e-05,1.570685e-05,1.454153e-05,-6.820007e-05,-2.889192e-05,-4.968042e-04,-6.410252e-04,5.034981e-06,-2.324746e-05
8.212000e-10,9.095201e-05,1.535217e-05,1.440913e-05,-6.769096e-05,-2.835874e-05,-5.008233e-04,-6.378911e-04,5.044965e-06,-2.307247e-05
8.214000e-10,8.892351e-05,1.491573e-05,1.425319e-05,-6.718475e-05,-2.773196e-05,-5.048219e-04,-6.347319e-04,5.050152e-06,-2.289852e-05
8.216000e-10,8.678363e-05,1.444397e-05,1.408310e-05,-6.668447e-05,-2.707317e-05,-5.088001e-04,-6.315475e-04,5.050515e-06,-2.272667e-05
8.218000e-10,8.472680e-05,1.398569e-05,1.391013e-05,-6.619205e-05,-2.644078e-05,-5.127575e-04,-6.283383e-04,5.046405e-06,-2.255759e-05
8.220000e-10,8.292697e-05,1.358639e-05,1.374616e-05,-6.570791e-05,-2.588670e-05,-5.166942e-04,-6.251042e-04,5.038437e-06,-2.239143e-05
8.222000e-10,8.152986e-05,1.328311e-05,1.360210e-05,-6.523073e-05,-2.545450e-05,-5.206101e-04,-6.218454e-04,5.027378e-06,-2.222772e-05
8.224000e-10,8.064902e-05,1.310097e-05,1.348642e-05,-6.475735e-05,-2.517859e-05,-5.245051e-04,-6.185622e-04,5.014066e-06,-2.206536e-05
8.226000e-10,8.036389e-05,1.305179e-05,1.340381e-05,-6.428274e-05,-2.508382e-05,-5.283792e-04,-6.152545e-04,4.999364e-06,-2.190259e-05
8.228000e-10,8.071825e-05,1.313482e-05,1.335454e-05,-6.380022e-05,-2.518491e-05,-5.322324e-04,-6.119225e-04,4.984149e-06,-2.173709e-05
8.230000e-10,8.171821e-05,1.333914e-05,1.333441e-05,-6.330177e-05,-2.548544e-05,-5.360648e-04,-6.085664e-04,4.969325e-06,-2.156604e-05
8.232000e-10,8.332961e-05,1.364681e-05,1.333554e-05,-6.277844e-05,-2.597652e-05,-5.398764e-04,-6.051863e-04,4.955830e-06,-2.138631e-05
8.234000e-10,8.547530e-05,1.403600e-05,1.334764e-05,-6.222090e-05,-2.663545e-05,-5.436670e-04,-6.017823e-04,4.944635e-06,-2.119466e-05
8.236000e-10,8.803424e-05,1.448320e-05,1.335972e-05,-6.161994e-05,-2.742502e-05,-5.474365e-04,-5.983546e-04,4.936695e-06,-2.098785e-05
8.238000e-10,9.084407e-05,1.496421e-05,1.336160e-05,-6.096699e-05,-2.829417e-05,-5.511850e-04,-5.949032e-04,4.932867e-06,-2.076289e-05
8.240000e-10,9.370938e-05,1.545405e-05,1.334521e-05,-6.025451e-05,-2.918078e-05,-5.549123e-04,-5.914284e-04,4.933773e-06,-2.051715e-05
8.242000e-10,9.641670e-05,1.592630e-05,1.330511e-05,-5.947629e-05,-3.001673e-05,-5.586183e-04,-5.879303e-04,4.939650e-06,-2.024845e-05
8.244000e-10,9.875582e-05,1.635272e-05,1.323843e-05,-5.862762e-05,-3.073516e-05,-5.623028e-04,-5.844090e-04,4.950211e-06,-1.995516e-05
8.246000e-10,1.005449e-04,1.670399e-05,1.314411e-05,-5.770532e-05,-3.127884e-05,-5.659654e-04,-5.808646e-04,4.964585e-06,-1.963615e-05
8.248000e-10,1.016550e-04,1.695186e-05,1.302195e-05,-5.670767e-05,-3.160811e-05,-5.696059e-04,-5.772973e-04,4.981370e-06,-1.929083e-05
8.250000e-10,1.020280e-04,1.707276e-05,1.287160e-05,-5.563422e-05,-3.170661e-05,-5.732239e-04,-5.737071e-04,4.998803e-06,-1.891904e-05
8.252000e-10,1.016849e-04,1.705223e-05,1.269205e-05,-5.448559e-05,-3.158337e-05,-5.768189e-04,-5.700943e-04,5.015026e-06,-1.852100e-05
8.254000e-10,1.007216e-04,1.688893e-05,1.248166e-05,-5.326322e-05,-3.127094e-05,-5.803907e-04,-5.664590e-04,5.028368e-06,-1.809721e-05
8.256000e-10,9.929389e-05,1.659731e-05,1.223885e-05,-5.196904e-05,-3.081983e-05,-5.839392e-04,-5.628014e-04,5.037582e-06,-1.764835e-05
8.258000e-10,9.759496e-05,1.620788e-05,1.196322e-05,-5.060522e-05,-3.029102e-05,-5.874641e-04,-5.591215e-04,5.041978e-06,-1.717516e-05
8.260000e-10,9.583102e-05,1.576453e-05,1.165678e-05,-4.917380e-05,-2.974794e-05,-5.909653e-04,-5.554195e-04,5.041443e-06,-1.667837e-05
8.262000e-10,9.419887e-05,1.531935e-05,1.132481e-05,-4.767639e-05,-2.924963e-05,-5.944428e-04,-5.516956e-04,5.036367e-06,-1.615854e-05
8.264000e-10,9.286846e-05,1.492555e-05,1.097592e-05,-4.611384e-05,-2.884578e-05,-5.978966e-04,-5.479499e-04,5.027517e-06,-1.561596e-05
8.266000e-10,9.197143e-05,1.462997e-05,1.062132e-05,-4.448594e-05,-2.857392e-05,-6.013264e-04,-5.441826e-04,5.015904e-06,-1.505057e-05
8.268000e-10,9.159466e-05,1.446655e-05,1.027310e-05,-4.279117e-05,-2.845818e-05,-6.047324e-04,-5.403939e-04,5.002671e-06,-1.446182e-05
8.270000e-10,9.177748e-05,1.445191e-05,9.941921e-06,-4.102648e-05,-2.850906e-05,-6.081144e-04,-5.365837e-04,4.989012e-06,-1.384866e-05
8.272000e-10,9.251107e-05,1.458387e-05,9.634750e-06,-3.918734e-05,-2.872350e-05,-6.114725e-04,-5.327524e-04,4.976119e-06,-1.320950e-05
8.274000e-10,9.373923e-05,1.484281e-05,9.352940e-06,-3.726773e-05,-2.908507e-05,-6.148068e-04,-5.289001e-04,4.965133e-06,-1.254223e-05
8.276000e-10,9.536105e-05,1.519543e-05,9.091378e-06,-3.526051e-05,-2.956439e-05,-6.181171e-04,-5.250268e-04,4.957086e-06,-1.184437e-05
8.278000e-10,9.723654e-05,1.559998e-05,8.838858e-06,-3.315776e-05,-3.012032e-05,-6.214035e-04,-5.211328e-04,4.952815e-06,-1.111314e-05
8.280000e-10,9.919670e-05,1.601177e-05,8.579716e-06,-3.095141e-05,-3.070258e-05,-6.246658e-04,-5.172182e-04,4.952844e-06,-1.034572e-05
8.282000e-10,1.010589e-04,1.638826e-05,8.296403e-06,-2.863393e-05,-3.125609e-05,-6.279038e-04,-5.132832e-04,4.957272e-06,-9.539481e-06
8.284000e-10,1.026467e-04,1.669307e-05,7.972486e-06,-2.619906e-05,-3.172701e-05,-6.311173e-04,-5.093278e-04,4.965693e-06,-8.692234e-06
8.286000e-10,1.038119e-04,1.689868e-05,7.595447e-06,-2.364262e-05,-3.206965e-05,-6.343061e-04,-5.053523e-04,4.977187e-06,-7.802517e-06
8.288000e-10,1.044545e-04,1.698813e-05,7.158724e-06,-2.096325e-05,-3.225291e-05,-6.374698e-04,-5.013567e-04,4.990411e-06,-6.869861e-06
8.290000e-10,1.045363e-04,1.695561e-05,6.662611e-06,-1.816322e-05,-3.226480e-05,-6.406083e-04,-4.973413e-04,5.003790e-06,-5.895048e-06
8.292000e-10,1.040864e-04,1.680655e-05,6.113939e-06,-1.524897e-05,-3.211407e-05,-6.437213e-04,-4.933061e-04,5.015749e-06,-4.880341e-06
8.294000e-10,1.031946e-04,1.655692e-05,5.524692e-06,-1.223182e-05,-3.182852e-05,-6.468086e-04,-4.892514e-04,5.024950e-06,-3.829685e-06
8.296000e-10,1.019981e-04,1.623201e-05,4.909985e-06,-9.128342e-06,-3.145043e-05,-6.498702e-04,-4.851772e-04,5.030472e-06,-2.748881e-06
8.298000e-10,1.006614e-04,1.586440e-05,4.285887e-06,-5.960810e-06,-3.103037e-05,-6.529059e-04,-4.810839e-04,5.031896e-06,-1.645706e-06
8.300000e-10,9.935489e-05,1.549115e-05,3.667577e-06,-2.757369e-06,-3.062047e-05,-6.559155e-04,-4.769714e-04,5.029304e-06,-5.300002e-07
8.302000e-10,9.823556e-05,1.515029e-05,3.068154e-06,4.478938e-07,-3.026835e-05,-6.588989e-04,-4.728401e-04,5.023210e-06,5.863251e-07
8.304000e-10,9.743140e-05,1.487688e-05,2.498229e-06,3.615149e-06,-3.001250e-05,-6.618561e-04,-4.686901e-04,5.014447e-06,1.689349e-06
8.306000e-10,9.703064e-05,1.469908e-05,1.966197e-06,6.699276e-06,-2.987911e-05,-6.647871e-04,-4.645217e-04,5.004054e-06,2.763304e-06
8.308000e-10,9.707567e-05,1.463488e-05,1.478933e-06,9.650644e-06,-2.988046e-05,-6.676919e-04,-4.603350e-04,4.993169e-06,3.790844e-06
8.310000e-10,9.756102e-05,1.468987e-05,1.042569e-06,1.241622e-05,-3.001446e-05,-6.705703e-04,-4.561302e-04,4.982940e-06,4.753435e-06
8.312000e-10,9.843511e-05,1.485658e-05,6.630569e-07,1.494104e-05,-3.026530e-05,-6.734225e-04,-4.519077e-04,4.974436e-06,5.631867e-06
8.314000e-10,9.960547e-05,1.511541e-05,3.463084e-07,1.716999e-05,-3.060502e-05,-6.762483e-04,-4.476675e-04,4.968561e-06,6.406878e-06
8.316000e-10,1.009478e-04,1.543712e-05,9.789539e-08,1.904983e-05,-3.099625e-05,-6.790477e-04,-4.434098e-04,4.965962e-06,7.059863e-06
8.318000e-10,1.023189e-04,1.578641e-05,-7.758134e-08,2.053145e-05,-3.139603e-05,-6.818205e-04,-4.391348e-04,4.966938e-06,7.573658e-06
8.320000e-10,1.035727e-04,1.612629e-05,-1.772210e-07,2.157217e-05,-3.176068e-05,-6.845666e-04,-4.348427e-04,4.971376e-06,7.933348e-06
8.322000e-10,1.045781e-04,1.642245e-05,-2.003950e-07,2.213801e-05,-3.205109e-05,-6.872858e-04,-4.305335e-04,4.978734e-06,8.127056e-06
8.324000e-10,1.052353e-04,1.664734e-05,-1.489592e-07,2.220581e-05,-3.223788e-05,-6.899779e-04,-4.262074e-04,4.988090e-06,8.146689e-06
8.326000e-10,1.054894e-04,1.678324e-05,-2.701877e-08,2.176512e-05,-3.230520e-05,-6.926428e-04,-4.218645e-04,4.998267e-06,7.988594e-06
8.328000e-10,1.053362e-04,1.682417e-05,1.596972e-07,2.081972e-05,-3.225267e-05,-6.952802e-04,-4.175049e-04,5.008001e-06,7.654096e-06
8.330000e-10,1.048215e-04,1.677638e-05,4.046649e-07,1.938886e-05,-3.209488e-05,-6.978901e-04,-4.131287e-04,5.016131e-06,7.149914e-06
8.332000e-10,1.040329e-04,1.665733e-05,7.013405e-07,1.750793e-05,-3.185873e-05,-7.004723e-04,-4.087359e-04,5.021756e-06,6.488423e-06
8.334000e-10,1.030862e-04,1.649337e-05,1.043625e-06,1.522882e-05,-3.157916e-05,-7.030267e-04,-4.043268e-04,5.024346e-06,5.687760e-06
8.336000e-10,1.021091e-04,1.631634e-05,1.425848e-06,1.261967e-05,-3.129413e-05,-7.055532e-04,-3.999014e-04,5.023773e-06,4.771734e-06
8.338000e-10,1.012251e-04,1.615954e-05,1.842235e-06,9.763909e-06,-3.103984e-05,-7.080516e-04,-3.954600e-04,5.020289e-06,3.769505e-06
8.340000e-10,1.005400e-04,1.605350e-05,2.285988e-06,6.758537e-06,-3.084662e-05,-7.105221e-04,-3.910027e-04,5.014455e-06,2.714974e-06
8.342000e-10,1.001310e-04,1.602219e-05,2.748227e-06,3.711411e-06,-3.073610e-05,-7.129644e-04,-3.865299e-04,5.007049e-06,1.645836e-06
8.344000e-10,1.000404e-04,1.608005e-05,3.217104e-06,7.375035e-07,-3.071948e-05,-7.153785e-04,-3.820418e-04,4.998970e-06,6.022726e-07
8.346000e-10,1.002735e-04,1.623024e-05,3.677391e-06,-2.045800e-06,-3.079703e-05,-7.177644e-04,-3.775387e-04,4.991143e-06,-3.746909e-07
8.348000e-10,1.007988e-04,1.646436e-05,4.110734e-06,-4.524147e-06,-3.095847e-05,-7.201221e-04,-3.730209e-04,4.984435e-06,-1.245089e-06
8.350000e-10,1.015529e-04,1.676356e-05,4.496625e-06,-6.592071e-06,-3.118436e-05,-7.224514e-04,-3.684887e-04,4.979574e-06,-1.972062e-06
8.352000e-10,1.024474e-04,1.710089e-05,4.814029e-06,-8.158858e-06,-3.144821e-05,-7.247524e-04,-3.639424e-04,4.977077e-06,-2.523907e-06
8.354000e-10,1.033794e-04,1.744469e-05,5.043426e-06,-9.154041e-06,-3.171946e-05,-7.270248e-04,-3.593820e-04,4.977188e-06,-2.875995e-06
8.356000e-10,1.042434e-04,1.776230e-05,5.169020e-06,-9.532211e-06,-3.196700e-05,-7.292687e-04,-3.548077e-04,4.979840e-06,-3.012457e-06
8.358000e-10,1.049437e-04,1.802402e-05,5.180779e-06,-9.276876e-06,-3.216288e-05,-7.314838e-04,-3.502194e-04,4.984650e-06,-2.927529e-06
8.360000e-10,1.054071e-04,1.820658e-05,5.076030e-06,-8.403118e-06,-3.228586e-05,-7.336701e-04,-3.456172e-04,4.990969e-06,-2.626482e-06
8.362000e-10,1.055913e-04,1.829588e-05,4.860364e-06,-6.958790e-06,-3.232406e-05,-7.358274e-04,-3.410010e-04,4.997962e-06,-2.126040e-06
8.364000e-10,1.054899e-04,1.828860e-05,4.547722e-06,-5.023958e-06,-3.227630e-05,-7.379556e-04,-3.363710e-04,5.004729e-06,-1.454185e-06
8.366000e-10,1.051320e-04,1.819268e-05,4.159590e-06,-2.708292e-06,-3.215197e-05,-7.400546e-04,-3.317273e-04,5.010433e-06,-6.492458e-07
8.368000e-10,1.045773e-04,1.802636e-05,3.723401e-06,-1.462186e-07,-3.196939e-05,-7.421244e-04,-3.270701e-04,5.014414e-06,2.417979e-07
8.370000e-10,1.039063e-04,1.781606e-05,3.270303e-06,2.510144e-06,-3.175302e-05,-7.441648e-04,-3.223999e-04,5.016264e-06,1.165782e-06
8.372000e-10,1.032101e-04,1.759324e-05,2.832575e-06,5.099957e-06,-3.153010e-05,-7.461757e-04,-3.177170e-04,5.015866e-06,2.066496e-06
8.374000e-10,1.025777e-04,1.739070e-05,2.441004e-06,7.463917e-06,-3.132721e-05,-7.481572e-04,-3.130217e-04,5.013381e-06,2.888265e-06
8.376000e-10,1.020864e-04,1.723859e-05,2.122505e-06,9.454937e-06,-3.116722e-05,-7.501090e-04,-3.083145e-04,5.009211e-06,3.579685e-06
8.378000e-10,1.017929e-04,1.716091e-05,1.898222e-06,1.094835e-05,-3.106692e-05,-7.520312e-04,-3.035956e-04,5.003931e-06,4.097184e-06
8.380000e-10,1.017285e-04,1.717270e-05,1.782198e-06,1.185080e-05,-3.103550e-05,-7.539238e-04,-2.988651e-04,4.998215e-06,4.408141e-06
8.382000e-10,1.018961e-04,1.727840e-05,1.780624e-06,1.210733e-05,-3.107388e-05,-7.557865e-04,-2.941231e-04,4.992761e-06,4.493342e-06
8.384000e-10,1.022711e-04,1.747154e-05,1.891566e-06,1.170606e-05,-3.117494e-05,-7.576195e-04,-2.893695e-04,4.988217e-06,4.348639e-06
8.386000e-10,1.028050e-04,1.773580e-05,2.105134e-06,1.068040e-05,-3.132448e-05,-7.594227e-04,-2.846044e-04,4.985111e-06,3.985706e-06
8.388000e-10,1.034312e-04,1.804719e-05,2.404049e-06,9.108296e-06,-3.150296e-05,-7.611959e-04,-2.798276e-04,4.983794e-06,3.431786e-06
8.390000e-10,1.040735e-04,1.837706e-05,2.764680e-06,7.108303e-06,-3.168787e-05,-7.629391e-04,-2.750392e-04,4.984396e-06,2.728313e-06
8.392000e-10,1.046552e-04,1.869559e-05,3.158620e-06,4.832256e-06,-3.185645e-05,-7.646522e-04,-2.702395e-04,4.986809e-06,1.928352e-06
8.394000e-10,1.051087e-04,1.897528e-05,3.554810e-06,2.454623e-06,-3.198851e-05,-7.663352e-04,-2.654289e-04,4.990696e-06,1.092877e-06
