time,"I(RIN1)","I(LQ|XBFR1)","I(LQ|XBFR2)","I(LQ|XBFR3)","I(LQ|XBFR4)","I(RX1)","I(RX2)"
4.700000e-10,5.000279e-06,9.593455e-05,9.997968e-05,1.451659e-05,2.614655e-06,-6.563116e-04,4.764182e-04
4.702000e-10,5.000828e-06,9.579022e-05,1.002919e-04,1.455646e-05,2.626379e-06,-6.533053e-04,4.805326e-04
4.704000e-10,5.001228e-06,9.562663e-05,1.005885e-04,1.461147e-05,2.678047e-06,-6.502731e-04,4.846279e-04
4.706000e-10,5.001434e-06,9.544916e-05,1.008775e-04,1.468292e-05,2.758284e-06,-6.472153e-04,4.887041e-04
4.708000e-10,5.001429e-06,9.526501e-05,1.011676e-04,1.476824e-05,2.849918e-06,-6.441320e-04,4.927610e-04
4.710000e-10,5.001226e-06,9.508206e-05,1.014668e-04,1.486182e-05,2.934357e-06,-6.410231e-04,4.967985e-04
4.712000e-10,5.000868e-06,9.490767e-05,1.017805e-04,1.495649e-05,2.995996e-06,-6.378890e-04,5.008163e-04
4.714000e-10,5.000421e-06,9.474761e-05,1.021110e-04,1.504528e-05,3.025645e-06,-6.347297e-04,5.048143e-04
4.716000e-10,4.999961e-06,9.460524e-05,1.024567e-04,1.512305e-05,3.022212e-06,-6.315453e-04,5.087925e-04
4.718000e-10,4.999569e-06,9.448103e-05,1.028121e-04,1.518754e-05,2.992400e-06,-6.283359e-04,5.127506e-04
4.720000e-10,4.999314e-06,9.437256e-05,1.031685e-04,1.523974e-05,2.948585e-06,-6.251018e-04,5.166884e-04
4.722000e-10,4.999246e-06,9.427485e-05,1.035158e-04,1.528339e-05,2.905527e-06,-6.218430e-04,5.206059e-04
4.724000e-10,4.999390e-06,9.418112e-05,1.038440e-04,1.532387e-05,2.876730e-06,-6.185597e-04,5.245028e-04
4.726000e-10,4.999739e-06,9.408377e-05,1.041448e-04,1.536670e-05,2.871354e-06,-6.152520e-04,5.283791e-04
4.728000e-10,5.000259e-06,9.397547e-05,1.044133e-04,1.541616e-05,2.892352e-06,-6.119200e-04,5.322345e-04
4.730000e-10,5.000894e-06,9.385019e-05,1.046481e-04,1.547415e-05,2.936194e-06,-6.085639e-04,5.360689e-04
4.732000e-10,5.001570e-06,9.370406e-05,1.048519e-04,1.553980e-05,2.994141e-06,-6.051837e-04,5.398821e-04
4.734000e-10,5.002213e-06,9.353592e-05,1.050303e-04,1.560980e-05,3.054649e-06,-6.017797e-04,5.436739e-04
4.736000e-10,5.002751e-06,9.334739e-05,1.051911e-04,1.567926e-05,3.106280e-06,-5.983519e-04,5.474443e-04
4.738000e-10,5.003133e-06,9.314259e-05,1.053423e-04,1.574304e-05,3.140392e-06,-5.949004e-04,5.511931e-04
4.740000e-10,5.003327e-06,9.292750e-05,1.054912e-04,1.579712e-05,3.152981e-06,-5.914255e-04,5.549201e-04
4.742000e-10,5.003332e-06,9.270900e-05,1.056431e-04,1.583963e-05,3.145322e-06,-5.879271e-04,5.586251e-04
4.744000e-10,5.003169e-06,9.249385e-05,1.058010e-04,1.587139e-05,3.123318e-06,-5.844056e-04,5.623081e-04
4.746000e-10,5.002883e-06,9.228766e-05,1.059652e-04,1.589575e-05,3.095807e-06,-5.808610e-04,5.659689e-04
4.748000e-10,5.002534e-06,9.209411e-05,1.061344e-04,1.591781e-05,3.072310e-06,-5.772934e-04,5.696074e-04
4.750000e-10,5.002187e-06,9.191442e-05,1.063061e-04,1.594324e-05,3.060759e-06,-5.737031e-04,5.732234e-04
4.752000e-10,5.001904e-06,9.174727e-05,1.064773e-04,1.597694e-05,3.065772e-06,-5.700901e-04,5.768168e-04
4.754000e-10,5.001735e-06,9.158905e-05,1.066456e-04,1.602191e-05,3.087813e-06,-5.664546e-04,5.803873e-04
4.756000e-10,5.001713e-06,9.143448e-05,1.068093e-04,1.607858e-05,3.123383e-06,-5.627968e-04,5.839350e-04
4.758000e-10,5.001849e-06,9.127748e-05,1.069673e-04,1.614470e-05,3.166124e-06,-5.591168e-04,5.874597e-04
4.760000e-10,5.002134e-06,9.111206e-05,1.071194e-04,1.621590e-05,3.208498e-06,-5.554147e-04,5.909611e-04
4.762000e-10,5.002538e-06,9.093319e-05,1.072651e-04,1.628671e-05,3.243615e-06,-5.516906e-04,5.944392e-04
