time,"I(LOUT1)","I(LOUT2)","I(LQB|X2)","I(LQA|X2)","I(LIN|X2)"
6.825000e-11,1.702669e-06,-4.113822e-07,-3.878956e-06,2.669673e-06,-4.999990e-06
6.850000e-11,1.702582e-06,-4.114687e-07,-3.879224e-06,2.669405e-06,-4.999997e-06
6.875000e-11,1.702592e-06,-4.114554e-07,-3.879183e-06,2.669437e-06,-5.000004e-06
6.900000e-11,1.702690e-06,-4.113539e-07,-3.878868e-06,2.669737e-06,-5.000009e-06
6.925000e-11,1.702840e-06,-4.111988e-07,-3.878387e-06,2.670203e-06,-5.000012e-06
6.950000e-11,1.703000e-06,-4.110367e-07,-3.877884e-06,2.670696e-06,-5.000011e-06
6.975000e-11,1.703124e-06,-4.109124e-07,-3.877498e-06,2.671079e-06,-5.000007e-06
7.000000e-11,1.703181e-06,-4.108568e-07,-3.877326e-06,2.671258e-06,-5.000002e-06
7.025000e-11,1.703162e-06,-4.108794e-07,-3.877396e-06,2.671198e-06,-4.999996e-06
7.050000e-11,1.703077e-06,-4.109680e-07,-3.877671e-06,2.670934e-06,-4.999992e-06
7.075000e-11,1.702954e-06,-4.110930e-07,-3.878059e-06,2.670555e-06,-4.999991e-06
7.100000e-11,1.702830e-06,-4.112176e-07,-3.878445e-06,2.670171e-06,-4.999992e-06
7.125000e-11,1.702738e-06,-4.113079e-07,-3.878725e-06,2.669888e-06,-4.999995e-06
7.150000e-11,1.702702e-06,-4.113420e-07,-3.878831e-06,2.669775e-06,-4.999999e-06
7.175000e-11,1.702726e-06,-4.113152e-07,-3.878748e-06,2.669851e-06,-5.000004e-06
7.200000e-11,1.702800e-06,-4.112396e-07,-3.878513e-06,2.670079e-06,-5.000006e-06
7.225000e-11,1.702899e-06,-4.111396e-07,-3.878203e-06,2.670386e-06,-5.000007e-06
7.250000e-11,1.702995e-06,-4.110445e-07,-3.877908e-06,2.670682e-06,-5.000006e-06
7.275000e-11,1.703062e-06,-4.109796e-07,-3.877707e-06,2.670888e-06,-5.000003e-06
7.300000e-11,1.703083e-06,-4.109602e-07,-3.877646e-06,2.670954e-06,-5.000000e-06
7.325000e-11,1.703057e-06,-4.109879e-07,-3.877732e-06,2.670872e-06,-4.999997e-06
7.350000e-11,1.702994e-06,-4.110515e-07,-3.877930e-06,2.670678e-06,-4.999995e-06
7.375000e-11,1.702914e-06,-4.111308e-07,-3.878176e-06,2.670431e-06,-4.999994e-06
7.400000e-11,1.702841e-06,-4.112031e-07,-3.878400e-06,2.670204e-06,-4.999996e-06
7.425000e-11,1.702793e-06,-4.112492e-07,-3.878543e-06,2.670057e-06,-4.999998e-06
7.450000e-11,1.702782e-06,-4.112588e-07,-3.878573e-06,2.670024e-06,-5.000000e-06
7.475000e-11,1.702809e-06,-4.112321e-07,-3.878490e-06,2.670105e-06,-5.000003e-06
7.500000e-11,1.702862e-06,-4.111792e-07,-3.878326e-06,2.670270e-06,-5.000004e-06
7.525000e-11,1.702925e-06,-4.111166e-07,-3.878132e-06,2.670466e-06,-5.000004e-06
7.550000e-11,1.702981e-06,-4.110620e-07,-3.877962e-06,2.670638e-06,-5.000003e-06
7.575000e-11,1.703014e-06,-4.110296e-07,-3.877862e-06,2.670740e-06,-5.000001e-06
7.600000e-11,1.703018e-06,-4.110264e-07,-3.877852e-06,2.670751e-06,-4.999999e-06
7.625000e-11,1.702993e-06,-4.110511e-07,-3.877929e-06,2.670674e-06,-4.999998e-06
7.650000e-11,1.702948e-06,-4.110947e-07,-3.878064e-06,2.670538e-06,-4.999997e-06
7.675000e-11,1.702898e-06,-4.111440e-07,-3.878217e-06,2.670383e-06,-4.999997e-06
7.700000e-11,1.702857e-06,-4.111850e-07,-3.878344e-06,2.670254e-06,-4.999998e-06
7.725000e-11,1.702834e-06,-4.112074e-07,-3.878413e-06,2.670184e-06,-4.999999e-06
7.750000e-11,1.702835e-06,-4.112064e-07,-3.878410e-06,2.670188e-06,-5.000001e-06
7.775000e-11,1.702858e-06,-4.111842e-07,-3.878341e-06,2.670258e-06,-5.000002e-06
7.800000e-11,1.702894e-06,-4.111484e-07,-3.878230e-06,2.670370e-06,-5.000003e-06
7.825000e-11,1.702933e-06,-4.111099e-07,-3.878111e-06,2.670491e-06,-5.000003e-06
7.850000e-11,1.702964e-06,-4.110792e-07,-3.878016e-06,2.670586e-06,-5.000002e-06
7.875000e-11,1.702979e-06,-4.110642e-07,-3.877969e-06,2.670632e-06,-5.000000e-06
7.900000e-11,1.702975e-06,-4.110677e-07,-3.877980e-06,2.670620e-06,-4.999999e-06
7.925000e-11,1.702955e-06,-4.110873e-07,-3.878041e-06,2.670558e-06,-4.999998e-06
7.950000e-11,1.702926e-06,-4.111164e-07,-3.878131e-06,2.670467e-06,-4.999998e-06
7.975000e-11,1.702895e-06,-4.111465e-07,-3.878224e-06,2.670374e-06,-4.999998e-06
8.000000e-11,1.702873e-06,-4.111691e-07,-3.878295e-06,2.670304e-06,-4.999999e-06
8.025000e-11,1.702863e-06,-4.111789e-07,-3.878325e-06,2.670275e-06,-5.000000e-06
8.050000e-11,1.702869e-06,-4.111740e-07,-3.878310e-06,2.670291e-06,-5.000001e-06
8.075000e-11,1.702886e-06,-4.111569e-07,-3.878257e-06,2.670345e-06,-5.000001e-06
8.100000e-11,1.702910e-06,-4.111333e-07,-3.878184e-06,2.670418e-06,-5.000002e-06
8.125000e-11,1.702933e-06,-4.111101e-07,-3.878111e-06,2.670490e-06,-5.000001e-06
8.150000e-11,1.702949e-06,-4.110935e-07,-3.878060e-06,2.670540e-06,-5.000001e-06
8.175000e-11,1.702955e-06,-4.110876e-07,-3.878042e-06,2.670558e-06,-5.000000e-06
8.200000e-11,1.702949e-06,-4.110931e-07,-3.878059e-06,2.670540e-06,-4.999999e-06
8.225000e-11,1.702934e-06,-4.111077e-07,-3.878104e-06,2.670494e-06,-4.999999e-06
8.250000e-11,1.702915e-06,-4.111267e-07,-3.878163e-06,2.670436e-06,-4.999999e-06
8.275000e-11,1.702898e-06,-4.111446e-07,-3.878218e-06,2.670381e-06,-4.999999e-06
8.300000e-11,1.702886e-06,-4.111565e-07,-3.878256e-06,2.670345e-06,-4.999999e-06
8.325000e-11,1.702883e-06,-4.111598e-07,-3.878266e-06,2.670335e-06,-5.000000e-06
8.350000e-11,1.702889e-06,-4.111541e-07,-3.878248e-06,2.670353e-06,-5.000001e-06
8.375000e-11,1.702901e-06,-4.111417e-07,-3.878210e-06,2.670392e-06,-5.000001e-06
8.400000e-11,1.702916e-06,-4.111266e-07,-3.878163e-06,2.670438e-06,-5.000001e-06
8.425000e-11,1.702930e-06,-4.111130e-07,-3.878120e-06,2.670479e-06,-5.000001e-06
8.450000e-11,1.702938e-06,-4.111045e-07,-3.878094e-06,2.670505e-06,-5.000000e-06
8.475000e-11,1.702939e-06,-4.111031e-07,-3.878090e-06,2.670509e-06,-5.000000e-06
8.500000e-11,1.702934e-06,-4.111086e-07,-3.878107e-06,2.670492e-06,-4.999999e-06
8.525000e-11,1.702923e-06,-4.111189e-07,-3.878139e-06,2.670460e-06,-4.999999e-06
8.550000e-11,1.702912e-06,-4.111309e-07,-3.878176e-06,2.670424e-06,-4.999999e-06
8.575000e-11,1.702902e-06,-4.111412e-07,-3.878208e-06,2.670393e-06,-4.999999e-06
8.600000e-11,1.702896e-06,-4.111470e-07,-3.878226e-06,2.670375e-06,-5.000000e-06
8.625000e-11,1.702896e-06,-4.111472e-07,-3.878227e-06,2.670374e-06,-5.000000e-06
8.650000e-11,1.702901e-06,-4.111421e-07,-3.878211e-06,2.670390e-06,-5.000000e-06
8.675000e-11,1.702909e-06,-4.111336e-07,-3.878184e-06,2.670416e-06,-5.000001e-06
8.700000e-11,1.702918e-06,-4.111242e-07,-3.878155e-06,2.670444e-06,-5.000001e-06
8.725000e-11,1.702926e-06,-4.111166e-07,-3.878132e-06,2.670468e-06,-5.000000e-06
8.750000e-11,1.702930e-06,-4.111126e-07,-3.878119e-06,2.670480e-06,-5.000000e-06
8.775000e-11,1.702929e-06,-4.111132e-07,-3.878121e-06,2.670478e-06,-5.000000e-06
8.800000e-11,1.702925e-06,-4.111177e-07,-3.878135e-06,2.670464e-06,-5.000000e-06
8.825000e-11,1.702918e-06,-4.111247e-07,-3.878157e-06,2.670443e-06,-4.999999e-06
8.850000e-11,1.702911e-06,-4.111320e-07,-3.878180e-06,2.670421e-06,-5.000000e-06
8.875000e-11,1.702905e-06,-4.111377e-07,-3.878197e-06,2.670404e-06,-5.000000e-06
8.900000e-11,1.702902e-06,-4.111402e-07,-3.878205e-06,2.670396e-06,-5.000000e-06
8.925000e-11,1.702903e-06,-4.111392e-07,-3.878202e-06,2.670398e-06,-5.000000e-06
8.950000e-11,1.702907e-06,-4.111353e-07,-3.878190e-06,2.670411e-06,-5.000000e-06
8.975000e-11,1.702913e-06,-4.111296e-07,-3.878172e-06,2.670428e-06,-5.000000e-06
9.000000e-11,1.702919e-06,-4.111240e-07,-3.878154e-06,2.670445e-06,-5.000000e-06
9.025000e-11,1.702923e-06,-4.111198e-07,-3.878142e-06,2.670458e-06,-5.000000e-06
9.050000e-11,1.702924e-06,-4.111183e-07,-3.878137e-06,2.670463e-06,-5.000000e-06
9.075000e-11,1.702923e-06,-4.111195e-07,-3.878141e-06,2.670459e-06,-5.000000e-06
9.100000e-11,1.702920e-06,-4.111229e-07,-3.878151e-06,2.670449e-06,-5.000000e-06
9.125000e-11,1.702915e-06,-4.111274e-07,-3.878165e-06,2.670435e-06,-5.000000e-06
9.150000e-11,1.702911e-06,-4.111317e-07,-3.878179e-06,2.670422e-06,-5.000000e-06
9.175000e-11,1.702908e-06,-4.111347e-07,-3.878188e-06,2.670412e-06,-5.000000e-06
9.200000e-11,1.702907e-06,-4.111356e-07,-3.878191e-06,2.670410e-06,-5.000000e-06
9.225000e-11,1.702908e-06,-4.111343e-07,-3.878187e-06,2.670413e-06,-5.000000e-06
9.250000e-11,1.702911e-06,-4.111315e-07,-3.878178e-06,2.670422e-06,-5.000000e-06
9.275000e-11,1.702915e-06,-4.111279e-07,-3.878167e-06,2.670433e-06,-5.000000e-06
9.300000e-11,1.702918e-06,-4.111246e-07,-3.878156e-06,2.670443e-06,-5.000000e-06
9.325000e-11,1.702920e-06,-4.111225e-07,-3.878150e-06,2.670450e-06,-5.000000e-06
9.350000e-11,1.702921e-06,-4.111220e-07,-3.878148e-06,2.670451e-06,-5.000000e-06
9.375000e-11,1.702919e-06,-4.111232e-07,-3.878152e-06,2.670448e-06,-5.000000e-06
9.400000e-11,1.702917e-06,-4.111256e-07,-3.878160e-06,2.670440e-06,-5.000000e-06
9.425000e-11,1.702914e-06,-4.111285e-07,-3.878169e-06,2.670432e-06,-5.000000e-06
9.450000e-11,1.702912e-06,-4.111310e-07,-3.878176e-06,2.670424e-06,-5.000000e-06
9.475000e-11,1.702910e-06,-4.111324e-07,-3.878181e-06,2.670419e-06,-5.000000e-06
9.500000e-11,1.702910e-06,-4.111326e-07,-3.878181e-06,2.670419e-06,-5.000000e-06
9.525000e-11,1.702911e-06,-4.111315e-07,-3.878178e-06,2.670422e-06,-5.000000e-06
9.550000e-11,1.702913e-06,-4.111295e-07,-3.878172e-06,2.670428e-06,-5.000000e-06
9.575000e-11,1.702915e-06,-4.111272e-07,-3.878165e-06,2.670435e-06,-5.000000e-06
9.600000e-11,1.702917e-06,-4.111254e-07,-3.878159e-06,2.670441e-06,-5.000000e-06
9.625000e-11,1.702918e-06,-4.111243e-07,-3.878156e-06,2.670444e-06,-5.000000e-06
9.650000e-11,1.702918e-06,-4.111244e-07,-3.878156e-06,2.670444e-06,-5.000000e-06
9.675000e-11,1.702917e-06,-4.111254e-07,-3.878159e-06,2.670441e-06,-5.000000e-06
9.700000e-11,1.702916e-06,-4.111270e-07,-3.878164e-06,2.670436e-06,-5.000000e-06
9.725000e-11,1.702914e-06,-4.111288e-07,-3.878170e-06,2.670430e-06,-5.000000e-06
9.750000e-11,1.702912e-06,-4.111302e-07,-3.878174e-06,2.670426e-06,-5.000000e-06
9.775000e-11,1.702912e-06,-4.111309e-07,-3.878176e-06,2.670424e-06,-5.000000e-06
9.800000e-11,1.702912e-06,-4.111307e-07,-3.878175e-06,2.670425e-06,-5.000000e-06
9.825000e-11,1.702913e-06,-4.111298e-07,-3.878173e-06,2.670427e-06,-5.000000e-06
9.850000e-11,1.702914e-06,-4.111285e-07,-3.878169e-06,2.670431e-06,-5.000000e-06
9.875000e-11,1.702915e-06,-4.111271e-07,-3.878164e-06,2.670436e-06,-5.000000e-06
9.900000e-11,1.702917e-06,-4.111261e-07,-3.878161e-06,2.670439e-06,-5.000000e-06
9.925000e-11,1.702917e-06,-4.111257e-07,-3.878160e-06,2.670440e-06,-5.000000e-06
9.950000e-11,1.702917e-06,-4.111259e-07,-3.878160e-06,2.670439e-06,-5.000000e-06
9.975000e-11,1.702916e-06,-4.111267e-07,-3.878163e-06,2.670437e-06,-5.000000e-06
1.000000e-10,1.702915e-06,-4.111277e-07,-3.878166e-06,2.670434e-06,-5.000000e-06
1.002500e-10,1.711342e-06,-4.106128e-07,-3.885770e-06,2.687316e-06,-4.999968e-06
1.005000e-10,1.722334e-06,-4.101641e-07,-3.894469e-06,2.711235e-06,-5.000052e-06
1.007500e-10,1.735432e-06,-4.078801e-07,-3.897384e-06,2.741761e-06,-5.000221e-06
1.010000e-10,1.750509e-06,-4.023031e-07,-3.890115e-06,2.778371e-06,-5.000408e-06
1.012500e-10,1.766978e-06,-3.938514e-07,-3.873961e-06,2.819249e-06,-5.000528e-06
1.015000e-10,1.784007e-06,-3.845634e-07,-3.855196e-06,2.861875e-06,-5.000530e-06
1.017500e-10,1.800679e-06,-3.768220e-07,-3.841182e-06,2.903445e-06,-5.000419e-06
1.020000e-10,1.816138e-06,-3.720726e-07,-3.836415e-06,2.941300e-06,-5.000249e-06
1.022500e-10,1.829788e-06,-3.703135e-07,-3.840917e-06,2.973569e-06,-5.000085e-06
1.025000e-10,1.841508e-06,-3.704560e-07,-3.851336e-06,2.999856e-06,-4.999976e-06
1.027500e-10,1.851754e-06,-3.710971e-07,-3.863319e-06,3.021570e-06,-4.999941e-06
1.030000e-10,1.861442e-06,-3.711499e-07,-3.873477e-06,3.041558e-06,-4.999974e-06
1.032500e-10,1.871638e-06,-3.700687e-07,-3.880101e-06,3.063134e-06,-5.000053e-06
1.035000e-10,1.883179e-06,-3.677559e-07,-3.882880e-06,3.088889e-06,-5.000151e-06
1.037500e-10,1.896388e-06,-3.643904e-07,-3.882377e-06,3.119820e-06,-5.000241e-06
1.040000e-10,1.911002e-06,-3.603352e-07,-3.879727e-06,3.155095e-06,-5.000299e-06
1.042500e-10,1.926301e-06,-3.561091e-07,-3.876547e-06,3.192494e-06,-5.000307e-06
1.045000e-10,1.941398e-06,-3.523222e-07,-3.874726e-06,3.229269e-06,-5.000263e-06
1.047500e-10,1.955531e-06,-3.495198e-07,-3.875948e-06,3.263075e-06,-5.000181e-06
1.050000e-10,1.968293e-06,-3.479878e-07,-3.881095e-06,3.292661e-06,-5.000086e-06
1.052500e-10,1.979723e-06,-3.476306e-07,-3.889870e-06,3.318144e-06,-5.000008e-06
1.055000e-10,1.990249e-06,-3.480040e-07,-3.900896e-06,3.340850e-06,-4.999969e-06
1.057500e-10,2.000532e-06,-3.484915e-07,-3.912265e-06,3.362813e-06,-4.999978e-06
1.060000e-10,2.011239e-06,-3.485401e-07,-3.922261e-06,3.386100e-06,-5.000025e-06
1.062500e-10,2.022839e-06,-3.478433e-07,-3.929932e-06,3.412161e-06,-5.000090e-06
1.065000e-10,2.035466e-06,-3.464092e-07,-3.935299e-06,3.441411e-06,-5.000150e-06
1.067500e-10,2.048898e-06,-3.445096e-07,-3.939205e-06,3.473167e-06,-5.000184e-06
1.070000e-10,2.062656e-06,-3.425548e-07,-3.942922e-06,3.505948e-06,-5.000183e-06
1.072500e-10,2.076178e-06,-3.409521e-07,-3.947714e-06,3.538019e-06,-5.000149e-06
1.075000e-10,2.089017e-06,-3.399893e-07,-3.954474e-06,3.567992e-06,-5.000096e-06
1.077500e-10,2.100974e-06,-3.397694e-07,-3.963521e-06,3.595260e-06,-5.000039e-06
1.080000e-10,2.112151e-06,-3.402003e-07,-3.974569e-06,3.620131e-06,-4.999997e-06
1.082500e-10,2.122881e-06,-3.410382e-07,-3.986860e-06,3.643644e-06,-4.999979e-06
1.085000e-10,2.133604e-06,-3.419689e-07,-3.999417e-06,3.667153e-06,-4.999988e-06
1.087500e-10,2.144703e-06,-3.427071e-07,-4.011356e-06,3.691847e-06,-5.000018e-06
1.090000e-10,2.156387e-06,-3.430820e-07,-4.022147e-06,3.718371e-06,-5.000055e-06
1.092500e-10,2.168639e-06,-3.430831e-07,-4.031757e-06,3.746672e-06,-5.000086e-06
1.095000e-10,2.181245e-06,-3.428528e-07,-4.040627e-06,3.776088e-06,-5.000100e-06
1.097500e-10,2.193885e-06,-3.426285e-07,-4.049493e-06,3.805631e-06,-5.000093e-06
1.100000e-10,2.206249e-06,-3.426583e-07,-4.059122e-06,3.834349e-06,-5.000068e-06
1.102500e-10,2.218144e-06,-3.431191e-07,-4.070065e-06,3.861638e-06,-5.000034e-06
1.105000e-10,2.229540e-06,-3.440650e-07,-4.082487e-06,3.887408e-06,-5.000002e-06
1.107500e-10,2.240564e-06,-3.454201e-07,-4.096153e-06,3.912057e-06,-4.999981e-06
1.110000e-10,2.251444e-06,-3.470144e-07,-4.110536e-06,3.936287e-06,-4.999976e-06
1.112500e-10,2.262421e-06,-3.486468e-07,-4.125010e-06,3.960841e-06,-4.999986e-06
1.115000e-10,2.273665e-06,-3.501531e-07,-4.139066e-06,3.986247e-06,-5.000004e-06
1.117500e-10,2.285229e-06,-3.514556e-07,-4.152462e-06,4.012672e-06,-5.000024e-06
1.120000e-10,2.297044e-06,-3.525810e-07,-4.165279e-06,4.039899e-06,-5.000038e-06
1.122500e-10,2.308954e-06,-3.536424e-07,-4.177870e-06,4.067451e-06,-5.000039e-06
1.125000e-10,2.320781e-06,-3.547946e-07,-4.190713e-06,4.094774e-06,-5.000030e-06
1.127500e-10,2.332383e-06,-3.561793e-07,-4.204247e-06,4.121432e-06,-5.000012e-06
1.130000e-10,2.343701e-06,-3.578786e-07,-4.218726e-06,4.147243e-06,-4.999991e-06
1.132500e-10,2.354767e-06,-3.598927e-07,-4.234150e-06,4.172306e-06,-4.999974e-06
1.135000e-10,2.365683e-06,-3.621463e-07,-4.250286e-06,4.196937e-06,-4.999966e-06
1.137500e-10,2.376580e-06,-3.645209e-07,-4.266765e-06,4.221539e-06,-4.999966e-06
1.140000e-10,2.387569e-06,-3.668976e-07,-4.283217e-06,4.246461e-06,-4.999974e-06
1.142500e-10,2.398709e-06,-3.691973e-07,-4.299397e-06,4.271883e-06,-4.999985e-06
1.145000e-10,2.409992e-06,-3.714039e-07,-4.315255e-06,4.297782e-06,-4.999993e-06
1.147500e-10,2.421355e-06,-3.735634e-07,-4.330931e-06,4.323959e-06,-4.999997e-06
1.150000e-10,2.432704e-06,-3.757624e-07,-4.346695e-06,4.350130e-06,-4.999994e-06
1.152500e-10,2.443953e-06,-3.780951e-07,-4.362838e-06,4.376027e-06,-4.999985e-06
1.155000e-10,2.455048e-06,-3.806297e-07,-4.379571e-06,4.401486e-06,-4.999972e-06
1.157500e-10,2.465984e-06,-3.833880e-07,-4.396962e-06,4.426488e-06,-4.999961e-06
1.160000e-10,2.476799e-06,-3.863420e-07,-4.414922e-06,4.451152e-06,-4.999953e-06
1.162500e-10,2.487555e-06,-3.894282e-07,-4.433255e-06,4.475675e-06,-4.999950e-06
1.165000e-10,2.498319e-06,-3.925724e-07,-4.451729e-06,4.500259e-06,-4.999952e-06
1.167500e-10,2.509137e-06,-3.957158e-07,-4.470161e-06,4.525047e-06,-4.999957e-06
1.170000e-10,2.520021e-06,-3.988336e-07,-4.488475e-06,4.550080e-06,-4.999962e-06
1.172500e-10,2.530951e-06,-4.019396e-07,-4.506712e-06,4.575294e-06,-4.999964e-06
1.175000e-10,2.541883e-06,-4.050777e-07,-4.525008e-06,4.600558e-06,-4.999963e-06
1.177500e-10,2.552770e-06,-4.083031e-07,-4.543534e-06,4.625719e-06,-4.999959e-06
1.180000e-10,2.563571e-06,-4.116626e-07,-4.562434e-06,4.650658e-06,-4.999952e-06
1.182500e-10,2.574270e-06,-4.151791e-07,-4.581779e-06,4.675325e-06,-4.999944e-06
1.185000e-10,2.584876e-06,-4.188459e-07,-4.601548e-06,4.699746e-06,-4.999938e-06
1.187500e-10,2.595416e-06,-4.226321e-07,-4.621644e-06,4.724006e-06,-4.999935e-06
1.190000e-10,2.605926e-06,-4.264952e-07,-4.641935e-06,4.748218e-06,-4.999934e-06
1.192500e-10,2.616438e-06,-4.303971e-07,-4.662302e-06,4.772475e-06,-4.999935e-06
1.195000e-10,2.626966e-06,-4.343156e-07,-4.682677e-06,4.796831e-06,-4.999938e-06
1.197500e-10,2.637510e-06,-4.382510e-07,-4.703058e-06,4.821280e-06,-4.999939e-06
1.200000e-10,2.648051e-06,-4.422223e-07,-4.723505e-06,4.845767e-06,-4.999939e-06
1.202500e-10,2.658564e-06,-4.462592e-07,-4.744109e-06,4.870211e-06,-4.999936e-06
1.205000e-10,2.669023e-06,-4.503904e-07,-4.764959e-06,4.894534e-06,-4.999932e-06
1.207500e-10,2.679411e-06,-4.546335e-07,-4.786109e-06,4.918686e-06,-4.999928e-06
1.210000e-10,2.689725e-06,-4.589904e-07,-4.807564e-06,4.942658e-06,-4.999923e-06
1.212500e-10,2.699975e-06,-4.634478e-07,-4.829283e-06,4.966480e-06,-4.999920e-06
1.215000e-10,2.710179e-06,-4.679833e-07,-4.851196e-06,4.990207e-06,-4.999918e-06
1.217500e-10,2.720356e-06,-4.725736e-07,-4.873229e-06,5.013899e-06,-4.999918e-06
1.220000e-10,2.730519e-06,-4.772023e-07,-4.895332e-06,5.037598e-06,-4.999918e-06
1.222500e-10,2.740673e-06,-4.818641e-07,-4.917488e-06,5.061318e-06,-4.999919e-06
1.225000e-10,2.750812e-06,-4.865653e-07,-4.939715e-06,5.085043e-06,-4.999919e-06
1.227500e-10,2.760923e-06,-4.913199e-07,-4.962057e-06,5.108732e-06,-4.999917e-06
1.230000e-10,2.770990e-06,-4.961436e-07,-4.984561e-06,5.132338e-06,-4.999915e-06
1.232500e-10,2.781001e-06,-5.010486e-07,-5.007266e-06,5.155821e-06,-4.999912e-06
1.235000e-10,2.790949e-06,-5.060388e-07,-5.030183e-06,5.179161e-06,-4.999909e-06
1.237500e-10,2.800835e-06,-5.111099e-07,-5.053298e-06,5.202363e-06,-4.999906e-06
1.240000e-10,2.810666e-06,-5.162509e-07,-5.076576e-06,5.225450e-06,-4.999904e-06
1.242500e-10,2.820454e-06,-5.214482e-07,-5.099975e-06,5.248456e-06,-4.999903e-06
1.245000e-10,2.830208e-06,-5.266904e-07,-5.123459e-06,5.271411e-06,-4.999903e-06
1.247500e-10,2.839933e-06,-5.319710e-07,-5.147008e-06,5.294330e-06,-4.999903e-06
1.250000e-10,2.849629e-06,-5.372897e-07,-5.170619e-06,5.317214e-06,-4.999902e-06
1.252500e-10,2.859289e-06,-5.426517e-07,-5.194310e-06,5.340045e-06,-4.999901e-06
1.255000e-10,2.868906e-06,-5.480644e-07,-5.218101e-06,5.362794e-06,-4.999900e-06
1.257500e-10,2.878469e-06,-5.535349e-07,-5.242016e-06,5.385436e-06,-4.999898e-06
1.260000e-10,2.887972e-06,-5.590670e-07,-5.266064e-06,5.407950e-06,-4.999896e-06
1.262500e-10,2.897414e-06,-5.646598e-07,-5.290244e-06,5.430329e-06,-4.999894e-06
1.265000e-10,2.906795e-06,-5.703084e-07,-5.314539e-06,5.452580e-06,-4.999892e-06
1.267500e-10,2.916121e-06,-5.760052e-07,-5.338926e-06,5.474719e-06,-4.999891e-06
1.270000e-10,2.925398e-06,-5.817426e-07,-5.363379e-06,5.496764e-06,-4.999890e-06
1.272500e-10,2.934630e-06,-5.875142e-07,-5.387880e-06,5.518727e-06,-4.999890e-06
1.275000e-10,2.943818e-06,-5.933172e-07,-5.412419e-06,5.540614e-06,-4.999890e-06
1.277500e-10,2.952959e-06,-5.991516e-07,-5.436996e-06,5.562417e-06,-4.999889e-06
1.280000e-10,2.962050e-06,-6.050198e-07,-5.461617e-06,5.584124e-06,-4.999888e-06
1.282500e-10,2.971084e-06,-6.109251e-07,-5.486293e-06,5.605716e-06,-4.999887e-06
1.285000e-10,2.980056e-06,-6.168696e-07,-5.511029e-06,5.627176e-06,-4.999886e-06
1.287500e-10,2.988963e-06,-6.228535e-07,-5.535827e-06,5.648496e-06,-4.999885e-06
1.290000e-10,2.997803e-06,-6.288748e-07,-5.560678e-06,5.669673e-06,-4.999883e-06
1.292500e-10,3.006579e-06,-6.349291e-07,-5.585570e-06,5.690711e-06,-4.999882e-06
1.295000e-10,3.015292e-06,-6.410111e-07,-5.610486e-06,5.711619e-06,-4.999882e-06
1.297500e-10,3.023946e-06,-6.471157e-07,-5.635408e-06,5.732405e-06,-4.999881e-06
1.300000e-10,3.032542e-06,-6.532388e-07,-5.660325e-06,5.753074e-06,-4.999881e-06
1.302500e-10,3.041078e-06,-6.593782e-07,-5.685229e-06,5.773625e-06,-4.999881e-06
1.305000e-10,3.049554e-06,-6.655331e-07,-5.710116e-06,5.794050e-06,-4.999881e-06
1.307500e-10,3.057965e-06,-6.717037e-07,-5.734989e-06,5.814340e-06,-4.999880e-06
1.310000e-10,3.066307e-06,-6.778907e-07,-5.759847e-06,5.834482e-06,-4.999879e-06
1.312500e-10,3.074577e-06,-6.840938e-07,-5.784690e-06,5.854467e-06,-4.999879e-06
1.315000e-10,3.082774e-06,-6.903118e-07,-5.809515e-06,5.874289e-06,-4.999878e-06
1.317500e-10,3.090896e-06,-6.965420e-07,-5.834311e-06,5.893946e-06,-4.999878e-06
1.320000e-10,3.098944e-06,-7.027807e-07,-5.859067e-06,5.913440e-06,-4.999877e-06
1.322500e-10,3.106919e-06,-7.090236e-07,-5.883771e-06,5.932774e-06,-4.999877e-06
1.325000e-10,3.114822e-06,-7.152667e-07,-5.908408e-06,5.951951e-06,-4.999877e-06
1.327500e-10,3.122652e-06,-7.215065e-07,-5.932968e-06,5.970971e-06,-4.999877e-06
1.330000e-10,3.130409e-06,-7.277406e-07,-5.957443e-06,5.989832e-06,-4.999877e-06
1.332500e-10,3.138091e-06,-7.339673e-07,-5.981827e-06,6.008526e-06,-4.999877e-06
1.335000e-10,3.145694e-06,-7.401856e-07,-6.006117e-06,6.027047e-06,-4.999877e-06
1.337500e-10,3.153217e-06,-7.463944e-07,-6.030309e-06,6.045387e-06,-4.999877e-06
1.340000e-10,3.160656e-06,-7.525922e-07,-6.054399e-06,6.063537e-06,-4.999877e-06
1.342500e-10,3.168011e-06,-7.587771e-07,-6.078380e-06,6.081495e-06,-4.999877e-06
1.345000e-10,3.175280e-06,-7.649460e-07,-6.102242e-06,6.099256e-06,-4.999877e-06
1.347500e-10,3.182463e-06,-7.710955e-07,-6.125974e-06,6.116822e-06,-4.999878e-06
1.350000e-10,3.189561e-06,-7.772219e-07,-6.149565e-06,6.134192e-06,-4.999878e-06
1.352500e-10,3.196572e-06,-7.833214e-07,-6.173002e-06,6.151366e-06,-4.999879e-06
1.355000e-10,3.203497e-06,-7.893907e-07,-6.196276e-06,6.168343e-06,-4.999879e-06
1.357500e-10,3.210334e-06,-7.954272e-07,-6.219377e-06,6.185118e-06,-4.999880e-06
1.360000e-10,3.217082e-06,-8.014284e-07,-6.242298e-06,6.201687e-06,-4.999880e-06
1.362500e-10,3.223738e-06,-8.073925e-07,-6.265032e-06,6.218045e-06,-4.999881e-06
