time,"I(LQ|X1)","I(LOUT)","I(LJOIN)","I(LQB|X2)","I(LQA|X2)","I(LIN|X2)","I(LINA|X2)","I(LINB|X2)"
4.600000e-11,-4.338842e-06,6.143430e-07,-1.526960e-06,4.460192e-06,-4.217784e-06,0.000000e+00,-6.857984e-06,6.857984e-06
4.625000e-11,-4.635227e-06,6.193613e-07,-1.632255e-06,4.445105e-06,-4.236627e-06,0.000000e+00,-6.855320e-06,6.855320e-06
4.650000e-11,-4.814134e-06,6.262989e-07,-1.695815e-06,4.421692e-06,-4.260405e-06,0.000000e+00,-6.855794e-06,6.855794e-06
4.675000e-11,-4.845234e-06,6.331484e-07,-1.706864e-06,4.396886e-06,-4.282381e-06,0.000000e+00,-6.859010e-06,6.859010e-06
4.700000e-11,-4.730338e-06,6.380837e-07,-1.666045e-06,4.377552e-06,-4.296919e-06,0.000000e+00,-6.863701e-06,6.863701e-06
4.725000e-11,-4.501223e-06,6.399341e-07,-1.584648e-06,4.368611e-06,-4.300868e-06,0.000000e+00,-6.868209e-06,6.868209e-06
4.750000e-11,-4.211428e-06,6.384459e-07,-1.481694e-06,4.371811e-06,-4.294149e-06,0.000000e+00,-6.871071e-06,6.871071e-06
4.775000e-11,-3.924027e-06,6.342777e-07,-1.379590e-06,4.385454e-06,-4.279487e-06,0.000000e+00,-6.871475e-06,6.871475e-06
4.800000e-11,-3.698117e-06,6.287536e-07,-1.299332e-06,4.405091e-06,-4.261435e-06,0.000000e+00,-6.869483e-06,6.869483e-06
4.825000e-11,-3.576857e-06,6.234564e-07,-1.256252e-06,4.424930e-06,-4.245020e-06,0.000000e+00,-6.865932e-06,6.865932e-06
4.850000e-11,-3.579444e-06,6.197849e-07,-1.257171e-06,4.439521e-06,-4.234389e-06,0.000000e+00,-6.862105e-06,6.862105e-06
4.875000e-11,-3.698481e-06,6.185944e-07,-1.299461e-06,4.445233e-06,-4.231814e-06,0.000000e+00,-6.859267e-06,6.859267e-06
4.900000e-11,-3.902966e-06,6.200106e-07,-1.372108e-06,4.441132e-06,-4.237270e-06,0.000000e+00,-6.858262e-06,6.858262e-06
4.925000e-11,-4.146000e-06,6.234529e-07,-1.458449e-06,4.429042e-06,-4.248648e-06,0.000000e+00,-6.859266e-06,6.859266e-06
4.950000e-11,-4.375342e-06,6.278440e-07,-1.539927e-06,4.412855e-06,-4.262485e-06,0.000000e+00,-6.861789e-06,6.861789e-06
4.975000e-11,-4.544482e-06,6.319369e-07,-1.600016e-06,4.397307e-06,-4.274973e-06,0.000000e+00,-6.864890e-06,6.864890e-06
5.000000e-11,-4.621910e-06,6.346604e-07,-1.627524e-06,4.386613e-06,-4.282973e-06,0.000000e+00,-6.867519e-06,6.867519e-06
5.025000e-11,-4.596769e-06,6.353920e-07,-1.618592e-06,4.383345e-06,-4.284771e-06,0.000000e+00,-6.868868e-06,6.868868e-06
5.050000e-11,-4.479935e-06,6.340896e-07,-1.577085e-06,4.387843e-06,-4.280399e-06,0.000000e+00,-6.868611e-06,6.868611e-06
5.075000e-11,-4.300571e-06,6.312576e-07,-1.513363e-06,4.398291e-06,-4.271482e-06,0.000000e+00,-6.866970e-06,6.866970e-06
5.100000e-11,-4.099102e-06,6.277706e-07,-1.441788e-06,4.411375e-06,-4.260699e-06,0.000000e+00,-6.864592e-06,6.864592e-06
5.125000e-11,-3.918273e-06,6.246111e-07,-1.377546e-06,4.423312e-06,-4.251002e-06,0.000000e+00,-6.862304e-06,6.862304e-06
5.150000e-11,-3.794209e-06,6.225989e-07,-1.333470e-06,4.430924e-06,-4.244833e-06,0.000000e+00,-6.860833e-06,6.860833e-06
5.175000e-11,-3.749337e-06,6.221843e-07,-1.317528e-06,4.432464e-06,-4.243537e-06,0.000000e+00,-6.860577e-06,6.860577e-06
5.200000e-11,-3.788515e-06,6.233562e-07,-1.331447e-06,4.427986e-06,-4.247090e-06,0.000000e+00,-6.861506e-06,6.861506e-06
5.225000e-11,-3.899006e-06,6.256802e-07,-1.370701e-06,4.419188e-06,-4.254208e-06,0.000000e+00,-6.863217e-06,6.863217e-06
5.250000e-11,-4.054076e-06,6.284469e-07,-1.425792e-06,4.408816e-06,-4.262771e-06,0.000000e+00,-6.865089e-06,6.865089e-06
5.275000e-11,-4.219283e-06,6.308825e-07,-1.484485e-06,4.399824e-06,-4.270434e-06,0.000000e+00,-6.866511e-06,6.866511e-06
5.300000e-11,-4.360013e-06,6.323604e-07,-1.534481e-06,4.394555e-06,-4.275249e-06,0.000000e+00,-6.867070e-06,6.867070e-06
5.325000e-11,-4.448621e-06,6.325578e-07,-1.565960e-06,4.394142e-06,-4.276151e-06,0.000000e+00,-6.866672e-06,6.866672e-06
5.350000e-11,-4.469741e-06,6.315191e-07,-1.573464e-06,4.398303e-06,-4.273173e-06,0.000000e+00,-6.865534e-06,6.865534e-06
5.375000e-11,-4.422770e-06,6.296158e-07,-1.556777e-06,4.405533e-06,-4.267365e-06,0.000000e+00,-6.864093e-06,6.864093e-06
5.400000e-11,-4.321167e-06,6.274230e-07,-1.520680e-06,4.413614e-06,-4.260454e-06,0.000000e+00,-6.862837e-06,6.862837e-06
5.425000e-11,-4.188899e-06,6.255498e-07,-1.473690e-06,4.420281e-06,-4.254340e-06,0.000000e+00,-6.862147e-06,6.862147e-06
5.450000e-11,-4.054924e-06,6.244736e-07,-1.426093e-06,4.423843e-06,-4.250590e-06,0.000000e+00,-6.862186e-06,6.862186e-06
5.475000e-11,-3.946949e-06,6.244226e-07,-1.387733e-06,4.423594e-06,-4.250041e-06,0.000000e+00,-6.862868e-06,6.862868e-06
5.500000e-11,-3.885787e-06,6.253331e-07,-1.366005e-06,4.419920e-06,-4.252627e-06,0.000000e+00,-6.863908e-06,6.863908e-06
5.525000e-11,-3.881449e-06,6.268885e-07,-1.364463e-06,4.414102e-06,-4.257454e-06,0.000000e+00,-6.864939e-06,6.864939e-06
5.550000e-11,-3.931678e-06,6.286234e-07,-1.382308e-06,4.407893e-06,-4.263086e-06,0.000000e+00,-6.865634e-06,6.865634e-06
5.575000e-11,-4.023092e-06,6.300592e-07,-1.414784e-06,4.403001e-06,-4.267966e-06,0.000000e+00,-6.865806e-06,6.865806e-06
5.600000e-11,-4.134563e-06,6.308335e-07,-1.454386e-06,4.400635e-06,-4.270840e-06,0.000000e+00,-6.865457e-06,6.865457e-06
5.625000e-11,-4.242000e-06,6.307885e-07,-1.492555e-06,4.401217e-06,-4.271067e-06,0.000000e+00,-6.864755e-06,6.864755e-06
5.650000e-11,-4.323484e-06,6.299979e-07,-1.521504e-06,4.404339e-06,-4.268760e-06,0.000000e+00,-6.863963e-06,6.863963e-06
5.675000e-11,-4.363663e-06,6.287300e-07,-1.535778e-06,4.408946e-06,-4.264706e-06,0.000000e+00,-6.863343e-06,6.863343e-06
5.700000e-11,-4.356550e-06,6.273609e-07,-1.533251e-06,4.413674e-06,-4.260109e-06,0.000000e+00,-6.863075e-06,6.863075e-06
5.725000e-11,-4.306236e-06,6.262656e-07,-1.515376e-06,4.417246e-06,-4.256243e-06,0.000000e+00,-6.863203e-06,6.863203e-06
5.750000e-11,-4.225487e-06,6.257174e-07,-1.486688e-06,4.418802e-06,-4.254104e-06,0.000000e+00,-6.863643e-06,6.863643e-06
5.775000e-11,-4.132632e-06,6.258222e-07,-1.453700e-06,4.418100e-06,-4.254154e-06,0.000000e+00,-6.864216e-06,6.864216e-06
5.800000e-11,-4.047480e-06,6.265028e-07,-1.423449e-06,4.415520e-06,-4.256235e-06,0.000000e+00,-6.864723e-06,6.864723e-06
5.825000e-11,-3.987153e-06,6.275329e-07,-1.402016e-06,4.411911e-06,-4.259648e-06,0.000000e+00,-6.865009e-06,6.865009e-06
5.850000e-11,-3.962708e-06,6.286096e-07,-1.393332e-06,4.408323e-06,-4.263379e-06,0.000000e+00,-6.865008e-06,6.865008e-06
5.875000e-11,-3.977195e-06,6.294403e-07,-1.398479e-06,4.405711e-06,-4.266396e-06,0.000000e+00,-6.864755e-06,6.864755e-06
5.900000e-11,-4.025466e-06,6.298203e-07,-1.415628e-06,4.404686e-06,-4.267927e-06,0.000000e+00,-6.864362e-06,6.864362e-06
5.925000e-11,-4.095698e-06,6.296816e-07,-1.440579e-06,4.405387e-06,-4.267659e-06,0.000000e+00,-6.863974e-06,6.863974e-06
5.950000e-11,-4.172196e-06,6.291007e-07,-1.467756e-06,4.407482e-06,-4.265787e-06,0.000000e+00,-6.863716e-06,6.863716e-06
5.975000e-11,-4.238844e-06,6.282671e-07,-1.491434e-06,4.410296e-06,-4.262930e-06,0.000000e+00,-6.863657e-06,6.863657e-06
6.000000e-11,-4.282454e-06,6.274238e-07,-1.506927e-06,4.413024e-06,-4.259936e-06,0.000000e+00,-6.863791e-06,6.863791e-06
6.025000e-11,-4.295316e-06,6.267983e-07,-1.511496e-06,4.414950e-06,-4.257627e-06,0.000000e+00,-6.864050e-06,6.864050e-06
6.050000e-11,-4.276486e-06,6.265422e-07,-1.504807e-06,4.415629e-06,-4.256585e-06,0.000000e+00,-6.864332e-06,6.864332e-06
6.075000e-11,-4.231605e-06,6.266962e-07,-1.488862e-06,4.414987e-06,-4.257004e-06,0.000000e+00,-6.864542e-06,6.864542e-06
6.100000e-11,-4.171367e-06,6.271879e-07,-1.467461e-06,4.413301e-06,-4.258666e-06,0.000000e+00,-6.864618e-06,6.864618e-06
6.125000e-11,-4.109038e-06,6.278595e-07,-1.445318e-06,4.411104e-06,-4.261029e-06,0.000000e+00,-6.864553e-06,6.864553e-06
6.150000e-11,-4.057580e-06,6.285167e-07,-1.427037e-06,4.409016e-06,-4.263398e-06,0.000000e+00,-6.864385e-06,6.864385e-06
6.175000e-11,-4.026997e-06,6.289839e-07,-1.416171e-06,4.407582e-06,-4.265126e-06,0.000000e+00,-6.864185e-06,6.864185e-06
6.200000e-11,-4.022433e-06,6.291501e-07,-1.414550e-06,4.407127e-06,-4.265789e-06,0.000000e+00,-6.864024e-06,6.864024e-06
6.225000e-11,-4.043386e-06,6.289935e-07,-1.421994e-06,4.407693e-06,-4.265286e-06,0.000000e+00,-6.863953e-06,6.863953e-06
6.250000e-11,-4.084122e-06,6.285809e-07,-1.436466e-06,4.409048e-06,-4.263838e-06,0.000000e+00,-6.863985e-06,6.863985e-06
6.275000e-11,-4.135146e-06,6.280426e-07,-1.454593e-06,4.410774e-06,-4.261913e-06,0.000000e+00,-6.864096e-06,6.864096e-06
6.300000e-11,-4.185370e-06,6.275330e-07,-1.472436e-06,4.412385e-06,-4.260069e-06,0.000000e+00,-6.864238e-06,6.864238e-06
6.325000e-11,-4.224488e-06,6.271869e-07,-1.486334e-06,4.413465e-06,-4.258805e-06,0.000000e+00,-6.864358e-06,6.864358e-06
6.350000e-11,-4.245054e-06,6.270848e-07,-1.493640e-06,4.413769e-06,-4.258419e-06,0.000000e+00,-6.864416e-06,6.864416e-06
6.375000e-11,-4.243859e-06,6.272355e-07,-1.493215e-06,4.413278e-06,-4.258951e-06,0.000000e+00,-6.864399e-06,6.864399e-06
6.400000e-11,-4.222357e-06,6.275791e-07,-1.485576e-06,4.412181e-06,-4.260184e-06,0.000000e+00,-6.864320e-06,6.864320e-06
6.425000e-11,-4.186106e-06,6.280083e-07,-1.472698e-06,4.410815e-06,-4.261729e-06,0.000000e+00,-6.864215e-06,6.864215e-06
6.450000e-11,-4.143396e-06,6.284014e-07,-1.457524e-06,4.409561e-06,-4.263141e-06,0.000000e+00,-6.864123e-06,6.864123e-06
6.475000e-11,-4.103387e-06,6.286554e-07,-1.443311e-06,4.408743e-06,-4.264046e-06,0.000000e+00,-6.864077e-06,6.864077e-06
6.500000e-11,-4.074176e-06,6.287128e-07,-1.432933e-06,4.408545e-06,-4.264239e-06,0.000000e+00,-6.864089e-06,6.864089e-06
6.525000e-11,-4.061184e-06,6.285733e-07,-1.428317e-06,4.408972e-06,-4.263722e-06,0.000000e+00,-6.864150e-06,6.864150e-06
6.550000e-11,-4.066189e-06,6.282895e-07,-1.430095e-06,4.409867e-06,-4.262693e-06,0.000000e+00,-6.864233e-06,6.864233e-06
6.575000e-11,-4.087161e-06,6.279488e-07,-1.437546e-06,4.410957e-06,-4.261472e-06,0.000000e+00,-6.864307e-06,6.864307e-06
6.600000e-11,-4.118892e-06,6.276471e-07,-1.448819e-06,4.411939e-06,-4.260406e-06,0.000000e+00,-6.864346e-06,6.864346e-06
6.625000e-11,-4.154243e-06,6.274625e-07,-1.461378e-06,4.412559e-06,-4.259771e-06,0.000000e+00,-6.864338e-06,6.864338e-06
6.650000e-11,-4.185729e-06,6.274354e-07,-1.472564e-06,4.412680e-06,-4.259704e-06,0.000000e+00,-6.864288e-06,6.864288e-06
6.675000e-11,-4.207075e-06,6.275610e-07,-1.480147e-06,4.412304e-06,-4.260177e-06,0.000000e+00,-6.864218e-06,6.864218e-06
6.700000e-11,-4.214443e-06,6.277938e-07,-1.482765e-06,4.411568e-06,-4.261019e-06,0.000000e+00,-6.864154e-06,6.864154e-06
6.725000e-11,-4.207091e-06,6.280629e-07,-1.480153e-06,4.410693e-06,-4.261971e-06,0.000000e+00,-6.864118e-06,6.864118e-06
6.750000e-11,-4.187351e-06,6.282934e-07,-1.473140e-06,4.409923e-06,-4.262768e-06,0.000000e+00,-6.864121e-06,6.864121e-06
6.775000e-11,-4.159979e-06,6.284263e-07,-1.463416e-06,4.409456e-06,-4.263207e-06,0.000000e+00,-6.864161e-06,6.864161e-06
6.800000e-11,-4.131040e-06,6.284334e-07,-1.453135e-06,4.409395e-06,-4.263199e-06,0.000000e+00,-6.864221e-06,6.864221e-06
6.825000e-11,-4.106585e-06,6.283228e-07,-1.444446e-06,4.409727e-06,-4.262783e-06,0.000000e+00,-6.864280e-06,6.864280e-06
6.850000e-11,-4.091405e-06,6.281330e-07,-1.439054e-06,4.410337e-06,-4.262106e-06,0.000000e+00,-6.864317e-06,6.864317e-06
6.875000e-11,-4.088114e-06,6.279213e-07,-1.437885e-06,4.411041e-06,-4.261370e-06,0.000000e+00,-6.864320e-06,6.864320e-06
6.900000e-11,-4.096732e-06,6.277460e-07,-1.440946e-06,4.411643e-06,-4.260779e-06,0.000000e+00,-6.864291e-06,6.864291e-06
6.925000e-11,-4.114821e-06,6.276514e-07,-1.447372e-06,4.411989e-06,-4.260479e-06,0.000000e+00,-6.864240e-06,6.864240e-06
6.950000e-11,-4.138127e-06,6.276567e-07,-1.455652e-06,4.412005e-06,-4.260527e-06,0.000000e+00,-6.864186e-06,6.864186e-06
6.975000e-11,-4.161557e-06,6.277526e-07,-1.463976e-06,4.411709e-06,-4.260880e-06,0.000000e+00,-6.864147e-06,6.864147e-06
7.000000e-11,-4.180276e-06,6.279064e-07,-1.470627e-06,4.411203e-06,-4.261419e-06,0.000000e+00,-6.864136e-06,6.864136e-06
7.025000e-11,-4.190686e-06,6.280724e-07,-1.474325e-06,4.410639e-06,-4.261984e-06,0.000000e+00,-6.864155e-06,6.864155e-06
7.050000e-11,-4.191104e-06,6.282052e-07,-1.474473e-06,4.410171e-06,-4.262422e-06,0.000000e+00,-6.864195e-06,6.864195e-06
7.075000e-11,-4.181997e-06,6.282716e-07,-1.471238e-06,4.409920e-06,-4.262626e-06,0.000000e+00,-6.864244e-06,6.864244e-06
7.100000e-11,-4.165772e-06,6.282591e-07,-1.465474e-06,4.409937e-06,-4.262561e-06,0.000000e+00,-6.864283e-06,6.864283e-06
7.125000e-11,-4.146166e-06,6.281771e-07,-1.458509e-06,4.410200e-06,-4.262267e-06,0.000000e+00,-6.864301e-06,6.864301e-06
7.150000e-11,-4.127410e-06,6.280530e-07,-1.451845e-06,4.410618e-06,-4.261841e-06,0.000000e+00,-6.864293e-06,6.864293e-06
7.175000e-11,-4.113320e-06,6.279232e-07,-1.446839e-06,4.411069e-06,-4.261408e-06,0.000000e+00,-6.864263e-06,6.864263e-06
7.200000e-11,-4.106542e-06,6.278230e-07,-1.444431e-06,4.411428e-06,-4.261083e-06,0.000000e+00,-6.864223e-06,6.864223e-06
7.225000e-11,-4.108068e-06,6.277770e-07,-1.444973e-06,4.411605e-06,-4.260944e-06,0.000000e+00,-6.864185e-06,6.864185e-06
7.250000e-11,-4.117122e-06,6.277933e-07,-1.448190e-06,4.411565e-06,-4.261013e-06,0.000000e+00,-6.864162e-06,6.864162e-06
7.275000e-11,-4.131420e-06,6.278627e-07,-1.453270e-06,4.411334e-06,-4.261255e-06,0.000000e+00,-6.864160e-06,6.864160e-06
7.300000e-11,-4.147725e-06,6.279625e-07,-1.459062e-06,4.410990e-06,-4.261590e-06,0.000000e+00,-6.864179e-06,6.864179e-06
7.325000e-11,-4.162564e-06,6.280637e-07,-1.464334e-06,4.410633e-06,-4.261923e-06,0.000000e+00,-6.864211e-06,6.864211e-06
7.350000e-11,-4.172961e-06,6.281390e-07,-1.468028e-06,4.410361e-06,-4.262166e-06,0.000000e+00,-6.864245e-06,6.864245e-06
7.375000e-11,-4.177019e-06,6.281703e-07,-1.469469e-06,4.410241e-06,-4.262260e-06,0.000000e+00,-6.864270e-06,6.864270e-06
7.400000e-11,-4.174253e-06,6.281525e-07,-1.468487e-06,4.410295e-06,-4.262194e-06,0.000000e+00,-6.864279e-06,6.864279e-06
7.425000e-11,-4.165613e-06,6.280942e-07,-1.465417e-06,4.410495e-06,-4.261997e-06,0.000000e+00,-6.864270e-06,6.864270e-06
7.450000e-11,-4.153205e-06,6.280142e-07,-1.461009e-06,4.410776e-06,-4.261732e-06,0.000000e+00,-6.864247e-06,6.864247e-06
7.475000e-11,-4.139795e-06,6.279355e-07,-1.456245e-06,4.411055e-06,-4.261475e-06,0.000000e+00,-6.864219e-06,6.864219e-06
7.500000e-11,-4.128203e-06,6.278791e-07,-1.452127e-06,4.411258e-06,-4.261293e-06,0.000000e+00,-6.864194e-06,6.864194e-06
7.525000e-11,-4.120717e-06,6.278585e-07,-1.449467e-06,4.411336e-06,-4.261229e-06,0.000000e+00,-6.864181e-06,6.864181e-06
7.550000e-11,-4.118652e-06,6.278763e-07,-1.448734e-06,4.411275e-06,-4.261290e-06,0.000000e+00,-6.864182e-06,6.864182e-06
7.575000e-11,-4.122133e-06,6.279249e-07,-1.449970e-06,4.411105e-06,-4.261451e-06,0.000000e+00,-6.864196e-06,6.864196e-06
7.600000e-11,-4.130135e-06,6.279889e-07,-1.452813e-06,4.410878e-06,-4.261660e-06,0.000000e+00,-6.864218e-06,6.864218e-06
7.625000e-11,-4.140757e-06,6.280500e-07,-1.456587e-06,4.410661e-06,-4.261860e-06,0.000000e+00,-6.864240e-06,6.864240e-06
7.650000e-11,-4.151666e-06,6.280919e-07,-1.460462e-06,4.410512e-06,-4.261997e-06,0.000000e+00,-6.864255e-06,6.864255e-06
7.675000e-11,-4.160596e-06,6.281051e-07,-1.463635e-06,4.410465e-06,-4.262040e-06,0.000000e+00,-6.864259e-06,6.864259e-06
7.700000e-11,-4.165817e-06,6.280880e-07,-1.465490e-06,4.410526e-06,-4.261985e-06,0.000000e+00,-6.864252e-06,6.864252e-06
7.725000e-11,-4.166459e-06,6.280477e-07,-1.465718e-06,4.410670e-06,-4.261853e-06,0.000000e+00,-6.864238e-06,6.864238e-06
7.750000e-11,-4.162643e-06,6.279967e-07,-1.464362e-06,4.410851e-06,-4.261686e-06,0.000000e+00,-6.864220e-06,6.864220e-06
7.775000e-11,-4.155404e-06,6.279494e-07,-1.461790e-06,4.411018e-06,-4.261530e-06,0.000000e+00,-6.864205e-06,6.864205e-06
7.800000e-11,-4.146423e-06,6.279183e-07,-1.458600e-06,4.411126e-06,-4.261427e-06,0.000000e+00,-6.864198e-06,6.864198e-06
7.825000e-11,-4.137648e-06,6.279105e-07,-1.455482e-06,4.411151e-06,-4.261399e-06,0.000000e+00,-6.864199e-06,6.864199e-06
7.850000e-11,-4.130876e-06,6.279262e-07,-1.453076e-06,4.411093e-06,-4.261449e-06,0.000000e+00,-6.864208e-06,6.864208e-06
7.875000e-11,-4.127392e-06,6.279596e-07,-1.451839e-06,4.410974e-06,-4.261557e-06,0.000000e+00,-6.864221e-06,6.864221e-06
7.900000e-11,-4.127731e-06,6.280002e-07,-1.451959e-06,4.410831e-06,-4.261691e-06,0.000000e+00,-6.864233e-06,6.864233e-06
7.925000e-11,-4.131611e-06,6.280366e-07,-1.453338e-06,4.410704e-06,-4.261812e-06,0.000000e+00,-6.864242e-06,6.864242e-06
7.950000e-11,-4.138037e-06,6.280595e-07,-1.455620e-06,4.410627e-06,-4.261890e-06,0.000000e+00,-6.864244e-06,6.864244e-06
7.975000e-11,-4.145542e-06,6.280636e-07,-1.458287e-06,4.410615e-06,-4.261907e-06,0.000000e+00,-6.864240e-06,6.864240e-06
8.000000e-11,-4.152519e-06,6.280494e-07,-1.460765e-06,4.410668e-06,-4.261862e-06,0.000000e+00,-6.864232e-06,6.864232e-06
8.025000e-11,-4.157561e-06,6.280220e-07,-1.462557e-06,4.410765e-06,-4.261773e-06,0.000000e+00,-6.864222e-06,6.864222e-06
8.050000e-11,-4.159735e-06,6.279898e-07,-1.463329e-06,4.410878e-06,-4.261666e-06,0.000000e+00,-6.864214e-06,6.864214e-06
8.075000e-11,-4.158752e-06,6.279618e-07,-1.462980e-06,4.410974e-06,-4.261571e-06,0.000000e+00,-6.864210e-06,6.864210e-06
8.100000e-11,-4.154991e-06,6.279451e-07,-1.461643e-06,4.411029e-06,-4.261512e-06,0.000000e+00,-6.864211e-06,6.864211e-06
8.125000e-11,-4.149380e-06,6.279434e-07,-1.459650e-06,4.411031e-06,-4.261504e-06,0.000000e+00,-6.864215e-06,6.864215e-06
8.150000e-11,-4.143178e-06,6.279561e-07,-1.457447e-06,4.410985e-06,-4.261544e-06,0.000000e+00,-6.864222e-06,6.864222e-06
8.175000e-11,-4.137697e-06,6.279785e-07,-1.455500e-06,4.410906e-06,-4.261618e-06,0.000000e+00,-6.864229e-06,6.864229e-06
8.200000e-11,-4.134026e-06,6.280040e-07,-1.454196e-06,4.410818e-06,-4.261704e-06,0.000000e+00,-6.864233e-06,6.864233e-06
8.225000e-11,-4.132822e-06,6.280255e-07,-1.453768e-06,4.410746e-06,-4.261778e-06,0.000000e+00,-6.864234e-06,6.864234e-06
8.250000e-11,-4.134195e-06,6.280375e-07,-1.454255e-06,4.410708e-06,-4.261821e-06,0.000000e+00,-6.864232e-06,6.864232e-06
8.275000e-11,-4.137720e-06,6.280375e-07,-1.455508e-06,4.410710e-06,-4.261823e-06,0.000000e+00,-6.864228e-06,6.864228e-06
8.300000e-11,-4.142550e-06,6.280264e-07,-1.457224e-06,4.410750e-06,-4.261788e-06,0.000000e+00,-6.864223e-06,6.864223e-06
8.325000e-11,-4.147619e-06,6.280081e-07,-1.459025e-06,4.410813e-06,-4.261726e-06,0.000000e+00,-6.864219e-06,6.864219e-06
8.350000e-11,-4.151867e-06,6.279880e-07,-1.460534e-06,4.410881e-06,-4.261657e-06,0.000000e+00,-6.864217e-06,6.864217e-06
8.375000e-11,-4.154465e-06,6.279717e-07,-1.461457e-06,4.410935e-06,-4.261600e-06,0.000000e+00,-6.864218e-06,6.864218e-06
8.400000e-11,-4.154969e-06,6.279631e-07,-1.461636e-06,4.410962e-06,-4.261570e-06,0.000000e+00,-6.864220e-06,6.864220e-06
8.425000e-11,-4.153391e-06,6.279642e-07,-1.461075e-06,4.410957e-06,-4.261572e-06,0.000000e+00,-6.864223e-06,6.864223e-06
8.450000e-11,-4.150173e-06,6.279737e-07,-1.459932e-06,4.410924e-06,-4.261603e-06,0.000000e+00,-6.864226e-06,6.864226e-06
8.475000e-11,-4.146067e-06,6.279886e-07,-1.458473e-06,4.410873e-06,-4.261654e-06,0.000000e+00,-6.864228e-06,6.864228e-06
8.500000e-11,-4.141971e-06,6.280044e-07,-1.457018e-06,4.410820e-06,-4.261708e-06,0.000000e+00,-6.864228e-06,6.864228e-06
8.525000e-11,-4.138727e-06,6.280168e-07,-1.455865e-06,4.410779e-06,-4.261752e-06,0.000000e+00,-6.864227e-06,6.864227e-06
8.550000e-11,-4.136956e-06,6.280227e-07,-1.455237e-06,4.410761e-06,-4.261773e-06,0.000000e+00,-6.864225e-06,6.864225e-06
8.575000e-11,-4.136943e-06,6.280211e-07,-1.455232e-06,4.410767e-06,-4.261769e-06,0.000000e+00,-6.864224e-06,6.864224e-06
8.600000e-11,-4.138592e-06,6.280130e-07,-1.455818e-06,4.410795e-06,-4.261741e-06,0.000000e+00,-6.864222e-06,6.864222e-06
8.625000e-11,-4.141471e-06,6.280009e-07,-1.456840e-06,4.410836e-06,-4.261700e-06,0.000000e+00,-6.864222e-06,6.864222e-06
8.650000e-11,-4.144919e-06,6.279886e-07,-1.458065e-06,4.410877e-06,-4.261657e-06,0.000000e+00,-6.864222e-06,6.864222e-06
8.675000e-11,-4.148192e-06,6.279792e-07,-1.459228e-06,4.410907e-06,-4.261624e-06,0.000000e+00,-6.864223e-06,6.864223e-06
8.700000e-11,-4.150627e-06,6.279751e-07,-1.460093e-06,4.410920e-06,-4.261609e-06,0.000000e+00,-6.864224e-06,6.864224e-06
8.725000e-11,-4.151769e-06,6.279771e-07,-1.460499e-06,4.410913e-06,-4.261615e-06,0.000000e+00,-6.864225e-06,6.864225e-06
8.750000e-11,-4.151452e-06,6.279840e-07,-1.460386e-06,4.410890e-06,-4.261639e-06,0.000000e+00,-6.864225e-06,6.864225e-06
8.775000e-11,-4.149824e-06,6.279937e-07,-1.459808e-06,4.410858e-06,-4.261673e-06,0.000000e+00,-6.864225e-06,6.864225e-06
8.800000e-11,-4.147293e-06,6.280033e-07,-1.458909e-06,4.410826e-06,-4.261706e-06,0.000000e+00,-6.864225e-06,6.864225e-06
8.825000e-11,-4.144431e-06,6.280103e-07,-1.457892e-06,4.410803e-06,-4.261731e-06,0.000000e+00,-6.864224e-06,6.864224e-06
8.850000e-11,-4.141846e-06,6.280130e-07,-1.456974e-06,4.410794e-06,-4.261741e-06,0.000000e+00,-6.864224e-06,6.864224e-06
8.875000e-11,-4.140055e-06,6.280110e-07,-1.456337e-06,4.410801e-06,-4.261734e-06,0.000000e+00,-6.864224e-06,6.864224e-06
8.900000e-11,-4.139384e-06,6.280052e-07,-1.456099e-06,4.410820e-06,-4.261713e-06,0.000000e+00,-6.864224e-06,6.864224e-06
8.925000e-11,-4.139908e-06,6.279974e-07,-1.456285e-06,4.410846e-06,-4.261686e-06,0.000000e+00,-6.864224e-06,6.864224e-06
8.950000e-11,-4.141453e-06,6.279899e-07,-1.456834e-06,4.410871e-06,-4.261660e-06,0.000000e+00,-6.864224e-06,6.864224e-06
8.975000e-11,-4.143645e-06,6.279847e-07,-1.457613e-06,4.410888e-06,-4.261642e-06,0.000000e+00,-6.864224e-06,6.864224e-06
9.000000e-11,-4.145995e-06,6.279830e-07,-1.458448e-06,4.410894e-06,-4.261636e-06,0.000000e+00,-6.864224e-06,6.864224e-06
9.025000e-11,-4.148011e-06,6.279850e-07,-1.459164e-06,4.410887e-06,-4.261643e-06,0.000000e+00,-6.864224e-06,6.864224e-06
9.050000e-11,-4.149295e-06,6.279898e-07,-1.459620e-06,4.410871e-06,-4.261660e-06,0.000000e+00,-6.864224e-06,6.864224e-06
9.075000e-11,-4.149623e-06,6.279960e-07,-1.459737e-06,4.410851e-06,-4.261682e-06,0.000000e+00,-6.864224e-06,6.864224e-06
9.100000e-11,-4.148982e-06,6.280018e-07,-1.459509e-06,4.410832e-06,-4.261702e-06,0.000000e+00,-6.864224e-06,6.864224e-06
9.125000e-11,-4.147556e-06,6.280057e-07,-1.459002e-06,4.410819e-06,-4.261715e-06,0.000000e+00,-6.864224e-06,6.864224e-06
9.150000e-11,-4.145683e-06,6.280067e-07,-1.458337e-06,4.410815e-06,-4.261718e-06,0.000000e+00,-6.864224e-06,6.864224e-06
