time,"V(B11|XCON)","V(B21|XCON)","I(B11|XCON)","I(B21|XCON)"
6.640000e-11,2.173932e-06,1.901039e-06,-4.891872e-05,3.753930e-05
6.660000e-11,1.364942e-06,1.199208e-06,-4.894967e-05,3.753244e-05
6.680000e-11,3.995791e-07,3.618027e-07,-4.896454e-05,3.752867e-05
6.700000e-11,-5.820465e-07,-4.934846e-07,-4.896193e-05,3.752840e-05
6.720000e-11,-1.443610e-06,-1.250409e-06,-4.894301e-05,3.753167e-05
6.740000e-11,-2.071793e-06,-1.809346e-06,-4.891123e-05,3.753809e-05
6.760000e-11,-2.390883e-06,-2.100356e-06,-4.887157e-05,3.754682e-05
6.780000e-11,-2.371001e-06,-2.092325e-06,-4.882978e-05,3.755658e-05
6.800000e-11,-2.029465e-06,-1.796663e-06,-4.879157e-05,3.756590e-05
6.820000e-11,-1.425884e-06,-1.264741e-06,-4.876183e-05,3.757336e-05
6.840000e-11,-6.522378e-07,-5.793590e-07,-4.874417e-05,3.757787e-05
6.860000e-11,1.804860e-07,1.583415e-07,-4.874050e-05,3.757889e-05
6.880000e-11,9.574295e-07,8.442254e-07,-4.875083e-05,3.757649e-05
6.900000e-11,1.575059e-06,1.386144e-06,-4.877336e-05,3.757128e-05
6.920000e-11,1.954673e-06,1.716208e-06,-4.880466e-05,3.756419e-05
6.940000e-11,2.052509e-06,1.798734e-06,-4.884016e-05,3.755632e-05
6.960000e-11,1.865004e-06,1.633212e-06,-4.887481e-05,3.754874e-05
6.980000e-11,1.428318e-06,1.252416e-06,-4.890378e-05,3.754235e-05
7.000000e-11,8.121030e-07,7.164255e-07,-4.892322e-05,3.753787e-05
7.020000e-11,1.084822e-07,1.036051e-07,-4.893078e-05,3.753579e-05
7.040000e-11,-5.819289e-07,-5.002843e-07,-4.892592e-05,3.753632e-05
7.060000e-11,-1.164647e-06,-1.013568e-06,-4.890988e-05,3.753937e-05
7.080000e-11,-1.564284e-06,-1.369421e-06,-4.888538e-05,3.754453e-05
7.100000e-11,-1.734012e-06,-1.524576e-06,-4.885617e-05,3.755107e-05
7.120000e-11,-1.660455e-06,-1.464749e-06,-4.882642e-05,3.755803e-05
7.140000e-11,-1.363746e-06,-1.205936e-06,-4.880014e-05,3.756438e-05
7.160000e-11,-8.931780e-07,-7.913051e-07,-4.878071e-05,3.756919e-05
7.180000e-11,-3.193498e-07,-2.841779e-07,-4.877046e-05,3.757181e-05
7.200000e-11,2.760101e-07,2.417530e-07,-4.877042e-05,3.757195e-05
7.220000e-11,8.112493e-07,7.133090e-07,-4.878026e-05,3.756974e-05
7.240000e-11,1.215662e-06,1.068076e-06,-4.879832e-05,3.756566e-05
7.260000e-11,1.438699e-06,1.262515e-06,-4.882186e-05,3.756038e-05
7.280000e-11,1.456309e-06,1.276924e-06,-4.884748e-05,3.755470e-05
7.300000e-11,1.273543e-06,1.116861e-06,-4.887155e-05,3.754936e-05
7.320000e-11,9.229973e-07,8.111360e-07,-4.889078e-05,3.754502e-05
7.340000e-11,4.593628e-07,4.069278e-07,-4.890268e-05,3.754219e-05
7.360000e-11,-4.906884e-08,-3.719789e-08,-4.890588e-05,3.754117e-05
7.380000e-11,-5.305521e-07,-4.594471e-07,-4.890031e-05,3.754206e-05
7.400000e-11,-9.200847e-07,-8.031273e-07,-4.888713e-05,3.754471e-05
7.420000e-11,-1.168129e-06,-1.024126e-06,-4.886848e-05,3.754874e-05
7.440000e-11,-1.246683e-06,-1.096578e-06,-4.884714e-05,3.755357e-05
7.460000e-11,-1.152044e-06,-1.015926e-06,-4.882613e-05,3.755848e-05
7.480000e-11,-9.041364e-07,-7.989473e-07,-4.880827e-05,3.756277e-05
7.500000e-11,-5.427599e-07,-4.807151e-07,-4.879583e-05,3.756584e-05
7.520000e-11,-1.214264e-07,-1.090180e-07,-4.879027e-05,3.756728e-05
7.540000e-11,3.003085e-07,2.628631e-07,-4.879210e-05,3.756697e-05
7.560000e-11,6.650206e-07,5.838552e-07,-4.880081e-05,3.756505e-05
7.580000e-11,9.250659e-07,8.120935e-07,-4.881497e-05,3.756188e-05
7.600000e-11,1.048733e-06,9.202470e-07,-4.883247e-05,3.755797e-05
7.620000e-11,1.024099e-06,8.985365e-07,-4.885079e-05,3.755389e-05
7.640000e-11,8.600616e-07,7.552115e-07,-4.886735e-05,3.755017e-05
7.660000e-11,5.844341e-07,5.146112e-07,-4.887994e-05,3.754727e-05
7.680000e-11,2.394115e-07,2.132220e-07,-4.888697e-05,3.754554e-05
7.700000e-11,-1.248614e-07,-1.056675e-07,-4.888768e-05,3.754517e-05
7.720000e-11,-4.576047e-07,-3.979971e-07,-4.888224e-05,3.754617e-05
7.740000e-11,-7.144857e-07,-6.248804e-07,-4.887166e-05,3.754837e-05
7.760000e-11,-8.634530e-07,-7.577094e-07,-4.885762e-05,3.755145e-05
7.780000e-11,-8.885665e-07,-7.817507e-07,-4.884217e-05,3.755497e-05
7.800000e-11,-7.914252e-07,-6.977486e-07,-4.882746e-05,3.755841e-05
7.820000e-11,-5.901578e-07,-5.213246e-07,-4.881547e-05,3.756128e-05
7.840000e-11,-3.162642e-07,-2.802875e-07,-4.880770e-05,3.756319e-05
7.860000e-11,-9.836576e-09,-1.029846e-08,-4.880504e-05,3.756392e-05
7.880000e-11,2.861542e-07,2.504178e-07,-4.880766e-05,3.756341e-05
7.900000e-11,5.317472e-07,4.664945e-07,-4.881501e-05,3.756180e-05
7.920000e-11,6.952930e-07,6.101823e-07,-4.882594e-05,3.755937e-05
7.940000e-11,7.574854e-07,6.648087e-07,-4.883880e-05,3.755650e-05
7.960000e-11,7.136014e-07,6.265386e-07,-4.885178e-05,3.755358e-05
7.980000e-11,5.736672e-07,5.043125e-07,-4.886306e-05,3.755102e-05
8.000000e-11,3.605618e-07,3.180848e-07,-4.887117e-05,3.754912e-05
8.020000e-11,1.063756e-07,9.568820e-08,-4.887510e-05,3.754812e-05
8.040000e-11,-1.523983e-07,-1.312093e-07,-4.887448e-05,3.754811e-05
8.060000e-11,-3.801010e-07,-3.315063e-07,-4.886959e-05,3.754907e-05
8.080000e-11,-5.468009e-07,-4.788532e-07,-4.886127e-05,3.755084e-05
8.100000e-11,-6.321610e-07,-5.550776e-07,-4.885080e-05,3.755316e-05
8.120000e-11,-6.277986e-07,-5.524033e-07,-4.883970e-05,3.755570e-05
8.140000e-11,-5.379004e-07,-4.741757e-07,-4.882951e-05,3.755808e-05
8.160000e-11,-3.781122e-07,-3.340163e-07,-4.882157e-05,3.755998e-05
8.180000e-11,-1.729462e-07,-1.535623e-07,-4.881687e-05,3.756115e-05
8.200000e-11,4.788154e-08,4.084293e-08,-4.881592e-05,3.756145e-05
8.220000e-11,2.536609e-07,2.219913e-07,-4.881871e-05,3.756088e-05
8.240000e-11,4.168794e-07,3.656071e-07,-4.882473e-05,3.755957e-05
8.260000e-11,5.168451e-07,4.535609e-07,-4.883303e-05,3.755773e-05
8.280000e-11,5.422733e-07,4.760803e-07,-4.884240e-05,3.755563e-05
8.300000e-11,4.925078e-07,4.327140e-07,-4.885150e-05,3.755357e-05
8.320000e-11,3.772397e-07,3.319892e-07,-4.885911e-05,3.755182e-05
8.340000e-11,2.147964e-07,1.898828e-07,-4.886422e-05,3.755061e-05
8.360000e-11,2.928662e-08,2.736532e-08,-4.886623e-05,3.755006e-05
8.380000e-11,-1.529580e-07,-1.326218e-07,-4.886500e-05,3.755024e-05
8.400000e-11,-3.071065e-07,-2.683419e-07,-4.886081e-05,3.755109e-05
8.420000e-11,-4.131852e-07,-3.621715e-07,-4.885437e-05,3.755249e-05
8.440000e-11,-4.586115e-07,-4.028601e-07,-4.884664e-05,3.755422e-05
8.460000e-11,-4.395987e-07,-3.868508e-07,-4.883875e-05,3.755602e-05
8.480000e-11,-3.612973e-07,-3.185007e-07,-4.883175e-05,3.755766e-05
8.500000e-11,-2.367231e-07,-2.091951e-07,-4.882658e-05,3.755890e-05
8.520000e-11,-8.467263e-08,-7.551282e-08,-4.882386e-05,3.755959e-05
8.540000e-11,7.304972e-08,6.326679e-08,-4.882386e-05,3.755965e-05
8.560000e-11,2.147012e-07,1.879335e-07,-4.882650e-05,3.755911e-05
8.580000e-11,3.215507e-07,2.819888e-07,-4.883130e-05,3.755805e-05
8.600000e-11,3.803199e-07,3.337951e-07,-4.883753e-05,3.755667e-05
8.620000e-11,3.848021e-07,3.379603e-07,-4.884429e-05,3.755515e-05
8.640000e-11,3.364596e-07,2.958064e-07,-4.885062e-05,3.755371e-05
8.660000e-11,2.439447e-07,2.149093e-07,-4.885568e-05,3.755253e-05
8.680000e-11,1.216418e-07,1.078167e-07,-4.885882e-05,3.755177e-05
8.700000e-11,-1.253328e-08,-9.848151e-09,-4.885968e-05,3.755151e-05
8.720000e-11,-1.397397e-07,-1.216211e-07,-4.885823e-05,3.755177e-05
8.740000e-11,-2.428418e-07,-2.124638e-07,-4.885478e-05,3.755249e-05
8.760000e-11,-3.086921e-07,-2.707584e-07,-4.884986e-05,3.755357e-05
8.780000e-11,-3.297664e-07,-2.897721e-07,-4.884421e-05,3.755484e-05
8.800000e-11,-3.049578e-07,-2.684039e-07,-4.883864e-05,3.755612e-05
8.820000e-11,-2.394616e-07,-2.111321e-07,-4.883389e-05,3.755723e-05
8.840000e-11,-1.438121e-07,-1.271916e-07,-4.883059e-05,3.755803e-05
8.860000e-11,-3.223794e-08,-2.912028e-08,-4.882911e-05,3.755842e-05
8.880000e-11,7.941411e-08,6.909674e-08,-4.882961e-05,3.755835e-05
8.900000e-11,1.758942e-07,1.540101e-07,-4.883193e-05,3.755786e-05
8.920000e-11,2.446028e-07,2.145313e-07,-4.883568e-05,3.755704e-05
8.940000e-11,2.772112e-07,2.433543e-07,-4.884031e-05,3.755600e-05
8.960000e-11,2.706438e-07,2.377959e-07,-4.884514e-05,3.755491e-05
8.980000e-11,2.273063e-07,1.999707e-07,-4.884951e-05,3.755391e-05
9.000000e-11,1.545522e-07,1.363070e-07,-4.885282e-05,3.755313e-05
9.020000e-11,6.348495e-08,5.650093e-08,-4.885468e-05,3.755267e-05
9.040000e-11,-3.271309e-08,-2.792827e-08,-4.885488e-05,3.755258e-05
9.060000e-11,-1.206743e-07,-1.052734e-07,-4.885346e-05,3.755286e-05
9.080000e-11,-1.886887e-07,-1.652394e-07,-4.885067e-05,3.755345e-05
9.100000e-11,-2.282422e-07,-2.002951e-07,-4.884697e-05,3.755427e-05
9.120000e-11,-2.350511e-07,-2.066012e-07,-4.884288e-05,3.755519e-05
9.140000e-11,-2.094741e-07,-1.844003e-07,-4.883898e-05,3.755609e-05
9.160000e-11,-1.562752e-07,-1.378325e-07,-4.883579e-05,3.755684e-05
9.180000e-11,-8.379792e-08,-7.421916e-08,-4.883373e-05,3.755734e-05
9.200000e-11,-2.688933e-09,-2.934137e-09,-4.883303e-05,3.755754e-05
9.220000e-11,7.564023e-08,6.596507e-08,-4.883373e-05,3.755741e-05
9.240000e-11,1.405961e-07,1.231458e-07,-4.883568e-05,3.755700e-05
9.260000e-11,1.838165e-07,1.612505e-07,-4.883857e-05,3.755636e-05
9.280000e-11,2.002290e-07,1.758230e-07,-4.884197e-05,3.755560e-05
9.300000e-11,1.886218e-07,1.657988e-07,-4.884539e-05,3.755482e-05
9.320000e-11,1.516652e-07,1.335125e-07,-4.884837e-05,3.755414e-05
9.340000e-11,9.539919e-08,8.424316e-08,-4.885051e-05,3.755363e-05
9.360000e-11,2.827530e-08,2.537957e-08,-4.885155e-05,3.755336e-05
9.380000e-11,-4.009696e-08,-3.466742e-08,-4.885140e-05,3.755336e-05
9.400000e-11,-1.003143e-07,-8.764906e-08,-4.885011e-05,3.755362e-05
9.420000e-11,-1.444608e-07,-1.265970e-07,-4.884792e-05,3.755410e-05
9.440000e-11,-1.671321e-07,-1.467267e-07,-4.884515e-05,3.755471e-05
9.460000e-11,-1.660731e-07,-1.460101e-07,-4.884221e-05,3.755538e-05
9.480000e-11,-1.423593e-07,-1.253503e-07,-4.883951e-05,3.755600e-05
9.500000e-11,-1.001166e-07,-8.834707e-08,-4.883741e-05,3.755650e-05
9.520000e-11,-4.583764e-08,-4.070000e-08,-4.883616e-05,3.755681e-05
9.540000e-11,1.259506e-08,1.065524e-08,-4.883591e-05,3.755689e-05
9.560000e-11,6.703755e-08,5.854718e-08,-4.883665e-05,3.755675e-05
9.580000e-11,1.102045e-07,9.656127e-08,-4.883824e-05,3.755640e-05
9.600000e-11,1.366311e-07,1.198880e-07,-4.884044e-05,3.755592e-05
9.620000e-11,1.433504e-07,1.259160e-07,-4.884292e-05,3.755536e-05
9.640000e-11,1.302055e-07,1.145001e-07,-4.884532e-05,3.755481e-05
9.660000e-11,9.976383e-08,8.788263e-08,-4.884733e-05,3.755435e-05
9.680000e-11,5.686197e-08,5.029250e-08,-4.884868e-05,3.755402e-05
9.700000e-11,7.854700e-09,7.291262e-09,-4.884921e-05,3.755388e-05
9.720000e-11,-4.031526e-08,-3.503653e-08,-4.884889e-05,3.755393e-05
9.740000e-11,-8.109200e-08,-7.093290e-08,-4.884779e-05,3.755416e-05
9.760000e-11,-1.091890e-07,-9.573978e-08,-4.884609e-05,3.755453e-05
9.780000e-11,-1.212621e-07,-1.064937e-07,-4.884405e-05,3.755499e-05
9.800000e-11,-1.162888e-07,-1.022672e-07,-4.884195e-05,3.755546e-05
9.820000e-11,-9.561563e-08,-8.421852e-08,-4.884010e-05,3.755589e-05
9.840000e-11,-6.268040e-08,-5.535356e-08,-4.883873e-05,3.755622e-05
9.860000e-11,-2.246067e-08,-2.004246e-08,-4.883801e-05,3.755640e-05
9.880000e-11,1.926501e-08,1.663252e-08,-4.883801e-05,3.755642e-05
9.900000e-11,5.673637e-08,4.960158e-08,-4.883871e-05,3.755628e-05
9.920000e-11,8.499680e-08,7.450135e-08,-4.883998e-05,3.755600e-05
9.940000e-11,1.005395e-07,8.824387e-08,-4.884163e-05,3.755564e-05
9.960000e-11,1.017317e-07,8.938786e-08,-4.884341e-05,3.755523e-05
9.980000e-11,8.896631e-08,7.826998e-08,-4.884509e-05,3.755485e-05
1.000000e-10,6.453106e-08,5.688824e-08,-4.884642e-05,3.755454e-05
1.002000e-10,4.966043e-06,-5.066523e-06,-4.763847e-05,3.630604e-05
1.004000e-10,1.371086e-05,-1.361648e-05,-4.698293e-05,3.558695e-05
1.006000e-10,2.249789e-05,-2.138676e-05,-4.709395e-05,3.560387e-05
1.008000e-10,2.773217e-05,-2.467542e-05,-4.773498e-05,3.611697e-05
1.010000e-10,2.779580e-05,-2.214753e-05,-4.848378e-05,3.670845e-05
1.012000e-10,2.356640e-05,-1.528250e-05,-4.892783e-05,3.697535e-05
1.014000e-10,1.770714e-05,-7.445865e-06,-4.884514e-05,3.670657e-05
1.016000e-10,1.321224e-05,-2.174457e-06,-4.828175e-05,3.595745e-05
1.018000e-10,1.197296e-05,-1.557237e-06,-4.749790e-05,3.499472e-05
1.020000e-10,1.403051e-05,-5.445941e-06,-4.682221e-05,3.415115e-05
1.022000e-10,1.778289e-05,-1.176003e-05,-4.649109e-05,3.366627e-05
1.024000e-10,2.094178e-05,-1.762314e-05,-4.654903e-05,3.358773e-05
1.026000e-10,2.171352e-05,-2.072561e-05,-4.684894e-05,3.377153e-05
1.028000e-10,1.962932e-05,-2.027301e-05,-4.714171e-05,3.397027e-05
1.030000e-10,1.566737e-05,-1.713553e-05,-4.720360e-05,3.395883e-05
1.032000e-10,1.167629e-05,-1.322146e-05,-4.693831e-05,3.363539e-05
1.034000e-10,9.439372e-06,-1.045618e-05,-4.640891e-05,3.305359e-05
1.036000e-10,9.854356e-06,-9.888929e-06,-4.579232e-05,3.237897e-05
1.038000e-10,1.259783e-05,-1.132788e-05,-4.528625e-05,3.179870e-05
1.040000e-10,1.637699e-05,-1.360814e-05,-4.501665e-05,3.143187e-05
1.042000e-10,1.959114e-05,-1.528963e-05,-4.498845e-05,3.128197e-05
1.044000e-10,2.105915e-05,-1.540463e-05,-4.509734e-05,3.124883e-05
1.046000e-10,2.047661e-05,-1.389403e-05,-4.519020e-05,3.118760e-05
1.048000e-10,1.842611e-05,-1.155713e-05,-4.514071e-05,3.098201e-05
1.050000e-10,1.598933e-05,-9.589861e-06,-4.490322e-05,3.059571e-05
1.052000e-10,1.418934e-05,-8.973833e-06,-4.452261e-05,3.008042e-05
1.054000e-10,1.354305e-05,-1.002144e-05,-4.410098e-05,2.954181e-05
1.056000e-10,1.391707e-05,-1.227539e-05,-4.374206e-05,2.908409e-05
1.058000e-10,1.471256e-05,-1.477352e-05,-4.350212e-05,2.876167e-05
1.060000e-10,1.524593e-05,-1.651889e-05,-4.336978e-05,2.855965e-05
1.062000e-10,1.511624e-05,-1.691795e-05,-4.328052e-05,2.840891e-05
1.064000e-10,1.438198e-05,-1.599034e-05,-4.315492e-05,2.822465e-05
1.066000e-10,1.348265e-05,-1.428135e-05,-4.293940e-05,2.794759e-05
1.068000e-10,1.297206e-05,-1.255366e-05,-4.262984e-05,2.756813e-05
1.070000e-10,1.321461e-05,-1.142768e-05,-4.226861e-05,2.712434e-05
1.072000e-10,1.419788e-05,-1.114165e-05,-4.191955e-05,2.667786e-05
1.074000e-10,1.554321e-05,-1.152404e-05,-4.163519e-05,2.628190e-05
1.076000e-10,1.669279e-05,-1.215876e-05,-4.143277e-05,2.595741e-05
1.078000e-10,1.717008e-05,-1.263560e-05,-4.128939e-05,2.568758e-05
1.080000e-10,1.678563e-05,-1.275323e-05,-4.115653e-05,2.543105e-05
1.082000e-10,1.569842e-05,-1.258304e-05,-4.098485e-05,2.514509e-05
1.084000e-10,1.431881e-05,-1.238201e-05,-4.074666e-05,2.480659e-05
1.086000e-10,1.311405e-05,-1.241859e-05,-4.044562e-05,2.442085e-05
1.088000e-10,1.241489e-05,-1.281054e-05,-4.011100e-05,2.401566e-05
1.090000e-10,1.230867e-05,-1.345658e-05,-3.978093e-05,2.362517e-05
1.092000e-10,1.265339e-05,-1.408839e-05,-3.948399e-05,2.327255e-05
1.094000e-10,1.318659e-05,-1.440723e-05,-3.922795e-05,2.295994e-05
1.096000e-10,1.366372e-05,-1.423146e-05,-3.899988e-05,2.266961e-05
1.098000e-10,1.395701e-05,-1.358242e-05,-3.877598e-05,2.237451e-05
1.100000e-10,1.407605e-05,-1.267232e-05,-3.853495e-05,2.205201e-05
1.102000e-10,1.411506e-05,-1.180738e-05,-3.826815e-05,2.169403e-05
1.104000e-10,1.416717e-05,-1.125774e-05,-3.798184e-05,2.130909e-05
1.106000e-10,1.425644e-05,-1.115536e-05,-3.769170e-05,2.091639e-05
1.108000e-10,1.432211e-05,-1.146125e-05,-3.741326e-05,2.053566e-05
1.110000e-10,1.425816e-05,-1.200682e-05,-3.715356e-05,2.017814e-05
1.112000e-10,1.398174e-05,-1.258052e-05,-3.690804e-05,1.984274e-05
1.114000e-10,1.349126e-05,-1.301474e-05,-3.666366e-05,1.951852e-05
1.116000e-10,1.288305e-05,-1.323567e-05,-3.640608e-05,1.919138e-05
1.118000e-10,1.231858e-05,-1.326169e-05,-3.612682e-05,1.885123e-05
1.120000e-10,1.195934e-05,-1.316256e-05,-3.582714e-05,1.849607e-05
1.122000e-10,1.190112e-05,-1.300769e-05,-3.551685e-05,1.813162e-05
1.124000e-10,1.213743e-05,-1.283170e-05,-3.520934e-05,1.776711e-05
1.126000e-10,1.256630e-05,-1.263125e-05,-3.491536e-05,1.741009e-05
1.128000e-10,1.303381e-05,-1.238867e-05,-3.463877e-05,1.706268e-05
1.130000e-10,1.339261e-05,-1.210361e-05,-3.437580e-05,1.672120e-05
1.132000e-10,1.354972e-05,-1.181229e-05,-3.411777e-05,1.637875e-05
1.134000e-10,1.348637e-05,-1.158237e-05,-3.385554e-05,1.602916e-05
1.136000e-10,1.324727e-05,-1.148601e-05,-3.358342e-05,1.567021e-05
1.138000e-10,1.290992e-05,-1.156535e-05,-3.330080e-05,1.530453e-05
1.140000e-10,1.255125e-05,-1.180830e-05,-3.301123e-05,1.493805e-05
1.142000e-10,1.222598e-05,-1.214693e-05,-3.271973e-05,1.457698e-05
1.144000e-10,1.196218e-05,-1.247942e-05,-3.243006e-05,1.422486e-05
1.146000e-10,1.177005e-05,-1.270566e-05,-3.214318e-05,1.388124e-05
1.148000e-10,1.165421e-05,-1.276112e-05,-3.185755e-05,1.354223e-05
1.150000e-10,1.162021e-05,-1.263537e-05,-3.157072e-05,1.320263e-05
1.152000e-10,1.167168e-05,-1.236980e-05,-3.128116e-05,1.285830e-05
1.154000e-10,1.180113e-05,-1.203784e-05,-3.098944e-05,1.250774e-05
1.156000e-10,1.198149e-05,-1.171809e-05,-3.069795e-05,1.215233e-05
1.158000e-10,1.216562e-05,-1.147118e-05,-3.040965e-05,1.179515e-05
1.160000e-10,1.229615e-05,-1.132804e-05,-3.012646e-05,1.143935e-05
1.162000e-10,1.232287e-05,-1.129050e-05,-2.984817e-05,1.108677e-05
1.164000e-10,1.222017e-05,-1.134024e-05,-2.957247e-05,1.073754e-05
1.166000e-10,1.199723e-05,-1.144959e-05,-2.929588e-05,1.039048e-05
1.168000e-10,1.169620e-05,-1.158921e-05,-2.901531e-05,1.004414e-05
1.170000e-10,1.137911e-05,-1.173108e-05,-2.872923e-05,9.697720e-06
1.172000e-10,1.110883e-05,-1.184850e-05,-2.843822e-05,9.351441e-06
1.174000e-10,1.093111e-05,-1.191644e-05,-2.814448e-05,9.006244e-06
1.176000e-10,1.086385e-05,-1.191437e-05,-2.785088e-05,8.663099e-06
1.178000e-10,1.089608e-05,-1.183175e-05,-2.755978e-05,8.322323e-06
1.180000e-10,1.099537e-05,-1.167350e-05,-2.727238e-05,7.983298e-06
1.182000e-10,1.111951e-05,-1.146228e-05,-2.698856e-05,7.644721e-06
1.184000e-10,1.122797e-05,-1.123524e-05,-2.670732e-05,7.305225e-06
1.186000e-10,1.128987e-05,-1.103518e-05,-2.642742e-05,6.964046e-06
1.188000e-10,1.128751e-05,-1.089904e-05,-2.614790e-05,6.621399e-06
1.190000e-10,1.121635e-05,-1.084740e-05,-2.586829e-05,6.278406e-06
1.192000e-10,1.108327e-05,-1.087903e-05,-2.558853e-05,5.936634e-06
1.194000e-10,1.090420e-05,-1.097194e-05,-2.530862e-05,5.597481e-06
1.196000e-10,1.070184e-05,-1.109051e-05,-2.502846e-05,5.261688e-06
1.198000e-10,1.050273e-05,-1.119580e-05,-2.474781e-05,4.929171e-06
1.200000e-10,1.033326e-05,-1.125560e-05,-2.446644e-05,4.599189e-06
1.202000e-10,1.021478e-05,-1.125134e-05,-2.418441e-05,4.270733e-06
1.204000e-10,1.015860e-05,-1.118051e-05,-2.390222e-05,3.942924e-06
1.206000e-10,1.016264e-05,-1.105475e-05,-2.362073e-05,3.615272e-06
1.208000e-10,1.021114e-05,-1.089534e-05,-2.334097e-05,3.287709e-06
1.210000e-10,1.027802e-05,-1.072752e-05,-2.306372e-05,2.960462e-06
1.212000e-10,1.033325e-05,-1.057537e-05,-2.278932e-05,2.633858e-06
1.214000e-10,1.035038e-05,-1.045790e-05,-2.251745e-05,2.308183e-06
1.216000e-10,1.031302e-05,-1.038637e-05,-2.224733e-05,1.983653e-06
1.218000e-10,1.021839e-05,-1.036301e-05,-2.197800e-05,1.660456e-06
1.220000e-10,1.007714e-05,-1.038092e-05,-2.170859e-05,1.338829e-06
1.222000e-10,9.909671e-06,-1.042531e-05,-2.143862e-05,1.019075e-06
1.224000e-10,9.740509e-06,-1.047624e-05,-2.116810e-05,7.015060e-07
1.226000e-10,9.592279e-06,-1.051250e-05,-2.089741e-05,3.863277e-07
1.228000e-10,9.480970e-06,-1.051608e-05,-2.062714e-05,7.353141e-08
1.230000e-10,9.413305e-06,-1.047623e-05,-2.035792e-05,-2.371476e-07
1.232000e-10,9.386444e-06,-1.039199e-05,-2.009026e-05,-5.461708e-07
1.234000e-10,9.389601e-06,-1.027227e-05,-1.982447e-05,-8.540534e-07
1.236000e-10,9.406930e-06,-1.013368e-05,-1.956068e-05,-1.161193e-06
1.238000e-10,9.420942e-06,-9.996319e-06,-1.929888e-05,-1.467740e-06
1.240000e-10,9.415882e-06,-9.878885e-06,-1.903897e-05,-1.773549e-06
1.242000e-10,9.380575e-06,-9.794419e-06,-1.878072e-05,-2.078240e-06
1.244000e-10,9.310356e-06,-9.747644e-06,-1.852389e-05,-2.381317e-06
1.246000e-10,9.207802e-06,-9.734520e-06,-1.826814e-05,-2.682318e-06
1.248000e-10,9.082057e-06,-9.743866e-06,-1.801320e-05,-2.980919e-06
1.250000e-10,8.946831e-06,-9.760437e-06,-1.775884e-05,-3.276997e-06
1.252000e-10,8.817405e-06,-9.768562e-06,-1.750501e-05,-3.570608e-06
1.254000e-10,8.707265e-06,-9.755482e-06,-1.725182e-05,-3.861941e-06
1.256000e-10,8.625150e-06,-9.713721e-06,-1.699958e-05,-4.151243e-06
1.258000e-10,8.573226e-06,-9.642161e-06,-1.674870e-05,-4.438764e-06
1.260000e-10,8.546840e-06,-9.545773e-06,-1.649959e-05,-4.724707e-06
1.262000e-10,8.535883e-06,-9.434205e-06,-1.625256e-05,-5.009209e-06
1.264000e-10,8.527362e-06,-9.319572e-06,-1.600774e-05,-5.292325e-06
1.266000e-10,8.508511e-06,-9.213900e-06,-1.576508e-05,-5.574020e-06
1.268000e-10,8.469630e-06,-9.126699e-06,-1.552437e-05,-5.854168e-06
1.270000e-10,8.406019e-06,-9.063105e-06,-1.528532e-05,-6.132565e-06
1.272000e-10,8.318633e-06,-9.022967e-06,-1.504764e-05,-6.408961e-06
1.274000e-10,8.213438e-06,-9.001061e-06,-1.481111e-05,-6.683108e-06
1.276000e-10,8.099732e-06,-8.988382e-06,-1.457564e-05,-6.954810e-06
1.278000e-10,7.987927e-06,-8.974235e-06,-1.434126e-05,-7.223974e-06
1.280000e-10,7.887286e-06,-8.948648e-06,-1.410808e-05,-7.490627e-06
1.282000e-10,7.804091e-06,-8.904540e-06,-1.387630e-05,-7.754907e-06
1.284000e-10,7.740560e-06,-8.839153e-06,-1.364614e-05,-8.017026e-06
1.286000e-10,7.694656e-06,-8.754446e-06,-1.341781e-05,-8.277205e-06
1.288000e-10,7.660759e-06,-8.656397e-06,-1.319148e-05,-8.535620e-06
1.290000e-10,7.631029e-06,-8.553448e-06,-1.296725e-05,-8.792358e-06
1.292000e-10,7.597140e-06,-8.454496e-06,-1.274513e-05,-9.047395e-06
1.294000e-10,7.552051e-06,-8.366924e-06,-1.252506e-05,-9.300617e-06
1.296000e-10,7.491427e-06,-8.295106e-06,-1.230692e-05,-9.551842e-06
1.298000e-10,7.414442e-06,-8.239673e-06,-1.209053e-05,-9.800872e-06
1.300000e-10,7.323796e-06,-8.197634e-06,-1.187576e-05,-1.004753e-05
1.302000e-10,7.224967e-06,-8.163262e-06,-1.166248e-05,-1.029169e-05
1.304000e-10,7.124890e-06,-8.129481e-06,-1.145065e-05,-1.053330e-05
1.306000e-10,7.030369e-06,-8.089442e-06,-1.124031e-05,-1.077238e-05
1.308000e-10,6.946600e-06,-8.037939e-06,-1.103158e-05,-1.100901e-05
1.310000e-10,6.876127e-06,-7.972403e-06,-1.082461e-05,-1.124332e-05
1.312000e-10,6.818439e-06,-7.893289e-06,-1.061957e-05,-1.147542e-05
1.314000e-10,6.770272e-06,-7.803811e-06,-1.041661e-05,-1.170545e-05
1.316000e-10,6.726487e-06,-7.709118e-06,-1.021580e-05,-1.193346e-05
1.318000e-10,6.681304e-06,-7.615108e-06,-1.001718e-05,-1.215947e-05
1.320000e-10,6.629583e-06,-7.527132e-06,-9.820690e-06,-1.238345e-05
1.322000e-10,6.567885e-06,-7.448882e-06,-9.626254e-06,-1.260528e-05
1.324000e-10,6.495086e-06,-7.381684e-06,-9.433764e-06,-1.282484e-05
