time,"I(RINA)","I(LQ|X2)","I(LQ|X3)","I(LQ|X4)","I(LQ|X5)","I(LQ|X6)","I(LQ|X7)","I(LQ|X8)"
2.548600e-09,-5.000266e-06,8.573805e-06,-8.462194e-05,-1.926821e-07,-9.232834e-09,8.584707e-06,-8.460101e-05,-3.970675e-07
2.548800e-09,-5.000147e-06,9.377015e-06,-8.486265e-05,-2.027470e-07,-8.726913e-09,9.385395e-06,-8.485621e-05,-4.110556e-07
2.549000e-09,-5.000004e-06,9.060498e-06,-8.486344e-05,-2.120674e-07,-7.805493e-09,9.066088e-06,-8.487197e-05,-4.285408e-07
2.549200e-09,-4.999858e-06,7.692175e-06,-8.463490e-05,-2.196207e-07,-6.549722e-09,7.695007e-06,-8.465649e-05,-4.470625e-07
2.549400e-09,-4.999730e-06,5.460568e-06,-8.422343e-05,-2.246364e-07,-4.932118e-09,5.460976e-06,-8.425422e-05,-4.639115e-07
2.549600e-09,-4.999640e-06,2.659016e-06,-8.370196e-05,-2.266930e-07,-2.906695e-09,2.657611e-06,-8.373685e-05,-4.764843e-07
2.549800e-09,-4.999602e-06,-3.461233e-07,-8.315688e-05,-2.257674e-07,-4.983696e-10,-3.485194e-07,-8.319041e-05,-4.826401e-07
2.550000e-09,-4.999623e-06,-3.164577e-06,-8.267386e-05,-2.222302e-07,2.154553e-09,-3.167042e-06,-8.270104e-05,-4.810121e-07
2.550200e-09,-4.999697e-06,-5.439373e-06,-8.232476e-05,-2.167900e-07,4.809504e-09,-5.441015e-06,-8.234182e-05,-4.712298e-07
2.550400e-09,-4.999815e-06,-6.897162e-06,-8.215754e-05,-2.103949e-07,7.155286e-09,-6.897237e-06,-8.216241e-05,-4.540184e-07
2.550600e-09,-4.999957e-06,-7.380653e-06,-8.219030e-05,-2.041059e-07,8.853253e-09,-7.378648e-06,-8.218284e-05,-4.311554e-07
2.550800e-09,-5.000101e-06,-6.861553e-06,-8.240985e-05,-1.989590e-07,9.585689e-09,-6.857230e-06,-8.239180e-05,-4.052809e-07
2.551000e-09,-5.000227e-06,-5.438849e-06,-8.277491e-05,-1.958355e-07,9.123076e-09,-5.432272e-06,-8.274955e-05,-3.795775e-07
2.551200e-09,-5.000317e-06,-3.326256e-06,-8.322327e-05,-1.953544e-07,7.405112e-09,-3.317786e-06,-8.319488e-05,-3.573564e-07
2.551400e-09,-5.000357e-06,-8.275881e-07,-8.368193e-05,-1.978024e-07,4.602600e-09,-8.178468e-07,-8.365511e-05,-3.415988e-07
2.551600e-09,-5.000344e-06,1.702826e-06,-8.407878e-05,-2.031066e-07,1.119843e-09,1.713042e-06,-8.405771e-05,-3.345182e-07
2.551800e-09,-5.000281e-06,3.912101e-06,-8.435398e-05,-2.108537e-07,-2.476435e-09,3.921946e-06,-8.434181e-05,-3.372070e-07
2.552000e-09,-5.000180e-06,5.502692e-06,-8.446913e-05,-2.203503e-07,-5.576455e-09,5.511405e-06,-8.446746e-05,-3.494261e-07
2.552200e-09,-5.000057e-06,6.275301e-06,-8.441258e-05,-2.307150e-07,-7.651084e-09,6.282313e-06,-8.442133e-05,-3.695792e-07
2.552400e-09,-4.999932e-06,6.152934e-06,-8.420033e-05,-2.409906e-07,-8.347710e-09,6.157934e-06,-8.421777e-05,-3.948850e-07
2.552600e-09,-4.999822e-06,5.185859e-06,-8.387212e-05,-2.502617e-07,-7.549742e-09,5.188820e-06,-8.389525e-05,-4.217339e-07
2.552800e-09,-4.999743e-06,3.541054e-06,-8.348401e-05,-2.577629e-07,-5.402118e-09,3.542230e-06,-8.350912e-05,-4.461851e-07
2.553000e-09,-4.999705e-06,1.478485e-06,-8.309874e-05,-2.629654e-07,-2.298599e-09,1.478370e-06,-8.312198e-05,-4.645342e-07
2.553200e-09,-4.999712e-06,-6.856458e-07,-8.277567e-05,-2.656328e-07,1.180517e-09,-6.863866e-07,-8.279366e-05,-4.738680e-07
2.553400e-09,-4.999761e-06,-2.626584e-06,-8.256179e-05,-2.658395e-07,4.380854e-09,-2.627217e-06,-8.257212e-05,-4.725179e-07
2.553600e-09,-4.999843e-06,-4.062180e-06,-8.248527e-05,-2.639512e-07,6.712162e-09,-4.062018e-06,-8.248679e-05,-4.603386e-07
2.553800e-09,-4.999945e-06,-4.796494e-06,-8.255201e-05,-2.605724e-07,7.771254e-09,-4.795002e-06,-8.254496e-05,-4.387603e-07
2.554000e-09,-5.000051e-06,-4.746919e-06,-8.274566e-05,-2.564665e-07,7.415735e-09,-4.743784e-06,-8.273159e-05,-4.106014e-07
2.554200e-09,-5.000145e-06,-3.951753e-06,-8.303098e-05,-2.524629e-07,5.777740e-09,-3.946922e-06,-8.301244e-05,-3.796641e-07
2.554400e-09,-5.000215e-06,-2.560103e-06,-8.335982e-05,-2.493599e-07,3.226431e-09,-2.553783e-06,-8.333994e-05,-3.501729e-07
2.554600e-09,-5.000251e-06,-8.072798e-07,-8.367898e-05,-2.478380e-07,2.928293e-10,-7.999025e-07,-8.366100e-05,-3.261419e-07
2.554800e-09,-5.000249e-06,1.021798e-06,-8.393870e-05,-2.483913e-07,-2.432784e-09,1.029644e-06,-8.392543e-05,-3.107702e-07
2.555000e-09,-5.000211e-06,2.637701e-06,-8.410033e-05,-2.512848e-07,-4.418510e-09,2.645367e-06,-8.409374e-05,-3.059623e-07
2.555200e-09,-5.000143e-06,3.793378e-06,-8.414211e-05,-2.565400e-07,-5.301000e-09,3.800264e-06,-8.414305e-05,-3.120503e-07
2.555400e-09,-5.000055e-06,4.323719e-06,-8.406192e-05,-2.639477e-07,-4.959324e-09,4.329370e-06,-8.407003e-05,-3.277635e-07
2.555600e-09,-4.999963e-06,4.169846e-06,-8.387683e-05,-2.731059e-07,-3.531808e-09,4.174023e-06,-8.389066e-05,-3.504503e-07
2.555800e-09,-4.999879e-06,3.384585e-06,-8.361955e-05,-2.834749e-07,-1.374371e-09,3.387289e-06,-8.363682e-05,-3.765120e-07
2.556000e-09,-4.999816e-06,2.119998e-06,-8.333249e-05,-2.944430e-07,1.023826e-09,2.121464e-06,-8.335053e-05,-4.019779e-07
2.556200e-09,-4.999783e-06,6.002509e-07,-8.306076e-05,-3.053953e-07,3.145222e-09,6.009001e-07,-8.307687e-05,-4.231234e-07
2.556400e-09,-4.999785e-06,-9.161090e-07,-8.284502e-05,-3.157765e-07,4.549236e-09,-9.157416e-07,-8.285694e-05,-4.370303e-07
2.556600e-09,-4.999821e-06,-2.179299e-06,-8.271545e-05,-3.251438e-07,4.960930e-09,-2.178655e-06,-8.272168e-05,-4.419982e-07
2.556800e-09,-4.999885e-06,-2.989961e-06,-8.268770e-05,-3.332029e-07,4.326068e-09,-2.988551e-06,-8.268765e-05,-4.377442e-07
2.557000e-09,-4.999966e-06,-3.231587e-06,-8.276107e-05,-3.398253e-07,2.818745e-09,-3.229075e-06,-8.275513e-05,-4.253659e-07
2.557200e-09,-5.000052e-06,-2.887599e-06,-8.291931e-05,-3.450466e-07,7.979013e-10,-2.883848e-06,-8.290877e-05,-4.070825e-07
2.557400e-09,-5.000128e-06,-2.040541e-06,-8.313368e-05,-3.490483e-07,-1.276577e-09,-2.035631e-06,-8.312048e-05,-3.858086e-07
2.557600e-09,-5.000184e-06,-8.546164e-07,-8.336785e-05,-3.521260e-07,-2.946694e-09,-8.488211e-07,-8.335425e-05,-3.646413e-07
2.557800e-09,-5.000208e-06,4.546683e-07,-8.358374e-05,-3.546509e-07,-3.854261e-09,4.609331e-07,-8.357199e-05,-3.463532e-07
2.558000e-09,-5.000199e-06,1.658563e-06,-8.374753e-05,-3.570284e-07,-3.814405e-09,1.664815e-06,-8.373950e-05,-3.329788e-07
2.558200e-09,-5.000157e-06,2.554669e-06,-8.383482e-05,-3.596606e-07,-2.851663e-09,2.560445e-06,-8.383173e-05,-3.255588e-07
2.558400e-09,-5.000090e-06,3.001295e-06,-8.383407e-05,-3.629149e-07,-1.192126e-09,3.006229e-06,-8.383633e-05,-3.240781e-07
2.558600e-09,-5.000010e-06,2.940352e-06,-8.374790e-05,-3.671012e-07,7.873478e-10,2.944238e-06,-8.375509e-05,-3.275926e-07
2.558800e-09,-4.999928e-06,2.404714e-06,-8.359204e-05,-3.724582e-07,2.642628e-09,2.407536e-06,-8.360299e-05,-3.345089e-07
2.559000e-09,-4.999861e-06,1.509171e-06,-8.339230e-05,-3.791493e-07,3.960036e-09,1.511096e-06,-8.340530e-05,-3.429511e-07
2.559200e-09,-4.999818e-06,4.272396e-07,-8.318000e-05,-3.872651e-07,4.446158e-09,4.285819e-07,-8.319315e-05,-3.511408e-07
2.559400e-09,-4.999808e-06,-6.415310e-07,-8.298696e-05,-3.968320e-07,3.990163e-09,-6.403695e-07,-8.299839e-05,-3.577150e-07
2.559600e-09,-4.999832e-06,-1.507812e-06,-8.284050e-05,-4.078247e-07,2.686079e-09,-1.506417e-06,-8.284871e-05,-3.619262e-07
2.559800e-09,-4.999885e-06,-2.025894e-06,-8.275956e-05,-4.201804e-07,8.113890e-10,-2.023914e-06,-8.276359e-05,-3.636951e-07
2.560000e-09,-4.999958e-06,-2.118334e-06,-8.275211e-05,-4.338135e-07,-1.233044e-09,-2.115539e-06,-8.275170e-05,-3.635177e-07
2.560200e-09,-5.000038e-06,-1.787520e-06,-8.281450e-05,-4.486291e-07,-3.009081e-09,-1.783840e-06,-8.281006e-05,-3.622585e-07
2.560400e-09,-5.000110e-06,-1.112331e-06,-8.293246e-05,-4.645336e-07,-4.135344e-09,-1.107859e-06,-8.292501e-05,-3.608840e-07
2.560600e-09,-5.000162e-06,-2.309144e-07,-8.308369e-05,-4.814435e-07,-4.369126e-09,-2.258884e-07,-8.307467e-05,-3.601970e-07
2.560800e-09,-5.000185e-06,6.867754e-07,-8.324163e-05,-4.992907e-07,-3.658544e-09,6.920279e-07,-8.323267e-05,-3.606314e-07
2.561000e-09,-5.000174e-06,1.471307e-06,-8.337967e-05,-5.180257e-07,-2.153815e-09,1.476429e-06,-8.337232e-05,-3.621495e-07
2.561200e-09,-5.000132e-06,1.984860e-06,-8.347530e-05,-5.376194e-07,-1.754650e-10,1.989534e-06,-8.347081e-05,-3.642584e-07
2.561400e-09,-5.000066e-06,2.145416e-06,-8.351339e-05,-5.580646e-07,1.853484e-09,2.149419e-06,-8.351254e-05,-3.661370e-07
2.561600e-09,-4.999989e-06,1.939793e-06,-8.348828e-05,-5.793776e-07,3.496854e-09,1.943034e-06,-8.349126e-05,-3.668408e-07
2.561800e-09,-4.999916e-06,1.423429e-06,-8.340419e-05,-6.016010e-07,4.397361e-09,1.425960e-06,-8.341061e-05,-3.655330e-07
2.562000e-09,-4.999859e-06,7.073313e-07,-8.327412e-05,-6.248073e-07,4.352151e-09,7.093324e-07,-8.328308e-05,-3.616916e-07
2.562200e-09,-4.999829e-06,-6.495747e-08,-8.311743e-05,-6.491028e-07,3.356005e-09,-6.321777e-08,-8.312770e-05,-3.552442e-07
2.562400e-09,-4.999831e-06,-7.456838e-07,-8.295652e-05,-6.746323e-07,1.603052e-09,-7.439028e-07,-8.296673e-05,-3.466019e-07
2.562600e-09,-4.999865e-06,-1.210927e-06,-8.281330e-05,-7.015821e-07,-5.535019e-10,-1.208826e-06,-8.282217e-05,-3.365875e-07
2.562800e-09,-4.999923e-06,-1.383041e-06,-8.270585e-05,-7.301830e-07,-2.675188e-09,-1.380417e-06,-8.271236e-05,-3.262752e-07
2.563000e-09,-4.999994e-06,-1.243456e-06,-8.264590e-05,-7.607120e-07,-4.330001e-09,-1.240216e-06,-8.264945e-05,-3.167788e-07
2.563200e-09,-5.000065e-06,-8.337548e-07,-8.263735e-05,-7.934926e-07,-5.182716e-09,-8.299303e-07,-8.263780e-05,-3.090349e-07
2.563400e-09,-5.000121e-06,-2.452236e-07,-8.267603e-05,-8.288957e-07,-5.064968e-09,-2.409568e-07,-8.267375e-05,-3.036293e-07
2.563600e-09,-5.000153e-06,4.007389e-07,-8.275073e-05,-8.673399e-07,-4.010600e-09,4.052262e-07,-8.274649e-05,-3.007010e-07
2.563800e-09,-5.000155e-06,9.772659e-07,-8.284516e-05,-9.092928e-07,-2.248990e-09,9.817187e-07,-8.284001e-05,-2.999430e-07
2.564000e-09,-5.000127e-06,1.376747e-06,-8.294062e-05,-9.552743e-07,-1.576663e-10,1.380928e-06,-8.293571e-05,-3.006950e-07
2.564200e-09,-5.000073e-06,1.530811e-06,-8.301895e-05,-1.005861e-06,1.815945e-09,1.534547e-06,-8.301539e-05,-3.021048e-07
2.564400e-09,-5.000007e-06,1.421864e-06,-8.306526e-05,-1.061694e-06,3.247311e-09,1.425072e-06,-8.306391e-05,-3.033193e-07
2.564600e-09,-4.999939e-06,1.084268e-06,-8.307001e-05,-1.123489e-06,3.822658e-09,1.086973e-06,-8.307140e-05,-3.036623e-07
2.564800e-09,-4.999883e-06,5.953488e-07,-8.303025e-05,-1.192048e-06,3.403619e-09,5.976702e-07,-8.303449e-05,-3.027602e-07
2.565000e-09,-4.999851e-06,5.835571e-08,-8.294972e-05,-1.268279e-06,2.055288e-09,6.047929e-08,-8.295651e-05,-3.005891e-07
2.565200e-09,-4.999846e-06,-4.189607e-07,-8.283796e-05,-1.353217e-06,3.198793e-11,-4.168210e-07,-8.284668e-05,-2.974375e-07
2.565400e-09,-4.999871e-06,-7.457587e-07,-8.270857e-05,-1.448054e-06,-2.276231e-09,-7.434044e-07,-8.271836e-05,-2.937953e-07
2.565600e-09,-4.999918e-06,-8.652551e-07,-8.257699e-05,-1.554169e-06,-4.425195e-09,-8.625419e-07,-8.258690e-05,-2.901995e-07
2.565800e-09,-4.999979e-06,-7.643882e-07,-8.245805e-05,-1.673172e-06,-6.009278e-09,-7.612513e-07,-8.246721e-05,-2.870728e-07
2.566000e-09,-5.000041e-06,-4.743873e-07,-8.236384e-05,-1.806950e-06,-6.745808e-09,-4.708507e-07,-8.237157e-05,-2.845938e-07
2.566200e-09,-5.000092e-06,-6.251789e-08,-8.230204e-05,-1.957728e-06,-6.533674e-09,-5.868502e-08,-8.230795e-05,-2.826280e-07
2.566400e-09,-5.000122e-06,3.829912e-07,-8.227502e-05,-2.128133e-06,-5.474108e-09,3.869616e-07,-8.227907e-05,-2.807339e-07
2.566600e-09,-5.000124e-06,7.715453e-07,-8.227975e-05,-2.321277e-06,-3.849534e-09,7.754741e-07,-8.228223e-05,-2.782418e-07
2.566800e-09,-5.000100e-06,1.028430e-06,-8.230848e-05,-2.540852e-06,-2.065120e-09,1.032154e-06,-8.231001e-05,-2.743839e-07
2.567000e-09,-5.000055e-06,1.109050e-06,-8.235013e-05,-2.791248e-06,-5.654044e-10,1.112454e-06,-8.235151e-05,-2.684454e-07
2.567200e-09,-4.999998e-06,1.006455e-06,-8.239202e-05,-3.077697e-06,2.565023e-10,1.009493e-06,-8.239415e-05,-2.598996e-07
2.567400e-09,-4.999940e-06,7.509404e-07,-8.242181e-05,-3.406444e-06,1.381234e-10,7.536407e-07,-8.242557e-05,-2.484966e-07
2.567600e-09,-4.999892e-06,4.021334e-07,-8.242928e-05,-3.784964e-06,-1.001237e-09,4.045889e-07,-8.243542e-05,-2.342848e-07
2.567800e-09,-4.999865e-06,3.550957e-08,-8.240772e-05,-4.222232e-06,-3.047945e-09,3.785637e-08,-8.241676e-05,-2.175599e-07
2.568000e-09,-4.999863e-06,-2.736814e-07,-8.235472e-05,-4.729048e-06,-5.722521e-09,-2.712944e-07,-8.236695e-05,-1.987551e-07
2.568200e-09,-4.999885e-06,-4.656925e-07,-8.227233e-05,-5.318447e-06,-8.643019e-09,-4.631344e-07,-8.228775e-05,-1.782947e-07
2.568400e-09,-4.999926e-06,-5.076796e-07,-8.216649e-05,-6.006207e-06,-1.140999e-08,-5.048631e-07,-8.218491e-05,-1.564456e-07
2.568600e-09,-4.999978e-06,-3.990713e-07,-8.204596e-05,-6.811481e-06,-1.369529e-08,-3.959689e-07,-8.206707e-05,-1.331972e-07
2.568800e-09,-5.000029e-06,-1.700868e-07,-8.192095e-05,-7.757572e-06,-1.531644e-08,-1.667331e-07,-8.194441e-05,-1.081941e-07
2.569000e-09,-5.000069e-06,1.259829e-07,-8.180149e-05,-8.872912e-06,-1.628140e-08,1.295010e-07,-8.182706e-05,-8.073375e-08
2.569200e-09,-5.000090e-06,4.248591e-07,-8.169605e-05,-1.019226e-05,-1.679516e-08,4.284228e-07,-8.172369e-05,-4.982442e-08
2.569400e-09,-5.000089e-06,6.650346e-07,-8.161036e-05,-1.175820e-05,-1.722747e-08,6.685185e-07,-8.164034e-05,-1.428685e-08
2.569600e-09,-5.000065e-06,8.002930e-07,-8.154675e-05,-1.362293e-05,-1.804947e-08,8.035912e-07,-8.157967e-05,2.712760e-08
2.569800e-09,-5.000025e-06,8.084616e-07,-8.150393e-05,-1.585043e-05,-1.975344e-08,8.115077e-07,-8.154082e-05,7.563248e-08
2.570000e-09,-4.999976e-06,6.947671e-07,-8.147732e-05,-1.851885e-05,-2.277325e-08,6.975450e-07,-8.151961e-05,1.323420e-07
2.570200e-09,-4.999928e-06,4.893554e-07,-8.145982e-05,-2.172301e-05,-2.742282e-08,4.918992e-07,-8.150933e-05,1.982644e-07
2.570400e-09,-4.999892e-06,2.397690e-07,-8.144289e-05,-2.557615e-05,-3.386565e-08,2.421524e-07,-8.150181e-05,2.743585e-07
2.570600e-09,-4.999873e-06,1.860995e-10,-8.141772e-05,-3.020941e-05,-4.212084e-08,2.503572e-09,-8.148854e-05,3.616450e-07
2.570800e-09,-4.999876e-06,-1.801807e-07,-8.137649e-05,-3.576543e-05,-5.210128e-08,-1.778360e-07,-8.146195e-05,4.613571e-07
2.571000e-09,-4.999898e-06,-2.670685e-07,-8.131342e-05,-4.237917e-05,-6.366871e-08,-2.646258e-07,-8.141635e-05,5.751057e-07
2.571200e-09,-4.999934e-06,-2.475254e-07,-8.122557e-05,-5.013499e-05,-7.667959e-08,-2.449515e-07,-8.134866e-05,7.050404e-07
2.571400e-09,-4.999977e-06,-1.315002e-07,-8.111345e-05,-5.898787e-05,-9.098906e-08,-1.288066e-07,-8.125866e-05,8.539907e-07
2.571600e-09,-5.000017e-06,5.143587e-08,-8.098114e-05,-6.865208e-05,-1.063865e-07,5.419657e-08,-8.114892e-05,1.025584e-06
2.571800e-09,-5.000046e-06,2.593082e-07,-8.083611e-05,-7.850314e-05,-1.224681e-07,2.620547e-07,-8.102428e-05,1.224348e-06
2.572000e-09,-5.000058e-06,4.471883e-07,-8.068822e-05,-8.758458e-05,-1.385035e-07,4.498293e-07,-8.089109e-05,1.455820e-06
2.572200e-09,-5.000050e-06,5.767761e-07,-8.054790e-05,-9.478371e-05,-1.533762e-07,5.792317e-07,-8.075626e-05,1.726684e-06
2.572400e-09,-5.000026e-06,6.240934e-07,-8.042394e-05,-9.912670e-05,-1.656498e-07,6.263137e-07,-8.062630e-05,2.044970e-06
2.572600e-09,-4.999989e-06,5.837639e-07,-8.032158e-05,-1.000598e-04,-1.737612e-07,5.857416e-07,-8.050645e-05,2.420340e-06
2.572800e-09,-4.999949e-06,4.691519e-07,-8.024145e-05,-9.760194e-05,-1.763104e-07,4.709259e-07,-8.040004e-05,2.864470e-06
2.573000e-09,-4.999912e-06,3.085401e-07,-8.017965e-05,-9.232731e-05,-1.723910e-07,3.101897e-07,-8.030810e-05,3.391560e-06
2.573200e-09,-4.999886e-06,1.383589e-07,-8.012886e-05,-8.519891e-05,-1.618818e-07,1.399898e-07,-8.022930e-05,4.018964e-06
2.573400e-09,-4.999876e-06,-4.950470e-09,-8.008001e-05,-7.732480e-05,-1.456181e-07,-3.225915e-09,-8.016025e-05,4.767983e-06
2.573600e-09,-4.999883e-06,-9.264409e-08,-8.002414e-05,-6.972639e-05,-1.253843e-07,-9.072762e-08,-8.009607e-05,5.664832e-06
2.573800e-09,-4.999905e-06,-1.093431e-07,-7.995387e-05,-6.318984e-05,-1.037121e-07,-1.071689e-07,-8.003109e-05,6.741818e-06
2.574000e-09,-4.999937e-06,-5.556603e-08,-7.986427e-05,-5.822135e-05,-8.350970e-08,-5.311289e-08,-7.995970e-05,8.038766e-06
2.574200e-09,-4.999971e-06,5.324720e-08,-7.975318e-05,-5.508287e-05,-6.759344e-08,5.595235e-08,-7.987702e-05,9.604712e-06
2.574400e-09,-5.000000e-06,1.908296e-07,-7.962100e-05,-5.386549e-05,-5.821548e-08,1.937167e-07,-7.977957e-05,1.149988e-05
2.574600e-09,-5.000018e-06,3.262632e-07,-7.947024e-05,-5.456120e-05,-5.669124e-08,3.292319e-07,-7.966551e-05,1.379793e-05
2.574800e-09,-5.000021e-06,4.308130e-07,-7.930490e-05,-5.710485e-05,-6.320266e-08,4.337501e-07,-7.953488e-05,1.658828e-05
2.575000e-09,-5.000009e-06,4.839258e-07,-7.912991e-05,-6.136935e-05,-7.680741e-08,4.867243e-07,-7.938941e-05,1.997843e-05
2.575200e-09,-4.999985e-06,4.771597e-07,-7.895069e-05,-6.711200e-05,-9.563078e-08,4.797351e-07,-7.923224e-05,2.409535e-05
2.575400e-09,-4.999954e-06,4.153145e-07,-7.877288e-05,-7.389561e-05,-1.171799e-07,4.176166e-07,-7.906751e-05,2.908479e-05
2.575600e-09,-4.999921e-06,3.146740e-07,-7.860197e-05,-8.103985e-05,-1.387124e-07,3.166915e-07,-7.889980e-05,3.510564e-05
2.575800e-09,-4.999894e-06,1.988887e-07,-7.844264e-05,-8.766596e-05,-1.576054e-07,2.006467e-07,-7.873352e-05,4.231419e-05
2.576000e-09,-4.999877e-06,9.350893e-08,-7.829792e-05,-9.285253e-05,-1.716820e-07,9.506080e-08,-7.857231e-05,5.082989e-05
2.576200e-09,-4.999874e-06,2.041170e-08,-7.816826e-05,-9.585036e-05,-1.794615e-07,2.182648e-08,-7.841843e-05,6.067212e-05
2.576400e-09,-4.999883e-06,-6.679426e-09,-7.805096e-05,-9.626972e-05,-1.803058e-07,-5.330342e-09,-7.827222e-05,7.166256e-05
2.576600e-09,-4.999904e-06,1.532092e-08,-7.794030e-05,-9.417128e-05,-1.744563e-07,1.666618e-08,-7.813173e-05,8.331179e-05
2.576800e-09,-4.999929e-06,7.879438e-08,-7.782834e-05,-9.003550e-05,-1.629656e-07,8.018016e-08,-7.799275e-05,9.475254e-05
2.577000e-09,-4.999955e-06,1.676543e-07,-7.770633e-05,-8.462995e-05,-1.475380e-07,1.691044e-07,-7.784941e-05,1.048088e-04
2.577200e-09,-4.999975e-06,2.612755e-07,-7.756618e-05,-7.882705e-05,-1.302969e-07,2.627950e-07,-7.769544e-05,1.122381e-04
2.577400e-09,-4.999984e-06,3.391807e-07,-7.740191e-05,-7.343591e-05,-1.135100e-07,3.407612e-07,-7.752564e-05,1.160690e-04
2.577600e-09,-4.999981e-06,3.854331e-07,-7.721039e-05,-6.909319e-05,-9.930463e-08,3.870601e-07,-7.733712e-05,1.158865e-04
2.577800e-09,-4.999967e-06,3.918068e-07,-7.699161e-05,-6.622338e-05,-8.940878e-08,3.934669e-07,-7.712978e-05,1.119448e-04
2.578000e-09,-4.999944e-06,3.591204e-07,-7.674827e-05,-6.504975e-05,-8.495060e-08,3.608062e-07,-7.690599e-05,1.050765e-04
2.578200e-09,-4.999917e-06,2.965474e-07,-7.648512e-05,-6.562536e-05,-8.634105e-08,2.982597e-07,-7.666969e-05,9.645147e-05
2.578400e-09,-4.999892e-06,2.191658e-07,-7.620816e-05,-6.785655e-05,-9.325293e-08,2.209123e-07,-7.642522e-05,8.729163e-05
2.578600e-09,-4.999873e-06,1.443735e-07,-7.592396e-05,-7.150427e-05,-1.046919e-07,1.461649e-07,-7.617634e-05,7.864219e-05
2.578800e-09,-4.999863e-06,8.800565e-08,-7.563898e-05,-7.616941e-05,-1.191409e-07,8.985035e-08,-7.592570e-05,7.125565e-05
2.579000e-09,-4.999864e-06,6.100985e-08,-7.535913e-05,-8.128954e-05,-1.347557e-07,6.290832e-08,-7.567465e-05,6.558598e-05
2.579200e-09,-4.999875e-06,6.736359e-08,-7.508916e-05,-8.618165e-05,-1.495897e-07,6.930494e-08,-7.542333e-05,6.185367e-05
2.579400e-09,-4.999892e-06,1.036150e-07,-7.483199e-05,-9.014473e-05,-1.618277e-07,1.055759e-07,-7.517094e-05,6.013414e-05
2.579600e-09,-4.999912e-06,1.600537e-07,-7.458808e-05,-9.259876e-05,-1.700057e-07,1.620003e-07,-7.491595e-05,6.043246e-05
2.579800e-09,-4.999929e-06,2.231671e-07,-7.435500e-05,-9.321194e-05,-1.731895e-07,2.250597e-07,-7.465625e-05,6.272215e-05
2.580000e-09,-4.999940e-06,2.787777e-07,-7.412748e-05,-9.197127e-05,-1.710916e-07,2.805770e-07,-7.438923e-05,6.693795e-05
2.580200e-09,-4.999943e-06,3.151451e-07,-7.389794e-05,-8.917474e-05,-1.641093e-07,3.168188e-07,-7.411183e-05,7.292289e-05
2.580400e-09,-4.999937e-06,3.253631e-07,-7.365751e-05,-8.535262e-05,-1.532766e-07,3.268914e-07,-7.382052e-05,8.034442e-05
2.580600e-09,-4.999922e-06,3.085733e-07,-7.339725e-05,-8.114750e-05,-1.401319e-07,3.099520e-07,-7.351140e-05,8.861728e-05
2.580800e-09,-4.999902e-06,2.698001e-07,-7.310938e-05,-7.719219e-05,-1.265165e-07,2.710414e-07,-7.318050e-05,9.688973e-05
2.581000e-09,-4.999881e-06,2.185221e-07,-7.278810e-05,-7.401642e-05,-1.143274e-07,2.196520e-07,-7.282419e-05,1.041397e-04
2.581200e-09,-4.999861e-06,1.663610e-07,-7.243013e-05,-7.199474e-05,-1.052603e-07,1.674144e-07,-7.243991e-05,1.093761e-04
2.581400e-09,-4.999847e-06,1.244396e-07,-7.203470e-05,-7.132968e-05,-1.005762e-07,1.254543e-07,-7.202666e-05,1.118766e-04
2.581600e-09,-4.999841e-06,1.010004e-07,-7.160326e-05,-7.205511e-05,-1.009279e-07,1.020108e-07,-7.158528e-05,1.113694e-04
2.581800e-09,-4.999844e-06,9.978692e-08,-7.113900e-05,-7.404574e-05,-1.062687e-07,1.008187e-07,-7.111829e-05,1.080896e-04
2.582000e-09,-4.999853e-06,1.194930e-07,-7.064626e-05,-7.702721e-05,-1.158588e-07,1.205602e-07,-7.062922e-05,1.026980e-04
2.582200e-09,-4.999866e-06,1.543402e-07,-7.012993e-05,-8.059275e-05,-1.283663e-07,1.554450e-07,-7.012182e-05,9.610397e-05
2.582400e-09,-4.999881e-06,1.955915e-07,-6.959493e-05,-8.423986e-05,-1.420518e-07,1.967259e-07,-6.959929e-05,8.926312e-05
2.582600e-09,-4.999892e-06,2.336180e-07,-6.904549e-05,-8.743661e-05,-1.550134e-07,2.347678e-07,-6.906359e-05,8.301511e-05
2.582800e-09,-4.999898e-06,2.600397e-07,-6.848453e-05,-8.971105e-05,-1.654581e-07,2.611892e-07,-6.851516e-05,7.799500e-05
2.583000e-09,-4.999897e-06,2.694698e-07,-6.791306e-05,-9.074117e-05,-1.719616e-07,2.706057e-07,-6.795272e-05,7.461456e-05
2.583200e-09,-4.999888e-06,2.605077e-07,-6.732979e-05,-9.041748e-05,-1.736756e-07,2.616220e-07,-6.737334e-05,7.308799e-05
2.583400e-09,-4.999874e-06,2.358086e-07,-6.673093e-05,-8.885889e-05,-1.704524e-07,2.368985e-07,-6.677242e-05,7.347028e-05
2.583600e-09,-4.999857e-06,2.012675e-07,-6.611045e-05,-8.637887e-05,-1.628645e-07,2.023345e-07,-6.614385e-05,7.568389e-05
2.583800e-09,-4.999839e-06,1.645483e-07,-6.546049e-05,-8.341489e-05,-1.521183e-07,1.655942e-07,-6.548006e-05,7.952148e-05
2.584000e-09,-4.999824e-06,1.333132e-07,-6.477199e-05,-8.044320e-05,-1.398731e-07,1.343361e-07,-6.477221e-05,8.462878e-05
