time,"I(RIN1)","I(RIN2)","I(LQ|X1)","I(LQ|X2)","I(RX1)","I(RX2)"
4.680000e-11,-5.019552e-06,-5.019552e-06,-1.804847e-06,-1.716948e-06,1.554848e-09,-1.940660e-10
4.700000e-11,-5.014924e-06,-5.014924e-06,-1.398960e-06,-3.634755e-07,1.285508e-09,-1.462713e-10
4.720000e-11,-5.008645e-06,-5.008645e-06,-9.387411e-07,9.526916e-07,3.567450e-10,6.880743e-12
4.740000e-11,-5.001539e-06,-5.001539e-06,-4.675474e-07,2.099060e-06,-7.556375e-10,1.364580e-10
4.760000e-11,-4.994504e-06,-4.994504e-06,-3.579339e-08,2.966187e-06,-1.500115e-09,1.565147e-10
4.780000e-11,-4.988402e-06,-4.988402e-06,3.055793e-07,3.477721e-06,-1.506347e-09,7.006837e-11
4.800000e-11,-4.983946e-06,-4.983946e-06,5.126239e-07,3.596348e-06,-7.503496e-10,-4.610349e-11
4.820000e-11,-4.981622e-06,-4.981622e-06,5.554028e-07,3.325577e-06,4.431120e-10,-1.014665e-10
4.840000e-11,-4.981628e-06,-4.981628e-06,4.231552e-07,2.707633e-06,1.554559e-09,-5.530577e-11
4.860000e-11,-4.983865e-06,-4.983865e-06,1.267497e-07,1.817793e-06,2.104167e-09,5.600593e-11
4.880000e-11,-4.987960e-06,-4.987960e-06,-3.019400e-07,7.556648e-07,1.858881e-09,1.433631e-10
4.900000e-11,-4.993326e-06,-4.993326e-06,-8.136836e-07,-3.657790e-07,9.229897e-10,1.241827e-10
4.920000e-11,-4.999246e-06,-4.999246e-06,-1.348146e-06,-1.432193e-06,-3.204780e-10,-2.081901e-11
4.940000e-11,-5.004969e-06,-5.004969e-06,-1.841923e-06,-2.339449e-06,-1.383123e-09,-2.285952e-10
4.960000e-11,-5.009803e-06,-5.009803e-06,-2.237153e-06,-3.003532e-06,-1.877817e-09,-3.848901e-10
4.980000e-11,-5.013197e-06,-5.013197e-06,-2.489301e-06,-3.367846e-06,-1.669054e-09,-3.881640e-10
5.000000e-11,-5.014805e-06,-5.014805e-06,-2.572849e-06,-3.407480e-06,-9.083464e-10,-2.096809e-10
5.020000e-11,-5.014519e-06,-5.014519e-06,-2.484055e-06,-3.130346e-06,5.096849e-11,8.488273e-11
5.040000e-11,-5.012474e-06,-5.012474e-06,-2.240539e-06,-2.575253e-06,8.144310e-10,3.653323e-10
5.060000e-11,-5.009018e-06,-5.009018e-06,-1.877948e-06,-1.807148e-06,1.110188e-09,5.027355e-10
5.080000e-11,-5.004659e-06,-5.004659e-06,-1.444376e-06,-9.099323e-07,8.881987e-10,4.357845e-10
5.100000e-11,-4.999991e-06,-4.999991e-06,-9.934334e-07,2.245725e-08,3.196256e-10,2.022637e-10
5.120000e-11,-4.995611e-06,-4.995611e-06,-5.770246e-07,8.957546e-07,-2.950294e-10,-8.084126e-11
5.140000e-11,-4.992047e-06,-4.992047e-06,-2.388754e-07,1.624802e-06,-6.638997e-10,-2.775472e-10
5.160000e-11,-4.989691e-06,-4.989691e-06,-9.729376e-09,2.141727e-06,-6.274034e-10,-3.013380e-10
5.180000e-11,-4.988759e-06,-4.988759e-06,9.522050e-08,2.402102e-06,-2.175373e-10,-1.563994e-10
5.200000e-11,-4.989271e-06,-4.989271e-06,7.650513e-08,2.388580e-06,3.672817e-10,6.855134e-11
5.220000e-11,-4.991065e-06,-4.991065e-06,-5.158942e-08,2.111792e-06,8.559016e-10,2.488100e-10
5.240000e-11,-4.993830e-06,-4.993830e-06,-2.645701e-07,1.608486e-06,1.023572e-09,2.881068e-10
5.260000e-11,-4.997152e-06,-4.997152e-06,-5.321284e-07,9.371145e-07,7.856542e-10,1.656170e-10
5.280000e-11,-5.000579e-06,-5.000579e-06,-8.226014e-07,1.713138e-07,2.285204e-10,-5.714684e-11
5.300000e-11,-5.003676e-06,-5.003676e-06,-1.106818e-06,-6.080631e-07,-4.317837e-10,-2.707335e-10
5.320000e-11,-5.006084e-06,-5.006084e-06,-1.360846e-06,-1.321478e-06,-9.423499e-10,-3.737958e-10
5.340000e-11,-5.007555e-06,-5.007555e-06,-1.567427e-06,-1.898863e-06,-1.116942e-09,-3.216134e-10
5.360000e-11,-5.007978e-06,-5.007978e-06,-1.716159e-06,-2.286519e-06,-9.072870e-10,-1.437591e-10
5.380000e-11,-5.007383e-06,-5.007383e-06,-1.802734e-06,-2.452066e-06,-4.147217e-10,7.535342e-11
5.400000e-11,-5.005926e-06,-5.005926e-06,-1.827613e-06,-2.387016e-06,1.591419e-10,2.405031e-10
5.420000e-11,-5.003860e-06,-5.003860e-06,-1.794593e-06,-2.106818e-06,5.989310e-10,2.907737e-10
5.440000e-11,-5.001495e-06,-5.001495e-06,-1.709588e-06,-1.648433e-06,7.615294e-10,2.238842e-10
5.460000e-11,-4.999153e-06,-4.999153e-06,-1.579879e-06,-1.065763e-06,6.265249e-10,9.013978e-11
5.480000e-11,-4.997126e-06,-4.997126e-06,-1.413887e-06,-4.234274e-07,2.929589e-10,-3.782363e-11
5.500000e-11,-4.995638e-06,-4.995638e-06,-1.221371e-06,2.104002e-07,-7.238278e-11,-1.022104e-10
5.520000e-11,-4.994826e-06,-4.994826e-06,-1.013827e-06,7.712907e-07,-3.102092e-10,-8.541864e-11
5.540000e-11,-4.994729e-06,-4.994729e-06,-8.047617e-07,1.205159e-06,-3.345090e-10,-1.275278e-11
5.560000e-11,-4.995291e-06,-4.995291e-06,-6.095489e-07,1.473459e-06,-1.621119e-10,6.601433e-11
5.580000e-11,-4.996377e-06,-4.996377e-06,-4.446912e-07,1.556474e-06,1.036944e-10,1.045905e-10
5.600000e-11,-4.997801e-06,-4.997801e-06,-3.264452e-07,1.454468e-06,3.251824e-10,8.276274e-11
5.620000e-11,-4.999352e-06,-4.999352e-06,-2.689546e-07,1.186684e-06,3.931614e-10,1.325243e-11
5.640000e-11,-5.000825e-06,-5.000825e-06,-2.821604e-07,7.884180e-07,2.732665e-10,-6.852115e-11
5.660000e-11,-5.002046e-06,-5.002046e-06,-3.698447e-07,3.065502e-07,1.688058e-11,-1.245308e-10
5.680000e-11,-5.002889e-06,-5.002889e-06,-5.281913e-07,-2.059224e-07,-2.656674e-10,-1.329047e-10
5.700000e-11,-5.003293e-06,-5.003293e-06,-7.452097e-07,-6.957128e-07,-4.556980e-10,-9.627991e-11
5.720000e-11,-5.003253e-06,-5.003253e-06,-1.001258e-06,-1.114771e-06,-4.773553e-10,-3.701043e-11
5.740000e-11,-5.002825e-06,-5.002825e-06,-1.270732e-06,-1.424923e-06,-3.274036e-10,1.659814e-11
5.760000e-11,-5.002102e-06,-5.002102e-06,-1.524775e-06,-1.601174e-06,-7.231149e-11,4.491071e-11
5.780000e-11,-5.001208e-06,-5.001208e-06,-1.734685e-06,-1.633432e-06,1.838962e-10,4.496462e-11
5.800000e-11,-5.000269e-06,-5.000269e-06,-1.875534e-06,-1.526600e-06,3.452432e-10,2.871862e-11
5.820000e-11,-4.999403e-06,-4.999403e-06,-1.929495e-06,-1.299130e-06,3.624659e-10,1.381913e-11
5.840000e-11,-4.998705e-06,-4.998705e-06,-1.888372e-06,-9.803235e-07,2.488848e-10,1.273792e-11
5.860000e-11,-4.998237e-06,-4.998237e-06,-1.754977e-06,-6.067073e-07,6.867183e-11,2.627330e-11
5.880000e-11,-4.998025e-06,-4.998025e-06,-1.543094e-06,-2.179319e-07,-9.506488e-11,4.441044e-11
5.900000e-11,-4.998062e-06,-4.998062e-06,-1.276026e-06,1.473560e-07,-1.769596e-10,5.328906e-11
5.920000e-11,-4.998314e-06,-4.998314e-06,-9.838629e-07,4.552403e-07,-1.547886e-10,4.386377e-11
5.940000e-11,-4.998725e-06,-4.998725e-06,-6.998418e-07,6.795135e-07,-5.391184e-11,1.731622e-11
5.960000e-11,-4.999231e-06,-4.999231e-06,-4.562756e-07,8.036725e-07,6.898416e-11,-1.557049e-11
5.980000e-11,-4.999765e-06,-4.999765e-06,-2.806106e-07,8.218205e-07,1.537375e-10,-4.039262e-11
6.000000e-11,-5.000269e-06,-5.000269e-06,-1.921311e-07,7.384886e-07,1.630392e-10,-4.692364e-11
6.020000e-11,-5.000693e-06,-5.000693e-06,-1.997316e-07,5.674843e-07,9.617320e-11,-3.441410e-11
6.040000e-11,-5.001005e-06,-5.001005e-06,-3.010165e-07,3.299571e-07,-1.432381e-11,-1.164711e-11
6.060000e-11,-5.001188e-06,-5.001188e-06,-4.828068e-07,5.192679e-08,-1.198058e-10,8.063864e-12
6.080000e-11,-5.001237e-06,-5.001237e-06,-7.229507e-07,-2.384542e-07,-1.776974e-10,1.407365e-11
6.100000e-11,-5.001163e-06,-5.001163e-06,-9.931683e-07,-5.136270e-07,-1.687932e-10,3.912302e-12
6.120000e-11,-5.000982e-06,-5.000982e-06,-1.262543e-06,-7.490949e-07,-1.029288e-10,-1.572491e-11
6.140000e-11,-5.000720e-06,-5.000720e-06,-1.501199e-06,-9.254330e-07,-1.190138e-11,-3.284244e-11
6.160000e-11,-5.000403e-06,-5.000403e-06,-1.683704e-06,-1.029700e-06,6.602893e-11,-3.666162e-11
6.180000e-11,-5.000062e-06,-5.000062e-06,-1.791800e-06,-1.056183e-06,1.026991e-10,-2.331039e-11
6.200000e-11,-4.999725e-06,-4.999725e-06,-1.816188e-06,-1.006457e-06,9.065088e-11,2.214902e-12
6.220000e-11,-4.999421e-06,-4.999421e-06,-1.757185e-06,-8.888182e-07,4.396899e-11,2.868022e-11
6.240000e-11,-4.999174e-06,-4.999174e-06,-1.624278e-06,-7.171725e-07,-1.004300e-11,4.432745e-11
6.260000e-11,-4.999008e-06,-4.999008e-06,-1.434664e-06,-5.095157e-07,-4.400339e-11,4.267443e-11
6.280000e-11,-4.998937e-06,-4.998937e-06,-1.211005e-06,-2.861541e-07,-4.245677e-11,2.550500e-11
6.300000e-11,-4.998972e-06,-4.998972e-06,-9.786946e-07,-6.782829e-08,-7.760612e-12,1.697164e-12
6.320000e-11,-4.999112e-06,-4.999112e-06,-7.629675e-07,1.261006e-07,4.218226e-11,-1.733372e-11
6.340000e-11,-4.999349e-06,-4.999349e-06,-5.861748e-07,2.792576e-07,8.280657e-11,-2.318205e-11
6.360000e-11,-4.999663e-06,-4.999663e-06,-4.655165e-07,3.795347e-07,9.414306e-11,-1.425479e-11
6.380000e-11,-5.000026e-06,-5.000026e-06,-4.114461e-07,4.199569e-07,6.945367e-11,3.886650e-12
6.400000e-11,-5.000400e-06,-5.000400e-06,-4.268758e-07,3.990826e-07,1.764684e-11,2.158248e-11
6.420000e-11,-5.000746e-06,-5.000746e-06,-5.072195e-07,3.209254e-07,-4.124720e-11,2.984716e-11
6.440000e-11,-5.001023e-06,-5.001023e-06,-6.412243e-07,1.944203e-07,-8.520278e-11,2.449023e-11
6.460000e-11,-5.001195e-06,-5.001195e-06,-8.124610e-07,3.249371e-08,-9.968014e-11,7.714679e-12
6.480000e-11,-5.001236e-06,-5.001236e-06,-1.001289e-06,-1.491779e-07,-8.325833e-11,-1.333660e-11
6.500000e-11,-5.001135e-06,-5.001135e-06,-1.187069e-06,-3.336090e-07,-4.712999e-11,-3.014636e-11
6.520000e-11,-5.000896e-06,-5.000896e-06,-1.350379e-06,-5.040240e-07,-9.036874e-12,-3.667102e-11
6.540000e-11,-5.000540e-06,-5.000540e-06,-1.475015e-06,-6.453243e-07,1.528204e-11,-3.169431e-11
6.560000e-11,-5.000104e-06,-5.000104e-06,-1.549560e-06,-7.453824e-07,1.907071e-11,-1.878074e-11
6.580000e-11,-4.999638e-06,-4.999638e-06,-1.568395e-06,-7.960551e-07,6.828747e-12,-4.118517e-12
6.600000e-11,-4.999196e-06,-4.999196e-06,-1.532054e-06,-7.938346e-07,-8.918196e-12,6.530816e-12
6.620000e-11,-4.998834e-06,-4.998834e-06,-1.446907e-06,-7.400837e-07,-1.453087e-11,1.029661e-11
6.640000e-11,-4.998599e-06,-4.998599e-06,-1.324236e-06,-6.408404e-07,-2.379806e-12,8.040408e-12
6.660000e-11,-4.998525e-06,-4.998525e-06,-1.178816e-06,-5.062082e-07,2.524168e-11,3.396094e-12
6.680000e-11,-4.998628e-06,-4.998628e-06,-1.027166e-06,-3.493870e-07,5.717400e-11,6.616415e-13
6.700000e-11,-4.998899e-06,-4.998899e-06,-8.856813e-07,-1.854300e-07,7.875088e-11,2.628369e-12
6.720000e-11,-4.999313e-06,-4.999313e-06,-7.688523e-07,-2.983821e-08,7.878425e-11,9.328266e-12
6.740000e-11,-4.999823e-06,-4.999823e-06,-6.877720e-07,1.028819e-07,5.483086e-11,1.815671e-11
6.760000e-11,-5.000368e-06,-5.000368e-06,-6.490849e-07,2.005628e-07,1.433096e-11,2.517339e-11
6.780000e-11,-5.000883e-06,-5.000883e-06,-6.544852e-07,2.544998e-07,-2.876770e-11,2.689982e-11
6.800000e-11,-5.001305e-06,-5.001305e-06,-7.007978e-07,2.602471e-07,-6.017569e-11,2.179997e-11
6.820000e-11,-5.001578e-06,-5.001578e-06,-7.806072e-07,2.180099e-07,-7.128302e-11,1.085563e-11
6.840000e-11,-5.001668e-06,-5.001668e-06,-8.833354e-07,1.325933e-07,-6.231119e-11,-2.912310e-12
6.860000e-11,-5.001559e-06,-5.001559e-06,-9.966186e-07,1.290927e-08,-4.133105e-11,-1.568214e-11
6.880000e-11,-5.001260e-06,-5.001260e-06,-1.107803e-06,-1.289137e-07,-1.984745e-11,-2.426302e-11
6.900000e-11,-5.000804e-06,-5.000804e-06,-1.205374e-06,-2.787333e-07,-7.188288e-12,-2.713991e-11
6.920000e-11,-5.000244e-06,-5.000244e-06,-1.280152e-06,-4.217931e-07,-6.357872e-12,-2.476633e-11
6.940000e-11,-4.999647e-06,-4.999647e-06,-1.326128e-06,-5.441797e-07,-1.318838e-11,-1.907403e-11
6.960000e-11,-4.999083e-06,-4.999083e-06,-1.340860e-06,-6.341927e-07,-1.899788e-11,-1.248160e-11
6.980000e-11,-4.998622e-06,-4.998622e-06,-1.325431e-06,-6.834885e-07,-1.532768e-11,-6.857407e-12
7.000000e-11,-4.998319e-06,-4.998319e-06,-1.283995e-06,-6.878818e-07,1.562860e-12,-2.870934e-12
7.020000e-11,-4.998212e-06,-4.998212e-06,-1.223023e-06,-6.477237e-07,2.855034e-11,2.975192e-14
7.040000e-11,-4.998316e-06,-4.998316e-06,-1.150354e-06,-5.678177e-07,5.678590e-11,3.058821e-12
7.060000e-11,-4.998621e-06,-4.998621e-06,-1.074205e-06,-4.568823e-07,7.551120e-11,7.247824e-12
7.080000e-11,-4.999090e-06,-4.999090e-06,-1.002251e-06,-3.266173e-07,7.674925e-11,1.272683e-11
7.100000e-11,-4.999670e-06,-4.999670e-06,-9.408878e-07,-1.904728e-07,5.874295e-11,1.847585e-11
7.120000e-11,-5.000291e-06,-5.000291e-06,-8.947454e-07,-6.225072e-08,2.666282e-11,2.267007e-11
7.140000e-11,-5.000882e-06,-5.000882e-06,-8.664609e-07,4.531367e-08,-9.615960e-12,2.346605e-11
7.160000e-11,-5.001371e-06,-5.001371e-06,-8.567125e-07,1.218388e-07,-3.956536e-11,1.986800e-11
7.180000e-11,-5.001701e-06,-5.001701e-06,-8.644545e-07,1.603199e-07,-5.604361e-11,1.226970e-11
7.200000e-11,-5.001833e-06,-5.001833e-06,-8.872888e-07,1.577826e-07,-5.759944e-11,2.411875e-12
7.220000e-11,-5.001751e-06,-5.001751e-06,-9.218979e-07,1.155045e-07,-4.819430e-11,-7.238883e-12
7.240000e-11,-5.001465e-06,-5.001465e-06,-9.644725e-07,3.878848e-08,-3.468801e-11,-1.441711e-11
7.260000e-11,-5.001008e-06,-5.001008e-06,-1.011081e-06,-6.367953e-08,-2.339147e-11,-1.787840e-11
7.280000e-11,-5.000434e-06,-5.000434e-06,-1.057956e-06,-1.808114e-07,-1.730176e-11,-1.775196e-11
7.300000e-11,-4.999811e-06,-4.999811e-06,-1.101687e-06,-3.003247e-07,-1.520347e-11,-1.528695e-11
7.320000e-11,-4.999211e-06,-4.999211e-06,-1.139345e-06,-4.100431e-07,-1.289040e-11,-1.213772e-11
7.340000e-11,-4.998704e-06,-4.998704e-06,-1.168543e-06,-4.991499e-07,-5.781742e-12,-9.544698e-12
7.360000e-11,-4.998350e-06,-4.998350e-06,-1.187492e-06,-5.592614e-07,8.379190e-12,-7.804463e-12
7.380000e-11,-4.998189e-06,-4.998189e-06,-1.195040e-06,-5.852137e-07,2.801457e-11,-6.270216e-12
7.400000e-11,-4.998238e-06,-4.998238e-06,-1.190737e-06,-5.754893e-07,4.805210e-11,-3.857690e-12
7.420000e-11,-4.998491e-06,-4.998491e-06,-1.174894e-06,-5.322496e-07,6.191153e-11,2.170572e-13
7.440000e-11,-4.998917e-06,-4.998917e-06,-1.148641e-06,-4.609871e-07,6.421146e-11,5.851602e-12
7.460000e-11,-4.999465e-06,-4.999465e-06,-1.113939e-06,-3.698442e-07,5.299936e-11,1.192647e-11
7.480000e-11,-5.000071e-06,-5.000071e-06,-1.073530e-06,-2.686861e-07,3.057589e-11,1.670503e-11
7.500000e-11,-5.000663e-06,-5.000663e-06,-1.030798e-06,-1.680317e-07,2.635137e-12,1.857628e-11
7.520000e-11,-5.001173e-06,-5.001173e-06,-9.895267e-07,-7.795943e-08,-2.383552e-11,1.678439e-11
7.540000e-11,-5.001542e-06,-5.001542e-06,-9.535819e-07,-7.104007e-09,-4.297225e-11,1.179543e-11
7.560000e-11,-5.001730e-06,-5.001730e-06,-9.265200e-07,3.815894e-08,-5.179371e-11,5.126915e-12
7.580000e-11,-5.001715e-06,-5.001715e-06,-9.111894e-07,5.426396e-08,-5.068726e-11,-1.277244e-12
7.600000e-11,-5.001502e-06,-5.001502e-06,-9.093682e-07,4.069931e-08,-4.258979e-11,-5.831954e-12
7.620000e-11,-5.001119e-06,-5.001119e-06,-9.214960e-07,-6.729413e-11,-3.136658e-11,-7.894766e-12
7.640000e-11,-5.000611e-06,-5.000611e-06,-9.465478e-07,-6.295826e-08,-2.016093e-11,-7.893261e-12
7.660000e-11,-5.000041e-06,-5.000041e-06,-9.820793e-07,-1.408997e-07,-1.040206e-11,-6.964591e-12
7.680000e-11,-4.999474e-06,-4.999474e-06,-1.024450e-06,-2.256064e-07,-1.792612e-12,-6.305726e-12
7.700000e-11,-4.998978e-06,-4.998978e-06,-1.069204e-06,-3.084515e-07,6.866088e-12,-6.559196e-12
7.720000e-11,-4.998609e-06,-4.998609e-06,-1.111570e-06,-3.813319e-07,1.650518e-11,-7.525316e-12
7.740000e-11,-4.998407e-06,-4.998407e-06,-1.147010e-06,-4.374433e-07,2.687198e-11,-8.320915e-12
7.760000e-11,-4.998394e-06,-4.998394e-06,-1.171753e-06,-4.718950e-07,3.629467e-11,-7.884288e-12
7.780000e-11,-4.998566e-06,-4.998566e-06,-1.183243e-06,-4.821102e-07,4.221589e-11,-5.564139e-12
7.800000e-11,-4.998900e-06,-4.998900e-06,-1.180433e-06,-4.679859e-07,4.223210e-11,-1.501604e-12
7.820000e-11,-4.999354e-06,-4.999354e-06,-1.163899e-06,-4.318047e-07,3.516460e-11,3.373744e-12
7.840000e-11,-4.999872e-06,-4.999872e-06,-1.135752e-06,-3.779201e-07,2.169532e-11,7.721115e-12
7.860000e-11,-5.000392e-06,-5.000392e-06,-1.099358e-06,-3.122547e-07,4.305461e-12,1.034996e-11
7.880000e-11,-5.000853e-06,-5.000853e-06,-1.058920e-06,-2.416654e-07,-1.344519e-11,1.069929e-11
7.900000e-11,-5.001204e-06,-5.001204e-06,-1.018961e-06,-1.732437e-07,-2.799763e-11,9.020864e-12
7.920000e-11,-5.001405e-06,-5.001405e-06,-9.837866e-07,-1.136182e-07,-3.681140e-11,6.201924e-12
7.940000e-11,-5.001439e-06,-5.001439e-06,-9.570006e-07,-6.832733e-08,-3.895901e-11,3.333126e-12
7.960000e-11,-5.001306e-06,-5.001306e-06,-9.411163e-07,-4.131860e-08,-3.513261e-11,1.235926e-12
7.980000e-11,-5.001026e-06,-5.001026e-06,-9.373236e-07,-3.461845e-08,-2.713968e-11,1.649121e-13
8.000000e-11,-5.000637e-06,-5.000637e-06,-9.454228e-07,-4.819839e-08,-1.714830e-11,-1.983964e-13
8.020000e-11,-5.000188e-06,-5.000188e-06,-9.639272e-07,-8.004441e-08,-7.000165e-12,-4.880299e-13
8.040000e-11,-4.999733e-06,-4.999733e-06,-9.903093e-07,-1.264167e-07,2.167857e-12,-1.278513e-12
8.060000e-11,-4.999326e-06,-4.999326e-06,-1.021350e-06,-1.822695e-07,9.917105e-12,-2.778075e-12
8.080000e-11,-4.999011e-06,-4.999011e-06,-1.053544e-06,-2.417856e-07,1.621181e-11,-4.725842e-12
8.100000e-11,-4.998822e-06,-4.998822e-06,-1.083502e-06,-2.989713e-07,2.103910e-11,-6.521125e-12
8.120000e-11,-4.998776e-06,-4.998776e-06,-1.108309e-06,-3.482517e-07,2.415289e-11,-7.503679e-12
8.140000e-11,-4.998872e-06,-4.998872e-06,-1.125798e-06,-3.850078e-07,2.506187e-11,-7.243819e-12
8.160000e-11,-4.999093e-06,-4.999093e-06,-1.134716e-06,-4.060048e-07,2.324959e-11,-5.712475e-12
8.180000e-11,-4.999408e-06,-4.999408e-06,-1.134773e-06,-4.096719e-07,1.850122e-11,-3.270161e-12
8.200000e-11,-4.999775e-06,-4.999775e-06,-1.126588e-06,-3.962090e-07,1.116614e-11,-5.015851e-13
8.220000e-11,-5.000151e-06,-5.000151e-06,-1.111543e-06,-3.675141e-07,2.221032e-12,2.013466e-12
8.240000e-11,-5.000492e-06,-5.000492e-06,-1.091571e-06,-3.269441e-07,-6.907282e-12,3.887965e-12
8.260000e-11,-5.000759e-06,-5.000759e-06,-1.068922e-06,-2.789354e-07,-1.469416e-11,5.003890e-12
8.280000e-11,-5.000927e-06,-5.000927e-06,-1.045911e-06,-2.285274e-07,-1.990885e-11,5.466900e-12
8.300000e-11,-5.000981e-06,-5.000981e-06,-1.024701e-06,-1.808380e-07,-2.190263e-11,5.484047e-12
8.320000e-11,-5.000921e-06,-5.000921e-06,-1.007120e-06,-1.405471e-07,-2.070291e-11,5.234137e-12
8.340000e-11,-5.000761e-06,-5.000761e-06,-9.945225e-07,-1.114393e-07,-1.690647e-11,4.789658e-12
8.360000e-11,-5.000525e-06,-5.000525e-06,-9.877207e-07,-9.605009e-08,-1.144044e-11,4.114277e-12
8.380000e-11,-5.000244e-06,-5.000244e-06,-9.869577e-07,-9.544999e-08,-5.295916e-12,3.121225e-12
8.400000e-11,-4.999953e-06,-4.999953e-06,-9.919352e-07,-1.091841e-07,6.735797e-13,1.753844e-12
8.420000e-11,-4.999686e-06,-4.999686e-06,-1.001880e-06,-1.353683e-07,5.844378e-12,4.775514e-14
8.440000e-11,-4.999470e-06,-4.999470e-06,-1.015641e-06,-1.709276e-07,9.817607e-12,-1.849549e-12
8.460000e-11,-4.999327e-06,-4.999327e-06,-1.031807e-06,-2.119486e-07,1.236583e-11,-3.703232e-12
8.480000e-11,-4.999268e-06,-4.999268e-06,-1.048837e-06,-2.541049e-07,1.338521e-11,-5.244012e-12
8.500000e-11,-4.999293e-06,-4.999293e-06,-1.065191e-06,-2.931108e-07,1.288336e-11,-6.227937e-12
8.520000e-11,-4.999393e-06,-4.999393e-06,-1.079458e-06,-3.251544e-07,1.099834e-11,-6.485982e-12
8.540000e-11,-4.999553e-06,-4.999553e-06,-1.090462e-06,-3.472678e-07,8.019019e-12,-5.955187e-12
8.560000e-11,-4.999749e-06,-4.999749e-06,-1.097356e-06,-3.575976e-07,4.373908e-12,-4.690086e-12
8.580000e-11,-4.999957e-06,-4.999957e-06,-1.099686e-06,-3.555521e-07,5.734101e-13,-2.855734e-12
8.600000e-11,-5.000154e-06,-5.000154e-06,-1.097413e-06,-3.418139e-07,-2.882310e-12,-7.034047e-13
8.620000e-11,-5.000319e-06,-5.000319e-06,-1.090910e-06,-3.182228e-07,-5.597554e-12,1.469754e-12
8.640000e-11,-5.000438e-06,-5.000438e-06,-1.080920e-06,-2.875444e-07,-7.342583e-12,3.372504e-12
8.660000e-11,-5.000501e-06,-5.000501e-06,-1.068476e-06,-2.531534e-07,-8.063255e-12,4.772714e-12
8.680000e-11,-5.000506e-06,-5.000506e-06,-1.054805e-06,-2.186676e-07,-7.844091e-12,5.537760e-12
8.700000e-11,-5.000459e-06,-5.000459e-06,-1.041203e-06,-1.875702e-07,-6.849766e-12,5.649064e-12
8.720000e-11,-5.000369e-06,-5.000369e-06,-1.028919e-06,-1.628614e-07,-5.275036e-12,5.185558e-12
8.740000e-11,-5.000249e-06,-5.000249e-06,-1.019034e-06,-1.467734e-07,-3.321776e-12,4.282717e-12
8.760000e-11,-5.000114e-06,-5.000114e-06,-1.012366e-06,-1.405739e-07,-1.201714e-12,3.084307e-12
8.780000e-11,-4.999980e-06,-4.999980e-06,-1.009402e-06,-1.444770e-07,8.536782e-13,1.707256e-12
8.800000e-11,-4.999859e-06,-4.999859e-06,-1.010264e-06,-1.576642e-07,2.599186e-12,2.336771e-13
8.820000e-11,-4.999763e-06,-4.999763e-06,-1.014716e-06,-1.784104e-07,3.810436e-12,-1.269544e-12
8.840000e-11,-4.999698e-06,-4.999698e-06,-1.022197e-06,-2.042971e-07,4.340221e-12,-2.717587e-12
8.860000e-11,-4.999668e-06,-4.999668e-06,-1.031896e-06,-2.324869e-07,4.172359e-12,-3.982806e-12
8.880000e-11,-4.999672e-06,-4.999672e-06,-1.042838e-06,-2.600308e-07,3.443487e-12,-4.896932e-12
8.900000e-11,-4.999705e-06,-4.999705e-06,-1.053985e-06,-2.841722e-07,2.413923e-12,-5.286155e-12
8.920000e-11,-4.999763e-06,-4.999763e-06,-1.064331e-06,-3.026207e-07,1.390641e-12,-5.027936e-12
8.940000e-11,-4.999838e-06,-4.999838e-06,-1.072995e-06,-3.137645e-07,6.285449e-13,-4.105842e-12
8.960000e-11,-4.999920e-06,-4.999920e-06,-1.079288e-06,-3.168062e-07,2.485297e-13,-2.636816e-12
8.980000e-11,-5.000004e-06,-5.000004e-06,-1.082761e-06,-3.118078e-07,2.060951e-13,-8.555463e-13
9.000000e-11,-5.000080e-06,-5.000080e-06,-1.083229e-06,-2.996465e-07,3.239224e-13,9.415954e-13
9.020000e-11,-5.000144e-06,-5.000144e-06,-1.080768e-06,-2.818889e-07,3.748249e-13,2.473319e-12
9.040000e-11,-5.000191e-06,-5.000191e-06,-1.075694e-06,-2.605985e-07,1.802088e-13,3.542396e-12
9.060000e-11,-5.000219e-06,-5.000219e-06,-1.068523e-06,-2.381021e-07,-3.169053e-13,4.072131e-12
9.080000e-11,-5.000227e-06,-5.000227e-06,-1.059922e-06,-2.167387e-07,-1.033154e-12,4.099814e-12
9.100000e-11,-5.000215e-06,-5.000215e-06,-1.050654e-06,-1.986188e-07,-1.785081e-12,3.734930e-12
9.120000e-11,-5.000186e-06,-5.000186e-06,-1.041510e-06,-1.854184e-07,-2.367500e-12,3.103676e-12
9.140000e-11,-5.000143e-06,-5.000143e-06,-1.033261e-06,-1.782275e-07,-2.633807e-12,2.304773e-12
9.160000e-11,-5.000089e-06,-5.000089e-06,-1.026589e-06,-1.774672e-07,-2.543742e-12,1.393782e-12
9.180000e-11,-5.000030e-06,-5.000030e-06,-1.022049e-06,-1.828796e-07,-2.160820e-12,3.980129e-13
9.200000e-11,-4.999970e-06,-4.999970e-06,-1.020017e-06,-1.935890e-07,-1.605778e-12,-6.506268e-13
9.220000e-11,-4.999915e-06,-4.999915e-06,-1.020668e-06,-2.082247e-07,-9.921345e-13,-1.685380e-12
9.240000e-11,-4.999868e-06,-4.999868e-06,-1.023950e-06,-2.250885e-07,-3.766337e-13,-2.595178e-12
