time,"I(RX2)","I(RX1)","I(RIN1)","I(RIN2)","I(LQ|X2)"
5.440000e-11,-4.142517e-10,1.053635e-09,-5.001979e-06,-5.001979e-06,-1.432811e-06
5.460000e-11,-1.410109e-09,-8.062863e-10,-4.993912e-06,-4.993912e-06,-3.002519e-06
5.480000e-11,-1.883856e-09,-2.261130e-09,-4.986917e-06,-4.986917e-06,-4.302892e-06
5.500000e-11,-1.711796e-09,-2.780854e-09,-4.981570e-06,-4.981570e-06,-5.235329e-06
5.520000e-11,-9.875003e-10,-2.194870e-09,-4.978248e-06,-4.978248e-06,-5.732426e-06
5.540000e-11,1.557731e-11,-7.332262e-10,-4.977106e-06,-4.977106e-06,-5.761964e-06
5.560000e-11,9.410709e-10,1.075003e-09,-4.978090e-06,-4.978090e-06,-5.328415e-06
5.580000e-11,1.472382e-09,2.600096e-09,-4.980953e-06,-4.980953e-06,-4.472238e-06
5.600000e-11,1.438897e-09,3.330230e-09,-4.985304e-06,-4.985304e-06,-3.266885e-06
5.620000e-11,8.700117e-10,3.034408e-09,-4.990653e-06,-4.990653e-06,-1.813264e-06
5.640000e-11,-2.030444e-11,1.821094e-09,-4.996465e-06,-4.996465e-06,-2.316187e-07
5.660000e-11,-9.117252e-10,8.342039e-11,-5.002213e-06,-5.002213e-06,1.348690e-06
5.680000e-11,-1.490526e-09,-1.641300e-09,-5.007418e-06,-5.007418e-06,2.800358e-06
5.700000e-11,-1.557604e-09,-2.846348e-09,-5.011684e-06,-5.011684e-06,4.008852e-06
5.720000e-11,-1.094114e-09,-3.207828e-09,-5.014726e-06,-5.014726e-06,4.881412e-06
5.740000e-11,-2.628402e-10,-2.669979e-09,-5.016381e-06,-5.016381e-06,5.353636e-06
5.760000e-11,6.532751e-10,-1.444050e-09,-5.016609e-06,-5.016609e-06,5.393544e-06
5.780000e-11,1.351739e-09,7.080553e-11,-5.015485e-06,-5.015485e-06,5.003311e-06
5.800000e-11,1.613637e-09,1.414644e-09,-5.013185e-06,-5.013185e-06,4.218845e-06
5.820000e-11,1.373571e-09,2.202489e-09,-5.009957e-06,-5.009957e-06,3.107152e-06
5.840000e-11,7.341886e-10,2.231889e-09,-5.006105e-06,-5.006105e-06,1.761296e-06
5.860000e-11,-7.666811e-11,1.535707e-09,-5.001955e-06,-5.001955e-06,2.929515e-07
5.880000e-11,-7.885674e-10,3.675827e-10,-4.997834e-06,-4.997834e-06,-1.177018e-06
5.900000e-11,-1.180805e-09,-8.765783e-10,-4.994047e-06,-4.994047e-06,-2.528960e-06
5.920000e-11,-1.152713e-09,-1.780823e-09,-4.990860e-06,-4.990860e-06,-3.654551e-06
5.940000e-11,-7.493810e-10,-2.040304e-09,-4.988482e-06,-4.988482e-06,-4.465494e-06
5.960000e-11,-1.366932e-10,-1.560477e-09,-4.987059e-06,-4.987059e-06,-4.900079e-06
5.980000e-11,4.626260e-10,-4.907055e-10,-4.986665e-06,-4.986665e-06,-4.927397e-06
6.000000e-11,8.475899e-10,8.212031e-10,-4.987299e-06,-4.987299e-06,-4.549288e-06
6.020000e-11,9.044996e-10,1.940574e-09,-4.988890e-06,-4.988890e-06,-3.800101e-06
6.040000e-11,6.383887e-10,2.487927e-09,-4.991304e-06,-4.991304e-06,-2.744188e-06
6.060000e-11,1.624949e-10,2.265099e-09,-4.994347e-06,-4.994347e-06,-1.470985e-06
6.080000e-11,-3.474447e-10,1.323494e-09,-4.997788e-06,-4.997788e-06,-8.772236e-08
6.100000e-11,-7.161529e-10,-4.932993e-11,-5.001363e-06,-5.001363e-06,1.289767e-06
6.120000e-11,-8.268147e-10,-1.422042e-09,-5.004803e-06,-5.004803e-06,2.547177e-06
6.140000e-11,-6.552998e-10,-2.361385e-09,-5.007843e-06,-5.007843e-06,3.581590e-06
6.160000e-11,-2.711819e-10,-2.575996e-09,-5.010249e-06,-5.010249e-06,4.309971e-06
6.180000e-11,1.920228e-10,-2.012929e-09,-5.011830e-06,-5.011830e-06,4.675587e-06
6.200000e-11,5.849475e-10,-8.736153e-10,-5.012456e-06,-5.012456e-06,4.652104e-06
6.220000e-11,7.914415e-10,4.557913e-10,-5.012073e-06,-5.012073e-06,4.245365e-06
6.240000e-11,7.626550e-10,1.535277e-09,-5.010705e-06,-5.010705e-06,3.492873e-06
6.260000e-11,5.266856e-10,2.018434e-09,-5.008458e-06,-5.008458e-06,2.460902e-06
6.280000e-11,1.731183e-10,1.767343e-09,-5.005511e-06,-5.005511e-06,1.239149e-06
6.300000e-11,-1.802548e-10,8.969664e-10,-5.002106e-06,-5.002106e-06,-6.691605e-08
6.320000e-11,-4.264904e-10,-2.658637e-10,-4.998525e-06,-4.998525e-06,-1.345416e-06
6.340000e-11,-5.017303e-10,-1.295806e-09,-4.995069e-06,-4.995069e-06,-2.488115e-06
6.360000e-11,-4.013184e-10,-1.816925e-09,-4.992030e-06,-4.992030e-06,-3.399950e-06
6.380000e-11,-1.762461e-10,-1.634356e-09,-4.989668e-06,-4.989668e-06,-4.007020e-06
6.400000e-11,8.735870e-11,-8.032525e-10,-4.988185e-06,-4.988185e-06,-4.262381e-06
6.420000e-11,2.980640e-10,3.899697e-10,-4.987710e-06,-4.987710e-06,-4.149448e-06
6.440000e-11,3.884120e-10,1.527928e-09,-4.988283e-06,-4.988283e-06,-3.682985e-06
6.460000e-11,3.346508e-10,2.208745e-09,-4.989852e-06,-4.989852e-06,-2.907694e-06
6.480000e-11,1.614512e-10,2.186941e-09,-4.992280e-06,-4.992280e-06,-1.894395e-06
6.500000e-11,-6.890133e-11,1.459130e-09,-4.995355e-06,-4.995355e-06,-7.338398e-07
6.520000e-11,-2.785177e-10,2.644803e-10,-4.998809e-06,-4.998809e-06,4.714693e-07
6.540000e-11,-3.995531e-10,-1.000062e-09,-5.002342e-06,-5.002342e-06,1.616688e-06
6.560000e-11,-3.951788e-10,-1.919355e-09,-5.005649e-06,-5.005649e-06,2.604179e-06
6.580000e-11,-2.694843e-10,-2.204297e-09,-5.008445e-06,-5.008445e-06,3.352089e-06
6.600000e-11,-6.379003e-11,-1.788946e-09,-5.010493e-06,-5.010493e-06,3.801108e-06
6.620000e-11,1.586110e-10,-8.465557e-10,-5.011621e-06,-5.011621e-06,3.918940e-06
6.640000e-11,3.336067e-10,2.790831e-10,-5.011742e-06,-5.011742e-06,3.702400e-06
6.660000e-11,4.160517e-10,1.199638e-09,-5.010854e-06,-5.010854e-06,3.177128e-06
6.680000e-11,3.918858e-10,1.618600e-09,-5.009045e-06,-5.009045e-06,2.395013e-06
6.700000e-11,2.793292e-10,1.429507e-09,-5.006485e-06,-5.006485e-06,1.429382e-06
6.720000e-11,1.198203e-10,7.434226e-10,-5.003404e-06,-5.003404e-06,3.682263e-07
6.740000e-11,-3.728543e-11,-1.605611e-10,-5.000075e-06,-5.000075e-06,-6.939801e-07
6.760000e-11,-1.506023e-10,-9.409197e-10,-4.996789e-06,-4.996789e-06,-1.665012e-06
6.780000e-11,-1.980092e-10,-1.316037e-09,-4.993828e-06,-4.993828e-06,-2.463171e-06
6.800000e-11,-1.803655e-10,-1.159945e-09,-4.991439e-06,-4.991439e-06,-3.024236e-06
6.820000e-11,-1.175720e-10,-5.394553e-10,-4.989817e-06,-4.989817e-06,-3.306478e-06
6.840000e-11,-3.942454e-11,3.173049e-10,-4.989086e-06,-4.989086e-06,-3.293507e-06
6.860000e-11,2.500395e-11,1.106588e-09,-4.989291e-06,-4.989291e-06,-2.994895e-06
6.880000e-11,5.591323e-11,1.556662e-09,-4.990396e-06,-4.990396e-06,-2.444666e-06
6.900000e-11,4.707840e-11,1.519438e-09,-4.992289e-06,-4.992289e-06,-1.697769e-06
6.920000e-11,5.527108e-12,1.015786e-09,-4.994797e-06,-4.994797e-06,-8.247716e-07
6.940000e-11,-5.229892e-11,2.215160e-10,-4.997694e-06,-4.997694e-06,9.481504e-08
6.960000e-11,-1.060833e-10,-5.983700e-10,-5.000732e-06,-5.000732e-06,9.799275e-07
6.980000e-11,-1.371653e-10,-1.182551e-09,-5.003653e-06,-5.003653e-06,1.755275e-06
7.000000e-11,-1.329353e-10,-1.360756e-09,-5.006215e-06,-5.006215e-06,2.357818e-06
7.020000e-11,-8.958828e-11,-1.106236e-09,-5.008211e-06,-5.008211e-06,2.741809e-06
7.040000e-11,-1.309449e-11,-5.370519e-10,-5.009484e-06,-5.009484e-06,2.882037e-06
7.060000e-11,8.166387e-11,1.318903e-10,-5.009942e-06,-5.009942e-06,2.775172e-06
7.080000e-11,1.736240e-10,6.673150e-10,-5.009561e-06,-5.009561e-06,2.439237e-06
7.100000e-11,2.399968e-10,8.981968e-10,-5.008389e-06,-5.008389e-06,1.911311e-06
7.120000e-11,2.618533e-10,7.707563e-10,-5.006539e-06,-5.006539e-06,1.243696e-06
7.140000e-11,2.296591e-10,3.602232e-10,-5.004178e-06,-5.004178e-06,4.988375e-07
7.160000e-11,1.471326e-10,-1.625245e-10,-5.001514e-06,-5.001514e-06,-2.565228e-07
7.180000e-11,3.184446e-11,-5.957104e-10,-4.998775e-06,-4.998775e-06,-9.573879e-07
7.200000e-11,-8.831329e-11,-7.788908e-10,-4.996193e-06,-4.996193e-06,-1.546133e-06
7.220000e-11,-1.823830e-10,-6.472952e-10,-4.993981e-06,-4.993981e-06,-1.977188e-06
7.240000e-11,-2.254782e-10,-2.503056e-10,-4.992317e-06,-4.992317e-06,-2.220408e-06
7.260000e-11,-2.069415e-10,2.705777e-10,-4.991330e-06,-4.991330e-06,-2.262933e-06
7.280000e-11,-1.345727e-10,7.346247e-10,-4.991087e-06,-4.991087e-06,-2.109497e-06
7.300000e-11,-3.301891e-11,9.857392e-10,-4.991594e-06,-4.991594e-06,-1.781269e-06
7.320000e-11,6.367976e-11,9.446787e-10,-4.992791e-06,-4.992791e-06,-1.313352e-06
7.340000e-11,1.232545e-10,6.322984e-10,-4.994561e-06,-4.994561e-06,-7.512145e-07
7.360000e-11,1.263929e-10,1.574640e-10,-4.996744e-06,-4.996744e-06,-1.463465e-07
7.380000e-11,7.393283e-11,-3.242083e-10,-4.999145e-06,-4.999145e-06,4.484237e-07
7.400000e-11,-1.279279e-11,-6.649959e-10,-5.001557e-06,-5.001557e-06,9.835253e-07
7.420000e-11,-9.900381e-11,-7.736714e-10,-5.003777e-06,-5.003777e-06,1.416722e-06
7.440000e-11,-1.487583e-10,-6.418736e-10,-5.005624e-06,-5.005624e-06,1.716334e-06
7.460000e-11,-1.382448e-10,-3.406569e-10,-5.006951e-06,-5.006951e-06,1.863371e-06
7.480000e-11,-6.522465e-11,9.675411e-12,-5.007661e-06,-5.007661e-06,1.852497e-06
7.500000e-11,4.906273e-11,2.843602e-10,-5.007714e-06,-5.007714e-06,1.691800e-06
7.520000e-11,1.665972e-10,3.972247e-10,-5.007124e-06,-5.007124e-06,1.401473e-06
7.540000e-11,2.457745e-10,3.272908e-10,-5.005963e-06,-5.005963e-06,1.011563e-06
7.560000e-11,2.564765e-10,1.208718e-10,-5.004348e-06,-5.004348e-06,5.589988e-07
7.580000e-11,1.914913e-10,-1.298860e-10,-5.002432e-06,-5.002432e-06,8.417126e-08
7.600000e-11,6.991563e-11,-3.229627e-10,-5.000386e-06,-5.000386e-06,-3.726063e-07
7.620000e-11,-6.898541e-11,-3.834301e-10,-4.998387e-06,-4.998387e-06,-7.744600e-07
7.640000e-11,-1.794608e-10,-2.884644e-10,-4.996599e-06,-4.996599e-06,-1.090846e-06
7.660000e-11,-2.256164e-10,-7.246168e-11,-4.995162e-06,-4.995162e-06,-1.299751e-06
7.680000e-11,-1.944130e-10,1.882292e-10,-4.994176e-06,-4.994176e-06,-1.389068e-06
7.700000e-11,-1.004323e-10,4.042899e-10,-4.993701e-06,-4.993701e-06,-1.357084e-06
7.720000e-11,1.947953e-11,5.051221e-10,-4.993748e-06,-4.993748e-06,-1.212098e-06
7.740000e-11,1.198075e-10,4.620371e-10,-4.994285e-06,-4.994285e-06,-9.712540e-07
7.760000e-11,1.631975e-10,2.954800e-10,-4.995242e-06,-4.995242e-06,-6.587115e-07
7.780000e-11,1.342463e-10,6.491068e-11,-4.996519e-06,-4.996519e-06,-3.033382e-07
7.800000e-11,4.508655e-11,-1.539218e-10,-4.997996e-06,-4.997996e-06,6.387402e-08
7.820000e-11,-6.932471e-11,-2.955651e-10,-4.999549e-06,-4.999549e-06,4.124410e-07
7.840000e-11,-1.644190e-10,-3.259069e-10,-5.001053e-06,-5.001053e-06,7.148450e-07
7.860000e-11,-2.027343e-10,-2.509100e-10,-5.002401e-06,-5.002401e-06,9.486264e-07
7.880000e-11,-1.678450e-10,-1.110344e-10,-5.003505e-06,-5.003505e-06,1.097957e-06
7.900000e-11,-7.031339e-11,3.560059e-11,-5.004302e-06,-5.004302e-06,1.154601e-06
7.920000e-11,5.646400e-11,1.346610e-10,-5.004756e-06,-5.004756e-06,1.118214e-06
7.940000e-11,1.688041e-10,1.539635e-10,-5.004861e-06,-5.004861e-06,9.960066e-07
7.960000e-11,2.288397e-10,9.274275e-11,-5.004633e-06,-5.004633e-06,8.018129e-07
7.980000e-11,2.180938e-10,-2.061638e-11,-5.004106e-06,-5.004106e-06,5.546788e-07
8.000000e-11,1.435385e-10,-1.406959e-10,-5.003334e-06,-5.003334e-06,2.770884e-07
8.020000e-11,3.410384e-11,-2.221017e-10,-5.002376e-06,-5.002376e-06,-7.009121e-09
8.040000e-11,-7.074635e-11,-2.352411e-10,-5.001299e-06,-5.001299e-06,-2.742073e-07
8.060000e-11,-1.358347e-10,-1.755051e-10,-5.000170e-06,-5.000170e-06,-5.035195e-07
8.080000e-11,-1.428370e-10,-6.318758e-11,-4.999053e-06,-4.999053e-06,-6.779776e-07
8.100000e-11,-9.601532e-11,6.515965e-11,-4.998011e-06,-4.998011e-06,-7.858360e-07
8.120000e-11,-1.929255e-11,1.703331e-10,-4.997099e-06,-4.997099e-06,-8.212996e-07
8.140000e-11,5.382854e-11,2.239781e-10,-4.996366e-06,-4.996366e-06,-7.847404e-07
8.160000e-11,9.338495e-11,2.172930e-10,-4.995856e-06,-4.995856e-06,-6.824041e-07
8.180000e-11,8.405887e-11,1.622356e-10,-4.995600e-06,-4.995600e-06,-5.256522e-07
8.200000e-11,3.022891e-11,8.534567e-11,-4.995623e-06,-4.995623e-06,-3.298144e-07
8.220000e-11,-4.659090e-11,1.690252e-11,-4.995933e-06,-4.995933e-06,-1.127606e-07
8.240000e-11,-1.165512e-10,-2.037895e-11,-4.996525e-06,-4.996525e-06,1.066829e-07
8.260000e-11,-1.528863e-10,-1.901449e-11,-4.997376e-06,-4.997376e-06,3.103343e-07
8.280000e-11,-1.415805e-10,1.175055e-11,-4.998445e-06,-4.998445e-06,4.821394e-07
8.300000e-11,-8.583820e-11,5.075291e-11,-4.999671e-06,-4.999671e-06,6.094163e-07
8.320000e-11,-4.067182e-12,7.388078e-11,-5.000977e-06,-5.000977e-06,6.837668e-07
8.340000e-11,7.744174e-11,6.366675e-11,-5.002271e-06,-5.002271e-06,7.015887e-07
8.360000e-11,1.341038e-10,1.595083e-11,-5.003455e-06,-5.003455e-06,6.641641e-07
8.380000e-11,1.512794e-10,-5.867036e-11,-5.004428e-06,-5.004428e-06,5.773316e-07
8.400000e-11,1.283392e-10,-1.388695e-10,-5.005099e-06,-5.005099e-06,4.507857e-07
8.420000e-11,7.749094e-11,-2.003525e-10,-5.005394e-06,-5.005394e-06,2.970786e-07
8.440000e-11,1.828489e-11,-2.243691e-10,-5.005264e-06,-5.005264e-06,1.304209e-07
8.460000e-11,-2.982398e-11,-2.038809e-10,-5.004695e-06,-5.004695e-06,-3.460727e-08
8.480000e-11,-5.403909e-11,-1.453183e-10,-5.003709e-06,-5.003709e-06,-1.843169e-07
8.500000e-11,-5.171024e-11,-6.556601e-11,-5.002368e-06,-5.002368e-06,-3.070346e-07
8.520000e-11,-2.988935e-11,1.444383e-11,-5.000771e-06,-5.000771e-06,-3.939968e-07
8.540000e-11,-1.584851e-12,7.701058e-11,-4.999045e-06,-4.999045e-06,-4.399462e-07
8.560000e-11,1.957712e-11,1.131309e-10,-4.997336e-06,-4.997336e-06,-4.433933e-07
8.580000e-11,2.424393e-11,1.242876e-10,-4.995797e-06,-4.995797e-06,-4.065353e-07
8.600000e-11,1.016760e-11,1.201605e-10,-4.994574e-06,-4.994574e-06,-3.348590e-07
8.620000e-11,-1.771012e-11,1.134038e-10,-4.993788e-06,-4.993788e-06,-2.364778e-07
8.640000e-11,-4.958305e-11,1.136852e-10,-4.993528e-06,-4.993528e-06,-1.212775e-07
8.660000e-11,-7.443296e-11,1.233750e-10,-4.993833e-06,-4.993833e-06,4.345365e-11
8.680000e-11,-8.366219e-11,1.365452e-10,-4.994695e-06,-4.994695e-06,1.169478e-07
8.700000e-11,-7.357942e-11,1.416049e-10,-4.996050e-06,-4.996050e-06,2.199577e-07
8.720000e-11,-4.614834e-11,1.264538e-10,-4.997788e-06,-4.997788e-06,3.014030e-07
8.740000e-11,-8.023175e-12,8.406145e-11,-4.999759e-06,-4.999759e-06,3.559612e-07
8.760000e-11,3.162113e-11,1.622060e-11,-5.001789e-06,-5.001789e-06,3.809552e-07
8.780000e-11,6.371561e-11,-6.604402e-11,-5.003692e-06,-5.003692e-06,3.763984e-07
8.800000e-11,8.163921e-11,-1.456165e-10,-5.005291e-06,-5.005291e-06,3.448007e-07
8.820000e-11,8.271997e-11,-2.047966e-10,-5.006436e-06,-5.006436e-06,2.907708e-07
8.840000e-11,6.861113e-11,-2.310760e-10,-5.007013e-06,-5.007013e-06,2.204637e-07
8.860000e-11,4.454106e-11,-2.210067e-10,-5.006962e-06,-5.006962e-06,1.409355e-07
8.880000e-11,1.768483e-11,-1.807534e-10,-5.006282e-06,-5.006282e-06,5.946889e-08
8.900000e-11,-4.905799e-12,-1.232390e-10,-5.005029e-06,-5.005029e-06,-1.706723e-08
8.920000e-11,-1.827187e-11,-6.311458e-11,-5.003314e-06,-5.003314e-06,-8.277107e-08
8.940000e-11,-2.088044e-11,-1.159476e-11,-5.001294e-06,-5.001294e-06,-1.331314e-07
8.960000e-11,-1.492643e-11,2.682896e-11,-4.999152e-06,-4.999152e-06,-1.652954e-07
8.980000e-11,-5.476200e-12,5.461602e-11,-4.997085e-06,-4.997085e-06,-1.781699e-07
9.000000e-11,1.331191e-12,7.845267e-11,-4.995283e-06,-4.995283e-06,-1.723629e-07
9.020000e-11,4.895688e-13,1.048876e-10,-4.993910e-06,-4.993910e-06,-1.499824e-07
9.040000e-11,-9.977258e-12,1.362714e-10,-4.993090e-06,-4.993090e-06,-1.143256e-07
9.060000e-11,-2.809606e-11,1.687582e-10,-4.992896e-06,-4.992896e-06,-6.949258e-08
9.080000e-11,-4.838339e-11,1.932208e-10,-4.993341e-06,-4.993341e-06,-1.996699e-08
9.100000e-11,-6.357205e-11,1.986950e-10,-4.994380e-06,-4.994380e-06,2.979824e-08
9.120000e-11,-6.708883e-11,1.769198e-10,-4.995914e-06,-4.995914e-06,7.575422e-08
9.140000e-11,-5.544372e-11,1.261105e-10,-4.997799e-06,-4.997799e-06,1.145600e-07
9.160000e-11,-2.967603e-11,5.243477e-11,-4.999861e-06,-4.999861e-06,1.437977e-07
9.180000e-11,4.698995e-12,-3.138870e-11,-5.001913e-06,-5.001913e-06,1.620872e-07
9.200000e-11,3.928219e-11,-1.098093e-10,-5.003770e-06,-5.003770e-06,1.691017e-07
9.220000e-11,6.540836e-11,-1.690461e-10,-5.005268e-06,-5.005268e-06,1.654900e-07
9.240000e-11,7.689561e-11,-2.008696e-10,-5.006279e-06,-5.006279e-06,1.527212e-07
9.260000e-11,7.196843e-11,-2.042671e-10,-5.006718e-06,-5.006718e-06,1.328730e-07
9.280000e-11,5.368258e-11,-1.845824e-10,-5.006557e-06,-5.006557e-06,1.083866e-07
9.300000e-11,2.871318e-11,-1.506922e-10,-5.005819e-06,-5.005819e-06,8.181279e-08
9.320000e-11,4.954214e-12,-1.114685e-10,-5.004580e-06,-5.004580e-06,5.557323e-08
9.340000e-11,-1.120069e-11,-7.292105e-11,-5.002959e-06,-5.002959e-06,3.175693e-08
9.360000e-11,-1.692431e-11,-3.700941e-11,-5.001109e-06,-5.001109e-06,1.196786e-08
9.380000e-11,-1.365050e-11,-2.365850e-12,-4.999196e-06,-4.999196e-06,-2.766310e-09
9.400000e-11,-6.191212e-12,3.360458e-11,-4.997391e-06,-4.997391e-06,-1.202071e-08
9.420000e-11,-6.475841e-13,7.227536e-11,-4.995851e-06,-4.995851e-06,-1.593771e-08
9.440000e-11,-1.916748e-12,1.120786e-10,-4.994705e-06,-4.994705e-06,-1.513774e-08
9.460000e-11,-1.172388e-11,1.482146e-10,-4.994044e-06,-4.994044e-06,-1.058995e-08
9.480000e-11,-2.789398e-11,1.738702e-10,-4.993915e-06,-4.993915e-06,-3.459223e-09
9.500000e-11,-4.510809e-11,1.824277e-10,-4.994316e-06,-4.994316e-06,5.052034e-09
9.520000e-11,-5.684128e-11,1.697870e-10,-4.995199e-06,-4.995199e-06,1.384952e-08
9.540000e-11,-5.775777e-11,1.359334e-10,-4.996476e-06,-4.996476e-06,2.206429e-08
9.560000e-11,-4.568991e-11,8.521312e-11,-4.998027e-06,-4.998027e-06,2.912969e-08
9.580000e-11,-2.249917e-11,2.527977e-11,-4.999710e-06,-4.999710e-06,3.481129e-08
9.600000e-11,6.465207e-12,-3.485907e-11,-5.001378e-06,-5.001378e-06,3.918861e-08
9.620000e-11,3.408850e-11,-8.699747e-11,-5.002888e-06,-5.002888e-06,4.259363e-08
9.640000e-11,5.376447e-11,-1.254035e-10,-5.004114e-06,-5.004114e-06,4.551612e-08
9.660000e-11,6.142249e-11,-1.475704e-10,-5.004959e-06,-5.004959e-06,4.848985e-08
9.680000e-11,5.662897e-11,-1.539743e-10,-5.005360e-06,-5.005360e-06,5.197607e-08
9.700000e-11,4.243727e-11,-1.471049e-10,-5.005295e-06,-5.005295e-06,5.626099e-08
9.720000e-11,2.410974e-11,-1.302259e-10,-5.004781e-06,-5.004781e-06,6.138195e-08
9.740000e-11,7.217582e-12,-1.063286e-10,-5.003874e-06,-5.003874e-06,6.709340e-08
9.760000e-11,-4.191450e-12,-7.758210e-11,-5.002662e-06,-5.002662e-06,7.287849e-08
9.780000e-11,-8.736088e-12,-4.535387e-11,-5.001255e-06,-5.001255e-06,7.800589e-08
9.800000e-11,-7.814595e-12,-1.065174e-11,-4.999778e-06,-4.999778e-06,8.162534e-08
9.820000e-11,-4.729399e-12,2.528606e-11,-4.998358e-06,-4.998358e-06,8.289005e-08
9.840000e-11,-3.207035e-12,6.054119e-11,-4.997113e-06,-4.997113e-06,8.108960e-08
9.860000e-11,-5.881893e-12,9.240403e-11,-4.996144e-06,-4.996144e-06,7.577553e-08
9.880000e-11,-1.328546e-11,1.176552e-10,-4.995524e-06,-4.995524e-06,6.686134e-08
9.900000e-11,-2.366858e-11,1.331508e-10,-4.995297e-06,-4.995297e-06,5.468201e-08
9.920000e-11,-3.367083e-11,1.365239e-10,-4.995470e-06,-4.995470e-06,4.000220e-08
9.940000e-11,-3.955510e-11,1.267866e-10,-4.996018e-06,-4.996018e-06,2.396894e-08
9.960000e-11,-3.854748e-11,1.046567e-10,-4.996884e-06,-4.996884e-06,8.011696e-09
9.980000e-11,-2.981590e-11,7.252088e-11,-4.997988e-06,-4.997988e-06,-6.300811e-09
1.000000e-10,-1.477340e-11,3.405210e-11,-4.999232e-06,-4.999232e-06,-1.743107e-08
1.002000e-10,-2.576574e-10,3.697497e-06,-5.000463e-06,-5.000463e-06,-2.400108e-08
1.004000e-10,-1.814285e-10,8.709630e-06,-5.001713e-06,-5.001713e-06,-2.504992e-08
1.006000e-10,-8.335394e-11,1.386120e-05,-5.002927e-06,-5.002927e-06,-2.010614e-08
1.008000e-10,-3.208722e-11,1.896204e-05,-5.004045e-06,-5.004045e-06,-9.246261e-09
1.010000e-10,2.404873e-11,2.405793e-05,-5.004967e-06,-5.004967e-06,6.918185e-09
1.012000e-10,8.822989e-11,2.917687e-05,-5.005566e-06,-5.005566e-06,2.730863e-08
1.014000e-10,1.265356e-10,3.430940e-05,-5.005727e-06,-5.005727e-06,5.047611e-08
1.016000e-10,1.150844e-10,3.943314e-05,-5.005387e-06,-5.005387e-06,7.471869e-08
1.018000e-10,5.869691e-11,4.453165e-05,-5.004564e-06,-5.004564e-06,9.822661e-08
1.020000e-10,-1.493861e-11,4.960263e-05,-5.003353e-06,-5.003353e-06,1.192557e-07
1.022000e-10,-7.164237e-11,5.465699e-05,-5.001906e-06,-5.001906e-06,1.363073e-07
1.024000e-10,-8.766655e-11,5.971156e-05,-5.000395e-06,-5.000395e-06,1.482767e-07
1.026000e-10,-6.010208e-11,6.477994e-05,-4.998992e-06,-4.998992e-06,1.545378e-07
1.028000e-10,-6.812044e-12,6.986600e-05,-4.997835e-06,-4.997835e-06,1.549574e-07
1.030000e-10,4.348262e-11,7.496314e-05,-4.997027e-06,-4.997027e-06,1.498570e-07
1.032000e-10,6.575307e-11,8.005866e-05,-4.996623e-06,-4.996623e-06,1.399506e-07
1.034000e-10,5.054456e-11,8.514077e-05,-4.996642e-06,-4.996642e-06,1.262746e-07
1.036000e-10,7.557064e-12,9.020416e-05,-4.997069e-06,-4.997069e-06,1.101096e-07
1.038000e-10,-4.028535e-11,9.525172e-05,-4.997855e-06,-4.997855e-06,9.288828e-08
1.040000e-10,-6.878480e-11,1.002920e-04,-4.998919e-06,-4.998919e-06,7.608454e-08
1.042000e-10,-6.428198e-11,1.053343e-04,-5.000145e-06,-5.000145e-06,6.109532e-08
1.044000e-10,-2.962160e-11,1.103836e-04,-5.001388e-06,-5.001388e-06,4.913197e-08
1.046000e-10,1.826866e-11,1.154388e-04,-5.002495e-06,-5.002495e-06,4.113768e-08
1.048000e-10,5.745818e-11,1.204940e-04,-5.003328e-06,-5.003328e-06,3.773797e-08
1.050000e-10,7.182706e-11,1.255415e-04,-5.003790e-06,-5.003790e-06,3.922359e-08
1.052000e-10,5.816603e-11,1.305763e-04,-5.003840e-06,-5.003840e-06,4.556159e-08
1.054000e-10,2.638811e-11,1.355977e-04,-5.003499e-06,-5.003499e-06,5.643075e-08
1.056000e-10,-6.635776e-12,1.406090e-04,-5.002836e-06,-5.002836e-06,7.127764e-08
1.058000e-10,-2.599259e-11,1.456156e-04,-5.001957e-06,-5.001957e-06,8.938692e-08
1.060000e-10,-2.572966e-11,1.506215e-04,-5.000986e-06,-5.000986e-06,1.099558e-07
1.062000e-10,-1.064796e-11,1.556279e-04,-5.000046e-06,-5.000046e-06,1.321619e-07
1.064000e-10,7.500000e-12,1.606326e-04,-4.999246e-06,-4.999246e-06,1.552163e-07
1.066000e-10,1.692595e-11,1.656314e-04,-4.998671e-06,-4.998671e-06,1.784022e-07
1.068000e-10,1.199550e-11,1.706206e-04,-4.998372e-06,-4.998372e-06,2.011013e-07
1.070000e-10,-4.410323e-12,1.755983e-04,-4.998364e-06,-4.998364e-06,2.228144e-07
1.072000e-10,-2.319223e-11,1.805652e-04,-4.998624e-06,-4.998624e-06,2.431762e-07
1.074000e-10,-3.433639e-11,1.855238e-04,-4.999097e-06,-4.999097e-06,2.619622e-07
1.076000e-10,-3.218202e-11,1.904767e-04,-4.999700e-06,-4.999700e-06,2.790823e-07
1.078000e-10,-1.792723e-11,1.954253e-04,-5.000336e-06,-5.000336e-06,2.945589e-07
1.080000e-10,1.651837e-12,2.003695e-04,-5.000910e-06,-5.000910e-06,3.084933e-07
1.082000e-10,1.821642e-11,2.053071e-04,-5.001343e-06,-5.001343e-06,3.210284e-07
1.084000e-10,2.623000e-11,2.102361e-04,-5.001582e-06,-5.001582e-06,3.323191e-07
