time,"V(B11|XBFR1)","V(B21|XBFR1)","I(B11|XBFR1)","I(B21|XBFR1)"
6.520000e-11,-8.921975e-07,-8.628403e-07,-4.723611e-05,4.545820e-05
6.540000e-11,-1.158363e-06,-1.122581e-06,-4.721820e-05,4.547294e-05
6.560000e-11,-1.237064e-06,-1.200855e-06,-4.719755e-05,4.549009e-05
6.580000e-11,-1.124617e-06,-1.093100e-06,-4.717741e-05,4.550696e-05
6.600000e-11,-8.464021e-07,-8.233672e-07,-4.716078e-05,4.552094e-05
6.620000e-11,-4.516726e-07,-4.395558e-07,-4.715001e-05,4.553002e-05
6.640000e-11,-5.104984e-09,-5.075514e-09,-4.714647e-05,4.553299e-05
6.660000e-11,4.235261e-07,4.116069e-07,-4.715040e-05,4.552967e-05
6.680000e-11,7.699978e-07,7.477562e-07,-4.716092e-05,4.552086e-05
6.700000e-11,9.850809e-07,9.557418e-07,-4.717617e-05,4.550816e-05
6.720000e-11,1.041432e-06,1.009591e-06,-4.719365e-05,4.549367e-05
6.740000e-11,9.369577e-07,9.078821e-07,-4.721060e-05,4.547968e-05
6.760000e-11,6.942089e-07,6.727839e-07,-4.722445e-05,4.546825e-05
6.780000e-11,3.559761e-07,3.456207e-07,-4.723320e-05,4.546100e-05
6.800000e-11,-2.211054e-08,-2.017370e-08,-4.723572e-05,4.545885e-05
6.820000e-11,-3.806960e-07,-3.675726e-07,-4.723191e-05,4.546190e-05
6.840000e-11,-6.659988e-07,-6.446580e-07,-4.722262e-05,4.546949e-05
6.860000e-11,-8.378021e-07,-8.122437e-07,-4.720952e-05,4.548030e-05
6.880000e-11,-8.749549e-07,-8.493325e-07,-4.719478e-05,4.549256e-05
6.900000e-11,-7.776798e-07,-7.556378e-07,-4.718069e-05,4.550434e-05
6.920000e-11,-5.665352e-07,-5.508500e-07,-4.716936e-05,4.551385e-05
6.940000e-11,-2.783879e-07,-2.708389e-07,-4.716237e-05,4.551972e-05
6.960000e-11,3.984586e-08,3.851807e-08,-4.716059e-05,4.552122e-05
6.980000e-11,3.386708e-07,3.288184e-07,-4.716409e-05,4.551829e-05
7.000000e-11,5.735608e-07,5.566799e-07,-4.717211e-05,4.551160e-05
7.020000e-11,7.114823e-07,6.901541e-07,-4.718327e-05,4.550232e-05
7.040000e-11,7.354591e-07,7.130658e-07,-4.719573e-05,4.549199e-05
7.060000e-11,6.465470e-07,6.267306e-07,-4.720755e-05,4.548222e-05
7.080000e-11,4.629790e-07,4.489463e-07,-4.721695e-05,4.547444e-05
7.100000e-11,2.166954e-07,2.105652e-07,-4.722258e-05,4.546976e-05
7.120000e-11,-5.211936e-08,-4.971875e-08,-4.722375e-05,4.546875e-05
7.140000e-11,-3.015545e-07,-2.915200e-07,-4.722047e-05,4.547140e-05
7.160000e-11,-4.944743e-07,-4.789135e-07,-4.721344e-05,4.547718e-05
7.180000e-11,-6.039812e-07,-5.856863e-07,-4.720389e-05,4.548507e-05
7.200000e-11,-6.170458e-07,-5.989359e-07,-4.719339e-05,4.549380e-05
7.220000e-11,-5.358480e-07,-5.205214e-07,-4.718357e-05,4.550200e-05
7.240000e-11,-3.767531e-07,-3.662043e-07,-4.717588e-05,4.550844e-05
7.260000e-11,-1.672079e-07,-1.626804e-07,-4.717140e-05,4.551220e-05
7.280000e-11,5.887743e-08,5.696310e-08,-4.717067e-05,4.551283e-05
7.300000e-11,2.665124e-07,2.585914e-07,-4.717364e-05,4.551036e-05
7.320000e-11,4.249490e-07,4.122946e-07,-4.717971e-05,4.550531e-05
7.340000e-11,5.121628e-07,4.967669e-07,-4.718783e-05,4.549855e-05
7.360000e-11,5.178505e-07,5.021606e-07,-4.719670e-05,4.549121e-05
7.380000e-11,4.445378e-07,4.310602e-07,-4.720492e-05,4.548440e-05
7.400000e-11,3.066866e-07,2.975302e-07,-4.721126e-05,4.547914e-05
7.420000e-11,1.280020e-07,1.244824e-07,-4.721484e-05,4.547616e-05
7.440000e-11,-6.257878e-08,-6.016277e-08,-4.721523e-05,4.547580e-05
7.460000e-11,-2.355378e-07,-2.278998e-07,-4.721251e-05,4.547802e-05
7.480000e-11,-3.653151e-07,-3.539677e-07,-4.720722e-05,4.548238e-05
7.500000e-11,-4.340341e-07,-4.209476e-07,-4.720028e-05,4.548812e-05
7.520000e-11,-4.338781e-07,-4.211152e-07,-4.719283e-05,4.549432e-05
7.540000e-11,-3.678256e-07,-3.572316e-07,-4.718600e-05,4.550002e-05
7.560000e-11,-2.487180e-07,-2.417025e-07,-4.718082e-05,4.550435e-05
7.580000e-11,-9.688448e-08,-9.429064e-08,-4.717798e-05,4.550673e-05
7.600000e-11,6.325132e-08,6.121303e-08,-4.717783e-05,4.550686e-05
7.620000e-11,2.070336e-07,2.007985e-07,-4.718028e-05,4.550484e-05
7.640000e-11,3.133126e-07,3.039139e-07,-4.718484e-05,4.550105e-05
7.660000e-11,3.675061e-07,3.564469e-07,-4.719074e-05,4.549615e-05
7.680000e-11,3.635496e-07,3.525849e-07,-4.719702e-05,4.549094e-05
7.700000e-11,3.044765e-07,2.953288e-07,-4.720272e-05,4.548622e-05
7.720000e-11,2.015886e-07,1.956476e-07,-4.720698e-05,4.548268e-05
7.740000e-11,7.239120e-08,7.047173e-08,-4.720922e-05,4.548081e-05
7.760000e-11,-6.233959e-08,-6.012196e-08,-4.720919e-05,4.548081e-05
7.780000e-11,-1.818694e-07,-1.760787e-07,-4.720698e-05,4.548263e-05
7.800000e-11,-2.686681e-07,-2.604002e-07,-4.720302e-05,4.548589e-05
7.820000e-11,-3.109409e-07,-3.015963e-07,-4.719800e-05,4.549005e-05
7.840000e-11,-3.041694e-07,-2.952079e-07,-4.719272e-05,4.549444e-05
7.860000e-11,-2.514770e-07,-2.442002e-07,-4.718800e-05,4.549838e-05
7.880000e-11,-1.628199e-07,-1.582091e-07,-4.718452e-05,4.550128e-05
7.900000e-11,-5.318340e-08,-5.179530e-08,-4.718276e-05,4.550276e-05
7.920000e-11,5.990081e-08,5.798461e-08,-4.718292e-05,4.550264e-05
7.940000e-11,1.591155e-07,1.542878e-07,-4.718488e-05,4.550101e-05
7.960000e-11,2.299719e-07,2.230445e-07,-4.718829e-05,4.549818e-05
7.980000e-11,2.628911e-07,2.549799e-07,-4.719255e-05,4.549464e-05
8.000000e-11,2.544588e-07,2.468146e-07,-4.719700e-05,4.549096e-05
8.020000e-11,2.076931e-07,2.014988e-07,-4.720093e-05,4.548770e-05
8.040000e-11,1.313210e-07,1.274940e-07,-4.720378e-05,4.548533e-05
8.060000e-11,3.821088e-08,3.725322e-08,-4.720515e-05,4.548418e-05
8.080000e-11,-5.676395e-08,-5.483511e-08,-4.720491e-05,4.548436e-05
8.100000e-11,-1.390791e-07,-1.347072e-07,-4.720315e-05,4.548581e-05
8.120000e-11,-1.967577e-07,-1.907421e-07,-4.720021e-05,4.548824e-05
8.140000e-11,-2.220832e-07,-2.154244e-07,-4.719659e-05,4.549124e-05
8.160000e-11,-2.125868e-07,-2.063177e-07,-4.719286e-05,4.549434e-05
8.180000e-11,-1.711939e-07,-1.662270e-07,-4.718960e-05,4.549706e-05
8.200000e-11,-1.055465e-07,-1.025554e-07,-4.718728e-05,4.549900e-05
8.220000e-11,-2.664171e-08,-2.598436e-08,-4.718621e-05,4.549989e-05
8.240000e-11,5.297685e-08,5.129304e-08,-4.718651e-05,4.549965e-05
8.260000e-11,1.211854e-07,1.174947e-07,-4.718807e-05,4.549836e-05
8.280000e-11,1.681007e-07,1.630270e-07,-4.719059e-05,4.549627e-05
8.300000e-11,1.874877e-07,1.818499e-07,-4.719367e-05,4.549372e-05
8.320000e-11,1.775563e-07,1.722408e-07,-4.719680e-05,4.549112e-05
8.340000e-11,1.410505e-07,1.368689e-07,-4.719950e-05,4.548887e-05
8.360000e-11,8.464240e-08,8.220061e-08,-4.720140e-05,4.548730e-05
8.380000e-11,1.775223e-08,1.735613e-08,-4.720222e-05,4.548661e-05
8.400000e-11,-4.900330e-08,-4.738548e-08,-4.720189e-05,4.548687e-05
8.420000e-11,-1.054791e-07,-1.021936e-07,-4.720051e-05,4.548801e-05
8.440000e-11,-1.435265e-07,-1.391584e-07,-4.719833e-05,4.548981e-05
8.460000e-11,-1.581466e-07,-1.534127e-07,-4.719573e-05,4.549197e-05
8.480000e-11,-1.481145e-07,-1.437448e-07,-4.719310e-05,4.549415e-05
8.500000e-11,-1.160020e-07,-1.126325e-07,-4.719086e-05,4.549602e-05
8.520000e-11,-6.762391e-08,-6.571172e-08,-4.718933e-05,4.549730e-05
8.540000e-11,-1.101753e-08,-1.078629e-08,-4.718870e-05,4.549782e-05
8.560000e-11,4.487058e-08,4.345234e-08,-4.718904e-05,4.549755e-05
8.580000e-11,9.157990e-08,8.878654e-08,-4.719026e-05,4.549654e-05
8.600000e-11,1.223995e-07,1.187031e-07,-4.719212e-05,4.549500e-05
8.620000e-11,1.333145e-07,1.293107e-07,-4.719433e-05,4.549316e-05
8.640000e-11,1.235039e-07,1.198182e-07,-4.719653e-05,4.549134e-05
8.660000e-11,9.533292e-08,9.252127e-08,-4.719839e-05,4.548979e-05
8.680000e-11,5.386023e-08,5.232180e-08,-4.719963e-05,4.548876e-05
8.700000e-11,5.954548e-09,5.872624e-09,-4.720010e-05,4.548836e-05
8.720000e-11,-4.082749e-08,-3.950571e-08,-4.719976e-05,4.548864e-05
8.740000e-11,-7.942105e-08,-7.696381e-08,-4.719869e-05,4.548952e-05
8.760000e-11,-1.043072e-07,-1.011434e-07,-4.719709e-05,4.549084e-05
8.780000e-11,-1.122858e-07,-1.089289e-07,-4.719522e-05,4.549239e-05
8.800000e-11,-1.028626e-07,-9.982780e-08,-4.719338e-05,4.549393e-05
8.820000e-11,-7.820785e-08,-7.593603e-08,-4.719185e-05,4.549520e-05
8.840000e-11,-4.271281e-08,-4.151092e-08,-4.719084e-05,4.549604e-05
8.860000e-11,-2.228872e-09,-2.232266e-09,-4.719049e-05,4.549634e-05
8.880000e-11,3.688239e-08,3.572235e-08,-4.719082e-05,4.549607e-05
8.900000e-11,6.873616e-08,6.663897e-08,-4.719176e-05,4.549529e-05
8.920000e-11,8.879790e-08,8.611685e-08,-4.719313e-05,4.549416e-05
8.940000e-11,9.451569e-08,9.168134e-08,-4.719471e-05,4.549284e-05
8.960000e-11,8.562534e-08,8.307744e-08,-4.719625e-05,4.549156e-05
8.980000e-11,6.409493e-08,6.221342e-08,-4.719752e-05,4.549051e-05
9.000000e-11,3.373186e-08,3.277870e-08,-4.719833e-05,4.548983e-05
9.020000e-11,-4.739511e-10,-3.919591e-10,-4.719859e-05,4.548961e-05
9.040000e-11,-3.315939e-08,-3.210074e-08,-4.719827e-05,4.548987e-05
9.060000e-11,-5.942013e-08,-5.759116e-08,-4.719745e-05,4.549055e-05
9.080000e-11,-7.553702e-08,-7.325182e-08,-4.719628e-05,4.549152e-05
9.100000e-11,-7.949099e-08,-7.711713e-08,-4.719494e-05,4.549263e-05
9.120000e-11,-7.119715e-08,-6.909725e-08,-4.719365e-05,4.549370e-05
9.140000e-11,-5.243501e-08,-5.091317e-08,-4.719261e-05,4.549458e-05
9.160000e-11,-2.649878e-08,-2.575897e-08,-4.719195e-05,4.549512e-05
9.180000e-11,2.367175e-09,2.246295e-09,-4.719177e-05,4.549528e-05
9.200000e-11,2.965290e-08,2.872440e-08,-4.719207e-05,4.549503e-05
9.220000e-11,5.127885e-08,4.971506e-08,-4.719279e-05,4.549444e-05
9.240000e-11,6.419740e-08,6.226047e-08,-4.719379e-05,4.549361e-05
9.260000e-11,6.681258e-08,6.481215e-08,-4.719492e-05,4.549267e-05
9.280000e-11,5.916185e-08,5.740612e-08,-4.719599e-05,4.549178e-05
9.300000e-11,4.284184e-08,4.158978e-08,-4.719686e-05,4.549106e-05
9.320000e-11,2.070000e-08,2.012256e-08,-4.719738e-05,4.549062e-05
9.340000e-11,-3.651321e-09,-3.494567e-09,-4.719751e-05,4.549051e-05
9.360000e-11,-2.641676e-08,-2.558200e-08,-4.719723e-05,4.549074e-05
9.380000e-11,-4.420298e-08,-4.284789e-08,-4.719661e-05,4.549126e-05
9.400000e-11,-5.451765e-08,-5.287183e-08,-4.719575e-05,4.549197e-05
9.420000e-11,-5.610987e-08,-5.443603e-08,-4.719480e-05,4.549276e-05
9.440000e-11,-4.910740e-08,-4.766001e-08,-4.719390e-05,4.549350e-05
9.460000e-11,-3.493847e-08,-3.392616e-08,-4.719319e-05,4.549410e-05
9.480000e-11,-1.605956e-08,-1.561644e-08,-4.719277e-05,4.549445e-05
9.500000e-11,4.461326e-09,4.292148e-09,-4.719269e-05,4.549452e-05
9.520000e-11,2.343642e-08,2.270557e-08,-4.719294e-05,4.549431e-05
9.540000e-11,3.804745e-08,3.688827e-08,-4.719348e-05,4.549386e-05
9.560000e-11,4.625820e-08,4.486388e-08,-4.719422e-05,4.549325e-05
9.580000e-11,4.709105e-08,4.568334e-08,-4.719502e-05,4.549259e-05
9.600000e-11,4.073108e-08,3.952536e-08,-4.719577e-05,4.549196e-05
9.620000e-11,2.844905e-08,2.762127e-08,-4.719635e-05,4.549148e-05
9.640000e-11,1.236237e-08,1.202324e-08,-4.719669e-05,4.549120e-05
9.660000e-11,-4.922625e-09,-4.742172e-09,-4.719674e-05,4.549115e-05
9.680000e-11,-2.072776e-08,-2.007789e-08,-4.719650e-05,4.549135e-05
9.700000e-11,-3.271334e-08,-3.171374e-08,-4.719603e-05,4.549173e-05
9.720000e-11,-3.921949e-08,-3.803763e-08,-4.719541e-05,4.549225e-05
9.740000e-11,-3.948956e-08,-3.831281e-08,-4.719473e-05,4.549281e-05
9.760000e-11,-3.374668e-08,-3.275303e-08,-4.719411e-05,4.549333e-05
9.780000e-11,-2.311822e-08,-2.245006e-08,-4.719363e-05,4.549373e-05
9.800000e-11,-9.426112e-09,-9.170614e-09,-4.719336e-05,4.549396e-05
9.820000e-11,5.119318e-09,4.940776e-09,-4.719334e-05,4.549398e-05
9.840000e-11,1.827156e-08,1.770391e-08,-4.719355e-05,4.549380e-05
9.860000e-11,2.809070e-08,2.723594e-08,-4.719396e-05,4.549347e-05
9.880000e-11,3.322528e-08,3.222495e-08,-4.719449e-05,4.549302e-05
9.900000e-11,3.309285e-08,3.210518e-08,-4.719506e-05,4.549255e-05
9.920000e-11,2.793616e-08,2.711119e-08,-4.719558e-05,4.549212e-05
9.940000e-11,1.875144e-08,1.820830e-08,-4.719597e-05,4.549179e-05
9.960000e-11,7.105176e-09,6.914897e-09,-4.719618e-05,4.549161e-05
9.980000e-11,-5.128212e-09,-4.951676e-09,-4.719619e-05,4.549161e-05
1.000000e-10,-1.606439e-08,-1.556381e-08,-4.719600e-05,4.549177e-05
1.002000e-10,5.089180e-06,-5.137093e-06,-4.594289e-05,4.423919e-05
1.004000e-10,1.389449e-05,-1.382036e-05,-4.528779e-05,4.358333e-05
1.006000e-10,2.223359e-05,-2.181540e-05,-4.543899e-05,4.372948e-05
1.008000e-10,2.638406e-05,-2.539531e-05,-4.611779e-05,4.439544e-05
1.010000e-10,2.496252e-05,-2.326998e-05,-4.685453e-05,4.510894e-05
1.012000e-10,1.935130e-05,-1.698929e-05,-4.721326e-05,4.543361e-05
1.014000e-10,1.273246e-05,-9.917104e-06,-4.698793e-05,4.516566e-05
1.016000e-10,8.365548e-06,-5.441203e-06,-4.627195e-05,4.440311e-05
1.018000e-10,8.026917e-06,-5.368075e-06,-4.537857e-05,4.346486e-05
1.020000e-10,1.133969e-05,-9.247824e-06,-4.466633e-05,4.271465e-05
1.022000e-10,1.620800e-05,-1.483968e-05,-4.436328e-05,4.238393e-05
1.024000e-10,2.002140e-05,-1.936698e-05,-4.447350e-05,4.247780e-05
1.026000e-10,2.097136e-05,-2.088247e-05,-4.480108e-05,4.279898e-05
1.028000e-10,1.883892e-05,-1.908659e-05,-4.506685e-05,4.306533e-05
1.030000e-10,1.493064e-05,-1.526906e-05,-4.505175e-05,4.305408e-05
1.032000e-10,1.128390e-05,-1.149918e-05,-4.469494e-05,4.270081e-05
1.034000e-10,9.606470e-06,-9.541162e-06,-4.410474e-05,4.211090e-05
1.036000e-10,1.049226e-05,-1.004941e-05,-4.348718e-05,4.148837e-05
1.038000e-10,1.325869e-05,-1.239672e-05,-4.303617e-05,4.102601e-05
1.040000e-10,1.641151e-05,-1.514075e-05,-4.284229e-05,4.081413e-05
1.042000e-10,1.844343e-05,-1.682777e-05,-4.286173e-05,4.080958e-05
1.044000e-10,1.854759e-05,-1.670609e-05,-4.295335e-05,4.087274e-05
1.046000e-10,1.691429e-05,-1.501375e-05,-4.295800e-05,4.084684e-05
1.048000e-10,1.451642e-05,-1.274869e-05,-4.277687e-05,4.063598e-05
1.050000e-10,1.254723e-05,-1.109270e-05,-4.241134e-05,4.024448e-05
1.052000e-10,1.182382e-05,-1.081047e-05,-4.194953e-05,3.976287e-05
1.054000e-10,1.244889e-05,-1.191973e-05,-4.151284e-05,3.931378e-05
1.056000e-10,1.386129e-05,-1.376144e-05,-4.119306e-05,3.898878e-05
1.058000e-10,1.520145e-05,-1.538991e-05,-4.101175e-05,3.880779e-05
1.060000e-10,1.577431e-05,-1.605744e-05,-4.091890e-05,3.871810e-05
1.062000e-10,1.537152e-05,-1.554848e-05,-4.082652e-05,3.862860e-05
1.064000e-10,1.431227e-05,-1.421940e-05,-4.065663e-05,3.845849e-05
1.066000e-10,1.321680e-05,-1.275951e-05,-4.037836e-05,3.817493e-05
1.068000e-10,1.265716e-05,-1.182282e-05,-4.001733e-05,3.780275e-05
1.070000e-10,1.287282e-05,-1.172466e-05,-3.963611e-05,3.740499e-05
1.072000e-10,1.368441e-05,-1.234134e-05,-3.929901e-05,3.704744e-05
1.074000e-10,1.462533e-05,-1.323442e-05,-3.904021e-05,3.676639e-05
1.076000e-10,1.520132e-05,-1.390946e-05,-3.885061e-05,3.655505e-05
1.078000e-10,1.513596e-05,-1.406499e-05,-3.868738e-05,3.637275e-05
1.080000e-10,1.448315e-05,-1.371110e-05,-3.849902e-05,3.616950e-05
1.082000e-10,1.356686e-05,-1.311685e-05,-3.825137e-05,3.591193e-05
1.084000e-10,1.279749e-05,-1.263533e-05,-3.794215e-05,3.559760e-05
1.086000e-10,1.246882e-05,-1.250999e-05,-3.759799e-05,3.525215e-05
1.088000e-10,1.263618e-05,-1.276165e-05,-3.725785e-05,3.491290e-05
1.090000e-10,1.312407e-05,-1.320305e-05,-3.695260e-05,3.460872e-05
1.092000e-10,1.364229e-05,-1.355809e-05,-3.669124e-05,3.434667e-05
1.094000e-10,1.393963e-05,-1.361339e-05,-3.645968e-05,3.411113e-05
1.096000e-10,1.391560e-05,-1.332232e-05,-3.623090e-05,3.387434e-05
1.098000e-10,1.364177e-05,-1.281472e-05,-3.598010e-05,3.361160e-05
1.100000e-10,1.329566e-05,-1.231777e-05,-3.569656e-05,3.331318e-05
1.102000e-10,1.305276e-05,-1.203708e-05,-3.538693e-05,3.298730e-05
1.104000e-10,1.299690e-05,-1.206101e-05,-3.506937e-05,3.265395e-05
1.106000e-10,1.309128e-05,-1.233194e-05,-3.476282e-05,3.233373e-05
1.108000e-10,1.321663e-05,-1.269028e-05,-3.447725e-05,3.203778e-05
1.110000e-10,1.324765e-05,-1.296086e-05,-3.420984e-05,3.176372e-05
1.112000e-10,1.312338e-05,-1.303453e-05,-3.394805e-05,3.149871e-05
1.114000e-10,1.287580e-05,-1.290675e-05,-3.367727e-05,3.122713e-05
1.116000e-10,1.260651e-05,-1.266092e-05,-3.338850e-05,3.093863e-05
1.118000e-10,1.242896e-05,-1.241308e-05,-3.308238e-05,3.063232e-05
1.120000e-10,1.240937e-05,-1.225086e-05,-3.276775e-05,3.031577e-05
1.122000e-10,1.253619e-05,-1.219752e-05,-3.245640e-05,2.999992e-05
1.124000e-10,1.273063e-05,-1.221479e-05,-3.215692e-05,2.969313e-05
1.126000e-10,1.288863e-05,-1.223649e-05,-3.187088e-05,2.939735e-05
1.128000e-10,1.293064e-05,-1.221079e-05,-3.159294e-05,2.910813e-05
1.130000e-10,1.283434e-05,-1.212775e-05,-3.131433e-05,2.881791e-05
1.132000e-10,1.263699e-05,-1.201954e-05,-3.102753e-05,2.852037e-05
1.134000e-10,1.241028e-05,-1.193703e-05,-3.072964e-05,2.821364e-05
1.136000e-10,1.222371e-05,-1.191798e-05,-3.042313e-05,2.790078e-05
1.138000e-10,1.211525e-05,-1.196487e-05,-3.011378e-05,2.758762e-05
1.140000e-10,1.208194e-05,-1.204335e-05,-2.980738e-05,2.727947e-05
1.142000e-10,1.209127e-05,-1.210026e-05,-2.950696e-05,2.697851e-05
1.144000e-10,1.210391e-05,-1.209054e-05,-2.921182e-05,2.668295e-05
1.146000e-10,1.209445e-05,-1.199860e-05,-2.891856e-05,2.638841e-05
1.148000e-10,1.206008e-05,-1.184412e-05,-2.862338e-05,2.609031e-05
1.150000e-10,1.201513e-05,-1.167101e-05,-2.832411e-05,2.578617e-05
1.152000e-10,1.197698e-05,-1.152638e-05,-2.802112e-05,2.547649e-05
1.154000e-10,1.195271e-05,-1.144065e-05,-2.771680e-05,2.516420e-05
1.156000e-10,1.193394e-05,-1.141756e-05,-2.741394e-05,2.485292e-05
1.158000e-10,1.190197e-05,-1.143729e-05,-2.711421e-05,2.454521e-05
1.160000e-10,1.183931e-05,-1.146904e-05,-2.681733e-05,2.424153e-05
1.162000e-10,1.174078e-05,-1.148565e-05,-2.652141e-05,2.394049e-05
1.164000e-10,1.161785e-05,-1.147333e-05,-2.622410e-05,2.363983e-05
1.166000e-10,1.149429e-05,-1.143298e-05,-2.592383e-05,2.333773e-05
1.168000e-10,1.139563e-05,-1.137453e-05,-2.562062e-05,2.303360e-05
1.170000e-10,1.133796e-05,-1.130875e-05,-2.531589e-05,2.272817e-05
1.172000e-10,1.132142e-05,-1.124140e-05,-2.501172e-05,2.242281e-05
1.174000e-10,1.133116e-05,-1.117232e-05,-2.470984e-05,2.211868e-05
1.176000e-10,1.134438e-05,-1.109884e-05,-2.441084e-05,2.181614e-05
1.178000e-10,1.133990e-05,-1.102055e-05,-2.411414e-05,2.151466e-05
1.180000e-10,1.130564e-05,-1.094214e-05,-2.381842e-05,2.121325e-05
1.182000e-10,1.124124e-05,-1.087250e-05,-2.352232e-05,2.091112e-05
1.184000e-10,1.115560e-05,-1.082051e-05,-2.322510e-05,2.060814e-05
1.186000e-10,1.106150e-05,-1.079020e-05,-2.292685e-05,2.030492e-05
1.188000e-10,1.097021e-05,-1.077773e-05,-2.262823e-05,2.000247e-05
1.190000e-10,1.088842e-05,-1.077211e-05,-2.233006e-05,1.970171e-05
1.192000e-10,1.081810e-05,-1.075920e-05,-2.203292e-05,1.940300e-05
1.194000e-10,1.075839e-05,-1.072715e-05,-2.173690e-05,1.910604e-05
1.196000e-10,1.070771e-05,-1.067079e-05,-2.144173e-05,1.881009e-05
1.198000e-10,1.066489e-05,-1.059309e-05,-2.114707e-05,1.851430e-05
1.200000e-10,1.062874e-05,-1.050341e-05,-2.085277e-05,1.821817e-05
1.202000e-10,1.059690e-05,-1.041354e-05,-2.055898e-05,1.792166e-05
1.204000e-10,1.056510e-05,-1.033353e-05,-2.026605e-05,1.762520e-05
1.206000e-10,1.052752e-05,-1.026883e-05,-1.997435e-05,1.732940e-05
1.208000e-10,1.047860e-05,-1.021961e-05,-1.968402e-05,1.703478e-05
1.210000e-10,1.041522e-05,-1.018203e-05,-1.939491e-05,1.674162e-05
1.212000e-10,1.033831e-05,-1.015036e-05,-1.910663e-05,1.644986e-05
1.214000e-10,1.025300e-05,-1.011902e-05,-1.881878e-05,1.615933e-05
1.216000e-10,1.016709e-05,-1.008370e-05,-1.853112e-05,1.586980e-05
1.218000e-10,1.008841e-05,-1.004160e-05,-1.824369e-05,1.558119e-05
1.220000e-10,1.002231e-05,-9.991282e-06,-1.795683e-05,1.529352e-05
1.222000e-10,9.970037e-06,-9.932364e-06,-1.767095e-05,1.500690e-05
1.224000e-10,9.928723e-06,-9.865598e-06,-1.738646e-05,1.472140e-05
1.226000e-10,9.892697e-06,-9.793039e-06,-1.710355e-05,1.443698e-05
1.228000e-10,9.855524e-06,-9.718065e-06,-1.682221e-05,1.415356e-05
1.230000e-10,9.811932e-06,-9.644911e-06,-1.654228e-05,1.387102e-05
1.232000e-10,9.759009e-06,-9.577693e-06,-1.626352e-05,1.358934e-05
1.234000e-10,9.696477e-06,-9.519189e-06,-1.598577e-05,1.330860e-05
1.236000e-10,9.626193e-06,-9.469871e-06,-1.570895e-05,1.302901e-05
1.238000e-10,9.551282e-06,-9.427619e-06,-1.543310e-05,1.275082e-05
1.240000e-10,9.475253e-06,-9.388291e-06,-1.515830e-05,1.247423e-05
1.242000e-10,9.401326e-06,-9.346966e-06,-1.488463e-05,1.219931e-05
1.244000e-10,9.331984e-06,-9.299427e-06,-1.461215e-05,1.192601e-05
1.246000e-10,9.268681e-06,-9.243340e-06,-1.434092e-05,1.165418e-05
1.248000e-10,9.211652e-06,-9.178771e-06,-1.407100e-05,1.138363e-05
1.250000e-10,9.159835e-06,-9.107929e-06,-1.380246e-05,1.111425e-05
1.252000e-10,9.111002e-06,-9.034324e-06,-1.353540e-05,1.084600e-05
1.254000e-10,9.062164e-06,-8.961681e-06,-1.326990e-05,1.057893e-05
1.256000e-10,9.010236e-06,-8.892977e-06,-1.300602e-05,1.031318e-05
1.258000e-10,8.952812e-06,-8.829841e-06,-1.274374e-05,1.004887e-05
1.260000e-10,8.888822e-06,-8.772394e-06,-1.248299e-05,9.786106e-06
1.262000e-10,8.818843e-06,-8.719447e-06,-1.222368e-05,9.524977e-06
1.264000e-10,8.744927e-06,-8.668936e-06,-1.196571e-05,9.265518e-06
1.266000e-10,8.670011e-06,-8.618436e-06,-1.170905e-05,9.007742e-06
1.268000e-10,8.597082e-06,-8.565656e-06,-1.145372e-05,8.751652e-06
1.270000e-10,8.528369e-06,-8.508870e-06,-1.119982e-05,8.497238e-06
1.272000e-10,8.464807e-06,-8.447224e-06,-1.094748e-05,8.244480e-06
1.274000e-10,8.405904e-06,-8.380892e-06,-1.069682e-05,7.993350e-06
1.276000e-10,8.350008e-06,-8.311028e-06,-1.044792e-05,7.743812e-06
1.278000e-10,8.294840e-06,-8.239516e-06,-1.020083e-05,7.495840e-06
1.280000e-10,8.238120e-06,-8.168523e-06,-9.955534e-06,7.249432e-06
1.282000e-10,8.178105e-06,-8.099978e-06,-9.712003e-06,7.004617e-06
1.284000e-10,8.113925e-06,-8.035093e-06,-9.470193e-06,6.761462e-06
1.286000e-10,8.045682e-06,-7.974069e-06,-9.230067e-06,6.520051e-06
1.288000e-10,7.974325e-06,-7.916069e-06,-8.991604e-06,6.280473e-06
1.290000e-10,7.901364e-06,-7.859482e-06,-8.754800e-06,6.042792e-06
1.292000e-10,7.828507e-06,-7.802366e-06,-8.519673e-06,5.807041e-06
1.294000e-10,7.757280e-06,-7.742974e-06,-8.286253e-06,5.573212e-06
1.296000e-10,7.688711e-06,-7.680181e-06,-8.054589e-06,5.341272e-06
1.298000e-10,7.623126e-06,-7.613718e-06,-7.824734e-06,5.111175e-06
1.300000e-10,7.560103e-06,-7.544169e-06,-7.596748e-06,4.882885e-06
1.302000e-10,7.498592e-06,-7.472750e-06,-7.370681e-06,4.656385e-06
1.304000e-10,7.437178e-06,-7.400960e-06,-7.146571e-06,4.431684e-06
1.306000e-10,7.374432e-06,-7.330198e-06,-6.924431e-06,4.208813e-06
1.308000e-10,7.309259e-06,-7.261453e-06,-6.704253e-06,3.987819e-06
1.310000e-10,7.241151e-06,-7.195108e-06,-6.486010e-06,3.768755e-06
1.312000e-10,7.170290e-06,-7.130911e-06,-6.269674e-06,3.551669e-06
1.314000e-10,7.097469e-06,-7.068082e-06,-6.055219e-06,3.336600e-06
