time,"I(LOUT)","I(LIN|XOUT)","I(LA|XAND)","I(LB|XAND)","I(LC|XAND)"
6.494000e-10,-1.549873e-05,-5.266310e-05,-1.954338e-05,-1.357633e-05,-1.954338e-05
6.496000e-10,-1.560898e-05,-5.255229e-05,-1.947273e-05,-1.360682e-05,-1.947273e-05
6.498000e-10,-1.571346e-05,-5.243720e-05,-1.939629e-05,-1.364461e-05,-1.939629e-05
6.500000e-10,-1.581267e-05,-5.231979e-05,-1.932071e-05,-1.367837e-05,-1.932071e-05
6.502000e-10,-1.590804e-05,-5.220194e-05,-1.925211e-05,-1.369772e-05,-1.925211e-05
6.504000e-10,-1.600180e-05,-5.208514e-05,-1.919516e-05,-1.369482e-05,-1.919516e-05
6.506000e-10,-1.609665e-05,-5.197030e-05,-1.915241e-05,-1.366548e-05,-1.915241e-05
6.508000e-10,-1.619552e-05,-5.185764e-05,-1.912400e-05,-1.360964e-05,-1.912400e-05
6.510000e-10,-1.630117e-05,-5.174662e-05,-1.910773e-05,-1.353116e-05,-1.910773e-05
6.512000e-10,-1.641593e-05,-5.163594e-05,-1.909944e-05,-1.343707e-05,-1.909944e-05
6.514000e-10,-1.654141e-05,-5.152374e-05,-1.909375e-05,-1.333623e-05,-1.909375e-05
6.516000e-10,-1.667834e-05,-5.140778e-05,-1.908491e-05,-1.323795e-05,-1.908491e-05
6.518000e-10,-1.682653e-05,-5.128582e-05,-1.906768e-05,-1.315046e-05,-1.906768e-05
6.520000e-10,-1.698488e-05,-5.115597e-05,-1.903811e-05,-1.307974e-05,-1.903811e-05
6.522000e-10,-1.715154e-05,-5.101699e-05,-1.899413e-05,-1.302874e-05,-1.899413e-05
6.524000e-10,-1.732416e-05,-5.086852e-05,-1.893576e-05,-1.299700e-05,-1.893576e-05
6.526000e-10,-1.750016e-05,-5.071112e-05,-1.886509e-05,-1.298095e-05,-1.886509e-05
6.528000e-10,-1.767706e-05,-5.054617e-05,-1.878582e-05,-1.297453e-05,-1.878582e-05
6.530000e-10,-1.785273e-05,-5.037566e-05,-1.870269e-05,-1.297028e-05,-1.870269e-05
6.532000e-10,-1.802568e-05,-5.020188e-05,-1.862068e-05,-1.296053e-05,-1.862068e-05
6.534000e-10,-1.819522e-05,-5.002706e-05,-1.854423e-05,-1.293861e-05,-1.854423e-05
6.536000e-10,-1.836151e-05,-4.985308e-05,-1.847659e-05,-1.289990e-05,-1.847659e-05
6.538000e-10,-1.852559e-05,-4.968115e-05,-1.841936e-05,-1.284243e-05,-1.841936e-05
6.540000e-10,-1.868924e-05,-4.951166e-05,-1.837230e-05,-1.276706e-05,-1.837230e-05
6.542000e-10,-1.885477e-05,-4.934402e-05,-1.833339e-05,-1.267724e-05,-1.833339e-05
6.544000e-10,-1.902484e-05,-4.917670e-05,-1.829923e-05,-1.257825e-05,-1.829923e-05
6.546000e-10,-1.920207e-05,-4.900742e-05,-1.826556e-05,-1.247631e-05,-1.826556e-05
6.548000e-10,-1.938890e-05,-4.883340e-05,-1.822794e-05,-1.237752e-05,-1.822794e-05
6.550000e-10,-1.958722e-05,-4.865173e-05,-1.818242e-05,-1.228688e-05,-1.818242e-05
6.552000e-10,-1.979828e-05,-4.845980e-05,-1.812611e-05,-1.220758e-05,-1.812611e-05
6.554000e-10,-2.002254e-05,-4.825564e-05,-1.805755e-05,-1.214053e-05,-1.805755e-05
6.556000e-10,-2.025969e-05,-4.803817e-05,-1.797692e-05,-1.208433e-05,-1.797692e-05
6.558000e-10,-2.050869e-05,-4.780736e-05,-1.788589e-05,-1.203558e-05,-1.788589e-05
6.560000e-10,-2.076790e-05,-4.756416e-05,-1.778734e-05,-1.198948e-05,-1.778734e-05
6.562000e-10,-2.103533e-05,-4.731041e-05,-1.768488e-05,-1.194065e-05,-1.768488e-05
6.564000e-10,-2.130884e-05,-4.704848e-05,-1.758223e-05,-1.188402e-05,-1.758223e-05
6.566000e-10,-2.158636e-05,-4.678105e-05,-1.748271e-05,-1.181564e-05,-1.748271e-05
6.568000e-10,-2.186611e-05,-4.651070e-05,-1.738873e-05,-1.173324e-05,-1.738873e-05
6.570000e-10,-2.214678e-05,-4.623959e-05,-1.730148e-05,-1.163664e-05,-1.730148e-05
6.572000e-10,-2.242762e-05,-4.596922e-05,-1.722081e-05,-1.152760e-05,-1.722081e-05
6.574000e-10,-2.270851e-05,-4.570023e-05,-1.714534e-05,-1.140955e-05,-1.714534e-05
6.576000e-10,-2.298990e-05,-4.543232e-05,-1.707267e-05,-1.128698e-05,-1.707267e-05
6.578000e-10,-2.327276e-05,-4.516440e-05,-1.699988e-05,-1.116463e-05,-1.699988e-05
6.580000e-10,-2.355841e-05,-4.489467e-05,-1.692394e-05,-1.104678e-05,-1.692394e-05
6.582000e-10,-2.384841e-05,-4.462101e-05,-1.684220e-05,-1.093660e-05,-1.684220e-05
6.584000e-10,-2.414433e-05,-4.434119e-05,-1.675278e-05,-1.083563e-05,-1.675278e-05
6.586000e-10,-2.444761e-05,-4.405328e-05,-1.665482e-05,-1.074365e-05,-1.665482e-05
6.588000e-10,-2.475940e-05,-4.375581e-05,-1.654853e-05,-1.065874e-05,-1.654853e-05
6.590000e-10,-2.508043e-05,-4.344801e-05,-1.643517e-05,-1.057767e-05,-1.643517e-05
6.592000e-10,-2.541098e-05,-4.312985e-05,-1.631673e-05,-1.049639e-05,-1.631673e-05
6.594000e-10,-2.575080e-05,-4.280202e-05,-1.619563e-05,-1.041076e-05,-1.619563e-05
6.596000e-10,-2.609915e-05,-4.246583e-05,-1.607433e-05,-1.031718e-05,-1.607433e-05
6.598000e-10,-2.645483e-05,-4.212306e-05,-1.595495e-05,-1.021315e-05,-1.595495e-05
6.600000e-10,-2.681628e-05,-4.177571e-05,-1.583900e-05,-1.009771e-05,-1.583900e-05
6.602000e-10,-2.718169e-05,-4.142587e-05,-1.572720e-05,-9.971474e-06,-1.572720e-05
6.604000e-10,-2.754905e-05,-4.107552e-05,-1.561945e-05,-9.836622e-06,-1.561945e-05
6.606000e-10,-2.791632e-05,-4.072637e-05,-1.551495e-05,-9.696483e-06,-1.551495e-05
6.608000e-10,-2.828149e-05,-4.037982e-05,-1.541239e-05,-9.555045e-06,-1.541239e-05
6.610000e-10,-2.864271e-05,-4.003692e-05,-1.531028e-05,-9.416362e-06,-1.531028e-05
6.612000e-10,-2.899831e-05,-3.969842e-05,-1.520722e-05,-9.283973e-06,-1.520722e-05
6.614000e-10,-2.934690e-05,-3.936483e-05,-1.510220e-05,-9.160429e-06,-1.510220e-05
6.616000e-10,-2.968741e-05,-3.903652e-05,-1.499477e-05,-9.046982e-06,-1.499477e-05
6.618000e-10,-3.001910e-05,-3.871377e-05,-1.488514e-05,-8.943483e-06,-1.488514e-05
6.620000e-10,-3.034155e-05,-3.839683e-05,-1.477417e-05,-8.848489e-06,-1.477417e-05
6.622000e-10,-3.065472e-05,-3.808590e-05,-1.466317e-05,-8.759560e-06,-1.466317e-05
6.624000e-10,-3.095882e-05,-3.778112e-05,-1.455372e-05,-8.673685e-06,-1.455372e-05
6.626000e-10,-3.125437e-05,-3.748254e-05,-1.444738e-05,-8.587774e-06,-1.444738e-05
6.628000e-10,-3.154209e-05,-3.719006e-05,-1.434546e-05,-8.499131e-06,-1.434546e-05
6.630000e-10,-3.182281e-05,-3.690341e-05,-1.424878e-05,-8.405850e-06,-1.424878e-05
6.632000e-10,-3.209748e-05,-3.662215e-05,-1.415755e-05,-8.307055e-06,-1.415755e-05
6.634000e-10,-3.236697e-05,-3.634567e-05,-1.407134e-05,-8.202981e-06,-1.407134e-05
6.636000e-10,-3.263207e-05,-3.607329e-05,-1.398921e-05,-8.094869e-06,-1.398921e-05
6.638000e-10,-3.289341e-05,-3.580432e-05,-1.390980e-05,-7.984718e-06,-1.390980e-05
6.640000e-10,-3.315132e-05,-3.553816e-05,-1.383161e-05,-7.874932e-06,-1.383161e-05
6.642000e-10,-3.340589e-05,-3.527441e-05,-1.375324e-05,-7.767932e-06,-1.375324e-05
6.644000e-10,-3.365689e-05,-3.501298e-05,-1.367360e-05,-7.665785e-06,-1.367360e-05
6.646000e-10,-3.390379e-05,-3.475408e-05,-1.359209e-05,-7.569907e-06,-1.359209e-05
6.648000e-10,-3.414586e-05,-3.449828e-05,-1.350869e-05,-7.480891e-06,-1.350869e-05
6.650000e-10,-3.438218e-05,-3.424638e-05,-1.342396e-05,-7.398461e-06,-1.342396e-05
6.652000e-10,-3.461177e-05,-3.399935e-05,-1.333889e-05,-7.321566e-06,-1.333889e-05
6.654000e-10,-3.483371e-05,-3.375817e-05,-1.325480e-05,-7.248581e-06,-1.325480e-05
6.656000e-10,-3.504723e-05,-3.352367e-05,-1.317304e-05,-7.177587e-06,-1.317304e-05
6.658000e-10,-3.525178e-05,-3.329639e-05,-1.309486e-05,-7.106674e-06,-1.309486e-05
6.660000e-10,-3.544717e-05,-3.307648e-05,-1.302112e-05,-7.034231e-06,-1.302112e-05
6.662000e-10,-3.563353e-05,-3.286366e-05,-1.295225e-05,-6.959167e-06,-1.295225e-05
6.664000e-10,-3.581136e-05,-3.265724e-05,-1.288810e-05,-6.881041e-06,-1.288810e-05
6.666000e-10,-3.598146e-05,-3.245619e-05,-1.282806e-05,-6.800080e-06,-1.282806e-05
6.668000e-10,-3.614484e-05,-3.225928e-05,-1.277109e-05,-6.717102e-06,-1.277109e-05
6.670000e-10,-3.630266e-05,-3.206522e-05,-1.271594e-05,-6.633340e-06,-1.271594e-05
6.672000e-10,-3.645607e-05,-3.187287e-05,-1.266132e-05,-6.550224e-06,-1.266132e-05
6.674000e-10,-3.660609e-05,-3.168135e-05,-1.260610e-05,-6.469141e-06,-1.260610e-05
6.676000e-10,-3.675357e-05,-3.149014e-05,-1.254946e-05,-6.391215e-06,-1.254946e-05
6.678000e-10,-3.689904e-05,-3.129915e-05,-1.249100e-05,-6.317147e-06,-1.249100e-05
6.680000e-10,-3.704272e-05,-3.110869e-05,-1.243078e-05,-6.247119e-06,-1.243078e-05
6.682000e-10,-3.718452e-05,-3.091935e-05,-1.236928e-05,-6.180790e-06,-1.236928e-05
6.684000e-10,-3.732405e-05,-3.073194e-05,-1.230729e-05,-6.117362e-06,-1.230729e-05
6.686000e-10,-3.746072e-05,-3.054727e-05,-1.224577e-05,-6.055720e-06,-1.224577e-05
6.688000e-10,-3.759382e-05,-3.036602e-05,-1.218571e-05,-5.994602e-06,-1.218571e-05
6.690000e-10,-3.772261e-05,-3.018866e-05,-1.212793e-05,-5.932787e-06,-1.212793e-05
6.692000e-10,-3.784643e-05,-3.001528e-05,-1.207300e-05,-5.869271e-06,-1.207300e-05
6.694000e-10,-3.796478e-05,-2.984567e-05,-1.202114e-05,-5.803393e-06,-1.202114e-05
6.696000e-10,-3.807737e-05,-2.967927e-05,-1.197218e-05,-5.734913e-06,-1.197218e-05
6.698000e-10,-3.818414e-05,-2.951535e-05,-1.192567e-05,-5.664017e-06,-1.192567e-05
6.700000e-10,-3.828529e-05,-2.935303e-05,-1.188088e-05,-5.591267e-06,-1.188088e-05
6.702000e-10,-3.838121e-05,-2.919149e-05,-1.183700e-05,-5.517489e-06,-1.183700e-05
6.704000e-10,-3.847244e-05,-2.903007e-05,-1.179321e-05,-5.443641e-06,-1.179321e-05
6.706000e-10,-3.855962e-05,-2.886833e-05,-1.174884e-05,-5.370659e-06,-1.174884e-05
6.708000e-10,-3.864340e-05,-2.870615e-05,-1.170341e-05,-5.299317e-06,-1.170341e-05
6.710000e-10,-3.872441e-05,-2.854364e-05,-1.165676e-05,-5.230121e-06,-1.165676e-05
6.712000e-10,-3.880316e-05,-2.838118e-05,-1.160897e-05,-5.163242e-06,-1.160897e-05
6.714000e-10,-3.888006e-05,-2.821925e-05,-1.156038e-05,-5.098498e-06,-1.156038e-05
6.716000e-10,-3.895534e-05,-2.805834e-05,-1.151147e-05,-5.035392e-06,-1.151147e-05
6.718000e-10,-3.902909e-05,-2.789885e-05,-1.146283e-05,-4.973183e-06,-1.146283e-05
6.720000e-10,-3.910126e-05,-2.774098e-05,-1.141499e-05,-4.910995e-06,-1.141499e-05
6.722000e-10,-3.917164e-05,-2.758469e-05,-1.136838e-05,-4.847928e-06,-1.136838e-05
6.724000e-10,-3.923997e-05,-2.742969e-05,-1.132325e-05,-4.783182e-06,-1.132325e-05
6.726000e-10,-3.930591e-05,-2.727547e-05,-1.127967e-05,-4.716144e-06,-1.127967e-05
6.728000e-10,-3.936906e-05,-2.712139e-05,-1.123747e-05,-4.646458e-06,-1.123747e-05
6.730000e-10,-3.942908e-05,-2.696675e-05,-1.119635e-05,-4.574052e-06,-1.119635e-05
6.732000e-10,-3.948561e-05,-2.681093e-05,-1.115590e-05,-4.499122e-06,-1.115590e-05
6.734000e-10,-3.953841e-05,-2.665343e-05,-1.111567e-05,-4.422088e-06,-1.111567e-05
6.736000e-10,-3.958730e-05,-2.649400e-05,-1.107524e-05,-4.343513e-06,-1.107524e-05
6.738000e-10,-3.963223e-05,-2.633260e-05,-1.103429e-05,-4.264018e-06,-1.103429e-05
6.740000e-10,-3.967327e-05,-2.616941e-05,-1.099261e-05,-4.184181e-06,-1.099261e-05
6.742000e-10,-3.971060e-05,-2.600478e-05,-1.095016e-05,-4.104456e-06,-1.095016e-05
6.744000e-10,-3.974456e-05,-2.583915e-05,-1.090702e-05,-4.025112e-06,-1.090702e-05
6.746000e-10,-3.977553e-05,-2.567292e-05,-1.086336e-05,-3.946195e-06,-1.086336e-05
6.748000e-10,-3.980400e-05,-2.550641e-05,-1.081944e-05,-3.867522e-06,-1.081944e-05
6.750000e-10,-3.983044e-05,-2.533975e-05,-1.077552e-05,-3.788708e-06,-1.077552e-05
6.752000e-10,-3.985529e-05,-2.517287e-05,-1.073183e-05,-3.709214e-06,-1.073183e-05
6.754000e-10,-3.987890e-05,-2.500547e-05,-1.068853e-05,-3.628410e-06,-1.068853e-05
6.756000e-10,-3.990148e-05,-2.483707e-05,-1.064571e-05,-3.545648e-06,-1.064571e-05
6.758000e-10,-3.992309e-05,-2.466704e-05,-1.060335e-05,-3.460329e-06,-1.060335e-05
6.760000e-10,-3.994356e-05,-2.449470e-05,-1.056137e-05,-3.371957e-06,-1.056137e-05
6.762000e-10,-3.996260e-05,-2.431942e-05,-1.051962e-05,-3.280179e-06,-1.051962e-05
6.764000e-10,-3.997973e-05,-2.414062e-05,-1.047791e-05,-3.184798e-06,-1.047791e-05
6.766000e-10,-3.999438e-05,-2.395790e-05,-1.043607e-05,-3.085763e-06,-1.043607e-05
6.768000e-10,-4.000597e-05,-2.377098e-05,-1.039392e-05,-2.983141e-06,-1.039392e-05
6.770000e-10,-4.001394e-05,-2.357978e-05,-1.035135e-05,-2.877073e-06,-1.035135e-05
6.772000e-10,-4.001784e-05,-2.338431e-05,-1.030829e-05,-2.767722e-06,-1.030829e-05
6.774000e-10,-4.001741e-05,-2.318464e-05,-1.026471e-05,-2.655221e-06,-1.026471e-05
6.776000e-10,-4.001257e-05,-2.298086e-05,-1.022062e-05,-2.539624e-06,-1.022062e-05
6.778000e-10,-4.000345e-05,-2.277301e-05,-1.017606e-05,-2.420879e-06,-1.017606e-05
6.780000e-10,-3.999038e-05,-2.256102e-05,-1.013111e-05,-2.298802e-06,-1.013111e-05
6.782000e-10,-3.997382e-05,-2.234471e-05,-1.008581e-05,-2.173082e-06,-1.008581e-05
6.784000e-10,-3.995430e-05,-2.212374e-05,-1.004022e-05,-2.043290e-06,-1.004022e-05
6.786000e-10,-3.993234e-05,-2.189768e-05,-9.994388e-06,-1.908902e-06,-9.994388e-06
6.788000e-10,-3.990839e-05,-2.166599e-05,-9.948330e-06,-1.769331e-06,-9.948330e-06
6.790000e-10,-3.988271e-05,-2.142808e-05,-9.902064e-06,-1.623951e-06,-9.902064e-06
6.792000e-10,-3.985537e-05,-2.118332e-05,-9.855599e-06,-1.472126e-06,-9.855599e-06
6.794000e-10,-3.982622e-05,-2.093110e-05,-9.808938e-06,-1.313220e-06,-9.808938e-06
6.796000e-10,-3.979487e-05,-2.067078e-05,-9.762089e-06,-1.146601e-06,-9.762089e-06
6.798000e-10,-3.976074e-05,-2.040174e-05,-9.715055e-06,-9.716329e-07,-9.715055e-06
6.800000e-10,-3.972315e-05,-2.012335e-05,-9.667845e-06,-7.876549e-07,-9.667845e-06
6.802000e-10,-3.968132e-05,-1.983488e-05,-9.620462e-06,-5.939517e-07,-9.620462e-06
6.804000e-10,-3.963450e-05,-1.953554e-05,-9.572907e-06,-3.897227e-07,-9.572907e-06
6.806000e-10,-3.958204e-05,-1.922439e-05,-9.525173e-06,-1.740485e-07,-9.525173e-06
6.808000e-10,-3.952336e-05,-1.890036e-05,-9.477249e-06,5.413746e-08,-9.477249e-06
6.810000e-10,-3.945807e-05,-1.856217e-05,-9.429123e-06,2.960712e-07,-9.429123e-06
6.812000e-10,-3.938591e-05,-1.820841e-05,-9.380790e-06,5.531714e-07,-9.380790e-06
6.814000e-10,-3.930671e-05,-1.783747e-05,-9.332259e-06,8.270433e-07,-9.332259e-06
6.816000e-10,-3.922039e-05,-1.744766e-05,-9.283566e-06,1.119473e-06,-9.283566e-06
6.818000e-10,-3.912686e-05,-1.703715e-05,-9.234781e-06,1.432411e-06,-9.234781e-06
6.820000e-10,-3.902598e-05,-1.660408e-05,-9.186015e-06,1.767948e-06,-9.186015e-06
6.822000e-10,-3.891749e-05,-1.614656e-05,-9.137421e-06,2.128278e-06,-9.137421e-06
6.824000e-10,-3.880096e-05,-1.566273e-05,-9.089185e-06,2.515644e-06,-9.089185e-06
6.826000e-10,-3.867581e-05,-1.515077e-05,-9.041517e-06,2.932262e-06,-9.041517e-06
6.828000e-10,-3.854126e-05,-1.460905e-05,-8.994627e-06,3.380208e-06,-8.994627e-06
6.830000e-10,-3.839642e-05,-1.403613e-05,-8.948692e-06,3.861257e-06,-8.948692e-06
6.832000e-10,-3.824031e-05,-1.343100e-05,-8.903827e-06,4.376651e-06,-8.903827e-06
6.834000e-10,-3.807197e-05,-1.279329e-05,-8.860035e-06,4.926781e-06,-8.860035e-06
6.836000e-10,-3.789055e-05,-1.212355e-05,-8.817159e-06,5.510771e-06,-8.817159e-06
6.838000e-10,-3.769546e-05,-1.142368e-05,-8.774825e-06,6.125967e-06,-8.774825e-06
6.840000e-10,-3.748652e-05,-1.069741e-05,-8.732384e-06,6.767353e-06,-8.732384e-06
6.842000e-10,-3.726410e-05,-9.950721e-06,-8.688849e-06,7.426977e-06,-8.688849e-06
6.844000e-10,-3.702934e-05,-9.192200e-06,-8.642845e-06,8.093490e-06,-8.642845e-06
6.846000e-10,-3.678426e-05,-8.433173e-06,-8.592571e-06,8.751969e-06,-8.592571e-06
6.848000e-10,-3.653192e-05,-7.687405e-06,-8.535796e-06,9.384187e-06,-8.535796e-06
6.850000e-10,-3.627649e-05,-6.970320e-06,-8.469901e-06,9.969482e-06,-8.469901e-06
6.852000e-10,-3.602323e-05,-6.297716e-06,-8.391978e-06,1.048624e-05,-8.391978e-06
6.854000e-10,-3.577831e-05,-5.684084e-06,-8.298988e-06,1.091389e-05,-8.298988e-06
6.856000e-10,-3.554854e-05,-5.140775e-06,-8.187980e-06,1.123518e-05,-8.187980e-06
6.858000e-10,-3.534093e-05,-4.674337e-06,-8.056347e-06,1.143836e-05,-8.056347e-06
6.860000e-10,-3.516207e-05,-4.285312e-06,-7.902100e-06,1.151889e-05,-7.902100e-06
6.862000e-10,-3.501745e-05,-3.967711e-06,-7.724138e-06,1.148057e-05,-7.724138e-06
6.864000e-10,-3.491070e-05,-3.709285e-06,-7.522472e-06,1.133566e-05,-7.522472e-06
6.866000e-10,-3.484295e-05,-3.492557e-06,-7.298381e-06,1.110420e-05,-7.298381e-06
6.868000e-10,-3.481217e-05,-3.296513e-06,-7.054465e-06,1.081242e-05,-7.054465e-06
6.870000e-10,-3.481291e-05,-3.098703e-06,-6.794564e-06,1.049042e-05,-6.794564e-06
6.872000e-10,-3.483629e-05,-2.877433e-06,-6.523539e-06,1.016964e-05,-6.523539e-06
6.874000e-10,-3.487032e-05,-2.613709e-06,-6.246905e-06,9.880100e-06,-6.246905e-06
6.876000e-10,-3.490073e-05,-2.292621e-06,-5.970336e-06,9.648052e-06,-5.970336e-06
6.878000e-10,-3.491204e-05,-1.904053e-06,-5.699082e-06,9.494111e-06,-5.699082e-06
6.880000e-10,-3.488900e-05,-1.442765e-06,-5.437335e-06,9.431906e-06,-5.437335e-06
6.882000e-10,-3.481798e-05,-9.080417e-07,-5.187622e-06,9.467203e-06,-5.187622e-06
6.884000e-10,-3.468840e-05,-3.031674e-07,-4.950288e-06,9.597409e-06,-4.950288e-06
6.886000e-10,-3.449381e-05,3.651262e-07,-4.723147e-06,9.811421e-06,-4.723147e-06
6.888000e-10,-3.423257e-05,1.087213e-06,-4.501369e-06,1.008995e-05,-4.501369e-06
6.890000e-10,-3.390796e-05,1.851263e-06,-4.277632e-06,1.040653e-05,-4.277632e-06
6.892000e-10,-3.352786e-05,2.644248e-06,-4.042557e-06,1.072936e-05,-4.042557e-06
6.894000e-10,-3.310380e-05,3.453388e-06,-3.785394e-06,1.102418e-05,-3.785394e-06
6.896000e-10,-3.264975e-05,4.267945e-06,-3.494889e-06,1.125772e-05,-3.494889e-06
6.898000e-10,-3.218065e-05,5.081119e-06,-3.160254e-06,1.140163e-05,-3.160254e-06
6.900000e-10,-3.171090e-05,5.891607e-06,-2.772156e-06,1.143592e-05,-2.772156e-06
6.902000e-10,-3.125285e-05,6.704419e-06,-2.323642e-06,1.135170e-05,-2.323642e-06
6.904000e-10,-3.081561e-05,7.530589e-06,-1.810954e-06,1.115250e-05,-1.810954e-06
6.906000e-10,-3.040413e-05,8.385638e-06,-1.234187e-06,1.085401e-05,-1.234187e-06
6.908000e-10,-3.001859e-05,9.286815e-06,-5.977721e-07,1.048236e-05,-5.977721e-07
6.910000e-10,-2.965440e-05,1.024938e-05,8.924570e-08,1.007089e-05,8.924570e-08
6.912000e-10,-2.930254e-05,1.128248e-05,8.131759e-07,9.656124e-06,8.131759e-07
6.914000e-10,-2.895056e-05,1.238519e-05,1.555944e-06,9.273298e-06,1.555944e-06
6.916000e-10,-2.858397e-05,1.354367e-05,2.295715e-06,8.952238e-06,2.295715e-06
6.918000e-10,-2.818804e-05,1.472987e-05,3.007931e-06,8.714009e-06,3.007931e-06
6.920000e-10,-2.774984e-05,1.590231e-05,3.666796e-06,8.568712e-06,3.666796e-06
6.922000e-10,-2.726027e-05,1.700889e-05,4.247156e-06,8.514580e-06,4.247156e-06
6.924000e-10,-2.671584e-05,1.799168e-05,4.726629e-06,8.538425e-06,4.726629e-06
6.926000e-10,-2.612002e-05,1.879300e-05,5.087768e-06,8.617468e-06,5.087768e-06
6.928000e-10,-2.548386e-05,1.936241e-05,5.319957e-06,8.722500e-06,5.319957e-06
6.930000e-10,-2.482594e-05,1.966375e-05,5.420794e-06,8.822160e-06,5.420794e-06
6.932000e-10,-2.417152e-05,1.968131e-05,5.396756e-06,8.887797e-06,5.396756e-06
6.934000e-10,-2.355108e-05,1.942436e-05,5.263081e-06,8.898196e-06,5.263081e-06
6.936000e-10,-2.299830e-05,1.892902e-05,5.042855e-06,8.843309e-06,5.042855e-06
6.938000e-10,-2.254776e-05,1.825713e-05,4.765403e-06,8.726328e-06,4.765403e-06
6.940000e-10,-2.223231e-05,1.749183e-05,4.464078e-06,8.563676e-06,4.464078e-06
6.942000e-10,-2.208037e-05,1.673010e-05,4.173623e-06,8.382850e-06,4.173623e-06
6.944000e-10,-2.211303e-05,1.607293e-05,3.927290e-06,8.218353e-06,3.927290e-06
6.946000e-10,-2.234116e-05,1.561408e-05,3.753925e-06,8.106233e-06,3.753925e-06
6.948000e-10,-2.276266e-05,1.542857e-05,3.675269e-06,8.078035e-06,3.675269e-06
6.950000e-10,-2.335997e-05,1.556249e-05,3.703706e-06,8.155083e-06,3.703706e-06
6.952000e-10,-2.409855e-05,1.602548e-05,3.840721e-06,8.344037e-06,3.840721e-06
6.954000e-10,-2.492681e-05,1.678719e-05,4.076338e-06,8.634512e-06,4.076338e-06
6.956000e-10,-2.577830e-05,1.777884e-05,4.389774e-06,8.999291e-06,4.389774e-06
6.958000e-10,-2.657660e-05,1.890030e-05,4.751491e-06,9.397319e-06,4.751491e-06
6.960000e-10,-2.724302e-05,2.003241e-05,5.126576e-06,9.779262e-06,5.126576e-06
6.962000e-10,-2.770612e-05,2.105307e-05,5.479100e-06,1.009487e-05,5.479100e-06
6.964000e-10,-2.791149e-05,2.185447e-05,5.776764e-06,1.030094e-05,5.776764e-06
6.966000e-10,-2.782964e-05,2.235829e-05,5.994978e-06,1.036833e-05,5.994978e-06
6.968000e-10,-2.746018e-05,2.252580e-05,6.119583e-06,1.028663e-05,6.119583e-06
6.970000e-10,-2.683129e-05,2.236110e-05,6.147766e-06,1.006556e-05,6.147766e-06
6.972000e-10,-2.599493e-05,2.190730e-05,6.087189e-06,9.732921e-06,6.087189e-06
6.974000e-10,-2.501894e-05,2.123723e-05,5.953766e-06,9.329698e-06,5.953766e-06
6.976000e-10,-2.397814e-05,2.044088e-05,5.768731e-06,8.903422e-06,5.768731e-06
6.978000e-10,-2.294598e-05,1.961239e-05,5.555681e-06,8.501027e-06,5.555681e-06
6.980000e-10,-2.198819e-05,1.883853e-05,5.338026e-06,8.162473e-06,5.338026e-06
6.982000e-10,-2.115866e-05,1.819022e-05,5.137099e-06,7.916022e-06,5.137099e-06
6.984000e-10,-2.049766e-05,1.771754e-05,4.970904e-06,7.775735e-06,4.970904e-06
6.986000e-10,-2.003161e-05,1.744809e-05,4.853392e-06,7.741310e-06,4.853392e-06
6.988000e-10,-1.977401e-05,1.738827e-05,4.794103e-06,7.800063e-06,4.794103e-06
6.990000e-10,-1.972668e-05,1.752659e-05,4.798025e-06,7.930542e-06,4.798025e-06
6.992000e-10,-1.988122e-05,1.783824e-05,4.865588e-06,8.107067e-06,4.865588e-06
6.994000e-10,-2.022004e-05,1.828991e-05,4.992777e-06,8.304357e-06,4.992777e-06
6.996000e-10,-2.071737e-05,1.884418e-05,5.171379e-06,8.501422e-06,5.171379e-06
6.998000e-10,-2.133995e-05,1.946293e-05,5.389425e-06,8.684084e-06,5.389425e-06
7.000000e-10,-2.204795e-05,2.010954e-05,5.631886e-06,8.845768e-06,5.631886e-06
7.002000e-10,-2.279624e-05,2.074997e-05,5.881680e-06,8.986609e-06,5.881680e-06
7.004000e-10,-2.353631e-05,2.135320e-05,6.120983e-06,9.111238e-06,6.120983e-06
7.006000e-10,-2.421904e-05,2.189147e-05,6.332798e-06,9.225879e-06,6.332798e-06
7.008000e-10,-2.479811e-05,2.234074e-05,6.502634e-06,9.335467e-06,6.502634e-06
7.010000e-10,-2.523393e-05,2.268156e-05,6.620074e-06,9.441414e-06,6.620074e-06
7.012000e-10,-2.549723e-05,2.290039e-05,6.679960e-06,9.540466e-06,6.679960e-06
7.014000e-10,-2.557197e-05,2.299073e-05,6.682951e-06,9.624823e-06,6.682951e-06
7.016000e-10,-2.545669e-05,2.295400e-05,6.635280e-06,9.683437e-06,6.635280e-06
7.018000e-10,-2.516434e-05,2.279960e-05,6.547700e-06,9.704198e-06,6.547700e-06
7.020000e-10,-2.472033e-05,2.254416e-05,6.433796e-06,9.676569e-06,6.433796e-06
7.022000e-10,-2.415937e-05,2.221004e-05,6.307937e-06,9.594168e-06,6.307937e-06
7.024000e-10,-2.352173e-05,2.182335e-05,6.183276e-06,9.456793e-06,6.183276e-06
7.026000e-10,-2.284937e-05,2.141175e-05,6.070149e-06,9.271452e-06,6.070149e-06
7.028000e-10,-2.218262e-05,2.100244e-05,5.975128e-06,9.052181e-06,5.975128e-06
