time,"I(LOUT)","I(LJOIN)","I(LQB|X2)","I(LQA|X2)","I(LIN|X2)","I(LINA|X2)","I(LINB|X2)"
5.050000e-11,-1.294097e-06,-1.424830e-06,1.004262e-06,-3.902954e-06,-1.424830e-06,-6.332849e-06,4.908019e-06
5.075000e-11,-1.295035e-06,-1.440671e-06,1.001690e-06,-3.904906e-06,-1.440671e-06,-6.341505e-06,4.900834e-06
5.100000e-11,-1.298615e-06,-1.458814e-06,9.927679e-07,-3.913103e-06,-1.458814e-06,-6.351986e-06,4.893172e-06
5.125000e-11,-1.304048e-06,-1.475601e-06,9.795639e-07,-3.925815e-06,-1.475601e-06,-6.362000e-06,4.886400e-06
5.150000e-11,-1.309927e-06,-1.487967e-06,9.655271e-07,-3.939787e-06,-1.487967e-06,-6.369540e-06,4.881573e-06
5.175000e-11,-1.314657e-06,-1.493952e-06,9.544582e-07,-3.951214e-06,-1.493952e-06,-6.373275e-06,4.879323e-06
5.200000e-11,-1.316934e-06,-1.492944e-06,9.493655e-07,-3.956912e-06,-1.492944e-06,-6.372760e-06,4.879816e-06
5.225000e-11,-1.316141e-06,-1.485656e-06,9.515759e-07,-3.955292e-06,-1.485656e-06,-6.368438e-06,4.882782e-06
5.250000e-11,-1.312523e-06,-1.473872e-06,9.603752e-07,-3.946828e-06,-1.473872e-06,-6.361460e-06,4.887588e-06
5.275000e-11,-1.307096e-06,-1.460041e-06,9.732707e-07,-3.933880e-06,-1.460041e-06,-6.353388e-06,4.893346e-06
5.300000e-11,-1.301330e-06,-1.446808e-06,9.867677e-07,-3.919956e-06,-1.446808e-06,-6.345858e-06,4.899049e-06
5.325000e-11,-1.296716e-06,-1.436544e-06,9.973967e-07,-3.908670e-06,-1.436544e-06,-6.340264e-06,4.903720e-06
5.350000e-11,-1.294348e-06,-1.430957e-06,1.002670e-06,-3.902723e-06,-1.430957e-06,-6.337520e-06,4.906563e-06
5.375000e-11,-1.294651e-06,-1.430839e-06,1.001687e-06,-3.903224e-06,-1.430839e-06,-6.337937e-06,4.907099e-06
5.400000e-11,-1.297322e-06,-1.435963e-06,9.952417e-07,-3.909517e-06,-1.435963e-06,-6.341221e-06,4.905258e-06
5.425000e-11,-1.301482e-06,-1.445162e-06,9.854476e-07,-3.919517e-06,-1.445162e-06,-6.346566e-06,4.901403e-06
5.450000e-11,-1.305968e-06,-1.456560e-06,9.750326e-07,-3.930421e-06,-1.456560e-06,-6.352841e-06,4.896282e-06
5.475000e-11,-1.309673e-06,-1.467929e-06,9.665490e-07,-3.939528e-06,-1.467929e-06,-6.358816e-06,4.890887e-06
5.500000e-11,-1.311830e-06,-1.477111e-06,9.617317e-07,-3.944933e-06,-1.477111e-06,-6.363384e-06,4.886273e-06
5.525000e-11,-1.312161e-06,-1.482419e-06,9.611674e-07,-3.945907e-06,-1.482419e-06,-6.365763e-06,4.883344e-06
5.550000e-11,-1.310868e-06,-1.482956e-06,9.643267e-07,-3.942897e-06,-1.482956e-06,-6.365618e-06,4.882662e-06
5.575000e-11,-1.308504e-06,-1.478776e-06,9.698902e-07,-3.937214e-06,-1.478776e-06,-6.363107e-06,4.884331e-06
5.600000e-11,-1.305766e-06,-1.470861e-06,9.762290e-07,-3.930539e-06,-1.470861e-06,-6.358828e-06,4.887967e-06
5.625000e-11,-1.303292e-06,-1.460905e-06,9.818725e-07,-3.924440e-06,-1.460905e-06,-6.353691e-06,4.892786e-06
5.650000e-11,-1.301521e-06,-1.450957e-06,9.858324e-07,-3.920010e-06,-1.450957e-06,-6.348724e-06,4.897768e-06
5.675000e-11,-1.300641e-06,-1.442999e-06,9.877196e-07,-3.917737e-06,-1.442999e-06,-6.344879e-06,4.901880e-06
5.700000e-11,-1.300608e-06,-1.438542e-06,9.876689e-07,-3.917553e-06,-1.438542e-06,-6.342843e-06,4.904301e-06
5.725000e-11,-1.301238e-06,-1.438329e-06,9.861422e-07,-3.919030e-06,-1.438329e-06,-6.342919e-06,4.904590e-06
5.750000e-11,-1.302290e-06,-1.442211e-06,9.837073e-07,-3.921596e-06,-1.442211e-06,-6.344981e-06,4.902771e-06
5.775000e-11,-1.303545e-06,-1.449212e-06,9.808709e-07,-3.924709e-06,-1.449212e-06,-6.348523e-06,4.899311e-06
5.800000e-11,-1.304830e-06,-1.457771e-06,9.780085e-07,-3.927937e-06,-1.457771e-06,-6.352777e-06,4.895006e-06
5.825000e-11,-1.306020e-06,-1.466089e-06,9.753824e-07,-3.930941e-06,-1.466089e-06,-6.356877e-06,4.890788e-06
5.850000e-11,-1.307006e-06,-1.472511e-06,9.732067e-07,-3.933435e-06,-1.472511e-06,-6.360036e-06,4.887525e-06
5.875000e-11,-1.307682e-06,-1.475862e-06,9.717028e-07,-3.935132e-06,-1.475862e-06,-6.361697e-06,4.885835e-06
5.900000e-11,-1.307939e-06,-1.475653e-06,9.711062e-07,-3.935758e-06,-1.475653e-06,-6.361624e-06,4.885971e-06
5.925000e-11,-1.307695e-06,-1.472141e-06,9.716118e-07,-3.935112e-06,-1.472141e-06,-6.359933e-06,4.887792e-06
5.950000e-11,-1.306931e-06,-1.466228e-06,9.732803e-07,-3.933166e-06,-1.466228e-06,-6.357043e-06,4.890815e-06
5.975000e-11,-1.305729e-06,-1.459231e-06,9.759512e-07,-3.930144e-06,-1.459231e-06,-6.353578e-06,4.894347e-06
6.000000e-11,-1.304282e-06,-1.452595e-06,9.792080e-07,-3.926543e-06,-1.452595e-06,-6.350233e-06,4.897638e-06
6.025000e-11,-1.302871e-06,-1.447594e-06,9.824271e-07,-3.923066e-06,-1.447594e-06,-6.347639e-06,4.900046e-06
6.050000e-11,-1.301804e-06,-1.445092e-06,9.849075e-07,-3.920472e-06,-1.445092e-06,-6.346249e-06,4.901157e-06
6.075000e-11,-1.301336e-06,-1.445410e-06,9.860494e-07,-3.919383e-06,-1.445410e-06,-6.346259e-06,4.900849e-06
6.100000e-11,-1.301601e-06,-1.448299e-06,9.855264e-07,-3.920104e-06,-1.448299e-06,-6.347594e-06,4.899295e-06
6.125000e-11,-1.302562e-06,-1.453036e-06,9.833965e-07,-3.922522e-06,-1.453036e-06,-6.349930e-06,4.896894e-06
6.150000e-11,-1.304010e-06,-1.458595e-06,9.801107e-07,-3.926109e-06,-1.458595e-06,-6.352774e-06,4.894178e-06
6.175000e-11,-1.305618e-06,-1.463864e-06,9.764127e-07,-3.930048e-06,-1.463864e-06,-6.355559e-06,4.891695e-06
6.200000e-11,-1.307016e-06,-1.467859e-06,9.731548e-07,-3.933434e-06,-1.467859e-06,-6.357757e-06,4.889898e-06
6.225000e-11,-1.307885e-06,-1.469902e-06,9.710815e-07,-3.935502e-06,-1.469902e-06,-6.358975e-06,4.889074e-06
6.250000e-11,-1.308042e-06,-1.469722e-06,9.706423e-07,-3.935820e-06,-1.469722e-06,-6.359023e-06,4.889301e-06
6.275000e-11,-1.307476e-06,-1.467483e-06,9.718853e-07,-3.934385e-06,-1.467483e-06,-6.357942e-06,4.890459e-06
6.300000e-11,-1.306349e-06,-1.463725e-06,9.744576e-07,-3.931606e-06,-1.463725e-06,-6.355989e-06,4.892264e-06
6.325000e-11,-1.304944e-06,-1.459243e-06,9.777104e-07,-3.928185e-06,-1.459243e-06,-6.353580e-06,4.894337e-06
6.350000e-11,-1.303594e-06,-1.454923e-06,9.808724e-07,-3.924926e-06,-1.454923e-06,-6.351204e-06,4.896281e-06
6.375000e-11,-1.302594e-06,-1.451577e-06,9.832443e-07,-3.922536e-06,-1.451577e-06,-6.349325e-06,4.897748e-06
6.400000e-11,-1.302136e-06,-1.449791e-06,9.843598e-07,-3.921468e-06,-1.449791e-06,-6.348291e-06,4.898499e-06
6.425000e-11,-1.302275e-06,-1.449832e-06,9.840763e-07,-3.921836e-06,-1.449832e-06,-6.348270e-06,4.898438e-06
6.450000e-11,-1.302925e-06,-1.451602e-06,9.825773e-07,-3.923425e-06,-1.451602e-06,-6.349222e-06,4.897620e-06
6.475000e-11,-1.303899e-06,-1.454681e-06,9.802967e-07,-3.925780e-06,-1.454681e-06,-6.350914e-06,4.896233e-06
6.500000e-11,-1.304962e-06,-1.458417e-06,9.777921e-07,-3.928333e-06,-1.458417e-06,-6.352976e-06,4.894559e-06
6.525000e-11,-1.305887e-06,-1.462056e-06,9.756059e-07,-3.930546e-06,-1.462056e-06,-6.354977e-06,4.892921e-06
6.550000e-11,-1.306502e-06,-1.464900e-06,9.741482e-07,-3.932020e-06,-1.464900e-06,-6.356522e-06,4.891622e-06
6.575000e-11,-1.306724e-06,-1.466432e-06,9.736278e-07,-3.932554e-06,-1.466432e-06,-6.357325e-06,4.890893e-06
6.600000e-11,-1.306555e-06,-1.466415e-06,9.740379e-07,-3.932160e-06,-1.466415e-06,-6.357266e-06,4.890851e-06
6.625000e-11,-1.306074e-06,-1.464924e-06,9.751905e-07,-3.931020e-06,-1.464924e-06,-6.356403e-06,4.891479e-06
6.650000e-11,-1.305405e-06,-1.462321e-06,9.767830e-07,-3.929425e-06,-1.462321e-06,-6.354955e-06,4.892634e-06
6.675000e-11,-1.304688e-06,-1.459168e-06,9.784740e-07,-3.927705e-06,-1.459168e-06,-6.353245e-06,4.894076e-06
6.700000e-11,-1.304054e-06,-1.456113e-06,9.799519e-07,-3.926167e-06,-1.456113e-06,-6.351628e-06,4.895515e-06
6.725000e-11,-1.303602e-06,-1.453749e-06,9.809828e-07,-3.925051e-06,-1.453749e-06,-6.350418e-06,4.896669e-06
6.750000e-11,-1.303390e-06,-1.452507e-06,9.814363e-07,-3.924506e-06,-1.452507e-06,-6.349828e-06,4.897322e-06
6.775000e-11,-1.303435e-06,-1.452572e-06,9.812892e-07,-3.924579e-06,-1.452572e-06,-6.349934e-06,4.897362e-06
6.800000e-11,-1.303712e-06,-1.453864e-06,9.806138e-07,-3.925223e-06,-1.453864e-06,-6.350668e-06,4.896804e-06
6.825000e-11,-1.304161e-06,-1.456063e-06,9.795574e-07,-3.926305e-06,-1.456063e-06,-6.351845e-06,4.895782e-06
6.850000e-11,-1.304701e-06,-1.458687e-06,9.783162e-07,-3.927629e-06,-1.458687e-06,-6.353206e-06,4.894519e-06
6.875000e-11,-1.305237e-06,-1.461199e-06,9.771061e-07,-3.928960e-06,-1.461199e-06,-6.354478e-06,4.893279e-06
6.900000e-11,-1.305675e-06,-1.463112e-06,9.761322e-07,-3.930063e-06,-1.463112e-06,-6.355422e-06,4.892310e-06
6.925000e-11,-1.305940e-06,-1.464087e-06,9.755582e-07,-3.930741e-06,-1.464087e-06,-6.355879e-06,4.891793e-06
6.950000e-11,-1.305984e-06,-1.463986e-06,9.754797e-07,-3.930868e-06,-1.463986e-06,-6.355797e-06,4.891811e-06
6.975000e-11,-1.305801e-06,-1.462892e-06,9.759054e-07,-3.930423e-06,-1.462892e-06,-6.355226e-06,4.892334e-06
7.000000e-11,-1.305427e-06,-1.461075e-06,9.767514e-07,-3.929495e-06,-1.461075e-06,-6.354305e-06,4.893229e-06
7.025000e-11,-1.304936e-06,-1.458931e-06,9.778538e-07,-3.928269e-06,-1.458931e-06,-6.353229e-06,4.894298e-06
7.050000e-11,-1.304426e-06,-1.456894e-06,9.789969e-07,-3.926995e-06,-1.456894e-06,-6.352209e-06,4.895315e-06
7.075000e-11,-1.304000e-06,-1.455353e-06,9.799550e-07,-3.925932e-06,-1.455353e-06,-6.351433e-06,4.896080e-06
7.100000e-11,-1.303742e-06,-1.454576e-06,9.805390e-07,-3.925295e-06,-1.454576e-06,-6.351033e-06,4.896457e-06
7.125000e-11,-1.303704e-06,-1.454669e-06,9.806367e-07,-3.925208e-06,-1.454669e-06,-6.351062e-06,4.896393e-06
7.150000e-11,-1.303886e-06,-1.455563e-06,9.802375e-07,-3.925673e-06,-1.455563e-06,-6.351494e-06,4.895930e-06
7.175000e-11,-1.304246e-06,-1.457041e-06,9.794348e-07,-3.926576e-06,-1.457041e-06,-6.352227e-06,4.895185e-06
7.200000e-11,-1.304703e-06,-1.458785e-06,9.784054e-07,-3.927713e-06,-1.458785e-06,-6.353108e-06,4.894323e-06
7.225000e-11,-1.305158e-06,-1.460445e-06,9.773696e-07,-3.928835e-06,-1.460445e-06,-6.353965e-06,4.893520e-06
7.250000e-11,-1.305516e-06,-1.461706e-06,9.765426e-07,-3.929709e-06,-1.461706e-06,-6.354636e-06,4.892930e-06
7.275000e-11,-1.305707e-06,-1.462349e-06,9.760872e-07,-3.930164e-06,-1.462349e-06,-6.355000e-06,4.892651e-06
7.300000e-11,-1.305700e-06,-1.462283e-06,9.760809e-07,-3.930129e-06,-1.462283e-06,-6.355000e-06,4.892717e-06
7.325000e-11,-1.305508e-06,-1.461560e-06,9.765027e-07,-3.929642e-06,-1.461560e-06,-6.354651e-06,4.893091e-06
7.350000e-11,-1.305182e-06,-1.460353e-06,9.772424e-07,-3.928832e-06,-1.460353e-06,-6.354035e-06,4.893682e-06
7.375000e-11,-1.304796e-06,-1.458921e-06,9.781296e-07,-3.927887e-06,-1.458921e-06,-6.353283e-06,4.894362e-06
7.400000e-11,-1.304434e-06,-1.457551e-06,9.789737e-07,-3.927009e-06,-1.457551e-06,-6.352547e-06,4.894996e-06
7.425000e-11,-1.304166e-06,-1.456503e-06,9.796058e-07,-3.926369e-06,-1.456503e-06,-6.351971e-06,4.895468e-06
7.450000e-11,-1.304041e-06,-1.455964e-06,9.799122e-07,-3.926077e-06,-1.455964e-06,-6.351661e-06,4.895697e-06
7.475000e-11,-1.304072e-06,-1.456011e-06,9.798542e-07,-3.926162e-06,-1.456011e-06,-6.351668e-06,4.895657e-06
7.500000e-11,-1.304240e-06,-1.456606e-06,9.794695e-07,-3.926578e-06,-1.456606e-06,-6.351976e-06,4.895371e-06
7.525000e-11,-1.304503e-06,-1.457604e-06,9.788585e-07,-3.927217e-06,-1.457604e-06,-6.352510e-06,4.894906e-06
7.550000e-11,-1.304802e-06,-1.458793e-06,9.781579e-07,-3.927938e-06,-1.458793e-06,-6.353153e-06,4.894361e-06
7.575000e-11,-1.305077e-06,-1.459931e-06,9.775111e-07,-3.928598e-06,-1.459931e-06,-6.353772e-06,4.893841e-06
7.600000e-11,-1.305277e-06,-1.460801e-06,9.770389e-07,-3.929078e-06,-1.460801e-06,-6.354245e-06,4.893444e-06
7.625000e-11,-1.305370e-06,-1.461246e-06,9.768187e-07,-3.929302e-06,-1.461246e-06,-6.354485e-06,4.893238e-06
7.650000e-11,-1.305347e-06,-1.461203e-06,9.768736e-07,-3.929248e-06,-1.461203e-06,-6.354457e-06,4.893254e-06
7.675000e-11,-1.305221e-06,-1.460705e-06,9.771732e-07,-3.928947e-06,-1.460705e-06,-6.354182e-06,4.893477e-06
7.700000e-11,-1.305022e-06,-1.459872e-06,9.776437e-07,-3.928469e-06,-1.459872e-06,-6.353728e-06,4.893855e-06
7.725000e-11,-1.304791e-06,-1.458885e-06,9.781852e-07,-3.927912e-06,-1.458885e-06,-6.353196e-06,4.894310e-06
7.750000e-11,-1.304573e-06,-1.457944e-06,9.786923e-07,-3.927384e-06,-1.457944e-06,-6.352695e-06,4.894751e-06
7.775000e-11,-1.304408e-06,-1.457230e-06,9.790728e-07,-3.926979e-06,-1.457230e-06,-6.352322e-06,4.895092e-06
7.800000e-11,-1.304322e-06,-1.456869e-06,9.792638e-07,-3.926764e-06,-1.456869e-06,-6.352143e-06,4.895274e-06
7.825000e-11,-1.304328e-06,-1.456913e-06,9.792406e-07,-3.926772e-06,-1.456913e-06,-6.352180e-06,4.895266e-06
7.850000e-11,-1.304421e-06,-1.457332e-06,9.790193e-07,-3.926991e-06,-1.457332e-06,-6.352412e-06,4.895080e-06
7.875000e-11,-1.304578e-06,-1.458023e-06,9.786513e-07,-3.927371e-06,-1.458023e-06,-6.352781e-06,4.894758e-06
7.900000e-11,-1.304768e-06,-1.458837e-06,9.782128e-07,-3.927836e-06,-1.458837e-06,-6.353208e-06,4.894371e-06
7.925000e-11,-1.304954e-06,-1.459609e-06,9.777895e-07,-3.928293e-06,-1.459609e-06,-6.353607e-06,4.893997e-06
7.950000e-11,-1.305099e-06,-1.460192e-06,9.774608e-07,-3.928655e-06,-1.460192e-06,-6.353902e-06,4.893709e-06
7.975000e-11,-1.305179e-06,-1.460483e-06,9.772850e-07,-3.928856e-06,-1.460483e-06,-6.354043e-06,4.893560e-06
8.000000e-11,-1.305179e-06,-1.460441e-06,9.772892e-07,-3.928862e-06,-1.460441e-06,-6.354014e-06,4.893573e-06
8.025000e-11,-1.305104e-06,-1.460093e-06,9.774651e-07,-3.928678e-06,-1.460093e-06,-6.353830e-06,4.893737e-06
8.050000e-11,-1.304970e-06,-1.459524e-06,9.777716e-07,-3.928348e-06,-1.459524e-06,-6.353536e-06,4.894012e-06
8.075000e-11,-1.304806e-06,-1.458856e-06,9.781439e-07,-3.927942e-06,-1.458856e-06,-6.353194e-06,4.894338e-06
8.100000e-11,-1.304646e-06,-1.458223e-06,9.785067e-07,-3.927545e-06,-1.458223e-06,-6.352871e-06,4.894648e-06
8.125000e-11,-1.304521e-06,-1.457747e-06,9.787893e-07,-3.927236e-06,-1.457747e-06,-6.352629e-06,4.894881e-06
8.150000e-11,-1.304454e-06,-1.457511e-06,9.789399e-07,-3.927071e-06,-1.457511e-06,-6.352507e-06,4.894997e-06
8.175000e-11,-1.304457e-06,-1.457546e-06,9.789346e-07,-3.927079e-06,-1.457546e-06,-6.352524e-06,4.894977e-06
8.200000e-11,-1.304525e-06,-1.457832e-06,9.787817e-07,-3.927248e-06,-1.457832e-06,-6.352668e-06,4.894835e-06
8.225000e-11,-1.304642e-06,-1.458300e-06,9.785183e-07,-3.927538e-06,-1.458300e-06,-6.352905e-06,4.894605e-06
8.250000e-11,-1.304781e-06,-1.458849e-06,9.782018e-07,-3.927883e-06,-1.458849e-06,-6.353186e-06,4.894338e-06
8.275000e-11,-1.304914e-06,-1.459368e-06,9.778975e-07,-3.928211e-06,-1.459368e-06,-6.353455e-06,4.894087e-06
8.300000e-11,-1.305015e-06,-1.459760e-06,9.776649e-07,-3.928458e-06,-1.459760e-06,-6.353661e-06,4.893901e-06
8.325000e-11,-1.305066e-06,-1.459955e-06,9.775462e-07,-3.928579e-06,-1.459955e-06,-6.353768e-06,4.893813e-06
8.350000e-11,-1.305059e-06,-1.459926e-06,9.775586e-07,-3.928559e-06,-1.459926e-06,-6.353758e-06,4.893833e-06
8.375000e-11,-1.304999e-06,-1.459690e-06,9.776926e-07,-3.928409e-06,-1.459690e-06,-6.353641e-06,4.893950e-06
8.400000e-11,-1.304901e-06,-1.459305e-06,9.779148e-07,-3.928168e-06,-1.459305e-06,-6.353442e-06,4.894137e-06
8.425000e-11,-1.304787e-06,-1.458852e-06,9.781765e-07,-3.927889e-06,-1.458852e-06,-6.353206e-06,4.894353e-06
8.450000e-11,-1.304680e-06,-1.458423e-06,9.784243e-07,-3.927628e-06,-1.458423e-06,-6.352978e-06,4.894555e-06
8.475000e-11,-1.304601e-06,-1.458100e-06,9.786104e-07,-3.927436e-06,-1.458100e-06,-6.352805e-06,4.894704e-06
8.500000e-11,-1.304562e-06,-1.457940e-06,9.787022e-07,-3.927344e-06,-1.457940e-06,-6.352716e-06,4.894776e-06
8.525000e-11,-1.304570e-06,-1.457965e-06,9.786875e-07,-3.927364e-06,-1.457965e-06,-6.352725e-06,4.894761e-06
8.550000e-11,-1.304619e-06,-1.458160e-06,9.785755e-07,-3.927485e-06,-1.458160e-06,-6.352826e-06,4.894666e-06
8.575000e-11,-1.304697e-06,-1.458479e-06,9.783936e-07,-3.927677e-06,-1.458479e-06,-6.352995e-06,4.894516e-06
8.600000e-11,-1.304789e-06,-1.458853e-06,9.781813e-07,-3.927899e-06,-1.458853e-06,-6.353194e-06,4.894341e-06
8.625000e-11,-1.304875e-06,-1.459207e-06,9.779811e-07,-3.928107e-06,-1.459207e-06,-6.353383e-06,4.894176e-06
8.650000e-11,-1.304939e-06,-1.459473e-06,9.778310e-07,-3.928263e-06,-1.459473e-06,-6.353525e-06,4.894053e-06
8.675000e-11,-1.304971e-06,-1.459604e-06,9.777570e-07,-3.928340e-06,-1.459604e-06,-6.353596e-06,4.893992e-06
8.700000e-11,-1.304965e-06,-1.459582e-06,9.777688e-07,-3.928327e-06,-1.459582e-06,-6.353584e-06,4.894002e-06
8.725000e-11,-1.304927e-06,-1.459419e-06,9.778593e-07,-3.928234e-06,-1.459419e-06,-6.353497e-06,4.894077e-06
8.750000e-11,-1.304863e-06,-1.459155e-06,9.780068e-07,-3.928080e-06,-1.459155e-06,-6.353356e-06,4.894200e-06
8.775000e-11,-1.304789e-06,-1.458846e-06,9.781798e-07,-3.927900e-06,-1.458846e-06,-6.353191e-06,4.894345e-06
8.800000e-11,-1.304718e-06,-1.458555e-06,9.783436e-07,-3.927727e-06,-1.458555e-06,-6.353037e-06,4.894482e-06
8.825000e-11,-1.304665e-06,-1.458337e-06,9.784675e-07,-3.927596e-06,-1.458337e-06,-6.352923e-06,4.894586e-06
8.850000e-11,-1.304637e-06,-1.458230e-06,9.785295e-07,-3.927528e-06,-1.458230e-06,-6.352868e-06,4.894637e-06
8.875000e-11,-1.304640e-06,-1.458250e-06,9.785212e-07,-3.927535e-06,-1.458250e-06,-6.352880e-06,4.894630e-06
8.900000e-11,-1.304672e-06,-1.458385e-06,9.784477e-07,-3.927610e-06,-1.458385e-06,-6.352953e-06,4.894568e-06
8.925000e-11,-1.304724e-06,-1.458603e-06,9.783266e-07,-3.927737e-06,-1.458603e-06,-6.353068e-06,4.894465e-06
8.950000e-11,-1.304786e-06,-1.458858e-06,9.781837e-07,-3.927889e-06,-1.458858e-06,-6.353202e-06,4.894345e-06
8.975000e-11,-1.304845e-06,-1.459097e-06,9.780477e-07,-3.928034e-06,-1.459097e-06,-6.353327e-06,4.894230e-06
9.000000e-11,-1.304890e-06,-1.459276e-06,9.779447e-07,-3.928146e-06,-1.459276e-06,-6.353419e-06,4.894143e-06
9.025000e-11,-1.304913e-06,-1.459362e-06,9.778929e-07,-3.928203e-06,-1.459362e-06,-6.353463e-06,4.894101e-06
9.050000e-11,-1.304911e-06,-1.459345e-06,9.778997e-07,-3.928197e-06,-1.459345e-06,-6.353453e-06,4.894108e-06
9.075000e-11,-1.304884e-06,-1.459234e-06,9.779608e-07,-3.928133e-06,-1.459234e-06,-6.353394e-06,4.894160e-06
9.100000e-11,-1.304840e-06,-1.459054e-06,9.780615e-07,-3.928025e-06,-1.459054e-06,-6.353300e-06,4.894246e-06
9.125000e-11,-1.304788e-06,-1.458844e-06,9.781803e-07,-3.927898e-06,-1.458844e-06,-6.353191e-06,4.894347e-06
9.150000e-11,-1.304739e-06,-1.458648e-06,9.782929e-07,-3.927776e-06,-1.458648e-06,-6.353090e-06,4.894442e-06
9.175000e-11,-1.304702e-06,-1.458501e-06,9.783779e-07,-3.927684e-06,-1.458501e-06,-6.353014e-06,4.894513e-06
9.200000e-11,-1.304683e-06,-1.458430e-06,9.784201e-07,-3.927639e-06,-1.458430e-06,-6.352977e-06,4.894547e-06
9.225000e-11,-1.304686e-06,-1.458444e-06,9.784137e-07,-3.927646e-06,-1.458444e-06,-6.352984e-06,4.894540e-06
9.250000e-11,-1.304709e-06,-1.458537e-06,9.783623e-07,-3.927701e-06,-1.458537e-06,-6.353032e-06,4.894495e-06
9.275000e-11,-1.304745e-06,-1.458685e-06,9.782786e-07,-3.927792e-06,-1.458685e-06,-6.353109e-06,4.894424e-06
9.300000e-11,-1.304788e-06,-1.458858e-06,9.781805e-07,-3.927897e-06,-1.458858e-06,-6.353198e-06,4.894341e-06
9.325000e-11,-1.304829e-06,-1.459020e-06,9.780879e-07,-3.927996e-06,-1.459020e-06,-6.353282e-06,4.894263e-06
9.350000e-11,-1.304859e-06,-1.459140e-06,9.780185e-07,-3.928070e-06,-1.459140e-06,-6.353346e-06,4.894205e-06
9.375000e-11,-1.304874e-06,-1.459198e-06,9.779844e-07,-3.928106e-06,-1.459198e-06,-6.353377e-06,4.894178e-06
9.400000e-11,-1.304871e-06,-1.459186e-06,9.779905e-07,-3.928098e-06,-1.459186e-06,-6.353371e-06,4.894185e-06
9.425000e-11,-1.304852e-06,-1.459110e-06,9.780331e-07,-3.928052e-06,-1.459110e-06,-6.353332e-06,4.894222e-06
9.450000e-11,-1.304822e-06,-1.458987e-06,9.781022e-07,-3.927978e-06,-1.458987e-06,-6.353268e-06,4.894281e-06
9.475000e-11,-1.304787e-06,-1.458845e-06,9.781827e-07,-3.927892e-06,-1.458845e-06,-6.353194e-06,4.894349e-06
9.500000e-11,-1.304754e-06,-1.458711e-06,9.782586e-07,-3.927812e-06,-1.458711e-06,-6.353124e-06,4.894412e-06
9.525000e-11,-1.304729e-06,-1.458612e-06,9.783154e-07,-3.927752e-06,-1.458612e-06,-6.353071e-06,4.894459e-06
9.550000e-11,-1.304718e-06,-1.458565e-06,9.783431e-07,-3.927723e-06,-1.458565e-06,-6.353046e-06,4.894481e-06
9.575000e-11,-1.304720e-06,-1.458575e-06,9.783380e-07,-3.927730e-06,-1.458575e-06,-6.353050e-06,4.894475e-06
9.600000e-11,-1.304735e-06,-1.458639e-06,9.783028e-07,-3.927767e-06,-1.458639e-06,-6.353083e-06,4.894445e-06
9.625000e-11,-1.304760e-06,-1.458740e-06,9.782461e-07,-3.927827e-06,-1.458740e-06,-6.353137e-06,4.894397e-06
9.650000e-11,-1.304789e-06,-1.458857e-06,9.781799e-07,-3.927897e-06,-1.458857e-06,-6.353198e-06,4.894341e-06
9.675000e-11,-1.304815e-06,-1.458967e-06,9.781175e-07,-3.927963e-06,-1.458967e-06,-6.353256e-06,4.894289e-06
9.700000e-11,-1.304836e-06,-1.459049e-06,9.780708e-07,-3.928012e-06,-1.459049e-06,-6.353300e-06,4.894251e-06
9.725000e-11,-1.304845e-06,-1.459087e-06,9.780480e-07,-3.928036e-06,-1.459087e-06,-6.353320e-06,4.894233e-06
9.750000e-11,-1.304844e-06,-1.459078e-06,9.780521e-07,-3.928032e-06,-1.459078e-06,-6.353316e-06,4.894237e-06
9.775000e-11,-1.304831e-06,-1.459026e-06,9.780811e-07,-3.928001e-06,-1.459026e-06,-6.353288e-06,4.894262e-06
9.800000e-11,-1.304811e-06,-1.458942e-06,9.781279e-07,-3.927952e-06,-1.458942e-06,-6.353244e-06,4.894302e-06
9.825000e-11,-1.304787e-06,-1.458845e-06,9.781826e-07,-3.927894e-06,-1.458845e-06,-6.353193e-06,4.894347e-06
9.850000e-11,-1.304765e-06,-1.458755e-06,9.782341e-07,-3.927840e-06,-1.458755e-06,-6.353145e-06,4.894390e-06
9.875000e-11,-1.304748e-06,-1.458688e-06,9.782726e-07,-3.927799e-06,-1.458688e-06,-6.353110e-06,4.894422e-06
9.900000e-11,-1.304740e-06,-1.458656e-06,9.782914e-07,-3.927779e-06,-1.458656e-06,-6.353093e-06,4.894437e-06
9.925000e-11,-1.304742e-06,-1.458664e-06,9.782878e-07,-3.927782e-06,-1.458664e-06,-6.353098e-06,4.894433e-06
9.950000e-11,-1.304752e-06,-1.458708e-06,9.782638e-07,-3.927807e-06,-1.458708e-06,-6.353121e-06,4.894413e-06
9.975000e-11,-1.304769e-06,-1.458777e-06,9.782250e-07,-3.927848e-06,-1.458777e-06,-6.353157e-06,4.894380e-06
1.000000e-10,-1.304788e-06,-1.458857e-06,9.781797e-07,-3.927896e-06,-1.458857e-06,-6.353199e-06,4.894342e-06
1.002500e-10,-1.309739e-06,-1.451471e-06,9.802294e-07,-3.942467e-06,-1.451471e-06,-6.412650e-06,4.961179e-06
1.005000e-10,-1.315297e-06,-1.442124e-06,9.846788e-07,-3.960419e-06,-1.442124e-06,-6.476612e-06,5.034488e-06
