time,"I(RIN1)","I(RIN2)","I(LOUT)"
2.948000e-10,-4.996067e-06,-4.996067e-06,2.869784e-07
2.950000e-10,-4.996666e-06,-4.996666e-06,2.534420e-07
2.952000e-10,-4.998571e-06,-4.998571e-06,2.126572e-07
2.954000e-10,-5.001604e-06,-5.001604e-06,1.689190e-07
2.956000e-10,-5.005509e-06,-5.005509e-06,1.275376e-07
2.958000e-10,-5.009963e-06,-5.009963e-06,9.399725e-08
2.960000e-10,-5.014594e-06,-5.014594e-06,7.308966e-08
2.962000e-10,-5.019011e-06,-5.019011e-06,6.817606e-08
2.964000e-10,-5.022830e-06,-5.022830e-06,8.069452e-08
2.966000e-10,-5.025700e-06,-5.025700e-06,1.099732e-07
2.968000e-10,-5.027341e-06,-5.027341e-06,1.533505e-07
2.970000e-10,-5.027571e-06,-5.027571e-06,2.065527e-07
2.972000e-10,-5.026327e-06,-5.026327e-06,2.642476e-07
2.974000e-10,-5.023684e-06,-5.023684e-06,3.206791e-07
2.976000e-10,-5.019853e-06,-5.019853e-06,3.702953e-07
2.978000e-10,-5.015167e-06,-5.015167e-06,4.083005e-07
2.980000e-10,-5.010048e-06,-5.010048e-06,4.310825e-07
2.982000e-10,-5.004968e-06,-5.004968e-06,4.364929e-07
2.984000e-10,-5.000393e-06,-5.000393e-06,4.239706e-07
2.986000e-10,-4.996734e-06,-4.996734e-06,3.945159e-07
2.988000e-10,-4.994303e-06,-4.994303e-06,3.505288e-07
2.990000e-10,-4.993277e-06,-4.993277e-06,2.955321e-07
2.992000e-10,-4.993686e-06,-4.993686e-06,2.338085e-07
2.994000e-10,-4.995407e-06,-4.995407e-06,1.699880e-07
2.996000e-10,-4.998187e-06,-4.998187e-06,1.086245e-07
2.998000e-10,-5.001674e-06,-5.001674e-06,5.380856e-08
3.000000e-10,-5.005450e-06,-5.005450e-06,8.851426e-09
3.002000e-10,-5.009082e-06,-5.009082e-06,-2.392828e-08
3.004000e-10,-5.012168e-06,-5.012168e-06,-4.330431e-08
3.006000e-10,-5.014374e-06,-5.014374e-06,-4.913310e-08
3.008000e-10,-5.015477e-06,-5.015477e-06,-4.225479e-08
3.010000e-10,-5.015386e-06,-5.015386e-06,-2.433420e-08
3.012000e-10,-5.014151e-06,-5.014151e-06,2.327511e-09
3.014000e-10,-5.011958e-06,-5.011958e-06,3.498551e-08
3.016000e-10,-5.009100e-06,-5.009100e-06,7.063435e-08
3.018000e-10,-5.005938e-06,-5.005938e-06,1.061790e-07
3.020000e-10,-5.002858e-06,-5.002858e-06,1.385999e-07
3.022000e-10,-5.000210e-06,-5.000210e-06,1.651197e-07
3.024000e-10,-4.998272e-06,-4.998272e-06,1.833750e-07
3.026000e-10,-4.997213e-06,-4.997213e-06,1.915870e-07
3.028000e-10,-4.997080e-06,-4.997080e-06,1.887104e-07
3.030000e-10,-4.997792e-06,-4.997792e-06,1.745375e-07
3.032000e-10,-4.999169e-06,-4.999169e-06,1.497253e-07
3.034000e-10,-5.000953e-06,-5.000953e-06,1.157296e-07
3.036000e-10,-5.002855e-06,-5.002855e-06,7.463859e-08
3.038000e-10,-5.004593e-06,-5.004593e-06,2.892283e-08
3.040000e-10,-5.005931e-06,-5.005931e-06,-1.886270e-08
3.042000e-10,-5.006710e-06,-5.006710e-06,-6.637559e-08
3.044000e-10,-5.006864e-06,-5.006864e-06,-1.117293e-07
3.046000e-10,-5.006423e-06,-5.006423e-06,-1.536388e-07
3.048000e-10,-5.005505e-06,-5.005505e-06,-1.914453e-07
3.050000e-10,-5.004288e-06,-5.004288e-06,-2.250203e-07
3.052000e-10,-5.002980e-06,-5.002980e-06,-2.545791e-07
3.054000e-10,-5.001782e-06,-5.001782e-06,-2.804516e-07
3.056000e-10,-5.000858e-06,-5.000858e-06,-3.028674e-07
3.058000e-10,-5.000310e-06,-5.000310e-06,-3.218110e-07
3.060000e-10,-5.000167e-06,-5.000167e-06,-3.369808e-07
3.062000e-10,-5.000386e-06,-5.000386e-06,-3.478658e-07
3.064000e-10,-5.000864e-06,-5.000864e-06,-3.539223e-07
3.066000e-10,-5.001465e-06,-5.001465e-06,-3.548097e-07
3.068000e-10,-5.002047e-06,-5.002047e-06,-3.506323e-07
3.070000e-10,-5.002482e-06,-5.002482e-06,-3.421280e-07
3.072000e-10,-5.002688e-06,-5.002688e-06,-3.307584e-07
3.074000e-10,-5.002629e-06,-5.002629e-06,-3.186744e-07
3.076000e-10,-5.002329e-06,-5.002329e-06,-3.085555e-07
3.078000e-10,-5.001854e-06,-5.001854e-06,-3.033468e-07
3.080000e-10,-5.001299e-06,-5.001299e-06,-3.059369e-07
3.082000e-10,-5.000768e-06,-5.000768e-06,-3.188273e-07
3.084000e-10,-5.000350e-06,-5.000350e-06,-3.438461e-07
3.086000e-10,-5.000102e-06,-5.000102e-06,-3.819452e-07
3.088000e-10,-5.000038e-06,-5.000038e-06,-4.331069e-07
3.090000e-10,-5.000131e-06,-5.000131e-06,-4.963634e-07
3.092000e-10,-5.000317e-06,-5.000317e-06,-5.699179e-07
3.094000e-10,-5.000516e-06,-5.000516e-06,-6.513408e-07
3.096000e-10,-5.000646e-06,-5.000646e-06,-7.378102e-07
3.098000e-10,-5.000647e-06,-5.000647e-06,-8.263618e-07
3.100000e-10,-5.000493e-06,-5.000493e-06,-9.141231e-07
3.102000e-10,-5.000197e-06,-5.000197e-06,-9.985103e-07
3.104000e-10,-4.999810e-06,-4.999810e-06,-1.077379e-06
3.106000e-10,-4.999410e-06,-4.999410e-06,-1.149125e-06
3.108000e-10,-4.999083e-06,-4.999083e-06,-1.212742e-06
3.110000e-10,-4.998908e-06,-4.998908e-06,-1.267839e-06
3.112000e-10,-4.998932e-06,-4.998932e-06,-1.314628e-06
3.114000e-10,-4.999164e-06,-4.999164e-06,-1.353883e-06
3.116000e-10,-4.999569e-06,-4.999569e-06,-1.386879e-06
3.118000e-10,-5.000075e-06,-5.000075e-06,-1.415306e-06
3.120000e-10,-5.000586e-06,-5.000586e-06,-1.441168e-06
3.122000e-10,-5.001004e-06,-5.001004e-06,-1.466661e-06
3.124000e-10,-5.001248e-06,-5.001248e-06,-1.494037e-06
3.126000e-10,-5.001276e-06,-5.001276e-06,-1.525475e-06
3.128000e-10,-5.001090e-06,-5.001090e-06,-1.562947e-06
3.130000e-10,-5.000740e-06,-5.000740e-06,-1.608108e-06
3.132000e-10,-5.000318e-06,-5.000318e-06,-1.662213e-06
3.134000e-10,-4.999931e-06,-4.999931e-06,-1.726067e-06
3.136000e-10,-4.999687e-06,-4.999687e-06,-1.800012e-06
3.138000e-10,-4.999667e-06,-4.999667e-06,-1.883944e-06
3.140000e-10,-4.999905e-06,-4.999905e-06,-1.977356e-06
3.142000e-10,-5.000384e-06,-5.000384e-06,-2.079395e-06
3.144000e-10,-5.001029e-06,-5.001029e-06,-2.188927e-06
3.146000e-10,-5.001727e-06,-5.001727e-06,-2.304587e-06
3.148000e-10,-5.002347e-06,-5.002347e-06,-2.424833e-06
3.150000e-10,-5.002762e-06,-5.002762e-06,-2.547975e-06
3.152000e-10,-5.002879e-06,-5.002879e-06,-2.672202e-06
3.154000e-10,-5.002658e-06,-5.002658e-06,-2.795604e-06
3.156000e-10,-5.002120e-06,-5.002120e-06,-2.916204e-06
3.158000e-10,-5.001346e-06,-5.001346e-06,-3.031996e-06
3.160000e-10,-5.000464e-06,-5.000464e-06,-3.141010e-06
3.162000e-10,-4.999623e-06,-4.999623e-06,-3.241387e-06
3.164000e-10,-4.998967e-06,-4.998967e-06,-3.331487e-06
3.166000e-10,-4.998608e-06,-4.998608e-06,-3.409992e-06
3.168000e-10,-4.998604e-06,-4.998604e-06,-3.476020e-06
3.170000e-10,-4.998949e-06,-4.998949e-06,-3.529219e-06
3.172000e-10,-4.999579e-06,-4.999579e-06,-3.569839e-06
3.174000e-10,-5.000378e-06,-5.000378e-06,-3.598759e-06
3.176000e-10,-5.001207e-06,-5.001207e-06,-3.617475e-06
3.178000e-10,-5.001928e-06,-5.001928e-06,-3.628026e-06
3.180000e-10,-5.002428e-06,-5.002428e-06,-3.632887e-06
3.182000e-10,-5.002639e-06,-5.002639e-06,-3.634817e-06
3.184000e-10,-5.002551e-06,-5.002551e-06,-3.636679e-06
3.186000e-10,-5.002204e-06,-5.002204e-06,-3.641259e-06
3.188000e-10,-5.001685e-06,-5.001685e-06,-3.651085e-06
3.190000e-10,-5.001101e-06,-5.001101e-06,-3.668264e-06
3.192000e-10,-5.000561e-06,-5.000561e-06,-3.694350e-06
3.194000e-10,-5.000152e-06,-5.000152e-06,-3.730247e-06
3.196000e-10,-4.999930e-06,-4.999930e-06,-3.776147e-06
3.198000e-10,-4.999903e-06,-4.999903e-06,-3.831505e-06
3.200000e-10,-5.000043e-06,-5.000043e-06,-3.895056e-06
3.202000e-10,-5.000289e-06,-5.000289e-06,-3.964868e-06
3.204000e-10,-5.000570e-06,-5.000570e-06,-4.038436e-06
3.206000e-10,-5.000817e-06,-5.000817e-06,-4.112832e-06
3.208000e-10,-5.000979e-06,-5.000979e-06,-4.184888e-06
3.210000e-10,-5.001035e-06,-5.001035e-06,-4.251440e-06
3.212000e-10,-5.000994e-06,-5.000994e-06,-4.309590e-06
3.214000e-10,-5.000889e-06,-5.000889e-06,-4.356991e-06
3.216000e-10,-5.000770e-06,-5.000770e-06,-4.392108e-06
3.218000e-10,-5.000686e-06,-5.000686e-06,-4.414422e-06
3.220000e-10,-5.000674e-06,-5.000674e-06,-4.424541e-06
3.222000e-10,-5.000750e-06,-5.000750e-06,-4.424199e-06
3.224000e-10,-5.000903e-06,-5.000903e-06,-4.416112e-06
3.226000e-10,-5.001101e-06,-5.001101e-06,-4.403709e-06
3.228000e-10,-5.001295e-06,-5.001295e-06,-4.390774e-06
3.230000e-10,-5.001434e-06,-5.001434e-06,-4.381025e-06
3.232000e-10,-5.001478e-06,-5.001478e-06,-4.377710e-06
3.234000e-10,-5.001404e-06,-5.001404e-06,-4.383257e-06
3.236000e-10,-5.001217e-06,-5.001217e-06,-4.399036e-06
3.238000e-10,-5.000949e-06,-5.000949e-06,-4.425264e-06
3.240000e-10,-5.000647e-06,-5.000647e-06,-4.461043e-06
3.242000e-10,-5.000373e-06,-5.000373e-06,-4.504533e-06
3.244000e-10,-5.000182e-06,-5.000182e-06,-4.553220e-06
3.246000e-10,-5.000116e-06,-5.000116e-06,-4.604222e-06
3.248000e-10,-5.000193e-06,-5.000193e-06,-4.654615e-06
3.250000e-10,-5.000403e-06,-5.000403e-06,-4.701719e-06
3.252000e-10,-5.000712e-06,-5.000712e-06,-4.743329e-06
3.254000e-10,-5.001068e-06,-5.001068e-06,-4.777881e-06
3.256000e-10,-5.001410e-06,-5.001410e-06,-4.804535e-06
3.258000e-10,-5.001681e-06,-5.001681e-06,-4.823195e-06
3.260000e-10,-5.001838e-06,-5.001838e-06,-4.834464e-06
3.262000e-10,-5.001859e-06,-5.001859e-06,-4.839539e-06
3.264000e-10,-5.001746e-06,-5.001746e-06,-4.840073e-06
3.266000e-10,-5.001523e-06,-5.001523e-06,-4.837996e-06
3.268000e-10,-5.001231e-06,-5.001231e-06,-4.835321e-06
3.270000e-10,-5.000918e-06,-5.000918e-06,-4.833950e-06
3.272000e-10,-5.000633e-06,-5.000633e-06,-4.835491e-06
3.274000e-10,-5.000414e-06,-5.000414e-06,-4.841120e-06
3.276000e-10,-5.000288e-06,-5.000288e-06,-4.851481e-06
3.278000e-10,-5.000264e-06,-5.000264e-06,-4.866656e-06
3.280000e-10,-5.000337e-06,-5.000337e-06,-4.886204e-06
3.282000e-10,-5.000491e-06,-5.000491e-06,-4.909255e-06
3.284000e-10,-5.000703e-06,-5.000703e-06,-4.934658e-06
3.286000e-10,-5.000947e-06,-5.000947e-06,-4.961144e-06
3.288000e-10,-5.001198e-06,-5.001198e-06,-4.987495e-06
3.290000e-10,-5.001438e-06,-5.001438e-06,-5.012689e-06
3.292000e-10,-5.001650e-06,-5.001650e-06,-5.035986e-06
3.294000e-10,-5.001822e-06,-5.001822e-06,-5.056975e-06
3.296000e-10,-5.001946e-06,-5.001946e-06,-5.075555e-06
3.298000e-10,-5.002015e-06,-5.002015e-06,-5.091870e-06
3.300000e-10,-5.002023e-06,-5.002023e-06,-5.106222e-06
3.302000e-10,-5.001969e-06,-5.001969e-06,-5.118968e-06
3.304000e-10,-5.001855e-06,-5.001855e-06,-5.130435e-06
3.306000e-10,-5.001687e-06,-5.001687e-06,-5.140850e-06
3.308000e-10,-5.001481e-06,-5.001481e-06,-5.150316e-06
3.310000e-10,-5.001256e-06,-5.001256e-06,-5.158824e-06
3.312000e-10,-5.001040e-06,-5.001040e-06,-5.166291e-06
3.314000e-10,-5.000861e-06,-5.000861e-06,-5.172622e-06
3.316000e-10,-5.000747e-06,-5.000747e-06,-5.177775e-06
3.318000e-10,-5.000719e-06,-5.000719e-06,-5.181817e-06
3.320000e-10,-5.000791e-06,-5.000791e-06,-5.184955e-06
3.322000e-10,-5.000963e-06,-5.000963e-06,-5.187537e-06
3.324000e-10,-5.001221e-06,-5.001221e-06,-5.190026e-06
3.326000e-10,-5.001541e-06,-5.001541e-06,-5.192946e-06
3.328000e-10,-5.001890e-06,-5.001890e-06,-5.196813e-06
3.330000e-10,-5.002231e-06,-5.002231e-06,-5.202064e-06
3.332000e-10,-5.002531e-06,-5.002531e-06,-5.208996e-06
3.334000e-10,-5.002762e-06,-5.002762e-06,-5.217714e-06
3.336000e-10,-5.002907e-06,-5.002907e-06,-5.228114e-06
3.338000e-10,-5.002962e-06,-5.002962e-06,-5.239882e-06
3.340000e-10,-5.002936e-06,-5.002936e-06,-5.252525e-06
3.342000e-10,-5.002845e-06,-5.002845e-06,-5.265422e-06
3.344000e-10,-5.002715e-06,-5.002715e-06,-5.277890e-06
3.346000e-10,-5.002573e-06,-5.002573e-06,-5.289256e-06
3.348000e-10,-5.002441e-06,-5.002441e-06,-5.298928e-06
3.350000e-10,-5.002341e-06,-5.002341e-06,-5.306457e-06
3.352000e-10,-5.002284e-06,-5.002284e-06,-5.311584e-06
3.354000e-10,-5.002276e-06,-5.002276e-06,-5.314255e-06
3.356000e-10,-5.002315e-06,-5.002315e-06,-5.314627e-06
3.358000e-10,-5.002397e-06,-5.002397e-06,-5.313045e-06
3.360000e-10,-5.002516e-06,-5.002516e-06,-5.309996e-06
3.362000e-10,-5.002665e-06,-5.002665e-06,-5.306060e-06
3.364000e-10,-5.002839e-06,-5.002839e-06,-5.301849e-06
3.366000e-10,-5.003036e-06,-5.003036e-06,-5.297946e-06
3.368000e-10,-5.003254e-06,-5.003254e-06,-5.294852e-06
3.370000e-10,-5.003491e-06,-5.003491e-06,-5.292948e-06
3.372000e-10,-5.003745e-06,-5.003745e-06,-5.292472e-06
3.374000e-10,-5.004009e-06,-5.004009e-06,-5.293519e-06
3.376000e-10,-5.004278e-06,-5.004278e-06,-5.296064e-06
3.378000e-10,-5.004542e-06,-5.004542e-06,-5.299995e-06
3.380000e-10,-5.004791e-06,-5.004791e-06,-5.305168e-06
3.382000e-10,-5.005016e-06,-5.005016e-06,-5.311462e-06
3.384000e-10,-5.005209e-06,-5.005209e-06,-5.318817e-06
3.386000e-10,-5.005366e-06,-5.005366e-06,-5.327277e-06
3.388000e-10,-5.005486e-06,-5.005486e-06,-5.336995e-06
3.390000e-10,-5.005572e-06,-5.005572e-06,-5.348224e-06
3.392000e-10,-5.005628e-06,-5.005628e-06,-5.361281e-06
3.394000e-10,-5.005660e-06,-5.005660e-06,-5.376496e-06
3.396000e-10,-5.005673e-06,-5.005673e-06,-5.394149e-06
3.398000e-10,-5.005669e-06,-5.005669e-06,-5.414403e-06
3.400000e-10,-5.005648e-06,-5.005648e-06,-5.437250e-06
3.402000e-10,-5.005608e-06,-5.005608e-06,-5.462466e-06
3.404000e-10,-5.005541e-06,-5.005541e-06,-5.489594e-06
3.406000e-10,-5.005441e-06,-5.005441e-06,-5.517962e-06
3.408000e-10,-5.005301e-06,-5.005301e-06,-5.546718e-06
3.410000e-10,-5.005113e-06,-5.005113e-06,-5.574912e-06
3.412000e-10,-5.004875e-06,-5.004875e-06,-5.601582e-06
3.414000e-10,-5.004587e-06,-5.004587e-06,-5.625869e-06
3.416000e-10,-5.004255e-06,-5.004255e-06,-5.647119e-06
3.418000e-10,-5.003887e-06,-5.003887e-06,-5.664977e-06
3.420000e-10,-5.003494e-06,-5.003494e-06,-5.679454e-06
3.422000e-10,-5.003092e-06,-5.003092e-06,-5.690956e-06
3.424000e-10,-5.002695e-06,-5.002695e-06,-5.700272e-06
3.426000e-10,-5.002319e-06,-5.002319e-06,-5.708519e-06
3.428000e-10,-5.001980e-06,-5.001980e-06,-5.717048e-06
3.430000e-10,-5.001691e-06,-5.001691e-06,-5.727321e-06
3.432000e-10,-5.001464e-06,-5.001464e-06,-5.740766e-06
3.434000e-10,-5.001308e-06,-5.001308e-06,-5.758634e-06
3.436000e-10,-5.001228e-06,-5.001228e-06,-5.781864e-06
3.438000e-10,-5.001224e-06,-5.001224e-06,-5.810980e-06
3.440000e-10,-5.001292e-06,-5.001292e-06,-5.846020e-06
3.442000e-10,-5.001423e-06,-5.001423e-06,-5.886524e-06
3.444000e-10,-5.001603e-06,-5.001603e-06,-5.931563e-06
3.446000e-10,-5.001812e-06,-5.001812e-06,-5.979824e-06
3.448000e-10,-5.002030e-06,-5.002030e-06,-6.029734e-06
3.450000e-10,-5.002230e-06,-5.002230e-06,-6.079608e-06
3.452000e-10,-5.002391e-06,-5.002391e-06,-6.127820e-06
3.454000e-10,-5.002491e-06,-5.002491e-06,-6.172964e-06
3.456000e-10,-5.002515e-06,-5.002515e-06,-6.213991e-06
3.458000e-10,-5.002454e-06,-5.002454e-06,-6.250320e-06
3.460000e-10,-5.002306e-06,-5.002306e-06,-6.281893e-06
3.462000e-10,-5.002081e-06,-5.002081e-06,-6.309188e-06
3.464000e-10,-5.001796e-06,-5.001796e-06,-6.333169e-06
3.466000e-10,-5.001474e-06,-5.001474e-06,-6.355189e-06
3.468000e-10,-5.001143e-06,-5.001143e-06,-6.376855e-06
3.470000e-10,-5.000832e-06,-5.000832e-06,-6.399867e-06
3.472000e-10,-5.000570e-06,-5.000570e-06,-6.425845e-06
3.474000e-10,-5.000378e-06,-5.000378e-06,-6.456177e-06
3.476000e-10,-5.000272e-06,-5.000272e-06,-6.491887e-06
3.478000e-10,-5.000257e-06,-5.000257e-06,-6.533545e-06
3.480000e-10,-5.000327e-06,-5.000327e-06,-6.581235e-06
3.482000e-10,-5.000469e-06,-5.000469e-06,-6.634563e-06
3.484000e-10,-5.000659e-06,-5.000659e-06,-6.692729e-06
3.486000e-10,-5.000872e-06,-5.000872e-06,-6.754621e-06
3.488000e-10,-5.001077e-06,-5.001077e-06,-6.818949e-06
3.490000e-10,-5.001249e-06,-5.001249e-06,-6.884375e-06
3.492000e-10,-5.001366e-06,-5.001366e-06,-6.949649e-06
3.494000e-10,-5.001415e-06,-5.001415e-06,-7.013716e-06
3.496000e-10,-5.001391e-06,-5.001391e-06,-7.075798e-06
3.498000e-10,-5.001299e-06,-5.001299e-06,-7.135443e-06
3.500000e-10,-5.001153e-06,-5.001153e-06,-7.192528e-06
3.502000e-10,-3.031879e-06,-3.031879e-06,-7.247244e-06
3.504000e-10,-1.028186e-06,-1.028186e-06,-7.300043e-06
3.506000e-10,9.656301e-07,9.656301e-07,-7.351578e-06
3.508000e-10,2.959390e-06,2.959390e-06,-7.402631e-06
3.510000e-10,4.954928e-06,4.954928e-06,-7.454046e-06
3.512000e-10,4.984076e-06,4.984076e-06,-7.506677e-06
3.514000e-10,4.981749e-06,4.981749e-06,-7.561338e-06
3.516000e-10,4.991730e-06,4.991730e-06,-7.618775e-06
3.518000e-10,5.003128e-06,5.003128e-06,-7.679648e-06
3.520000e-10,5.012784e-06,5.012784e-06,-7.744513e-06
3.522000e-10,5.018531e-06,5.018531e-06,-7.813815e-06
3.524000e-10,5.019272e-06,5.019272e-06,-7.887877e-06
3.526000e-10,5.015195e-06,5.015195e-06,-7.966877e-06
3.528000e-10,5.007639e-06,5.007639e-06,-8.050838e-06
3.530000e-10,4.998692e-06,4.998692e-06,-8.139597e-06
3.532000e-10,4.990627e-06,4.990627e-06,-8.232798e-06
3.534000e-10,4.985338e-06,4.985338e-06,-8.329877e-06
3.536000e-10,4.983909e-06,4.983909e-06,-8.430081e-06
3.538000e-10,4.986400e-06,4.986400e-06,-8.532494e-06
3.540000e-10,4.991914e-06,4.991914e-06,-8.636103e-06
3.542000e-10,4.998877e-06,4.998877e-06,-8.739873e-06
3.544000e-10,5.005477e-06,5.005477e-06,-8.842848e-06
3.546000e-10,5.010121e-06,5.010121e-06,-8.944261e-06
3.548000e-10,5.011810e-06,5.011810e-06,-9.043638e-06
3.550000e-10,5.010346e-06,5.010346e-06,-9.140884e-06
3.552000e-10,5.006319e-06,5.006319e-06,-9.236341e-06
3.554000e-10,5.000912e-06,5.000912e-06,-9.330797e-06
3.556000e-10,4.995562e-06,4.995562e-06,-9.425464e-06
3.558000e-10,4.991596e-06,4.991596e-06,-9.521889e-06
3.560000e-10,4.989905e-06,4.989905e-06,-9.621836e-06
3.562000e-10,4.990760e-06,4.990760e-06,-9.727132e-06
3.564000e-10,4.993780e-06,4.993780e-06,-9.839505e-06
3.566000e-10,4.998078e-06,4.998078e-06,-9.960416e-06
3.568000e-10,5.002504e-06,5.002504e-06,-1.009092e-05
3.570000e-10,5.005958e-06,5.005958e-06,-1.023157e-05
3.572000e-10,5.007646e-06,5.007646e-06,-1.038236e-05
3.574000e-10,5.007265e-06,5.007265e-06,-1.054274e-05
3.576000e-10,5.005041e-06,5.005041e-06,-1.071168e-05
3.578000e-10,5.001641e-06,5.001641e-06,-1.088777e-05
3.580000e-10,4.997976e-06,4.997976e-06,-1.106942e-05
3.582000e-10,4.994968e-06,4.994968e-06,-1.125497e-05
3.584000e-10,4.993315e-06,4.993315e-06,-1.144290e-05
3.586000e-10,4.993337e-06,4.993337e-06,-1.163201e-05
3.588000e-10,4.994923e-06,4.994923e-06,-1.182147e-05
3.590000e-10,4.997585e-06,4.997585e-06,-1.201097e-05
3.592000e-10,5.000601e-06,5.000601e-06,-1.220073e-05
3.594000e-10,5.003211e-06,5.003211e-06,-1.239145e-05
3.596000e-10,5.004803e-06,5.004803e-06,-1.258430e-05
3.598000e-10,5.005056e-06,5.005056e-06,-1.278079e-05
3.600000e-10,5.004000e-06,5.004000e-06,-1.298263e-05
3.602000e-10,5.001984e-06,5.001984e-06,-1.319166e-05
3.604000e-10,4.999569e-06,4.999569e-06,-1.340966e-05
3.606000e-10,4.997380e-06,4.997380e-06,-1.363827e-05
3.608000e-10,4.995941e-06,4.995941e-06,-1.387892e-05
3.610000e-10,4.995560e-06,4.995560e-06,-1.413273e-05
3.612000e-10,4.996261e-06,4.996261e-06,-1.440050e-05
3.614000e-10,4.997801e-06,4.997801e-06,-1.468271e-05
3.616000e-10,4.999742e-06,4.999742e-06,-1.497956e-05
3.618000e-10,5.001579e-06,5.001579e-06,-1.529098e-05
3.620000e-10,5.002860e-06,5.002860e-06,-1.561672e-05
3.622000e-10,5.003303e-06,5.003303e-06,-1.595636e-05
3.624000e-10,5.002848e-06,5.002848e-06,-1.630944e-05
3.626000e-10,5.001664e-06,5.001664e-06,-1.667545e-05
3.628000e-10,5.000089e-06,5.000089e-06,-1.705389e-05
3.630000e-10,4.998537e-06,4.998537e-06,-1.744431e-05
3.632000e-10,4.997394e-06,4.997394e-06,-1.784631e-05
3.634000e-10,4.996920e-06,4.996920e-06,-1.825954e-05
3.636000e-10,4.997198e-06,4.997198e-06,-1.868370e-05
3.638000e-10,4.998118e-06,4.998118e-06,-1.911850e-05
3.640000e-10,4.999420e-06,4.999420e-06,-1.956364e-05
3.642000e-10,5.000764e-06,5.000764e-06,-2.001877e-05
3.644000e-10,5.001818e-06,5.001818e-06,-2.048344e-05
3.646000e-10,5.002340e-06,5.002340e-06,-2.095707e-05
3.648000e-10,5.002231e-06,5.002231e-06,-2.143889e-05
3.650000e-10,5.001551e-06,5.001551e-06,-2.192794e-05
3.652000e-10,5.000494e-06,5.000494e-06,-2.242300e-05
3.654000e-10,4.999337e-06,4.999337e-06,-2.292261e-05
3.656000e-10,4.998363e-06,4.998363e-06,-2.342502e-05
3.658000e-10,4.997796e-06,4.997796e-06,-2.392823e-05
3.660000e-10,4.997749e-06,4.997749e-06,-2.443000e-05
3.662000e-10,4.998205e-06,4.998205e-06,-2.492783e-05
3.664000e-10,4.999025e-06,4.999025e-06,-2.541910e-05
3.666000e-10,4.999994e-06,4.999994e-06,-2.590103e-05
3.668000e-10,5.000874e-06,5.000874e-06,-2.637082e-05
3.670000e-10,5.001464e-06,5.001464e-06,-2.682575e-05
3.672000e-10,5.001643e-06,5.001643e-06,-2.726321e-05
3.674000e-10,5.001397e-06,5.001397e-06,-2.768092e-05
3.676000e-10,5.000813e-06,5.000813e-06,-2.807694e-05
3.678000e-10,5.000052e-06,5.000052e-06,-2.844987e-05
3.680000e-10,4.999306e-06,4.999306e-06,-2.879887e-05
3.682000e-10,4.998750e-06,4.998750e-06,-2.912380e-05
3.684000e-10,4.998502e-06,4.998502e-06,-2.942522e-05
3.686000e-10,4.998597e-06,4.998597e-06,-2.970443e-05
3.688000e-10,4.998986e-06,4.998986e-06,-2.996340e-05
3.690000e-10,4.999556e-06,4.999556e-06,-3.020470e-05
3.692000e-10,5.000156e-06,5.000156e-06,-3.043138e-05
3.694000e-10,5.000641e-06,5.000641e-06,-3.064681e-05
3.696000e-10,5.000903e-06,5.000903e-06,-3.085444e-05
3.698000e-10,5.000895e-06,5.000895e-06,-3.105765e-05
3.700000e-10,5.000640e-06,5.000640e-06,-3.125950e-05
3.702000e-10,5.000216e-06,5.000216e-06,-3.146253e-05
3.704000e-10,4.999737e-06,4.999737e-06,-3.166861e-05
3.706000e-10,4.999323e-06,4.999323e-06,-3.187883e-05
3.708000e-10,4.999067e-06,4.999067e-06,-3.209338e-05
3.710000e-10,4.999020e-06,4.999020e-06,-3.231157e-05
3.712000e-10,4.999178e-06,4.999178e-06,-3.253191e-05
3.714000e-10,4.999487e-06,4.999487e-06,-3.275221e-05
3.716000e-10,4.999861e-06,4.999861e-06,-3.296975e-05
3.718000e-10,5.000205e-06,5.000205e-06,-3.318156e-05
3.720000e-10,5.000436e-06,5.000436e-06,-3.338460e-05
3.722000e-10,5.000505e-06,5.000505e-06,-3.357611e-05
3.724000e-10,5.000403e-06,5.000403e-06,-3.375379e-05
3.726000e-10,5.000163e-06,5.000163e-06,-3.391604e-05
3.728000e-10,4.999851e-06,4.999851e-06,-3.406212e-05
3.730000e-10,4.999543e-06,4.999543e-06,-3.419218e-05
3.732000e-10,4.999310e-06,4.999310e-06,-3.430728e-05
3.734000e-10,4.999203e-06,4.999203e-06,-3.440929e-05
3.736000e-10,4.999240e-06,4.999240e-06,-3.450073e-05
3.738000e-10,4.999403e-06,4.999403e-06,-3.458453e-05
3.740000e-10,4.999647e-06,4.999647e-06,-3.466376e-05
3.742000e-10,4.999913e-06,4.999913e-06,-3.474142e-05
3.744000e-10,5.000139e-06,5.000139e-06,-3.482011e-05
3.746000e-10,5.000277e-06,5.000277e-06,-3.490190e-05
3.748000e-10,5.000302e-06,5.000302e-06,-3.498810e-05
3.750000e-10,5.000216e-06,5.000216e-06,-3.507923e-05
3.752000e-10,5.000045e-06,5.000045e-06,-3.517499e-05
3.754000e-10,4.999834e-06,4.999834e-06,-3.527433e-05
3.756000e-10,4.999630e-06,4.999630e-06,-3.537557e-05
3.758000e-10,4.999477e-06,4.999477e-06,-3.547663e-05
3.760000e-10,4.999401e-06,4.999401e-06,-3.557517e-05
