time,"I(LQ|XCOUT)","I(LQ|XSUM)"
2.475600e-09,8.137567e-05,8.742828e-05
2.475800e-09,8.155892e-05,8.704900e-05
2.476000e-09,8.167734e-05,8.580682e-05
2.476200e-09,8.172645e-05,8.382002e-05
2.476400e-09,8.170993e-05,8.132247e-05
2.476600e-09,8.163835e-05,7.862279e-05
2.476800e-09,8.152731e-05,7.605274e-05
2.477000e-09,8.139516e-05,7.391783e-05
2.477200e-09,8.126065e-05,7.245920e-05
2.477400e-09,8.114083e-05,7.183002e-05
2.477600e-09,8.104940e-05,7.208471e-05
2.477800e-09,8.099562e-05,7.317792e-05
2.478000e-09,8.098384e-05,7.497121e-05
2.478200e-09,8.101354e-05,7.724740e-05
2.478400e-09,8.107990e-05,7.973426e-05
2.478600e-09,8.117462e-05,8.213747e-05
2.478800e-09,8.128701e-05,8.418009e-05
2.479000e-09,8.140516e-05,8.564210e-05
2.479200e-09,8.151716e-05,8.639146e-05
2.479400e-09,8.161213e-05,8.639943e-05
2.479600e-09,8.168120e-05,8.573674e-05
2.479800e-09,8.171816e-05,8.455246e-05
2.480000e-09,8.171995e-05,8.304183e-05
2.480200e-09,8.168672e-05,8.141108e-05
2.480400e-09,8.162173e-05,7.984651e-05
2.480600e-09,8.153090e-05,7.849269e-05
2.480800e-09,8.142217e-05,7.744110e-05
2.481000e-09,8.130469e-05,7.672835e-05
2.481200e-09,8.118793e-05,7.634216e-05
2.481400e-09,8.108076e-05,7.623253e-05
2.481600e-09,8.099058e-05,7.632638e-05
2.481800e-09,8.092269e-05,7.654344e-05
2.482000e-09,8.087976e-05,7.681132e-05
2.482200e-09,8.086163e-05,7.707743e-05
2.482400e-09,8.086540e-05,7.731576e-05
2.482600e-09,8.088579e-05,7.752723e-05
2.482800e-09,8.091576e-05,7.773356e-05
2.483000e-09,8.094725e-05,7.796594e-05
2.483200e-09,8.097213e-05,7.825128e-05
2.483400e-09,8.098298e-05,7.859912e-05
2.483600e-09,8.097387e-05,7.899267e-05
2.483800e-09,8.094088e-05,7.938631e-05
2.484000e-09,8.088240e-05,7.971051e-05
2.484200e-09,8.079908e-05,7.988349e-05
2.484400e-09,8.069365e-05,7.982714e-05
2.484600e-09,8.057033e-05,7.948357e-05
2.484800e-09,8.043431e-05,7.882843e-05
2.485000e-09,8.029103e-05,7.787765e-05
2.485200e-09,8.014562e-05,7.668625e-05
2.485400e-09,8.000237e-05,7.533982e-05
2.485600e-09,7.986445e-05,7.394091e-05
2.485800e-09,7.973375e-05,7.259372e-05
2.486000e-09,7.961093e-05,7.138990e-05
2.486200e-09,7.949554e-05,7.039790e-05
2.486400e-09,7.938632e-05,6.965685e-05
2.486600e-09,7.928146e-05,6.917514e-05
2.486800e-09,7.917888e-05,6.893310e-05
2.487000e-09,7.907643e-05,6.888898e-05
2.487200e-09,7.897211e-05,6.898704e-05
2.487400e-09,7.886409e-05,6.916665e-05
2.487600e-09,7.875076e-05,6.937114e-05
2.487800e-09,7.863071e-05,6.955527e-05
2.488000e-09,7.850269e-05,6.969017e-05
2.488200e-09,7.836561e-05,6.976519e-05
2.488400e-09,7.821847e-05,6.978642e-05
2.488600e-09,7.806043e-05,6.977230e-05
2.488800e-09,7.789087e-05,6.974741e-05
2.489000e-09,7.770946e-05,6.973538e-05
2.489200e-09,7.751622e-05,6.975248e-05
2.489400e-09,7.731164e-05,6.980279e-05
2.489600e-09,7.709675e-05,6.987590e-05
2.489800e-09,7.687310e-05,6.994745e-05
2.490000e-09,7.664283e-05,6.998247e-05
2.490200e-09,7.640854e-05,6.994097e-05
2.490400e-09,7.617324e-05,6.978480e-05
2.490600e-09,7.594019e-05,6.948464e-05
2.490800e-09,7.571273e-05,6.902574e-05
2.491000e-09,7.549407e-05,6.841153e-05
2.491200e-09,7.528714e-05,6.766440e-05
2.491400e-09,7.509439e-05,6.682371e-05
2.491600e-09,7.491766e-05,6.594144e-05
2.491800e-09,7.475808e-05,6.507640e-05
2.492000e-09,7.461602e-05,6.428789e-05
2.492200e-09,7.449108e-05,6.362960e-05
2.492400e-09,7.438210e-05,6.314451e-05
2.492600e-09,7.428720e-05,6.286099e-05
2.492800e-09,7.420393e-05,6.279036e-05
2.493000e-09,7.412931e-05,6.292583e-05
2.493200e-09,7.406002e-05,6.324306e-05
2.493400e-09,7.399257e-05,6.370217e-05
2.493600e-09,7.392350e-05,6.425137e-05
2.493800e-09,7.384960e-05,6.483194e-05
2.494000e-09,7.376811e-05,6.538422e-05
2.494200e-09,7.367697e-05,6.585392e-05
2.494400e-09,7.357499e-05,6.619784e-05
2.494600e-09,7.346199e-05,6.638815e-05
2.494800e-09,7.333883e-05,6.641449e-05
2.495000e-09,7.320749e-05,6.628356e-05
2.495200e-09,7.307087e-05,6.601651e-05
2.495400e-09,7.293268e-05,6.564459e-05
2.495600e-09,7.279714e-05,6.520401e-05
2.495800e-09,7.266863e-05,6.473112e-05
2.496000e-09,7.255132e-05,6.425840e-05
2.496200e-09,7.244881e-05,6.381198e-05
2.496400e-09,7.236368e-05,6.341083e-05
2.496600e-09,7.229725e-05,6.306723e-05
2.496800e-09,7.224933e-05,6.278840e-05
2.497000e-09,7.221814e-05,6.257843e-05
2.497200e-09,7.220042e-05,6.244009e-05
2.497400e-09,7.219161e-05,6.237605e-05
2.497600e-09,7.218629e-05,6.238904e-05
2.497800e-09,7.217863e-05,6.248103e-05
2.498000e-09,7.216303e-05,6.265151e-05
2.498200e-09,7.213469e-05,6.289525e-05
2.498400e-09,7.209015e-05,6.320009e-05
2.498600e-09,7.202774e-05,6.354541e-05
2.498800e-09,7.194782e-05,6.390185e-05
2.499000e-09,7.185279e-05,6.423281e-05
2.499200e-09,7.174691e-05,6.449775e-05
2.499400e-09,7.163585e-05,6.465711e-05
2.499600e-09,7.152610e-05,6.467815e-05
2.499800e-09,7.142427e-05,6.454070e-05
2.500000e-09,7.133630e-05,6.424172e-05
2.500200e-09,7.126682e-05,6.379767e-05
2.500400e-09,7.121854e-05,6.324420e-05
2.500600e-09,7.119192e-05,6.263296e-05
2.500800e-09,7.118505e-05,6.202612e-05
2.501000e-09,7.119379e-05,6.148918e-05
2.501200e-09,7.121227e-05,6.108316e-05
2.501400e-09,7.123346e-05,6.085705e-05
2.501600e-09,7.125006e-05,6.084119e-05
2.501800e-09,7.125535e-05,6.104242e-05
2.502000e-09,7.124399e-05,6.144149e-05
2.502200e-09,7.121276e-05,6.199340e-05
2.502400e-09,7.116089e-05,6.263116e-05
2.502600e-09,7.109024e-05,6.327304e-05
2.502800e-09,7.100506e-05,6.383289e-05
2.503000e-09,7.091147e-05,6.423221e-05
2.503200e-09,7.081667e-05,6.441195e-05
2.503400e-09,7.072809e-05,6.434194e-05
2.503600e-09,7.065238e-05,6.402587e-05
2.503800e-09,7.059464e-05,6.350086e-05
2.504000e-09,7.055776e-05,6.283182e-05
2.504200e-09,7.054203e-05,6.210182e-05
2.504400e-09,7.054513e-05,6.140035e-05
2.504600e-09,7.056242e-05,6.081147e-05
2.504800e-09,7.058755e-05,6.040340e-05
2.505000e-09,7.061331e-05,6.022064e-05
2.505200e-09,7.063253e-05,6.027918e-05
2.505400e-09,7.063903e-05,6.056490e-05
2.505600e-09,7.062845e-05,6.103541e-05
2.505800e-09,7.059876e-05,6.162520e-05
2.506000e-09,7.055052e-05,6.225378e-05
2.506200e-09,7.048676e-05,6.283623e-05
2.506400e-09,7.041251e-05,6.329475e-05
2.506600e-09,7.033411e-05,6.356947e-05
2.506800e-09,7.025829e-05,6.362677e-05
2.507000e-09,7.019131e-05,6.346333e-05
2.507200e-09,7.013810e-05,6.310551e-05
2.507400e-09,7.010162e-05,6.260414e-05
2.507600e-09,7.008252e-05,6.202606e-05
2.507800e-09,7.007913e-05,6.144408e-05
2.508000e-09,7.008771e-05,6.092715e-05
2.508200e-09,7.010301e-05,6.053192e-05
2.508400e-09,7.011904e-05,6.029681e-05
2.508600e-09,7.012989e-05,6.023874e-05
2.508800e-09,7.013053e-05,6.035259e-05
2.509000e-09,7.011747e-05,6.061306e-05
2.509200e-09,7.008917e-05,6.097868e-05
2.509400e-09,7.004622e-05,6.139742e-05
2.509600e-09,6.999115e-05,6.181338e-05
2.509800e-09,6.992802e-05,6.217362e-05
2.510000e-09,6.986181e-05,6.243460e-05
2.510200e-09,6.979770e-05,6.256702e-05
2.510400e-09,6.974035e-05,6.255868e-05
2.510600e-09,6.969331e-05,6.241489e-05
2.510800e-09,6.965855e-05,6.215655e-05
2.511000e-09,6.963627e-05,6.181640e-05
2.511200e-09,6.962493e-05,6.143423e-05
2.511400e-09,6.962152e-05,6.105164e-05
2.511600e-09,6.962204e-05,6.070727e-05
2.511800e-09,6.962202e-05,6.043295e-05
2.512000e-09,6.961715e-05,6.025093e-05
2.512200e-09,6.960387e-05,6.017236e-05
2.512400e-09,6.957975e-05,6.019698e-05
2.512600e-09,6.954381e-05,6.031375e-05
2.512800e-09,6.949653e-05,6.050252e-05
2.513000e-09,6.943979e-05,6.073623e-05
2.513200e-09,6.937650e-05,6.098387e-05
2.513400e-09,6.931022e-05,6.121371e-05
2.513600e-09,6.924464e-05,6.139654e-05
2.513800e-09,6.918310e-05,6.150882e-05
2.514000e-09,6.912822e-05,6.153514e-05
2.514200e-09,6.908155e-05,6.146978e-05
2.514400e-09,6.904342e-05,6.131724e-05
2.514600e-09,6.901299e-05,6.109148e-05
2.514800e-09,6.898837e-05,6.081419e-05
2.515000e-09,6.896692e-05,6.051217e-05
2.515200e-09,6.894561e-05,6.021416e-05
2.515400e-09,6.892141e-05,5.994768e-05
2.515600e-09,6.889169e-05,5.973595e-05
2.515800e-09,6.885455e-05,5.959549e-05
2.516000e-09,6.880901e-05,5.953441e-05
2.516200e-09,6.875509e-05,5.955165e-05
2.516400e-09,6.869384e-05,5.963720e-05
2.516600e-09,6.862708e-05,5.977333e-05
2.516800e-09,6.855718e-05,5.993664e-05
2.517000e-09,6.848675e-05,6.010082e-05
2.517200e-09,6.841827e-05,6.023981e-05
2.517400e-09,6.835374e-05,6.033083e-05
2.517600e-09,6.829450e-05,6.035713e-05
2.517800e-09,6.824101e-05,6.030983e-05
2.518000e-09,6.819285e-05,6.018875e-05
2.518200e-09,6.814875e-05,6.000211e-05
2.518400e-09,6.810680e-05,5.976516e-05
2.518600e-09,6.806466e-05,5.949798e-05
2.518800e-09,6.801991e-05,5.922285e-05
2.519000e-09,6.797031e-05,5.896155e-05
2.519200e-09,6.791408e-05,5.873291e-05
2.519400e-09,6.785011e-05,5.855092e-05
2.519600e-09,6.777806e-05,5.842349e-05
2.519800e-09,6.769839e-05,5.835201e-05
2.520000e-09,6.761224e-05,5.833163e-05
2.520200e-09,6.752128e-05,5.835209e-05
2.520400e-09,6.742750e-05,5.839917e-05
2.520600e-09,6.733289e-05,5.845630e-05
2.520800e-09,6.723925e-05,5.850644e-05
2.521000e-09,6.714796e-05,5.853378e-05
2.521200e-09,6.705980e-05,5.852527e-05
2.521400e-09,6.697490e-05,5.847175e-05
2.521600e-09,6.689275e-05,5.836863e-05
2.521800e-09,6.681226e-05,5.821606e-05
2.522000e-09,6.673189e-05,5.801859e-05
2.522200e-09,6.664990e-05,5.778448e-05
2.522400e-09,6.656449e-05,5.752461e-05
2.522600e-09,6.647401e-05,5.725136e-05
2.522800e-09,6.637717e-05,5.697733e-05
2.523000e-09,6.627310e-05,5.671417e-05
2.523200e-09,6.616148e-05,5.647159e-05
2.523400e-09,6.604249e-05,5.625663e-05
2.523600e-09,6.591677e-05,5.607309e-05
2.523800e-09,6.578530e-05,5.592142e-05
2.524000e-09,6.564930e-05,5.579875e-05
2.524200e-09,6.551000e-05,5.569932e-05
2.524400e-09,6.536856e-05,5.561509e-05
2.524600e-09,6.522590e-05,5.553649e-05
2.524800e-09,6.508261e-05,5.545341e-05
2.525000e-09,6.493890e-05,5.535604e-05
2.525200e-09,6.479458e-05,5.523574e-05
2.525400e-09,6.464908e-05,5.508576e-05
2.525600e-09,6.450153e-05,5.490162e-05
2.525800e-09,6.435082e-05,5.468137e-05
2.526000e-09,6.419573e-05,5.442551e-05
2.526200e-09,6.403505e-05,5.413667e-05
2.526400e-09,6.386768e-05,5.381920e-05
2.526600e-09,6.369270e-05,5.347856e-05
2.526800e-09,6.350949e-05,5.312076e-05
2.527000e-09,6.331767e-05,5.275173e-05
2.527200e-09,6.311718e-05,5.237691e-05
2.527400e-09,6.290817e-05,5.200081e-05
2.527600e-09,6.269099e-05,5.162678e-05
2.527800e-09,6.246609e-05,5.125692e-05
2.528000e-09,6.223396e-05,5.089197e-05
2.528200e-09,6.199500e-05,5.053142e-05
2.528400e-09,6.174951e-05,5.017360e-05
2.528600e-09,6.149761e-05,4.981580e-05
2.528800e-09,6.123920e-05,4.945451e-05
2.529000e-09,6.097395e-05,4.908553e-05
2.529200e-09,6.070132e-05,4.870424e-05
2.529400e-09,6.042058e-05,4.830571e-05
2.529600e-09,6.013085e-05,4.788495e-05
2.529800e-09,5.983113e-05,4.743701e-05
2.530000e-09,5.952036e-05,4.695716e-05
2.530200e-09,5.919742e-05,4.644092e-05
2.530400e-09,5.886123e-05,4.588419e-05
2.530600e-09,5.851072e-05,4.528319e-05
2.530800e-09,5.814487e-05,4.463449e-05
2.531000e-09,5.776270e-05,4.393488e-05
2.531200e-09,5.736325e-05,4.318132e-05
2.531400e-09,5.694557e-05,4.237074e-05
2.531600e-09,5.650866e-05,4.149990e-05
2.531800e-09,5.605147e-05,4.056522e-05
2.532000e-09,5.557284e-05,3.956257e-05
2.532200e-09,5.507145e-05,3.848709e-05
2.532400e-09,5.454582e-05,3.733303e-05
2.532600e-09,5.399427e-05,3.609352e-05
2.532800e-09,5.341487e-05,3.476044e-05
2.533000e-09,5.280541e-05,3.332428e-05
2.533200e-09,5.216334e-05,3.177405e-05
2.533400e-09,5.148580e-05,3.009725e-05
2.533600e-09,5.076948e-05,2.828001e-05
2.533800e-09,5.001067e-05,2.630733e-05
2.534000e-09,4.920516e-05,2.416350e-05
2.534200e-09,4.834819e-05,2.183291e-05
2.534400e-09,4.743435e-05,1.930107e-05
2.534600e-09,4.645753e-05,1.655608e-05
2.534800e-09,4.541077e-05,1.359049e-05
2.535000e-09,4.428619e-05,1.040350e-05
2.535200e-09,4.307481e-05,7.003299e-06
2.535400e-09,4.176650e-05,3.409139e-06
2.535600e-09,4.034986e-05,-3.471924e-07
2.535800e-09,3.881210e-05,-4.221080e-06
2.536000e-09,3.713907e-05,-8.156123e-06
2.536200e-09,3.531528e-05,-1.208643e-05
2.536400e-09,3.332412e-05,-1.593957e-05
2.536600e-09,3.114828e-05,-1.963949e-05
2.536800e-09,2.877054e-05,-2.310868e-05
2.537000e-09,2.617496e-05,-2.626957e-05
2.537200e-09,2.334861e-05,-2.904547e-05
2.537400e-09,2.028394e-05,-3.136193e-05
2.537600e-09,1.698171e-05,-3.314905e-05
2.537800e-09,1.345420e-05,-3.434489e-05
2.538000e-09,9.728370e-06,-3.489934e-05
2.538200e-09,5.848064e-06,-3.477767e-05
2.538400e-09,1.874566e-06,-3.396283e-05
2.538600e-09,-2.115132e-06,-3.245615e-05
2.538800e-09,-6.032368e-06,-3.027717e-05
2.539000e-09,-9.782428e-06,-2.746336e-05
2.539200e-09,-1.327044e-05,-2.407126e-05
2.539400e-09,-1.640627e-05,-2.017952e-05
2.539600e-09,-1.910765e-05,-1.589342e-05
2.539800e-09,-2.130177e-05,-1.134874e-05
2.540000e-09,-2.292603e-05,-6.711766e-06
2.540200e-09,-2.392897e-05,-2.172870e-06
2.540400e-09,-2.427182e-05,2.066702e-06
2.540600e-09,-2.393086e-05,5.811964e-06
2.540800e-09,-2.290014e-05,8.890496e-06
2.541000e-09,-2.119447e-05,1.116407e-05
2.541200e-09,-1.885255e-05,1.253468e-05
2.541400e-09,-1.594031e-05,1.294694e-05
2.541600e-09,-1.255413e-05,1.238992e-05
2.541800e-09,-8.822597e-06,1.090036e-05
2.542000e-09,-4.904986e-06,8.566747e-06
2.542200e-09,-9.843976e-07,5.531843e-06
2.542400e-09,2.744541e-06,1.989932e-06
2.542600e-09,6.091339e-06,-1.823552e-06
2.542800e-09,8.884947e-06,-5.649935e-06
2.543000e-09,1.098540e-05,-9.229650e-06
2.543200e-09,1.229070e-05,-1.232422e-05
2.543400e-09,1.274021e-05,-1.473371e-05
2.543600e-09,1.231696e-05,-1.630785e-05
2.543800e-09,1.105058e-05,-1.695196e-05
2.544000e-09,9.020584e-06,-1.663014e-05
2.544200e-09,6.357844e-06,-1.536808e-05
2.544400e-09,3.241477e-06,-1.325588e-05
2.544600e-09,-1.110956e-07,-1.044902e-05
2.544800e-09,-3.460710e-06,-7.164099e-06
2.545000e-09,-6.567116e-06,-3.665909e-06
2.545200e-09,-9.209764e-06,-2.449676e-07
2.545400e-09,-1.120518e-05,2.811517e-06
2.545600e-09,-1.241919e-05,5.249421e-06
2.545800e-09,-1.277451e-05,6.872381e-06
2.546000e-09,-1.225514e-05,7.558396e-06
2.546200e-09,-1.090891e-05,7.268774e-06
2.546400e-09,-8.847872e-06,6.051366e-06
2.546600e-09,-6.244698e-06,4.038890e-06
2.546800e-09,-3.322412e-06,1.440654e-06
2.547000e-09,-3.362921e-07,-1.475080e-06
2.547200e-09,2.450695e-06,-4.408742e-06
2.547400e-09,4.794752e-06,-7.063396e-06
2.547600e-09,6.495452e-06,-9.177947e-06
2.547800e-09,7.413871e-06,-1.055322e-05
2.548000e-09,7.483839e-06,-1.106838e-05
2.548200e-09,6.717262e-06,-1.068911e-05
2.548400e-09,5.204280e-06,-9.470138e-06
2.548600e-09,3.107517e-06,-7.552516e-06
2.548800e-09,6.486128e-07,-5.153408e-06
2.549000e-09,-1.913796e-06,-2.545272e-06
2.549200e-09,-4.312653e-06,-2.456063e-08
2.549400e-09,-6.302727e-06,2.125310e-06
2.549600e-09,-7.687088e-06,3.669263e-06
2.549800e-09,-8.336301e-06,4.447890e-06
2.550000e-09,-8.199719e-06,4.394178e-06
2.550200e-09,-7.309765e-06,3.539847e-06
2.550400e-09,-5.779566e-06,2.011762e-06
2.550600e-09,-3.792898e-06,1.769048e-08
2.550800e-09,-1.585090e-06,-2.179242e-06
2.551000e-09,5.844913e-07,-4.295372e-06
2.551200e-09,2.464641e-06,-6.064834e-06
2.551400e-09,3.843477e-06,-7.274056e-06
2.551600e-09,4.573430e-06,-7.786918e-06
2.551800e-09,4.587343e-06,-7.558745e-06
2.552000e-09,3.905118e-06,-6.639710e-06
2.552200e-09,2.630979e-06,-5.168238e-06
2.552400e-09,9.410514e-07,-3.353898e-06
2.552600e-09,-9.387551e-07,-1.449688e-06
2.552800e-09,-2.762639e-06,2.836264e-07
2.553000e-09,-4.298075e-06,1.615127e-06
2.553200e-09,-5.356453e-06,2.376232e-06
2.553400e-09,-5.816425e-06,2.482825e-06
2.553600e-09,-5.637564e-06,1.944825e-06
2.553800e-09,-4.863896e-06,8.630084e-07
2.554000e-09,-3.617390e-06,-5.864438e-07
2.554200e-09,-2.081539e-06,-2.178513e-06
2.554400e-09,-4.759429e-07,-3.673805e-06
2.554600e-09,9.750855e-07,-4.855158e-06
2.554800e-09,2.074791e-06,-5.559667e-06
2.555000e-09,2.681533e-06,-5.700838e-06
2.555200e-09,2.727455e-06,-5.278526e-06
2.555400e-09,2.226249e-06,-4.376483e-06
2.555600e-09,1.269613e-06,-3.148321e-06
2.555800e-09,1.286557e-08,-1.793267e-06
2.556000e-09,-1.348809e-06,-5.245154e-07
2.556200e-09,-2.610341e-06,4.648604e-07
2.556400e-09,-3.588083e-06,1.032272e-06
2.556600e-09,-4.147006e-06,1.106844e-06
2.556800e-09,-4.219476e-06,6.983865e-07
2.557000e-09,-3.813325e-06,-1.066112e-07
2.557200e-09,-3.008730e-06,-1.160959e-06
2.557400e-09,-1.944558e-06,-2.282294e-06
2.557600e-09,-7.958844e-07,-3.284143e-06
2.557800e-09,2.542091e-07,-4.007076e-06
2.558000e-09,1.043937e-06,-4.344266e-06
2.558200e-09,1.458107e-06,-4.257124e-06
2.558400e-09,1.445143e-06,-3.778981e-06
2.558600e-09,1.023397e-06,-3.006952e-06
2.558800e-09,2.762034e-07,-2.083662e-06
2.559000e-09,-6.633264e-07,-1.171809e-06
2.559200e-09,-1.635352e-06,-4.257416e-07
2.559400e-09,-2.480445e-06,3.490539e-08
2.559600e-09,-3.066091e-06,1.447286e-07
2.559800e-09,-3.307861e-06,-9.814186e-08
2.560000e-09,-3.181769e-06,-6.341922e-07
2.560200e-09,-2.726157e-06,-1.355302e-06
2.560400e-09,-2.033229e-06,-2.125626e-06
2.560600e-09,-1.231860e-06,-2.806752e-06
2.560800e-09,-4.645918e-07,-3.282526e-06
2.561000e-09,1.372454e-07,-3.478953e-06
2.561200e-09,4.758549e-07,-3.375657e-06
2.561400e-09,5.027756e-07,-3.007174e-06
2.561600e-09,2.255330e-07,-2.454314e-06
2.561800e-09,-2.957083e-07,-1.827569e-06
2.562000e-09,-9.605828e-07,-1.245771e-06
2.562200e-09,-1.647663e-06,-8.139920e-07
2.562400e-09,-2.236783e-06,-6.047975e-07
2.562600e-09,-2.630453e-06,-6.462497e-07
2.562800e-09,-2.770470e-06,-9.187031e-07
2.563000e-09,-2.646845e-06,-1.360637e-06
2.563200e-09,-2.297695e-06,-1.882061e-06
2.563400e-09,-1.800493e-06,-2.382683e-06
2.563600e-09,-1.256497e-06,-2.771243e-06
2.563800e-09,-7.713827e-07,-2.982306e-06
2.564000e-09,-4.356882e-07,-2.987406e-06
2.564200e-09,-3.086982e-07,-2.798642e-06
2.564400e-09,-4.086864e-07,-2.464375e-06
2.564600e-09,-7.111308e-07,-2.058204e-06
2.564800e-09,-1.154963e-06,-1.663628e-06
2.565000e-09,-1.655405e-06,-1.357528e-06
2.565200e-09,-2.120768e-06,-1.195697e-06
2.565400e-09,-2.469929e-06,-1.203137e-06
2.565600e-09,-2.647153e-06,-1.370805e-06
2.565800e-09,-2.631529e-06,-1.659138e-06
2.566000e-09,-2.439430e-06,-2.007354e-06
2.566200e-09,-2.119784e-06,-2.346413e-06
2.566400e-09,-1.743332e-06,-2.612931e-06
2.566600e-09,-1.388144e-06,-2.761253e-06
2.566800e-09,-1.124306e-06,-2.771406e-06
2.567000e-09,-1.000756e-06,-2.651585e-06
2.567200e-09,-1.036742e-06,-2.434945e-06
2.567400e-09,-1.219406e-06,-2.171638e-06
2.567600e-09,-1.507713e-06,-1.917928e-06
2.567800e-09,-1.841722e-06,-1.724697e-06
2.568000e-09,-2.155172e-06,-1.627669e-06
2.568200e-09,-2.388778e-06,-1.641228e-06
2.568400e-09,-2.501600e-06,-1.756860e-06
2.568600e-09,-2.478321e-06,-1.946272e-06
2.568800e-09,-2.331166e-06,-2.168304e-06
2.569000e-09,-2.096290e-06,-2.378007e-06
2.569200e-09,-1.825587e-06,-2.535933e-06
2.569400e-09,-1.575710e-06,-2.615751e-06
2.569600e-09,-1.396609e-06,-2.608732e-06
2.569800e-09,-1.321892e-06,-2.524413e-06
2.570000e-09,-1.362862e-06,-2.387509e-06
2.570200e-09,-1.507267e-06,-2.231946e-06
2.570400e-09,-1.722816e-06,-2.093389e-06
2.570600e-09,-1.964553e-06,-2.001894e-06
2.570800e-09,-2.184423e-06,-1.976160e-06
2.571000e-09,-2.341031e-06,-2.020472e-06
2.571200e-09,-2.407590e-06,-2.124766e-06
2.571400e-09,-2.376572e-06,-2.267628e-06
2.571600e-09,-2.260252e-06,-2.421396e-06
2.571800e-09,-2.087248e-06,-2.558194e-06
2.572000e-09,-1.895925e-06,-2.655600e-06
2.572200e-09,-1.726162e-06,-2.700801e-06
2.572400e-09,-1.611225e-06,-2.692497e-06
2.572600e-09,-1.571400e-06,-2.640321e-06
2.572800e-09,-1.610590e-06,-2.562058e-06
2.573000e-09,-1.716435e-06,-2.479387e-06
2.573200e-09,-1.863744e-06,-2.413139e-06
2.573400e-09,-2.020358e-06,-2.379053e-06
2.573600e-09,-2.154132e-06,-2.384899e-06
2.573800e-09,-2.239520e-06,-2.429438e-06
2.574000e-09,-2.262447e-06,-2.503318e-06
2.574200e-09,-2.222541e-06,-2.591578e-06
2.574400e-09,-2.132421e-06,-2.677137e-06
2.574600e-09,-2.014329e-06,-2.744467e-06
2.574800e-09,-1.894972e-06,-2.782710e-06
2.575000e-09,-1.799709e-06,-2.787616e-06
2.575200e-09,-1.747361e-06,-2.762017e-06
2.575400e-09,-1.746664e-06,-2.714832e-06
2.575600e-09,-1.795031e-06,-2.658930e-06
2.575800e-09,-1.879745e-06,-2.608354e-06
2.576000e-09,-1.981205e-06,-2.575534e-06
2.576200e-09,-2.077421e-06,-2.569032e-06
2.576400e-09,-2.148758e-06,-2.592232e-06
2.576600e-09,-2.181905e-06,-2.643155e-06
2.576800e-09,-2.172298e-06,-2.715302e-06
2.577000e-09,-2.124566e-06,-2.799256e-06
2.577200e-09,-2.051020e-06,-2.884609e-06
2.577400e-09,-1.968626e-06,-2.961782e-06
2.577600e-09,-1.895165e-06,-3.023358e-06
2.577800e-09,-1.845465e-06,-3.064750e-06
2.578000e-09,-1.828464e-06,-3.084154e-06
2.578200e-09,-1.845703e-06,-3.081987e-06
2.578400e-09,-1.891459e-06,-3.060052e-06
2.578600e-09,-1.954410e-06,-3.020766e-06
2.578800e-09,-2.020369e-06,-2.966679e-06
2.579000e-09,-2.075461e-06,-2.900402e-06
2.579200e-09,-2.109027e-06,-2.824910e-06
2.579400e-09,-2.115665e-06,-2.744020e-06
2.579600e-09,-2.096025e-06,-2.662798e-06
2.579800e-09,-2.056270e-06,-2.587624e-06
2.580000e-09,-2.006395e-06,-2.525761e-06
2.580200e-09,-1.957845e-06,-2.484428e-06
2.580400e-09,-1.920967e-06,-2.469519e-06
2.580600e-09,-1.902868e-06,-2.484288e-06
2.580800e-09,-1.906101e-06,-2.528328e-06
2.581000e-09,-1.928412e-06,-2.597163e-06
2.581200e-09,-1.963533e-06,-2.682630e-06
2.581400e-09,-2.002791e-06,-2.774029e-06
2.581600e-09,-2.037135e-06,-2.859849e-06
2.581800e-09,-2.059119e-06,-2.929699e-06
2.582000e-09,-2.064421e-06,-2.976044e-06
2.582200e-09,-2.052593e-06,-2.995350e-06
2.582400e-09,-2.026938e-06,-2.988429e-06
2.582600e-09,-1.993584e-06,-2.959912e-06
2.582800e-09,-1.960005e-06,-2.917019e-06
2.583000e-09,-1.933337e-06,-2.867932e-06
2.583200e-09,-1.918864e-06,-2.820148e-06
2.583400e-09,-1.918985e-06,-2.779183e-06
2.583600e-09,-1.932855e-06,-2.747866e-06
2.583800e-09,-1.956738e-06,-2.726323e-06
2.584000e-09,-1.984950e-06,-2.712551e-06
2.584200e-09,-2.011160e-06,-2.703374e-06
2.584400e-09,-2.029756e-06,-2.695485e-06
2.584600e-09,-2.036970e-06,-2.686309e-06
2.584800e-09,-2.031563e-06,-2.674476e-06
2.585000e-09,-2.014927e-06,-2.659861e-06
2.585200e-09,-1.990642e-06,-2.643238e-06
2.585400e-09,-1.963601e-06,-2.625726e-06
2.585600e-09,-1.938919e-06,-2.608226e-06
2.585800e-09,-1.920868e-06,-2.591054e-06
2.586000e-09,-1.912049e-06,-2.573867e-06
2.586200e-09,-1.912976e-06,-2.555916e-06
2.586400e-09,-1.922101e-06,-2.536510e-06
2.586600e-09,-1.936280e-06,-2.515553e-06
2.586800e-09,-1.951518e-06,-2.493941e-06
2.587000e-09,-1.963846e-06,-2.473695e-06
2.587200e-09,-1.970123e-06,-2.457739e-06
2.587400e-09,-1.968616e-06,-2.449357e-06
2.587600e-09,-1.959244e-06,-2.451448e-06
2.587800e-09,-1.943476e-06,-2.465767e-06
2.588000e-09,-1.923918e-06,-2.492329e-06
2.588200e-09,-1.903706e-06,-2.529158e-06
