time,"I(LQ|XBFR1)","I(LQ|XCONST1)","I(LQ|XBFR2)","I(LQ|XCONST2)","I(LQ|XBFR3)","I(LQ|X1)","I(LQ|X2)"
4.160000e-11,5.718278e-07,-7.400529e-06,5.718278e-07,-7.400529e-06,5.718278e-07,-7.933004e-07,-6.434130e-06
4.180000e-11,-1.255439e-07,-7.393012e-06,-1.255439e-07,-7.393012e-06,-1.255439e-07,-1.140962e-06,-7.941924e-06
4.200000e-11,-7.994605e-07,-7.404881e-06,-7.994605e-07,-7.404881e-06,-7.994605e-07,-1.637694e-06,-8.581331e-06
4.220000e-11,-1.369281e-06,-7.431436e-06,-1.369281e-06,-7.431436e-06,-1.369281e-06,-2.228250e-06,-8.324679e-06
4.240000e-11,-1.768898e-06,-7.468337e-06,-1.768898e-06,-7.468337e-06,-1.768898e-06,-2.828440e-06,-7.237501e-06
4.260000e-11,-1.953914e-06,-7.512056e-06,-1.953914e-06,-7.512056e-06,-1.953914e-06,-3.338039e-06,-5.469128e-06
4.280000e-11,-1.905814e-06,-7.559824e-06,-1.905814e-06,-7.559824e-06,-1.905814e-06,-3.657211e-06,-3.235928e-06
4.300000e-11,-1.632979e-06,-7.609218e-06,-1.632979e-06,-7.609218e-06,-1.632979e-06,-3.704966e-06,-7.963696e-07
4.320000e-11,-1.168724e-06,-7.657647e-06,-1.168724e-06,-7.657647e-06,-1.168724e-06,-3.436911e-06,1.580226e-06
4.340000e-11,-5.667686e-07,-7.701939e-06,-5.667686e-07,-7.701939e-06,-5.667686e-07,-2.858111e-06,3.646016e-06
4.360000e-11,1.052309e-07,-7.738248e-06,1.052309e-07,-7.738248e-06,1.052309e-07,-2.026971e-06,5.201789e-06
4.380000e-11,7.733239e-07,-7.762380e-06,7.733239e-07,-7.762380e-06,7.733239e-07,-1.048343e-06,6.114855e-06
4.400000e-11,1.365221e-06,-7.770489e-06,1.365221e-06,-7.770489e-06,1.365221e-06,-5.730207e-08,6.327147e-06
4.420000e-11,1.817756e-06,-7.759997e-06,1.817756e-06,-7.759997e-06,1.817756e-06,8.024670e-07,5.855285e-06
4.440000e-11,2.083165e-06,-7.730468e-06,2.083165e-06,-7.730468e-06,2.083165e-06,1.401243e-06,4.784421e-06
4.460000e-11,2.133714e-06,-7.684174e-06,2.133714e-06,-7.684174e-06,2.133714e-06,1.643293e-06,3.256526e-06
4.480000e-11,1.964326e-06,-7.626182e-06,1.964326e-06,-7.626182e-06,1.964326e-06,1.482030e-06,1.453274e-06
4.500000e-11,1.593070e-06,-7.563873e-06,1.593070e-06,-7.563873e-06,1.593070e-06,9.285060e-07,-4.253740e-07
4.520000e-11,1.059435e-06,-7.505923e-06,1.059435e-06,-7.505923e-06,1.059435e-06,5.151949e-08,-2.184090e-06
4.540000e-11,4.204738e-07,-7.460891e-06,4.204738e-07,-7.460891e-06,4.204738e-07,-1.031605e-06,-3.652884e-06
4.560000e-11,-2.549304e-07,-7.435682e-06,-2.549304e-07,-7.435682e-06,-2.549304e-07,-2.172682e-06,-4.702667e-06
4.580000e-11,-8.932300e-07,-7.434197e-06,-8.932300e-07,-7.434197e-06,-8.932300e-07,-3.215595e-06,-5.254516e-06
4.600000e-11,-1.424119e-06,-7.456524e-06,-1.424119e-06,-7.456524e-06,-1.424119e-06,-4.019928e-06,-5.283049e-06
4.620000e-11,-1.788340e-06,-7.498836e-06,-1.788340e-06,-7.498836e-06,-1.788340e-06,-4.480964e-06,-4.814918e-06
4.640000e-11,-1.944493e-06,-7.554044e-06,-1.944493e-06,-7.554044e-06,-1.944493e-06,-4.543285e-06,-3.923131e-06
4.660000e-11,-1.874021e-06,-7.613034e-06,-1.874021e-06,-7.613034e-06,-1.874021e-06,-4.206831e-06,-2.717611e-06
4.680000e-11,-1.583764e-06,-7.666253e-06,-1.583764e-06,-7.666253e-06,-1.583764e-06,-3.525349e-06,-1.332595e-06
4.700000e-11,-1.105691e-06,-7.705359e-06,-1.105691e-06,-7.705359e-06,-1.105691e-06,-2.597636e-06,8.790763e-08
4.720000e-11,-4.936983e-07,-7.724680e-06,-4.936983e-07,-7.724680e-06,-4.936983e-07,-1.552590e-06,1.404806e-06
4.740000e-11,1.822919e-07,-7.722203e-06,1.822919e-07,-7.722203e-06,1.822919e-07,-5.300751e-07,2.496970e-06
4.760000e-11,8.443933e-07,-7.699895e-06,8.443933e-07,-7.699895e-06,8.443933e-07,3.392698e-07,3.271384e-06
4.780000e-11,1.416026e-06,-7.663246e-06,1.416026e-06,-7.663246e-06,1.416026e-06,9.518132e-07,3.669845e-06
4.800000e-11,1.831217e-06,-7.620113e-06,1.831217e-06,-7.620113e-06,1.831217e-06,1.243489e-06,3.672173e-06
4.820000e-11,2.042676e-06,-7.579115e-06,2.042676e-06,-7.579115e-06,2.042676e-06,1.195709e-06,3.296066e-06
4.840000e-11,2.027590e-06,-7.547921e-06,2.027590e-06,-7.547921e-06,2.027590e-06,8.345833e-07,2.593792e-06
4.860000e-11,1.790384e-06,-7.531797e-06,1.790384e-06,-7.531797e-06,1.790384e-06,2.242849e-07,1.646002e-06
4.880000e-11,1.362098e-06,-7.532674e-06,1.362098e-06,-7.532674e-06,1.362098e-06,-5.440806e-07,5.531660e-07
4.900000e-11,7.964333e-07,-7.548881e-06,7.964333e-07,-7.548881e-06,7.964333e-07,-1.366380e-06,-5.745395e-07
4.920000e-11,1.629099e-07,-7.575602e-06,1.629099e-07,-7.575602e-06,1.629099e-07,-2.140043e-06,-1.627904e-06
4.940000e-11,-4.619983e-07,-7.605955e-06,-4.619983e-07,-7.605955e-06,-4.619983e-07,-2.777146e-06,-2.508851e-06
4.960000e-11,-1.004567e-06,-7.632500e-06,-1.004567e-06,-7.632500e-06,-1.004567e-06,-3.214120e-06,-3.139175e-06
4.980000e-11,-1.403007e-06,-7.648854e-06,-1.403007e-06,-7.648854e-06,-1.403007e-06,-3.417094e-06,-3.467121e-06
5.000000e-11,-1.614866e-06,-7.651071e-06,-1.614866e-06,-7.651071e-06,-1.614866e-06,-3.382763e-06,-3.471344e-06
5.020000e-11,-1.621706e-06,-7.638470e-06,-1.621706e-06,-7.638470e-06,-1.621706e-06,-3.135434e-06,-3.162010e-06
5.040000e-11,-1.430544e-06,-7.613748e-06,-1.430544e-06,-7.613748e-06,-1.430544e-06,-2.721182e-06,-2.579013e-06
5.060000e-11,-1.072014e-06,-7.582370e-06,-1.072014e-06,-7.582370e-06,-1.072014e-06,-2.200201e-06,-1.787503e-06
5.080000e-11,-5.956104e-07,-7.551400e-06,-5.956104e-07,-7.551400e-06,-5.956104e-07,-1.638400e-06,-8.710859e-07
5.100000e-11,-6.272858e-08,-7.528014e-06,-6.272858e-08,-7.528014e-06,-6.272858e-08,-1.099350e-06,7.668722e-08
5.120000e-11,4.615144e-07,-7.518008e-06,4.615144e-07,-7.518008e-06,4.615144e-07,-6.375416e-07,9.617246e-07
5.140000e-11,9.165324e-07,-7.524578e-06,9.165324e-07,-7.524578e-06,9.165324e-07,-2.936345e-07,1.698706e-06
5.160000e-11,1.253482e-06,-7.547611e-06,1.253482e-06,-7.547611e-06,1.253482e-06,-9.194872e-08,2.219311e-06
5.180000e-11,1.440520e-06,-7.583628e-06,1.440520e-06,-7.583628e-06,1.440520e-06,-4.004711e-08,2.478516e-06
5.200000e-11,1.465556e-06,-7.626397e-06,1.465556e-06,-7.626397e-06,1.465556e-06,-1.300317e-07,2.458405e-06
5.220000e-11,1.336328e-06,-7.668097e-06,1.336328e-06,-7.668097e-06,1.336328e-06,-3.411056e-07,2.169216e-06
5.240000e-11,1.078025e-06,-7.700811e-06,1.078025e-06,-7.700811e-06,1.078025e-06,-6.429682e-07,1.647638e-06
5.260000e-11,7.289336e-07,-7.718044e-06,7.289336e-07,-7.718044e-06,7.289336e-07,-9.996243e-07,9.525442e-07
5.280000e-11,3.348344e-07,-7.715982e-06,3.348344e-07,-7.715982e-06,3.348344e-07,-1.373201e-06,1.585935e-07
5.300000e-11,-5.704562e-08,-7.694247e-06,-5.704562e-08,-7.694247e-06,-5.704562e-08,-1.727422e-06,-6.516936e-07
5.320000e-11,-4.037110e-07,-7.656010e-06,-4.037110e-07,-7.656010e-06,-4.037110e-07,-2.030510e-06,-1.396521e-06
5.340000e-11,-6.710059e-07,-7.607449e-06,-6.710059e-07,-7.607449e-06,-6.710059e-07,-2.257434e-06,-2.003120e-06
5.360000e-11,-8.366774e-07,-7.556648e-06,-8.366774e-07,-7.556648e-06,-8.366774e-07,-2.391500e-06,-2.414847e-06
5.380000e-11,-8.916895e-07,-7.512158e-06,-8.916895e-07,-7.512158e-06,-8.916895e-07,-2.425285e-06,-2.596388e-06
5.400000e-11,-8.398452e-07,-7.481463e-06,-8.398452e-07,-7.481463e-06,-8.398452e-07,-2.360874e-06,-2.536622e-06
5.420000e-11,-6.959822e-07,-7.469667e-06,-6.959822e-07,-7.469667e-06,-6.959822e-07,-2.209336e-06,-2.249008e-06
5.440000e-11,-4.831458e-07,-7.478614e-06,-4.831458e-07,-7.478614e-06,-4.831458e-07,-1.989425e-06,-1.769543e-06
5.460000e-11,-2.292053e-07,-7.506609e-06,-2.292053e-07,-7.506609e-06,-2.292053e-07,-1.725584e-06,-1.152525e-06
5.480000e-11,3.661898e-08,-7.548777e-06,3.661898e-08,-7.548777e-06,3.661898e-08,-1.445467e-06,-4.645700e-07
5.500000e-11,2.869093e-07,-7.597980e-06,2.869093e-07,-7.597980e-06,2.869093e-07,-1.177184e-06,2.225241e-07
5.520000e-11,4.985819e-07,-7.646099e-06,4.985819e-07,-7.646099e-06,4.985819e-07,-9.465636e-07,8.392592e-07
5.540000e-11,6.546216e-07,-7.685465e-06,6.546216e-07,-7.685465e-06,6.546216e-07,-7.746564e-07,1.325462e-06
5.560000e-11,7.449763e-07,-7.710141e-06,7.449763e-07,-7.710141e-06,7.449763e-07,-6.757561e-07,1.636103e-06
5.580000e-11,7.666744e-07,-7.716871e-06,7.666744e-07,-7.716871e-06,7.666744e-07,-6.561493e-07,1.745365e-06
5.600000e-11,7.232957e-07,-7.705508e-06,7.232957e-07,-7.705508e-06,7.232957e-07,-7.137645e-07,1.648636e-06
5.620000e-11,6.239570e-07,-7.678887e-06,6.239570e-07,-7.678887e-06,6.239570e-07,-8.387613e-07,1.362324e-06
5.640000e-11,4.819768e-07,-7.642185e-06,4.819768e-07,-7.642185e-06,4.819768e-07,-1.014964e-06,9.215734e-07
5.660000e-11,3.133721e-07,-7.601911e-06,3.133721e-07,-7.601911e-06,3.133721e-07,-1.221919e-06,3.761492e-07
5.680000e-11,1.353109e-07,-7.564721e-06,1.353109e-07,-7.564721e-06,1.353109e-07,-1.437298e-06,-2.150758e-07
5.700000e-11,-3.537594e-08,-7.536277e-06,-3.537594e-08,-7.536277e-06,-3.537594e-08,-1.639325e-06,-7.904283e-07
5.720000e-11,-1.835463e-07,-7.520357e-06,-1.835463e-07,-7.520357e-06,-1.835463e-07,-1.808975e-06,-1.291847e-06
5.740000e-11,-2.968999e-07,-7.518352e-06,-2.968999e-07,-7.518352e-06,-2.968999e-07,-1.931708e-06,-1.670714e-06
5.760000e-11,-3.668767e-07,-7.529217e-06,-3.668767e-07,-7.529217e-06,-3.668767e-07,-1.998581e-06,-1.892504e-06
5.780000e-11,-3.892466e-07,-7.549854e-06,-3.892466e-07,-7.549854e-06,-3.892466e-07,-2.006689e-06,-1.939847e-06
5.800000e-11,-3.643415e-07,-7.575824e-06,-3.643415e-07,-7.575824e-06,-3.643415e-07,-1.958931e-06,-1.813729e-06
5.820000e-11,-2.968979e-07,-7.602247e-06,-2.968979e-07,-7.602247e-06,-2.968979e-07,-1.863237e-06,-1.532822e-06
5.840000e-11,-1.955026e-07,-7.624690e-06,-1.955026e-07,-7.624690e-06,-1.955026e-07,-1.731394e-06,-1.131016e-06
5.860000e-11,-7.167686e-08,-7.639909e-06,-7.167686e-08,-7.639909e-06,-7.167686e-08,-1.577657e-06,-6.534766e-07
5.880000e-11,6.132838e-08,-7.646307e-06,6.132838e-08,-7.646307e-06,6.132838e-08,-1.417315e-06,-1.516376e-07
5.900000e-11,1.899102e-07,-7.644046e-06,1.899102e-07,-7.644046e-06,1.899102e-07,-1.265322e-06,3.223073e-07
5.920000e-11,3.015219e-07,-7.634834e-06,3.015219e-07,-7.634834e-06,3.015219e-07,-1.135088e-06,7.208152e-07
5.940000e-11,3.859541e-07,-7.621440e-06,3.859541e-07,-7.621440e-06,3.859541e-07,-1.037490e-06,1.005735e-06
5.960000e-11,4.363384e-07,-7.607059e-06,4.363384e-07,-7.607059e-06,4.363384e-07,-9.801207e-07,1.151903e-06
5.980000e-11,4.497510e-07,-7.594653e-06,4.497510e-07,-7.594653e-06,4.497510e-07,-9.668066e-07,1.149267e-06
6.000000e-11,4.273456e-07,-7.586401e-06,4.273456e-07,-7.586401e-06,4.273456e-07,-9.974010e-07,1.003384e-06
6.020000e-11,3.740034e-07,-7.583357e-06,3.740034e-07,-7.583357e-06,3.740034e-07,-1.067860e-06,7.343006e-07
6.040000e-11,2.975570e-07,-7.585350e-06,2.975570e-07,-7.585350e-06,2.975570e-07,-1.170605e-06,3.739860e-07
6.060000e-11,2.077015e-07,-7.591146e-06,2.077015e-07,-7.591146e-06,2.077015e-07,-1.295160e-06,-3.737850e-08
6.080000e-11,1.147468e-07,-7.598806e-06,1.147468e-07,-7.598806e-06,1.147468e-07,-1.429055e-06,-4.558290e-07
6.100000e-11,2.838130e-08,-7.606156e-06,2.838130e-08,-7.606156e-06,2.838130e-08,-1.558950e-06,-8.382808e-07
6.120000e-11,-4.338930e-08,-7.611270e-06,-4.338930e-08,-7.611270e-06,-4.338930e-08,-1.671897e-06,-1.146922e-06
6.140000e-11,-9.499814e-08,-7.612867e-06,-9.499814e-08,-7.612867e-06,-9.499814e-08,-1.756656e-06,-1.352892e-06
6.160000e-11,-1.236902e-07,-7.610552e-06,-1.236902e-07,-7.610552e-06,-1.236902e-07,-1.804903e-06,-1.438890e-06
6.180000e-11,-1.294947e-07,-7.604851e-06,-1.294947e-07,-7.604851e-06,-1.294947e-07,-1.812194e-06,-1.400504e-06
6.200000e-11,-1.148406e-07,-7.597062e-06,-1.148406e-07,-7.597062e-06,-1.148406e-07,-1.778536e-06,-1.246184e-06
6.220000e-11,-8.390983e-08,-7.588943e-06,-8.390983e-08,-7.588943e-06,-8.390983e-08,-1.708464e-06,-9.959062e-07
6.240000e-11,-4.185425e-08,-7.582334e-06,-4.185425e-08,-7.582334e-06,-4.185425e-08,-1.610566e-06,-6.787236e-07
6.260000e-11,5.991156e-09,-7.578764e-06,5.991156e-09,-7.578764e-06,5.991156e-09,-1.496500e-06,-3.294802e-07
6.280000e-11,5.477757e-08,-7.579147e-06,5.477757e-08,-7.579147e-06,5.477757e-08,-1.379597e-06,1.495098e-08
6.300000e-11,1.006092e-07,-7.583609e-06,1.006092e-07,-7.583609e-06,1.006092e-07,-1.273220e-06,3.195009e-07
6.320000e-11,1.407659e-07,-7.591477e-06,1.407659e-07,-7.591477e-06,1.407659e-07,-1.189112e-06,5.544160e-07
6.340000e-11,1.736874e-07,-7.601425e-06,1.736874e-07,-7.601425e-06,1.736874e-07,-1.135937e-06,6.981011e-07
6.360000e-11,1.987684e-07,-7.611734e-06,1.987684e-07,-7.611734e-06,1.987684e-07,-1.118253e-06,7.390338e-07
6.380000e-11,2.160403e-07,-7.620628e-06,2.160403e-07,-7.620628e-06,2.160403e-07,-1.136050e-06,6.765932e-07
6.400000e-11,2.258287e-07,-7.626593e-06,2.258287e-07,-7.626593e-06,2.258287e-07,-1.184924e-06,5.207605e-07
6.420000e-11,2.284699e-07,-7.628649e-06,2.284699e-07,-7.628649e-06,2.284699e-07,-1.256857e-06,2.907575e-07
6.440000e-11,2.241460e-07,-7.626497e-06,2.241460e-07,-7.626497e-06,2.241460e-07,-1.341475e-06,1.278863e-08
6.460000e-11,2.128679e-07,-7.620552e-06,2.128679e-07,-7.620552e-06,2.128679e-07,-1.427581e-06,-2.828616e-07
6.480000e-11,1.945977e-07,-7.611835e-06,1.945977e-07,-7.611835e-06,1.945977e-07,-1.504724e-06,-5.650648e-07
6.500000e-11,1.694713e-07,-7.601774e-06,1.694713e-07,-7.601774e-06,1.694713e-07,-1.564573e-06,-8.050787e-07
6.520000e-11,1.380599e-07,-7.591936e-06,1.380599e-07,-7.591936e-06,1.380599e-07,-1.601884e-06,-9.794385e-07
6.540000e-11,1.015981e-07,-7.583767e-06,1.015981e-07,-7.583767e-06,1.015981e-07,-1.614952e-06,-1.072224e-06
6.560000e-11,6.211391e-08,-7.578363e-06,6.211391e-08,-7.578363e-06,6.211391e-08,-1.605488e-06,-1.076487e-06
6.580000e-11,2.241435e-08,-7.576317e-06,2.241435e-08,-7.576317e-06,2.241435e-08,-1.577995e-06,-9.947131e-07
6.600000e-11,-1.409285e-08,-7.577671e-06,-1.409285e-08,-7.577671e-06,-1.409285e-08,-1.538769e-06,-8.382991e-07
6.620000e-11,-4.372882e-08,-7.581958e-06,-4.372882e-08,-7.581958e-06,-4.372882e-08,-1.494713e-06,-6.261107e-07
6.640000e-11,-6.298265e-08,-7.588326e-06,-6.298265e-08,-7.588326e-06,-6.298265e-08,-1.452191e-06,-3.822955e-07
6.660000e-11,-6.899587e-08,-7.595711e-06,-6.899587e-08,-7.595711e-06,-6.899587e-08,-1.416098e-06,-1.335893e-07
6.680000e-11,-6.001720e-08,-7.603027e-06,-6.001720e-08,-7.603027e-06,-6.001720e-08,-1.389293e-06,9.358731e-08
6.700000e-11,-3.575345e-08,-7.609332e-06,-3.575345e-08,-7.609332e-06,-3.575345e-08,-1.372464e-06,2.759284e-07
6.720000e-11,2.443896e-09,-7.613949e-06,2.443896e-09,-7.613949e-06,2.443896e-09,-1.364406e-06,3.956377e-07
6.740000e-11,5.159377e-08,-7.616527e-06,5.159377e-08,-7.616527e-06,5.159377e-08,-1.362626e-06,4.421713e-07
6.760000e-11,1.073113e-07,-7.617039e-06,1.073113e-07,-7.617039e-06,1.073113e-07,-1.364123e-06,4.131540e-07
6.780000e-11,1.642233e-07,-7.615731e-06,1.642233e-07,-7.615731e-06,1.642233e-07,-1.366190e-06,3.143895e-07
6.800000e-11,2.165265e-07,-7.613029e-06,2.165265e-07,-7.613029e-06,2.165265e-07,-1.367057e-06,1.589843e-07
6.820000e-11,2.586220e-07,-7.609444e-06,2.586220e-07,-7.609444e-06,2.586220e-07,-1.366269e-06,-3.429960e-08
6.840000e-11,2.857507e-07,-7.605483e-06,2.857507e-07,-7.605483e-06,2.857507e-07,-1.364722e-06,-2.432647e-07
6.860000e-11,2.945525e-07,-7.601579e-06,2.945525e-07,-7.601579e-06,2.945525e-07,-1.364374e-06,-4.448103e-07
6.880000e-11,2.834845e-07,-7.598060e-06,2.834845e-07,-7.598060e-06,2.834845e-07,-1.367691e-06,-6.174876e-07
6.900000e-11,2.530472e-07,-7.595140e-06,2.530472e-07,-7.595140e-06,2.530472e-07,-1.376966e-06,-7.437907e-07
6.920000e-11,2.057935e-07,-7.592940e-06,2.057935e-07,-7.592940e-06,2.057935e-07,-1.393644e-06,-8.119357e-07
6.940000e-11,1.461153e-07,-7.591514e-06,1.461153e-07,-7.591514e-06,1.461153e-07,-1.417813e-06,-8.169438e-07
6.960000e-11,7.983029e-08,-7.590879e-06,7.983029e-08,-7.590879e-06,7.983029e-08,-1.447947e-06,-7.609326e-07
6.980000e-11,1.360812e-08,-7.591029e-06,1.360812e-08,-7.591029e-06,1.360812e-08,-1.480982e-06,-6.526081e-07
7.000000e-11,-4.570497e-08,-7.591944e-06,-4.570497e-08,-7.591944e-06,-4.570497e-08,-1.512708e-06,-5.060421e-07
7.020000e-11,-9.179691e-08,-7.593578e-06,-9.179691e-08,-7.593578e-06,-9.179691e-08,-1.538418e-06,-3.388986e-07
7.040000e-11,-1.195635e-07,-7.595840e-06,-1.195635e-07,-7.595840e-06,-1.195635e-07,-1.553689e-06,-1.703273e-07
7.060000e-11,-1.256758e-07,-7.598579e-06,-1.256758e-07,-7.598579e-06,-1.256758e-07,-1.555177e-06,-1.877763e-08
7.080000e-11,-1.089811e-07,-7.601577e-06,-1.089811e-07,-7.601577e-06,-1.089811e-07,-1.541261e-06,1.000176e-07
7.100000e-11,-7.068966e-08,-7.604553e-06,-7.068966e-08,-7.604553e-06,-7.068966e-08,-1.512429e-06,1.746647e-07
7.120000e-11,-1.432150e-08,-7.607191e-06,-1.432150e-08,-7.607191e-06,-1.432150e-08,-1.471341e-06,1.991731e-07
7.140000e-11,5.459240e-08,-7.609178e-06,5.459240e-08,-7.609178e-06,5.459240e-08,-1.422535e-06,1.733642e-07
7.160000e-11,1.290338e-07,-7.610255e-06,1.290338e-07,-7.610255e-06,1.290338e-07,-1.371842e-06,1.026103e-07
7.180000e-11,2.012007e-07,-7.610259e-06,2.012007e-07,-7.610259e-06,2.012007e-07,-1.325580e-06,-3.035487e-09
7.200000e-11,2.633244e-07,-7.609165e-06,2.633244e-07,-7.609165e-06,2.633244e-07,-1.289671e-06,-1.301904e-07
7.220000e-11,3.085161e-07,-7.607097e-06,3.085161e-07,-7.607097e-06,3.085161e-07,-1.268812e-06,-2.637986e-07
7.240000e-11,3.315510e-07,-7.604317e-06,3.315510e-07,-7.604317e-06,3.315510e-07,-1.265815e-06,-3.888895e-07
7.260000e-11,3.294996e-07,-7.601192e-06,3.294996e-07,-7.601192e-06,3.294996e-07,-1.281231e-06,-4.922349e-07
7.280000e-11,3.021254e-07,-7.598139e-06,3.021254e-07,-7.598139e-06,3.021254e-07,-1.313287e-06,-5.637230e-07
7.300000e-11,2.519926e-07,-7.595559e-06,2.519926e-07,-7.595559e-06,2.519926e-07,-1.358144e-06,-5.973087e-07
7.320000e-11,1.842579e-07,-7.593777e-06,1.842579e-07,-7.593777e-06,1.842579e-07,-1.410436e-06,-5.914597e-07
7.340000e-11,1.061552e-07,-7.592988e-06,1.061552e-07,-7.592988e-06,1.061552e-07,-1.463980e-06,-5.490745e-07
7.360000e-11,2.622178e-08,-7.593234e-06,2.622178e-08,-7.593234e-06,2.622178e-08,-1.512574e-06,-4.769120e-07
7.380000e-11,-4.665182e-08,-7.594403e-06,-4.665182e-08,-7.594403e-06,-4.665182e-08,-1.550756e-06,-3.846245e-07
7.400000e-11,-1.042410e-07,-7.596253e-06,-1.042410e-07,-7.596253e-06,-1.042410e-07,-1.574438e-06,-2.835227e-07
7.420000e-11,-1.399541e-07,-7.598463e-06,-1.399541e-07,-7.598463e-06,-1.399541e-07,-1.581330e-06,-1.852284e-07
7.440000e-11,-1.496279e-07,-7.600688e-06,-1.496279e-07,-7.600688e-06,-1.496279e-07,-1.571127e-06,-1.003680e-07
7.460000e-11,-1.320492e-07,-7.602622e-06,-1.320492e-07,-7.602622e-06,-1.320492e-07,-1.545441e-06,-3.745450e-08
7.480000e-11,-8.913308e-08,-7.604042e-06,-8.913308e-08,-7.604042e-06,-8.913308e-08,-1.507523e-06,-2.067287e-09
7.500000e-11,-2.572648e-08,-7.604837e-06,-2.572648e-08,-7.604837e-06,-2.572648e-08,-1.461818e-06,3.592749e-09
7.520000e-11,5.094265e-08,-7.605012e-06,5.094265e-08,-7.605012e-06,5.094265e-08,-1.413415e-06,-1.925261e-08
7.540000e-11,1.321093e-07,-7.604674e-06,1.321093e-07,-7.604674e-06,1.321093e-07,-1.367477e-06,-6.629810e-08
7.560000e-11,2.085059e-07,-7.603993e-06,2.085059e-07,-7.603993e-06,2.085059e-07,-1.328701e-06,-1.308175e-07
7.580000e-11,2.714600e-07,-7.603163e-06,2.714600e-07,-7.603163e-06,2.714600e-07,-1.300864e-06,-2.045572e-07
7.600000e-11,3.139197e-07,-7.602356e-06,3.139197e-07,-7.602356e-06,3.139197e-07,-1.286495e-06,-2.787485e-07
7.620000e-11,3.312787e-07,-7.601688e-06,3.312787e-07,-7.601688e-06,3.312787e-07,-1.286684e-06,-3.451176e-07
7.640000e-11,3.218986e-07,-7.601208e-06,3.218986e-07,-7.601208e-06,3.218986e-07,-1.301041e-06,-3.967823e-07
7.660000e-11,2.872675e-07,-7.600894e-06,2.872675e-07,-7.600894e-06,2.872675e-07,-1.327786e-06,-4.289398e-07
7.680000e-11,2.317776e-07,-7.600674e-06,2.317776e-07,-7.600674e-06,2.317776e-07,-1.363961e-06,-4.392802e-07
7.700000e-11,1.621557e-07,-7.600453e-06,1.621557e-07,-7.600453e-06,1.621557e-07,-1.405740e-06,-4.280958e-07
7.720000e-11,8.662195e-08,-7.600149e-06,8.662195e-08,-7.600149e-06,8.662195e-08,-1.448804e-06,-3.980896e-07
7.740000e-11,1.388815e-08,-7.599721e-06,1.388815e-08,-7.599721e-06,1.388815e-08,-1.488761e-06,-3.539207e-07
7.760000e-11,-4.787879e-08,-7.599181e-06,-4.787879e-08,-7.599181e-06,-4.787879e-08,-1.521566e-06,-3.015547e-07
7.780000e-11,-9.199905e-08,-7.598605e-06,-9.199905e-08,-7.598605e-06,-9.199905e-08,-1.543918e-06,-2.475016e-07
7.800000e-11,-1.140157e-07,-7.598108e-06,-1.140157e-07,-7.598108e-06,-1.140157e-07,-1.553589e-06,-1.980365e-07
7.820000e-11,-1.121411e-07,-7.597826e-06,-1.121411e-07,-7.597826e-06,-1.121411e-07,-1.549662e-06,-1.584917e-07
7.840000e-11,-8.737152e-08,-7.597877e-06,-8.737152e-08,-7.597877e-06,-8.737152e-08,-1.532638e-06,-1.327009e-07
7.860000e-11,-4.326739e-08,-7.598335e-06,-4.326739e-08,-7.598335e-06,-4.326739e-08,-1.504403e-06,-1.226493e-07
7.880000e-11,1.455736e-08,-7.599197e-06,1.455736e-08,-7.599197e-06,1.455736e-08,-1.468052e-06,-1.283599e-07
7.900000e-11,7.916446e-08,-7.600386e-06,7.916446e-08,-7.600386e-06,7.916446e-08,-1.427564e-06,-1.480171e-07
7.920000e-11,1.431405e-07,-7.601750e-06,1.431405e-07,-7.601750e-06,1.431405e-07,-1.387381e-06,-1.782981e-07
7.940000e-11,1.994601e-07,-7.603089e-06,1.994601e-07,-7.603089e-06,1.994601e-07,-1.351910e-06,-2.148629e-07
7.960000e-11,2.422598e-07,-7.604192e-06,2.422598e-07,-7.604192e-06,2.422598e-07,-1.325026e-06,-2.529350e-07
7.980000e-11,2.674395e-07,-7.604873e-06,2.674395e-07,-7.604873e-06,2.674395e-07,-1.309619e-06,-2.878975e-07
8.000000e-11,2.730298e-07,-7.605009e-06,2.730298e-07,-7.605009e-06,2.730298e-07,-1.307255e-06,-3.158343e-07
8.020000e-11,2.592995e-07,-7.604563e-06,2.592995e-07,-7.604563e-06,2.592995e-07,-1.317986e-06,-3.339521e-07
8.040000e-11,2.286063e-07,-7.603597e-06,2.286063e-07,-7.603597e-06,2.286063e-07,-1.340352e-06,-3.408409e-07
8.060000e-11,1.850259e-07,-7.602256e-06,1.850259e-07,-7.602256e-06,1.850259e-07,-1.371560e-06,-3.365496e-07
8.080000e-11,1.338146e-07,-7.600748e-06,1.338146e-07,-7.600748e-06,1.338146e-07,-1.407835e-06,-3.224806e-07
8.100000e-11,8.077721e-08,-7.599304e-06,8.077721e-08,-7.599304e-06,8.077721e-08,-1.444891e-06,-3.011249e-07
8.120000e-11,3.161535e-08,-7.598141e-06,3.161535e-08,-7.598141e-06,3.161535e-08,-1.478457e-06,-2.756817e-07
8.140000e-11,-8.671722e-09,-7.597419e-06,-8.671722e-09,-7.597419e-06,-8.671722e-09,-1.504802e-06,-2.496159e-07
8.160000e-11,-3.627404e-08,-7.597220e-06,-3.627404e-08,-7.597220e-06,-3.627404e-08,-1.521172e-06,-2.262121e-07
8.180000e-11,-4.890236e-08,-7.597536e-06,-4.890236e-08,-7.597536e-06,-4.890236e-08,-1.526095e-06,-2.081803e-07
