time,"I(ROUT)"
1.511200e-09,-6.100240e-06
1.511400e-09,-6.128109e-06
1.511600e-09,-6.155686e-06
1.511800e-09,-6.182851e-06
1.512000e-09,-6.209523e-06
1.512200e-09,-6.235673e-06
1.512400e-09,-6.261337e-06
1.512600e-09,-6.286594e-06
1.512800e-09,-6.311545e-06
1.513000e-09,-6.336283e-06
1.513200e-09,-6.360868e-06
1.513400e-09,-6.385312e-06
1.513600e-09,-6.409583e-06
1.513800e-09,-6.433608e-06
1.514000e-09,-6.457308e-06
1.514200e-09,-6.480608e-06
1.514400e-09,-6.503466e-06
1.514600e-09,-6.525880e-06
1.514800e-09,-6.547881e-06
1.515000e-09,-6.569530e-06
1.515200e-09,-6.590892e-06
1.515400e-09,-6.612022e-06
1.515600e-09,-6.632948e-06
1.515800e-09,-6.653667e-06
1.516000e-09,-6.674149e-06
1.516200e-09,-6.694342e-06
1.516400e-09,-6.714194e-06
1.516600e-09,-6.733664e-06
1.516800e-09,-6.752734e-06
1.517000e-09,-6.771409e-06
1.517200e-09,-6.789720e-06
1.517400e-09,-6.807708e-06
1.517600e-09,-6.825413e-06
1.517800e-09,-6.842866e-06
1.518000e-09,-6.860079e-06
1.518200e-09,-6.877042e-06
1.518400e-09,-6.893730e-06
1.518600e-09,-6.910109e-06
1.518800e-09,-6.926147e-06
1.519000e-09,-6.941822e-06
1.519200e-09,-6.957129e-06
1.519400e-09,-6.972078e-06
1.519600e-09,-6.986691e-06
1.519800e-09,-7.000996e-06
1.520000e-09,-7.015019e-06
1.520200e-09,-7.028775e-06
1.520400e-09,-7.042268e-06
1.520600e-09,-7.055487e-06
1.520800e-09,-7.068415e-06
1.521000e-09,-7.081030e-06
1.521200e-09,-7.093313e-06
1.521400e-09,-7.105254e-06
1.521600e-09,-7.116854e-06
1.521800e-09,-7.128122e-06
1.522000e-09,-7.139076e-06
1.522200e-09,-7.149733e-06
1.522400e-09,-7.160109e-06
1.522600e-09,-7.170213e-06
1.522800e-09,-7.180044e-06
1.523000e-09,-7.189595e-06
1.523200e-09,-7.198854e-06
1.523400e-09,-7.207808e-06
1.523600e-09,-7.216447e-06
1.523800e-09,-7.224767e-06
1.524000e-09,-7.232771e-06
1.524200e-09,-7.240468e-06
1.524400e-09,-7.247869e-06
1.524600e-09,-7.254989e-06
1.524800e-09,-7.261835e-06
1.525000e-09,-7.268414e-06
1.525200e-09,-7.274725e-06
1.525400e-09,-7.280764e-06
1.525600e-09,-7.286523e-06
1.525800e-09,-7.291995e-06
1.526000e-09,-7.297176e-06
1.526200e-09,-7.302065e-06
1.526400e-09,-7.306667e-06
1.526600e-09,-7.310988e-06
1.526800e-09,-7.315038e-06
1.527000e-09,-7.318826e-06
1.527200e-09,-7.322359e-06
1.527400e-09,-7.325642e-06
1.527600e-09,-7.328674e-06
1.527800e-09,-7.331454e-06
1.528000e-09,-7.333979e-06
1.528200e-09,-7.336245e-06
1.528400e-09,-7.338252e-06
1.528600e-09,-7.340001e-06
1.528800e-09,-7.341495e-06
1.529000e-09,-7.342743e-06
1.529200e-09,-7.343752e-06
1.529400e-09,-7.344528e-06
1.529600e-09,-7.345078e-06
1.529800e-09,-7.345407e-06
1.530000e-09,-7.345515e-06
1.530200e-09,-7.345404e-06
1.530400e-09,-7.345073e-06
1.530600e-09,-7.344521e-06
1.530800e-09,-7.343751e-06
1.531000e-09,-7.342764e-06
1.531200e-09,-7.341566e-06
1.531400e-09,-7.340163e-06
1.531600e-09,-7.338561e-06
1.531800e-09,-7.336767e-06
1.532000e-09,-7.334787e-06
1.532200e-09,-7.332626e-06
1.532400e-09,-7.330287e-06
1.532600e-09,-7.327772e-06
1.532800e-09,-7.325083e-06
1.533000e-09,-7.322222e-06
1.533200e-09,-7.319191e-06
1.533400e-09,-7.315995e-06
1.533600e-09,-7.312638e-06
1.533800e-09,-7.309127e-06
1.534000e-09,-7.305467e-06
1.534200e-09,-7.301666e-06
1.534400e-09,-7.297730e-06
1.534600e-09,-7.293663e-06
1.534800e-09,-7.289470e-06
1.535000e-09,-7.285155e-06
1.535200e-09,-7.280721e-06
1.535400e-09,-7.276172e-06
1.535600e-09,-7.271510e-06
1.535800e-09,-7.266742e-06
1.536000e-09,-7.261871e-06
1.536200e-09,-7.256904e-06
1.536400e-09,-7.251848e-06
1.536600e-09,-7.246708e-06
1.536800e-09,-7.241491e-06
1.537000e-09,-7.236203e-06
1.537200e-09,-7.230849e-06
1.537400e-09,-7.225433e-06
1.537600e-09,-7.219959e-06
1.537800e-09,-7.214433e-06
1.538000e-09,-7.208858e-06
1.538200e-09,-7.203239e-06
1.538400e-09,-7.197581e-06
1.538600e-09,-7.191891e-06
1.538800e-09,-7.186174e-06
1.539000e-09,-7.180437e-06
1.539200e-09,-7.174685e-06
1.539400e-09,-7.168925e-06
1.539600e-09,-7.163161e-06
1.539800e-09,-7.157400e-06
1.540000e-09,-7.151645e-06
1.540200e-09,-7.145901e-06
1.540400e-09,-7.140172e-06
1.540600e-09,-7.134464e-06
1.540800e-09,-7.128782e-06
1.541000e-09,-7.123130e-06
1.541200e-09,-7.117514e-06
1.541400e-09,-7.111941e-06
1.541600e-09,-7.106415e-06
1.541800e-09,-7.100941e-06
1.542000e-09,-7.095526e-06
1.542200e-09,-7.090174e-06
1.542400e-09,-7.084888e-06
1.542600e-09,-7.079674e-06
1.542800e-09,-7.074536e-06
1.543000e-09,-7.069477e-06
1.543200e-09,-7.064503e-06
1.543400e-09,-7.059618e-06
1.543600e-09,-7.054825e-06
1.543800e-09,-7.050130e-06
1.544000e-09,-7.045538e-06
1.544200e-09,-7.041052e-06
1.544400e-09,-7.036678e-06
1.544600e-09,-7.032418e-06
1.544800e-09,-7.028277e-06
1.545000e-09,-7.024258e-06
1.545200e-09,-7.020364e-06
1.545400e-09,-7.016598e-06
1.545600e-09,-7.012964e-06
1.545800e-09,-7.009465e-06
1.546000e-09,-7.006103e-06
1.546200e-09,-7.002882e-06
1.546400e-09,-6.999806e-06
1.546600e-09,-6.996877e-06
1.546800e-09,-6.994097e-06
1.547000e-09,-6.991470e-06
1.547200e-09,-6.988998e-06
1.547400e-09,-6.986682e-06
1.547600e-09,-6.984525e-06
1.547800e-09,-6.982529e-06
1.548000e-09,-6.980694e-06
1.548200e-09,-6.979023e-06
1.548400e-09,-6.977516e-06
1.548600e-09,-6.976176e-06
1.548800e-09,-6.975004e-06
1.549000e-09,-6.974000e-06
1.549200e-09,-6.973167e-06
1.549400e-09,-6.972504e-06
1.549600e-09,-6.972012e-06
1.549800e-09,-6.971692e-06
1.550000e-09,-6.971544e-06
1.550200e-09,-6.971568e-06
1.550400e-09,-6.971763e-06
1.550600e-09,-6.972130e-06
1.550800e-09,-6.972667e-06
1.551000e-09,-6.973375e-06
1.551200e-09,-6.974253e-06
1.551400e-09,-6.975300e-06
1.551600e-09,-6.976515e-06
1.551800e-09,-6.977898e-06
1.552000e-09,-6.979447e-06
1.552200e-09,-6.981160e-06
1.552400e-09,-6.983037e-06
1.552600e-09,-6.985075e-06
1.552800e-09,-6.987272e-06
1.553000e-09,-6.989627e-06
1.553200e-09,-6.992136e-06
1.553400e-09,-6.994799e-06
1.553600e-09,-6.997612e-06
1.553800e-09,-7.000573e-06
1.554000e-09,-7.003679e-06
1.554200e-09,-7.006929e-06
1.554400e-09,-7.010317e-06
1.554600e-09,-7.013843e-06
1.554800e-09,-7.017502e-06
1.555000e-09,-7.021292e-06
1.555200e-09,-7.025208e-06
1.555400e-09,-7.029248e-06
1.555600e-09,-7.033407e-06
1.555800e-09,-7.037682e-06
1.556000e-09,-7.042069e-06
1.556200e-09,-7.046564e-06
1.556400e-09,-7.051162e-06
1.556600e-09,-7.055861e-06
1.556800e-09,-7.060656e-06
1.557000e-09,-7.065541e-06
1.557200e-09,-7.070514e-06
1.557400e-09,-7.075570e-06
1.557600e-09,-7.080704e-06
1.557800e-09,-7.085910e-06
1.558000e-09,-7.091186e-06
1.558200e-09,-7.096525e-06
1.558400e-09,-7.101923e-06
1.558600e-09,-7.107375e-06
1.558800e-09,-7.112876e-06
1.559000e-09,-7.118422e-06
1.559200e-09,-7.124006e-06
1.559400e-09,-7.129625e-06
1.559600e-09,-7.135273e-06
1.559800e-09,-7.140944e-06
1.560000e-09,-7.146634e-06
1.560200e-09,-7.152338e-06
1.560400e-09,-7.158049e-06
1.560600e-09,-7.163764e-06
1.560800e-09,-7.169476e-06
1.561000e-09,-7.175180e-06
1.561200e-09,-7.180870e-06
1.561400e-09,-7.186543e-06
1.561600e-09,-7.192191e-06
1.561800e-09,-7.197811e-06
1.562000e-09,-7.203396e-06
1.562200e-09,-7.208942e-06
1.562400e-09,-7.214442e-06
1.562600e-09,-7.219892e-06
1.562800e-09,-7.225286e-06
1.563000e-09,-7.230619e-06
1.563200e-09,-7.235886e-06
1.563400e-09,-7.241081e-06
1.563600e-09,-7.246200e-06
1.563800e-09,-7.251236e-06
1.564000e-09,-7.256186e-06
1.564200e-09,-7.261043e-06
1.564400e-09,-7.265803e-06
1.564600e-09,-7.270460e-06
1.564800e-09,-7.275010e-06
1.565000e-09,-7.279448e-06
1.565200e-09,-7.283768e-06
1.565400e-09,-7.287966e-06
1.565600e-09,-7.292037e-06
1.565800e-09,-7.295976e-06
1.566000e-09,-7.299778e-06
1.566200e-09,-7.303439e-06
1.566400e-09,-7.306954e-06
1.566600e-09,-7.310318e-06
1.566800e-09,-7.313528e-06
1.567000e-09,-7.316577e-06
1.567200e-09,-7.319463e-06
1.567400e-09,-7.322181e-06
1.567600e-09,-7.324725e-06
1.567800e-09,-7.327094e-06
1.568000e-09,-7.329281e-06
1.568200e-09,-7.331283e-06
1.568400e-09,-7.333095e-06
1.568600e-09,-7.334715e-06
1.568800e-09,-7.336138e-06
1.569000e-09,-7.337360e-06
1.569200e-09,-7.338377e-06
1.569400e-09,-7.339187e-06
1.569600e-09,-7.339784e-06
1.569800e-09,-7.340166e-06
1.570000e-09,-7.340330e-06
1.570200e-09,-7.340271e-06
1.570400e-09,-7.339986e-06
1.570600e-09,-7.339473e-06
1.570800e-09,-7.338727e-06
1.571000e-09,-7.337747e-06
1.571200e-09,-7.336528e-06
1.571400e-09,-7.335068e-06
1.571600e-09,-7.333364e-06
1.571800e-09,-7.331413e-06
1.572000e-09,-7.329212e-06
1.572200e-09,-7.326759e-06
1.572400e-09,-7.324051e-06
1.572600e-09,-7.321085e-06
1.572800e-09,-7.317860e-06
1.573000e-09,-7.314372e-06
1.573200e-09,-7.310619e-06
1.573400e-09,-7.306599e-06
1.573600e-09,-7.302310e-06
1.573800e-09,-7.297750e-06
1.574000e-09,-7.292916e-06
1.574200e-09,-7.287807e-06
1.574400e-09,-7.282420e-06
1.574600e-09,-7.276754e-06
1.574800e-09,-7.270807e-06
1.575000e-09,-7.264576e-06
1.575200e-09,-7.258062e-06
1.575400e-09,-7.251261e-06
1.575600e-09,-7.244172e-06
1.575800e-09,-7.236795e-06
1.576000e-09,-7.229126e-06
1.576200e-09,-7.221165e-06
1.576400e-09,-7.212911e-06
1.576600e-09,-7.204363e-06
1.576800e-09,-7.195518e-06
1.577000e-09,-7.186376e-06
1.577200e-09,-7.176936e-06
1.577400e-09,-7.167196e-06
1.577600e-09,-7.157157e-06
1.577800e-09,-7.146816e-06
1.578000e-09,-7.136173e-06
1.578200e-09,-7.125226e-06
1.578400e-09,-7.113976e-06
1.578600e-09,-7.102422e-06
1.578800e-09,-7.090561e-06
1.579000e-09,-7.078395e-06
1.579200e-09,-7.065922e-06
1.579400e-09,-7.053142e-06
1.579600e-09,-7.040054e-06
1.579800e-09,-7.026658e-06
1.580000e-09,-7.012953e-06
1.580200e-09,-6.998938e-06
1.580400e-09,-6.984614e-06
1.580600e-09,-6.969980e-06
1.580800e-09,-6.955035e-06
1.581000e-09,-6.939780e-06
1.581200e-09,-6.924214e-06
1.581400e-09,-6.908336e-06
1.581600e-09,-6.892147e-06
1.581800e-09,-6.875647e-06
1.582000e-09,-6.858834e-06
1.582200e-09,-6.841710e-06
1.582400e-09,-6.824274e-06
1.582600e-09,-6.806526e-06
1.582800e-09,-6.788466e-06
1.583000e-09,-6.770093e-06
1.583200e-09,-6.751409e-06
1.583400e-09,-6.732412e-06
1.583600e-09,-6.713103e-06
1.583800e-09,-6.693483e-06
1.584000e-09,-6.673550e-06
1.584200e-09,-6.653305e-06
1.584400e-09,-6.632749e-06
1.584600e-09,-6.611881e-06
1.584800e-09,-6.590701e-06
1.585000e-09,-6.569211e-06
1.585200e-09,-6.547408e-06
1.585400e-09,-6.525295e-06
1.585600e-09,-6.502871e-06
1.585800e-09,-6.480136e-06
1.586000e-09,-6.457091e-06
1.586200e-09,-6.433735e-06
1.586400e-09,-6.410069e-06
1.586600e-09,-6.386093e-06
1.586800e-09,-6.361807e-06
1.587000e-09,-6.337212e-06
1.587200e-09,-6.312307e-06
1.587400e-09,-6.287093e-06
1.587600e-09,-6.261570e-06
1.587800e-09,-6.235738e-06
1.588000e-09,-6.209598e-06
1.588200e-09,-6.183150e-06
1.588400e-09,-6.156393e-06
1.588600e-09,-6.129328e-06
1.588800e-09,-6.101955e-06
1.589000e-09,-6.074275e-06
1.589200e-09,-6.046287e-06
1.589400e-09,-6.017991e-06
1.589600e-09,-5.989389e-06
1.589800e-09,-5.960479e-06
1.590000e-09,-5.931262e-06
1.590200e-09,-5.901738e-06
1.590400e-09,-5.871907e-06
1.590600e-09,-5.841769e-06
1.590800e-09,-5.811324e-06
1.591000e-09,-5.780573e-06
1.591200e-09,-5.749514e-06
1.591400e-09,-5.718149e-06
1.591600e-09,-5.686477e-06
1.591800e-09,-5.654498e-06
1.592000e-09,-5.622211e-06
1.592200e-09,-5.589617e-06
1.592400e-09,-5.556716e-06
1.592600e-09,-5.523508e-06
1.592800e-09,-5.489991e-06
1.593000e-09,-5.456166e-06
1.593200e-09,-5.422033e-06
1.593400e-09,-5.387591e-06
1.593600e-09,-5.352840e-06
1.593800e-09,-5.317780e-06
1.594000e-09,-5.282410e-06
1.594200e-09,-5.246729e-06
1.594400e-09,-5.210738e-06
1.594600e-09,-5.174435e-06
1.594800e-09,-5.137820e-06
1.595000e-09,-5.100892e-06
1.595200e-09,-5.063651e-06
1.595400e-09,-5.026096e-06
1.595600e-09,-4.988226e-06
1.595800e-09,-4.950040e-06
1.596000e-09,-4.911537e-06
1.596200e-09,-4.872717e-06
1.596400e-09,-4.833578e-06
1.596600e-09,-4.794119e-06
1.596800e-09,-4.754340e-06
1.597000e-09,-4.714238e-06
1.597200e-09,-4.673813e-06
1.597400e-09,-4.633064e-06
1.597600e-09,-4.591989e-06
1.597800e-09,-4.550586e-06
1.598000e-09,-4.508853e-06
1.598200e-09,-4.466791e-06
1.598400e-09,-4.424396e-06
1.598600e-09,-4.381667e-06
1.598800e-09,-4.338601e-06
1.599000e-09,-4.295198e-06
1.599200e-09,-4.251455e-06
1.599400e-09,-4.207370e-06
1.599600e-09,-4.162941e-06
1.599800e-09,-4.118165e-06
1.600000e-09,-4.073040e-06
1.600200e-09,-4.027563e-06
1.600400e-09,-3.981732e-06
1.600600e-09,-3.935545e-06
1.600800e-09,-3.888998e-06
1.601000e-09,-3.842088e-06
1.601200e-09,-3.794812e-06
1.601400e-09,-3.747168e-06
1.601600e-09,-3.699152e-06
1.601800e-09,-3.650760e-06
1.602000e-09,-3.601988e-06
1.602200e-09,-3.552834e-06
1.602400e-09,-3.503293e-06
1.602600e-09,-3.453362e-06
1.602800e-09,-3.403035e-06
1.603000e-09,-3.352309e-06
1.603200e-09,-3.301180e-06
1.603400e-09,-3.249643e-06
1.603600e-09,-3.197692e-06
1.603800e-09,-3.145324e-06
1.604000e-09,-3.092532e-06
1.604200e-09,-3.039312e-06
1.604400e-09,-2.985657e-06
1.604600e-09,-2.931563e-06
1.604800e-09,-2.877023e-06
1.605000e-09,-2.822032e-06
1.605200e-09,-2.766582e-06
1.605400e-09,-2.710667e-06
1.605600e-09,-2.654281e-06
1.605800e-09,-2.597416e-06
1.606000e-09,-2.540065e-06
1.606200e-09,-2.482221e-06
1.606400e-09,-2.423875e-06
1.606600e-09,-2.365019e-06
1.606800e-09,-2.305645e-06
1.607000e-09,-2.245745e-06
1.607200e-09,-2.185309e-06
1.607400e-09,-2.124328e-06
1.607600e-09,-2.062792e-06
1.607800e-09,-2.000691e-06
1.608000e-09,-1.938015e-06
1.608200e-09,-1.874754e-06
1.608400e-09,-1.810895e-06
1.608600e-09,-1.746428e-06
1.608800e-09,-1.681341e-06
1.609000e-09,-1.615621e-06
1.609200e-09,-1.549256e-06
1.609400e-09,-1.482232e-06
1.609600e-09,-1.414536e-06
1.609800e-09,-1.346153e-06
1.610000e-09,-1.277069e-06
1.610200e-09,-1.207269e-06
1.610400e-09,-1.136736e-06
1.610600e-09,-1.065455e-06
1.610800e-09,-9.934085e-07
1.611000e-09,-9.205791e-07
1.611200e-09,-8.469485e-07
1.611400e-09,-7.724980e-07
1.611600e-09,-6.972079e-07
1.611800e-09,-6.210582e-07
1.612000e-09,-5.440277e-07
1.612200e-09,-4.660947e-07
1.612400e-09,-3.872366e-07
1.612600e-09,-3.074300e-07
1.612800e-09,-2.266507e-07
1.613000e-09,-1.448734e-07
1.613200e-09,-6.207188e-08
1.613400e-09,2.178088e-08
1.613600e-09,1.067131e-07
1.613800e-09,1.927541e-07
1.614000e-09,2.799341e-07
1.614200e-09,3.682848e-07
1.614400e-09,4.578389e-07
1.614600e-09,5.486304e-07
1.614800e-09,6.406948e-07
1.615000e-09,7.340687e-07
1.615200e-09,8.287903e-07
1.615400e-09,9.248994e-07
1.615600e-09,1.022437e-06
1.615800e-09,1.121447e-06
1.616000e-09,1.221972e-06
1.616200e-09,1.324061e-06
1.616400e-09,1.427761e-06
1.616600e-09,1.533121e-06
1.616800e-09,1.640196e-06
1.617000e-09,1.749039e-06
1.617200e-09,1.859706e-06
1.617400e-09,1.972258e-06
1.617600e-09,2.086754e-06
1.617800e-09,2.203260e-06
1.618000e-09,2.321842e-06
1.618200e-09,2.442570e-06
1.618400e-09,2.565515e-06
1.618600e-09,2.690754e-06
1.618800e-09,2.818365e-06
1.619000e-09,2.948429e-06
1.619200e-09,3.081033e-06
1.619400e-09,3.216265e-06
1.619600e-09,3.354218e-06
1.619800e-09,3.494989e-06
1.620000e-09,3.638678e-06
1.620200e-09,3.785391e-06
1.620400e-09,3.935237e-06
1.620600e-09,4.088330e-06
1.620800e-09,4.244789e-06
1.621000e-09,4.404738e-06
1.621200e-09,4.568306e-06
1.621400e-09,4.735627e-06
1.621600e-09,4.906841e-06
1.621800e-09,5.082094e-06
1.622000e-09,5.261537e-06
1.622200e-09,5.445327e-06
1.622400e-09,5.633629e-06
1.622600e-09,5.826611e-06
1.622800e-09,6.024451e-06
1.623000e-09,6.227330e-06
1.623200e-09,6.435437e-06
1.623400e-09,6.648969e-06
1.623600e-09,6.868127e-06
1.623800e-09,7.093119e-06
1.624000e-09,7.324159e-06
1.624200e-09,7.561468e-06
1.624400e-09,7.805272e-06
1.624600e-09,8.055800e-06
1.624800e-09,8.313287e-06
1.625000e-09,8.577973e-06
1.625200e-09,8.850098e-06
1.625400e-09,9.129904e-06
1.625600e-09,9.417633e-06
1.625800e-09,9.713528e-06
1.626000e-09,1.001782e-05
1.626200e-09,1.033075e-05
1.626400e-09,1.065254e-05
1.626600e-09,1.098339e-05
1.626800e-09,1.132350e-05
1.627000e-09,1.167305e-05
1.627200e-09,1.203220e-05
1.627400e-09,1.240106e-05
1.627600e-09,1.277973e-05
1.627800e-09,1.316825e-05
1.628000e-09,1.356664e-05
1.628200e-09,1.397483e-05
1.628400e-09,1.439271e-05
1.628600e-09,1.482010e-05
1.628800e-09,1.525673e-05
1.629000e-09,1.570225e-05
1.629200e-09,1.615622e-05
1.629400e-09,1.661807e-05
1.629600e-09,1.708715e-05
1.629800e-09,1.756267e-05
1.630000e-09,1.804373e-05
1.630200e-09,1.852930e-05
1.630400e-09,1.901822e-05
1.630600e-09,1.950922e-05
1.630800e-09,2.000089e-05
1.631000e-09,2.049174e-05
1.631200e-09,2.098018e-05
1.631400e-09,2.146455e-05
1.631600e-09,2.194315e-05
1.631800e-09,2.241428e-05
1.632000e-09,2.287624e-05
1.632200e-09,2.332741e-05
1.632400e-09,2.376627e-05
1.632600e-09,2.419143e-05
1.632800e-09,2.460170e-05
1.633000e-09,2.499612e-05
1.633200e-09,2.537397e-05
1.633400e-09,2.573483e-05
1.633600e-09,2.607857e-05
1.633800e-09,2.640539e-05
1.634000e-09,2.671576e-05
1.634200e-09,2.701048e-05
1.634400e-09,2.729059e-05
1.634600e-09,2.755733e-05
1.634800e-09,2.781213e-05
1.635000e-09,2.805655e-05
1.635200e-09,2.829215e-05
1.635400e-09,2.852051e-05
1.635600e-09,2.874312e-05
1.635800e-09,2.896130e-05
1.636000e-09,2.917620e-05
1.636200e-09,2.938871e-05
1.636400e-09,2.959945e-05
1.636600e-09,2.980874e-05
1.636800e-09,3.001658e-05
1.637000e-09,3.022271e-05
1.637200e-09,3.042658e-05
1.637400e-09,3.062743e-05
1.637600e-09,3.082430e-05
1.637800e-09,3.101613e-05
1.638000e-09,3.120182e-05
1.638200e-09,3.138029e-05
1.638400e-09,3.155052e-05
1.638600e-09,3.171170e-05
1.638800e-09,3.186318e-05
1.639000e-09,3.200459e-05
1.639200e-09,3.213584e-05
1.639400e-09,3.225713e-05
1.639600e-09,3.236894e-05
1.639800e-09,3.247202e-05
1.640000e-09,3.256735e-05
1.640200e-09,3.265608e-05
1.640400e-09,3.273947e-05
1.640600e-09,3.281884e-05
1.640800e-09,3.289546e-05
1.641000e-09,3.297055e-05
1.641200e-09,3.304513e-05
1.641400e-09,3.312005e-05
1.641600e-09,3.319590e-05
1.641800e-09,3.327303e-05
1.642000e-09,3.335148e-05
1.642200e-09,3.343105e-05
1.642400e-09,3.351129e-05
1.642600e-09,3.359153e-05
1.642800e-09,3.367096e-05
1.643000e-09,3.374866e-05
1.643200e-09,3.382368e-05
1.643400e-09,3.389508e-05
1.643600e-09,3.396204e-05
1.643800e-09,3.402383e-05
1.644000e-09,3.407995e-05
1.644200e-09,3.413010e-05
1.644400e-09,3.417421e-05
1.644600e-09,3.421246e-05
1.644800e-09,3.424524e-05
1.645000e-09,3.427317e-05
1.645200e-09,3.429700e-05
1.645400e-09,3.431761e-05
1.645600e-09,3.433593e-05
1.645800e-09,3.435289e-05
1.646000e-09,3.436938e-05
1.646200e-09,3.438619e-05
1.646400e-09,3.440395e-05
1.646600e-09,3.442313e-05
1.646800e-09,3.444397e-05
1.647000e-09,3.446654e-05
1.647200e-09,3.449067e-05
1.647400e-09,3.451604e-05
1.647600e-09,3.454214e-05
1.647800e-09,3.456835e-05
1.648000e-09,3.459398e-05
1.648200e-09,3.461829e-05
1.648400e-09,3.464057e-05
1.648600e-09,3.466017e-05
1.648800e-09,3.467654e-05
1.649000e-09,3.468927e-05
1.649200e-09,3.469810e-05
1.649400e-09,3.470294e-05
1.649600e-09,3.470389e-05
1.649800e-09,3.470119e-05
1.650000e-09,3.469525e-05
1.650200e-09,3.468655e-05
1.650400e-09,3.467569e-05
1.650600e-09,3.466329e-05
1.650800e-09,3.464997e-05
1.651000e-09,3.463632e-05
1.651200e-09,3.462284e-05
1.651400e-09,3.460994e-05
1.651600e-09,3.459787e-05
1.651800e-09,3.458678e-05
1.652000e-09,3.457664e-05
1.652200e-09,3.456730e-05
1.652400e-09,3.455845e-05
1.652600e-09,3.454971e-05
1.652800e-09,3.454058e-05
1.653000e-09,3.453054e-05
1.653200e-09,3.451904e-05
1.653400e-09,3.450553e-05
1.653600e-09,3.448952e-05
1.653800e-09,3.447060e-05
1.654000e-09,3.444844e-05
1.654200e-09,3.442282e-05
1.654400e-09,3.439366e-05
1.654600e-09,3.436097e-05
1.654800e-09,3.432487e-05
1.655000e-09,3.428559e-05
1.655200e-09,3.424342e-05
1.655400e-09,3.419872e-05
1.655600e-09,3.415185e-05
1.655800e-09,3.410318e-05
1.656000e-09,3.405304e-05
1.656200e-09,3.400173e-05
1.656400e-09,3.394944e-05
1.656600e-09,3.389631e-05
1.656800e-09,3.384236e-05
1.657000e-09,3.378752e-05
1.657200e-09,3.373163e-05
1.657400e-09,3.367442e-05
1.657600e-09,3.361558e-05
1.657800e-09,3.355472e-05
1.658000e-09,3.349142e-05
1.658200e-09,3.342525e-05
1.658400e-09,3.335578e-05
1.658600e-09,3.328260e-05
1.658800e-09,3.320537e-05
1.659000e-09,3.312377e-05
1.659200e-09,3.303758e-05
1.659400e-09,3.294661e-05
1.659600e-09,3.285080e-05
1.659800e-09,3.275009e-05
1.660000e-09,3.264454e-05
1.660200e-09,3.253422e-05
1.660400e-09,3.241925e-05
1.660600e-09,3.229976e-05
1.660800e-09,3.217588e-05
1.661000e-09,3.204774e-05
1.661200e-09,3.191542e-05
1.661400e-09,3.177899e-05
1.661600e-09,3.163844e-05
1.661800e-09,3.149372e-05
1.662000e-09,3.134471e-05
1.662200e-09,3.119124e-05
1.662400e-09,3.103309e-05
1.662600e-09,3.086996e-05
1.662800e-09,3.070153e-05
1.663000e-09,3.052745e-05
1.663200e-09,3.034734e-05
1.663400e-09,3.016081e-05
1.663600e-09,2.996747e-05
1.663800e-09,2.976695e-05
1.664000e-09,2.955888e-05
1.664200e-09,2.934293e-05
1.664400e-09,2.911881e-05
1.664600e-09,2.888626e-05
1.664800e-09,2.864504e-05
1.665000e-09,2.839497e-05
1.665200e-09,2.813590e-05
1.665400e-09,2.786770e-05
1.665600e-09,2.759027e-05
1.665800e-09,2.730354e-05
1.666000e-09,2.700745e-05
1.666200e-09,2.670194e-05
1.666400e-09,2.638698e-05
1.666600e-09,2.606252e-05
1.666800e-09,2.572853e-05
1.667000e-09,2.538496e-05
1.667200e-09,2.503178e-05
1.667400e-09,2.466895e-05
1.667600e-09,2.429645e-05
1.667800e-09,2.391427e-05
1.668000e-09,2.352240e-05
1.668200e-09,2.312088e-05
1.668400e-09,2.270979e-05
1.668600e-09,2.228925e-05
1.668800e-09,2.185944e-05
1.669000e-09,2.142059e-05
1.669200e-09,2.097306e-05
1.669400e-09,2.051725e-05
1.669600e-09,2.005370e-05
1.669800e-09,1.958305e-05
1.670000e-09,1.910605e-05
1.670200e-09,1.862359e-05
1.670400e-09,1.813668e-05
1.670600e-09,1.764647e-05
1.670800e-09,1.715425e-05
1.671000e-09,1.666140e-05
1.671200e-09,1.616944e-05
1.671400e-09,1.567998e-05
1.671600e-09,1.519470e-05
1.671800e-09,1.471533e-05
1.672000e-09,1.424362e-05
1.672200e-09,1.378131e-05
1.672400e-09,1.333007e-05
1.672600e-09,1.289146e-05
1.672800e-09,1.246691e-05
1.673000e-09,1.205762e-05
1.673200e-09,1.166457e-05
1.673400e-09,1.128843e-05
1.673600e-09,1.092958e-05
1.673800e-09,1.058800e-05
1.674000e-09,1.026335e-05
1.674200e-09,9.954912e-06
1.674400e-09,9.661603e-06
1.674600e-09,9.382040e-06
1.674800e-09,9.114571e-06
1.675000e-09,8.857345e-06
1.675200e-09,8.608394e-06
1.675400e-09,8.365729e-06
1.675600e-09,8.127434e-06
1.675800e-09,7.891772e-06
1.676000e-09,7.657279e-06
1.676200e-09,7.422850e-06
1.676400e-09,7.187806e-06
1.676600e-09,6.951937e-06
1.676800e-09,6.715516e-06
1.677000e-09,6.479282e-06
1.677200e-09,6.244386e-06
1.677400e-09,6.012312e-06
1.677600e-09,5.784761e-06
1.677800e-09,5.563517e-06
1.678000e-09,5.350302e-06
1.678200e-09,5.146624e-06
1.678400e-09,4.953638e-06
1.678600e-09,4.772030e-06
1.678800e-09,4.601929e-06
1.679000e-09,4.442871e-06
1.679200e-09,4.293808e-06
1.679400e-09,4.153169e-06
