time,"V(4,0)","V(B1)","I(B1)","P(B1)","I(LQ)"
1.301600e-09,2.180659e-05,2.180659e-05,-5.080530e-05,1.700798e+00,-2.116489e-06
1.301800e-09,1.371080e-05,1.371080e-05,-5.077356e-05,1.711445e+00,-1.994807e-06
1.302000e-09,6.137376e-06,6.137376e-06,-5.060461e-05,1.717480e+00,-2.169147e-06
1.302200e-09,3.502745e-09,3.502745e-09,-5.031802e-05,1.719493e+00,-2.602323e-06
1.302400e-09,-3.956327e-06,-3.956327e-06,-4.993889e-05,1.718561e+00,-3.222820e-06
1.302600e-09,-5.259924e-06,-5.259924e-06,-4.949993e-05,1.716120e+00,-3.935086e-06
1.302800e-09,-3.742143e-06,-3.742143e-06,-4.904415e-05,1.713790e+00,-4.633178e-06
1.303000e-09,3.946892e-07,3.946892e-07,-4.862415e-05,1.713173e+00,-5.215781e-06
1.303200e-09,6.567635e-06,6.567635e-06,-4.829523e-05,1.715628e+00,-5.600473e-06
1.303400e-09,1.386236e-05,1.386236e-05,-4.810316e-05,1.722063e+00,-5.735135e-06
1.303600e-09,2.115674e-05,2.115674e-05,-4.807078e-05,1.732779e+00,-5.604915e-06
1.303800e-09,2.730645e-05,2.730645e-05,-4.818919e-05,1.747414e+00,-5.233748e-06
1.304000e-09,3.135462e-05,3.135462e-05,-4.841778e-05,1.764995e+00,-4.680244e-06
1.304200e-09,3.271243e-05,3.271243e-05,-4.869413e-05,1.784109e+00,-4.028505e-06
1.304400e-09,3.126157e-05,3.126157e-05,-4.895010e-05,1.803145e+00,-3.375199e-06
1.304600e-09,2.735298e-05,2.735298e-05,-4.912834e-05,1.820572e+00,-2.814826e-06
1.304800e-09,2.170998e-05,2.170998e-05,-4.919313e-05,1.835177e+00,-2.425436e-06
1.305000e-09,1.527233e-05,1.527233e-05,-4.913297e-05,1.846233e+00,-2.257005e-06
1.305200e-09,9.028519e-06,9.028519e-06,-4.895588e-05,1.853576e+00,-2.324296e-06
1.305400e-09,3.873004e-06,3.873004e-06,-4.868189e-05,1.857592e+00,-2.605281e-06
1.305600e-09,5.031566e-07,5.031566e-07,-4.833683e-05,1.859135e+00,-3.045358e-06
1.305800e-09,-6.492484e-07,-6.492484e-07,-4.795017e-05,1.859386e+00,-3.566637e-06
1.306000e-09,5.369113e-07,5.369113e-07,-4.755555e-05,1.859688e+00,-4.080815e-06
1.306200e-09,3.847601e-06,3.847601e-06,-4.719095e-05,1.861347e+00,-4.503505e-06
1.306400e-09,8.740737e-06,8.740737e-06,-4.689513e-05,1.865441e+00,-4.767689e-06
1.306600e-09,1.440332e-05,1.440332e-05,-4.669977e-05,1.872641e+00,-4.834116e-06
1.306800e-09,1.986981e-05,1.986981e-05,-4.661963e-05,1.883091e+00,-4.696967e-06
1.307000e-09,2.419210e-05,2.419210e-05,-4.664551e-05,1.896376e+00,-4.383970e-06
1.307200e-09,2.662650e-05,2.662650e-05,-4.674394e-05,1.911591e+00,-3.950980e-06
1.307400e-09,2.678785e-05,2.678785e-05,-4.686505e-05,1.927516e+00,-3.472016e-06
1.307600e-09,2.472474e-05,2.472474e-05,-4.695571e-05,1.942841e+00,-3.026434e-06
1.307800e-09,2.089394e-05,2.089394e-05,-4.697319e-05,1.956414e+00,-2.685436e-06
1.308000e-09,1.604559e-05,1.604559e-05,-4.689402e-05,1.967439e+00,-2.500230e-06
1.308200e-09,1.105822e-05,1.105822e-05,-4.671585e-05,1.975595e+00,-2.493850e-06
1.308400e-09,6.770945e-06,6.770945e-06,-4.645318e-05,1.981056e+00,-2.657994e-06
1.308600e-09,3.849555e-06,3.849555e-06,-4.613036e-05,1.984436e+00,-2.955351e-06
1.308800e-09,2.701358e-06,2.701358e-06,-4.577571e-05,1.986657e+00,-3.326916e-06
1.309000e-09,3.435906e-06,3.435906e-06,-4.541812e-05,1.988790e+00,-3.702935e-06
1.309200e-09,5.862290e-06,5.862290e-06,-4.508575e-05,1.991876e+00,-4.015464e-06
1.309400e-09,9.518589e-06,9.518589e-06,-4.480426e-05,1.996761e+00,-4.210306e-06
1.309600e-09,1.373655e-05,1.373655e-05,-4.459330e-05,2.003954e+00,-4.256181e-06
1.309800e-09,1.774512e-05,1.774512e-05,-4.446135e-05,2.013541e+00,-4.149573e-06
1.310000e-09,2.080642e-05,2.080642e-05,-4.440133e-05,2.025166e+00,-3.914450e-06
1.310200e-09,2.236110e-05,2.236110e-05,-4.438984e-05,2.038101e+00,-3.597062e-06
1.310400e-09,2.214706e-05,2.214706e-05,-4.439165e-05,2.051385e+00,-3.256834e-06
1.310600e-09,2.025583e-05,2.025583e-05,-4.436846e-05,2.064019e+00,-2.955113e-06
1.310800e-09,1.710732e-05,1.710732e-05,-4.428878e-05,2.075162e+00,-2.743873e-06
1.311000e-09,1.334928e-05,1.334928e-05,-4.413532e-05,2.084284e+00,-2.656470e-06
1.311200e-09,9.711706e-06,9.711706e-06,-4.390755e-05,2.091259e+00,-2.702111e-06
1.311400e-09,6.856691e-06,6.856691e-06,-4.361926e-05,2.096362e+00,-2.864985e-06
1.311600e-09,5.258660e-06,5.258660e-06,-4.329326e-05,2.100194e+00,-3.108102e-06
1.311800e-09,5.134193e-06,5.134193e-06,-4.295561e-05,2.103551e+00,-3.380987e-06
1.312000e-09,6.423993e-06,6.423993e-06,-4.263113e-05,2.107273e+00,-3.629686e-06
1.312200e-09,8.819659e-06,8.819659e-06,-4.234052e-05,2.112086e+00,-3.807107e-06
1.312400e-09,1.182572e-05,1.182572e-05,-4.209827e-05,2.118482e+00,-3.881723e-06
1.312600e-09,1.484857e-05,1.484857e-05,-4.191073e-05,2.126630e+00,-3.843005e-06
1.312800e-09,1.730306e-05,1.730306e-05,-4.177442e-05,2.136356e+00,-3.702642e-06
1.313000e-09,1.872254e-05,1.872254e-05,-4.167565e-05,2.147183e+00,-3.491431e-06
1.313200e-09,1.885167e-05,1.885167e-05,-4.159238e-05,2.158430e+00,-3.252584e-06
1.313400e-09,1.769913e-05,1.769913e-05,-4.149878e-05,2.169349e+00,-3.032845e-06
1.313600e-09,1.553370e-05,1.553370e-05,-4.137125e-05,2.179282e+00,-2.873227e-06
1.313800e-09,1.282198e-05,1.282198e-05,-4.119414e-05,2.187788e+00,-2.801207e-06
1.314000e-09,1.012260e-05,1.012260e-05,-4.096318e-05,2.194724e+00,-2.825862e-06
1.314200e-09,7.964633e-06,7.964633e-06,-4.068560e-05,2.200263e+00,-2.936819e-06
1.314400e-09,6.739851e-06,6.739851e-06,-4.037750e-05,2.204840e+00,-3.107113e-06
1.314600e-09,6.632002e-06,6.632002e-06,-4.005939e-05,2.209052e+00,-3.299234e-06
1.314800e-09,7.593591e-06,7.593591e-06,-3.975175e-05,2.213533e+00,-3.473061e-06
1.315000e-09,9.369155e-06,9.369155e-06,-3.947121e-05,2.218822e+00,-3.594022e-06
1.315200e-09,1.155570e-05,1.155570e-05,-3.922806e-05,2.225267e+00,-3.639809e-06
1.315400e-09,1.368692e-05,1.368692e-05,-3.902493e-05,2.232960e+00,-3.604362e-06
1.315600e-09,1.532609e-05,1.532609e-05,-3.885657e-05,2.241734e+00,-3.498394e-06
1.315800e-09,1.615140e-05,1.615140e-05,-3.871094e-05,2.251202e+00,-3.346482e-06
1.316000e-09,1.601800e-05,1.601800e-05,-3.857150e-05,2.260848e+00,-3.181442e-06
1.316200e-09,1.498352e-05,1.498352e-05,-3.842065e-05,2.270133e+00,-3.037243e-06
1.316400e-09,1.329070e-05,1.329070e-05,-3.824349e-05,2.278613e+00,-2.941975e-06
1.316600e-09,1.131030e-05,1.131030e-05,-3.803114e-05,2.286022e+00,-2.912315e-06
1.316800e-09,9.457429e-06,9.457429e-06,-3.778251e-05,2.292323e+00,-2.950599e-06
1.317000e-09,8.101206e-06,8.101206e-06,-3.750419e-05,2.297705e+00,-3.044980e-06
1.317200e-09,7.488438e-06,7.488438e-06,-3.720857e-05,2.302533e+00,-3.172553e-06
1.317400e-09,7.697559e-06,7.697559e-06,-3.691080e-05,2.307261e+00,-3.304639e-06
1.317600e-09,8.630781e-06,8.630781e-06,-3.662543e-05,2.312334e+00,-3.413067e-06
1.317800e-09,1.004349e-05,1.004349e-05,-3.636342e-05,2.318094e+00,-3.476065e-06
1.318000e-09,1.160248e-05,1.160248e-05,-3.613018e-05,2.324714e+00,-3.482545e-06
1.318200e-09,1.295968e-05,1.295968e-05,-3.592474e-05,2.332172e+00,-3.433941e-06
1.318400e-09,1.382591e-05,1.382591e-05,-3.574029e-05,2.340259e+00,-3.343305e-06
1.318600e-09,1.402952e-05,1.402952e-05,-3.556583e-05,2.348639e+00,-3.231978e-06
1.318800e-09,1.354810e-05,1.354810e-05,-3.538868e-05,2.356921e+00,-3.124638e-06
1.319000e-09,1.250716e-05,1.250716e-05,-3.519727e-05,2.364748e+00,-3.043864e-06
1.319200e-09,1.114659e-05,1.114659e-05,-3.498362e-05,2.371874e+00,-3.005402e-06
1.319400e-09,9.763557e-06,9.763557e-06,-3.474495e-05,2.378204e+00,-3.015111e-06
1.319600e-09,8.645198e-06,8.645198e-06,-3.448397e-05,2.383817e+00,-3.068194e-06
1.319800e-09,8.006760e-06,8.006760e-06,-3.420803e-05,2.388932e+00,-3.150762e-06
1.320000e-09,7.948450e-06,7.948450e-06,-3.392725e-05,2.393857e+00,-3.243293e-06
1.320200e-09,8.439497e-06,8.439497e-06,-3.365220e-05,2.398918e+00,-3.325159e-06
1.320400e-09,9.331352e-06,9.331352e-06,-3.339163e-05,2.404385e+00,-3.379162e-06
1.320600e-09,1.039569e-05,1.039569e-05,-3.315068e-05,2.410419e+00,-3.395116e-06
1.320800e-09,1.137794e-05,1.137794e-05,-3.292998e-05,2.417040e+00,-3.371714e-06
1.321000e-09,1.205416e-05,1.205416e-05,-3.272569e-05,2.424131e+00,-3.316357e-06
1.321200e-09,1.227887e-05,1.227887e-05,-3.253056e-05,2.431469e+00,-3.243077e-06
1.321400e-09,1.201359e-05,1.201359e-05,-3.233572e-05,2.438782e+00,-3.169108e-06
1.321600e-09,1.133032e-05,1.133032e-05,-3.213272e-05,2.445810e+00,-3.110912e-06
1.321800e-09,1.039014e-05,1.039014e-05,-3.191544e-05,2.452363e+00,-3.080580e-06
1.322000e-09,9.402749e-06,9.402749e-06,-3.168135e-05,2.458356e+00,-3.083383e-06
1.322200e-09,8.577053e-06,8.577053e-06,-3.143185e-05,2.463829e+00,-3.116961e-06
1.322400e-09,8.074503e-06,8.074503e-06,-3.117179e-05,2.468924e+00,-3.172251e-06
1.322600e-09,7.975602e-06,7.975602e-06,-3.090810e-05,2.473854e+00,-3.235867e-06
1.322800e-09,8.266311e-06,8.266311e-06,-3.064820e-05,2.478846e+00,-3.293324e-06
1.323000e-09,8.846262e-06,8.846262e-06,-3.039829e-05,2.484094e+00,-3.332337e-06
1.323200e-09,9.555745e-06,9.555745e-06,-3.016211e-05,2.489715e+00,-3.345455e-06
1.323400e-09,1.021454e-05,1.021454e-05,-2.994021e-05,2.495727e+00,-3.331481e-06
1.323600e-09,1.066342e-05,1.066342e-05,-2.973004e-05,2.502051e+00,-3.295392e-06
1.323800e-09,1.079900e-05,1.079900e-05,-2.952664e-05,2.508534e+00,-3.246881e-06
1.324000e-09,1.059431e-05,1.059431e-05,-2.932391e-05,2.514987e+00,-3.197909e-06
1.324200e-09,1.010104e-05,1.010104e-05,-2.911604e-05,2.521231e+00,-3.159869e-06
1.324400e-09,9.433624e-06,9.433624e-06,-2.889888e-05,2.527134e+00,-3.141033e-06
1.324600e-09,8.739844e-06,8.739844e-06,-2.867077e-05,2.532642e+00,-3.144848e-06
1.324800e-09,8.165173e-06,8.165173e-06,-2.843279e-05,2.537786e+00,-3.169418e-06
1.325000e-09,7.819621e-06,7.819621e-06,-2.818838e-05,2.542669e+00,-3.208237e-06
1.325200e-09,7.754531e-06,7.754531e-06,-2.794240e-05,2.547438e+00,-3.251931e-06
1.325400e-09,7.954126e-06,7.954126e-06,-2.769992e-05,2.552251e+00,-3.290564e-06
1.325600e-09,8.342878e-06,8.342878e-06,-2.746511e-05,2.557235e+00,-3.315948e-06
1.325800e-09,8.806156e-06,8.806156e-06,-2.724029e-05,2.562464e+00,-3.323417e-06
1.326000e-09,9.218691e-06,9.218691e-06,-2.702557e-05,2.567942e+00,-3.312703e-06
1.326200e-09,9.473959e-06,9.473959e-06,-2.681891e-05,2.573606e+00,-3.287742e-06
1.326400e-09,9.507697e-06,9.507697e-06,-2.661676e-05,2.579346e+00,-3.255528e-06
1.326600e-09,9.310429e-06,9.310429e-06,-2.641491e-05,2.585031e+00,-3.224322e-06
1.326800e-09,8.926636e-06,8.926636e-06,-2.620956e-05,2.590543e+00,-3.201669e-06
1.327000e-09,8.441431e-06,8.441431e-06,-2.599818e-05,2.595800e+00,-3.192694e-06
1.327200e-09,7.958493e-06,7.958493e-06,-2.578000e-05,2.600777e+00,-3.199054e-06
1.327400e-09,7.574886e-06,7.574886e-06,-2.555611e-05,2.605505e+00,-3.218753e-06
1.327600e-09,7.358844e-06,7.358844e-06,-2.532911e-05,2.610062e+00,-3.246822e-06
1.327800e-09,7.335533e-06,7.335533e-06,-2.510240e-05,2.614553e+00,-3.276649e-06
1.328000e-09,7.483689e-06,7.483689e-06,-2.487936e-05,2.619082e+00,-3.301611e-06
1.328200e-09,7.743263e-06,7.743263e-06,-2.466257e-05,2.623728e+00,-3.316627e-06
1.328400e-09,8.031688e-06,8.031688e-06,-2.445325e-05,2.628531e+00,-3.319245e-06
1.328600e-09,8.264482e-06,8.264482e-06,-2.425108e-05,2.633480e+00,-3.310066e-06
1.328800e-09,8.375136e-06,8.375136e-06,-2.405436e-05,2.638523e+00,-3.292418e-06
1.329000e-09,8.329682e-06,8.329682e-06,-2.386050e-05,2.643579e+00,-3.271415e-06
1.329200e-09,8.132788e-06,8.132788e-06,-2.366666e-05,2.648559e+00,-3.252649e-06
1.329400e-09,7.824412e-06,7.824412e-06,-2.347050e-05,2.653389e+00,-3.240850e-06
1.329600e-09,7.468327e-06,7.468327e-06,-2.327064e-05,2.658025e+00,-3.238821e-06
1.329800e-09,7.135670e-06,7.135670e-06,-2.306697e-05,2.662461e+00,-3.246899e-06
1.330000e-09,6.887717e-06,6.887717e-06,-2.286058e-05,2.666730e+00,-3.263019e-06
1.330200e-09,6.761999e-06,6.761999e-06,-2.265348e-05,2.670893e+00,-3.283349e-06
1.330400e-09,6.764854e-06,6.764854e-06,-2.244801e-05,2.675021e+00,-3.303302e-06
1.330600e-09,6.871799e-06,6.871799e-06,-2.224631e-05,2.679181e+00,-3.318661e-06
1.330800e-09,7.035172e-06,7.035172e-06,-2.204984e-05,2.683418e+00,-3.326563e-06
1.331000e-09,7.196805e-06,7.196805e-06,-2.185905e-05,2.687746e+00,-3.326084e-06
1.331200e-09,7.302446e-06,7.302446e-06,-2.167337e-05,2.692147e+00,-3.318348e-06
1.331400e-09,7.314397e-06,7.314397e-06,-2.149139e-05,2.696578e+00,-3.306130e-06
1.331600e-09,7.219484e-06,7.219484e-06,-2.131126e-05,2.700979e+00,-3.293096e-06
1.331800e-09,7.030717e-06,7.030717e-06,-2.113116e-05,2.705295e+00,-3.282879e-06
1.332000e-09,6.782610e-06,6.782610e-06,-2.094975e-05,2.709481e+00,-3.278214e-06
1.332200e-09,6.521653e-06,6.521653e-06,-2.076644e-05,2.713519e+00,-3.280343e-06
1.332400e-09,6.294486e-06,6.294486e-06,-2.058149e-05,2.717415e+00,-3.288813e-06
1.332600e-09,6.136757e-06,6.136757e-06,-2.039592e-05,2.721200e+00,-3.301684e-06
1.332800e-09,6.065279e-06,6.065279e-06,-2.021122e-05,2.724919e+00,-3.316088e-06
1.333000e-09,6.075176e-06,6.075176e-06,-2.002895e-05,2.728620e+00,-3.328972e-06
1.333200e-09,6.142377e-06,6.142377e-06,-1.985037e-05,2.732342e+00,-3.337836e-06
1.333400e-09,6.230565e-06,6.230565e-06,-1.967618e-05,2.736107e+00,-3.341299e-06
1.333600e-09,6.300625e-06,6.300625e-06,-1.950638e-05,2.739914e+00,-3.339357e-06
1.333800e-09,6.320188e-06,6.320188e-06,-1.934032e-05,2.743744e+00,-3.333301e-06
1.334000e-09,6.270983e-06,6.270983e-06,-1.917690e-05,2.747561e+00,-3.325325e-06
1.334200e-09,6.152346e-06,6.152346e-06,-1.901485e-05,2.751326e+00,-3.317940e-06
1.334400e-09,5.980295e-06,5.980295e-06,-1.885309e-05,2.755004e+00,-3.313355e-06
1.334600e-09,5.782640e-06,5.782640e-06,-1.869094e-05,2.758573e+00,-3.312964e-06
1.334800e-09,5.591557e-06,5.591557e-06,-1.852827e-05,2.762028e+00,-3.317061e-06
1.335000e-09,5.435574e-06,5.435574e-06,-1.836553e-05,2.765382e+00,-3.324839e-06
1.335200e-09,5.332927e-06,5.332927e-06,-1.820357e-05,2.768660e+00,-3.334655e-06
1.335400e-09,5.287813e-06,5.287813e-06,-1.804343e-05,2.771895e+00,-3.344477e-06
1.335600e-09,5.290262e-06,5.290262e-06,-1.788608e-05,2.775117e+00,-3.352398e-06
1.335800e-09,5.319432e-06,5.319432e-06,-1.773221e-05,2.778346e+00,-3.357091e-06
1.336000e-09,5.349323e-06,5.349323e-06,-1.758204e-05,2.781589e+00,-3.358085e-06
1.336200e-09,5.355377e-06,5.355377e-06,-1.743535e-05,2.784840e+00,-3.355833e-06
1.336400e-09,5.320325e-06,5.320325e-06,-1.729154e-05,2.788079e+00,-3.351535e-06
1.336600e-09,5.237896e-06,5.237896e-06,-1.714980e-05,2.791281e+00,-3.346807e-06
1.336800e-09,5.113640e-06,5.113640e-06,-1.700933e-05,2.794420e+00,-3.343261e-06
1.337000e-09,4.962841e-06,4.962841e-06,-1.686954e-05,2.797477e+00,-3.342113e-06
1.337200e-09,4.806192e-06,4.806192e-06,-1.673017e-05,2.800443e+00,-3.343919e-06
1.337400e-09,4.664446e-06,4.664446e-06,-1.659133e-05,2.803322e+00,-3.348477e-06
1.337600e-09,4.553379e-06,4.553379e-06,-1.645349e-05,2.806126e+00,-3.354931e-06
1.337800e-09,4.480285e-06,4.480285e-06,-1.631729e-05,2.808876e+00,-3.362012e-06
1.338000e-09,4.442750e-06,4.442750e-06,-1.618343e-05,2.811592e+00,-3.368381e-06
1.338200e-09,4.429859e-06,4.429859e-06,-1.605245e-05,2.814293e+00,-3.372950e-06
1.338400e-09,4.425389e-06,4.425389e-06,-1.592466e-05,2.816986e+00,-3.375137e-06
1.338600e-09,4.412089e-06,4.412089e-06,-1.580004e-05,2.819671e+00,-3.374968e-06
1.338800e-09,4.375932e-06,4.375932e-06,-1.567830e-05,2.822339e+00,-3.373037e-06
1.339000e-09,4.309323e-06,4.309323e-06,-1.555895e-05,2.824974e+00,-3.370319e-06
1.339200e-09,4.212526e-06,4.212526e-06,-1.544144e-05,2.827559e+00,-3.367914e-06
1.339400e-09,4.093102e-06,4.093102e-06,-1.532531e-05,2.830079e+00,-3.366769e-06
1.339600e-09,3.963593e-06,3.963593e-06,-1.521028e-05,2.832525e+00,-3.367456e-06
1.339800e-09,3.838155e-06,3.838155e-06,-1.509634e-05,2.834895e+00,-3.370059e-06
1.340000e-09,3.729005e-06,3.729005e-06,-1.498369e-05,2.837196e+00,-3.374185e-06
1.340200e-09,3.643573e-06,3.643573e-06,-1.487272e-05,2.839439e+00,-3.379091e-06
1.340400e-09,3.583001e-06,3.583001e-06,-1.476388e-05,2.841638e+00,-3.383885e-06
1.340600e-09,3.542276e-06,3.542276e-06,-1.465760e-05,2.843806e+00,-3.387756e-06
1.340800e-09,3.511847e-06,3.511847e-06,-1.455414e-05,2.845952e+00,-3.390166e-06
1.341000e-09,3.480251e-06,3.480251e-06,-1.445359e-05,2.848077e+00,-3.390959e-06
1.341200e-09,3.437030e-06,3.437030e-06,-1.435583e-05,2.850178e+00,-3.390381e-06
1.341400e-09,3.375222e-06,3.375222e-06,-1.426058e-05,2.852246e+00,-3.388987e-06
1.341600e-09,3.292825e-06,3.292825e-06,-1.416749e-05,2.854269e+00,-3.387491e-06
1.341800e-09,3.192971e-06,3.192971e-06,-1.407621e-05,2.856237e+00,-3.386575e-06
1.342000e-09,3.082823e-06,3.082823e-06,-1.398653e-05,2.858142e+00,-3.386732e-06
1.342200e-09,2.971566e-06,2.971566e-06,-1.389833e-05,2.859981e+00,-3.388152e-06
1.342400e-09,2.868031e-06,2.868031e-06,-1.381172e-05,2.861756e+00,-3.390699e-06
1.342600e-09,2.778562e-06,2.778562e-06,-1.372690e-05,2.863473e+00,-3.393961e-06
1.342800e-09,2.705629e-06,2.705629e-06,-1.364417e-05,2.865142e+00,-3.397376e-06
1.343000e-09,2.647478e-06,2.647478e-06,-1.356381e-05,2.866770e+00,-3.400372e-06
1.343200e-09,2.598838e-06,2.598838e-06,-1.348605e-05,2.868366e+00,-3.402510e-06
1.343400e-09,2.552437e-06,2.552437e-06,-1.341100e-05,2.869932e+00,-3.403586e-06
1.343600e-09,2.500917e-06,2.500917e-06,-1.333863e-05,2.871467e+00,-3.403657e-06
1.343800e-09,2.438635e-06,2.438635e-06,-1.326880e-05,2.872967e+00,-3.403020e-06
1.344000e-09,2.362932e-06,2.362932e-06,-1.320128e-05,2.874424e+00,-3.402115e-06
1.344200e-09,2.274592e-06,2.274592e-06,-1.313584e-05,2.875832e+00,-3.401413e-06
1.344400e-09,2.177419e-06,2.177419e-06,-1.307230e-05,2.877183e+00,-3.401296e-06
1.344600e-09,2.077113e-06,2.077113e-06,-1.301056e-05,2.878475e+00,-3.401971e-06
1.344800e-09,1.979747e-06,1.979747e-06,-1.295063e-05,2.879708e+00,-3.403430e-06
1.345000e-09,1.890259e-06,1.890259e-06,-1.289262e-05,2.880884e+00,-3.405467e-06
1.345200e-09,1.811318e-06,1.811318e-06,-1.283671e-05,2.882010e+00,-3.407740e-06
1.345400e-09,1.742818e-06,1.742818e-06,-1.278309e-05,2.883092e+00,-3.409864e-06
1.345600e-09,1.682090e-06,1.682090e-06,-1.273194e-05,2.884134e+00,-3.411510e-06
1.345800e-09,1.624724e-06,1.624724e-06,-1.268335e-05,2.885139e+00,-3.412478e-06
1.346000e-09,1.565767e-06,1.565767e-06,-1.263735e-05,2.886109e+00,-3.412743e-06
1.346200e-09,1.500970e-06,1.500970e-06,-1.259385e-05,2.887040e+00,-3.412443e-06
1.346400e-09,1.427782e-06,1.427782e-06,-1.255274e-05,2.887929e+00,-3.411840e-06
1.346600e-09,1.345869e-06,1.345869e-06,-1.251386e-05,2.888770e+00,-3.411243e-06
1.346800e-09,1.257044e-06,1.257044e-06,-1.247706e-05,2.889560e+00,-3.410934e-06
1.347000e-09,1.164684e-06,1.164684e-06,-1.244227e-05,2.890295e+00,-3.411096e-06
1.347200e-09,1.072799e-06,1.072799e-06,-1.240946e-05,2.890975e+00,-3.411777e-06
1.347400e-09,9.850095e-07,9.850095e-07,-1.237868e-05,2.891601e+00,-3.412888e-06
1.347600e-09,9.036816e-07,9.036816e-07,-1.235003e-05,2.892175e+00,-3.414231e-06
1.347800e-09,8.294342e-07,8.294342e-07,-1.232364e-05,2.892703e+00,-3.415558e-06
1.348000e-09,7.611022e-07,7.611022e-07,-1.229964e-05,2.893187e+00,-3.416633e-06
1.348200e-09,6.961411e-07,6.961411e-07,-1.227809e-05,2.893631e+00,-3.417289e-06
1.348400e-09,6.313432e-07,6.313432e-07,-1.225905e-05,2.894034e+00,-3.417466e-06
1.348600e-09,5.636685e-07,5.636685e-07,-1.224247e-05,2.894397e+00,-3.417216e-06
1.348800e-09,4.909795e-07,4.909795e-07,-1.222828e-05,2.894717e+00,-3.416687e-06
1.349000e-09,4.125061e-07,4.125061e-07,-1.221640e-05,2.894991e+00,-3.416075e-06
1.349200e-09,3.289441e-07,3.289441e-07,-1.220671e-05,2.895215e+00,-3.415576e-06
1.349400e-09,2.421877e-07,2.421877e-07,-1.219914e-05,2.895388e+00,-3.415338e-06
1.349600e-09,1.547865e-07,1.547865e-07,-1.219368e-05,2.895509e+00,-3.415428e-06
1.349800e-09,6.927640e-08,6.927640e-08,-1.219032e-05,2.895577e+00,-3.415817e-06
1.350000e-09,-1.243975e-08,-1.243975e-08,-1.218912e-05,2.895594e+00,-3.416400e-06
1.350200e-09,3.178974e-06,3.178974e-06,-1.138939e-05,2.896888e+00,-3.053856e-06
1.350400e-09,9.323749e-06,9.323749e-06,-1.066906e-05,2.901097e+00,-2.497346e-06
1.350600e-09,1.693918e-05,1.693918e-05,-1.008648e-05,2.909363e+00,-1.681546e-06
1.350800e-09,2.410448e-05,2.410448e-05,-9.642897e-06,2.921883e+00,-5.921754e-07
1.351000e-09,2.908700e-05,2.908700e-05,-9.310373e-06,2.937841e+00,7.193786e-07
1.351200e-09,2.752406e-05,2.752406e-05,-9.836924e-06,2.954312e+00,1.788826e-06
1.351400e-09,1.953131e-05,1.953131e-05,-1.028274e-05,2.967715e+00,2.661974e-06
1.351600e-09,7.253280e-06,7.253280e-06,-1.053486e-05,2.975121e+00,3.159135e-06
1.351800e-09,-6.090063e-06,-6.090063e-06,-1.055726e-05,2.975122e+00,3.187900e-06
1.352000e-09,-1.719922e-05,-1.719922e-05,-1.036842e-05,2.968155e+00,2.774445e-06
1.352200e-09,-2.354149e-05,-2.354149e-05,-1.003575e-05,2.956295e+00,2.050317e-06
1.352400e-09,-2.391916e-05,-2.391916e-05,-9.655574e-06,2.942651e+00,1.213982e-06
1.352600e-09,-1.866278e-05,-1.866278e-05,-9.328470e-06,2.930542e+00,4.780659e-07
1.352800e-09,-9.443907e-06,-9.443907e-06,-9.136304e-06,2.922679e+00,1.640329e-08
1.353000e-09,1.215184e-06,1.215184e-06,-9.124872e-06,2.920551e+00,-7.594841e-08
1.353200e-09,1.060112e-05,1.060112e-05,-9.295000e-06,2.924136e+00,1.992557e-07
1.353400e-09,1.647787e-05,1.647787e-05,-9.603866e-06,2.932007e+00,7.503435e-07
1.353600e-09,1.760668e-05,1.760668e-05,-9.976829e-06,2.941764e+00,1.424197e-06
1.353800e-09,1.399549e-05,1.399549e-05,-1.032739e-05,2.950686e+00,2.047868e-06
1.354000e-09,6.823658e-06,6.823658e-06,-1.058009e-05,2.956425e+00,2.472251e-06
1.354200e-09,-1.925303e-06,-1.925303e-06,-1.068956e-05,2.957558e+00,2.606979e-06
1.354400e-09,-1.001172e-05,-1.001172e-05,-1.065040e-05,2.953879e+00,2.438611e-06
1.354600e-09,-1.551421e-05,-1.551421e-05,-1.049537e-05,2.946368e+00,2.028792e-06
1.354800e-09,-1.728109e-05,-1.728109e-05,-1.028386e-05,2.936863e+00,1.494172e-06
1.355000e-09,-1.515578e-05,-1.515578e-05,-1.008482e-05,2.927554e+00,9.741985e-07
1.355200e-09,-9.941382e-06,-9.941382e-06,-9.959379e-06,2.920424e+00,5.954726e-07
1.355400e-09,-3.136626e-06,-3.136626e-06,-9.946977e-06,2.916776e+00,4.416183e-07
1.355600e-09,3.474706e-06,3.474706e-06,-1.005779e-05,2.916968e+00,5.356880e-07
1.355800e-09,8.274032e-06,8.274032e-06,-1.027224e-05,2.920384e+00,8.385665e-07
1.356000e-09,1.018990e-05,1.018990e-05,-1.054742e-05,2.925651e+00,1.262695e-06
1.356200e-09,8.924682e-06,8.924682e-06,-1.082872e-05,2.931022e+00,1.696722e-06
1.356400e-09,4.978857e-06,4.978857e-06,-1.106390e-05,2.934830e+00,2.034319e-06
1.356600e-09,-5.228110e-07,-5.228110e-07,-1.121595e-05,2.935887e+00,2.199820e-06
1.356800e-09,-6.148829e-06,-6.148829e-06,-1.127134e-05,2.933749e+00,2.164661e-06
1.357000e-09,-1.053355e-05,-1.053355e-05,-1.124180e-05,2.928768e+00,1.951210e-06
1.357200e-09,-1.270766e-05,-1.270766e-05,-1.115954e-05,2.921960e+00,1.623906e-06
