time,"I(RIN)","I(RX1)","I(RX2)","I(LQ|XBFR1)","I(LQ|XBFR2)"
5.440000e-11,-5.008289e-06,-1.703285e-10,8.897097e-11,-7.760290e-07,-7.760290e-07
5.460000e-11,-5.008933e-06,-1.290267e-10,8.776019e-11,-5.580309e-07,-5.580309e-07
5.480000e-11,-5.008517e-06,-7.366567e-11,5.643619e-11,-3.339133e-07,-3.339133e-07
5.500000e-11,-5.007129e-06,-2.703248e-11,1.160388e-11,-1.324565e-07,-1.324565e-07
5.520000e-11,-5.004965e-06,-1.577663e-12,-2.576287e-11,2.146743e-08,2.146743e-08
5.540000e-11,-5.002304e-06,3.736159e-12,-4.072560e-11,1.099728e-07,1.099728e-07
5.560000e-11,-4.999471e-06,1.074373e-13,-3.111160e-11,1.242188e-07,1.242188e-07
5.580000e-11,-4.996800e-06,1.532623e-12,-7.413684e-12,6.521519e-08,6.521519e-08
5.600000e-11,-4.994595e-06,1.722417e-11,1.368511e-11,-5.668357e-08,-5.668357e-08
5.620000e-11,-4.993094e-06,4.716971e-11,1.850738e-11,-2.234786e-07,-2.234786e-07
5.640000e-11,-4.992448e-06,8.238459e-11,3.461823e-12,-4.121530e-07,-4.121530e-07
5.660000e-11,-4.992701e-06,1.092187e-10,-2.349197e-11,-5.978435e-07,-5.978435e-07
5.680000e-11,-4.993796e-06,1.154667e-10,-4.745019e-11,-7.571189e-07,-7.571189e-07
5.700000e-11,-4.995578e-06,9.556203e-11,-5.458348e-11,-8.709330e-07,-8.709330e-07
5.720000e-11,-4.997818e-06,5.282419e-11,-3.931114e-11,-9.268779e-07,-9.268779e-07
5.740000e-11,-5.000243e-06,-1.875582e-12,-7.024787e-12,-9.204774e-07,-9.204774e-07
5.760000e-11,-5.002564e-06,-5.420337e-11,2.880105e-11,-8.553950e-07,-8.553950e-07
5.780000e-11,-5.004514e-06,-9.141591e-11,5.338008e-11,-7.425818e-07,-7.425818e-07
5.800000e-11,-5.005876e-06,-1.064134e-10,5.768372e-11,-5.985256e-07,-5.985256e-07
5.820000e-11,-5.006509e-06,-9.939984e-11,4.229021e-11,-4.428732e-07,-4.428732e-07
5.840000e-11,-5.006357e-06,-7.678151e-11,1.632500e-11,-2.957648e-07,-2.957648e-07
5.860000e-11,-5.005462e-06,-4.799210e-11,-7.636747e-12,-1.752418e-07,-1.752418e-07
5.880000e-11,-5.003948e-06,-2.164418e-11,-1.988614e-11,-9.505949e-08,-9.505949e-08
5.900000e-11,-5.002012e-06,-2.545067e-12,-1.789854e-11,-6.316670e-08,-6.316670e-08
5.920000e-11,-4.999893e-06,9.334799e-12,-6.682839e-12,-8.101152e-08,-8.101152e-08
5.940000e-11,-4.997847e-06,1.769673e-11,4.667494e-12,-1.437159e-07,-1.437159e-07
5.960000e-11,-4.996114e-06,2.721489e-11,8.159478e-12,-2.410467e-07,-2.410467e-07
5.980000e-11,-4.994892e-06,4.058073e-11,1.054510e-12,-3.590127e-07,-3.590127e-07
6.000000e-11,-4.994312e-06,5.664411e-11,-1.303228e-11,-4.818437e-07,-4.818437e-07
6.020000e-11,-4.994425e-06,7.050708e-11,-2.640475e-11,-5.940766e-07,-5.940766e-07
6.040000e-11,-4.995199e-06,7.555572e-11,-3.151825e-11,-6.824752e-07,-6.824752e-07
6.060000e-11,-4.996525e-06,6.654071e-11,-2.488107e-11,-7.375477e-07,-7.375477e-07
6.080000e-11,-4.998228e-06,4.232152e-11,-8.680273e-12,-7.544971e-07,-7.544971e-07
6.100000e-11,-5.000096e-06,7.003689e-12,1.051606e-11,-7.335205e-07,-7.335205e-07
6.120000e-11,-5.001900e-06,-3.111300e-11,2.511396e-11,-6.794635e-07,-6.794635e-07
6.140000e-11,-5.003426e-06,-6.239197e-11,3.008791e-11,-6.009187e-07,-6.009187e-07
6.160000e-11,-5.004497e-06,-7.933076e-11,2.503497e-11,-5.089192e-07,-5.089192e-07
6.180000e-11,-5.004998e-06,-7.917102e-11,1.383112e-11,-4.154209e-07,-4.154209e-07
6.200000e-11,-5.004883e-06,-6.455418e-11,2.296011e-12,-3.317778e-07,-3.317778e-07
6.220000e-11,-5.004182e-06,-4.200290e-11,-4.787558e-12,-2.674005e-07,-2.674005e-07
6.240000e-11,-5.002996e-06,-1.897509e-11,-5.773704e-12,-2.287513e-07,-2.287513e-07
6.260000e-11,-5.001482e-06,-8.504055e-13,-2.444805e-12,-2.187733e-07,-2.187733e-07
6.280000e-11,-4.999833e-06,1.081264e-11,1.437236e-12,-2.367896e-07,-2.367896e-07
6.300000e-11,-4.998253e-06,1.805160e-11,2.393650e-12,-2.788477e-07,-2.788477e-07
6.320000e-11,-4.996931e-06,2.455871e-11,-9.242110e-13,-3.384305e-07,-3.384305e-07
6.340000e-11,-4.996020e-06,3.308018e-11,-7.189371e-12,-4.074173e-07,-4.074173e-07
6.360000e-11,-4.995621e-06,4.349276e-11,-1.329164e-11,-4.771596e-07,-4.771596e-07
6.380000e-11,-4.995765e-06,5.252397e-11,-1.606806e-11,-5.395310e-07,-5.395310e-07
6.400000e-11,-4.996419e-06,5.525139e-11,-1.391645e-11,-5.878315e-07,-5.878315e-07
6.420000e-11,-4.997489e-06,4.763286e-11,-7.498132e-12,-6.174509e-07,-6.174509e-07
6.440000e-11,-4.998830e-06,2.881252e-11,7.245671e-13,-6.262362e-07,-6.262362e-07
6.460000e-11,-5.000272e-06,2.056387e-12,7.765654e-12,-6.145475e-07,-6.145475e-07
6.480000e-11,-5.001635e-06,-2.616768e-11,1.149627e-11,-5.850246e-07,-5.850246e-07
6.500000e-11,-5.002755e-06,-4.856523e-11,1.145167e-11,-5.421175e-07,-5.421175e-07
6.520000e-11,-5.003503e-06,-5.976591e-11,8.752163e-12,-4.914553e-07,-4.914553e-07
6.540000e-11,-5.003799e-06,-5.821639e-11,5.298935e-12,-4.391386e-07,-4.391386e-07
6.560000e-11,-5.003622e-06,-4.641305e-11,2.738281e-12,-3.910400e-07,-3.910400e-07
6.580000e-11,-5.003009e-06,-2.946459e-11,1.732343e-12,-3.521868e-07,-3.521868e-07
6.600000e-11,-5.002049e-06,-1.273877e-11,1.846039e-12,-3.262846e-07,-3.262846e-07
6.620000e-11,-5.000871e-06,2.778551e-13,2.009580e-12,-3.154164e-07,-3.154164e-07
6.640000e-11,-4.999628e-06,8.955000e-12,1.235034e-12,-3.199352e-07,-3.199352e-07
6.660000e-11,-4.998473e-06,1.499418e-11,-8.148972e-13,-3.385404e-07,-3.385404e-07
6.680000e-11,-4.997546e-06,2.081169e-11,-3.674862e-12,-3.685167e-07,-3.685167e-07
6.700000e-11,-4.996951e-06,2.773879e-11,-6.361740e-12,-4.060980e-07,-4.060980e-07
6.720000e-11,-4.996750e-06,3.498117e-11,-7.893297e-12,-4.469114e-07,-4.469114e-07
6.740000e-11,-4.996954e-06,3.984930e-11,-7.749330e-12,-4.864539e-07,-4.864539e-07
6.760000e-11,-4.997522e-06,3.911010e-11,-6.055704e-12,-5.205547e-07,-5.205547e-07
6.780000e-11,-4.998371e-06,3.075077e-11,-3.443139e-12,-5.457821e-07,-5.457821e-07
6.800000e-11,-4.999388e-06,1.525730e-11,-7.022572e-13,-5.597600e-07,-5.597600e-07
6.820000e-11,-5.000440e-06,-4.232339e-12,1.562691e-12,-5.613694e-07,-5.613694e-07
6.840000e-11,-5.001399e-06,-2.298080e-11,3.113590e-12,-5.508218e-07,-5.508218e-07
6.860000e-11,-5.002151e-06,-3.641400e-11,4.039037e-12,-5.296000e-07,-5.296000e-07
6.880000e-11,-5.002611e-06,-4.178200e-11,4.565178e-12,-5.002762e-07,-5.002762e-07
6.900000e-11,-5.002735e-06,-3.898989e-11,4.851427e-12,-4.662249e-07,-4.662249e-07
6.920000e-11,-5.002522e-06,-3.029161e-11,4.887771e-12,-4.312598e-07,-4.312598e-07
6.940000e-11,-5.002009e-06,-1.907892e-11,4.532902e-12,-3.992284e-07,-3.992284e-07
6.960000e-11,-5.001273e-06,-8.391743e-12,3.645841e-12,-3.736051e-07,-3.736051e-07
6.980000e-11,-5.000411e-06,1.527446e-13,2.217453e-12,-3.571234e-07,-3.571234e-07
7.000000e-11,-4.999535e-06,6.577980e-12,4.213078e-13,-3.514845e-07,-3.514845e-07
7.020000e-11,-4.998751e-06,1.192563e-11,-1.439443e-12,-3.571752e-07,-3.571752e-07
7.040000e-11,-4.998151e-06,1.720986e-11,-3.049597e-12,-3.734159e-07,-3.734159e-07
7.060000e-11,-4.997800e-06,2.253413e-11,-4.192020e-12,-3.982465e-07,-3.982465e-07
7.080000e-11,-4.997731e-06,2.682658e-11,-4.791838e-12,-4.287449e-07,-4.287449e-07
7.100000e-11,-4.997940e-06,2.830527e-11,-4.882157e-12,-4.613556e-07,-4.613556e-07
7.120000e-11,-4.998389e-06,2.540828e-11,-4.527185e-12,-4.922941e-07,-4.922941e-07
7.140000e-11,-4.999013e-06,1.770080e-11,-3.760555e-12,-5.179826e-07,-5.179826e-07
7.160000e-11,-4.999730e-06,6.300296e-12,-2.581222e-12,-5.354659e-07,-5.354659e-07
7.180000e-11,-5.000448e-06,-6.388490e-12,-1.008037e-12,-5.427595e-07,-5.427595e-07
7.200000e-11,-5.001081e-06,-1.749995e-11,8.465002e-13,-5.390865e-07,-5.390865e-07
7.220000e-11,-5.001557e-06,-2.471067e-11,2.738447e-12,-5.249727e-07,-5.249727e-07
7.240000e-11,-5.001824e-06,-2.697537e-11,4.327043e-12,-5.021869e-07,-5.021869e-07
7.260000e-11,-5.001861e-06,-2.470374e-11,5.276339e-12,-4.735297e-07,-4.735297e-07
7.280000e-11,-5.001672e-06,-1.936097e-11,5.378243e-12,-4.424965e-07,-4.424965e-07
7.300000e-11,-5.001292e-06,-1.273341e-11,4.635242e-12,-4.128525e-07,-4.128525e-07
7.320000e-11,-5.000773e-06,-6.223161e-12,3.259468e-12,-3.881733e-07,-3.881733e-07
7.340000e-11,-5.000185e-06,-4.772911e-13,1.586769e-12,-3.714068e-07,-3.714068e-07
7.360000e-11,-4.999601e-06,4.537531e-12,-5.195745e-14,-3.645117e-07,-3.645117e-07
7.380000e-11,-4.999091e-06,9.129435e-12,-1.439231e-12,-3.682192e-07,-3.682192e-07
7.400000e-11,-4.998712e-06,1.340566e-11,-2.508741e-12,-3.819472e-07,-3.819472e-07
7.420000e-11,-4.998503e-06,1.699250e-11,-3.300918e-12,-4.038806e-07,-4.038806e-07
7.440000e-11,-4.998482e-06,1.909166e-11,-3.869248e-12,-4.312049e-07,-4.312049e-07
7.460000e-11,-4.998642e-06,1.883081e-11,-4.195535e-12,-4.604663e-07,-4.604663e-07
7.480000e-11,-4.998956e-06,1.571919e-11,-4.165991e-12,-4.880104e-07,-4.880104e-07
7.500000e-11,-4.999380e-06,9.975153e-12,-3.625082e-12,-5.104433e-07,-5.104433e-07
7.520000e-11,-4.999858e-06,2.564381e-12,-2.479641e-12,-5.250571e-07,-5.250571e-07
7.540000e-11,-5.000332e-06,-5.069112e-12,-7.960232e-13,-5.301633e-07,-5.301633e-07
7.560000e-11,-5.000745e-06,-1.145561e-11,1.166509e-12,-5.252937e-07,-5.252937e-07
7.580000e-11,-5.001053e-06,-1.553902e-11,3.012004e-12,-5.112429e-07,-5.112429e-07
7.600000e-11,-5.001222e-06,-1.692814e-11,4.334235e-12,-4.899487e-07,-4.899487e-07
7.620000e-11,-5.001241e-06,-1.588348e-11,4.857749e-12,-4.642281e-07,-4.642281e-07
7.640000e-11,-5.001113e-06,-1.308474e-11,4.529642e-12,-4.374034e-07,-4.374034e-07
7.660000e-11,-5.000859e-06,-9.310805e-12,3.521558e-12,-4.128707e-07,-4.128707e-07
7.680000e-11,-5.000516e-06,-5.180862e-12,2.144624e-12,-3.936648e-07,-3.936648e-07
7.700000e-11,-5.000127e-06,-1.052878e-12,7.208567e-13,-3.820795e-07,-3.820795e-07
7.720000e-11,-4.999740e-06,2.913100e-12,-5.274657e-13,-3.793897e-07,-3.793897e-07
7.740000e-11,-4.999399e-06,6.598595e-12,-1.521916e-12,-3.857112e-07,-3.857112e-07
7.760000e-11,-4.999143e-06,9.783616e-12,-2.293508e-12,-4.000125e-07,-4.000125e-07
7.780000e-11,-4.998998e-06,1.210210e-11,-2.898306e-12,-4.202738e-07,-4.202738e-07
7.800000e-11,-4.998976e-06,1.312128e-11,-3.335401e-12,-4.437710e-07,-4.437710e-07
7.820000e-11,-4.999074e-06,1.250442e-11,-3.515107e-12,-4.674423e-07,-4.674423e-07
7.840000e-11,-4.999277e-06,1.017576e-11,-3.295850e-12,-4.882899e-07,-4.882899e-07
7.860000e-11,-4.999555e-06,6.407868e-12,-2.569792e-12,-5.037622e-07,-5.037622e-07
7.880000e-11,-4.999875e-06,1.789140e-12,-1.350121e-12,-5.120682e-07,-5.120682e-07
7.900000e-11,-5.000196e-06,-2.916376e-12,1.889348e-13,-5.123842e-07,-5.123842e-07
7.920000e-11,-5.000482e-06,-6.961369e-12,1.744999e-12,-5.049298e-07,-5.049298e-07
7.940000e-11,-5.000701e-06,-9.787970e-12,2.982033e-12,-4.909065e-07,-4.909065e-07
7.960000e-11,-5.000830e-06,-1.112469e-11,3.644709e-12,-4.723119e-07,-4.723119e-07
7.980000e-11,-5.000858e-06,-1.098777e-11,3.641287e-12,-4.516567e-07,-4.516567e-07
8.000000e-11,-5.000784e-06,-9.605988e-12,3.059695e-12,-4.316258e-07,-4.316258e-07
8.020000e-11,-5.000622e-06,-7.312989e-12,2.113934e-12,-4.147278e-07,-4.147278e-07
8.040000e-11,-5.000393e-06,-4.453575e-12,1.050301e-12,-4.029806e-07,-4.029806e-07
8.060000e-11,-5.000127e-06,-1.333462e-12,5.908154e-14,-3.976714e-07,-3.976714e-07
8.080000e-11,-4.999855e-06,1.784106e-12,-7.696114e-13,-3.992199e-07,-3.992199e-07
8.100000e-11,-4.999609e-06,4.654118e-12,-1.432698e-12,-4.071588e-07,-4.071588e-07
8.120000e-11,-4.999417e-06,7.026702e-12,-1.960165e-12,-4.202288e-07,-4.202288e-07
8.140000e-11,-4.999300e-06,8.648746e-12,-2.355952e-12,-4.365719e-07,-4.365719e-07
8.160000e-11,-4.999269e-06,9.297860e-12,-2.568648e-12,-4.539934e-07,-4.539934e-07
8.180000e-11,-4.999325e-06,8.838139e-12,-2.508041e-12,-4.702562e-07,-4.702562e-07
8.200000e-11,-4.999457e-06,7.274930e-12,-2.097491e-12,-4.833674e-07,-4.833674e-07
8.220000e-11,-4.999649e-06,4.784111e-12,-1.332407e-12,-4.918210e-07,-4.918210e-07
8.240000e-11,-4.999876e-06,1.700055e-12,-3.118088e-13,-4.947670e-07,-4.947670e-07
8.260000e-11,-5.000111e-06,-1.538561e-12,7.759530e-13,-4.920889e-07,-4.920889e-07
8.280000e-11,-5.000325e-06,-4.471144e-12,1.709018e-12,-4.843841e-07,-4.843841e-07
8.300000e-11,-5.000494e-06,-6.702420e-12,2.304440e-12,-4.728533e-07,-4.728533e-07
8.320000e-11,-5.000600e-06,-7.970582e-12,2.475013e-12,-4.591191e-07,-4.591191e-07
8.340000e-11,-5.000631e-06,-8.179955e-12,2.246813e-12,-4.450005e-07,-4.450005e-07
8.360000e-11,-5.000588e-06,-7.394167e-12,1.733278e-12,-4.322730e-07,-4.322730e-07
8.380000e-11,-5.000476e-06,-5.798379e-12,1.081731e-12,-4.224472e-07,-4.224472e-07
8.400000e-11,-5.000311e-06,-3.647169e-12,4.190370e-13,-4.165936e-07,-4.165936e-07
8.420000e-11,-5.000114e-06,-1.215811e-12,-1.798817e-13,-4.152312e-07,-4.152312e-07
8.440000e-11,-4.999909e-06,1.232838e-12,-6.910053e-13,-4.182928e-07,-4.182928e-07
8.460000e-11,-4.999722e-06,3.463000e-12,-1.115276e-12,-4.251661e-07,-4.251661e-07
8.480000e-11,-4.999573e-06,5.268343e-12,-1.446815e-12,-4.348003e-07,-4.348003e-07
8.500000e-11,-4.999479e-06,6.473037e-12,-1.654971e-12,-4.458622e-07,-4.458622e-07
8.520000e-11,-4.999450e-06,6.941105e-12,-1.690143e-12,-4.569182e-07,-4.569182e-07
8.540000e-11,-4.999488e-06,6.597123e-12,-1.509352e-12,-4.666174e-07,-4.666174e-07
8.560000e-11,-4.999585e-06,5.452637e-12,-1.106537e-12,-4.738538e-07,-4.738538e-07
8.580000e-11,-4.999730e-06,3.626320e-12,-5.304600e-13,-4.778875e-07,-4.778875e-07
8.600000e-11,-4.999902e-06,1.344865e-12,1.204343e-13,-4.784134e-07,-4.784134e-07
8.620000e-11,-5.000082e-06,-1.082856e-12,7.247733e-13,-4.755712e-07,-4.755712e-07
8.640000e-11,-5.000246e-06,-3.316188e-12,1.174876e-12,-4.699004e-07,-4.699004e-07
8.660000e-11,-5.000376e-06,-5.045581e-12,1.407234e-12,-4.622492e-07,-4.622492e-07
8.680000e-11,-5.000456e-06,-6.050304e-12,1.414799e-12,-4.536520e-07,-4.536520e-07
8.700000e-11,-5.000480e-06,-6.234384e-12,1.238033e-12,-4.451920e-07,-4.451920e-07
8.720000e-11,-5.000445e-06,-5.631984e-12,9.417382e-13,-4.378677e-07,-4.378677e-07
8.740000e-11,-5.000357e-06,-4.383853e-12,5.895083e-13,-4.324793e-07,-4.324793e-07
8.760000e-11,-5.000229e-06,-2.696277e-12,2.272790e-13,-4.295462e-07,-4.295462e-07
8.780000e-11,-5.000077e-06,-7.977419e-13,-1.192150e-13,-4.292645e-07,-4.292645e-07
8.800000e-11,-4.999921e-06,1.093782e-12,-4.356624e-13,-4.315056e-07,-4.315056e-07
8.820000e-11,-4.999778e-06,2.787557e-12,-7.069641e-13,-4.358541e-07,-4.358541e-07
8.840000e-11,-4.999668e-06,4.124043e-12,-9.099976e-13,-4.416758e-07,-4.416758e-07
8.860000e-11,-4.999601e-06,4.974860e-12,-1.015832e-12,-4.482064e-07,-4.482064e-07
8.880000e-11,-4.999584e-06,5.247541e-12,-9.999949e-13,-4.546496e-07,-4.546496e-07
8.900000e-11,-4.999618e-06,4.898763e-12,-8.549814e-13,-4.602705e-07,-4.602705e-07
8.920000e-11,-4.999698e-06,3.952314e-12,-5.980735e-13,-4.644752e-07,-4.644752e-07
8.940000e-11,-4.999812e-06,2.512429e-12,-2.701530e-13,-4.668692e-07,-4.668692e-07
8.960000e-11,-4.999945e-06,7.622069e-13,7.429324e-14,-4.672875e-07,-4.672875e-07
8.980000e-11,-5.000080e-06,-1.058438e-12,3.815600e-13,-4.657978e-07,-4.657978e-07
9.000000e-11,-5.000201e-06,-2.692893e-12,6.115896e-13,-4.626774e-07,-4.626774e-07
9.020000e-11,-5.000294e-06,-3.915793e-12,7.446109e-13,-4.583680e-07,-4.583680e-07
9.040000e-11,-5.000347e-06,-4.574838e-12,7.802760e-13,-4.534165e-07,-4.534165e-07
9.060000e-11,-5.000357e-06,-4.614308e-12,7.312441e-13,-4.484087e-07,-4.484087e-07
9.080000e-11,-5.000323e-06,-4.074983e-12,6.154459e-13,-4.439024e-07,-4.439024e-07
9.100000e-11,-5.000251e-06,-3.073401e-12,4.504797e-13,-4.403698e-07,-4.403698e-07
9.120000e-11,-5.000150e-06,-1.770122e-12,2.520563e-13,-4.381513e-07,-4.381513e-07
9.140000e-11,-5.000035e-06,-3.384065e-13,3.566850e-14,-4.374268e-07,-4.374268e-07
9.160000e-11,-4.999920e-06,1.058290e-12,-1.809578e-13,-4.382058e-07,-4.382058e-07
9.180000e-11,-4.999819e-06,2.277542e-12,-3.768929e-13,-4.403348e-07,-4.403348e-07
9.200000e-11,-4.999743e-06,3.201497e-12,-5.299678e-13,-4.435225e-07,-4.435225e-07
9.220000e-11,-4.999701e-06,3.738954e-12,-6.208401e-13,-4.473764e-07,-4.473764e-07
9.240000e-11,-4.999698e-06,3.831272e-12,-6.376961e-13,-4.514490e-07,-4.514490e-07
9.260000e-11,-4.999731e-06,3.462788e-12,-5.792636e-13,-4.552866e-07,-4.552866e-07
9.280000e-11,-4.999795e-06,2.671805e-12,-4.551665e-13,-4.584779e-07,-4.584779e-07
9.300000e-11,-4.999883e-06,1.555310e-12,-2.835644e-13,-4.606949e-07,-4.606949e-07
9.320000e-11,-4.999981e-06,2.616364e-13,-8.728013e-14,-4.617256e-07,-4.617256e-07
9.340000e-11,-5.000077e-06,-1.030546e-12,1.101999e-13,-4.614921e-07,-4.614921e-07
9.360000e-11,-5.000161e-06,-2.142894e-12,2.876364e-13,-4.600561e-07,-4.600561e-07
9.380000e-11,-5.000222e-06,-2.929565e-12,4.276521e-13,-4.576082e-07,-4.576082e-07
9.400000e-11,-5.000253e-06,-3.301806e-12,5.174232e-13,-4.544455e-07,-4.544455e-07
9.420000e-11,-5.000253e-06,-3.238534e-12,5.490337e-13,-4.509370e-07,-4.509370e-07
9.440000e-11,-5.000221e-06,-2.781635e-12,5.199690e-13,-4.474827e-07,-4.474827e-07
9.460000e-11,-5.000165e-06,-2.019763e-12,4.337091e-13,-4.444695e-07,-4.444695e-07
9.480000e-11,-5.000090e-06,-1.067385e-12,2.999469e-13,-4.422286e-07,-4.422286e-07
9.500000e-11,-5.000008e-06,-4.573885e-14,1.339824e-13,-4.410000e-07,-4.410000e-07
9.520000e-11,-4.999928e-06,9.304245e-13,-4.490230e-14,-4.409059e-07,-4.409059e-07
9.540000e-11,-4.999860e-06,1.760204e-12,-2.159257e-13,-4.419386e-07,-4.419386e-07
9.560000e-11,-4.999812e-06,2.360668e-12,-3.595232e-13,-4.439616e-07,-4.439616e-07
9.580000e-11,-4.999788e-06,2.671064e-12,-4.597546e-13,-4.467268e-07,-4.467268e-07
9.600000e-11,-4.999791e-06,2.658807e-12,-5.059166e-13,-4.499028e-07,-4.499028e-07
9.620000e-11,-4.999819e-06,2.326354e-12,-4.934047e-13,-4.531139e-07,-4.531139e-07
9.640000e-11,-4.999868e-06,1.715764e-12,-4.239403e-13,-4.559842e-07,-4.559842e-07
9.660000e-11,-4.999931e-06,9.072896e-13,-3.053557e-13,-4.581812e-07,-4.581812e-07
9.680000e-11,-4.999999e-06,9.996354e-15,-1.510754e-13,-4.594547e-07,-4.594547e-07
9.700000e-11,-5.000064e-06,-8.548274e-13,2.091063e-14,-4.596662e-07,-4.596662e-07
9.720000e-11,-5.000119e-06,-1.573785e-12,1.897854e-13,-4.588047e-07,-4.588047e-07
9.740000e-11,-5.000157e-06,-2.059862e-12,3.343864e-13,-4.569875e-07,-4.569875e-07
9.760000e-11,-5.000175e-06,-2.264695e-12,4.362147e-13,-4.544451e-07,-4.544451e-07
9.780000e-11,-5.000171e-06,-2.182182e-12,4.823649e-13,-4.514932e-07,-4.514932e-07
9.800000e-11,-5.000147e-06,-1.843898e-12,4.676321e-13,-4.484932e-07,-4.484932e-07
9.820000e-11,-5.000106e-06,-1.309108e-12,3.952699e-13,-4.458087e-07,-4.458087e-07
9.840000e-11,-5.000054e-06,-6.529934e-13,2.761463e-13,-4.437606e-07,-4.437606e-07
9.860000e-11,-4.999998e-06,4.386066e-14,1.266785e-13,-4.425884e-07,-4.425884e-07
9.880000e-11,-4.999945e-06,7.034320e-13,-3.394105e-14,-4.424213e-07,-4.424213e-07
9.900000e-11,-4.999901e-06,1.255903e-12,-1.863641e-13,-4.432634e-07,-4.432634e-07
9.920000e-11,-4.999870e-06,1.644300e-12,-3.132598e-13,-4.449946e-07,-4.449946e-07
9.940000e-11,-4.999856e-06,1.829075e-12,-4.007439e-13,-4.473871e-07,-4.473871e-07
9.960000e-11,-4.999860e-06,1.792720e-12,-4.393517e-13,-4.501345e-07,-4.501345e-07
9.980000e-11,-4.999880e-06,1.543298e-12,-4.247578e-13,-4.528914e-07,-4.528914e-07
1.000000e-10,-4.999914e-06,1.115235e-12,-3.584258e-13,-4.553172e-07,-4.553172e-07
1.002000e-10,-4.999904e-06,4.864066e-06,-4.648418e-10,-4.565227e-07,-4.565227e-07
1.004000e-10,-5.000017e-06,1.001453e-05,3.442702e-12,-4.565062e-07,-4.565062e-07
1.006000e-10,-5.000247e-06,1.511053e-05,-5.891544e-11,-4.548806e-07,-4.548806e-07
1.008000e-10,-5.000600e-06,2.020223e-05,-4.492224e-11,-4.512939e-07,-4.512939e-07
1.010000e-10,-5.001021e-06,2.529811e-05,3.830978e-11,-4.455157e-07,-4.455157e-07
1.012000e-10,-5.001414e-06,3.039595e-05,9.610227e-11,-4.374684e-07,-4.374684e-07
1.014000e-10,-5.001679e-06,3.549233e-05,9.958104e-11,-4.272580e-07,-4.272580e-07
1.016000e-10,-5.001756e-06,4.058451e-05,5.494264e-11,-4.151963e-07,-4.151963e-07
1.018000e-10,-5.001639e-06,4.567153e-05,-1.128755e-11,-4.018064e-07,-4.018064e-07
1.020000e-10,-5.001371e-06,5.075442e-05,-6.504288e-11,-3.878034e-07,-3.878034e-07
1.022000e-10,-5.001021e-06,5.583527e-05,-8.112123e-11,-3.740468e-07,-3.740468e-07
1.024000e-10,-5.000658e-06,6.091589e-05,-5.483265e-11,-3.614607e-07,-3.614607e-07
1.026000e-10,-5.000332e-06,6.599680e-05,-2.818560e-12,-3.509290e-07,-3.509290e-07
1.028000e-10,-5.000069e-06,7.107699e-05,4.679443e-11,-3.431771e-07,-3.431771e-07
1.030000e-10,-4.999883e-06,7.615457e-05,6.930260e-11,-3.386571e-07,-3.386571e-07
1.032000e-10,-4.999779e-06,8.122774e-05,5.554814e-11,-3.374565e-07,-3.374565e-07
1.034000e-10,-4.999766e-06,8.629569e-05,1.533002e-11,-3.392490e-07,-3.392490e-07
1.036000e-10,-4.999850e-06,9.135872e-05,-2.899278e-11,-3.432997e-07,-3.432997e-07
1.038000e-10,-5.000030e-06,9.641790e-05,-5.476479e-11,-3.485320e-07,-3.485320e-07
1.040000e-10,-5.000284e-06,1.014742e-04,-5.053236e-11,-3.536518e-07,-3.536518e-07
1.042000e-10,-5.000572e-06,1.065281e-04,-2.097683e-11,-3.573148e-07,-3.573148e-07
1.044000e-10,-5.000840e-06,1.115789e-04,1.677247e-11,-3.583158e-07,-3.583158e-07
1.046000e-10,-5.001035e-06,1.166256e-04,4.291410e-11,-3.557702e-07,-3.557702e-07
1.048000e-10,-5.001120e-06,1.216670e-04,4.533145e-11,-3.492598e-07,-3.492598e-07
1.050000e-10,-5.001084e-06,1.267024e-04,2.513923e-11,-3.389181e-07,-3.389181e-07
1.052000e-10,-5.000940e-06,1.317320e-04,-5.053148e-12,-3.254374e-07,-3.254374e-07
1.054000e-10,-5.000723e-06,1.367561e-04,-2.866367e-11,-3.099924e-07,-3.099924e-07
1.056000e-10,-5.000475e-06,1.417753e-04,-3.407106e-11,-2.940874e-07,-2.940874e-07
1.058000e-10,-5.000237e-06,1.467897e-04,-2.020257e-11,-2.793463e-07,-2.793463e-07
1.060000e-10,-5.000041e-06,1.517991e-04,3.853442e-12,-2.672755e-07,-2.672755e-07
1.062000e-10,-4.999911e-06,1.568026e-04,2.449890e-11,-2.590355e-07,-2.590355e-07
1.064000e-10,-4.999857e-06,1.617996e-04,3.113126e-11,-2.552574e-07,-2.552574e-07
1.066000e-10,-4.999882e-06,1.667896e-04,2.141482e-11,-2.559335e-07,-2.559335e-07
1.068000e-10,-4.999976e-06,1.717725e-04,1.760778e-12,-2.604037e-07,-2.604037e-07
1.070000e-10,-5.000123e-06,1.767485e-04,-1.680490e-11,-2.674412e-07,-2.674412e-07
1.072000e-10,-5.000297e-06,1.817177e-04,-2.480689e-11,-2.754270e-07,-2.754270e-07
1.074000e-10,-5.000466e-06,1.866802e-04,-1.910659e-11,-2.825893e-07,-2.825893e-07
1.076000e-10,-5.000600e-06,1.916357e-04,-3.930431e-12,-2.872703e-07,-2.872703e-07
1.078000e-10,-5.000674e-06,1.965837e-04,1.204408e-11,-2.881799e-07,-2.881799e-07
