time,"I(RINA)","I(RINB)","I(RINC)","I(LQ|XCOUT)","I(LQ|XSUM)"
5.380000e-11,-4.977588e-06,-4.977588e-06,-4.979728e-06,-4.589280e-07,-6.851719e-07
5.400000e-11,-4.980606e-06,-4.980606e-06,-4.982366e-06,-6.129323e-07,-7.866015e-07
5.420000e-11,-4.985674e-06,-4.985674e-06,-4.986905e-06,-6.777696e-07,-8.512094e-07
5.440000e-11,-4.992148e-06,-4.992148e-06,-4.992770e-06,-6.493516e-07,-8.719962e-07
5.460000e-11,-4.999252e-06,-4.999252e-06,-4.999258e-06,-5.356789e-07,-8.477236e-07
5.480000e-11,-5.006173e-06,-5.006173e-06,-5.005618e-06,-3.552330e-07,-7.828888e-07
5.500000e-11,-5.012149e-06,-5.012149e-06,-5.011139e-06,-1.341354e-07,-6.869800e-07
5.520000e-11,-5.016548e-06,-5.016548e-06,-5.015224e-06,9.751348e-08,-5.731259e-07
5.540000e-11,-5.018935e-06,-5.018935e-06,-5.017457e-06,3.096246e-07,-4.563280e-07
5.560000e-11,-5.019114e-06,-5.019114e-06,-5.017644e-06,4.759308e-07,-3.515077e-07
5.580000e-11,-5.017146e-06,-5.017146e-06,-5.015827e-06,5.771484e-07,-2.716201e-07
5.600000e-11,-5.013330e-06,-5.013330e-06,-5.012280e-06,6.031179e-07,-2.260710e-07
5.620000e-11,-5.008163e-06,-5.008163e-06,-5.007463e-06,5.536984e-07,-2.196273e-07
5.640000e-11,-5.002276e-06,-5.002276e-06,-5.001966e-06,4.383599e-07,-2.519470e-07
5.660000e-11,-4.996359e-06,-4.996359e-06,-4.996439e-06,2.745833e-07,-3.177685e-07
5.680000e-11,-4.991077e-06,-4.991077e-06,-4.991511e-06,8.531941e-08,-4.077188e-07
5.700000e-11,-4.987000e-06,-4.987000e-06,-4.987720e-06,-1.041414e-07,-5.096201e-07
5.720000e-11,-4.984539e-06,-4.984539e-06,-4.985455e-06,-2.694764e-07,-6.101184e-07
5.740000e-11,-4.983906e-06,-4.983906e-06,-4.984919e-06,-3.903936e-07,-6.964167e-07
5.760000e-11,-4.985101e-06,-4.985101e-06,-4.986107e-06,-4.530711e-07,-7.578911e-07
5.780000e-11,-4.987916e-06,-4.987916e-06,-4.988820e-06,-4.516831e-07,-7.873866e-07
5.800000e-11,-4.991972e-06,-4.991972e-06,-4.992693e-06,-3.888504e-07,-7.820355e-07
5.820000e-11,-4.996766e-06,-4.996766e-06,-4.997246e-06,-2.749965e-07,-7.435078e-07
5.840000e-11,-5.001733e-06,-5.001733e-06,-5.001939e-06,-1.267314e-07,-6.776756e-07
5.860000e-11,-5.006312e-06,-5.006312e-06,-5.006239e-06,3.550078e-08,-5.937503e-07
5.880000e-11,-5.010007e-06,-5.010007e-06,-5.009676e-06,1.901869e-07,-5.030139e-07
5.900000e-11,-5.012437e-06,-5.012437e-06,-5.011894e-06,3.175582e-07,-4.173179e-07
5.920000e-11,-5.013379e-06,-5.013379e-06,-5.012687e-06,4.020878e-07,-3.475466e-07
5.940000e-11,-5.012784e-06,-5.012784e-06,-5.012019e-06,4.343573e-07,-3.022431e-07
5.960000e-11,-5.010778e-06,-5.010778e-06,-5.010021e-06,4.120711e-07,-2.865702e-07
5.980000e-11,-5.007644e-06,-5.007644e-06,-5.006969e-06,3.401112e-07,-3.017337e-07
6.000000e-11,-5.003778e-06,-5.003778e-06,-5.003248e-06,2.296584e-07,-3.449289e-07
6.020000e-11,-4.999645e-06,-4.999645e-06,-4.999307e-06,9.652163e-08,-4.098067e-07
6.040000e-11,-4.995721e-06,-4.995721e-06,-4.995598e-06,-4.108123e-08,-4.873848e-07
6.060000e-11,-4.992438e-06,-4.992438e-06,-4.992532e-06,-1.649878e-07,-5.672779e-07
6.080000e-11,-4.990140e-06,-4.990140e-06,-4.990429e-06,-2.594693e-07,-6.390778e-07
6.100000e-11,-4.989043e-06,-4.989043e-06,-4.989487e-06,-3.132127e-07,-6.937030e-07
6.120000e-11,-4.989220e-06,-4.989220e-06,-4.989765e-06,-3.206567e-07,-7.245420e-07
6.140000e-11,-4.990596e-06,-4.990596e-06,-4.991181e-06,-2.825247e-07,-7.282470e-07
6.160000e-11,-4.992965e-06,-4.992965e-06,-4.993528e-06,-2.055113e-07,-7.050838e-07
6.180000e-11,-4.996020e-06,-4.996020e-06,-4.996506e-06,-1.011907e-07,-6.588035e-07
6.200000e-11,-4.999389e-06,-4.999389e-06,-4.999755e-06,1.568307e-08,-5.960636e-07
6.220000e-11,-5.002682e-06,-5.002682e-06,-5.002900e-06,1.292379e-07,-5.254854e-07
6.240000e-11,-5.005535e-06,-5.005535e-06,-5.005592e-06,2.246247e-07,-4.564792e-07
6.260000e-11,-5.007648e-06,-5.007648e-06,-5.007550e-06,2.899471e-07,-3.979959e-07
6.280000e-11,-5.008815e-06,-5.008815e-06,-5.008583e-06,3.177323e-07,-3.573702e-07
6.300000e-11,-5.008948e-06,-5.008948e-06,-5.008614e-06,3.057585e-07,-3.394049e-07
6.320000e-11,-5.008075e-06,-5.008075e-06,-5.007679e-06,2.571543e-07,-3.458096e-07
6.340000e-11,-5.006339e-06,-5.006339e-06,-5.005923e-06,1.797812e-07,-3.750597e-07
6.360000e-11,-5.003972e-06,-5.003972e-06,-5.003576e-06,8.500876e-08,-4.226829e-07
6.380000e-11,-5.001267e-06,-5.001267e-06,-5.000926e-06,-1.393188e-08,-4.819247e-07
6.400000e-11,-4.998542e-06,-4.998542e-06,-4.998282e-06,-1.037799e-07,-5.446967e-07
6.420000e-11,-4.996101e-06,-4.996101e-06,-4.995939e-06,-1.730109e-07,-6.026745e-07
6.440000e-11,-4.994205e-06,-4.994205e-06,-4.994148e-06,-2.133019e-07,-6.483976e-07
6.460000e-11,-4.993040e-06,-4.993040e-06,-4.993085e-06,-2.205111e-07,-6.762257e-07
6.480000e-11,-4.992702e-06,-4.992702e-06,-4.992839e-06,-1.950585e-07,-6.830301e-07
6.500000e-11,-4.993190e-06,-4.993190e-06,-4.993401e-06,-1.416823e-07,-6.685339e-07
6.520000e-11,-4.994411e-06,-4.994411e-06,-4.994674e-06,-6.862797e-08,-6.352683e-07
6.540000e-11,-4.996195e-06,-4.996195e-06,-4.996487e-06,1.359651e-08,-5.881598e-07
6.560000e-11,-4.998317e-06,-4.998317e-06,-4.998616e-06,9.371564e-08,-5.338121e-07
6.580000e-11,-5.000528e-06,-5.000528e-06,-5.000809e-06,1.612198e-07,-4.795881e-07
6.600000e-11,-5.002578e-06,-5.002578e-06,-5.002820e-06,2.077304e-07,-4.326170e-07
6.620000e-11,-5.004249e-06,-5.004249e-06,-5.004434e-06,2.280212e-07,-3.988602e-07
6.640000e-11,-5.005373e-06,-5.005373e-06,-5.005488e-06,2.205731e-07,-3.823587e-07
6.660000e-11,-5.005852e-06,-5.005852e-06,-5.005887e-06,1.876101e-07,-3.847568e-07
6.680000e-11,-5.005663e-06,-5.005663e-06,-5.005615e-06,1.346345e-07,-4.051556e-07
6.700000e-11,-5.004859e-06,-5.004859e-06,-5.004730e-06,6.954661e-08,-4.403089e-07
6.720000e-11,-5.003557e-06,-5.003557e-06,-5.003356e-06,1.486891e-09,-4.851225e-07
6.740000e-11,-5.001924e-06,-5.001924e-06,-5.001667e-06,-6.043390e-08,-5.333848e-07
6.760000e-11,-5.000156e-06,-5.000156e-06,-4.999863e-06,-1.083403e-07,-5.786222e-07
6.780000e-11,-4.998454e-06,-4.998454e-06,-4.998151e-06,-1.365765e-07,-6.149639e-07
6.800000e-11,-4.997001e-06,-4.997001e-06,-4.996717e-06,-1.423491e-07,-6.378999e-07
6.820000e-11,-4.995946e-06,-4.995946e-06,-4.995708e-06,-1.259589e-07,-6.448349e-07
6.840000e-11,-4.995385e-06,-4.995385e-06,-4.995218e-06,-9.061111e-08,-6.353715e-07
6.860000e-11,-4.995356e-06,-4.995356e-06,-4.995280e-06,-4.185139e-08,-6.112926e-07
6.880000e-11,-4.995836e-06,-4.995836e-06,-4.995863e-06,1.328014e-08,-5.762555e-07
6.900000e-11,-4.996749e-06,-4.996749e-06,-4.996880e-06,6.724964e-08,-5.352471e-07
6.920000e-11,-4.997975e-06,-4.997975e-06,-4.998200e-06,1.130451e-07,-4.938806e-07
6.940000e-11,-4.999364e-06,-4.999364e-06,-4.999662e-06,1.450718e-07,-4.576311e-07
6.960000e-11,-5.000758e-06,-5.000758e-06,-5.001100e-06,1.598157e-07,-4.311154e-07
6.980000e-11,-5.002005e-06,-5.002005e-06,-5.002355e-06,1.561990e-07,-4.175084e-07
7.000000e-11,-5.002975e-06,-5.002975e-06,-5.003295e-06,1.355975e-07,-4.181706e-07
7.020000e-11,-5.003577e-06,-5.003577e-06,-5.003831e-06,1.015356e-07,-4.325285e-07
7.040000e-11,-5.003761e-06,-5.003761e-06,-5.003919e-06,5.911593e-08,-4.582161e-07
7.060000e-11,-5.003527e-06,-5.003527e-06,-5.003569e-06,1.427183e-08,-4.914493e-07
7.080000e-11,-5.002920e-06,-5.002920e-06,-5.002839e-06,-2.704833e-08,-5.275755e-07
7.100000e-11,-5.002023e-06,-5.002023e-06,-5.001826e-06,-5.965645e-08,-5.617206e-07
7.120000e-11,-5.000947e-06,-5.000947e-06,-5.000655e-06,-7.975977e-08,-5.894422e-07
7.140000e-11,-4.999817e-06,-4.999817e-06,-4.999461e-06,-8.538070e-08,-6.073031e-07
7.160000e-11,-4.998758e-06,-4.998758e-06,-4.998379e-06,-7.651855e-08,-6.132921e-07
7.180000e-11,-4.997882e-06,-4.997882e-06,-4.997523e-06,-5.504635e-08,-6.070396e-07
7.200000e-11,-4.997276e-06,-4.997276e-06,-4.996979e-06,-2.437043e-08,-5.898087e-07
7.220000e-11,-4.996994e-06,-4.996994e-06,-4.996792e-06,1.108977e-08,-5.642697e-07
7.240000e-11,-4.997051e-06,-4.997051e-06,-4.996968e-06,4.652492e-08,-5.340960e-07
7.260000e-11,-4.997425e-06,-4.997425e-06,-4.997471e-06,7.737569e-08,-5.034415e-07
7.280000e-11,-4.998063e-06,-4.998063e-06,-4.998231e-06,9.990623e-08,-4.763729e-07
7.300000e-11,-4.998882e-06,-4.998882e-06,-4.999153e-06,1.116409e-07,-4.563346e-07
7.320000e-11,-4.999786e-06,-4.999786e-06,-5.000127e-06,1.116159e-07,-4.457152e-07
7.340000e-11,-5.000673e-06,-5.000673e-06,-5.001045e-06,1.004234e-07,-4.455696e-07
7.360000e-11,-5.001448e-06,-5.001448e-06,-5.001807e-06,8.005477e-08,-4.555291e-07
7.380000e-11,-5.002030e-06,-5.002030e-06,-5.002337e-06,5.357267e-08,-4.739026e-07
7.400000e-11,-5.002367e-06,-5.002367e-06,-5.002585e-06,2.466456e-08,-4.979495e-07
7.420000e-11,-5.002431e-06,-5.002431e-06,-5.002538e-06,-2.859724e-09,-5.242824e-07
7.440000e-11,-5.002229e-06,-5.002229e-06,-5.002213e-06,-2.555941e-08,-5.493390e-07
7.460000e-11,-5.001793e-06,-5.001793e-06,-5.001660e-06,-4.078116e-08,-5.698607e-07
7.480000e-11,-5.001181e-06,-5.001181e-06,-5.000948e-06,-4.695554e-08,-5.833115e-07
7.500000e-11,-5.000469e-06,-5.000469e-06,-5.000165e-06,-4.374056e-08,-5.881868e-07
7.520000e-11,-4.999736e-06,-4.999736e-06,-4.999398e-06,-3.200236e-08,-5.841720e-07
7.540000e-11,-4.999065e-06,-4.999065e-06,-4.998732e-06,-1.364429e-08,-5.721390e-07
7.560000e-11,-4.998526e-06,-4.998526e-06,-4.998235e-06,8.686076e-09,-5.539847e-07
7.580000e-11,-4.998170e-06,-4.998170e-06,-4.997954e-06,3.196861e-08,-5.323405e-07
7.600000e-11,-4.998030e-06,-4.998030e-06,-4.997910e-06,5.321016e-08,-5.101961e-07
7.620000e-11,-4.998110e-06,-4.998110e-06,-4.998097e-06,6.982041e-08,-4.904905e-07
7.640000e-11,-4.998392e-06,-4.998392e-06,-4.998483e-06,7.991812e-08,-4.757252e-07
7.660000e-11,-4.998837e-06,-4.998837e-06,-4.999018e-06,8.253307e-08,-4.676515e-07
7.680000e-11,-4.999387e-06,-4.999387e-06,-4.999637e-06,7.768370e-08,-4.670685e-07
7.700000e-11,-4.999980e-06,-4.999980e-06,-5.000267e-06,6.632723e-08,-4.737558e-07
7.720000e-11,-5.000548e-06,-5.000548e-06,-5.000839e-06,5.019471e-08,-4.865428e-07
7.740000e-11,-5.001031e-06,-5.001031e-06,-5.001294e-06,3.153732e-08,-5.035017e-07
7.760000e-11,-5.001380e-06,-5.001380e-06,-5.001587e-06,1.281998e-08,-5.222322e-07
7.780000e-11,-5.001563e-06,-5.001563e-06,-5.001695e-06,-3.597235e-09,-5.401975e-07
7.800000e-11,-5.001567e-06,-5.001567e-06,-5.001612e-06,-1.574964e-08,-5.550642e-07
7.820000e-11,-5.001402e-06,-5.001402e-06,-5.001358e-06,-2.229566e-08,-5.650022e-07
7.840000e-11,-5.001091e-06,-5.001091e-06,-5.000968e-06,-2.265652e-08,-5.689049e-07
7.860000e-11,-5.000677e-06,-5.000677e-06,-5.000490e-06,-1.705456e-08,-5.665059e-07
7.880000e-11,-5.000208e-06,-5.000208e-06,-4.999980e-06,-6.450192e-09,-5.583791e-07
7.900000e-11,-4.999738e-06,-4.999738e-06,-4.999496e-06,7.610229e-09,-5.458284e-07
7.920000e-11,-4.999319e-06,-4.999319e-06,-4.999088e-06,2.321276e-08,-5.306858e-07
7.940000e-11,-4.998993e-06,-4.998993e-06,-4.998797e-06,3.833056e-08,-5.150479e-07
7.960000e-11,-4.998792e-06,-4.998792e-06,-4.998649e-06,5.108175e-08,-5.009889e-07
7.980000e-11,-4.998731e-06,-4.998731e-06,-4.998654e-06,5.995854e-08,-4.902888e-07
8.000000e-11,-4.998811e-06,-4.998811e-06,-4.998805e-06,6.400025e-08,-4.842112e-07
8.020000e-11,-4.999015e-06,-4.999015e-06,-4.999078e-06,6.289139e-08,-4.833594e-07
8.040000e-11,-4.999316e-06,-4.999316e-06,-4.999439e-06,5.697532e-08,-4.876249e-07
8.060000e-11,-4.999677e-06,-4.999677e-06,-4.999845e-06,4.718555e-08,-4.962320e-07
8.080000e-11,-5.000055e-06,-5.000055e-06,-5.000249e-06,3.490598e-08,-5.078684e-07
8.100000e-11,-5.000409e-06,-5.000409e-06,-5.000609e-06,2.178054e-08,-5.208805e-07
8.120000e-11,-5.000702e-06,-5.000702e-06,-5.000888e-06,9.497388e-09,-5.335052e-07
8.140000e-11,-5.000905e-06,-5.000905e-06,-5.001058e-06,-4.243740e-10,-5.441063e-07
8.160000e-11,-5.001000e-06,-5.001000e-06,-5.001107e-06,-6.819091e-09,-5.513832e-07
8.180000e-11,-5.000984e-06,-5.000984e-06,-5.001035e-06,-9.008184e-09,-5.545272e-07
8.200000e-11,-5.000862e-06,-5.000862e-06,-5.000854e-06,-6.868073e-09,-5.533057e-07
8.220000e-11,-5.000654e-06,-5.000654e-06,-5.000589e-06,-8.261966e-10,-5.480674e-07
8.240000e-11,-5.000386e-06,-5.000386e-06,-5.000272e-06,8.211979e-09,-5.396710e-07
8.260000e-11,-5.000090e-06,-5.000090e-06,-4.999939e-06,1.899355e-08,-5.293506e-07
8.280000e-11,-4.999799e-06,-4.999799e-06,-4.999626e-06,3.008815e-08,-5.185373e-07
8.300000e-11,-4.999544e-06,-4.999544e-06,-4.999367e-06,4.007472e-08,-5.086634e-07
8.320000e-11,-4.999350e-06,-4.999350e-06,-4.999187e-06,4.772110e-08,-5.009752e-07
8.340000e-11,-4.999235e-06,-4.999235e-06,-4.999102e-06,5.213397e-08,-4.963789e-07
8.360000e-11,-4.999208e-06,-4.999208e-06,-4.999117e-06,5.286131e-08,-4.953370e-07
8.380000e-11,-4.999266e-06,-4.999266e-06,-4.999227e-06,4.993559e-08,-4.978284e-07
8.400000e-11,-4.999399e-06,-4.999399e-06,-4.999415e-06,4.385420e-08,-5.033727e-07
8.420000e-11,-4.999590e-06,-4.999590e-06,-4.999658e-06,3.550131e-08,-5.111136e-07
8.440000e-11,-4.999814e-06,-4.999814e-06,-4.999929e-06,2.602282e-08,-5.199474e-07
8.460000e-11,-5.000047e-06,-5.000047e-06,-5.000196e-06,1.667165e-08,-5.286779e-07
8.480000e-11,-5.000264e-06,-5.000264e-06,-5.000431e-06,8.643954e-09,-5.361761e-07
8.500000e-11,-5.000442e-06,-5.000442e-06,-5.000610e-06,2.927448e-09,-5.415237e-07
8.520000e-11,-5.000564e-06,-5.000564e-06,-5.000716e-06,1.809844e-10,-5.441230e-07
8.540000e-11,-5.000621e-06,-5.000621e-06,-5.000741e-06,6.599135e-10,-5.437597e-07
8.560000e-11,-5.000609e-06,-5.000609e-06,-5.000686e-06,4.195600e-09,-5.406129e-07
8.580000e-11,-5.000534e-06,-5.000534e-06,-5.000558e-06,1.023023e-08,-5.352143e-07
8.600000e-11,-5.000407e-06,-5.000407e-06,-5.000375e-06,1.790087e-08,-5.283630e-07
8.620000e-11,-5.000243e-06,-5.000243e-06,-5.000160e-06,2.616059e-08,-5.210098e-07
8.640000e-11,-5.000062e-06,-5.000062e-06,-4.999935e-06,3.391981e-08,-5.141273e-07
8.660000e-11,-4.999883e-06,-4.999883e-06,-4.999726e-06,4.018910e-08,-5.085836e-07
8.680000e-11,-4.999725e-06,-4.999725e-06,-4.999556e-06,4.420462e-08,-5.050345e-07
8.700000e-11,-4.999604e-06,-4.999604e-06,-4.999439e-06,4.552053e-08,-5.038491e-07
8.720000e-11,-4.999530e-06,-4.999530e-06,-4.999388e-06,4.405705e-08,-5.050749e-07
8.740000e-11,-4.999508e-06,-4.999508e-06,-4.999405e-06,4.009931e-08,-5.084468e-07
8.760000e-11,-4.999539e-06,-4.999539e-06,-4.999485e-06,3.424843e-08,-5.134353e-07
8.780000e-11,-4.999616e-06,-4.999616e-06,-4.999618e-06,2.733273e-08,-5.193266e-07
8.800000e-11,-4.999729e-06,-4.999729e-06,-4.999787e-06,2.029186e-08,-5.253230e-07
8.820000e-11,-4.999865e-06,-4.999865e-06,-4.999972e-06,1.404998e-08,-5.306487e-07
8.840000e-11,-5.000009e-06,-5.000009e-06,-5.000153e-06,9.394960e-09,-5.346489e-07
8.860000e-11,-5.000144e-06,-5.000144e-06,-5.000311e-06,6.879437e-09,-5.368680e-07
8.880000e-11,-5.000259e-06,-5.000259e-06,-5.000428e-06,6.756087e-09,-5.370992e-07
8.900000e-11,-5.000341e-06,-5.000341e-06,-5.000495e-06,8.954619e-09,-5.353996e-07
8.920000e-11,-5.000385e-06,-5.000385e-06,-5.000506e-06,1.310219e-08,-5.320713e-07
8.940000e-11,-5.000387e-06,-5.000387e-06,-5.000462e-06,1.858317e-08,-5.276116e-07
8.960000e-11,-5.000349e-06,-5.000349e-06,-5.000369e-06,2.462889e-08,-5.226411e-07
8.980000e-11,-5.000276e-06,-5.000276e-06,-5.000240e-06,3.042468e-08,-5.178186e-07
9.000000e-11,-5.000179e-06,-5.000179e-06,-5.000091e-06,3.521907e-08,-5.137554e-07
9.020000e-11,-5.000068e-06,-5.000068e-06,-4.999937e-06,3.842078e-08,-5.109393e-07
9.040000e-11,-4.999955e-06,-4.999955e-06,-4.999796e-06,3.967092e-08,-5.096777e-07
9.060000e-11,-4.999851e-06,-4.999851e-06,-4.999683e-06,3.888164e-08,-5.100662e-07
9.080000e-11,-4.999767e-06,-4.999767e-06,-4.999608e-06,3.623738e-08,-5.119857e-07
9.100000e-11,-4.999711e-06,-4.999711e-06,-4.999579e-06,3.215984e-08,-5.151263e-07
9.120000e-11,-4.999686e-06,-4.999686e-06,-4.999596e-06,2.724284e-08,-5.190355e-07
9.140000e-11,-4.999694e-06,-4.999694e-06,-4.999657e-06,2.216687e-08,-5.231813e-07
9.160000e-11,-4.999733e-06,-4.999733e-06,-4.999751e-06,1.760547e-08,-5.270238e-07
9.180000e-11,-4.999798e-06,-4.999798e-06,-4.999869e-06,1.413638e-08,-5.300842e-07
9.200000e-11,-4.999880e-06,-4.999880e-06,-4.999997e-06,1.216913e-08,-5.320031e-07
9.220000e-11,-4.999971e-06,-4.999971e-06,-5.000120e-06,1.189790e-08,-5.325814e-07
9.240000e-11,-5.000062e-06,-5.000062e-06,-5.000224e-06,1.328508e-08,-5.317996e-07
9.260000e-11,-5.000143e-06,-5.000143e-06,-5.000301e-06,1.607633e-08,-5.298122e-07
9.280000e-11,-5.000206e-06,-5.000206e-06,-5.000342e-06,1.984371e-08,-5.269218e-07
9.300000e-11,-5.000246e-06,-5.000246e-06,-5.000345e-06,2.404994e-08,-5.235341e-07
9.320000e-11,-5.000260e-06,-5.000260e-06,-5.000310e-06,2.812430e-08,-5.201023e-07
9.340000e-11,-5.000247e-06,-5.000247e-06,-5.000244e-06,3.153945e-08,-5.170674e-07
9.360000e-11,-5.000210e-06,-5.000210e-06,-5.000153e-06,3.387891e-08,-5.148024e-07
9.380000e-11,-5.000152e-06,-5.000152e-06,-5.000050e-06,3.488679e-08,-5.135674e-07
9.400000e-11,-5.000081e-06,-5.000081e-06,-4.999946e-06,3.449377e-08,-5.134806e-07
9.420000e-11,-5.000005e-06,-5.000005e-06,-4.999851e-06,3.281728e-08,-5.145087e-07
9.440000e-11,-4.999930e-06,-4.999930e-06,-4.999777e-06,3.013696e-08,-5.164771e-07
9.460000e-11,-4.999865e-06,-4.999865e-06,-4.999729e-06,2.685001e-08,-5.190973e-07
9.480000e-11,-4.999815e-06,-4.999815e-06,-4.999712e-06,2.341328e-08,-5.220081e-07
9.500000e-11,-4.999785e-06,-4.999785e-06,-4.999727e-06,2.028049e-08,-5.248249e-07
9.520000e-11,-4.999778e-06,-4.999778e-06,-4.999770e-06,1.784310e-08,-5.271895e-07
9.540000e-11,-4.999794e-06,-4.999794e-06,-4.999836e-06,1.638241e-08,-5.288149e-07
9.560000e-11,-4.999830e-06,-4.999830e-06,-4.999918e-06,1.603865e-08,-5.295201e-07
9.580000e-11,-4.999883e-06,-4.999883e-06,-5.000004e-06,1.680011e-08,-5.292489e-07
9.600000e-11,-4.999946e-06,-4.999946e-06,-5.000087e-06,1.851270e-08,-5.280727e-07
9.620000e-11,-5.000013e-06,-5.000013e-06,-5.000158e-06,2.090748e-08,-5.261768e-07
9.640000e-11,-5.000077e-06,-5.000077e-06,-5.000209e-06,2.364166e-08,-5.238323e-07
9.660000e-11,-5.000132e-06,-5.000132e-06,-5.000235e-06,2.634679e-08,-5.213581e-07
9.680000e-11,-5.000172e-06,-5.000172e-06,-5.000236e-06,2.867767e-08,-5.190782e-07
9.700000e-11,-5.000194e-06,-5.000194e-06,-5.000211e-06,3.035544e-08,-5.172797e-07
9.720000e-11,-5.000195e-06,-5.000195e-06,-5.000165e-06,3.119972e-08,-5.161769e-07
9.740000e-11,-5.000176e-06,-5.000176e-06,-5.000103e-06,3.114621e-08,-5.158865e-07
9.760000e-11,-5.000140e-06,-5.000140e-06,-5.000032e-06,3.024849e-08,-5.164159e-07
9.780000e-11,-5.000089e-06,-5.000089e-06,-4.999961e-06,2.866459e-08,-5.176662e-07
9.800000e-11,-5.000031e-06,-5.000031e-06,-4.999896e-06,2.663108e-08,-5.194489e-07
9.820000e-11,-4.999970e-06,-4.999970e-06,-4.999845e-06,2.442870e-08,-5.215132e-07
9.840000e-11,-4.999913e-06,-4.999913e-06,-4.999812e-06,2.234434e-08,-5.235813e-07
9.860000e-11,-4.999866e-06,-4.999866e-06,-4.999800e-06,2.063457e-08,-5.253849e-07
9.880000e-11,-4.999834e-06,-4.999834e-06,-4.999810e-06,1.949503e-08,-5.266999e-07
9.900000e-11,-4.999820e-06,-4.999820e-06,-4.999840e-06,1.903931e-08,-5.273742e-07
9.920000e-11,-4.999825e-06,-4.999825e-06,-4.999886e-06,1.928931e-08,-5.273440e-07
9.940000e-11,-4.999849e-06,-4.999849e-06,-4.999942e-06,2.017759e-08,-5.266400e-07
9.960000e-11,-4.999888e-06,-4.999888e-06,-5.000003e-06,2.156073e-08,-5.253790e-07
9.980000e-11,-4.999938e-06,-4.999938e-06,-5.000061e-06,2.324128e-08,-5.237460e-07
1.000000e-10,-4.999995e-06,-4.999995e-06,-5.000110e-06,2.499520e-08,-5.219675e-07
1.002000e-10,-5.000041e-06,-5.000041e-06,-5.000137e-06,2.660462e-08,-5.204918e-07
1.004000e-10,-5.000106e-06,-5.000106e-06,-5.000172e-06,2.787929e-08,-5.197441e-07
1.006000e-10,-5.000224e-06,-5.000224e-06,-5.000252e-06,2.868110e-08,-5.202033e-07
1.008000e-10,-5.000427e-06,-5.000427e-06,-5.000415e-06,2.893900e-08,-5.223741e-07
1.010000e-10,-5.000719e-06,-5.000719e-06,-5.000668e-06,2.865445e-08,-5.267201e-07
1.012000e-10,-5.001069e-06,-5.001069e-06,-5.000987e-06,2.789737e-08,-5.335892e-07
1.014000e-10,-5.001421e-06,-5.001421e-06,-5.001317e-06,2.679402e-08,-5.431467e-07
1.016000e-10,-5.001706e-06,-5.001706e-06,-5.001593e-06,2.550850e-08,-5.553240e-07
1.018000e-10,-5.001872e-06,-5.001872e-06,-5.001765e-06,2.422058e-08,-5.697915e-07
1.020000e-10,-5.001898e-06,-5.001898e-06,-5.001809e-06,2.310264e-08,-5.859597e-07
1.022000e-10,-5.001789e-06,-5.001789e-06,-5.001729e-06,2.229863e-08,-6.030141e-07
1.024000e-10,-5.001574e-06,-5.001574e-06,-5.001550e-06,2.190742e-08,-6.199844e-07
1.026000e-10,-5.001292e-06,-5.001292e-06,-5.001305e-06,2.197238e-08,-6.358444e-07
1.028000e-10,-5.000977e-06,-5.000977e-06,-5.001026e-06,2.247817e-08,-6.496341e-07
1.030000e-10,-5.000662e-06,-5.000662e-06,-5.000739e-06,2.335474e-08,-6.605886e-07
1.032000e-10,-5.000375e-06,-5.000375e-06,-5.000468e-06,2.448798e-08,-6.682547e-07
1.034000e-10,-5.000142e-06,-5.000142e-06,-5.000239e-06,2.573539e-08,-6.725770e-07
1.036000e-10,-4.999988e-06,-4.999988e-06,-5.000076e-06,2.694481e-08,-6.739338e-07
1.038000e-10,-4.999936e-06,-4.999936e-06,-5.000003e-06,2.797366e-08,-6.731141e-07
1.040000e-10,-4.999995e-06,-4.999995e-06,-5.000031e-06,2.870668e-08,-6.712316e-07
1.042000e-10,-5.000156e-06,-5.000156e-06,-5.000158e-06,2.906957e-08,-6.695846e-07
1.044000e-10,-5.000393e-06,-5.000393e-06,-5.000361e-06,2.903739e-08,-6.694779e-07
1.046000e-10,-5.000664e-06,-5.000664e-06,-5.000603e-06,2.863639e-08,-6.720322e-07
1.048000e-10,-5.000921e-06,-5.000921e-06,-5.000841e-06,2.793949e-08,-6.780101e-07
1.050000e-10,-5.001123e-06,-5.001123e-06,-5.001035e-06,2.705581e-08,-6.876875e-07
1.052000e-10,-5.001238e-06,-5.001238e-06,-5.001155e-06,2.611578e-08,-7.007932e-07
1.054000e-10,-5.001255e-06,-5.001255e-06,-5.001187e-06,2.525382e-08,-7.165303e-07
1.056000e-10,-5.001174e-06,-5.001174e-06,-5.001132e-06,2.459071e-08,-7.336809e-07
1.058000e-10,-5.001013e-06,-5.001013e-06,-5.001001e-06,2.421807e-08,-7.507791e-07
1.060000e-10,-5.000796e-06,-5.000796e-06,-5.000814e-06,2.418684e-08,-7.663298e-07
1.062000e-10,-5.000552e-06,-5.000552e-06,-5.000597e-06,2.450127e-08,-7.790384e-07
1.064000e-10,-5.000315e-06,-5.000315e-06,-5.000378e-06,2.511922e-08,-7.880151e-07
1.066000e-10,-5.000115e-06,-5.000115e-06,-5.000187e-06,2.595869e-08,-7.929203e-07
1.068000e-10,-4.999979e-06,-4.999979e-06,-5.000048e-06,2.690956e-08,-7.940259e-07
1.070000e-10,-4.999926e-06,-4.999926e-06,-4.999981e-06,2.784915e-08,-7.921806e-07
