time,"I(RINA)","I(RINB)","I(LQ|XCOUT)","I(LQ|XSUM)"
2.185000e-09,-4.999516e-06,-4.999516e-06,-1.060553e-04,-1.062812e-04
2.185200e-09,-4.999282e-06,-4.999282e-06,-1.024182e-04,-1.027131e-04
2.185400e-09,-4.999209e-06,-4.999209e-06,-9.804684e-05,-9.836822e-05
2.185600e-09,-4.999308e-06,-4.999308e-06,-9.353911e-05,-9.384591e-05
2.185800e-09,-4.999555e-06,-4.999555e-06,-8.944394e-05,-8.970149e-05
2.186000e-09,-4.999899e-06,-4.999899e-06,-8.620370e-05,-8.638650e-05
2.186200e-09,-5.000273e-06,-5.000273e-06,-8.412746e-05,-8.422000e-05
2.186400e-09,-5.000607e-06,-5.000607e-06,-8.338590e-05,-8.338241e-05
2.186600e-09,-5.000843e-06,-5.000843e-06,-8.401603e-05,-8.391991e-05
2.186800e-09,-5.000944e-06,-5.000944e-06,-8.592660e-05,-8.574998e-05
2.187000e-09,-5.000902e-06,-5.000902e-06,-8.890179e-05,-8.866512e-05
2.187200e-09,-5.000736e-06,-5.000736e-06,-9.260772e-05,-9.233889e-05
2.187400e-09,-5.000486e-06,-5.000486e-06,-9.661165e-05,-9.634385e-05
2.187600e-09,-5.000206e-06,-5.000206e-06,-1.004229e-04,-1.001908e-04
2.187800e-09,-4.999951e-06,-4.999951e-06,-1.035571e-04,-1.033918e-04
2.188000e-09,-4.999765e-06,-4.999765e-06,-1.056138e-04,-1.055375e-04
2.188200e-09,-4.999677e-06,-4.999677e-06,-1.063470e-04,-1.063689e-04
2.188400e-09,-4.999690e-06,-4.999690e-06,-1.057082e-04,-1.058232e-04
2.188600e-09,-4.999788e-06,-4.999788e-06,-1.038491e-04,-1.040391e-04
2.188800e-09,-4.999937e-06,-4.999937e-06,-1.010844e-04,-1.013225e-04
2.189000e-09,-5.000092e-06,-5.000092e-06,-9.782889e-05,-9.808403e-05
2.189200e-09,-5.000208e-06,-5.000208e-06,-9.452592e-05,-9.476788e-05
2.189400e-09,-5.000248e-06,-5.000248e-06,-9.158522e-05,-9.178819e-05
2.189600e-09,-5.000193e-06,-5.000193e-06,-8.933851e-05,-8.948335e-05
2.189800e-09,-5.000040e-06,-5.000040e-06,-8.801456e-05,-8.808977e-05
2.190000e-09,-4.999805e-06,-4.999805e-06,-8.772918e-05,-8.773103e-05
2.190200e-09,-4.999521e-06,-4.999521e-06,-8.848416e-05,-8.841643e-05
2.190400e-09,-4.999231e-06,-4.999231e-06,-9.017123e-05,-9.004469e-05
2.190600e-09,-4.998979e-06,-4.998979e-06,-9.258043e-05,-9.241199e-05
2.190800e-09,-4.998804e-06,-4.998804e-06,-9.541616e-05,-9.522746e-05
2.191000e-09,-4.998732e-06,-4.998732e-06,-9.832510e-05,-9.814029e-05
2.191200e-09,-4.998777e-06,-4.998777e-06,-1.009380e-04,-1.007807e-04
2.191400e-09,-4.998931e-06,-4.998931e-06,-1.029216e-04,-1.028113e-04
2.191600e-09,-4.999175e-06,-4.999175e-06,-1.040306e-04,-1.039797e-04
2.191800e-09,-4.999476e-06,-4.999476e-06,-1.041474e-04,-1.041594e-04
2.192000e-09,-4.999794e-06,-4.999794e-06,-1.032988e-04,-1.033678e-04
2.192200e-09,-5.000090e-06,-5.000090e-06,-1.016457e-04,-1.017582e-04
2.192400e-09,-5.000331e-06,-5.000331e-06,-9.944987e-05,-9.958706e-05
2.192600e-09,-5.000492e-06,-5.000492e-06,-9.702707e-05,-9.716836e-05
2.192800e-09,-5.000562e-06,-5.000562e-06,-9.469868e-05,-9.482454e-05
2.193000e-09,-5.000542e-06,-5.000542e-06,-9.275010e-05,-9.284447e-05
2.193200e-09,-5.000441e-06,-5.000441e-06,-9.140117e-05,-9.145295e-05
2.193400e-09,-5.000279e-06,-5.000279e-06,-9.078865e-05,-9.079250e-05
2.193600e-09,-5.000079e-06,-5.000079e-06,-9.095882e-05,-9.091529e-05
2.193800e-09,-4.999862e-06,-4.999862e-06,-9.186753e-05,-9.178282e-05
2.194000e-09,-4.999650e-06,-4.999650e-06,-9.338650e-05,-9.327175e-05
2.194200e-09,-4.999459e-06,-4.999459e-06,-9.531640e-05,-9.518649e-05
2.194400e-09,-4.999298e-06,-4.999298e-06,-9.740775e-05,-9.727958e-05
2.194600e-09,-4.999173e-06,-4.999173e-06,-9.939044e-05,-9.928073e-05
2.194800e-09,-4.999087e-06,-4.999087e-06,-1.010094e-04,-1.009323e-04
2.195000e-09,-4.999037e-06,-4.999037e-06,-1.020616e-04,-1.020264e-04
2.195200e-09,-4.999020e-06,-4.999020e-06,-1.024259e-04,-1.024357e-04
2.195400e-09,-4.999035e-06,-4.999035e-06,-1.020805e-04,-1.021319e-04
2.195600e-09,-4.999079e-06,-4.999079e-06,-1.011029e-04,-1.011865e-04
2.195800e-09,-4.999150e-06,-4.999150e-06,-9.965291e-05,-9.975516e-05
2.196000e-09,-4.999247e-06,-4.999247e-06,-9.794418e-05,-9.804977e-05
2.196200e-09,-4.999367e-06,-4.999367e-06,-9.621070e-05,-9.630455e-05
2.196400e-09,-4.999507e-06,-4.999507e-06,-9.467439e-05,-9.474366e-05
2.196600e-09,-4.999657e-06,-4.999657e-06,-9.351884e-05,-9.355431e-05
2.196800e-09,-4.999809e-06,-4.999809e-06,-9.287109e-05,-9.286803e-05
2.197000e-09,-4.999946e-06,-4.999946e-06,-9.279148e-05,-9.274993e-05
2.197200e-09,-5.000054e-06,-5.000054e-06,-9.327061e-05,-9.319528e-05
2.197400e-09,-5.000116e-06,-5.000116e-06,-9.423267e-05,-9.413238e-05
2.197600e-09,-5.000118e-06,-5.000118e-06,-9.554479e-05,-9.543147e-05
2.197800e-09,-5.000052e-06,-5.000052e-06,-9.703246e-05,-9.691975e-05
2.198000e-09,-4.999916e-06,-4.999916e-06,-9.850067e-05,-9.840220e-05
2.198200e-09,-4.999714e-06,-4.999714e-06,-9.975925e-05,-9.968677e-05
2.198400e-09,-4.999461e-06,-4.999461e-06,-1.006490e-04,-1.006106e-04
2.198600e-09,-4.999180e-06,-4.999180e-06,-1.010641e-04,-1.010633e-04
2.198800e-09,-4.998898e-06,-4.998898e-06,-1.009668e-04,-1.010016e-04
2.199000e-09,-4.998646e-06,-4.998646e-06,-1.003904e-04,-1.004541e-04
2.199200e-09,-4.998451e-06,-4.998451e-06,-9.943189e-05,-9.951396e-05
2.199400e-09,-4.998339e-06,-4.998339e-06,-9.823401e-05,-9.832201e-05
2.199600e-09,-4.998324e-06,-4.998324e-06,-9.696317e-05,-9.704433e-05
2.199800e-09,-4.998411e-06,-4.998411e-06,-9.578559e-05,-9.584856e-05
2.200000e-09,-4.998594e-06,-4.998594e-06,-9.484642e-05,-9.488256e-05
2.200200e-09,-4.998853e-06,-4.998853e-06,-9.425358e-05,-9.425784e-05
2.200400e-09,-4.999160e-06,-4.999160e-06,-9.406750e-05,-9.403887e-05
2.200600e-09,-4.999481e-06,-4.999481e-06,-9.429667e-05,-9.423816e-05
2.200800e-09,-4.999775e-06,-4.999775e-06,-9.489866e-05,-9.481688e-05
2.201000e-09,-5.000007e-06,-5.000007e-06,-9.578626e-05,-9.569065e-05
2.201200e-09,-5.000143e-06,-5.000143e-06,-9.683845e-05,-9.674016e-05
2.201400e-09,-5.000160e-06,-5.000160e-06,-9.791555e-05,-9.782602e-05
2.201600e-09,-5.000049e-06,-5.000049e-06,-9.887724e-05,-9.880669e-05
2.201800e-09,-4.999814e-06,-4.999814e-06,-9.960128e-05,-9.955730e-05
2.202000e-09,-4.999474e-06,-4.999474e-06,-1.000001e-04,-9.998660e-05
2.202200e-09,-4.999062e-06,-4.999062e-06,-1.000324e-04,-1.000491e-04
2.202400e-09,-4.998619e-06,-4.998619e-06,-9.970757e-05,-9.975008e-05
2.202600e-09,-4.998191e-06,-4.998191e-06,-9.908240e-05,-9.914304e-05
2.202800e-09,-4.997823e-06,-4.997823e-06,-9.825085e-05,-9.831977e-05
2.203000e-09,-4.997553e-06,-4.997553e-06,-9.732917e-05,-9.739585e-05
2.203200e-09,-4.997409e-06,-4.997409e-06,-9.643922e-05,-9.649380e-05
2.203400e-09,-4.997403e-06,-4.997403e-06,-9.569247e-05,-9.572702e-05
2.203600e-09,-4.997531e-06,-4.997531e-06,-9.517685e-05,-9.518621e-05
2.203800e-09,-4.997775e-06,-4.997775e-06,-9.494748e-05,-9.492977e-05
2.204000e-09,-4.998104e-06,-4.998104e-06,-9.502177e-05,-9.497853e-05
2.204200e-09,-4.998477e-06,-4.998477e-06,-9.537900e-05,-9.531490e-05
2.204400e-09,-4.998848e-06,-4.998848e-06,-9.596396e-05,-9.588621e-05
2.204600e-09,-4.999172e-06,-4.999172e-06,-9.669443e-05,-9.661187e-05
2.204800e-09,-4.999407e-06,-4.999407e-06,-9.747179e-05,-9.739375e-05
2.205000e-09,-4.999521e-06,-4.999521e-06,-9.819378e-05,-9.812888e-05
2.205200e-09,-4.999497e-06,-4.999497e-06,-9.876788e-05,-9.872286e-05
2.205400e-09,-4.999332e-06,-4.999332e-06,-9.912347e-05,-9.910231e-05
2.205600e-09,-4.999041e-06,-4.999041e-06,-9.922097e-05,-9.922431e-05
2.205800e-09,-4.998648e-06,-4.998648e-06,-9.905622e-05,-9.908143e-05
2.206000e-09,-4.998192e-06,-4.998192e-06,-9.865980e-05,-9.870137e-05
2.206200e-09,-4.997713e-06,-4.997713e-06,-9.809126e-05,-9.814172e-05
2.206400e-09,-4.997252e-06,-4.997252e-06,-9.742969e-05,-9.748068e-05
2.206600e-09,-4.996844e-06,-4.996844e-06,-9.676224e-05,-9.680564e-05
2.206800e-09,-4.996516e-06,-4.996516e-06,-9.617249e-05,-9.620147e-05
2.207000e-09,-4.996284e-06,-4.996284e-06,-9.573013e-05,-9.573994e-05
2.207200e-09,-4.996152e-06,-4.996152e-06,-9.548319e-05,-9.547168e-05
2.207400e-09,-4.996115e-06,-4.996115e-06,-9.545333e-05,-9.542109e-05
2.207600e-09,-4.996155e-06,-4.996155e-06,-9.563442e-05,-9.558463e-05
2.207800e-09,-4.996251e-06,-4.996251e-06,-9.599430e-05,-9.593228e-05
2.208000e-09,-4.996373e-06,-4.996373e-06,-9.647953e-05,-9.641203e-05
2.208200e-09,-4.996495e-06,-4.996495e-06,-9.702245e-05,-9.695676e-05
2.208400e-09,-4.996590e-06,-4.996590e-06,-9.754999e-05,-9.749300e-05
2.208600e-09,-4.996638e-06,-4.996638e-06,-9.799308e-05,-9.795037e-05
2.208800e-09,-4.996627e-06,-4.996627e-06,-9.829553e-05,-9.827064e-05
2.209000e-09,-4.996550e-06,-4.996550e-06,-9.842103e-05,-9.841504e-05
2.209200e-09,-4.996408e-06,-4.996408e-06,-9.835737e-05,-9.836880e-05
2.209400e-09,-4.996205e-06,-4.996205e-06,-9.811713e-05,-9.814227e-05
2.209600e-09,-4.995951e-06,-4.995951e-06,-9.773501e-05,-9.776847e-05
2.209800e-09,-4.995653e-06,-4.995653e-06,-9.726219e-05,-9.729771e-05
2.210000e-09,-4.995318e-06,-4.995318e-06,-9.675889e-05,-9.679022e-05
2.210200e-09,-4.994951e-06,-4.994951e-06,-9.628622e-05,-9.630791e-05
2.210400e-09,-4.994555e-06,-4.994555e-06,-9.589847e-05,-9.590652e-05
2.210600e-09,-4.994130e-06,-4.994130e-06,-9.563685e-05,-9.562912e-05
2.210800e-09,-4.993675e-06,-4.993675e-06,-9.552507e-05,-9.550151e-05
2.211000e-09,-4.993186e-06,-4.993186e-06,-9.556738e-05,-9.552989e-05
2.211200e-09,-4.992662e-06,-4.992662e-06,-9.574882e-05,-9.570096e-05
2.211400e-09,-4.992100e-06,-4.992100e-06,-9.603774e-05,-9.598424e-05
2.211600e-09,-4.991498e-06,-4.991498e-06,-9.639013e-05,-9.633626e-05
2.211800e-09,-4.990856e-06,-4.990856e-06,-9.675539e-05,-9.670627e-05
2.212000e-09,-4.990173e-06,-4.990173e-06,-9.708271e-05,-9.704271e-05
2.212200e-09,-4.989450e-06,-4.989450e-06,-9.732749e-05,-9.729966e-05
2.212400e-09,-4.988686e-06,-4.988686e-06,-9.745681e-05,-9.744251e-05
2.212600e-09,-4.987878e-06,-4.987878e-06,-9.745317e-05,-9.745202e-05
2.212800e-09,-4.987023e-06,-4.987023e-06,-9.731628e-05,-9.732621e-05
2.213000e-09,-4.986110e-06,-4.986110e-06,-9.706234e-05,-9.707997e-05
2.213200e-09,-4.985128e-06,-4.985128e-06,-9.672126e-05,-9.674241e-05
2.213400e-09,-4.984060e-06,-4.984060e-06,-9.633225e-05,-9.635248e-05
2.213600e-09,-4.982886e-06,-4.982886e-06,-9.593845e-05,-9.595362e-05
2.213800e-09,-4.981585e-06,-4.981585e-06,-9.558140e-05,-9.558821e-05
2.214000e-09,-4.980133e-06,-4.980133e-06,-9.529612e-05,-9.529239e-05
2.214200e-09,-4.978506e-06,-4.978506e-06,-9.510719e-05,-9.509208e-05
2.214400e-09,-4.976681e-06,-4.976681e-06,-9.502632e-05,-9.500041e-05
2.214600e-09,-4.974633e-06,-4.974633e-06,-9.505158e-05,-9.501667e-05
2.214800e-09,-4.972336e-06,-4.972336e-06,-9.516816e-05,-9.512704e-05
2.215000e-09,-4.969764e-06,-4.969764e-06,-9.535058e-05,-9.530665e-05
2.215200e-09,-4.966887e-06,-4.966887e-06,-9.556609e-05,-9.552297e-05
2.215400e-09,-4.963673e-06,-4.963673e-06,-9.577877e-05,-9.573985e-05
2.215600e-09,-4.960083e-06,-4.960083e-06,-9.595397e-05,-9.592202e-05
2.215800e-09,-4.956081e-06,-4.956081e-06,-9.606243e-05,-9.603929e-05
2.216000e-09,-4.951623e-06,-4.951623e-06,-9.608368e-05,-9.607007e-05
2.216200e-09,-4.946669e-06,-4.946669e-06,-9.600817e-05,-9.600364e-05
2.216400e-09,-4.941182e-06,-4.941182e-06,-9.583803e-05,-9.584108e-05
2.216600e-09,-4.935138e-06,-4.935138e-06,-9.558631e-05,-9.559459e-05
2.216800e-09,-4.928530e-06,-4.928530e-06,-9.527486e-05,-9.528548e-05
2.217000e-09,-4.921390e-06,-4.921390e-06,-9.493125e-05,-9.494117e-05
2.217200e-09,-4.913801e-06,-4.913801e-06,-9.458522e-05,-9.459157e-05
2.217400e-09,-4.905927e-06,-4.905927e-06,-9.426502e-05,-9.426545e-05
2.217600e-09,-4.898043e-06,-4.898043e-06,-9.399420e-05,-9.398710e-05
2.217800e-09,-4.890571e-06,-4.890571e-06,-9.378915e-05,-9.377382e-05
2.218000e-09,-4.884114e-06,-4.884114e-06,-9.365761e-05,-9.363427e-05
2.218200e-09,-4.879465e-06,-4.879465e-06,-9.359818e-05,-9.356793e-05
2.218400e-09,-4.877592e-06,-4.877592e-06,-9.360094e-05,-9.356562e-05
2.218600e-09,-4.879550e-06,-4.879550e-06,-9.364890e-05,-9.361083e-05
2.218800e-09,-4.886316e-06,-4.886316e-06,-9.372020e-05,-9.368195e-05
2.219000e-09,-4.898555e-06,-4.898555e-06,-9.379076e-05,-9.375482e-05
2.219200e-09,-4.916355e-06,-4.916355e-06,-9.383702e-05,-9.380555e-05
2.219400e-09,-4.939029e-06,-4.939029e-06,-9.383858e-05,-9.381318e-05
2.219600e-09,-4.965072e-06,-4.965072e-06,-9.378036e-05,-9.376187e-05
2.219800e-09,-4.992322e-06,-4.992322e-06,-9.365398e-05,-9.364246e-05
2.220000e-09,-5.018308e-06,-5.018308e-06,-9.345846e-05,-9.345316e-05
2.220200e-09,-5.040680e-06,-5.040680e-06,-9.319986e-05,-9.319935e-05
2.220400e-09,-5.057597e-06,-5.057597e-06,-9.289025e-05,-9.289263e-05
2.220600e-09,-5.067963e-06,-5.067963e-06,-9.254599e-05,-9.254909e-05
2.220800e-09,-5.071478e-06,-5.071478e-06,-9.218571e-05,-9.218736e-05
2.221000e-09,-5.068520e-06,-5.068520e-06,-9.182811e-05,-9.182635e-05
2.221200e-09,-5.059935e-06,-5.059935e-06,-9.148997e-05,-9.148327e-05
2.221400e-09,-5.046817e-06,-5.046817e-06,-9.118450e-05,-9.117188e-05
2.221600e-09,-5.030340e-06,-5.030340e-06,-9.092016e-05,-9.090128e-05
2.221800e-09,-5.011655e-06,-5.011655e-06,-9.070010e-05,-9.067524e-05
2.222000e-09,-4.991875e-06,-4.991875e-06,-9.052212e-05,-9.049215e-05
2.222200e-09,-4.972107e-06,-4.972107e-06,-9.037916e-05,-9.034541e-05
2.222400e-09,-4.953498e-06,-4.953498e-06,-9.026030e-05,-9.022439e-05
2.222600e-09,-4.937279e-06,-4.937279e-06,-9.015195e-05,-9.011565e-05
2.222800e-09,-4.924748e-06,-4.924748e-06,-9.003930e-05,-9.000432e-05
2.223000e-09,-4.917189e-06,-4.917189e-06,-8.990782e-05,-8.987568e-05
2.223200e-09,-4.915694e-06,-4.915694e-06,-8.974458e-05,-8.971643e-05
2.223400e-09,-4.920924e-06,-4.920924e-06,-8.953940e-05,-8.951594e-05
2.223600e-09,-4.932853e-06,-4.932853e-06,-8.928557e-05,-8.926703e-05
2.223800e-09,-4.950592e-06,-4.950592e-06,-8.898032e-05,-8.896643e-05
2.224000e-09,-4.972385e-06,-4.972385e-06,-8.862473e-05,-8.861479e-05
2.224200e-09,-4.995818e-06,-4.995818e-06,-8.822332e-05,-8.821627e-05
2.224400e-09,-5.018201e-06,-5.018201e-06,-8.778338e-05,-8.777795e-05
2.224600e-09,-5.037030e-06,-5.037030e-06,-8.731402e-05,-8.730880e-05
2.224800e-09,-5.050385e-06,-5.050385e-06,-8.682511e-05,-8.681874e-05
2.225000e-09,-5.057172e-06,-5.057172e-06,-8.632636e-05,-8.631759e-05
2.225200e-09,-5.057168e-06,-5.057168e-06,-8.582635e-05,-8.581417e-05
2.225400e-09,-5.050901e-06,-5.050901e-06,-8.533186e-05,-8.531553e-05
2.225600e-09,-5.039447e-06,-5.039447e-06,-8.484737e-05,-8.482649e-05
2.225800e-09,-5.024211e-06,-5.024211e-06,-8.437479e-05,-8.434929e-05
2.226000e-09,-5.006751e-06,-5.006751e-06,-8.391348e-05,-8.388361e-05
2.226200e-09,-4.988665e-06,-4.988665e-06,-8.346038e-05,-8.342665e-05
2.226400e-09,-4.971536e-06,-4.971536e-06,-8.301037e-05,-8.297352e-05
2.226600e-09,-4.956889e-06,-4.956889e-06,-8.255672e-05,-8.251763e-05
2.226800e-09,-4.946124e-06,-4.946124e-06,-8.209162e-05,-8.205125e-05
2.227000e-09,-4.940406e-06,-4.940406e-06,-8.160669e-05,-8.156601e-05
2.227200e-09,-4.940494e-06,-4.940494e-06,-8.109356e-05,-8.105345e-05
2.227400e-09,-4.946558e-06,-4.946558e-06,-8.054422e-05,-8.050546e-05
2.227600e-09,-4.958037e-06,-4.958037e-06,-7.995149e-05,-7.991465e-05
2.227800e-09,-4.973622e-06,-4.973622e-06,-7.930913e-05,-7.927462e-05
2.228000e-09,-4.991396e-06,-4.991396e-06,-7.861201e-05,-7.858000e-05
2.228200e-09,-5.009127e-06,-5.009127e-06,-7.785608e-05,-7.782651e-05
2.228400e-09,-5.024631e-06,-5.024631e-06,-7.703818e-05,-7.701083e-05
2.228600e-09,-5.036123e-06,-5.036123e-06,-7.615588e-05,-7.613032e-05
2.228800e-09,-5.042457e-06,-5.042457e-06,-7.520713e-05,-7.518282e-05
2.229000e-09,-5.043226e-06,-5.043226e-06,-7.419000e-05,-7.416627e-05
2.229200e-09,-5.038712e-06,-5.038712e-06,-7.310228e-05,-7.307841e-05
2.229400e-09,-5.029751e-06,-5.029751e-06,-7.194118e-05,-7.191642e-05
2.229600e-09,-5.017560e-06,-5.017560e-06,-7.070301e-05,-7.067660e-05
2.229800e-09,-5.003574e-06,-5.003574e-06,-6.938287e-05,-6.935407e-05
2.230000e-09,-4.989313e-06,-4.989313e-06,-6.797440e-05,-6.794249e-05
2.230200e-09,-4.976274e-06,-4.976274e-06,-6.646952e-05,-6.643383e-05
2.230400e-09,-4.965836e-06,-4.965836e-06,-6.485825e-05,-6.481815e-05
2.230600e-09,-4.959139e-06,-4.959139e-06,-6.312852e-05,-6.308339e-05
2.230800e-09,-4.956963e-06,-4.956963e-06,-6.126601e-05,-6.121527e-05
2.231000e-09,-4.959589e-06,-4.959589e-06,-5.925408e-05,-5.919713e-05
2.231200e-09,-4.966713e-06,-4.966713e-06,-5.707364e-05,-5.700989e-05
2.231400e-09,-4.977427e-06,-4.977427e-06,-5.470323e-05,-5.463205e-05
2.231600e-09,-4.990323e-06,-4.990323e-06,-5.211918e-05,-5.203989e-05
2.231800e-09,-5.003696e-06,-5.003696e-06,-4.929595e-05,-4.920787e-05
2.232000e-09,-5.015815e-06,-5.015815e-06,-4.620694e-05,-4.610934e-05
2.232200e-09,-5.025190e-06,-5.025190e-06,-4.282575e-05,-4.271790e-05
2.232400e-09,-5.030787e-06,-5.030787e-06,-3.912820e-05,-3.900942e-05
2.232600e-09,-5.032128e-06,-5.032128e-06,-3.509527e-05,-3.496504e-05
2.232800e-09,-5.029306e-06,-5.029306e-06,-3.071719e-05,-3.057522e-05
2.233000e-09,-5.022898e-06,-5.022898e-06,-2.599847e-05,-2.584488e-05
2.233200e-09,-5.013845e-06,-5.013845e-06,-2.096359e-05,-2.079903e-05
2.233400e-09,-5.003315e-06,-5.003315e-06,-1.566237e-05,-1.548820e-05
2.233600e-09,-4.992570e-06,-4.992570e-06,-1.017373e-05,-9.992076e-06
2.233800e-09,-4.982850e-06,-4.982850e-06,-4.606130e-06,-4.419816e-06
2.234000e-09,-4.975260e-06,-4.975260e-06,9.065096e-07,1.094080e-06
2.234200e-09,-4.970666e-06,-4.970666e-06,6.213277e-06,6.398414e-06
2.234400e-09,-4.969586e-06,-4.969586e-06,1.115777e-05,1.133682e-05
2.234600e-09,-4.972115e-06,-4.972115e-06,1.558983e-05,1.575947e-05
2.234800e-09,-4.977885e-06,-4.977885e-06,1.937485e-05,1.953228e-05
2.235000e-09,-4.986098e-06,-4.986098e-06,2.239905e-05,2.254203e-05
2.235200e-09,-4.995631e-06,-4.995631e-06,2.457111e-05,2.469795e-05
2.235400e-09,-5.005204e-06,-5.005204e-06,2.582198e-05,2.593142e-05
2.235600e-09,-5.013572e-06,-5.013572e-06,2.610509e-05,2.619625e-05
2.235800e-09,-5.019711e-06,-5.019711e-06,2.539871e-05,2.547111e-05
2.236000e-09,-5.022954e-06,-5.022954e-06,2.371094e-05,2.376451e-05
2.236200e-09,-5.023050e-06,-5.023050e-06,2.108636e-05,2.112152e-05
2.236400e-09,-5.020159e-06,-5.020159e-06,1.761287e-05,1.763063e-05
2.236600e-09,-5.014795e-06,-5.014795e-06,1.342658e-05,1.342860e-05
2.236800e-09,-5.007731e-06,-5.007731e-06,8.712838e-06,8.701415e-06
2.237000e-09,-4.999890e-06,-4.999890e-06,3.701311e-06,3.679378e-06
2.237200e-09,-4.992241e-06,-4.992241e-06,-1.345814e-06,-1.374815e-06
2.237400e-09,-4.985698e-06,-4.985698e-06,-6.152176e-06,-6.184471e-06
2.237600e-09,-4.981026e-06,-4.981026e-06,-1.044944e-05,-1.048117e-05
2.237800e-09,-4.978754e-06,-4.978754e-06,-1.399896e-05,-1.402643e-05
2.238000e-09,-4.979116e-06,-4.979116e-06,-1.660869e-05,-1.662862e-05
2.238200e-09,-4.982009e-06,-4.982009e-06,-1.814318e-05,-1.815286e-05
2.238400e-09,-4.987002e-06,-4.987002e-06,-1.852778e-05,-1.852520e-05
2.238600e-09,-4.993392e-06,-4.993392e-06,-1.775014e-05,-1.773399e-05
2.238800e-09,-5.000304e-06,-5.000304e-06,-1.586216e-05,-1.583197e-05
2.239000e-09,-5.006819e-06,-5.006819e-06,-1.298352e-05,-1.293968e-05
2.239200e-09,-5.012112e-06,-5.012112e-06,-9.304104e-06,-9.247998e-06
2.239400e-09,-5.015558e-06,-5.015558e-06,-5.080639e-06,-5.014646e-06
2.239600e-09,-5.016809e-06,-5.016809e-06,-6.228125e-07,-5.501639e-07
2.239800e-09,-5.015820e-06,-5.015820e-06,3.732071e-06,3.807589e-06
2.240000e-09,-5.012829e-06,-5.012829e-06,7.651696e-06,7.726137e-06
2.240200e-09,-5.008303e-06,-5.008303e-06,1.084107e-05,1.091073e-05
2.240400e-09,-5.002870e-06,-5.002870e-06,1.306785e-05,1.312958e-05
2.240600e-09,-4.997234e-06,-4.997234e-06,1.417795e-05,1.422930e-05
2.240800e-09,-4.992091e-06,-4.992091e-06,1.410332e-05,1.414270e-05
2.241000e-09,-4.988060e-06,-4.988060e-06,1.286580e-05,1.289245e-05
2.241200e-09,-4.985605e-06,-4.985605e-06,1.057901e-05,1.059312e-05
2.241400e-09,-4.984990e-06,-4.984990e-06,7.446965e-06,7.449707e-06
2.241600e-09,-4.986241e-06,-4.986241e-06,3.754493e-06,3.747975e-06
2.241800e-09,-4.989144e-06,-4.989144e-06,-1.547755e-07,-1.676354e-07
2.242000e-09,-4.993276e-06,-4.993276e-06,-3.912675e-06,-3.928440e-06
2.242200e-09,-4.998062e-06,-4.998062e-06,-7.167190e-06,-7.182268e-06
2.242400e-09,-5.002857e-06,-5.002857e-06,-9.620645e-06,-9.631657e-06
2.242600e-09,-5.007041e-06,-5.007041e-06,-1.105837e-05,-1.106245e-05
2.242800e-09,-5.010104e-06,-5.010104e-06,-1.136582e-05,-1.136084e-05
2.243000e-09,-5.011705e-06,-5.011705e-06,-1.053626e-05,-1.052102e-05
2.243200e-09,-5.011713e-06,-5.011713e-06,-8.672009e-06,-8.646329e-06
2.243400e-09,-5.010203e-06,-5.010203e-06,-5.979127e-06,-5.943931e-06
2.243600e-09,-5.007438e-06,-5.007438e-06,-2.752329e-06,-2.709591e-06
2.243800e-09,-5.003819e-06,-5.003819e-06,6.532422e-07,7.007011e-07
2.244000e-09,-4.999831e-06,-4.999831e-06,3.862590e-06,3.911458e-06
2.244200e-09,-4.995982e-06,-4.995982e-06,6.527015e-06,6.573915e-06
2.244400e-09,-4.992741e-06,-4.992741e-06,8.366113e-06,8.408013e-06
2.244600e-09,-4.990488e-06,-4.990488e-06,9.198173e-06,9.232702e-06
2.244800e-09,-4.989471e-06,-4.989471e-06,8.956773e-06,8.982429e-06
2.245000e-09,-4.989774e-06,-4.989774e-06,7.695463e-06,7.711738e-06
2.245200e-09,-4.991315e-06,-4.991315e-06,5.582554e-06,5.589973e-06
2.245400e-09,-4.993851e-06,-4.993851e-06,2.885341e-06,2.885422e-06
2.245600e-09,-4.997023e-06,-4.997023e-06,-5.856683e-08,-6.347704e-08
2.245800e-09,-5.000398e-06,-5.000398e-06,-2.882757e-06,-2.889775e-06
2.246000e-09,-5.003536e-06,-5.003536e-06,-5.240811e-06,-5.246896e-06
2.246200e-09,-5.006044e-06,-5.006044e-06,-6.852668e-06,-6.855022e-06
2.246400e-09,-5.007633e-06,-5.007633e-06,-7.539532e-06,-7.535938e-06
2.246600e-09,-5.008145e-06,-5.008145e-06,-7.243066e-06,-7.232134e-06
2.246800e-09,-5.007568e-06,-5.007568e-06,-6.029403e-06,-6.010719e-06
2.247000e-09,-5.006027e-06,-5.006027e-06,-4.079996e-06,-4.054168e-06
2.247200e-09,-5.003758e-06,-5.003758e-06,-1.669836e-06,-1.638424e-06
2.247400e-09,-5.001075e-06,-5.001075e-06,8.673489e-07,9.020413e-07
2.247600e-09,-4.998328e-06,-4.998328e-06,3.184879e-06,3.220137e-06
2.247800e-09,-4.995858e-06,-4.995858e-06,4.973078e-06,5.006185e-06
2.248000e-09,-4.993956e-06,-4.993956e-06,6.003551e-06,6.032183e-06
2.248200e-09,-4.992834e-06,-4.992834e-06,6.159454e-06,6.181986e-06
2.248400e-09,-4.992597e-06,-4.992597e-06,5.448203e-06,5.463899e-06
2.248600e-09,-4.993238e-06,-4.993238e-06,3.997334e-06,4.006411e-06
