time,"I(LOUT1)","I(LOUT2)","I(RIN)"
1.000000e-10,-7.072593e-07,-7.072593e-07,-5.000001e-06
1.002500e-10,-7.106908e-07,-7.106908e-07,-5.000070e-06
1.005000e-10,-7.151967e-07,-7.151967e-07,-4.999859e-06
1.007500e-10,-7.226378e-07,-7.226378e-07,-4.999301e-06
1.010000e-10,-7.352710e-07,-7.352710e-07,-4.998422e-06
1.012500e-10,-7.545514e-07,-7.545514e-07,-4.997393e-06
1.015000e-10,-7.805719e-07,-7.805719e-07,-4.996443e-06
1.017500e-10,-8.121131e-07,-8.121131e-07,-4.995754e-06
1.020000e-10,-8.472474e-07,-8.472474e-07,-4.995384e-06
1.022500e-10,-8.841360e-07,-8.841360e-07,-4.995266e-06
1.025000e-10,-9.215758e-07,-9.215758e-07,-4.995273e-06
1.027500e-10,-9.590572e-07,-9.590572e-07,-4.995303e-06
1.030000e-10,-9.964265e-07,-9.964265e-07,-4.995329e-06
1.032500e-10,-1.033474e-06,-1.033474e-06,-4.995388e-06
1.035000e-10,-1.069772e-06,-1.069772e-06,-4.995522e-06
1.037500e-10,-1.104867e-06,-1.104867e-06,-4.995720e-06
1.040000e-10,-1.138679e-06,-1.138679e-06,-4.995905e-06
1.042500e-10,-1.171808e-06,-1.171808e-06,-4.995958e-06
1.045000e-10,-1.205541e-06,-1.205541e-06,-4.995785e-06
1.047500e-10,-1.241533e-06,-1.241533e-06,-4.995355e-06
1.050000e-10,-1.281373e-06,-1.281373e-06,-4.994706e-06
1.052500e-10,-1.326270e-06,-1.326270e-06,-4.993915e-06
1.055000e-10,-1.376998e-06,-1.376998e-06,-4.993046e-06
1.057500e-10,-1.434111e-06,-1.434111e-06,-4.992114e-06
1.060000e-10,-1.498237e-06,-1.498237e-06,-4.991090e-06
1.062500e-10,-1.570284e-06,-1.570284e-06,-4.989920e-06
1.065000e-10,-1.651437e-06,-1.651437e-06,-4.988565e-06
1.067500e-10,-1.742980e-06,-1.742980e-06,-4.987023e-06
1.070000e-10,-1.846100e-06,-1.846100e-06,-4.985323e-06
1.072500e-10,-1.961807e-06,-1.961807e-06,-4.983493e-06
1.075000e-10,-2.091073e-06,-2.091073e-06,-4.981530e-06
1.077500e-10,-2.235122e-06,-2.235122e-06,-4.979378e-06
1.080000e-10,-2.395747e-06,-2.395747e-06,-4.976938e-06
1.082500e-10,-2.575497e-06,-2.575497e-06,-4.974088e-06
1.085000e-10,-2.777683e-06,-2.777683e-06,-4.970724e-06
1.087500e-10,-3.006246e-06,-3.006246e-06,-4.966764e-06
1.090000e-10,-3.265655e-06,-3.265655e-06,-4.962144e-06
1.092500e-10,-3.560943e-06,-3.560943e-06,-4.956782e-06
1.095000e-10,-3.897939e-06,-3.897939e-06,-4.950549e-06
1.097500e-10,-4.283614e-06,-4.283614e-06,-4.943265e-06
1.100000e-10,-4.726341e-06,-4.726341e-06,-4.934713e-06
1.102500e-10,-5.235890e-06,-5.235890e-06,-4.924699e-06
1.105000e-10,-5.822974e-06,-5.822974e-06,-4.913123e-06
1.107500e-10,-6.498277e-06,-6.498277e-06,-4.900055e-06
1.110000e-10,-7.270820e-06,-7.270820e-06,-4.885840e-06
1.112500e-10,-8.145424e-06,-8.145424e-06,-4.871240e-06
1.115000e-10,-9.118899e-06,-9.118899e-06,-4.857638e-06
1.117500e-10,-1.017475e-05,-1.017475e-05,-4.847257e-06
1.120000e-10,-1.127709e-05,-1.127709e-05,-4.843227e-06
1.122500e-10,-1.236623e-05,-1.236623e-05,-4.849185e-06
1.125000e-10,-1.336008e-05,-1.336008e-05,-4.868162e-06
1.127500e-10,-1.416517e-05,-1.416517e-05,-4.900998e-06
1.130000e-10,-1.469669e-05,-1.469669e-05,-4.945101e-06
1.132500e-10,-1.490124e-05,-1.490124e-05,-4.994506e-06
1.135000e-10,-1.477303e-05,-1.477303e-05,-5.041439e-06
1.137500e-10,-1.435674e-05,-1.435674e-05,-5.078636e-06
1.140000e-10,-1.373679e-05,-1.373679e-05,-5.101275e-06
1.142500e-10,-1.301845e-05,-1.301845e-05,-5.107751e-06
1.145000e-10,-1.230817e-05,-1.230817e-05,-5.099254e-06
1.147500e-10,-1.169906e-05,-1.169906e-05,-5.078664e-06
1.150000e-10,-1.126327e-05,-1.126327e-05,-5.049434e-06
1.152500e-10,-1.105013e-05,-1.105013e-05,-5.014890e-06
1.155000e-10,-1.108682e-05,-1.108682e-05,-4.978087e-06
1.157500e-10,-1.137849e-05,-1.137849e-05,-4.942080e-06
1.160000e-10,-1.190637e-05,-1.190637e-05,-4.910357e-06
1.162500e-10,-1.262379e-05,-1.262379e-05,-4.887078e-06
1.165000e-10,-1.345345e-05,-1.345345e-05,-4.876717e-06
1.167500e-10,-1.429074e-05,-1.429074e-05,-4.882870e-06
1.170000e-10,-1.501730e-05,-1.501730e-05,-4.906523e-06
1.172500e-10,-1.552440e-05,-1.552440e-05,-4.944720e-06
1.175000e-10,-1.573898e-05,-1.573898e-05,-4.990674e-06
1.177500e-10,-1.564220e-05,-1.564220e-05,-5.035525e-06
1.180000e-10,-1.527296e-05,-1.527296e-05,-5.070942e-06
1.182500e-10,-1.471613e-05,-1.471613e-05,-5.091310e-06
1.185000e-10,-1.408122e-05,-1.408122e-05,-5.094655e-06
1.187500e-10,-1.347978e-05,-1.347978e-05,-5.082256e-06
1.190000e-10,-1.300772e-05,-1.300772e-05,-5.057526e-06
1.192500e-10,-1.273472e-05,-1.273472e-05,-5.024866e-06
1.195000e-10,-1.269938e-05,-1.269938e-05,-4.988964e-06
1.197500e-10,-1.290731e-05,-1.290731e-05,-4.954554e-06
1.200000e-10,-1.333041e-05,-1.333041e-05,-4.926408e-06
1.202500e-10,-1.390749e-05,-1.390749e-05,-4.909101e-06
1.205000e-10,-1.454913e-05,-1.454913e-05,-4.906245e-06
1.207500e-10,-1.514977e-05,-1.514977e-05,-4.919265e-06
1.210000e-10,-1.560729e-05,-1.560729e-05,-4.946332e-06
1.212500e-10,-1.584556e-05,-1.584556e-05,-4.982256e-06
1.215000e-10,-1.583219e-05,-1.583219e-05,-5.019688e-06
1.217500e-10,-1.558501e-05,-1.558501e-05,-5.051160e-06
1.220000e-10,-1.516526e-05,-1.516526e-05,-5.071061e-06
1.222500e-10,-1.466126e-05,-1.466126e-05,-5.076738e-06
1.225000e-10,-1.416862e-05,-1.416862e-05,-5.068533e-06
1.227500e-10,-1.377293e-05,-1.377293e-05,-5.049054e-06
1.230000e-10,-1.353763e-05,-1.353763e-05,-5.022230e-06
1.232500e-10,-1.349735e-05,-1.349735e-05,-4.992561e-06
1.235000e-10,-1.365509e-05,-1.365509e-05,-4.964660e-06
1.237500e-10,-1.398230e-05,-1.398230e-05,-4.942928e-06
1.240000e-10,-1.442212e-05,-1.442212e-05,-4.931105e-06
1.242500e-10,-1.489700e-05,-1.489700e-05,-4.931556e-06
1.245000e-10,-1.532165e-05,-1.532165e-05,-4.944470e-06
1.247500e-10,-1.561980e-05,-1.561980e-05,-4.967428e-06
1.250000e-10,-1.574059e-05,-1.574059e-05,-4.995748e-06
1.252500e-10,-1.566935e-05,-1.566935e-05,-5.023619e-06
1.255000e-10,-1.542931e-05,-1.542931e-05,-5.045622e-06
1.257500e-10,-1.507418e-05,-1.507418e-05,-5.058003e-06
1.260000e-10,-1.467481e-05,-1.467481e-05,-5.059292e-06
1.262500e-10,-1.430426e-05,-1.430426e-05,-5.050205e-06
1.265000e-10,-1.402507e-05,-1.402507e-05,-5.033100e-06
1.267500e-10,-1.388038e-05,-1.388038e-05,-5.011303e-06
1.270000e-10,-1.388909e-05,-1.388909e-05,-4.988539e-06
1.272500e-10,-1.404438e-05,-1.404438e-05,-4.968507e-06
1.275000e-10,-1.431521e-05,-1.431521e-05,-4.954493e-06
1.277500e-10,-1.465093e-05,-1.465093e-05,-4.948912e-06
1.280000e-10,-1.498947e-05,-1.498947e-05,-4.952803e-06
1.282500e-10,-1.526846e-05,-1.526846e-05,-4.965437e-06
1.285000e-10,-1.543745e-05,-1.543745e-05,-4.984306e-06
1.287500e-10,-1.546803e-05,-1.546803e-05,-5.005624e-06
1.290000e-10,-1.535903e-05,-1.535903e-05,-5.025225e-06
1.292500e-10,-1.513534e-05,-1.513534e-05,-5.039546e-06
1.295000e-10,-1.484108e-05,-1.484108e-05,-5.046360e-06
1.297500e-10,-1.452973e-05,-1.452973e-05,-5.045051e-06
1.300000e-10,-1.425373e-05,-1.425373e-05,-5.036477e-06
1.302500e-10,-1.405591e-05,-1.405591e-05,-5.022577e-06
1.305000e-10,-1.396370e-05,-1.396370e-05,-5.005909e-06
1.307500e-10,-1.398611e-05,-1.398611e-05,-4.989251e-06
1.310000e-10,-1.411339e-05,-1.411339e-05,-4.975258e-06
1.312500e-10,-1.431890e-05,-1.431890e-05,-4.966153e-06
1.315000e-10,-1.456340e-05,-1.456340e-05,-4.963406e-06
1.317500e-10,-1.480150e-05,-1.480150e-05,-4.967438e-06
1.320000e-10,-1.498951e-05,-1.498951e-05,-4.977456e-06
1.322500e-10,-1.509352e-05,-1.509352e-05,-4.991545e-06
1.325000e-10,-1.509559e-05,-1.509559e-05,-5.007040e-06
1.327500e-10,-1.499659e-05,-1.499659e-05,-5.021111e-06
1.330000e-10,-1.481505e-05,-1.481505e-05,-5.031371e-06
1.332500e-10,-1.458251e-05,-1.458251e-05,-5.036318e-06
1.335000e-10,-1.433694e-05,-1.433694e-05,-5.035513e-06
1.337500e-10,-1.411578e-05,-1.411578e-05,-5.029507e-06
1.340000e-10,-1.395008e-05,-1.395008e-05,-5.019600e-06
1.342500e-10,-1.386040e-05,-1.386040e-05,-5.007544e-06
1.345000e-10,-1.385459e-05,-1.385459e-05,-4.995268e-06
1.347500e-10,-1.392743e-05,-1.392743e-05,-4.984626e-06
1.350000e-10,-1.406184e-05,-1.406184e-05,-4.977194e-06
1.352500e-10,-1.423157e-05,-1.423157e-05,-4.974062e-06
1.355000e-10,-1.440533e-05,-1.440533e-05,-4.975661e-06
1.357500e-10,-1.455170e-05,-1.455170e-05,-4.981655e-06
1.360000e-10,-1.464444e-05,-1.464444e-05,-4.990968e-06
1.362500e-10,-1.466682e-05,-1.466682e-05,-5.001960e-06
1.365000e-10,-1.461425e-05,-1.461425e-05,-5.012754e-06
1.367500e-10,-1.449453e-05,-1.449453e-05,-5.021602e-06
1.370000e-10,-1.432577e-05,-1.432577e-05,-5.027204e-06
1.372500e-10,-1.413268e-05,-1.413268e-05,-5.028896e-06
1.375000e-10,-1.394210e-05,-1.394210e-05,-5.026686e-06
1.377500e-10,-1.377877e-05,-1.377877e-05,-5.021158e-06
1.380000e-10,-1.366198e-05,-1.366198e-05,-5.013312e-06
1.382500e-10,-1.360334e-05,-1.360334e-05,-5.004375e-06
1.385000e-10,-1.360574e-05,-1.360574e-05,-4.995636e-06
1.387500e-10,-1.366343e-05,-1.366343e-05,-4.988297e-06
1.390000e-10,-1.376309e-05,-1.376309e-05,-4.983345e-06
1.392500e-10,-1.388579e-05,-1.388579e-05,-4.981427e-06
1.395000e-10,-1.400970e-05,-1.400970e-05,-4.982763e-06
1.397500e-10,-1.411328e-05,-1.411328e-05,-4.987090e-06
1.400000e-10,-1.417853e-05,-1.417853e-05,-4.993691e-06
1.402500e-10,-1.419369e-05,-1.419369e-05,-5.001506e-06
1.405000e-10,-1.415487e-05,-1.415487e-05,-5.009318e-06
1.407500e-10,-1.406636e-05,-1.406636e-05,-5.015966e-06
1.410000e-10,-1.393951e-05,-1.393951e-05,-5.020539e-06
1.412500e-10,-1.379058e-05,-1.379058e-05,-5.022499e-06
1.415000e-10,-1.363801e-05,-1.363801e-05,-5.021728e-06
1.417500e-10,-1.349972e-05,-1.349972e-05,-5.018489e-06
1.420000e-10,-1.339073e-05,-1.339073e-05,-5.013347e-06
1.422500e-10,-1.332150e-05,-1.332150e-05,-5.007061e-06
1.425000e-10,-1.329691e-05,-1.329691e-05,-5.000478e-06
1.427500e-10,-1.331598e-05,-1.331598e-05,-4.994436e-06
1.430000e-10,-1.337224e-05,-1.337224e-05,-4.989680e-06
1.432500e-10,-1.345466e-05,-1.345466e-05,-4.986780e-06
1.435000e-10,-1.354913e-05,-1.354913e-05,-4.986068e-06
1.437500e-10,-1.364027e-05,-1.364027e-05,-4.987588e-06
1.440000e-10,-1.371359e-05,-1.371359e-05,-4.991082e-06
1.442500e-10,-1.375735e-05,-1.375735e-05,-4.996020e-06
1.445000e-10,-1.376422e-05,-1.376422e-05,-5.001681e-06
1.447500e-10,-1.373219e-05,-1.373219e-05,-5.007258e-06
1.450000e-10,-1.366459e-05,-1.366459e-05,-5.011995e-06
1.452500e-10,-1.356945e-05,-1.356945e-05,-5.015287e-06
1.455000e-10,-1.345810e-05,-1.345810e-05,-5.016766e-06
1.457500e-10,-1.334348e-05,-1.334348e-05,-5.016324e-06
1.460000e-10,-1.323839e-05,-1.323839e-05,-5.014103e-06
1.462500e-10,-1.315391e-05,-1.315391e-05,-5.010451e-06
1.465000e-10,-1.309818e-05,-1.309818e-05,-5.005863e-06
1.467500e-10,-1.307563e-05,-1.307563e-05,-5.000912e-06
1.470000e-10,-1.308668e-05,-1.308668e-05,-4.996185e-06
1.472500e-10,-1.312775e-05,-1.312775e-05,-4.992227e-06
1.475000e-10,-1.319188e-05,-1.319188e-05,-4.989482e-06
1.477500e-10,-1.326952e-05,-1.326952e-05,-4.988247e-06
1.480000e-10,-1.334975e-05,-1.334975e-05,-4.988637e-06
1.482500e-10,-1.342160e-05,-1.342160e-05,-4.990562e-06
1.485000e-10,-1.347547e-05,-1.347547e-05,-4.993736e-06
1.487500e-10,-1.350434e-05,-1.350434e-05,-4.997712e-06
1.490000e-10,-1.350466e-05,-1.350466e-05,-5.001946e-06
1.492500e-10,-1.347672e-05,-1.347672e-05,-5.005873e-06
1.495000e-10,-1.342451e-05,-1.342451e-05,-5.008987e-06
1.497500e-10,-1.335504e-05,-1.335504e-05,-5.010912e-06
1.500000e-10,-1.327730e-05,-1.327730e-05,-5.011441e-06
1.502500e-10,-1.320107e-05,-1.320107e-05,-5.010550e-06
1.505000e-10,-1.313566e-05,-1.313566e-05,-5.008390e-06
1.507500e-10,-1.308881e-05,-1.308881e-05,-5.005253e-06
1.510000e-10,-1.306593e-05,-1.306593e-05,-5.001527e-06
1.512500e-10,-1.306947e-05,-1.306947e-05,-4.997657e-06
1.515000e-10,-1.309880e-05,-1.309880e-05,-4.994089e-06
1.517500e-10,-1.315035e-05,-1.315035e-05,-4.991227e-06
1.520000e-10,-1.321802e-05,-1.321802e-05,-4.989391e-06
1.522500e-10,-1.329393e-05,-1.329393e-05,-4.988777e-06
1.525000e-10,-1.336942e-05,-1.336942e-05,-4.989433e-06
1.527500e-10,-1.343606e-05,-1.343606e-05,-4.991246e-06
1.530000e-10,-1.348680e-05,-1.348680e-05,-4.993955e-06
1.532500e-10,-1.351682e-05,-1.351682e-05,-4.997182e-06
1.535000e-10,-1.352414e-05,-1.352414e-05,-5.000486e-06
1.537500e-10,-1.350987e-05,-1.350987e-05,-5.003424e-06
1.540000e-10,-1.347798e-05,-1.347798e-05,-5.005612e-06
1.542500e-10,-1.343464e-05,-1.343464e-05,-5.006779e-06
1.545000e-10,-1.338743e-05,-1.338743e-05,-5.006794e-06
1.547500e-10,-1.334425e-05,-1.334425e-05,-5.005679e-06
1.550000e-10,-1.331235e-05,-1.331235e-05,-5.003597e-06
1.552500e-10,-1.329744e-05,-1.329744e-05,-5.000823e-06
1.555000e-10,-1.330302e-05,-1.330302e-05,-4.997711e-06
1.557500e-10,-1.333002e-05,-1.333002e-05,-4.994649e-06
1.560000e-10,-1.337670e-05,-1.337670e-05,-4.992011e-06
1.562500e-10,-1.343892e-05,-1.343892e-05,-4.990121e-06
1.565000e-10,-1.351066e-05,-1.351066e-05,-4.989203e-06
1.567500e-10,-1.358476e-05,-1.358476e-05,-4.989361e-06
1.570000e-10,-1.365393e-05,-1.365393e-05,-4.990552e-06
1.572500e-10,-1.371168e-05,-1.371168e-05,-4.992595e-06
1.575000e-10,-1.375320e-05,-1.375320e-05,-4.995190e-06
1.577500e-10,-1.377606e-05,-1.377606e-05,-4.997963e-06
1.580000e-10,-1.378051e-05,-1.378051e-05,-5.000518e-06
1.582500e-10,-1.376937e-05,-1.376937e-05,-5.002498e-06
1.585000e-10,-1.374760e-05,-1.374760e-05,-5.003636e-06
1.587500e-10,-1.372157e-05,-1.372157e-05,-5.003790e-06
1.590000e-10,-1.369807e-05,-1.369807e-05,-5.002960e-06
1.592500e-10,-1.368345e-05,-1.368345e-05,-5.001278e-06
1.595000e-10,-1.368267e-05,-1.368267e-05,-4.998994e-06
1.597500e-10,-1.369871e-05,-1.369871e-05,-4.996432e-06
1.600000e-10,-1.373218e-05,-1.373218e-05,-4.993949e-06
1.602500e-10,-1.378125e-05,-1.378125e-05,-4.991889e-06
1.605000e-10,-1.384195e-05,-1.384195e-05,-4.990534e-06
1.607500e-10,-1.390871e-05,-1.390871e-05,-4.990069e-06
1.610000e-10,-1.397516e-05,-1.397516e-05,-4.990546e-06
1.612500e-10,-1.403509e-05,-1.403509e-05,-4.991883e-06
1.615000e-10,-1.408336e-05,-1.408336e-05,-4.993867e-06
1.617500e-10,-1.411664e-05,-1.411664e-05,-4.996187e-06
1.620000e-10,-1.413394e-05,-1.413394e-05,-4.998488e-06
1.622500e-10,-1.413668e-05,-1.413668e-05,-5.000420e-06
1.625000e-10,-1.412848e-05,-1.412848e-05,-5.001699e-06
1.627500e-10,-1.411447e-05,-1.411447e-05,-5.002149e-06
1.630000e-10,-1.410056e-05,-1.410056e-05,-5.001725e-06
1.632500e-10,-1.409245e-05,-1.409245e-05,-5.000516e-06
1.635000e-10,-1.409479e-05,-1.409479e-05,-4.998730e-06
1.637500e-10,-1.411048e-05,-1.411048e-05,-4.996656e-06
1.640000e-10,-1.414030e-05,-1.414030e-05,-4.994624e-06
1.642500e-10,-1.418278e-05,-1.418278e-05,-4.992951e-06
1.645000e-10,-1.423447e-05,-1.423447e-05,-4.991898e-06
1.647500e-10,-1.429050e-05,-1.429050e-05,-4.991623e-06
1.650000e-10,-1.434536e-05,-1.434536e-05,-4.992163e-06
1.652500e-10,-1.439380e-05,-1.439380e-05,-4.993421e-06
1.655000e-10,-1.443165e-05,-1.443165e-05,-4.995185e-06
1.657500e-10,-1.445653e-05,-1.445653e-05,-4.997161e-06
1.660000e-10,-1.446816e-05,-1.446816e-05,-4.999028e-06
1.662500e-10,-1.446842e-05,-1.446842e-05,-5.000487e-06
1.665000e-10,-1.446091e-05,-1.446091e-05,-5.001318e-06
1.667500e-10,-1.445038e-05,-1.445038e-05,-5.001410e-06
1.670000e-10,-1.444185e-05,-1.444185e-05,-5.000780e-06
1.672500e-10,-1.443980e-05,-1.443980e-05,-4.999561e-06
1.675000e-10,-1.444742e-05,-1.444742e-05,-4.997983e-06
1.677500e-10,-1.446613e-05,-1.446613e-05,-4.996330e-06
1.680000e-10,-1.449538e-05,-1.449538e-05,-4.994891e-06
1.682500e-10,-1.453277e-05,-1.453277e-05,-4.993914e-06
1.685000e-10,-1.457451e-05,-1.457451e-05,-4.993565e-06
1.687500e-10,-1.461606e-05,-1.461606e-05,-4.993901e-06
1.690000e-10,-1.465295e-05,-1.465295e-05,-4.994859e-06
1.692500e-10,-1.468153e-05,-1.468153e-05,-4.996270e-06
1.695000e-10,-1.469959e-05,-1.469959e-05,-4.997889e-06
1.697500e-10,-1.470673e-05,-1.470673e-05,-4.999442e-06
1.700000e-10,-1.470434e-05,-1.470434e-05,-5.000673e-06
1.702500e-10,-1.469535e-05,-1.469535e-05,-5.001393e-06
1.705000e-10,-1.468360e-05,-1.468360e-05,-5.001508e-06
1.707500e-10,-1.467319e-05,-1.467319e-05,-5.001034e-06
1.710000e-10,-1.466771e-05,-1.466771e-05,-5.000091e-06
1.712500e-10,-1.466967e-05,-1.466967e-05,-4.998877e-06
1.715000e-10,-1.468003e-05,-1.468003e-05,-4.997631e-06
1.717500e-10,-1.469813e-05,-1.469813e-05,-4.996590e-06
1.720000e-10,-1.472183e-05,-1.472183e-05,-4.995952e-06
1.722500e-10,-1.474793e-05,-1.474793e-05,-4.995834e-06
1.725000e-10,-1.477276e-05,-1.477276e-05,-4.996260e-06
1.727500e-10,-1.479288e-05,-1.479288e-05,-4.997157e-06
1.730000e-10,-1.480562e-05,-1.480562e-05,-4.998367e-06
1.732500e-10,-1.480961e-05,-1.480961e-05,-4.999683e-06
1.735000e-10,-1.480494e-05,-1.480494e-05,-5.000886e-06
1.737500e-10,-1.479308e-05,-1.479308e-05,-5.001785e-06
1.740000e-10,-1.477660e-05,-1.477660e-05,-5.002252e-06
1.742500e-10,-1.475862e-05,-1.475862e-05,-5.002244e-06
1.745000e-10,-1.474222e-05,-1.474222e-05,-5.001803e-06
1.747500e-10,-1.472994e-05,-1.472994e-05,-5.001050e-06
1.750000e-10,-1.472329e-05,-1.472329e-05,-5.000156e-06
1.752500e-10,-1.472253e-05,-1.472253e-05,-4.999310e-06
1.755000e-10,-1.472669e-05,-1.472669e-05,-4.998686e-06
1.757500e-10,-1.473376e-05,-1.473376e-05,-4.998416e-06
1.760000e-10,-1.474109e-05,-1.474109e-05,-4.998559e-06
1.762500e-10,-1.474589e-05,-1.474589e-05,-4.999102e-06
1.765000e-10,-1.474573e-05,-1.474573e-05,-4.999961e-06
1.767500e-10,-1.473895e-05,-1.473895e-05,-5.000998e-06
1.770000e-10,-1.472493e-05,-1.472493e-05,-5.002051e-06
1.772500e-10,-1.470414e-05,-1.470414e-05,-5.002963e-06
1.775000e-10,-1.467799e-05,-1.467799e-05,-5.003610e-06
1.777500e-10,-1.464858e-05,-1.464858e-05,-5.003921e-06
1.780000e-10,-1.461822e-05,-1.461822e-05,-5.003889e-06
1.782500e-10,-1.458907e-05,-1.458907e-05,-5.003569e-06
1.785000e-10,-1.456271e-05,-1.456271e-05,-5.003065e-06
1.787500e-10,-1.453994e-05,-1.453994e-05,-5.002507e-06
1.790000e-10,-1.452062e-05,-1.452062e-05,-5.002030e-06
1.792500e-10,-1.450378e-05,-1.450378e-05,-5.001749e-06
1.795000e-10,-1.448776e-05,-1.448776e-05,-5.001743e-06
1.797500e-10,-1.447058e-05,-1.447058e-05,-5.002040e-06
1.800000e-10,-1.445025e-05,-1.445025e-05,-5.002616e-06
1.802500e-10,-1.442510e-05,-1.442510e-05,-5.003404e-06
1.805000e-10,-1.439403e-05,-1.439403e-05,-5.004305e-06
1.807500e-10,-1.435667e-05,-1.435667e-05,-5.005207e-06
1.810000e-10,-1.431338e-05,-1.431338e-05,-5.006009e-06
1.812500e-10,-1.426513e-05,-1.426513e-05,-5.006631e-06
1.815000e-10,-1.421332e-05,-1.421332e-05,-5.007032e-06
1.817500e-10,-1.415948e-05,-1.415948e-05,-5.007208e-06
1.820000e-10,-1.410500e-05,-1.410500e-05,-5.007197e-06
1.822500e-10,-1.405094e-05,-1.405094e-05,-5.007063e-06
1.825000e-10,-1.399783e-05,-1.399783e-05,-5.006891e-06
1.827500e-10,-1.394562e-05,-1.394562e-05,-5.006767e-06
1.830000e-10,-1.389369e-05,-1.389369e-05,-5.006766e-06
1.832500e-10,-1.384099e-05,-1.384099e-05,-5.006946e-06
1.835000e-10,-1.378617e-05,-1.378617e-05,-5.007333e-06
1.837500e-10,-1.372779e-05,-1.372779e-05,-5.007927e-06
1.840000e-10,-1.366452e-05,-1.366452e-05,-5.008701e-06
1.842500e-10,-1.359528e-05,-1.359528e-05,-5.009607e-06
1.845000e-10,-1.351936e-05,-1.351936e-05,-5.010588e-06
1.847500e-10,-1.343646e-05,-1.343646e-05,-5.011583e-06
1.850000e-10,-1.334665e-05,-1.334665e-05,-5.012542e-06
1.852500e-10,-1.325030e-05,-1.325030e-05,-5.013428e-06
1.855000e-10,-1.314797e-05,-1.314797e-05,-5.014224e-06
1.857500e-10,-1.304026e-05,-1.304026e-05,-5.014932e-06
1.860000e-10,-1.292769e-05,-1.292769e-05,-5.015574e-06
1.862500e-10,-1.281057e-05,-1.281057e-05,-5.016185e-06
1.865000e-10,-1.268895e-05,-1.268895e-05,-5.016809e-06
1.867500e-10,-1.256254e-05,-1.256254e-05,-5.017495e-06
1.870000e-10,-1.243074e-05,-1.243074e-05,-5.018289e-06
1.872500e-10,-1.229263e-05,-1.229263e-05,-5.019233e-06
1.875000e-10,-1.214703e-05,-1.214703e-05,-5.020359e-06
1.877500e-10,-1.199256e-05,-1.199256e-05,-5.021692e-06
1.880000e-10,-1.182769e-05,-1.182769e-05,-5.023250e-06
1.882500e-10,-1.165079e-05,-1.165079e-05,-5.025042e-06
1.885000e-10,-1.146016e-05,-1.146016e-05,-5.027077e-06
1.887500e-10,-1.125404e-05,-1.125404e-05,-5.029361e-06
1.890000e-10,-1.103060e-05,-1.103060e-05,-5.031905e-06
1.892500e-10,-1.078793e-05,-1.078793e-05,-5.034725e-06
1.895000e-10,-1.052395e-05,-1.052395e-05,-5.037845e-06
1.897500e-10,-1.023636e-05,-1.023636e-05,-5.041299e-06
1.900000e-10,-9.922624e-06,-9.922624e-06,-5.045130e-06
1.902500e-10,-9.579831e-06,-9.579831e-06,-5.049388e-06
1.905000e-10,-9.204713e-06,-9.204713e-06,-5.054130e-06
1.907500e-10,-8.793606e-06,-8.793606e-06,-5.059411e-06
1.910000e-10,-8.342505e-06,-8.342505e-06,-5.065275e-06
1.912500e-10,-7.847192e-06,-7.847192e-06,-5.071744e-06
1.915000e-10,-7.303504e-06,-7.303504e-06,-5.078790e-06
1.917500e-10,-6.707777e-06,-6.707777e-06,-5.086315e-06
1.920000e-10,-6.057544e-06,-6.057544e-06,-5.094102e-06
1.922500e-10,-5.352514e-06,-5.352514e-06,-5.101779e-06
1.925000e-10,-4.595823e-06,-4.595823e-06,-5.108783e-06
1.927500e-10,-3.795445e-06,-3.795445e-06,-5.114338e-06
1.930000e-10,-2.965494e-06,-2.965494e-06,-5.117497e-06
1.932500e-10,-2.127002e-06,-2.127002e-06,-5.117239e-06
1.935000e-10,-1.307729e-06,-1.307729e-06,-5.112637e-06
1.937500e-10,-5.407362e-07,-5.407362e-07,-5.103047e-06
1.940000e-10,1.382034e-07,1.382034e-07,-5.088268e-06
1.942500e-10,6.939059e-07,6.939059e-07,-5.068612e-06
1.945000e-10,1.095210e-06,1.095210e-06,-5.044877e-06
1.947500e-10,1.318119e-06,1.318119e-06,-5.018283e-06
1.950000e-10,1.348534e-06,1.348534e-06,-4.990402e-06
1.952500e-10,1.184616e-06,1.184616e-06,-4.963110e-06
1.955000e-10,8.387162e-07,8.387162e-07,-4.938525e-06
1.957500e-10,3.384795e-07,3.384795e-07,-4.918860e-06
1.960000e-10,-2.735608e-07,-2.735608e-07,-4.906169e-06
1.962500e-10,-9.425199e-07,-9.425199e-07,-4.902004e-06
1.965000e-10,-1.605932e-06,-1.605932e-06,-4.907096e-06
1.967500e-10,-2.200056e-06,-2.200056e-06,-4.921188e-06
1.970000e-10,-2.666490e-06,-2.666490e-06,-4.943076e-06
1.972500e-10,-2.957991e-06,-2.957991e-06,-4.970797e-06
1.975000e-10,-3.043058e-06,-3.043058e-06,-5.001834e-06
1.977500e-10,-2.909429e-06,-2.909429e-06,-5.033255e-06
1.980000e-10,-2.566689e-06,-2.566689e-06,-5.061826e-06
1.982500e-10,-2.047631e-06,-2.047631e-06,-5.084211e-06
1.985000e-10,-1.407264e-06,-1.407264e-06,-5.097370e-06
1.987500e-10,-7.182541e-07,-7.182541e-07,-5.099151e-06
1.990000e-10,-6.243481e-08,-6.243481e-08,-5.088856e-06
1.992500e-10,4.803503e-07,4.803503e-07,-5.067534e-06
1.995000e-10,8.436953e-07,8.436953e-07,-5.037855e-06
