time,"I(RINA)","I(RINB)","I(RINC)","I(LQ|XBS)","I(LQ|XBC)"
2.135200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,2.820699e-06,2.353918e-05
2.135400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,2.547962e-06,1.890944e-05
2.135600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,2.155510e-06,1.415063e-05
2.135800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.663133e-06,9.313728e-06
2.136000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.096149e-06,4.462067e-06
2.136200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,4.845347e-07,-3.294789e-07
2.136400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.383327e-07,-4.976330e-06
2.136600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,-7.373161e-07,-9.386797e-06
2.136800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.277508e-06,-1.346525e-05
2.137000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.726442e-06,-1.711559e-05
2.137200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,-2.056350e-06,-2.024473e-05
2.137400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,-2.246246e-06,-2.276610e-05
2.137600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,-2.283626e-06,-2.460304e-05
2.137800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,-2.165614e-06,-2.569229e-05
2.138000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.899448e-06,-2.598751e-05
2.138200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.502270e-06,-2.546296e-05
2.138400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.000229e-06,-2.411728e-05
2.138600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,-4.269659e-07,-2.197706e-05
2.138800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.784610e-07,-1.910017e-05
2.139000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,7.741098e-07,-1.557819e-05
2.139200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.318034e-06,-1.153734e-05
2.139400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.771340e-06,-7.137091e-06
2.139600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,2.101229e-06,-2.565525e-06
2.139800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,2.283765e-06,1.968856e-06
2.140000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,2.306139e-06,6.248582e-06
2.140200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,2.168177e-06,1.006068e-05
2.140400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.882888e-06,1.321047e-05
2.140600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.475912e-06,1.553416e-05
2.140800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.837720e-07,1.690925e-05
2.141000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,4.510073e-07,1.726270e-05
2.141200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,-7.366305e-08,1.657711e-05
2.141400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,-5.417914e-07,1.489496e-05
2.141600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,-9.098274e-07,1.232044e-05
2.141800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.143412e-06,9.017752e-06
2.142000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.220862e-06,5.204455e-06
2.142200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.135467e-06,1.139078e-06
2.142400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,-8.963336e-07,-2.896723e-06
2.142600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,-5.276944e-07,-6.619715e-06
2.142800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,-6.668563e-08,-9.767643e-06
2.143000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,4.402160e-07,-1.212000e-05
2.143200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.418008e-07,-1.351500e-05
2.143400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.387342e-06,-1.386193e-05
2.143600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.731892e-06,-1.314872e-05
2.143800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.941102e-06,-1.144481e-05
2.144000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.995038e-06,-8.898811e-06
2.144200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.890565e-06,-5.729725e-06
2.144400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.641984e-06,-2.211072e-06
2.144600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.279764e-06,1.352018e-06
2.144800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.473900e-07,4.650575e-06
2.145000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,3.965652e-07,7.400901e-06
2.145200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.874538e-08,9.371125e-06
2.145400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,-3.487477e-07,1.040224e-05
2.145600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,-5.539160e-07,1.042214e-05
2.145800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,-6.099589e-07,9.452265e-06
2.146000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,-5.109875e-07,7.606666e-06
2.146200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,-2.704340e-07,5.082879e-06
2.146400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.046577e-08,2.144203e-06
2.146600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,4.965140e-07,-9.061505e-07
2.146800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.242994e-07,-3.756625e-06
2.147000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.309143e-06,-6.120499e-06
2.147200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.602327e-06,-7.766117e-06
2.147400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.767609e-06,-8.540558e-06
2.147600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.786120e-06,-8.384720e-06
2.147800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.658941e-06,-7.339051e-06
2.148000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.406992e-06,-5.539541e-06
2.148200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.068166e-06,-3.203680e-06
2.148400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,6.920667e-07,-6.066937e-07
2.148600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,3.330190e-07,1.950057e-06
2.148800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,4.233964e-08,4.174662e-06
2.149000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.390141e-07,5.819184e-06
2.149200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,-1.863224e-07,6.708374e-06
2.149400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,-9.462798e-08,6.759270e-06
2.149600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.206253e-07,5.989999e-06
2.149800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,4.259647e-07,4.517118e-06
2.150000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,7.749570e-07,2.541426e-06
2.150200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.115253e-06,3.230637e-07
2.150400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.396560e-06,-1.851696e-06
2.150600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.578309e-06,-3.707620e-06
2.150800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.635830e-06,-5.016184e-06
2.151000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.564043e-06,-5.624599e-06
2.151200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.378093e-06,-5.474494e-06
2.151400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.110797e-06,-4.608331e-06
2.151600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.072866e-07,-3.162937e-06
2.151800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,5.176877e-07,-1.350596e-06
2.152000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,2.889889e-07,5.704260e-07
2.152200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.574493e-07,2.332222e-06
2.152400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.427948e-07,3.695080e-06
2.152600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,2.451737e-07,4.480928e-06
2.152800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,4.453779e-07,4.597428e-06
2.153000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,7.082950e-07,4.049579e-06
2.153200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.890151e-07,2.937567e-06
2.153400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.240561e-06,1.441133e-06
2.153600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.421917e-06,-2.076733e-07
2.153800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.504965e-06,-1.759700e-06
2.154000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.479123e-06,-2.986505e-06
2.154200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.352887e-06,-3.714656e-06
2.154400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.152011e-06,-3.851011e-06
2.154600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.146823e-07,-3.395284e-06
2.154800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,6.845472e-07,-2.438268e-06
2.155000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,5.028555e-07,-1.146154e-06
2.155200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,4.011381e-07,2.668130e-07
2.155400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,3.957432e-07,1.573189e-06
2.155600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,4.852073e-07,2.569048e-06
2.155800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,6.509122e-07,3.106359e-06
2.156000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.608704e-07,3.115590e-06
2.156200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.075904e-06,2.615055e-06
2.156400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.257043e-06,1.705793e-06
2.156600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.372752e-06,5.530348e-07
2.156800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.404619e-06,-6.426938e-07
2.157000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.350472e-06,-1.680031e-06
2.157200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.224357e-06,-2.390858e-06
2.157400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.053447e-06,-2.668024e-06
2.157600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.725165e-07,-2.481951e-06
2.157800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,7.170868e-07,-1.883481e-06
2.158000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,6.165924e-07,-9.928196e-07
2.158200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,5.888878e-07,2.329622e-08
2.158400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,6.371371e-07,9.820930e-07
2.158600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,7.496460e-07,1.717452e-06
2.158800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.026052e-07,2.108878e-06
2.159000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.065141e-06,2.101540e-06
2.159200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.205621e-06,1.713945e-06
2.159400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.297934e-06,1.032199e-06
2.159600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.326492e-06,1.922381e-07
2.159800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.288986e-06,-6.465013e-07
2.160000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.196390e-06,-1.330994e-06
2.160200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.070302e-06,-1.742539e-06
2.160400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.382116e-07,-1.817499e-06
2.160600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.277314e-07,-1.557142e-06
2.160800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,7.609837e-07,-1.025048e-06
2.161000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,7.502978e-07,-3.329303e-07
2.161200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,7.960559e-07,3.821325e-07
2.161400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.870695e-07,9.845214e-07
2.161600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.003329e-06,1.365744e-06
2.161800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.120481e-06,1.464055e-06
2.162000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.215049e-06,1.274432e-06
2.162200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.269272e-06,8.472784e-07
2.162400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.274577e-06,2.764792e-07
2.162600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.232986e-06,-3.205193e-07
2.162800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.156244e-06,-8.264698e-07
2.163000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.062929e-06,-1.147160e-06
2.163200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.742307e-07,-1.228869e-06
2.163400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.093538e-07,-1.067187e-06
2.163600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.815249e-07,-7.057505e-07
2.163800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.954497e-07,-2.255277e-07
2.164000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.466993e-07,2.728846e-07
2.164200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.023085e-06,6.901364e-07
2.164400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.107638e-06,9.478848e-07
2.164600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.182496e-06,1.003509e-06
2.164800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.232791e-06,8.570179e-07
2.165000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.249721e-06,5.490537e-07
2.165200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.232149e-06,1.507722e-07
2.165400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.186454e-06,-2.520285e-07
2.165600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.124747e-06,-5.770484e-07
2.165800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.061915e-06,-7.620960e-07
2.166000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.012200e-06,-7.768278e-07
2.166200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.860953e-07,-6.274148e-07
2.166400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.882308e-07,-3.534797e-07
2.166600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.016663e-06,-1.827876e-08
2.166800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.063671e-06,3.055387e-07
2.167000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.117796e-06,5.514386e-07
2.167200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.166607e-06,6.724945e-07
2.167400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.199544e-06,6.501456e-07
2.167600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.210180e-06,4.966129e-07
2.167800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.197433e-06,2.507646e-07
2.168000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.165505e-06,-3.139171e-08
2.168200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.122629e-06,-2.893363e-07
2.168400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.078972e-06,-4.709752e-07
2.168600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.044222e-06,-5.431419e-07
2.168800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.025412e-06,-4.975605e-07
2.169000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.025486e-06,-3.512351e-07
2.169200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.042874e-06,-1.414604e-07
2.169400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.072127e-06,8.321046e-08
2.169600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.105403e-06,2.739088e-07
2.169800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.134411e-06,3.918683e-07
2.170000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.152341e-06,4.161162e-07
2.170200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.155327e-06,3.469327e-07
2.170400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.143149e-06,2.045620e-07
2.170600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.119028e-06,2.370339e-08
2.170800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.088654e-06,-1.548005e-07
2.171000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.058682e-06,-2.931336e-07
2.171200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.035120e-06,-3.645012e-07
2.171400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.021955e-06,-3.582816e-07
2.171600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.020361e-06,-2.813706e-07
2.171800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.028613e-06,-1.556373e-07
2.172000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.042697e-06,-1.226283e-08
2.172200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.057423e-06,1.156276e-07
2.172400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.067749e-06,2.003311e-07
2.172600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.069984e-06,2.253173e-07
2.172800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.062598e-06,1.881927e-07
2.173000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.046459e-06,1.003841e-07
2.173200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.024491e-06,-1.620187e-08
2.173400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.000864e-06,-1.346350e-07
2.173600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.799279e-07,-2.292076e-07
2.173800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.651870e-07,-2.810446e-07
2.174000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.585278e-07,-2.818718e-07
2.174200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.598885e-07,-2.352132e-07
2.174400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.674090e-07,-1.549005e-07
2.174600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.779973e-07,-6.138209e-08
2.174800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.881450e-07,2.321885e-08
2.175000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.947801e-07,8.012339e-08
2.175200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.959466e-07,9.787010e-08
2.175400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.911613e-07,7.441783e-08
2.175600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.813808e-07,1.701958e-08
2.175800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.686177e-07,-5.997125e-08
2.176000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.553229e-07,-1.387474e-07
2.176200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.437039e-07,-2.022428e-07
2.176400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.351527e-07,-2.379027e-07
2.176600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.299184e-07,-2.402074e-07
2.176800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.270944e-07,-2.114609e-07
2.177000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.249048e-07,-1.607716e-07
2.177200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.212095e-07,-1.015674e-07
2.177400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.140911e-07,-4.829640e-08
2.177600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.023837e-07,-1.310655e-08
2.177800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.860239e-07,-3.256725e-09
2.178000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.661571e-07,-1.979717e-08
2.178200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.449874e-07,-5.773804e-08
2.178400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.254089e-07,-1.075734e-07
2.178600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.104953e-07,-1.577292e-07
2.178800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.029483e-07,-1.973209e-07
2.179000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.046060e-07,-2.185755e-07
2.179200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.160914e-07,-2.183897e-07
2.179400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.366514e-07,-1.987268e-07
2.179600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.641982e-07,-1.658377e-07
2.179800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.955397e-07,-1.285598e-07
2.180000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.267624e-07,-9.614119e-08
2.180200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.537212e-07,-7.611651e-08
2.180400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.725817e-07,-7.271221e-08
2.180600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.803547e-07,-8.610993e-08
2.180800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.753572e-07,-1.126773e-07
2.181000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.575319e-07,-1.460489e-07
2.181200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.285623e-07,-1.787528e-07
2.181400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.917362e-07,-2.039772e-07
2.181600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.515453e-07,-2.170634e-07
2.181800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.130527e-07,-2.164055e-07
2.182000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,7.811101e-07,-2.035943e-07
2.182200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,7.595526e-07,-1.828263e-07
2.182400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,7.505227e-07,-1.597648e-07
2.182600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,7.540657e-07,-1.401531e-07
2.182800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,7.681020e-07,-1.285135e-07
2.183000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,7.888085e-07,-1.272211e-07
2.183200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.113526e-07,-1.361360e-07
2.183400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.308427e-07,-1.528338e-07
2.183600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.433011e-07,-1.733367e-07
2.183800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.464510e-07,-1.931394e-07
2.184000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.401432e-07,-2.082719e-07
2.184200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.263248e-07,-2.161552e-07
2.184400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.085537e-07,-2.160703e-07
2.184600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,7.911643e-07,-2.091645e-07
2.184800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,7.782754e-07,-1.980328e-07
2.185000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,7.728645e-07,-1.860027e-07
2.185200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,7.761235e-07,-1.763136e-07
2.185400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,7.872388e-07,-1.713855e-07
2.185600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.036414e-07,-1.723375e-07
2.185800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.216578e-07,-1.788469e-07
2.186000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.373974e-07,-1.893507e-07
2.186200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.476607e-07,-2.015135e-07
2.186400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.506489e-07,-2.128323e-07
2.186600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.463113e-07,-2.212259e-07
2.186800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.362571e-07,-2.254741e-07
2.187000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.232662e-07,-2.254200e-07
2.187200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.105311e-07,-2.219078e-07
2.187400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.008231e-07,-2.164971e-07
2.187600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,7.957905e-07,-2.110364e-07
2.187800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,7.955585e-07,-2.072108e-07
2.188000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,7.987225e-07,-2.061681e-07
2.188200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.027274e-07,-2.083036e-07
2.188400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.045330e-07,-2.132394e-07
2.188600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.013986e-07,-2.199832e-07
2.188800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,7.915957e-07,-2.272144e-07
