time,"I(RIN2)","I(RIN1)","I(LQ|X11)"
1.272200e-09,5.043058e-06,-5.039591e-06,9.436326e-08
1.272400e-09,5.037524e-06,-5.031077e-06,6.201753e-08
1.272600e-09,5.028012e-06,-5.019304e-06,2.111897e-08
1.272800e-09,5.015640e-06,-5.005584e-06,-1.824462e-08
1.273000e-09,5.001773e-06,-4.991400e-06,-4.705584e-08
1.273200e-09,4.987904e-06,-4.978289e-06,-5.939249e-08
1.273400e-09,4.975537e-06,-4.967727e-06,-5.358811e-08
1.273600e-09,4.966078e-06,-4.960994e-06,-3.231789e-08
1.273800e-09,4.960690e-06,-4.959015e-06,-1.665378e-09
1.274000e-09,4.960143e-06,-4.962198e-06,3.053967e-08
1.274200e-09,4.964662e-06,-4.970307e-06,5.667205e-08
1.274400e-09,4.973828e-06,-4.982429e-06,7.107382e-08
1.274600e-09,4.986572e-06,-4.997055e-06,7.123045e-08
1.274800e-09,5.001294e-06,-5.012288e-06,5.812779e-08
1.275000e-09,5.016086e-06,-5.026138e-06,3.576602e-08
1.275200e-09,5.029032e-06,-5.036830e-06,1.000562e-08
1.275400e-09,5.038497e-06,-5.043066e-06,-1.293573e-08
1.275600e-09,5.043361e-06,-5.044181e-06,-2.795848e-08
1.275800e-09,5.043137e-06,-5.040179e-06,-3.218595e-08
1.276000e-09,5.037986e-06,-5.031669e-06,-2.546823e-08
1.276200e-09,5.028637e-06,-5.019746e-06,-1.021240e-08
1.276400e-09,5.016261e-06,-5.005842e-06,9.370344e-09
1.276600e-09,5.002326e-06,-4.991583e-06,2.838104e-08
1.276800e-09,4.988459e-06,-4.978647e-06,4.242438e-08
1.277000e-09,4.976307e-06,-4.968622e-06,4.859177e-08
1.277200e-09,4.967386e-06,-4.962830e-06,4.602259e-08
1.277400e-09,4.962908e-06,-4.962147e-06,3.594572e-08
1.277600e-09,4.963598e-06,-4.966832e-06,2.123163e-08
1.277800e-09,4.969536e-06,-4.976410e-06,5.597774e-09
1.278000e-09,4.980069e-06,-4.989687e-06,-7.320974e-09
1.278200e-09,4.993857e-06,-5.004889e-06,-1.480992e-08
1.278400e-09,5.009045e-06,-5.019944e-06,-1.563309e-08
1.278600e-09,5.023563e-06,-5.032817e-06,-1.020524e-08
1.278800e-09,5.035460e-06,-5.041836e-06,-3.686650e-10
1.279000e-09,5.043213e-06,-5.045935e-06,1.114140e-08
1.279200e-09,5.045930e-06,-5.044754e-06,2.139348e-08
1.279400e-09,5.043429e-06,-5.038622e-06,2.794361e-08
1.279600e-09,5.036193e-06,-5.028447e-06,2.934872e-08
1.279800e-09,5.025240e-06,-5.015553e-06,2.540414e-08
1.280000e-09,5.011966e-06,-5.001513e-06,1.707235e-08
1.280200e-09,4.997980e-06,-4.987999e-06,6.143954e-09
1.280400e-09,4.984951e-06,-4.976628e-06,-5.270332e-09
1.280600e-09,4.974459e-06,-4.968815e-06,-1.528753e-08
1.280800e-09,4.967839e-06,-4.965606e-06,-2.271339e-08
1.281000e-09,4.966014e-06,-4.967519e-06,-2.732164e-08
1.281200e-09,4.969336e-06,-4.974418e-06,-2.990731e-08
1.281400e-09,4.977485e-06,-4.985475e-06,-3.212737e-08
1.281600e-09,4.989455e-06,-4.999256e-06,-3.619095e-08
1.281800e-09,5.003672e-06,-5.013922e-06,-4.449292e-08
1.282000e-09,5.018238e-06,-5.027533e-06,-5.929194e-08
1.282200e-09,5.031232e-06,-5.038359e-06,-8.251822e-08
1.282400e-09,5.041025e-06,-5.045139e-06,-1.157625e-07
1.282600e-09,5.046513e-06,-5.047233e-06,-1.604543e-07
1.282800e-09,5.047232e-06,-5.044645e-06,-2.181936e-07
1.283000e-09,5.043354e-06,-5.037942e-06,-2.911582e-07
1.283200e-09,5.035583e-06,-5.028115e-06,-3.824711e-07
1.283400e-09,5.025007e-06,-5.016414e-06,-4.963666e-07
1.283600e-09,5.012935e-06,-5.004206e-06,-6.379305e-07
1.283800e-09,5.000755e-06,-4.992844e-06,-8.121425e-07
1.284000e-09,4.989813e-06,-4.983560e-06,-1.022011e-06
1.284200e-09,4.981302e-06,-4.977367e-06,-1.265942e-06
1.284400e-09,4.976166e-06,-4.974954e-06,-1.535022e-06
1.284600e-09,4.974992e-06,-4.976602e-06,-1.811210e-06
1.284800e-09,4.977929e-06,-4.982122e-06,-2.067288e-06
1.285000e-09,4.984639e-06,-4.990855e-06,-2.269145e-06
1.285200e-09,4.994321e-06,-5.001750e-06,-2.380569e-06
1.285400e-09,5.005809e-06,-5.013507e-06,-2.370086e-06
1.285600e-09,5.017738e-06,-5.024774e-06,-2.218716e-06
1.285800e-09,5.028754e-06,-5.034346e-06,-1.926952e-06
1.286000e-09,5.037706e-06,-5.041325e-06,-1.519064e-06
1.286200e-09,5.043795e-06,-5.045211e-06,-1.043045e-06
1.286400e-09,5.046647e-06,-5.045917e-06,-5.653300e-07
1.286600e-09,5.046299e-06,-5.043715e-06,-1.606749e-07
1.286800e-09,5.043133e-06,-5.039148e-06,1.011412e-07
1.287000e-09,5.037772e-06,-5.032917e-06,1.690973e-07
1.287200e-09,5.030972e-06,-5.025790e-06,2.213179e-08
1.287400e-09,5.023524e-06,-5.018518e-06,-3.249423e-07
1.287600e-09,5.016183e-06,-5.011783e-06,-8.224449e-07
1.287800e-09,5.009615e-06,-5.006148e-06,-1.393870e-06
1.288000e-09,5.004357e-06,-5.002039e-06,-1.949490e-06
1.288200e-09,5.000796e-06,-4.999723e-06,-2.402791e-06
1.288400e-09,4.999150e-06,-4.999300e-06,-2.686309e-06
1.288600e-09,4.999468e-06,-5.000711e-06,-2.763536e-06
1.288800e-09,5.001632e-06,-5.003759e-06,-2.634453e-06
1.289000e-09,5.005385e-06,-5.008134e-06,-2.333729e-06
1.289200e-09,5.010369e-06,-5.013462e-06,-1.922263e-06
1.289400e-09,5.016167e-06,-5.019344e-06,-1.474190e-06
1.289600e-09,5.022358e-06,-5.025400e-06,-1.062339e-06
1.289800e-09,5.028561e-06,-5.031305e-06,-7.452791e-07
1.290000e-09,5.034464e-06,-5.036808e-06,-5.585205e-07
1.290200e-09,5.039847e-06,-5.041742e-06,-5.112827e-07
1.290400e-09,5.044577e-06,-5.046018e-06,-5.889012e-07
1.290600e-09,5.048599e-06,-5.049607e-06,-7.596668e-07
1.290800e-09,5.051910e-06,-5.052522e-06,-9.840195e-07
1.291000e-09,5.054540e-06,-5.054796e-06,-1.223699e-06
1.291200e-09,5.056532e-06,-5.056464e-06,-1.448733e-06
1.291400e-09,5.057925e-06,-5.057554e-06,-1.640941e-06
1.291600e-09,5.058749e-06,-5.058086e-06,-1.793652e-06
1.291800e-09,5.059025e-06,-5.058069e-06,-1.908412e-06
1.292000e-09,5.058761e-06,-5.057505e-06,-1.990111e-06
1.292200e-09,5.057956e-06,-5.056396e-06,-2.042269e-06
1.292400e-09,5.056605e-06,-5.054747e-06,-2.063994e-06
1.292600e-09,5.054706e-06,-5.052573e-06,-2.049521e-06
1.292800e-09,5.052267e-06,-5.049902e-06,-1.990431e-06
1.293000e-09,5.049316e-06,-5.046784e-06,-1.879803e-06
1.293200e-09,5.045913e-06,-5.043297e-06,-1.716976e-06
1.293400e-09,5.042153e-06,-5.039547e-06,-1.511329e-06
1.293600e-09,5.038164e-06,-5.035665e-06,-1.283738e-06
1.293800e-09,5.034099e-06,-5.031800e-06,-1.064951e-06
1.294000e-09,5.030123e-06,-5.028099e-06,-8.909412e-07
1.294200e-09,5.026393e-06,-5.024698e-06,-7.961317e-07
1.294400e-09,5.023043e-06,-5.021703e-06,-8.059656e-07
1.294600e-09,5.020175e-06,-5.019190e-06,-9.305648e-07
1.294800e-09,5.017855e-06,-5.017198e-06,-1.161030e-06
1.295000e-09,5.016112e-06,-5.015735e-06,-1.469403e-06
1.295200e-09,5.014946e-06,-5.014787e-06,-1.812503e-06
1.295400e-09,5.014330e-06,-5.014322e-06,-2.139006e-06
1.295600e-09,5.014219e-06,-5.014296e-06,-2.398359e-06
1.295800e-09,5.014549e-06,-5.014650e-06,-2.549777e-06
1.296000e-09,5.015236e-06,-5.015314e-06,-2.569510e-06
1.296200e-09,5.016184e-06,-5.016204e-06,-2.455002e-06
1.296400e-09,5.017282e-06,-5.017220e-06,-2.225205e-06
1.296600e-09,5.018407e-06,-5.018252e-06,-1.917111e-06
1.296800e-09,5.019439e-06,-5.019182e-06,-1.579248e-06
1.297000e-09,5.020257e-06,-5.019896e-06,-1.263476e-06
1.297200e-09,5.020759e-06,-5.020291e-06,-1.016588e-06
1.297400e-09,5.020859e-06,-5.020283e-06,-8.732337e-07
1.297600e-09,5.020501e-06,-5.019817e-06,-8.512638e-07
1.297800e-09,5.019661e-06,-5.018870e-06,-9.500976e-07
1.298000e-09,5.018350e-06,-5.017461e-06,-1.152090e-06
1.298200e-09,5.016617e-06,-5.015649e-06,-1.426372e-06
1.298400e-09,5.014549e-06,-5.013532e-06,-1.734272e-06
1.298600e-09,5.012270e-06,-5.011246e-06,-2.035317e-06
1.298800e-09,5.009935e-06,-5.008956e-06,-2.292817e-06
1.299000e-09,5.007715e-06,-5.006839e-06,-2.478280e-06
1.299200e-09,5.005789e-06,-5.005074e-06,-2.574197e-06
1.299400e-09,5.004325e-06,-5.003817e-06,-2.575061e-06
1.299600e-09,5.003453e-06,-5.003184e-06,-2.486805e-06
1.299800e-09,5.003254e-06,-5.003230e-06,-2.325035e-06
1.300000e-09,5.003736e-06,-5.003937e-06,-2.112501e-06
1.300200e-09,5.004832e-06,-5.005210e-06,-1.876236e-06
1.300400e-09,5.006399e-06,-5.006881e-06,-1.644644e-06
1.300600e-09,5.008232e-06,-5.008727e-06,-1.444759e-06
1.300800e-09,5.010086e-06,-5.010498e-06,-1.299763e-06
1.301000e-09,5.011712e-06,-5.011950e-06,-1.226882e-06
1.301200e-09,5.012882e-06,-5.012875e-06,-1.235719e-06
1.301400e-09,5.013425e-06,-5.013130e-06,-1.327168e-06
1.301600e-09,5.013244e-06,-5.012658e-06,-1.493059e-06
1.301800e-09,5.012335e-06,-5.011493e-06,-1.716673e-06
1.302000e-09,5.010783e-06,-5.009759e-06,-1.974251e-06
1.302200e-09,5.008758e-06,-5.007654e-06,-2.237484e-06
1.302400e-09,5.006494e-06,-5.005428e-06,-2.476768e-06
1.302600e-09,5.004261e-06,-5.003347e-06,-2.664877e-06
1.302800e-09,5.002332e-06,-5.001665e-06,-2.780510e-06
1.303000e-09,5.000943e-06,-5.000584e-06,-2.811179e-06
1.303200e-09,5.000261e-06,-5.000227e-06,-2.754971e-06
1.303400e-09,5.000357e-06,-5.000617e-06,-2.620883e-06
1.303600e-09,5.001191e-06,-5.001672e-06,-2.427673e-06
1.303800e-09,5.002617e-06,-5.003214e-06,-2.201381e-06
1.304000e-09,5.004402e-06,-5.004994e-06,-1.971903e-06
1.304200e-09,5.006262e-06,-5.006729e-06,-1.769104e-06
1.304400e-09,5.007908e-06,-5.008149e-06,-1.619058e-06
1.304600e-09,5.009084e-06,-5.009035e-06,-1.540917e-06
1.304800e-09,5.009613e-06,-5.009254e-06,-1.544815e-06
1.305000e-09,5.009416e-06,-5.008776e-06,-1.631024e-06
1.305200e-09,5.008525e-06,-5.007677e-06,-1.790361e-06
1.305400e-09,5.007076e-06,-5.006126e-06,-2.005724e-06
1.305600e-09,5.005285e-06,-5.004354e-06,-2.254472e-06
1.305800e-09,5.003415e-06,-5.002621e-06,-2.511297e-06
1.306000e-09,5.001739e-06,-5.001175e-06,-2.751233e-06
1.306200e-09,5.000495e-06,-5.000214e-06,-2.952409e-06
1.306400e-09,4.999849e-06,-4.999859e-06,-3.098232e-06
1.306600e-09,4.999871e-06,-5.000132e-06,-3.178798e-06
1.306800e-09,5.000523e-06,-5.000955e-06,-3.191424e-06
1.307000e-09,5.001668e-06,-5.002165e-06,-3.140362e-06
1.307200e-09,5.003090e-06,-5.003537e-06,-3.035837e-06
1.307400e-09,5.004535e-06,-5.004829e-06,-2.892619e-06
1.307600e-09,5.005751e-06,-5.005820e-06,-2.728354e-06
1.307800e-09,5.006536e-06,-5.006345e-06,-2.561841e-06
1.308000e-09,5.006765e-06,-5.006328e-06,-2.411401e-06
1.308200e-09,5.006414e-06,-5.005784e-06,-2.293427e-06
1.308400e-09,5.005558e-06,-5.004821e-06,-2.221173e-06
1.308600e-09,5.004352e-06,-5.003611e-06,-2.203804e-06
1.308800e-09,5.003007e-06,-5.002362e-06,-2.245734e-06
1.309000e-09,5.001747e-06,-5.001279e-06,-2.346291e-06
1.309200e-09,5.000774e-06,-5.000529e-06,-2.499748e-06
1.309400e-09,5.000230e-06,-5.000214e-06,-2.695810e-06
1.309600e-09,5.000177e-06,-5.000356e-06,-2.920555e-06
1.309800e-09,5.000591e-06,-5.000895e-06,-3.157828e-06
1.310000e-09,5.001363e-06,-5.001705e-06,-3.390938e-06
1.310200e-09,5.002329e-06,-5.002617e-06,-3.604465e-06
1.310400e-09,5.003294e-06,-5.003451e-06,-3.785917e-06
1.310600e-09,5.004077e-06,-5.004052e-06,-3.926964e-06
1.310800e-09,5.004536e-06,-5.004314e-06,-4.024081e-06
1.311000e-09,5.004597e-06,-5.004200e-06,-4.078509e-06
1.311200e-09,5.004264e-06,-5.003746e-06,-4.095589e-06
1.311400e-09,5.003616e-06,-5.003050e-06,-4.083627e-06
1.311600e-09,5.002784e-06,-5.002251e-06,-4.052532e-06
1.311800e-09,5.001930e-06,-5.001500e-06,-4.012480e-06
1.312000e-09,5.001209e-06,-5.000931e-06,-3.972825e-06
1.312200e-09,5.000744e-06,-5.000634e-06,-3.941394e-06
1.312400e-09,5.000598e-06,-5.000643e-06,-3.924200e-06
1.312600e-09,5.000774e-06,-5.000929e-06,-3.925529e-06
1.312800e-09,5.001208e-06,-5.001410e-06,-3.948242e-06
1.313000e-09,5.001790e-06,-5.001972e-06,-3.994188e-06
1.313200e-09,5.002388e-06,-5.002488e-06,-4.064554e-06
1.313400e-09,5.002874e-06,-5.002851e-06,-4.160095e-06
1.313600e-09,5.003150e-06,-5.002988e-06,-4.281220e-06
1.313800e-09,5.003165e-06,-5.002876e-06,-4.427952e-06
1.314000e-09,5.002926e-06,-5.002548e-06,-4.599850e-06
1.314200e-09,5.002493e-06,-5.002077e-06,-4.795936e-06
1.314400e-09,5.001960e-06,-5.001565e-06,-5.014711e-06
1.314600e-09,5.001440e-06,-5.001115e-06,-5.254250e-06
1.314800e-09,5.001037e-06,-5.000817e-06,-5.512393e-06
1.315000e-09,5.000824e-06,-5.000720e-06,-5.786957e-06
1.315200e-09,5.000833e-06,-5.000831e-06,-6.075934e-06
1.315400e-09,5.001044e-06,-5.001111e-06,-6.377597e-06
1.315600e-09,5.001396e-06,-5.001488e-06,-6.690465e-06
1.315800e-09,5.001799e-06,-5.001869e-06,-7.013127e-06
1.316000e-09,5.002158e-06,-5.002165e-06,-7.343913e-06
1.316200e-09,5.002390e-06,-5.002310e-06,-7.680487e-06
1.316400e-09,5.002443e-06,-5.002269e-06,-8.019421e-06
1.316600e-09,5.002305e-06,-5.002053e-06,-8.355858e-06
1.316800e-09,5.002007e-06,-5.001707e-06,-8.683359e-06
1.317000e-09,5.001615e-06,-5.001304e-06,-8.994006e-06
1.317200e-09,5.001211e-06,-5.000929e-06,-9.278823e-06
1.317400e-09,5.000880e-06,-5.000656e-06,-9.528496e-06
1.317600e-09,5.000685e-06,-5.000537e-06,-9.734339e-06
1.317800e-09,5.000659e-06,-5.000587e-06,-9.889389e-06
1.318000e-09,5.000797e-06,-5.000785e-06,-9.989466e-06
1.318200e-09,5.001058e-06,-5.001080e-06,-1.003403e-05
1.318400e-09,5.001375e-06,-5.001399e-06,-1.002665e-05
1.318600e-09,5.001672e-06,-5.001670e-06,-9.975007e-06
1.318800e-09,5.001881e-06,-5.001832e-06,-9.890381e-06
1.319000e-09,5.001958e-06,-5.001853e-06,-9.786613e-06
1.319200e-09,5.001891e-06,-5.001737e-06,-9.678788e-06
1.319400e-09,5.001707e-06,-5.001519e-06,-9.581736e-06
1.319600e-09,5.001462e-06,-5.001263e-06,-9.508625e-06
1.319800e-09,5.001230e-06,-5.001044e-06,-9.469809e-06
1.320000e-09,5.001087e-06,-5.000933e-06,-9.472085e-06
1.320200e-09,5.001092e-06,-5.000979e-06,-9.518416e-06
1.320400e-09,5.001270e-06,-5.001197e-06,-9.608067e-06
1.320600e-09,5.001608e-06,-5.001563e-06,-9.737063e-06
1.320800e-09,5.002052e-06,-5.002015e-06,-9.898821e-06
1.321000e-09,5.002517e-06,-5.002464e-06,-1.008480e-05
1.321200e-09,5.002900e-06,-5.002812e-06,-1.028509e-05
1.321400e-09,5.003103e-06,-5.002968e-06,-1.048886e-05
1.321600e-09,5.003052e-06,-5.002867e-06,-1.068481e-05
1.321800e-09,5.002715e-06,-5.002490e-06,-1.086165e-05
1.322000e-09,5.002111e-06,-5.001865e-06,-1.100869e-05
1.322200e-09,5.001311e-06,-5.001071e-06,-1.111675e-05
1.322400e-09,5.000429e-06,-5.000219e-06,-1.117915e-05
1.322600e-09,4.999599e-06,-4.999442e-06,-1.119281e-05
1.322800e-09,4.998953e-06,-4.998862e-06,-1.115912e-05
1.323000e-09,4.998603e-06,-4.998579e-06,-1.108444e-05
1.323200e-09,4.998614e-06,-4.998646e-06,-1.097987e-05
1.323400e-09,4.998998e-06,-4.999066e-06,-1.086036e-05
1.323600e-09,4.999713e-06,-4.999791e-06,-1.074312e-05
1.323800e-09,5.000668e-06,-5.000728e-06,-1.064547e-05
1.324000e-09,5.001738e-06,-5.001757e-06,-1.058265e-05
1.324200e-09,5.002784e-06,-5.002747e-06,-1.056572e-05
1.324400e-09,5.003672e-06,-5.003573e-06,-1.060009e-05
1.324600e-09,5.004292e-06,-5.004137e-06,-1.068479e-05
1.324800e-09,5.004571e-06,-5.004374e-06,-1.081267e-05
1.325000e-09,5.004484e-06,-5.004265e-06,-1.097141e-05
1.325200e-09,5.004053e-06,-5.003832e-06,-1.114523e-05
1.325400e-09,5.003340e-06,-5.003138e-06,-1.131691e-05
1.325600e-09,5.002441e-06,-5.002271e-06,-1.146996e-05
1.325800e-09,5.001465e-06,-5.001335e-06,-1.159059e-05
1.326000e-09,5.000525e-06,-5.000434e-06,-1.166923e-05
1.326200e-09,4.999718e-06,-4.999661e-06,-1.170150e-05
1.326400e-09,4.999123e-06,-4.999091e-06,-1.168851e-05
1.326600e-09,4.998787e-06,-4.998770e-06,-1.163652e-05
1.326800e-09,4.998734e-06,-4.998721e-06,-1.155605e-05
1.327000e-09,4.998958e-06,-4.998943e-06,-1.146042e-05
1.327200e-09,4.999433e-06,-4.999411e-06,-1.136420e-05
1.327400e-09,5.000115e-06,-5.000085e-06,-1.128142e-05
1.327600e-09,5.000946e-06,-5.000908e-06,-1.122398e-05
1.327800e-09,5.001857e-06,-5.001812e-06,-1.120033e-05
1.328000e-09,5.002771e-06,-5.002720e-06,-1.121459e-05
1.328200e-09,5.003609e-06,-5.003552e-06,-1.126621e-05
1.328400e-09,5.004293e-06,-5.004231e-06,-1.135016e-05
1.328600e-09,5.004758e-06,-5.004691e-06,-1.145763e-05
1.328800e-09,5.004958e-06,-5.004886e-06,-1.157724e-05
1.329000e-09,5.004872e-06,-5.004798e-06,-1.169642e-05
1.329200e-09,5.004514e-06,-5.004441e-06,-1.180305e-05
1.329400e-09,5.003927e-06,-5.003862e-06,-1.188688e-05
1.329600e-09,5.003183e-06,-5.003132e-06,-1.194084e-05
1.329800e-09,5.002373e-06,-5.002344e-06,-1.196185e-05
1.330000e-09,5.001594e-06,-5.001592e-06,-1.195111e-05
1.330200e-09,5.000935e-06,-5.000964e-06,-1.191381e-05
1.330400e-09,5.000471e-06,-5.000528e-06,-1.185839e-05
1.330600e-09,5.000246e-06,-5.000327e-06,-1.179524e-05
1.330800e-09,5.000277e-06,-5.000373e-06,-1.173528e-05
1.331000e-09,5.000548e-06,-5.000649e-06,-1.168842e-05
1.331200e-09,5.001019e-06,-5.001114e-06,-1.166228e-05
1.331400e-09,5.001632e-06,-5.001713e-06,-1.166113e-05
1.331600e-09,5.002323e-06,-5.002384e-06,-1.168552e-05
1.331800e-09,5.003030e-06,-5.003068e-06,-1.173228e-05
1.332000e-09,5.003702e-06,-5.003721e-06,-1.179520e-05
1.332200e-09,5.004303e-06,-5.004312e-06,-1.186607e-05
1.332400e-09,5.004820e-06,-5.004830e-06,-1.193595e-05
1.332600e-09,5.005255e-06,-5.005281e-06,-1.199660e-05
1.332800e-09,5.005628e-06,-5.005684e-06,-1.204166e-05
1.333000e-09,5.005966e-06,-5.006068e-06,-1.206749e-05
1.333200e-09,5.006302e-06,-5.006463e-06,-1.207363e-05
1.333400e-09,5.006666e-06,-5.006897e-06,-1.206265e-05
1.333600e-09,5.007084e-06,-5.007394e-06,-1.203956e-05
1.333800e-09,5.007574e-06,-5.007973e-06,-1.201091e-05
1.334000e-09,5.008151e-06,-5.008646e-06,-1.198362e-05
1.334200e-09,5.008822e-06,-5.009423e-06,-1.196387e-05
1.334400e-09,5.009595e-06,-5.010312e-06,-1.195615e-05
1.334600e-09,5.010477e-06,-5.011324e-06,-1.196260e-05
1.334800e-09,5.011478e-06,-5.012471e-06,-1.198281e-05
1.335000e-09,5.012611e-06,-5.013765e-06,-1.201394e-05
1.335200e-09,5.013887e-06,-5.015215e-06,-1.205123e-05
1.335400e-09,5.015316e-06,-5.016822e-06,-1.208886e-05
1.335600e-09,5.016893e-06,-5.018568e-06,-1.212077e-05
1.335800e-09,5.018598e-06,-5.020409e-06,-1.214165e-05
1.336000e-09,5.020380e-06,-5.022266e-06,-1.214768e-05
1.336200e-09,5.022152e-06,-5.024015e-06,-1.213704e-05
1.336400e-09,5.023784e-06,-5.025493e-06,-1.211010e-05
1.336600e-09,5.025111e-06,-5.026504e-06,-1.206924e-05
1.336800e-09,5.025936e-06,-5.026840e-06,-1.201847e-05
1.337000e-09,5.026059e-06,-5.026314e-06,-1.196265e-05
1.337200e-09,5.025300e-06,-5.024791e-06,-1.190676e-05
1.337400e-09,5.023539e-06,-5.022221e-06,-1.185513e-05
1.337600e-09,5.020739e-06,-5.018657e-06,-1.181077e-05
1.337800e-09,5.016967e-06,-5.014253e-06,-1.177494e-05
1.338000e-09,5.012389e-06,-5.009246e-06,-1.174705e-05
1.338200e-09,5.007248e-06,-5.003914e-06,-1.172476e-05
1.338400e-09,5.001829e-06,-4.998537e-06,-1.170439e-05
1.338600e-09,4.996424e-06,-4.993362e-06,-1.168151e-05
1.338800e-09,4.991291e-06,-4.988578e-06,-1.165163e-05
1.339000e-09,4.986641e-06,-4.984315e-06,-1.161089e-05
1.339200e-09,4.982637e-06,-4.980673e-06,-1.155675e-05
1.339400e-09,4.979412e-06,-4.977745e-06,-1.148845e-05
1.339600e-09,4.977088e-06,-4.975656e-06,-1.140726e-05
1.339800e-09,4.975799e-06,-4.974571e-06,-1.131661e-05
1.340000e-09,4.975682e-06,-4.974680e-06,-1.122182e-05
1.340200e-09,4.976859e-06,-4.976159e-06,-1.112980e-05
1.340400e-09,4.979395e-06,-4.979109e-06,-1.104841e-05
1.340600e-09,4.983264e-06,-4.983507e-06,-1.098585e-05
1.340800e-09,4.988320e-06,-4.989171e-06,-1.094990e-05
1.341000e-09,4.994285e-06,-4.995762e-06,-1.094718e-05
1.341200e-09,5.000770e-06,-5.002807e-06,-1.098246e-05
1.341400e-09,5.007301e-06,-5.009750e-06,-1.105810e-05
1.341600e-09,5.013375e-06,-5.016015e-06,-1.117354e-05
1.341800e-09,5.018498e-06,-5.021065e-06,-1.132501e-05
1.342000e-09,5.022239e-06,-5.024456e-06,-1.150548e-05
1.342200e-09,5.024265e-06,-5.025885e-06,-1.170481e-05
1.342400e-09,5.024380e-06,-5.025219e-06,-1.191027e-05
1.342600e-09,5.022546e-06,-5.022516e-06,-1.210733e-05
1.342800e-09,5.018898e-06,-5.018019e-06,-1.228085e-05
1.343000e-09,5.013733e-06,-5.012125e-06,-1.241652e-05
1.343200e-09,5.007482e-06,-5.005343e-06,-1.250235e-05
1.343400e-09,5.000668e-06,-4.998243e-06,-1.253029e-05
1.343600e-09,4.993869e-06,-4.991411e-06,-1.249745e-05
1.343800e-09,4.987667e-06,-4.985404e-06,-1.240695e-05
1.344000e-09,4.982607e-06,-4.980722e-06,-1.226801e-05
1.344200e-09,4.979154e-06,-4.977770e-06,-1.209544e-05
1.344400e-09,4.977646e-06,-4.976824e-06,-1.190827e-05
1.344600e-09,4.978248e-06,-4.977993e-06,-1.172789e-05
1.344800e-09,4.980927e-06,-4.981198e-06,-1.157574e-05
1.345000e-09,4.985440e-06,-4.986167e-06,-1.147104e-05
1.345200e-09,4.991358e-06,-4.992452e-06,-1.142866e-05
1.345400e-09,4.998101e-06,-4.999469e-06,-1.145758e-05
1.345600e-09,5.005000e-06,-5.006539e-06,-1.155996e-05
1.345800e-09,5.011352e-06,-5.012949e-06,-1.173101e-05
1.346000e-09,5.016492e-06,-5.018019e-06,-1.195956e-05
1.346200e-09,5.019858e-06,-5.021173e-06,-1.222918e-05
1.346400e-09,5.021061e-06,-5.022019e-06,-1.251977e-05
1.346600e-09,5.019944e-06,-5.020419e-06,-1.280935e-05
1.346800e-09,5.016613e-06,-5.016517e-06,-1.307599e-05
1.347000e-09,5.011432e-06,-5.010738e-06,-1.329963e-05
1.347200e-09,5.004986e-06,-5.003742e-06,-1.346386e-05
1.347400e-09,4.998017e-06,-4.996345e-06,-1.355737e-05
1.347600e-09,4.991338e-06,-4.989430e-06,-1.357514e-05
1.347800e-09,4.985747e-06,-4.983839e-06,-1.351913e-05
1.348000e-09,4.981927e-06,-4.980268e-06,-1.339847e-05
1.348200e-09,4.980361e-06,-4.979175e-06,-1.322897e-05
1.348400e-09,4.981254e-06,-4.980700e-06,-1.303192e-05
1.348600e-09,4.984495e-06,-4.984644e-06,-1.283230e-05
1.348800e-09,4.989668e-06,-4.990489e-06,-1.265643e-05
1.349000e-09,4.996103e-06,-4.997468e-06,-1.252942e-05
1.349200e-09,5.002962e-06,-5.004667e-06,-1.247253e-05
1.349400e-09,5.009347e-06,-5.011144e-06,-1.250089e-05
1.349600e-09,5.014419e-06,-5.016049e-06,-1.262168e-05
1.349800e-09,5.017502e-06,-5.018735e-06,-1.283315e-05
1.350000e-09,5.018187e-06,-5.018855e-06,-1.312445e-05
1.350200e-09,3.047317e-06,-3.047338e-06,-1.347637e-05
1.350400e-09,1.039810e-06,-1.039201e-06,-1.386294e-05
1.350600e-09,-9.594648e-07,9.605982e-07,-1.425384e-05
1.350800e-09,-2.959550e-06,2.961028e-06,-1.461728e-05
1.351000e-09,-4.961375e-06,4.962976e-06,-1.492325e-05
1.351200e-09,-4.995891e-06,4.997383e-06,-1.514679e-05
1.351400e-09,-4.997225e-06,4.998401e-06,-1.527090e-05
1.351600e-09,-5.008665e-06,5.009368e-06,-1.528877e-05
1.351800e-09,-5.019124e-06,5.019269e-06,-1.520510e-05
1.352000e-09,-5.025598e-06,5.025186e-06,-1.503606e-05
1.352200e-09,-5.026410e-06,5.025523e-06,-1.480805e-05
1.352400e-09,-5.021208e-06,5.019995e-06,-1.455514e-05
1.352600e-09,-5.011074e-06,5.009726e-06,-1.431557e-05
1.352800e-09,-4.998260e-06,4.996981e-06,-1.412762e-05
1.353000e-09,-4.985639e-06,4.984616e-06,-1.402534e-05
1.353200e-09,-4.976033e-06,4.975410e-06,-1.403465e-05
1.353400e-09,-4.971555e-06,4.971411e-06,-1.417024e-05
1.353600e-09,-4.973135e-06,4.973479e-06,-1.443371e-05
1.353800e-09,-4.980343e-06,4.981109e-06,-1.481308e-05
1.354000e-09,-4.991518e-06,4.992577e-06,-1.528381e-05
1.354200e-09,-5.004183e-06,5.005364e-06,-1.581135e-05
