time,"I(LQ|X1)","I(LQ|X2)"
2.354400e-09,1.591724e-05,-8.056294e-05
2.354600e-09,1.586721e-05,-8.076626e-05
2.354800e-09,1.586443e-05,-8.096776e-05
2.355000e-09,1.591165e-05,-8.114555e-05
2.355200e-09,1.600063e-05,-8.128011e-05
2.355400e-09,1.611419e-05,-8.135637e-05
2.355600e-09,1.623017e-05,-8.136542e-05
2.355800e-09,1.632627e-05,-8.130552e-05
2.356000e-09,1.638482e-05,-8.118236e-05
2.356200e-09,1.639633e-05,-8.100838e-05
2.356400e-09,1.636134e-05,-8.080133e-05
2.356600e-09,1.628994e-05,-8.058219e-05
2.356800e-09,1.619945e-05,-8.037273e-05
2.357000e-09,1.611051e-05,-8.019302e-05
2.357200e-09,1.604273e-05,-8.005925e-05
2.357400e-09,1.601064e-05,-7.998199e-05
2.357600e-09,1.602094e-05,-7.996521e-05
2.357800e-09,1.607137e-05,-8.000605e-05
2.358000e-09,1.615160e-05,-8.009534e-05
2.358200e-09,1.624576e-05,-8.021887e-05
2.358400e-09,1.633590e-05,-8.035915e-05
2.358600e-09,1.640582e-05,-8.049751e-05
2.358800e-09,1.644428e-05,-8.061615e-05
2.359000e-09,1.644698e-05,-8.070014e-05
2.359200e-09,1.641692e-05,-8.073885e-05
2.359400e-09,1.636328e-05,-8.072690e-05
2.359600e-09,1.629896e-05,-8.066436e-05
2.359800e-09,1.623756e-05,-8.055644e-05
2.360000e-09,1.619045e-05,-8.041257e-05
2.360200e-09,1.616451e-05,-8.024508e-05
2.360400e-09,1.616109e-05,-8.006780e-05
2.360600e-09,1.617630e-05,-7.989453e-05
2.360800e-09,1.620238e-05,-7.973774e-05
2.361000e-09,1.622996e-05,-7.960744e-05
2.361200e-09,1.625037e-05,-7.951046e-05
2.361400e-09,1.625766e-05,-7.944995e-05
2.361600e-09,1.624981e-05,-7.942531e-05
2.361800e-09,1.622882e-05,-7.943245e-05
2.362000e-09,1.619987e-05,-7.946421e-05
2.362200e-09,1.616978e-05,-7.951119e-05
2.362400e-09,1.614506e-05,-7.956258e-05
2.362600e-09,1.613025e-05,-7.960721e-05
2.362800e-09,1.612678e-05,-7.963465e-05
2.363000e-09,1.613265e-05,-7.963608e-05
2.363200e-09,1.614299e-05,-7.960522e-05
2.363400e-09,1.615128e-05,-7.953884e-05
2.363600e-09,1.615094e-05,-7.943703e-05
2.363800e-09,1.613688e-05,-7.930316e-05
2.364000e-09,1.610660e-05,-7.914339e-05
2.364200e-09,1.606075e-05,-7.896606e-05
2.364400e-09,1.600282e-05,-7.878067e-05
2.364600e-09,1.593832e-05,-7.859698e-05
2.364800e-09,1.587347e-05,-7.842389e-05
2.365000e-09,1.581386e-05,-7.826866e-05
2.365200e-09,1.576328e-05,-7.813620e-05
2.365400e-09,1.572308e-05,-7.802866e-05
2.365600e-09,1.569203e-05,-7.794534e-05
2.365800e-09,1.566684e-05,-7.788288e-05
2.366000e-09,1.564298e-05,-7.783572e-05
2.366200e-09,1.561572e-05,-7.779669e-05
2.366400e-09,1.558113e-05,-7.775783e-05
2.366600e-09,1.553675e-05,-7.771113e-05
2.366800e-09,1.548190e-05,-7.764929e-05
2.367000e-09,1.541753e-05,-7.756634e-05
2.367200e-09,1.534579e-05,-7.745812e-05
2.367400e-09,1.526939e-05,-7.732249e-05
2.367600e-09,1.519100e-05,-7.715943e-05
2.367800e-09,1.511273e-05,-7.697084e-05
2.368000e-09,1.503597e-05,-7.676024e-05
2.368200e-09,1.496139e-05,-7.653231e-05
2.368400e-09,1.488928e-05,-7.629240e-05
2.368600e-09,1.481984e-05,-7.604597e-05
2.368800e-09,1.475357e-05,-7.579808e-05
2.369000e-09,1.469143e-05,-7.555294e-05
2.369200e-09,1.463479e-05,-7.531354e-05
2.369400e-09,1.458520e-05,-7.508147e-05
2.369600e-09,1.454395e-05,-7.485680e-05
2.369800e-09,1.451164e-05,-7.463810e-05
2.370000e-09,1.448772e-05,-7.442268e-05
2.370200e-09,1.447039e-05,-7.420680e-05
2.370400e-09,1.445654e-05,-7.398608e-05
2.370600e-09,1.444217e-05,-7.375586e-05
2.370800e-09,1.442283e-05,-7.351161e-05
2.371000e-09,1.439432e-05,-7.324933e-05
2.371200e-09,1.435326e-05,-7.296576e-05
2.371400e-09,1.429758e-05,-7.265867e-05
2.371600e-09,1.422675e-05,-7.232687e-05
2.371800e-09,1.414177e-05,-7.197023e-05
2.372000e-09,1.404491e-05,-7.158953e-05
2.372200e-09,1.393927e-05,-7.118629e-05
2.372400e-09,1.382826e-05,-7.076244e-05
2.372600e-09,1.371515e-05,-7.032012e-05
2.372800e-09,1.360265e-05,-6.986136e-05
2.373000e-09,1.349278e-05,-6.938784e-05
2.373200e-09,1.338676e-05,-6.890067e-05
2.373400e-09,1.328510e-05,-6.840029e-05
2.373600e-09,1.318776e-05,-6.788633e-05
2.373800e-09,1.309423e-05,-6.735763e-05
2.374000e-09,1.300364e-05,-6.681226e-05
2.374200e-09,1.291475e-05,-6.624759e-05
2.374400e-09,1.282591e-05,-6.566039e-05
2.374600e-09,1.273496e-05,-6.504700e-05
2.374800e-09,1.263931e-05,-6.440342e-05
2.375000e-09,1.253594e-05,-6.372545e-05
2.375200e-09,1.242169e-05,-6.300883e-05
2.375400e-09,1.229355e-05,-6.224927e-05
2.375600e-09,1.214903e-05,-6.144254e-05
2.375800e-09,1.198653e-05,-6.058440e-05
2.376000e-09,1.180556e-05,-5.967064e-05
2.376200e-09,1.160680e-05,-5.869690e-05
2.376400e-09,1.139198e-05,-5.765861e-05
2.376600e-09,1.116347e-05,-5.655085e-05
2.376800e-09,1.092378e-05,-5.536814e-05
2.377000e-09,1.067501e-05,-5.410436e-05
2.377200e-09,1.041830e-05,-5.275256e-05
2.377400e-09,1.015345e-05,-5.130485e-05
2.377600e-09,9.878786e-06,-4.975236e-05
2.377800e-09,9.591179e-06,-4.808511e-05
2.378000e-09,9.286372e-06,-4.629213e-05
2.378200e-09,8.959412e-06,-4.436145e-05
2.378400e-09,8.605170e-06,-4.228035e-05
2.378600e-09,8.218850e-06,-4.003561e-05
2.378800e-09,7.796415e-06,-3.761400e-05
2.379000e-09,7.334893e-06,-3.500293e-05
2.379200e-09,6.832572e-06,-3.219142e-05
2.379400e-09,6.289094e-06,-2.917133e-05
2.379600e-09,5.705523e-06,-2.593904e-05
2.379800e-09,5.084418e-06,-2.249733e-05
2.380000e-09,4.429951e-06,-1.885763e-05
2.380200e-09,3.748061e-06,-1.504219e-05
2.380400e-09,3.046596e-06,-1.108604e-05
2.380600e-09,2.335372e-06,-7.038135e-06
2.380800e-09,1.626050e-06,-2.961407e-06
2.381000e-09,9.317957e-07,1.068640e-06
2.381200e-09,2.667143e-07,4.966805e-06
2.381400e-09,-3.548385e-07,8.642195e-06
2.381600e-09,-9.189386e-07,1.200277e-05
2.381800e-09,-1.412630e-06,1.495973e-05
2.382000e-09,-1.824248e-06,1.743130e-05
2.382200e-09,-2.143555e-06,1.934560e-05
2.382400e-09,-2.361818e-06,2.064299e-05
2.382600e-09,-2.471967e-06,2.127813e-05
2.382800e-09,-2.468970e-06,2.122225e-05
2.383000e-09,-2.350461e-06,2.046580e-05
2.383200e-09,-2.117550e-06,1.902149e-05
2.383400e-09,-1.775701e-06,1.692729e-05
2.383600e-09,-1.335476e-06,1.424905e-05
2.383800e-09,-8.129774e-07,1.108209e-05
2.384000e-09,-2.297955e-07,7.550899e-06
2.384200e-09,3.876891e-07,3.806245e-06
2.384400e-09,1.009703e-06,1.908310e-08
2.384600e-09,1.605087e-06,-3.628805e-06
2.384800e-09,2.143625e-06,-6.956504e-06
2.385000e-09,2.598257e-06,-9.796331e-06
2.385200e-09,2.946782e-06,-1.200495e-05
2.385400e-09,3.172847e-06,-1.347187e-05
2.385600e-09,3.266342e-06,-1.412517e-05
2.385800e-09,3.223540e-06,-1.393499e-05
2.386000e-09,3.047356e-06,-1.291617e-05
2.386200e-09,2.747874e-06,-1.113027e-05
2.386400e-09,2.342932e-06,-8.686696e-06
2.386600e-09,1.858268e-06,-5.741024e-06
2.386800e-09,1.326642e-06,-2.488751e-06
2.387000e-09,7.856170e-07,8.467692e-07
2.387200e-09,2.742105e-07,4.031440e-06
2.387400e-09,-1.709468e-07,6.840064e-06
2.387600e-09,-5.190756e-07,9.075168e-06
2.387800e-09,-7.477171e-07,1.058232e-05
2.388000e-09,-8.440455e-07,1.126090e-05
2.388200e-09,-8.052947e-07,1.107080e-05
2.388400e-09,-6.387140e-07,1.003608e-05
2.388600e-09,-3.612750e-07,8.245887e-06
2.388800e-09,1.019973e-09,5.851702e-06
2.389000e-09,4.146422e-07,3.058869e-06
2.389200e-09,8.411937e-07,1.111209e-07
2.389400e-09,1.241132e-06,-2.731453e-06
2.389600e-09,1.577951e-06,-5.218053e-06
2.389800e-09,1.821936e-06,-7.132115e-06
2.390000e-09,1.952823e-06,-8.311764e-06
2.390200e-09,1.961158e-06,-8.663873e-06
2.390400e-09,1.848662e-06,-8.171768e-06
2.390600e-09,1.627967e-06,-6.897333e-06
2.390800e-09,1.321830e-06,-4.977526e-06
2.391000e-09,9.615640e-07,-2.614160e-06
2.391200e-09,5.842662e-07,-5.567871e-08
2.391400e-09,2.288214e-07,2.428657e-06
2.391600e-09,-6.877507e-08,4.579043e-06
2.391800e-09,-2.797837e-07,6.174762e-06
2.392000e-09,-3.858925e-07,7.058309e-06
2.392200e-09,-3.808321e-07,7.151255e-06
2.392400e-09,-2.706167e-07,6.461456e-06
2.392600e-09,-7.275724e-08,5.082232e-06
2.392800e-09,1.854350e-07,3.183609e-06
2.393000e-09,4.696371e-07,9.949552e-07
2.393200e-09,7.425237e-07,-1.221039e-06
2.393400e-09,9.686452e-07,-3.200686e-06
2.393600e-09,1.119262e-06,-4.712901e-06
2.393800e-09,1.176072e-06,-5.588150e-06
2.394000e-09,1.133183e-06,-5.738297e-06
2.394200e-09,9.973079e-07,-5.165714e-06
2.394400e-09,7.865583e-07,-3.961922e-06
2.394600e-09,5.281512e-07,-2.296434e-06
2.394800e-09,2.550850e-07,-3.961180e-07
2.395000e-09,1.838449e-09,1.484001e-06
2.395200e-09,-2.004830e-07,3.095369e-06
2.395400e-09,-3.286673e-07,4.230455e-06
2.395600e-09,-3.705973e-07,4.751022e-06
2.395800e-09,-3.265665e-07,4.605609e-06
2.396000e-09,-2.087432e-07,3.834575e-06
2.396200e-09,-3.917253e-08,2.563152e-06
2.396400e-09,1.533231e-07,9.837256e-07
2.396600e-09,3.371274e-07,-6.711716e-07
2.396800e-09,4.823967e-07,-2.162450e-06
2.397000e-09,5.655713e-07,-3.279942e-06
2.397200e-09,5.729343e-07,-3.873606e-06
2.397400e-09,5.024645e-07,-3.874841e-06
2.397600e-09,3.637244e-07,-3.304744e-06
2.397800e-09,1.760253e-07,-2.268882e-06
2.398000e-09,-3.467492e-08,-9.400569e-07
2.398200e-09,-2.397150e-07,4.685385e-07
2.398400e-09,-4.120914e-07,1.736447e-06
2.398600e-09,-5.306575e-07,2.670604e-06
2.398800e-09,-5.834079e-07,3.135695e-06
2.399000e-09,-5.691670e-07,3.074692e-06
2.399200e-09,-4.973813e-07,2.516076e-06
2.399400e-09,-3.861836e-07,1.567087e-06
2.399600e-09,-2.591972e-07,3.946428e-07
2.399800e-09,-1.416323e-07,-8.028281e-07
2.400000e-09,-5.622990e-08,-1.828392e-06
2.400200e-09,-1.965157e-08,-2.519256e-06
2.400400e-09,-3.994184e-08,-2.773450e-06
2.400600e-09,-1.155541e-07,-2.565715e-06
2.400800e-09,-2.361015e-07,-1.949812e-06
2.401000e-09,-3.846027e-07,-1.047202e-06
2.401200e-09,-5.407163e-07,-2.444990e-08
2.401400e-09,-6.843529e-07,9.365395e-07
2.401600e-09,-7.990604e-07,1.670379e-06
2.401800e-09,-8.746321e-07,2.056697e-06
2.402000e-09,-9.084938e-07,2.040248e-06
2.402200e-09,-9.056342e-07,1.638993e-06
2.402400e-09,-8.771420e-07,9.388316e-07
2.402600e-09,-8.377038e-07,7.618714e-08
2.402800e-09,-8.026123e-07,-7.880715e-07
2.403000e-09,-7.848811e-07,-1.498458e-06
2.403200e-09,-7.929970e-07,-1.932988e-06
2.403400e-09,-8.296952e-07,-2.024517e-06
2.403600e-09,-8.919425e-07,-1.771472e-06
2.403800e-09,-9.720777e-07,-1.236128e-06
2.404000e-09,-1.059826e-06,-5.309849e-07
2.404200e-09,-1.144727e-06,2.039422e-07
2.404400e-09,-1.218436e-06,8.283827e-07
2.404600e-09,-1.276431e-06,1.228320e-06
2.404800e-09,-1.318783e-06,1.336722e-06
2.405000e-09,-1.349880e-06,1.144692e-06
2.405200e-09,-1.377210e-06,7.011354e-07
2.405400e-09,-1.409502e-06,1.012833e-07
2.405600e-09,-1.454640e-06,-5.334270e-07
2.405800e-09,-1.517823e-06,-1.079954e-06
2.406000e-09,-1.600369e-06,-1.437755e-06
2.406200e-09,-1.699411e-06,-1.547646e-06
2.406400e-09,-1.808537e-06,-1.401835e-06
2.406600e-09,-1.919196e-06,-1.043422e-06
2.406800e-09,-2.022561e-06,-5.558068e-07
2.407000e-09,-2.111421e-06,-4.439878e-08
2.407200e-09,-2.181713e-06,3.854332e-07
2.407400e-09,-2.233364e-06,6.496057e-07
2.407600e-09,-2.270287e-06,7.014496e-07
2.407800e-09,-2.299547e-06,5.395969e-07
2.408000e-09,-2.329921e-06,2.062995e-07
2.408200e-09,-2.370166e-06,-2.231385e-07
2.408400e-09,-2.427392e-06,-6.573210e-07
2.408600e-09,-2.505871e-06,-1.008378e-06
2.408800e-09,-2.606501e-06,-1.210069e-06
2.409000e-09,-2.727017e-06,-1.230644e-06
2.409200e-09,-2.862840e-06,-1.077958e-06
2.409400e-09,-3.008333e-06,-7.960472e-07
2.409600e-09,-3.158161e-06,-4.542298e-07
2.409800e-09,-3.308426e-06,-1.313081e-07
2.410000e-09,-3.457354e-06,1.015710e-07
2.410200e-09,-3.605387e-06,1.957015e-07
2.410400e-09,-3.754747e-06,1.341816e-07
2.410600e-09,-3.908585e-06,-6.593847e-08
2.410800e-09,-4.070005e-06,-3.588946e-07
2.411000e-09,-4.241201e-06,-6.814038e-07
2.411200e-09,-4.422948e-06,-9.671484e-07
2.411400e-09,-4.614571e-06,-1.161271e-06
2.411600e-09,-4.814376e-06,-1.231733e-06
2.411800e-09,-5.020442e-06,-1.175191e-06
2.412000e-09,-5.231525e-06,-1.016360e-06
2.412200e-09,-5.447864e-06,-8.012704e-07
2.412400e-09,-5.671642e-06,-5.861796e-07
2.412600e-09,-5.907009e-06,-4.247663e-07
2.412800e-09,-6.159626e-06,-3.565122e-07
2.413000e-09,-6.435874e-06,-3.987879e-07
2.413200e-09,-6.741907e-06,-5.442263e-07
2.413400e-09,-7.082812e-06,-7.637210e-07
2.413600e-09,-7.462078e-06,-1.014117e-06
2.413800e-09,-7.881527e-06,-1.248652e-06
2.414000e-09,-8.341703e-06,-1.427685e-06
2.414200e-09,-8.842642e-06,-1.527287e-06
2.414400e-09,-9.384792e-06,-1.543865e-06
2.414600e-09,-9.969832e-06,-1.493984e-06
2.414800e-09,-1.060113e-05,-1.409648e-06
2.415000e-09,-1.128364e-05,-1.330330e-06
2.415200e-09,-1.202308e-05,-1.293715e-06
2.415400e-09,-1.282456e-05,-1.327294e-06
2.415600e-09,-1.369046e-05,-1.442649e-06
2.415800e-09,-1.461823e-05,-1.633572e-06
2.416000e-09,-1.559794e-05,-1.878195e-06
2.416200e-09,-1.661035e-05,-2.144409e-06
2.416400e-09,-1.762581e-05,-2.397116e-06
2.416600e-09,-1.860451e-05,-2.605579e-06
2.416800e-09,-1.949868e-05,-2.749172e-06
2.417000e-09,-2.025679e-05,-2.820409e-06
2.417200e-09,-2.082963e-05,-2.824774e-06
2.417400e-09,-2.117752e-05,-2.777743e-06
2.417600e-09,-2.127751e-05,-2.699950e-06
2.417800e-09,-2.112902e-05,-2.611880e-06
2.418000e-09,-2.075674e-05,-2.529404e-06
2.418200e-09,-2.020967e-05,-2.461184e-06
2.418400e-09,-1.955623e-05,-2.408380e-06
2.418600e-09,-1.887596e-05,-2.366470e-06
2.418800e-09,-1.824930e-05,-2.328458e-06
2.419000e-09,-1.774720e-05,-2.288434e-06
2.419200e-09,-1.742279e-05,-2.244426e-06
2.419400e-09,-1.730625e-05,-2.199785e-06
2.419600e-09,-1.740380e-05,-2.162743e-06
2.419800e-09,-1.770043e-05,-2.144348e-06
2.420000e-09,-1.816504e-05,-2.155390e-06
2.420200e-09,-1.875650e-05,-2.203174e-06
2.420400e-09,-1.942904e-05,-2.289026e-06
2.420600e-09,-2.013588e-05,-2.407159e-06
2.420800e-09,-2.083110e-05,-2.545203e-06
2.421000e-09,-2.147028e-05,-2.686239e-06
2.421200e-09,-2.201108e-05,-2.811846e-06
2.421400e-09,-2.241485e-05,-2.905454e-06
2.421600e-09,-2.264985e-05,-2.955272e-06
2.421800e-09,-2.269586e-05,-2.956202e-06
2.422000e-09,-2.254936e-05,-2.910440e-06
2.422200e-09,-2.222754e-05,-2.826758e-06
2.422400e-09,-2.176982e-05,-2.718733e-06
2.422600e-09,-2.123555e-05,-2.602379e-06
2.422800e-09,-2.069758e-05,-2.493663e-06
2.423000e-09,-2.023255e-05,-2.406344e-06
2.423200e-09,-1.990943e-05,-2.350412e-06
2.423400e-09,-1.977853e-05,-2.331253e-06
2.423600e-09,-1.986331e-05,-2.349512e-06
2.423800e-09,-2.015659e-05,-2.401506e-06
2.424000e-09,-2.062182e-05,-2.480029e-06
2.424200e-09,-2.119926e-05,-2.575391e-06
2.424400e-09,-2.181569e-05,-2.676549e-06
2.424600e-09,-2.239575e-05,-2.772277e-06
2.424800e-09,-2.287302e-05,-2.852305e-06
2.425000e-09,-2.319893e-05,-2.908372e-06
2.425200e-09,-2.334836e-05,-2.935133e-06
2.425400e-09,-2.332141e-05,-2.930794e-06
2.425600e-09,-2.314139e-05,-2.897401e-06
2.425800e-09,-2.284979e-05,-2.840649e-06
2.426000e-09,-2.249924e-05,-2.769217e-06
2.426200e-09,-2.214569e-05,-2.693634e-06
2.426400e-09,-2.184090e-05,-2.624835e-06
2.426600e-09,-2.162622e-05,-2.572600e-06
2.426800e-09,-2.152833e-05,-2.544140e-06
2.427000e-09,-2.155711e-05,-2.543059e-06
2.427200e-09,-2.170581e-05,-2.568886e-06
2.427400e-09,-2.195304e-05,-2.617250e-06
2.427600e-09,-2.226633e-05,-2.680676e-06
2.427800e-09,-2.260672e-05,-2.749836e-06
2.428000e-09,-2.293373e-05,-2.815060e-06
2.428200e-09,-2.321048e-05,-2.867802e-06
2.428400e-09,-2.340808e-05,-2.901866e-06
2.428600e-09,-2.350916e-05,-2.914174e-06
2.428800e-09,-2.350986e-05,-2.905002e-06
2.429000e-09,-2.342020e-05,-2.877701e-06
2.429200e-09,-2.326266e-05,-2.837977e-06
2.429400e-09,-2.306893e-05,-2.792912e-06
2.429600e-09,-2.287542e-05,-2.749864e-06
2.429800e-09,-2.271786e-05,-2.715447e-06
2.430000e-09,-2.262598e-05,-2.694692e-06
2.430200e-09,-2.261892e-05,-2.690484e-06
2.430400e-09,-2.270215e-05,-2.703311e-06
2.430600e-09,-2.286661e-05,-2.731310e-06
2.430800e-09,-2.309003e-05,-2.770591e-06
2.431000e-09,-2.334054e-05,-2.815775e-06
2.431200e-09,-2.358171e-05,-2.860707e-06
2.431400e-09,-2.377859e-05,-2.899254e-06
2.431600e-09,-2.390334e-05,-2.926119e-06
2.431800e-09,-2.393981e-05,-2.937582e-06
2.432000e-09,-2.388615e-05,-2.932069e-06
2.432200e-09,-2.375507e-05,-2.910459e-06
2.432400e-09,-2.357164e-05,-2.876062e-06
2.432600e-09,-2.336919e-05,-2.834233e-06
2.432800e-09,-2.318378e-05,-2.791642e-06
2.433000e-09,-2.304836e-05,-2.755296e-06
2.433200e-09,-2.298759e-05,-2.731434e-06
2.433400e-09,-2.301403e-05,-2.724495e-06
2.433600e-09,-2.312647e-05,-2.736328e-06
2.433800e-09,-2.331042e-05,-2.765802e-06
2.434000e-09,-2.354077e-05,-2.808909e-06
2.434200e-09,-2.378597e-05,-2.859370e-06
2.434400e-09,-2.401302e-05,-2.909644e-06
2.434600e-09,-2.419251e-05,-2.952174e-06
2.434800e-09,-2.430285e-05,-2.980658e-06
2.435000e-09,-2.433309e-05,-2.991099e-06
2.435200e-09,-2.428409e-05,-2.982460e-06
2.435400e-09,-2.416776e-05,-2.956788e-06
2.435600e-09,-2.400484e-05,-2.918808e-06
2.435800e-09,-2.382134e-05,-2.875046e-06
2.436000e-09,-2.364453e-05,-2.832674e-06
2.436200e-09,-2.349881e-05,-2.798275e-06
2.436400e-09,-2.340229e-05,-2.776755e-06
2.436600e-09,-2.336450e-05,-2.770602e-06
2.436800e-09,-2.338546e-05,-2.779602e-06
2.437000e-09,-2.345624e-05,-2.801032e-06
2.437200e-09,-2.356094e-05,-2.830291e-06
2.437400e-09,-2.367956e-05,-2.861803e-06
2.437600e-09,-2.379143e-05,-2.890041e-06
2.437800e-09,-2.387863e-05,-2.910466e-06
2.438000e-09,-2.392879e-05,-2.920239e-06
2.438200e-09,-2.393699e-05,-2.918588e-06
2.438400e-09,-2.390640e-05,-2.906809e-06
2.438600e-09,-2.384766e-05,-2.887922e-06
2.438800e-09,-2.377711e-05,-2.866076e-06
2.439000e-09,-2.371417e-05,-2.845821e-06
2.439200e-09,-2.367824e-05,-2.831379e-06
2.439400e-09,-2.368570e-05,-2.826016e-06
2.439600e-09,-2.374726e-05,-2.831618e-06
2.439800e-09,-2.386628e-05,-2.848493e-06
2.440000e-09,-2.403810e-05,-2.875407e-06
2.440200e-09,-2.425051e-05,-2.909831e-06
2.440400e-09,-2.448536e-05,-2.948325e-06
2.440600e-09,-2.472095e-05,-2.987007e-06
2.440800e-09,-2.493495e-05,-3.022045e-06
2.441000e-09,-2.510733e-05,-3.050101e-06
2.441200e-09,-2.522308e-05,-3.068701e-06
2.441400e-09,-2.527417e-05,-3.076493e-06
2.441600e-09,-2.526065e-05,-3.073377e-06
2.441800e-09,-2.519065e-05,-3.060504e-06
2.442000e-09,-2.507940e-05,-3.040151e-06
2.442200e-09,-2.494728e-05,-3.015467e-06
2.442400e-09,-2.481735e-05,-2.990137e-06
2.442600e-09,-2.471246e-05,-2.967972e-06
2.442800e-09,-2.465252e-05,-2.952476e-06
2.443000e-09,-2.465221e-05,-2.946441e-06
2.443200e-09,-2.471931e-05,-2.951609e-06
2.443400e-09,-2.485406e-05,-2.968457e-06
2.443600e-09,-2.504933e-05,-2.996130e-06
2.443800e-09,-2.529171e-05,-3.032539e-06
2.444000e-09,-2.556324e-05,-3.074623e-06
2.444200e-09,-2.584352e-05,-3.118726e-06
2.444400e-09,-2.611204e-05,-3.161050e-06
2.444600e-09,-2.635025e-05,-3.198114e-06
2.444800e-09,-2.654342e-05,-3.227164e-06
2.445000e-09,-2.668202e-05,-3.246471e-06
2.445200e-09,-2.676246e-05,-3.255484e-06
2.445400e-09,-2.678733e-05,-3.254837e-06
2.445600e-09,-2.676501e-05,-3.246209e-06
2.445800e-09,-2.670876e-05,-3.232072e-06
2.446000e-09,-2.663536e-05,-3.215382e-06
2.446200e-09,-2.656344e-05,-3.199236e-06
2.446400e-09,-2.651161e-05,-3.186560e-06
2.446600e-09,-2.649664e-05,-3.179842e-06
2.446800e-09,-2.653175e-05,-3.180938e-06
2.447000e-09,-2.662535e-05,-3.190947e-06
2.447200e-09,-2.678015e-05,-3.210157e-06
2.447400e-09,-2.699288e-05,-3.238059e-06
2.447600e-09,-2.725460e-05,-3.273399e-06
2.447800e-09,-2.755154e-05,-3.314287e-06
2.448000e-09,-2.786643e-05,-3.358341e-06
2.448200e-09,-2.818017e-05,-3.402864e-06
2.448400e-09,-2.847372e-05,-3.445066e-06
2.448600e-09,-2.873003e-05,-3.482298e-06
2.448800e-09,-2.893582e-05,-3.512311e-06
2.449000e-09,-2.908313e-05,-3.533501e-06
2.449200e-09,-2.917026e-05,-3.545118e-06
2.449400e-09,-2.920230e-05,-3.547412e-06
2.449600e-09,-2.919084e-05,-3.541687e-06
2.449800e-09,-2.915302e-05,-3.530246e-06
2.450000e-09,-2.910995e-05,-3.516207e-06
2.450200e-09,-2.908461e-05,-3.503212e-06
2.450400e-09,-2.909932e-05,-3.495049e-06
2.450600e-09,-2.917326e-05,-3.495221e-06
2.450800e-09,-2.932011e-05,-3.506510e-06
2.451000e-09,-2.954626e-05,-3.530611e-06
2.451200e-09,-2.984975e-05,-3.567861e-06
2.451400e-09,-3.022015e-05,-3.617126e-06
2.451600e-09,-3.063945e-05,-3.675860e-06
2.451800e-09,-3.108389e-05,-3.740348e-06
2.452000e-09,-3.152649e-05,-3.806100e-06
2.452200e-09,-3.194014e-05,-3.868365e-06
2.452400e-09,-3.230073e-05,-3.922694e-06
2.452600e-09,-3.259010e-05,-3.965490e-06
2.452800e-09,-3.279828e-05,-3.994473e-06
2.453000e-09,-3.292502e-05,-4.009002e-06
2.453200e-09,-3.298012e-05,-4.010198e-06
2.453400e-09,-3.298274e-05,-4.000876e-06
2.453600e-09,-3.295947e-05,-3.985259e-06
2.453800e-09,-3.294166e-05,-3.968525e-06
2.454000e-09,-3.296184e-05,-3.956228e-06
2.454200e-09,-3.305005e-05,-3.953664e-06
2.454400e-09,-3.323020e-05,-3.965245e-06
2.454600e-09,-3.351706e-05,-3.993966e-06
2.454800e-09,-3.391434e-05,-4.041025e-06
2.455000e-09,-3.441400e-05,-4.105637e-06
2.455200e-09,-3.499711e-05,-4.185095e-06
2.455400e-09,-3.563590e-05,-4.275043e-06
2.455600e-09,-3.629709e-05,-4.369970e-06
2.455800e-09,-3.694566e-05,-4.463836e-06
2.456000e-09,-3.754892e-05,-4.550783e-06
2.456200e-09,-3.808013e-05,-4.625824e-06
2.456400e-09,-3.852142e-05,-4.685431e-06
2.456600e-09,-3.886572e-05,-4.727950e-06
2.456800e-09,-3.911738e-05,-4.753787e-06
2.457000e-09,-3.929179e-05,-4.765353e-06
2.457200e-09,-3.941370e-05,-4.766776e-06
2.457400e-09,-3.951476e-05,-4.763418e-06
2.457600e-09,-3.963029e-05,-4.761275e-06
2.457800e-09,-3.979568e-05,-4.766317e-06
2.458000e-09,-4.004279e-05,-4.783861e-06
2.458200e-09,-4.039669e-05,-4.818030e-06
2.458400e-09,-4.087318e-05,-4.871377e-06
2.458600e-09,-4.147739e-05,-4.944674e-06
2.458800e-09,-4.220357e-05,-5.036915e-06
2.459000e-09,-4.303613e-05,-5.145490e-06
2.459200e-09,-4.395171e-05,-5.266535e-06
2.459400e-09,-4.492205e-05,-5.395382e-06
2.459600e-09,-4.591715e-05,-5.527079e-06
2.459800e-09,-4.690833e-05,-5.656913e-06
2.460000e-09,-4.787095e-05,-5.780865e-06
2.460200e-09,-4.878634e-05,-5.895974e-06
2.460400e-09,-4.964309e-05,-6.000554e-06
2.460600e-09,-5.043744e-05,-6.094264e-06
2.460800e-09,-5.117308e-05,-6.178026e-06
2.461000e-09,-5.186033e-05,-6.253829e-06
2.461200e-09,-5.251485e-05,-6.324444e-06
2.461400e-09,-5.315611e-05,-6.393093e-06
2.461600e-09,-5.380554e-05,-6.463125e-06
2.461800e-09,-5.448470e-05,-6.537723e-06
2.462000e-09,-5.521349e-05,-6.619663e-06
2.462200e-09,-5.600860e-05,-6.711147e-06
2.462400e-09,-5.688233e-05,-6.813704e-06
2.462600e-09,-5.784183e-05,-6.928147e-06
2.462800e-09,-5.888886e-05,-7.054589e-06
2.463000e-09,-6.002000e-05,-7.192483e-06
2.463200e-09,-6.122715e-05,-7.340705e-06
2.463400e-09,-6.249833e-05,-7.497640e-06
2.463600e-09,-6.381847e-05,-7.661283e-06
